Date,Open,High,Low,Close,Volume,ma_200,open_pct,high_pct,low_pct,close_pct
2015-01-15,93.174,93.321,91.4287,91.5389,51005400,87.9694,0.47,0.62,-1.42,-1.3
2015-01-16,91.4195,92.7331,91.2725,92.6137,35362200,88.0253,-0.13,1.3,-0.29,1.17
2015-01-20,93.1741,93.5874,92.1268,93.3486,30964100,88.0881,0.61,1.05,-0.53,0.79
2015-01-21,93.073,94.2672,92.7423,93.8263,40128800,88.164,-0.3,0.98,-0.65,0.51
2015-01-22,94.1937,95.6635,93.367,95.5624,40887200,88.2523,0.39,1.96,-0.49,1.85
2015-01-23,95.5533,96.0677,95.2777,95.7737,34783000,88.338,-0.01,0.53,-0.3,0.22
2015-01-26,95.6635,95.838,95.1766,95.6635,19960900,88.4165,-0.12,0.07,-0.62,-0.12
2015-01-27,94.157,94.2121,92.8709,93.1833,45253200,88.495,-1.57,-1.52,-2.92,-2.59
2015-01-28,94.6806,94.7816,92.6872,92.7056,43591700,88.5756,1.61,1.72,-0.53,-0.51
2015-01-29,92.6321,93.7711,91.8237,93.5966,46539700,88.6576,-0.08,1.15,-0.95,0.96
2015-01-30,93.5139,94.2304,92.7423,92.8709,42927600,88.7348,-0.09,0.68,-0.91,-0.78
2015-02-02,93.0822,93.762,91.6308,93.6793,43624700,88.8108,0.23,0.96,-1.34,0.87
2015-02-03,94.0192,94.6438,93.4037,94.5795,30750400,88.8912,0.36,1.03,-0.29,0.96
2015-02-04,94.1937,95.1215,93.9824,94.4968,34073200,88.9683,-0.41,0.57,-0.63,-0.09
2015-02-05,94.7357,95.3787,94.4968,95.3144,23605500,89.0464,0.25,0.93,0.0,0.87
2015-02-06,95.4614,95.691,94.3958,94.7357,34169300,89.1251,0.15,0.4,-0.96,-0.61
2015-02-09,94.3683,94.8827,94.2029,94.4326,22604700,89.1984,-0.39,0.16,-0.56,-0.32
2015-02-10,94.9562,96.0309,94.8092,95.9023,23686500,89.2855,0.55,1.69,0.4,1.56
2015-02-11,96.0125,96.4718,95.8288,96.2514,20303600,89.3731,0.11,0.59,-0.08,0.36
2015-02-12,96.876,97.4088,96.7291,97.3721,22520300,89.4631,0.65,1.2,0.5,1.16
2015-02-13,97.6476,98.2264,97.4639,98.208,29030200,89.5563,0.28,0.88,0.09,0.86
2015-02-17,98.208,98.3642,97.96,98.2999,17675300,89.6487,0.0,0.16,-0.25,0.09
2015-02-18,98.1804,98.4928,98.0518,98.4377,15149600,89.7426,-0.12,0.2,-0.25,0.14
2015-02-19,98.3733,98.9888,98.3458,98.9245,19828100,89.8368,-0.07,0.56,-0.09,0.49
2015-02-20,98.8602,99.641,98.5479,99.5859,28336700,89.9395,-0.07,0.72,-0.38,0.67
2015-02-23,99.5308,99.7145,99.3103,99.6869,17868000,90.0438,-0.06,0.13,-0.28,0.1
2015-02-24,99.5584,99.8799,99.2552,99.7604,19745000,90.1489,-0.13,0.19,-0.43,0.07
2015-02-25,99.6135,99.9993,99.292,99.5124,19472300,90.2513,-0.15,0.24,-0.47,-0.25
2015-02-26,99.6135,100.0728,99.3379,100.0177,22255500,90.3497,0.1,0.56,-0.18,0.51
2015-02-27,99.9809,100.0452,99.4206,99.5767,27757600,90.4456,-0.04,0.03,-0.6,-0.44
2015-03-02,99.7696,100.5137,99.7512,100.4769,22988600,90.5481,0.19,0.94,0.18,0.9
2015-03-03,100.1738,100.2749,99.3746,100.0085,20788900,90.6514,-0.3,-0.2,-1.1,-0.47
2015-03-04,99.6778,99.8248,99.0807,99.6227,21007400,90.7502,-0.33,-0.18,-0.93,-0.39
2015-03-05,99.8799,100.1003,99.3838,99.7972,15381000,90.847,0.26,0.48,-0.24,0.18
2015-03-06,99.6686,99.8615,98.4193,98.6673,30990400,90.9397,-0.13,0.06,-1.38,-1.13
2015-03-09,98.8694,99.2001,98.4652,98.9521,26237100,91.03,0.2,0.54,-0.2,0.29
2015-03-10,98.2447,98.2723,97.1149,97.1149,34234500,91.1093,-0.71,-0.69,-1.86,-1.86
2015-03-11,97.2619,97.3813,96.5178,96.5545,25459700,91.1829,0.15,0.27,-0.61,-0.58
2015-03-12,96.481,97.2986,96.4167,97.1884,21473200,91.2545,-0.08,0.77,-0.14,0.66
2015-03-13,97.0965,97.4823,96.1595,96.7658,42021100,91.3253,-0.09,0.3,-1.06,-0.43
2015-03-16,97.1241,98.0518,97.023,98.0151,25674100,91.3997,0.37,1.33,0.27,1.29
2015-03-17,97.7487,98.3274,97.5191,98.1713,19603800,91.4748,-0.27,0.32,-0.51,0.16
2015-03-18,97.9049,99.5859,97.3996,99.1358,40622200,91.5552,-0.27,1.44,-0.79,0.98
2015-03-19,99.2368,99.5583,99.0899,99.2828,31314000,91.6365,0.1,0.43,-0.05,0.15
2015-03-20,100.1003,100.4226,99.907,99.9254,31761400,91.7194,0.82,1.15,0.63,0.65
2015-03-23,99.8702,100.1464,99.6953,99.7321,17268500,91.7979,-0.06,0.22,-0.23,-0.19
