Date,equity,cash,rebalanced,qqq_value,qqq_weight,qqq_signal,tqqq_value,tqqq_weight,tqqq_signal,drawdown_pct
2014-08-20,32162323,3451450,False,12028813,0.374,buy,16682060,0.5187,buy,0.0
2014-08-21,32281527,3451450,False,12053185,0.3734,buy,16776892,0.5197,buy,0.0
2014-08-22,32365600,3451450,False,12071467,0.373,buy,16842683,0.5204,buy,0.0
2014-08-25,32595970,3451450,False,12114119,0.3716,buy,17030401,0.5225,buy,0.0
2014-08-26,32666224,3451450,False,12126310,0.3712,buy,17088464,0.5231,buy,0.0
2014-08-27,32670604,3451450,False,12128744,0.3712,buy,17090411,0.5231,buy,0.0
2014-08-28,32587523,3451450,False,12115337,0.3718,buy,17020737,0.5223,buy,-0.25
2014-08-29,32831949,3451450,False,12160434,0.3704,buy,17220065,0.5245,buy,0.0
2014-09-02,33010504,3451450,True,12195778,0.3695,buy,17363277,0.526,buy,0.0
2014-09-03,33011921,20888050,False,12123871,0.3673,buy,0,0.0,buy,0.0
2014-09-04,33000955,20888050,False,12112904,0.367,buy,0,0.0,buy,-0.03
2014-09-05,33061893,20888050,False,12173842,0.3682,buy,0,0.0,buy,0.0
2014-09-08,33085045,20888050,False,12196995,0.3687,buy,0,0.0,buy,0.0
2014-09-09,32983890,20888050,False,12095840,0.3667,buy,0,0.0,buy,-0.31
2014-09-10,33083828,20888050,False,12195778,0.3686,buy,0,0.0,buy,-0.0
2014-09-11,33074080,20888050,False,12186029,0.3684,buy,0,0.0,buy,-0.03
2014-09-12,33011921,20888050,False,12123871,0.3673,buy,0,0.0,buy,-0.22
2014-09-15,32894922,20888050,False,12006871,0.365,buy,0,0.0,buy,-0.57
2014-09-16,32999738,20888050,False,12111687,0.367,buy,0,0.0,buy,-0.26
2014-09-17,33018016,20888050,False,12129966,0.3674,buy,0,0.0,buy,-0.2
2014-09-18,33109416,20888050,False,12221365,0.3691,buy,0,0.0,buy,0.0
2014-09-19,33101847,20888050,False,12213796,0.369,buy,0,0.0,buy,-0.02
2014-09-22,32988238,20888050,False,12100187,0.3668,buy,0,0.0,buy,-0.37
2014-09-23,32955252,20888050,False,12067202,0.3662,buy,0,0.0,buy,-0.47
2014-09-24,33084741,20888050,False,12196691,0.3687,buy,0,0.0,buy,-0.07
2014-09-25,32828203,20888050,False,11940152,0.3637,buy,0,0.0,buy,-0.85
2014-09-26,32955252,20888050,False,12067202,0.3662,buy,0,0.0,buy,-0.47
2014-09-29,32939366,20888050,False,12051316,0.3659,buy,0,0.0,buy,-0.51
2014-09-30,32956474,20888050,False,12068423,0.3662,buy,0,0.0,buy,-0.46
2014-10-01,32763461,20888050,True,11875410,0.3625,buy,0,0.0,buy,-1.04
2014-10-02,32724385,4506320,False,11875410,0.3629,buy,16342654,0.4994,buy,-1.16
2014-10-03,33333947,4506320,False,11992684,0.3598,buy,16834943,0.505,buy,0.0
2014-10-06,33193163,4506320,False,11967028,0.3605,buy,16719814,0.5037,buy,-0.42
2014-10-07,32316683,4506320,False,11797222,0.3651,buy,16013141,0.4955,buy,-3.05
2014-10-08,33471370,4506320,False,12026887,0.3593,buy,16938162,0.506,buy,0.0
2014-10-09,32433499,4506320,False,11832650,0.3648,buy,16094529,0.4962,buy,-3.1
2014-10-10,30932963,4506320,False,11537015,0.373,buy,14889628,0.4814,buy,-7.58
2014-10-13,30055416,4506320,False,11356218,0.3778,buy,14192877,0.4722,buy,-10.21
2014-10-14,30082452,4506320,False,11357440,0.3775,buy,14218692,0.4727,buy,-10.12
2014-10-15,29705447,4506320,False,11284143,0.3799,buy,13914984,0.4684,buy,-11.25
2014-10-16,29418217,4506320,False,11213284,0.3812,buy,13698613,0.4657,buy,-12.11
2014-10-17,30101992,4506320,False,11361107,0.3774,buy,14234564,0.4729,buy,-10.07
2014-10-20,30885162,4506320,False,11530911,0.3733,buy,14847931,0.4807,buy,-7.73
2014-10-21,32349359,4506320,False,11833870,0.3658,buy,16009168,0.4949,buy,-3.35
2014-10-22,32040161,4506320,False,11772788,0.3674,buy,15761053,0.4919,buy,-4.28
2014-10-23,32937856,4506320,False,11949924,0.3628,buy,16481611,0.5004,buy,-1.59
2014-10-24,33414724,4506320,False,12047656,0.3605,buy,16860748,0.5046,buy,-0.17
2014-10-27,33486794,4506320,False,12056207,0.36,buy,16924266,0.5054,buy,0.0
2014-10-28,34425112,4506320,False,12238229,0.3555,buy,17680563,0.5136,buy,0.0
2014-10-29,34167499,4506320,False,12193024,0.3569,buy,17468154,0.5113,buy,-0.75
2014-10-30,34302343,4506320,False,12218679,0.3562,buy,17577343,0.5124,buy,-0.36
2014-10-31,35195452,4506320,False,12387267,0.352,buy,18301865,0.52,buy,0.0
2014-11-03,35420682,4506320,True,12423916,0.3508,buy,18490445,0.522,buy,0.0
2014-11-04,35117856,22735475,False,12382382,0.3526,buy,0,0.0,buy,-0.85
2014-11-05,35119077,22735475,False,12383602,0.3526,buy,0,0.0,buy,-0.85
2014-11-06,35158170,22735475,False,12422695,0.3533,buy,0,0.0,buy,-0.74
2014-11-07,35147175,22735475,False,12411700,0.3531,buy,0,0.0,buy,-0.77
2014-11-10,35191151,22735475,False,12455676,0.3539,buy,0,0.0,buy,-0.65
2014-11-11,35230244,22735475,False,12494770,0.3547,buy,0,0.0,buy,-0.54
2014-11-12,35252236,22735475,False,12516761,0.3551,buy,0,0.0,buy,-0.48
2014-11-13,35305983,22735475,False,12570508,0.356,buy,0,0.0,buy,-0.32
2014-11-14,35345079,22735475,False,12609604,0.3568,buy,0,0.0,buy,-0.21
2014-11-17,35307203,22735475,False,12571728,0.3561,buy,0,0.0,buy,-0.32
2014-11-18,35401271,22735475,False,12665797,0.3578,buy,0,0.0,buy,-0.05
2014-11-19,35343856,22735475,False,12608381,0.3567,buy,0,0.0,buy,-0.22
2014-11-20,35400048,22735475,False,12664573,0.3578,buy,0,0.0,buy,-0.06
2014-11-21,35424483,22735475,False,12689008,0.3582,buy,0,0.0,buy,0.0
2014-11-24,35523435,22735475,False,12787960,0.36,buy,0,0.0,buy,0.0
2014-11-25,35542979,22735475,False,12807504,0.3603,buy,0,0.0,buy,0.0
2014-11-26,35626049,22735475,False,12890574,0.3618,buy,0,0.0,buy,0.0
2014-11-28,35685914,22735475,False,12950440,0.3629,buy,0,0.0,buy,0.0
2014-12-01,35539318,22735475,True,12803843,0.3603,buy,0,0.0,buy,-0.41
2014-12-02,35639951,4965817,False,12855148,0.3607,buy,17818987,0.5,buy,-0.13
2014-12-03,35824711,4965817,False,12878359,0.3595,buy,17980536,0.5019,buy,0.0
2014-12-04,35764752,4965817,False,12872247,0.3599,buy,17926689,0.5012,buy,-0.17
2014-12-05,35778125,4965817,False,12873468,0.3598,buy,17938840,0.5014,buy,-0.13
2014-12-08,35299139,4965817,False,12781848,0.3621,buy,17551474,0.4972,buy,-1.47
2014-12-09,35509693,4965817,False,12822162,0.3611,buy,17721715,0.4991,buy,-0.88
2014-12-10,34450005,4965817,False,12620596,0.3663,buy,16863593,0.4895,buy,-3.84
2014-12-11,34773903,4965817,False,12680458,0.3647,buy,17127628,0.4925,buy,-2.93
2014-12-12,34069572,4965817,False,12542417,0.3681,buy,16561338,0.4861,buy,-4.9
2014-12-15,33443278,4965817,False,12412920,0.3712,buy,16064541,0.4804,buy,-6.65
2014-12-16,32446831,4965817,False,12213796,0.3764,buy,15267219,0.4705,buy,-9.43
2014-12-17,33489063,4965817,False,12436133,0.3713,buy,16087114,0.4804,buy,-6.52
2014-12-18,34967840,4965817,False,12735428,0.3642,buy,17266595,0.4938,buy,-2.39
2014-12-19,35216690,4965817,False,12791464,0.3632,buy,17459409,0.4958,buy,-1.7
2014-12-22,35409631,4965817,False,12823345,0.3621,buy,17620469,0.4976,buy,-1.16
2014-12-23,35195733,4965817,False,12777976,0.3631,buy,17451940,0.4959,buy,-1.76
2014-12-24,35243260,4965817,False,12789015,0.3629,buy,17488429,0.4962,buy,-1.62
2014-12-26,35688417,4965817,False,12879748,0.3609,buy,17842853,0.5,buy,-0.38
2014-12-29,35689434,4965817,False,12877296,0.3608,buy,17846321,0.5,buy,-0.38
2014-12-30,35235280,4965817,False,12791464,0.363,buy,17477999,0.496,buy,-1.65
2014-12-31,34556807,4965817,False,12660264,0.3664,buy,16930726,0.4899,buy,-3.54
2015-01-02,34379815,4965817,True,12622256,0.3671,buy,16791742,0.4884,buy,-4.03
2015-01-05,33438898,4965817,False,12437098,0.3719,buy,16035984,0.4796,buy,-6.66
2015-01-06,32636264,4965817,False,12270341,0.376,buy,15400106,0.4719,buy,-8.9
2015-01-07,33386876,4965817,False,12428518,0.3723,buy,15992541,0.479,buy,-6.8
2015-01-08,34536873,4965817,False,12666397,0.3667,buy,16904659,0.4895,buy,-3.59
2015-01-09,34111238,4965817,False,12583018,0.3689,buy,16562404,0.4855,buy,-4.78
2015-01-12,33470984,4965817,False,12451817,0.372,buy,16053350,0.4796,buy,-6.57
2015-01-13,33453406,4965817,False,12448138,0.3721,buy,16039452,0.4795,buy,-6.62
2015-01-14,33138035,4965817,False,12379471,0.3736,buy,15792748,0.4766,buy,-7.5
2015-01-15,32350212,4965817,False,12218843,0.3777,buy,15165553,0.4688,buy,-9.7
2015-01-16,33033992,4965817,False,12362304,0.3742,buy,15705872,0.4754,buy,-7.79
2015-01-20,33479567,4965817,False,12460400,0.3722,buy,16053350,0.4795,buy,-6.55
2015-01-21,33790026,4965817,False,12524155,0.3706,buy,16300054,0.4824,buy,-5.68
2015-01-22,34928689,4965817,False,12755907,0.3652,buy,17206966,0.4926,buy,-2.5
2015-01-23,35071563,4965817,False,12784108,0.3645,buy,17321639,0.4939,buy,-2.1
2015-01-26,35018621,4965817,False,12769393,0.3646,buy,17283412,0.4935,buy,-2.25
2015-01-27,33349774,4965817,False,12438326,0.373,buy,15945631,0.4781,buy,-6.91
2015-01-28,33011512,4965817,False,12374566,0.3749,buy,15671130,0.4747,buy,-7.85
2015-01-29,33583908,4965817,False,12493502,0.372,buy,16124590,0.4801,buy,-6.25
2015-01-30,33116982,4965817,False,12396636,0.3743,buy,15754529,0.4757,buy,-7.56
2015-02-02,33638375,4965817,True,12504544,0.3717,buy,16168015,0.4806,buy,-6.1
2015-02-03,34199835,4965817,False,12624704,0.3691,buy,16609315,0.4857,buy,-4.54
2015-02-04,34145362,4965817,False,12613673,0.3694,buy,16565872,0.4852,buy,-4.69
2015-02-05,34694048,4965817,False,12722798,0.3667,buy,17005434,0.4902,buy,-3.16
2015-02-06,34307550,4965817,False,12645551,0.3686,buy,16696182,0.4867,buy,-4.23
2015-02-09,34082918,4965817,False,12605085,0.3698,buy,16512017,0.4845,buy,-4.86
2015-02-10,35069617,4965817,False,12801275,0.365,buy,17302525,0.4934,buy,-2.11
2015-02-11,35310787,4965817,False,12847867,0.3639,buy,17497103,0.4955,buy,-1.43
2015-02-12,36071952,4965817,False,12997465,0.3603,buy,18108670,0.502,buy,0.0
2015-02-13,36640461,4965817,False,13109046,0.3578,buy,18565598,0.5067,buy,0.0
2015-02-17,36703108,4965817,False,13121306,0.3575,buy,18615986,0.5072,buy,0.0
2015-02-18,36801416,4965817,False,13139699,0.357,buy,18695900,0.508,buy,0.0
2015-02-19,37147857,4965817,False,13204686,0.3555,buy,18977354,0.5109,buy,0.0
2015-02-20,37600985,4965817,False,13292969,0.3535,buy,19342200,0.5144,buy,0.0
2015-02-23,37690920,4965817,False,13306458,0.353,buy,19418645,0.5152,buy,0.0
2015-02-24,37740699,4965817,False,13316272,0.3528,buy,19458611,0.5156,buy,0.0
2015-02-25,37551221,4965817,False,13283161,0.3537,buy,19302243,0.514,buy,-0.5
2015-02-26,37912283,4965817,False,13350600,0.3521,buy,19595866,0.5169,buy,0.0
2015-02-27,37594555,4965817,False,13291746,0.3536,buy,19336993,0.5144,buy,-0.84
2015-03-02,38235932,4965817,True,13411909,0.3508,buy,19858207,0.5194,buy,0.0
2015-03-03,37940608,24591235,False,13349373,0.3518,buy,0,0.0,buy,-0.77
2015-03-04,37889111,24591235,False,13297876,0.351,buy,0,0.0,buy,-0.91
2015-03-05,37912408,24591235,False,13321173,0.3514,buy,0,0.0,buy,-0.85
2015-03-06,37761587,24591235,False,13170352,0.3488,buy,0,0.0,buy,-1.24
2015-03-09,37799602,24591235,False,13208367,0.3494,buy,0,0.0,buy,-1.14
2015-03-10,37554367,24591235,False,12963131,0.3452,buy,0,0.0,buy,-1.78
2015-03-11,37479567,24591235,False,12888332,0.3439,buy,0,0.0,buy,-1.98
2015-03-12,37564176,24591235,False,12972941,0.3454,buy,0,0.0,buy,-1.76
2015-03-13,37507768,24591235,False,12916533,0.3444,buy,0,0.0,buy,-1.9
2015-03-16,37674529,24591235,False,13083294,0.3473,buy,0,0.0,buy,-1.47
2015-03-17,37695376,24591235,False,13104141,0.3476,buy,0,0.0,buy,-1.41
2015-03-18,37824125,24591235,False,13232890,0.3499,buy,0,0.0,buy,-1.08
2015-03-19,37843741,24591235,False,13252506,0.3502,buy,0,0.0,buy,-1.03
2015-03-20,37929527,24591235,False,13338292,0.3517,buy,0,0.0,buy,-0.8
2015-03-23,37903718,24591235,False,13312483,0.3512,buy,0,0.0,buy,-0.87
2015-03-24,37855788,24591235,False,13264553,0.3504,buy,0,0.0,buy,-0.99
2015-03-25,37552225,24591235,False,12960990,0.3451,buy,0,0.0,buy,-1.79
2015-03-26,37507979,24591235,False,12916744,0.3444,buy,0,0.0,buy,-1.9
2015-03-27,37559597,24591235,False,12968362,0.3453,buy,0,0.0,buy,-1.77
2015-03-30,37708307,24591235,False,13117072,0.3479,buy,0,0.0,buy,-1.38
2015-03-31,37569431,24591235,False,12978196,0.3454,buy,0,0.0,buy,-1.74
2015-04-01,37501836,24591235,True,12910601,0.3443,buy,0,0.0,buy,-1.92
2015-04-02,37448827,5840319,False,12919207,0.345,buy,18689301,0.4991,buy,-2.06
2015-04-06,38004151,5840319,False,13024900,0.3427,buy,19138932,0.5036,buy,-0.61
2015-04-07,37893579,5840319,False,13002777,0.3431,buy,19050483,0.5027,buy,-0.9
2015-04-08,38450134,5840319,False,13106013,0.3409,buy,19503802,0.5072,buy,0.0
2015-04-09,38895500,5840319,False,13188353,0.3391,buy,19866827,0.5108,buy,0.0
2015-04-10,39187293,5840319,False,13242425,0.3379,buy,20104549,0.513,buy,0.0
2015-04-13,39004855,5840319,False,13209250,0.3387,buy,19955286,0.5116,buy,-0.47
2015-04-14,38795363,5840319,False,13171144,0.3395,buy,19783900,0.51,buy,-1.0
2015-04-15,39227839,5840319,False,13253492,0.3379,buy,20134029,0.5133,buy,0.0
2015-04-16,39139372,5840319,False,13235055,0.3382,buy,20063998,0.5126,buy,-0.23
2015-04-17,37994941,5840319,False,13028587,0.3429,buy,19126036,0.5034,buy,-3.14
2015-04-20,39045384,5840319,False,13223995,0.3387,buy,19981070,0.5117,buy,-0.47
2015-04-21,39358062,5840319,False,13280525,0.3374,buy,20237219,0.5142,buy,0.0
2015-04-22,39758589,5840319,False,13353037,0.3359,buy,20565233,0.5173,buy,0.0
2015-04-23,40055912,5840319,False,13403430,0.3346,buy,20812164,0.5196,buy,0.0
2015-04-24,41052303,5840319,False,13585319,0.3309,buy,21626665,0.5268,buy,0.0
2015-04-27,40879683,5840319,False,13550910,0.3315,buy,21488455,0.5257,buy,-0.42
2015-04-28,40712597,5840319,False,13523868,0.3322,buy,21348410,0.5244,buy,-0.83
2015-04-29,40220542,5840319,False,13439068,0.3341,buy,20941155,0.5207,buy,-2.03
2015-04-30,39025126,5840319,False,13227686,0.339,buy,19957121,0.5114,buy,-4.94
2015-05-01,40006763,5840319,True,13402197,0.335,buy,20764247,0.519,buy,-2.55
2015-05-04,40137456,26713136,False,13424320,0.3345,buy,0,0.0,buy,-2.23
2015-05-05,39918695,26713136,False,13205559,0.3308,buy,0,0.0,buy,-2.76
2015-05-06,39827748,26713136,False,13114612,0.3293,buy,0,0.0,buy,-2.98
2015-05-07,39906403,26713136,False,13193267,0.3306,buy,0,0.0,buy,-2.79
2015-05-08,40071090,26713136,False,13357954,0.3334,buy,0,0.0,buy,-2.39
2015-05-11,40019474,26713136,False,13306338,0.3325,buy,0,0.0,buy,-2.52
2015-05-12,39959254,26713136,False,13246117,0.3315,buy,0,0.0,buy,-2.66
2015-05-13,39986287,26713136,False,13273151,0.3319,buy,0,0.0,buy,-2.6
2015-05-14,40180475,26713136,False,13467339,0.3352,buy,0,0.0,buy,-2.12
2015-05-15,40180475,26713136,False,13467339,0.3352,buy,0,0.0,buy,-2.12
2015-05-18,40239463,26713136,False,13526327,0.3361,buy,0,0.0,buy,-1.98
2015-05-19,40224716,26713136,False,13511580,0.3359,buy,0,0.0,buy,-2.02
2015-05-20,40233316,26713136,False,13520180,0.336,buy,0,0.0,buy,-1.99
2015-05-21,40303372,26713136,False,13590236,0.3372,buy,0,0.0,buy,-1.82
2015-05-22,40289852,26713136,False,13576716,0.337,buy,0,0.0,buy,-1.86
2015-05-26,40133768,26713136,False,13420632,0.3344,buy,0,0.0,buy,-2.24
2015-05-27,40350073,26713136,False,13636937,0.338,buy,0,0.0,buy,-1.71
2015-05-28,40319348,26713136,False,13606212,0.3375,buy,0,0.0,buy,-1.79
2015-05-29,40238234,26713136,False,13525098,0.3361,buy,0,0.0,buy,-1.98
2015-06-01,40283704,26713136,True,13570568,0.3369,buy,0,0.0,buy,-1.87
2015-06-02,40208397,6571285,False,13527554,0.3364,buy,20109558,0.5001,buy,-2.06
2015-06-03,40425362,6571285,False,13568115,0.3356,buy,20285962,0.5018,buy,-1.53
2015-06-04,39880218,6571285,False,13464878,0.3376,buy,19844055,0.4976,buy,-2.86
2015-06-05,39698048,6571285,False,13432926,0.3384,buy,19693837,0.4961,buy,-3.3
2015-06-08,38959028,6571285,False,13296507,0.3413,buy,19091236,0.49,buy,-5.1
2015-06-09,38842583,6571285,False,13274384,0.3417,buy,18996913,0.4891,buy,-5.38
2015-06-10,39777299,6571285,False,13456273,0.3383,buy,19749741,0.4965,buy,-3.11
2015-06-11,39905259,6571285,False,13475938,0.3377,buy,19858036,0.4976,buy,-2.79
2015-06-12,39289851,6571285,False,13365331,0.3402,buy,19353235,0.4926,buy,-4.29
2015-06-15,38956241,6571285,False,13298962,0.3414,buy,19085993,0.4899,buy,-5.11
2015-06-16,39320450,6571285,False,13371474,0.3401,buy,19377691,0.4928,buy,-4.22
2015-06-17,39519773,6571285,False,13408346,0.3393,buy,19540142,0.4944,buy,-3.73
2015-06-18,40541360,6571285,False,13603753,0.3356,buy,20366323,0.5024,buy,-1.24
2015-06-19,40163187,6571285,False,13536500,0.337,buy,20055402,0.4993,buy,-2.17
2015-06-22,40746798,6571285,False,13636272,0.3347,buy,20539241,0.5041,buy,-0.74
2015-06-23,40808541,6571285,False,13647363,0.3344,buy,20589893,0.5045,buy,-0.59
2015-06-24,40422179,6571285,False,13577147,0.3359,buy,20273747,0.5016,buy,-1.53
2015-06-25,40262322,6571285,False,13550049,0.3365,buy,20140987,0.5002,buy,-1.92
2015-06-26,39798610,6571285,False,13460126,0.3382,buy,19767199,0.4967,buy,-3.05
2015-06-29,38083463,6571285,False,13142315,0.3451,buy,18369864,0.4824,buy,-7.23
2015-06-30,38339871,6571285,False,13189123,0.344,buy,18579463,0.4846,buy,-6.61
2015-07-01,38825350,6571285,True,13293833,0.3424,buy,18960232,0.4883,buy,-5.42
2015-07-02,38900665,6571285,False,13297525,0.3418,buy,19031855,0.4892,buy,-5.24
2015-07-06,38709164,6571285,False,13266727,0.3427,buy,18871152,0.4875,buy,-5.71
2015-07-07,38838493,6571285,False,13299985,0.3424,buy,18967222,0.4884,buy,-5.39
2015-07-08,37656715,6571285,False,13068401,0.347,buy,18017028,0.4785,buy,-8.27
2015-07-09,37596919,6571285,False,13061014,0.3474,buy,17964620,0.4778,buy,-8.42
2015-07-10,38631392,6571285,False,13260569,0.3433,buy,18799538,0.4866,buy,-5.9
2015-07-13,39824882,6571285,False,13493379,0.3388,buy,19760217,0.4962,buy,-2.99
2015-07-14,40310077,6571285,False,13582076,0.3369,buy,20156715,0.5,buy,-1.81
2015-07-15,40420918,6571285,False,13596856,0.3364,buy,20252777,0.501,buy,-1.54
2015-07-16,41404343,6571285,False,13789025,0.333,buy,21044033,0.5083,buy,0.0
2015-07-17,42570005,6571285,False,13992269,0.3287,buy,22006451,0.5169,buy,0.0
2015-07-20,42864329,6571285,False,14040313,0.3276,buy,22252731,0.5191,buy,0.0
2015-07-21,42794575,6571285,False,14031687,0.3279,buy,22191602,0.5186,buy,-0.16
2015-07-22,41907312,6571285,False,13872787,0.331,buy,21463240,0.5122,buy,-2.23
2015-07-23,41598809,6571285,False,13821049,0.3322,buy,21206475,0.5098,buy,-2.95
2015-07-24,40860695,6571285,False,13685545,0.3349,buy,20603865,0.5042,buy,-4.67
2015-07-27,40218128,6571285,False,13572218,0.3375,buy,20074625,0.4991,buy,-6.17
2015-07-28,40864395,6571285,False,13689245,0.335,buy,20603865,0.5042,buy,-4.67
2015-07-29,41146690,6571285,False,13740979,0.334,buy,20834425,0.5063,buy,-4.01
2015-07-30,41501922,6571285,False,13806270,0.3327,buy,21124367,0.509,buy,-3.18
2015-07-31,41421289,6571285,False,13790252,0.3329,buy,21059752,0.5084,buy,-3.37
2015-08-03,41184288,6571285,True,13747139,0.3338,buy,20865863,0.5066,buy,-3.92
2015-08-04,41036618,27315348,False,13721270,0.3344,buy,0,0.0,buy,-4.26
2015-08-05,41142553,27315348,False,13827205,0.3361,buy,0,0.0,buy,-4.02
2015-08-06,40920826,27315348,False,13605478,0.3325,buy,0,0.0,buy,-4.53
2015-08-07,40903581,27315348,False,13588233,0.3322,buy,0,0.0,buy,-4.57
2015-08-10,41058794,27315348,False,13743446,0.3347,buy,0,0.0,buy,-4.21
2015-08-11,40882640,27315348,False,13567292,0.3319,buy,0,0.0,buy,-4.62
2015-08-12,40929450,27315348,False,13614102,0.3326,buy,0,0.0,buy,-4.51
2015-08-13,40907280,27315348,False,13591931,0.3323,buy,0,0.0,buy,-4.57
2015-08-14,40928219,27315348,False,13612871,0.3326,buy,0,0.0,buy,-4.52
2015-08-17,41041545,27315348,False,13726197,0.3344,buy,0,0.0,buy,-4.25
2015-08-18,40971332,27315348,False,13655984,0.3333,buy,0,0.0,buy,-4.42
2015-08-19,40881407,27315348,False,13566059,0.3318,buy,0,0.0,buy,-4.63
2015-08-20,40505701,27315348,False,13190353,0.3256,buy,0,0.0,buy,-5.5
2015-08-21,39929210,27315348,False,12613862,0.3159,buy,0,0.0,buy,-6.85
2015-08-24,39443871,27315348,False,12128523,0.3075,sell,0,0.0,buy,-7.98
2015-08-25,39850839,39850839,False,0,0.0,sell,0,0.0,buy,-7.03
2015-08-26,39850839,39850839,False,0,0.0,sell,0,0.0,buy,-7.03
2015-08-27,39850839,39850839,False,0,0.0,sell,0,0.0,buy,-7.03
2015-08-28,39850839,39850839,False,0,0.0,sell,0,0.0,buy,-7.03
2015-08-31,39850839,39850839,False,0,0.0,sell,0,0.0,buy,-7.03
2015-09-01,39850839,39850839,True,0,0.0,sell,0,0.0,buy,-7.03
2015-09-02,40369598,19925420,False,0,0.0,sell,20444179,0.5064,buy,-5.82
2015-09-03,40032211,19925420,False,0,0.0,sell,20106791,0.5023,buy,-6.61
2015-09-04,39359660,19925420,False,0,0.0,sell,19434240,0.4938,buy,-8.18
2015-09-08,41009294,19925420,False,0,0.0,sell,21083874,0.5141,buy,-4.33
2015-09-09,40275383,19925420,False,0,0.0,sell,20349963,0.5053,buy,-6.04
2015-09-10,40926048,19925420,False,0,0.0,sell,21000628,0.5131,buy,-4.52
2015-09-11,41265617,19925420,False,0,0.0,sell,21340197,0.5171,buy,-3.73
2015-09-14,41075016,19925420,False,0,0.0,sell,21149596,0.5149,buy,-4.17
2015-09-15,41813299,19925420,False,0,0.0,sell,21887879,0.5235,buy,-2.45
2015-09-16,42179159,19925420,False,0,0.0,sell,22253739,0.5276,buy,-1.6
2015-09-17,42240508,19925420,False,0,0.0,sell,22315088,0.5283,buy,-1.46
2015-09-18,41296291,19925420,False,0,0.0,sell,21370872,0.5175,buy,-3.66
2015-09-21,41478114,19925420,False,0,0.0,sell,21552694,0.5196,buy,-3.23
2015-09-22,40527333,19925420,False,0,0.0,sell,20601913,0.5083,buy,-5.45
2015-09-23,40560189,19925420,False,0,0.0,sell,20634769,0.5087,buy,-5.38
2015-09-24,40321389,19925420,False,0,0.0,sell,20395969,0.5058,buy,-5.93
2015-09-25,39826289,19925420,False,0,0.0,sell,19900869,0.4997,buy,-7.09
2015-09-28,38110922,19925420,False,0,0.0,sell,18185502,0.4772,buy,-11.09
2015-09-29,37841459,19925420,False,0,0.0,sell,17916039,0.4735,sell,-11.72
2015-09-30,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-01,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-02,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-05,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-06,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-07,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-08,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-09,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-12,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-13,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-14,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-15,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-16,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-19,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-20,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-21,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-22,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-23,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-26,38530324,38530324,False,0,0.0,sell,0,0.0,sell,-10.11
2015-10-27,38530324,38530324,False,0,0.0,buy,0,0.0,buy,-10.11
2015-10-28,38902384,91,False,19338044,0.4971,buy,19564249,0.5029,buy,-9.24
2015-10-29,38799544,91,False,19307512,0.4976,buy,19491941,0.5024,buy,-9.48
2015-10-30,38446315,91,False,19221019,0.4999,buy,19225205,0.5001,buy,-10.31
2015-11-02,39318979,91,False,19438108,0.4944,buy,19880779,0.5056,buy,-8.27
2015-11-03,39576426,91,False,19505951,0.4929,buy,20070384,0.5071,buy,-7.67
2015-11-04,39586153,91,False,19507648,0.4928,buy,20078414,0.5072,buy,-7.65
2015-11-05,39356832,91,False,19455071,0.4943,buy,19901670,0.5057,buy,-8.18
2015-11-06,39436273,91,False,19468634,0.4937,buy,19967548,0.5063,buy,-8.0
2015-11-09,38586645,91,False,19261720,0.4992,buy,19324834,0.5008,buy,-9.98
2015-11-10,38400884,91,False,19212538,0.5003,buy,19188255,0.4997,buy,-10.41
2015-11-11,38291981,91,False,19188796,0.5011,buy,19103094,0.4989,buy,-10.67
2015-11-12,37551074,91,False,19002227,0.506,buy,18548756,0.494,buy,-12.4
2015-11-13,36086939,91,False,18629108,0.5162,buy,17457739,0.4838,buy,-15.81
2015-11-16,37082790,91,False,18897076,0.5096,buy,18185622,0.4904,buy,-13.49
2015-11-17,37157327,91,False,18908950,0.5089,buy,18248285,0.4911,buy,-13.31
2015-11-18,38566287,91,False,19271897,0.4997,buy,19294298,0.5003,buy,-10.03
