Date,equity,cash,rebalanced,tqqq_value,tqqq_weight,tqqq_signal,tlt_value,tlt_weight,tlt_signal,drawdown_pct
2009-08-04,10742723,4301865,True,6440858,0.5996,buy,0,0.0,sell,-25.09
2009-08-05,10592653,4301865,False,6290788,0.5939,buy,0,0.0,sell,-26.14
2009-08-06,10425976,4301865,False,6124111,0.5874,buy,0,0.0,sell,-27.3
2009-08-07,10658845,4301865,False,6356981,0.5964,buy,0,0.0,sell,-25.67
2009-08-10,10524495,4301865,False,6222630,0.5913,buy,0,0.0,sell,-26.61
2009-08-11,10363790,4301865,False,6061925,0.5849,buy,0,0.0,sell,-27.73
2009-08-12,10645900,4301865,False,6344035,0.5959,buy,0,0.0,sell,-25.76
2009-08-13,10750506,4301865,False,6448641,0.5998,buy,0,0.0,sell,-25.04
2009-08-14,10528078,4301865,False,6226213,0.5914,buy,0,0.0,sell,-26.59
2009-08-17,9985628,4301865,False,5683763,0.5692,buy,0,0.0,sell,-30.37
2009-08-18,10228939,4301865,False,5927074,0.5794,buy,0,0.0,sell,-28.67
2009-08-19,10351538,4301865,False,6049673,0.5844,buy,0,0.0,sell,-27.82
2009-08-20,10563525,4301865,False,6261660,0.5928,buy,0,0.0,sell,-26.34
2009-08-21,10813501,4301865,False,6511636,0.6022,buy,0,0.0,sell,-24.6
2009-08-24,10793658,4301865,False,6491794,0.6014,buy,0,0.0,sell,-24.73
2009-08-25,10851298,4301865,False,6549433,0.6036,buy,0,0.0,sell,-24.33
2009-08-26,10816776,4301865,False,6514911,0.6023,buy,0,0.0,sell,-24.57
2009-08-27,10864822,4301865,False,6562957,0.6041,buy,0,0.0,sell,-24.24
2009-08-28,10883855,4301865,False,6581990,0.6047,buy,0,0.0,sell,-24.11
2009-08-31,10683196,4301865,False,6381331,0.5973,buy,0,0.0,sell,-25.5
2009-09-01,10324067,4301865,False,6022202,0.5833,buy,0,0.0,sell,-28.01
2009-09-02,10309849,4301865,False,6007985,0.5827,buy,0,0.0,sell,-28.11
2009-09-03,10428866,4301865,False,6127001,0.5875,buy,0,0.0,sell,-27.28
2009-09-04,10823865,4301865,False,6522000,0.6026,buy,0,0.0,sell,-24.52
2009-09-08,11007649,4301865,False,6705784,0.6092,buy,0,0.0,sell,-23.24
2009-09-09,11180027,4301865,False,6878163,0.6152,buy,0,0.0,sell,-22.04
2009-09-10,11375408,4301865,False,7073543,0.6218,buy,0,0.0,sell,-20.68
2009-09-11,11395366,4301865,False,7093501,0.6225,buy,0,0.0,sell,-20.54
2009-09-14,11476894,4301865,False,7175029,0.6252,buy,0,0.0,sell,-19.97
2009-09-15,11543549,4301865,False,7241684,0.6273,buy,0,0.0,sell,-19.51
2009-09-16,11860026,4301865,False,7558161,0.6373,buy,0,0.0,sell,-17.3
2009-09-17,11854131,4301865,False,7552266,0.6371,buy,0,0.0,sell,-17.34
2009-09-18,11891581,4301865,False,7589717,0.6382,buy,0,0.0,sell,-17.08
2009-09-21,11960818,4301865,False,7658953,0.6403,buy,0,0.0,sell,-16.6
2009-09-22,12003470,4301865,False,7701605,0.6416,buy,0,0.0,sell,-16.3
2009-09-23,11894587,4301865,False,7592722,0.6383,buy,0,0.0,sell,-17.06
2009-09-24,11690190,4301865,False,7388325,0.632,buy,0,0.0,sell,-18.48
2009-09-25,11494733,4301865,False,7192868,0.6258,buy,0,0.0,sell,-19.85
2009-09-28,11861644,4301865,False,7559780,0.6373,buy,0,0.0,sell,-17.29
2009-09-29,11759542,4301865,False,7457678,0.6342,buy,0,0.0,sell,-18.0
2009-09-30,11774916,4301865,False,7473051,0.6347,buy,0,0.0,sell,-17.89
2009-10-01,11111138,4301865,False,6809273,0.6128,buy,0,0.0,buy,-22.52
2009-10-02,10979338,38,True,6604295,0.6015,buy,4375006,0.3985,buy,-23.44
2009-10-05,11139299,38,False,6763816,0.6072,buy,4375446,0.3928,buy,-22.32
2009-10-06,11455002,38,False,7122822,0.6218,buy,4332142,0.3782,buy,-20.12
2009-10-07,11566485,38,False,7183486,0.6211,buy,4382962,0.3789,buy,-19.35
2009-10-08,11612297,38,False,7275255,0.6265,buy,4337005,0.3735,buy,-19.03
2009-10-09,11636388,38,False,7398769,0.6358,buy,4237581,0.3642,buy,-18.86
2009-10-12,11689583,38,False,7445332,0.6369,buy,4244214,0.3631,buy,-18.49
2009-10-13,11716423,38,False,7450083,0.6359,buy,4266303,0.3641,buy,-18.3
2009-10-14,11957158,38,False,7754005,0.6485,buy,4203115,0.3515,buy,-16.62
2009-10-15,11883312,38,False,7699600,0.6479,buy,4183674,0.3521,buy,-17.14
2009-10-16,11766638,38,False,7548902,0.6416,buy,4217698,0.3584,buy,-17.95
2009-10-19,12026939,38,False,7776062,0.6466,buy,4250840,0.3534,buy,-16.13
2009-10-20,12054779,38,False,7780925,0.6455,buy,4273816,0.3545,buy,-15.94
2009-10-21,11985453,38,False,7737228,0.6456,buy,4248188,0.3544,buy,-16.42
2009-10-22,12055622,38,False,7828167,0.6493,buy,4227418,0.3507,buy,-15.93
2009-10-23,11925706,38,False,7730064,0.6482,buy,4195604,0.3518,buy,-16.84
2009-10-26,11795573,38,False,7654281,0.6489,buy,4141254,0.3511,buy,-17.75
2009-10-27,11504438,38,False,7306586,0.6351,buy,4197815,0.3649,buy,-19.78
2009-10-28,11031998,38,False,6814262,0.6177,buy,4217698,0.3823,buy,-23.07
2009-10-29,11331362,38,False,7159582,0.6318,buy,4171743,0.3682,buy,-20.98
2009-10-30,10814744,38,False,6582427,0.6087,buy,4232279,0.3913,buy,-24.59
2009-11-02,10877588,38,False,6663978,0.6126,buy,4213572,0.3874,buy,-24.15
2009-11-03,10898215,38,False,6726716,0.6172,buy,4171462,0.3828,buy,-24.01
2009-11-04,10893870,38,False,6760498,0.6206,buy,4133334,0.3794,buy,-24.04
2009-11-05,11393960,38,False,7260588,0.6372,buy,4133334,0.3628,buy,-20.55
2009-11-06,11526064,38,False,7388703,0.641,buy,4137323,0.359,buy,-19.63
2009-11-09,12003963,38,False,7861722,0.6549,buy,4142203,0.3451,buy,-16.29
2009-11-10,12055543,38,False,7920841,0.657,buy,4134664,0.343,buy,-15.93
2009-11-11,12224853,38,False,8072858,0.6604,buy,4151957,0.3396,buy,-14.75
2009-11-12,12078831,38,False,7934376,0.6569,buy,4144418,0.3431,buy,-15.77
2009-11-13,12293720,38,False,8130204,0.6613,buy,4163478,0.3387,buy,-14.27
2009-11-16,12591321,38,False,8379043,0.6655,buy,4212240,0.3345,buy,-12.2
2009-11-17,12692542,38,False,8457654,0.6663,buy,4234851,0.3336,buy,-11.49
2009-11-18,12524933,38,False,8314873,0.6639,buy,4210022,0.3361,buy,-12.66
2009-11-19,12143834,38,False,7926232,0.6527,buy,4217564,0.3473,buy,-15.32
2009-11-20,12022596,38,False,7805885,0.6493,buy,4216674,0.3507,buy,-16.16
2009-11-23,12394119,38,False,8182725,0.6602,buy,4211357,0.3398,buy,-13.57
2009-11-24,12336753,38,False,8098760,0.6565,buy,4237955,0.3435,buy,-13.97
2009-11-25,12460659,38,False,8203159,0.6583,buy,4257462,0.3417,buy,-13.11
2009-11-27,12102867,38,False,7829411,0.6469,buy,4273418,0.3531,buy,-15.6
2009-11-30,12139569,38,False,7855916,0.6471,buy,4283615,0.3529,buy,-15.35
2009-12-01,12334808,38,False,8098873,0.6566,buy,4235897,0.3434,buy,-13.99
2009-12-02,12371340,16,True,7435657,0.601,buy,4935667,0.399,buy,-13.73
2009-12-03,12228477,16,False,7344053,0.6006,buy,4884409,0.3994,buy,-14.73
2009-12-04,12291688,16,False,7459033,0.6068,buy,4832640,0.3932,buy,-14.29
2009-12-07,12190883,16,False,7352017,0.6031,buy,4838850,0.3969,buy,-14.99
2009-12-08,12062057,16,False,7215937,0.5982,buy,4846104,0.4018,buy,-15.89
2009-12-09,12257542,16,False,7433692,0.6065,buy,4823834,0.3935,buy,-14.53
2009-12-10,12312984,16,False,7544535,0.6127,buy,4768434,0.3873,buy,-14.14
2009-12-11,12225108,16,False,7457171,0.61,buy,4767922,0.39,buy,-14.75
2009-12-14,12443213,16,False,7669582,0.6164,buy,4773616,0.3836,buy,-13.23
2009-12-15,12292391,16,False,7539984,0.6134,buy,4752391,0.3866,buy,-14.28
2009-12-16,12316823,16,False,7570116,0.6146,buy,4746691,0.3854,buy,-14.11
2009-12-17,12118055,16,False,7293165,0.6018,buy,4824874,0.3982,buy,-15.5
2009-12-18,12453449,16,False,7649275,0.6142,buy,4804158,0.3858,buy,-13.16
2009-12-21,12625603,16,False,7906850,0.6263,buy,4718737,0.3737,buy,-11.96
2009-12-22,12741138,16,False,8048791,0.6317,buy,4692331,0.3683,buy,-11.15
2009-12-23,12917792,16,False,8224415,0.6367,buy,4693362,0.3633,buy,-9.92
2009-12-24,13096052,16,False,8451341,0.6453,buy,4644696,0.3547,sell,-8.68
2009-12-28,13200986,4617876,False,8583111,0.6502,buy,0,0.0,sell,-7.95
2009-12-29,13094591,4617876,False,8476716,0.6473,buy,0,0.0,sell,-8.69
2009-12-30,13171371,4617876,False,8553495,0.6494,buy,0,0.0,sell,-8.15
2009-12-31,12937378,4617876,False,8319502,0.6431,buy,0,0.0,sell,-9.79
2010-01-04,13302348,4617876,False,8684472,0.6529,buy,0,0.0,sell,-7.24
2010-01-05,13301796,4617876,False,8683920,0.6528,buy,0,0.0,sell,-7.24
2010-01-06,13144065,4617876,False,8526190,0.6487,buy,0,0.0,sell,-8.34
2010-01-07,13160166,4617876,False,8542290,0.6491,buy,0,0.0,sell,-8.23
2010-01-08,13370508,4617876,False,8752633,0.6546,buy,0,0.0,sell,-6.77
2010-01-11,13262769,4617876,False,8644893,0.6518,buy,0,0.0,sell,-7.52
2010-01-12,12937757,4617876,False,8319881,0.6431,buy,0,0.0,sell,-9.78
2010-01-13,13247978,4617876,False,8630102,0.6514,buy,0,0.0,sell,-7.62
2010-01-14,13269767,4617876,False,8651892,0.652,buy,0,0.0,sell,-7.47
2010-01-15,12967062,4617876,False,8349186,0.6439,buy,0,0.0,sell,-9.58
2010-01-19,13370784,4617876,False,8752908,0.6546,buy,0,0.0,sell,-6.76
2010-01-20,12992575,4617876,False,8374699,0.6446,buy,0,0.0,sell,-9.4
2010-01-21,12756789,4617876,False,8138913,0.638,buy,0,0.0,sell,-11.05
2010-01-22,12042363,4617876,False,7424487,0.6165,buy,0,0.0,sell,-16.03
2010-01-25,12117556,4617876,False,7499681,0.6189,buy,0,0.0,sell,-15.5
2010-01-26,12137380,4617876,False,7519505,0.6195,buy,0,0.0,sell,-15.36
2010-01-27,12314901,4617876,False,7697025,0.625,buy,0,0.0,sell,-14.13
2010-01-28,11720350,4617876,False,7102475,0.606,buy,0,0.0,sell,-18.27
2010-01-29,11348037,4617876,False,6730161,0.5931,buy,0,0.0,sell,-20.87
2010-02-01,11569377,4617876,False,6951501,0.6009,buy,0,0.0,sell,-19.33
2010-02-02,11756896,4617876,False,7139020,0.6072,buy,0,0.0,sell,-18.02
2010-02-03,11874185,4617876,False,7256310,0.6111,buy,0,0.0,sell,-17.2
2010-02-04,11243814,4617876,False,6625938,0.5893,buy,0,0.0,sell,-21.6
2010-02-05,11411267,4617876,False,6793391,0.5953,buy,0,0.0,sell,-20.43
2010-02-08,11263810,4617876,False,6645934,0.59,buy,0,0.0,sell,-21.46
2010-02-09,11468981,4617876,False,6851105,0.5974,buy,0,0.0,sell,-20.03
2010-02-10,11425609,4617876,False,6807733,0.5958,buy,0,0.0,sell,-20.33
2010-02-11,11733727,4617876,False,7115852,0.6064,buy,0,0.0,sell,-18.18
2010-02-12,11762860,4617876,False,7144984,0.6074,buy,0,0.0,sell,-17.98
2010-02-16,12039605,4617876,False,7421729,0.6164,buy,0,0.0,sell,-16.05
2010-02-17,12165548,4617876,False,7547672,0.6204,buy,0,0.0,sell,-15.17
2010-02-18,12308661,4617876,False,7690785,0.6248,buy,0,0.0,sell,-14.17
2010-02-19,12308661,4617876,False,7690785,0.6248,buy,0,0.0,sell,-14.17
2010-02-22,12254670,4617876,False,7636794,0.6232,buy,0,0.0,sell,-14.55
2010-02-23,11956516,4617876,False,7338640,0.6138,buy,0,0.0,sell,-16.63
2010-02-24,12178442,4617876,False,7560566,0.6208,buy,0,0.0,sell,-15.08
2010-02-25,12174098,4617876,False,7556222,0.6207,buy,0,0.0,sell,-15.11
2010-02-26,12268392,4617876,False,7650516,0.6236,buy,0,0.0,sell,-14.45
2010-03-01,12596541,4617876,False,7978665,0.6334,buy,0,0.0,sell,-12.16
2010-03-02,12644498,4617876,False,8026622,0.6348,buy,0,0.0,sell,-11.83
2010-03-03,12689111,4617876,False,8071235,0.6361,buy,0,0.0,sell,-11.52
2010-03-04,12778199,4617876,False,8160323,0.6386,buy,0,0.0,sell,-10.9
2010-03-05,13138894,4617876,False,8521018,0.6485,buy,0,0.0,sell,-8.38
2010-03-08,13184334,4617876,False,8566458,0.6497,buy,0,0.0,sell,-8.06
2010-03-09,13335963,4617876,False,8718087,0.6537,buy,0,0.0,sell,-7.01
2010-03-10,13549304,4617876,False,8931429,0.6592,buy,0,0.0,sell,-5.52
2010-03-11,13631566,4617876,False,9013690,0.6612,buy,0,0.0,sell,-4.95
2010-03-12,13652114,4617876,False,9034238,0.6617,buy,0,0.0,sell,-4.8
2010-03-15,13591297,4617876,False,8973421,0.6602,buy,0,0.0,sell,-5.23
2010-03-16,13760957,4617876,False,9143081,0.6644,buy,0,0.0,sell,-4.04
2010-03-17,13824360,4617876,False,9206484,0.666,buy,0,0.0,sell,-3.6
2010-03-18,13917757,4617876,False,9299881,0.6682,buy,0,0.0,sell,-2.95
2010-03-19,13753234,4617876,False,9135358,0.6642,buy,0,0.0,sell,-4.1
2010-03-22,13999984,4617876,False,9382108,0.6702,buy,0,0.0,sell,-2.38
2010-03-23,14196225,4617876,False,9578349,0.6747,buy,0,0.0,sell,-1.01
2010-03-24,14059973,4617876,False,9442097,0.6716,buy,0,0.0,sell,-1.96
2010-03-25,14000846,4617876,False,9382970,0.6702,buy,0,0.0,sell,-2.37
2010-03-26,14049699,4617876,False,9431823,0.6713,buy,0,0.0,sell,-2.03
2010-03-29,14179090,4617876,False,9561214,0.6743,buy,0,0.0,sell,-1.13
2010-03-30,14279348,4617876,False,9661473,0.6766,buy,0,0.0,sell,-0.43
2010-03-31,14149096,4617876,False,9531220,0.6736,buy,0,0.0,sell,-1.34
2010-04-01,14130237,4617876,False,9512361,0.6732,buy,0,0.0,sell,-1.47
2010-04-05,14379916,5652095,True,8727821,0.6069,buy,0,0.0,sell,0.0
2010-04-06,14446385,5652095,False,8794290,0.6088,buy,0,0.0,sell,0.0
2010-04-07,14396733,5652095,False,8744638,0.6074,buy,0,0.0,sell,-0.34
2010-04-08,14428061,5652095,False,8775966,0.6083,buy,0,0.0,sell,-0.13
2010-04-09,14586179,5652095,False,8934084,0.6125,buy,0,0.0,sell,0.0
2010-04-12,14622118,5652095,False,8970024,0.6135,buy,0,0.0,sell,0.0
2010-04-13,14757362,5652095,False,9105268,0.617,buy,0,0.0,sell,0.0
2010-04-14,15078240,5652095,False,9426145,0.6251,buy,0,0.0,sell,0.0
2010-04-15,15204322,5652095,False,9552227,0.6283,buy,0,0.0,sell,0.0
2010-04-16,14864291,5652095,False,9212196,0.6198,buy,0,0.0,sell,-2.24
2010-04-19,14849810,5652095,False,9197715,0.6194,buy,0,0.0,sell,-2.33
2010-04-20,14985792,5652095,False,9333697,0.6228,buy,0,0.0,sell,-1.44
2010-04-21,15150058,5652095,False,9497963,0.6269,buy,0,0.0,sell,-0.36
2010-04-22,15290682,5652095,False,9638587,0.6304,buy,0,0.0,sell,0.0
2010-04-23,15418271,5652095,False,9766176,0.6334,buy,0,0.0,sell,0.0
2010-04-26,15345684,5652095,False,9693589,0.6317,buy,0,0.0,sell,-0.47
2010-04-27,14747401,5652095,False,9095306,0.6167,buy,0,0.0,sell,-4.35
2010-04-28,14768799,5652095,False,9116704,0.6173,buy,0,0.0,sell,-4.21
2010-04-29,15234144,5652095,False,9582049,0.629,buy,0,0.0,sell,-1.19
2010-04-30,14669495,5652095,False,9017401,0.6147,buy,0,0.0,sell,-4.86
2010-05-03,15037750,5652095,False,9385655,0.6241,buy,0,0.0,sell,-2.47
2010-05-04,14207994,5652095,False,8555899,0.6022,buy,0,0.0,sell,-7.85
2010-05-05,14067401,5652095,False,8415306,0.5982,buy,0,0.0,sell,-8.76
2010-05-06,13242995,5652095,False,7590900,0.5732,buy,0,0.0,sell,-14.11
2010-05-07,12690583,5652095,False,7038488,0.5546,buy,0,0.0,sell,-17.69
2010-05-10,13740374,5652095,False,8088280,0.5887,buy,0,0.0,sell,-10.88
2010-05-11,13735056,5652095,False,8082961,0.5885,buy,0,0.0,sell,-10.92
2010-05-12,14170578,5652095,False,8518484,0.6011,buy,0,0.0,sell,-8.09
2010-05-13,13785476,5652095,False,8133382,0.59,buy,0,0.0,sell,-10.59
2010-05-14,13284991,5652095,False,7632897,0.5746,buy,0,0.0,sell,-13.84
2010-05-17,13388169,5652095,False,7736074,0.5778,buy,0,0.0,sell,-13.17
2010-05-18,13092471,5652095,False,7440376,0.5683,buy,0,0.0,sell,-15.08
2010-05-19,12896108,5652095,False,7244013,0.5617,buy,0,0.0,buy,-16.36
2010-05-20,12147263,32,True,6982187,0.5748,buy,5165044,0.4252,buy,-21.22
2010-05-21,12206582,32,False,7036254,0.5764,buy,5170295,0.4236,buy,-20.83
2010-05-24,12246907,32,False,7094442,0.5793,buy,5152433,0.4207,buy,-20.57
2010-05-25,12222113,32,False,7044430,0.5764,buy,5177650,0.4236,buy,-20.73
2010-05-26,11989489,32,False,6826514,0.5694,buy,5162943,0.4306,buy,-22.24
2010-05-27,12611387,32,False,7565550,0.5999,buy,5045805,0.4001,buy,-18.2
2010-05-28,12528773,32,False,7459823,0.5954,buy,5068918,0.4046,buy,-18.74
2010-06-01,12357957,32,False,7253379,0.5869,buy,5104546,0.4131,buy,-19.85
2010-06-02,12819908,32,False,7763817,0.6056,buy,5056058,0.3944,buy,-16.85
2010-06-03,12984542,32,False,7965349,0.6134,buy,5019161,0.3865,buy,-15.78
2010-06-04,12332927,32,False,7178806,0.5821,buy,5154089,0.4179,buy,-20.01
2010-06-07,11956272,32,False,6762623,0.5656,buy,5193617,0.4344,buy,-22.45
2010-06-08,11892732,32,False,6724908,0.5655,buy,5167792,0.4345,buy,-22.87
2010-06-09,11738648,32,False,6576619,0.5603,buy,5161997,0.4397,buy,-23.87
2010-06-10,12192060,32,False,7122267,0.5842,buy,5069761,0.4158,buy,-20.92
2010-06-11,12442365,32,False,7308270,0.5874,buy,5134062,0.4126,buy,-19.3
2010-06-14,12420100,32,False,7312358,0.5888,buy,5107710,0.4112,buy,-19.45
2010-06-15,12933225,32,False,7846566,0.6067,buy,5086627,0.3933,buy,-16.12
2010-06-16,13120324,32,False,8004679,0.6101,buy,5115613,0.3899,buy,-14.9
2010-06-17,13242272,32,False,8084988,0.6105,buy,5157252,0.3895,buy,-14.11
2010-06-18,13255930,32,False,8107077,0.6116,buy,5148821,0.3884,buy,-14.02
2010-06-21,13028167,32,False,7894073,0.6059,buy,5134062,0.3941,buy,-15.5
2010-06-22,12902510,32,False,7707278,0.5973,buy,5195200,0.4027,buy,-16.32
2010-06-23,12834602,32,False,7604056,0.5925,buy,5230513,0.4075,buy,-16.76
2010-06-24,12434795,32,False,7235346,0.5819,buy,5199417,0.4181,buy,-19.35
2010-06-25,12450964,32,False,7230434,0.5807,buy,5220498,0.4193,buy,-19.25
2010-06-28,12435231,32,False,7165685,0.5762,buy,5269513,0.4238,buy,-19.35
2010-06-29,11693051,32,False,6366055,0.5444,buy,5326964,0.4556,buy,-24.16
2010-06-30,11414281,32,False,6051444,0.5302,buy,5362805,0.4698,buy,-25.97
2010-07-01,11363759,32,False,5992465,0.5273,buy,5371261,0.4727,buy,-26.3
2010-07-02,11279210,0,True,6776342,0.6008,buy,4502868,0.3992,buy,-26.85
2010-07-06,11351680,0,False,6811728,0.6001,buy,4539952,0.3999,buy,-26.38
2010-07-07,11942209,0,False,7455423,0.6243,buy,4486785,0.3757,buy,-22.55
2010-07-08,12039415,0,False,7581224,0.6297,buy,4458191,0.3703,buy,-21.91
2010-07-09,12226343,0,False,7793615,0.6374,buy,4432728,0.3626,buy,-20.7
2010-07-12,12313056,0,False,7882117,0.6401,buy,4430939,0.3599,buy,-20.14
2010-07-13,12544341,0,False,8151373,0.6498,buy,4392968,0.3502,buy,-18.64
2010-07-14,12718943,0,False,8281746,0.6511,buy,4437197,0.3489,buy,-17.51
2010-07-15,12792073,0,False,8310647,0.6497,buy,4481426,0.3503,buy,-17.03
2010-07-16,12145077,0,False,7641762,0.6292,buy,4503314,0.3708,buy,-21.23
2010-07-19,12289737,0,False,7814119,0.6358,buy,4475618,0.3642,buy,-20.29
2010-07-20,12543314,0,False,8060996,0.6427,buy,4482317,0.3573,buy,-18.65
2010-07-21,12336961,0,False,7778695,0.6305,buy,4558266,0.3695,buy,-19.98
2010-07-22,12808738,0,False,8303188,0.6482,buy,4505550,0.3518,buy,-16.92
2010-07-23,12977074,0,False,8519327,0.6565,buy,4457747,0.3435,buy,-15.83
2010-07-26,13156717,0,False,8706566,0.6618,buy,4450151,0.3382,buy,-14.67
2010-07-27,13111955,0,False,8704691,0.6639,buy,4407263,0.3361,buy,-14.96
2010-07-28,12948308,0,False,8526749,0.6585,buy,4421558,0.3415,buy,-16.02
2010-07-29,12743872,0,False,8323655,0.6531,buy,4420218,0.3469,buy,-17.35
2010-07-30,12869538,0,False,8380520,0.6512,buy,4489018,0.3488,buy,-16.53
2010-08-02,13257393,0,False,8831391,0.6661,buy,4426002,0.3339,buy,-14.02
2010-08-03,13194898,54,True,7867957,0.5963,buy,5326887,0.4037,buy,-14.42
2010-08-04,13381369,54,False,8095193,0.605,buy,5286121,0.395,buy,-13.21
2010-08-05,13358265,54,False,8047411,0.6024,buy,5310800,0.3976,buy,-13.36
2010-08-06,13378456,54,False,8009684,0.5987,buy,5368717,0.4013,buy,-13.23
2010-08-09,13498656,54,False,8149724,0.6037,buy,5348877,0.3963,buy,-12.45
2010-08-10,13337144,54,False,7976952,0.5981,buy,5360137,0.4019,buy,-13.5
2010-08-11,12752411,54,False,7320350,0.574,buy,5432007,0.426,buy,-17.29
2010-08-12,12532653,54,False,7114002,0.5676,buy,5418597,0.4324,buy,-18.72
2010-08-13,12458506,54,False,6972274,0.5596,buy,5486178,0.4404,buy,-19.2
2010-08-16,12635222,54,False,7011688,0.5549,buy,5623480,0.4451,buy,-18.05
2010-08-17,12869760,54,False,7278405,0.5655,buy,5591300,0.4345,buy,-16.53
2010-08-18,12950170,54,False,7343802,0.5671,buy,5606314,0.4329,buy,-16.01
2010-08-19,12767538,54,False,7073744,0.554,buy,5693739,0.446,buy,-17.19
2010-08-20,12736803,54,False,7049448,0.5535,buy,5687300,0.4465,buy,-17.39
2010-08-23,12543339,54,False,6854911,0.5465,buy,5688374,0.4535,buy,-18.65
2010-08-24,12241190,54,False,6461584,0.5279,buy,5779552,0.4721,buy,-20.61
2010-08-25,12416147,54,False,6655311,0.536,buy,5760781,0.464,buy,-19.47
2010-08-26,12253102,54,False,6438097,0.5254,buy,5814950,0.4746,buy,-20.53
2010-08-27,12301444,54,False,6651093,0.5407,buy,5650297,0.4593,buy,-20.22
2010-08-30,12194290,54,False,6435600,0.5278,buy,5758635,0.4722,buy,-20.91
2010-08-31,12226224,54,False,6403712,0.5238,buy,5822458,0.4762,buy,-20.7
2010-09-01,12642543,54,False,6940419,0.549,buy,5702069,0.451,buy,-18.0
2010-09-02,12836594,0,True,7839734,0.6107,buy,4996860,0.3893,buy,-16.74
2010-09-03,13173950,0,False,8239028,0.6254,buy,4934922,0.3746,buy,-14.56
2010-09-07,13074366,0,False,8038441,0.6148,buy,5035924,0.3852,buy,-15.2
2010-09-08,13318294,0,False,8322388,0.6249,buy,4995906,0.3751,buy,-13.62
2010-09-09,13324964,0,False,8427675,0.6325,buy,4897289,0.3675,buy,-13.58
2010-09-10,13393262,0,False,8518368,0.636,buy,4874894,0.364,buy,-13.13
2010-09-13,13792570,0,False,8893856,0.6448,buy,4898714,0.3552,buy,-10.54
2010-09-14,13952394,0,False,9006514,0.6455,buy,4945880,0.3545,buy,-9.51
2010-09-15,14031961,0,False,9159451,0.6528,buy,4872510,0.3472,buy,-8.99
2010-09-16,14113006,0,False,9288618,0.6582,buy,4824388,0.3418,buy,-8.47
2010-09-17,14231417,0,False,9387493,0.6596,buy,4843924,0.3404,buy,-7.7
2010-09-20,14748590,0,False,9876559,0.6697,buy,4872030,0.3303,buy,-4.34
2010-09-21,14785104,0,False,9845419,0.6659,buy,4939685,0.3341,buy,-4.11
2010-09-22,14782723,0,False,9798727,0.6628,buy,4983996,0.3372,buy,-4.12
2010-09-23,14767681,0,False,9769393,0.6615,buy,4998288,0.3385,buy,-4.22
2010-09-24,15253692,0,False,10322582,0.6767,buy,4931110,0.3233,buy,-1.07
2010-09-27,15221300,0,False,10204434,0.6704,buy,5016865,0.3296,buy,-1.28
2010-09-28,15281257,0,False,10230083,0.6695,buy,5051174,0.3305,buy,-0.89
2010-09-29,15177892,0,False,10147681,0.6686,buy,5030210,0.3314,buy,-1.56
2010-09-30,15037137,0,False,10010259,0.6657,buy,5026877,0.3343,buy,-2.47
2010-10-01,14981738,0,False,9979156,0.6661,buy,5002582,0.3339,buy,-2.83
2010-10-04,14669700,6,True,8664601,0.5906,buy,6005092,0.4094,buy,-4.86
2010-10-05,15278686,6,False,9309657,0.6093,buy,5969022,0.3907,buy,-0.91
2010-10-06,15116416,6,False,9072385,0.6002,buy,6044025,0.3998,buy,-1.96
2010-10-07,15155003,6,False,9161354,0.6045,buy,5993643,0.3955,buy,-1.71
2010-10-08,15313198,6,False,9345888,0.6103,buy,5967304,0.3897,buy,-0.68
2010-10-11,15333303,6,False,9364848,0.6108,buy,5968449,0.3892,buy,-0.55
2010-10-12,15468738,6,False,9559260,0.618,buy,5909472,0.382,buy,0.0
2010-10-13,15691879,6,False,9791560,0.624,buy,5900314,0.376,buy,0.0
2010-10-14,15549342,6,False,9737198,0.6262,buy,5812138,0.3738,buy,-0.91
2010-10-15,16099465,6,False,10358321,0.6434,buy,5741138,0.3566,buy,0.0
2010-10-18,16145841,6,False,10358321,0.6415,buy,5787514,0.3585,buy,0.0
2010-10-19,15768872,6,False,9946427,0.6308,buy,5822439,0.3692,buy,-2.33
2010-10-20,15988278,6,False,10153236,0.635,buy,5835036,0.365,buy,-0.98
2010-10-21,15989805,6,False,10224039,0.6394,buy,5765760,0.3606,buy,-0.97
2010-10-22,16228088,6,False,10423390,0.6423,buy,5804692,0.3577,buy,0.0
2010-10-25,16402874,6,False,10581571,0.6451,buy,5821296,0.3549,buy,0.0
2010-10-26,16376395,6,False,10644983,0.65,buy,5731406,0.35,buy,-0.16
2010-10-27,16435595,6,False,10754570,0.6543,buy,5681020,0.3457,buy,0.0
2010-10-28,16512842,6,False,10816357,0.655,buy,5696479,0.345,buy,0.0
2010-10-29,16514180,6,False,10764448,0.6518,buy,5749727,0.3482,buy,0.0
2010-11-01,16514152,6,False,10789176,0.6533,buy,5724970,0.3467,buy,-0.0
2010-11-02,16910292,55,True,10227476,0.6048,buy,6682760,0.3952,buy,0.0
2010-11-03,16921756,55,False,10375268,0.6131,buy,6546432,0.3869,buy,0.0
2010-11-04,17340333,55,False,10742887,0.6195,buy,6597391,0.3805,buy,0.0
2010-11-05,17240033,55,False,10755757,0.6239,buy,6484221,0.3761,buy,-0.58
2010-11-08,17296450,55,False,10783052,0.6234,buy,6513342,0.3766,buy,-0.25
2010-11-09,16978486,55,False,10608697,0.6248,buy,6369734,0.3752,buy,-2.09
