date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2013-03-04,sso,1478502,1334030,38.76,35.14,5931371,5407317,-144472,-524054,monthly
2013-03-04,qld,2878867,2993620,33.66,35.13,5151032,5405822,114753,254790,monthly
2013-03-04,gld,13248,15051,13.2,14.9,2019525,2292267,1803,272742,monthly
2013-03-04,tlt,26558,27707,14.38,14.83,2199829,2282840,1149,83011,monthly
2013-03-04,cash,0,0,0.0,0.0,50,123,0,73,monthly
2013-05-02,sso,1334030,1298955,35.95,35.09,5823649,5772622,-35075,-51027,monthly
2013-05-02,qld,2993620,2902068,36.1,35.32,5849105,5810845,-91552,-38260,monthly
2013-05-02,gld,15051,17201,13.11,14.84,2123846,2441165,2150,317319,monthly
2013-05-02,tlt,27707,28008,14.84,14.75,2403929,2426909,301,22980,monthly
2013-05-02,cash,0,0,0.0,0.0,123,95,0,-28,monthly
2013-06-04,sso,1298955,1255821,36.2,35.02,6101744,5848304,-43134,-253440,monthly
2013-06-04,qld,2902068,2783434,36.49,34.96,6150828,5837927,-118634,-312901,monthly
2013-06-04,gld,17201,18529,13.93,15.01,2348108,2505676,1328,157568,monthly
2013-06-04,tlt,28008,31422,13.38,15.01,2254596,2506058,3414,251462,monthly
2013-06-04,cash,0,0,0.0,0.0,95,132,0,37,monthly
2013-08-02,sso,1255821,1202208,36.55,34.89,6394924,6143787,-53613,-251137,monthly
2013-08-02,qld,2783434,2653713,36.71,35.18,6422657,6194949,-129721,-227708,monthly
2013-08-02,gld,18529,20720,13.41,14.87,2345956,2618179,2191,272223,monthly
2013-08-02,tlt,31422,35312,13.33,15.05,2332987,2650672,3890,317685,monthly
2013-08-02,cash,0,0,0.0,0.0,132,55,0,-77,monthly
2013-09-04,sso,1202208,1269547,33.14,35.19,5664677,6084056,67339,419379,monthly
2013-09-04,qld,2653713,2644769,35.12,35.39,6003696,6118104,-8944,114408,monthly
2013-09-04,gld,20720,18766,16.53,14.62,2826622,2527029,-1954,-299593,monthly
2013-09-04,tlt,35312,34823,15.21,14.8,2600281,2558616,-489,-41665,monthly
2013-09-04,cash,0,0,0.0,0.0,55,0,0,-55,monthly
2013-10-02,sso,1269547,1247166,35.62,34.84,6407134,6273662,-22381,-133472,monthly
