Date,equity,cash,rebalanced,rebalance_reason,sso_value,sso_weight,sso_signal,sso_shares,sso_avg_price,sso_realized_pnl,sso_unrealized_pnl,qld_value,qld_weight,qld_signal,qld_shares,qld_avg_price,qld_realized_pnl,qld_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,tlt_realized_pnl,tlt_unrealized_pnl,drawdown_pct,sso_current_price,sso_return_pct,sso_contribution,qld_current_price,qld_return_pct,qld_contribution,gld_current_price,gld_return_pct,gld_contribution,tlt_current_price,tlt_return_pct,tlt_contribution,total_pnl,total_return_pct
2015-12-24,23474347,78,False,,8167159,0.3479,buy,1074371,7.91055,5600398,-331706,8196085,0.3492,buy,1677157,4.964641,7647160,-130398,3456915,0.1473,buy,33546,123.821038,189347,-696785,3654110,0.1557,buy,39733,75.206984,530421,665911,-14.72,7.601805,-3.902948341099133,5268692,4.886892,-1.5660622814742453,7516762,103.050003,-16.77504535886396,-507439,91.966621,22.284681527508333,1196332,13474347.466534972,134.74347466534974
2015-12-28,23417981,78,False,,8141645,0.3477,buy,1074371,7.91055,5600398,-357220,8180602,0.3493,buy,1677157,4.964641,7647160,-145881,3430749,0.1465,buy,33546,123.821038,189347,-722951,3664907,0.1565,buy,39733,75.206984,530421,676708,-14.92,7.578057,-4.2031550397444555,5243178,4.87766,-1.752017304220277,7501279,102.269997,-17.404991618737565,-533605,92.238373,22.646020309048033,1207129,13417981.231542975,134.17981231542976
2015-12-29,23780136,78,False,,8310037,0.3495,buy,1074371,7.91055,5600398,-188828,8437601,0.3548,buy,1677157,4.964641,7647160,111118,3428401,0.1442,buy,33546,123.821038,189347,-725299,3604018,0.1516,buy,39733,75.206984,530421,615819,-13.61,7.734793,-2.2218009417625306,5411570,5.030895,1.3345097658067129,7758278,102.199997,-17.46152482257338,-535953,90.705917,20.60836912781219,1146240,13780135.703245975,137.80135703245975
2015-12-30,23493855,78,False,,8199052,0.349,buy,1074371,7.91055,5600398,-299814,8292069,0.3529,buy,1677157,4.964641,7647160,-34414,3402235,0.1448,buy,33546,123.821038,189347,-751465,3600421,0.1532,buy,39733,75.206984,530421,612221,-14.65,7.63149,-3.527689967792458,5300585,4.944122,-0.41331033695996,7612746,101.419998,-18.091465429126597,-562119,90.615372,20.48797472418493,1142642,13493854.540532976,134.93854540532976
2015-12-31,23145016,78,False,,8037033,0.3472,buy,1074371,7.91055,5600398,-461832,8087711,0.3494,buy,1677157,4.964641,7647160,-238772,3403577,0.1471,buy,33546,123.821038,189347,-750123,3616617,0.1563,buy,39733,75.206984,530421,628418,-15.91,7.480687,-5.434042956499385,5138566,4.822274,-2.8676265860456684,7408388,101.459999,-18.05915993360323,-560777,91.02301,21.029996193131907,1158839,13145016.498683974,131.45016498683975
2016-01-04,22650670,78,False,,7806128,0.3446,buy,1074371,7.91055,5600398,-692737,7750205,0.3422,buy,1677157,4.964641,7647160,-576278,3451548,0.1524,buy,33546,123.821038,189347,-702153,3642711,0.1608,buy,39733,75.206984,530421,654512,-17.71,7.265766,-8.150933805394168,4907661,4.621037,-6.921031147608092,7070882,102.889999,-16.904267340957457,-512806,91.679741,21.90322759286163,1184933,12650670.238606974,126.50670238606973
2016-01-05,22638863,78,False,,7840573,0.3463,buy,1074371,7.91055,5600398,-658293,7708920,0.3405,buy,1677157,4.964641,7647160,-617563,3461276,0.1529,buy,33546,123.821038,189347,-692424,3628016,0.1603,buy,39733,75.206984,530421,639817,-17.75,7.297826,-7.74565223395366,4942106,4.596421,-7.416857495086049,7029597,103.18,-16.670057546020477,-503078,91.309898,21.411460765088552,1170238,12638863.077781975,126.38863077781974
2016-01-06,22387909,78,False,,7630081,0.3408,buy,1074371,7.91055,5600398,-868784,7569585,0.3381,buy,1677157,4.964641,7647160,-756898,3511260,0.1568,buy,33546,123.821038,189347,-642441,3676905,0.1642,buy,39733,75.206984,530421,688706,-18.66,7.101905,-10.222357497777635,4731614,4.513343,-9.090251275382343,6890262,104.669998,-15.466709536749846,-453094,92.540337,23.047530891597013,1219127,12387908.893539973,123.87908893539972
2016-01-07,21608895,78,False,,7266500,0.3363,buy,1074371,7.91055,5600398,-1232365,7097906,0.3285,buy,1677157,4.964641,7647160,-1228577,3560908,0.1648,buy,33546,123.821038,189347,-592793,3683503,0.1705,buy,39733,75.206984,530421,695304,-21.49,6.763492,-14.500353518859955,4368033,4.232106,-14.75505118136452,6418584,106.150002,-14.271432853752565,-403446,92.70639,23.268325545145153,1225725,11608895.17514097,116.0889517514097
2016-01-08,21330130,78,False,,7110862,0.3334,sell,1074371,7.91055,5600398,-1388003,6974048,0.327,buy,1677157,4.964641,7647160,-1352435,3545141,0.1662,buy,33546,123.821038,189347,-608559,3700000,0.1735,buy,39733,75.206984,530421,711801,-22.51,6.618628,-16.33162955021238,4212395,4.158256,-16.242570508681986,6294726,105.68,-14.651014551884522,-419213,93.121582,23.820391294008214,1242222,11330129.586790971,113.30129586790972
2016-01-11,21366441,7169736,False,,0,0.0,sell,0,0.0,4271191,0,7023590,0.3287,buy,1677157,4.964641,7647160,-1302893,3513608,0.1644,buy,33546,123.821038,189347,-640093,3659508,0.1713,buy,39733,75.206984,530421,671309,-22.37,0.0,0.0,4271191,4.187795,-15.64758292019679,6344267,104.739998,-15.410176332914038,-450746,92.102478,22.465325654667055,1201730,11366441.463975929,113.66441463975929
2016-01-12,21564530,7169736,False,,0,0.0,sell,0,0.0,4271191,0,7186668,0.3333,buy,1677157,4.964641,7647160,-1139815,3495829,0.1621,buy,33546,123.821038,189347,-657872,3712297,0.1721,buy,39733,75.206984,530421,724098,-21.66,0.0,0.0,4271191,4.28503,-13.68903259126364,6507345,104.209999,-15.838212640053673,-468525,93.431084,24.231924881853374,1254519,11564529.98061493,115.64529980614931
2016-01-13,21117652,7169736,False,,0,0.0,sell,0,0.0,4271191,0,6686089,0.3166,sell,1677157,4.964641,7647160,-1640394,3512937,0.1664,buy,33546,123.821038,189347,-640763,3748890,0.1775,buy,39733,75.206984,530421,760691,-23.28,0.0,0.0,4271191,3.986561,-19.700927054433826,6006766,104.720001,-15.426326254015542,-451417,94.352043,25.456490673119013,1291112,11117651.599020928,111.17651599020928
2016-01-14,21057952,13888246,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3455909,0.1641,buy,33546,123.821038,189347,-697792,3713797,0.1764,buy,39733,75.206984,530421,725598,-23.5,0.0,0.0,4271191,0.0,0.0,6039187,103.019997,-16.79927872049678,-508445,93.468834,24.282119688158833,1256019,11057952.115306366,110.57952115306367
2016-01-15,21151396,13888246,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3491468,0.1651,buy,33546,123.821038,189347,-662233,3771682,0.1783,buy,39733,75.206984,530421,783483,-23.16,0.0,0.0,4271191,0.0,0.0,6039187,104.080002,-15.943200452897155,-472886,94.925682,26.21923765309948,1313904,11151395.984620366,111.51395984620368
2016-01-19,21136346,13888246,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3488113,0.165,buy,33546,123.821038,189347,-665587,3759986,0.1779,buy,39733,75.206984,530421,771787,-23.21,0.0,0.0,4271191,0.0,0.0,6039187,103.980003,-16.02396136504539,-476241,94.631325,25.82784182264495,1302208,11136345.731485367,111.36345731485366
2016-01-20,21222567,13888246,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3534742,0.1666,buy,33546,123.821038,189347,-618958,3799579,0.179,buy,39733,75.206984,530421,811380,-22.9,0.0,0.0,4271191,0.0,0.0,6039187,105.370003,-14.90137346030579,-429612,95.627792,27.152807863831473,1341801,11222567.294796366,112.22567294796366
2016-01-21,21200797,13888246,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3538767,0.1669,buy,33546,123.821038,189347,-614933,3773784,0.178,buy,39733,75.206984,530421,785585,-22.98,0.0,0.0,4271191,0.0,0.0,6039187,105.489998,-14.804463434673254,-425586,94.978577,26.28957021679559,1316006,11200797.387471367,112.00797387471366
2016-01-22,21169962,13888246,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3522330,0.1664,buy,33546,123.821038,189347,-631371,3759386,0.1776,buy,39733,75.206984,530421,771186,-23.09,0.0,0.0,4271191,0.0,0.0,6039187,105.0,-15.200194246289511,-442024,94.616203,25.807734647520398,1301607,11169961.708421364,111.69961708421366
2016-01-25,21226587,13888246,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3558560,0.1676,buy,33546,123.821038,189347,-595141,3779781,0.1781,buy,39733,75.206984,530421,791582,-22.88,0.0,0.0,4271191,0.0,0.0,6039187,106.080002,-14.327966057588382,-405794,95.129517,26.49026966219288,1322003,11226586.960675366,112.26586960675367
2016-01-26,21268978,13888246,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3599150,0.1692,buy,33546,123.821038,189347,-554550,3781581,0.1778,buy,39733,75.206984,530421,793382,-22.73,0.0,0.0,4271191,0.0,0.0,6039187,107.290001,-13.350750056043758,-365204,95.174828,26.55051805606061,1323803,11268977.929092366,112.68977929092365
2016-01-27,21281497,13888246,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3612569,0.1698,buy,33546,123.821038,189347,-541132,3780682,0.1777,buy,39733,75.206984,530421,792483,-22.68,0.0,0.0,4271191,0.0,0.0,6039187,107.690002,-13.027702369364814,-351785,95.152184,26.520409150259795,1322904,11281496.648586366,112.81496648586366
2016-01-28,21248318,13888246,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3573991,0.1682,buy,33546,123.821038,189347,-579710,3786081,0.1782,buy,39733,75.206984,530421,797882,-22.8,0.0,0.0,4271191,0.0,0.0,6039187,106.540001,-13.956462954284554,-390363,95.288063,26.70108253002086,1328302,11248317.595347367,112.48317595347368
2016-01-29,21294166,13888246,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3587745,0.1685,buy,33546,123.821038,189347,-565956,3818176,0.1793,buy,39733,75.206984,530421,829977,-22.64,0.0,0.0,4271191,0.0,0.0,6039187,106.949997,-13.62534313371505,-376609,96.095833,27.775145011858427,1360398,11294166.446573365,112.94166446573367
2016-02-01,21319375,13888246,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3624645,0.17,buy,33546,123.821038,189347,-529055,3806484,0.1785,buy,39733,75.206984,530421,818285,-22.55,0.0,0.0,4271191,0.0,0.0,6039187,108.050003,-12.736959370592038,-339709,95.801575,27.38388081811447,1348706,11319375.494735368,113.19375494735368
2016-02-02,21383163,14923505,True,monthly,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3197302,0.1495,buy,29580,123.821038,124999,-465324,3262356,0.1526,buy,33433,75.206984,665149,747961,-22.31,0.0,0.0,4271191,0.0,0.0,6039187,108.089996,-12.704660336006246,-340325,97.578911,29.747140056782982,1413110,11383163.097355962,113.83163097355961
2016-02-03,21390420,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3231615,0.1511,buy,29580,123.821038,124999,-431011,3235299,0.1512,buy,33433,75.206984,665149,720904,-22.29,0.0,0.0,4271191,0.0,0.0,6039187,109.25,-11.767821156258362,-306012,96.769638,28.67107909033939,1386054,11390419.591466963,113.90419591466963
2016-02-04,21445144,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3270661,0.1525,buy,29580,123.821038,124999,-391966,3250978,0.1516,buy,33433,75.206984,665149,736583,-22.09,0.0,0.0,4271191,0.0,0.0,6039187,110.57,-10.701766455354589,-266967,97.238594,29.294632880691385,1401732,11445143.797414962,114.45143797414963
2016-02-05,21500700,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3322426,0.1545,buy,29580,123.821038,124999,-340201,3254770,0.1514,buy,33433,75.206984,665149,740374,-21.89,0.0,0.0,4271191,0.0,0.0,6039187,112.32,-9.288436359459407,-215202,97.352005,29.44543137547044,1405524,11500700.46737796,115.0070046737796
2016-02-08,21615407,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3367091,0.1558,buy,29580,123.821038,124999,-295535,3324811,0.1538,buy,33433,75.206984,665149,810416,-21.47,0.0,0.0,4271191,0.0,0.0,6039187,113.830002,-8.068932775766891,-170536,99.446976,32.23103835720751,1475565,11615407.491980962,116.15407491980963
2016-02-09,21611553,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3359696,0.1555,buy,29580,123.821038,124999,-302930,3328351,0.154,buy,33433,75.206984,665149,813956,-21.48,0.0,0.0,4271191,0.0,0.0,6039187,113.580002,-8.270837075180493,-177931,99.552864,32.37183379164652,1479105,11611552.645484962,116.11552645484961
2016-02-10,21666915,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3385727,0.1563,buy,29580,123.821038,124999,-276900,3357683,0.155,buy,33433,75.206984,665149,843287,-21.28,0.0,0.0,4271191,0.0,0.0,6039187,114.459999,-7.5601363640962145,-151900,100.430191,33.538383694469246,1508437,11666914.63033596,116.66914630335961
2016-02-11,21826498,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3521795,0.1614,buy,29580,123.821038,124999,-140832,3381198,0.1549,buy,33433,75.206984,665149,866803,-20.7,0.0,0.0,4271191,0.0,0.0,6039187,119.059998,-3.8450980625032494,-15832,101.133553,34.473618644207725,1531952,11826498.102501962,118.26498102501964
2016-02-12,21749659,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3501089,0.161,buy,29580,123.821038,124999,-161537,3325065,0.1529,buy,33433,75.206984,665149,810670,-20.98,0.0,0.0,4271191,0.0,0.0,6039187,118.36000100000001,-4.410427678009709,-36538,99.454575,32.24114247199201,1475819,11749658.91976796,117.4965891976796
2016-02-16,21608317,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3394897,0.1571,buy,29580,123.821038,124999,-267730,3289915,0.1523,buy,33433,75.206984,665149,775520,-21.5,0.0,0.0,4271191,0.0,0.0,6039187,114.769997,-7.309776648057753,-142731,98.403229,30.843205814242868,1440669,11608316.95062996,116.0831695062996
2016-02-17,21609092,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3415898,0.1581,buy,29580,123.821038,124999,-246728,3269688,0.1513,buy,33433,75.206984,665149,755293,-21.49,0.0,0.0,4271191,0.0,0.0,6039187,115.480003,-6.736363592019956,-121729,97.798233,30.03876456826715,1420443,11609092.096841961,116.09092096841962
2016-02-18,21732417,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3499018,0.161,buy,29580,123.821038,124999,-163608,3309893,0.1523,buy,33433,75.206984,665149,795498,-21.05,0.0,0.0,4271191,0.0,0.0,6039187,118.290001,-4.466960881845516,-38609,99.000778,31.63774505432304,1460647,11732416.524666961,117.32416524666962
2016-02-19,21714196,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3478016,0.1602,buy,29580,123.821038,124999,-184610,3312674,0.1526,buy,33433,75.206984,665149,798279,-21.11,0.0,0.0,4271191,0.0,0.0,6039187,117.580002,-5.0403682845629465,-59611,99.083969,31.748361110782874,1463429,11714196.078949962,117.1419607894996
2016-02-22,21650604,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3416194,0.1578,buy,29580,123.821038,124999,-246432,3310904,0.1529,buy,33433,75.206984,665149,796509,-21.34,0.0,0.0,4271191,0.0,0.0,6039187,115.489998,-6.728291458129398,-121433,99.031021,31.677958074908386,1461658,11650603.550145961,116.50603550145962
2016-02-23,21715179,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3467368,0.1597,buy,29580,123.821038,124999,-195259,3324306,0.1531,buy,33433,75.206984,665149,809911,-21.11,0.0,0.0,4271191,0.0,0.0,6039187,117.220001,-5.331111283335721,-70260,99.43187,32.21095245670285,1475060,11715178.623502962,117.15178623502962
2016-02-24,21720141,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3478904,0.1602,buy,29580,123.821038,124999,-183722,3317731,0.1527,buy,33433,75.206984,665149,803336,-21.09,0.0,0.0,4271191,0.0,0.0,6039187,117.61000100000001,-5.0161405762504945,-58723,99.235229,31.94948604857799,1468486,11720140.52494996,117.2014052494996
2016-02-25,21741194,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3488074,0.1604,buy,29580,123.821038,124999,-174553,3329615,0.1531,buy,33433,75.206984,665149,815220,-21.01,0.0,0.0,4271191,0.0,0.0,6039187,117.919998,-4.765781667829239,-49554,99.590683,32.42212034475027,1480370,11741194.12979196,117.41194129791961
2016-02-26,21685121,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3464114,0.1597,buy,29580,123.821038,124999,-198512,3297502,0.1521,buy,33433,75.206984,665149,783107,-21.22,0.0,0.0,4271191,0.0,0.0,6039187,117.11000100000001,-5.419949175077687,-73513,98.63015,31.144934440511584,1448256,11685120.918742962,116.85120918742962
2016-02-29,21744790,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3509371,0.1614,buy,29580,123.821038,124999,-153255,3311914,0.1523,buy,33433,75.206984,665149,797519,-21.0,0.0,0.0,4271191,0.0,0.0,6039187,118.63999899999999,-4.1842964779008955,-28256,99.061226,31.71812056827148,1462668,11744790.423490964,117.44790423490963
2016-03-01,21660739,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3483637,0.1608,buy,29580,123.821038,124999,-178990,3253597,0.1502,buy,33433,75.206984,665149,739202,-21.31,0.0,0.0,4271191,0.0,0.0,6039187,117.769997,-4.8869250550945935,-53991,97.316925,29.398786771359276,1404351,11660738.548997961,116.60738548997962
2016-03-02,21701085,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3510554,0.1618,buy,29580,123.821038,124999,-152072,3267025,0.1505,buy,33433,75.206984,665149,752630,-21.16,0.0,0.0,4271191,0.0,0.0,6039187,118.68,-4.151990982377507,-27073,97.718582,29.932855521458237,1417780,11701085.036218964,117.01085036218963
2016-03-03,21773628,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3571193,0.164,buy,29580,123.821038,124999,-91433,3278929,0.1506,buy,33433,75.206984,665149,764534,-20.9,0.0,0.0,4271191,0.0,0.0,6039187,120.730003,-2.4963733043344316,33566,98.074631,30.40628096755773,1429683,11773627.911175963,117.73627911175963
2016-03-04,21746983,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3565573,0.164,buy,29580,123.821038,124999,-97053,3257904,0.1498,buy,33433,75.206984,665149,743509,-20.99,0.0,0.0,4271191,0.0,0.0,6039187,120.540001,-2.649822187123152,27946,97.44577,29.570107296350745,1408659,11746982.942202963,117.46982942202963
2016-03-07,21763717,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3583321,0.1646,buy,29580,123.821038,124999,-79305,3256890,0.1496,buy,33433,75.206984,665149,742495,-20.93,0.0,0.0,4271191,0.0,0.0,6039187,121.13999899999999,-2.1652534837649284,45694,97.415436,29.52977327636479,1407645,11763716.726420961,117.63716726420961
2016-03-08,21783126,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3566756,0.1637,buy,29580,123.821038,124999,-95870,3292864,0.1512,buy,33433,75.206984,665149,778469,-20.86,0.0,0.0,4271191,0.0,0.0,6039187,120.580002,-2.617516691599786,29129,98.491432,30.96048614538358,1443618,11783125.78942896,117.8312578942896
2016-03-09,21733532,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3537176,0.1628,buy,29580,123.821038,124999,-125450,3272850,0.1506,buy,33433,75.206984,665149,758455,-21.04,0.0,0.0,4271191,0.0,0.0,6039187,119.580002,-3.4251338892541727,-451,97.892799,30.16450554980579,1423604,11733531.69233996,117.3353169233996
2016-03-10,21776899,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3593970,0.165,buy,29580,123.821038,124999,-68656,3259424,0.1497,buy,33433,75.206984,665149,745029,-20.88,0.0,0.0,4271191,0.0,0.0,6039187,121.5,-1.8745104849921423,56343,97.491219,29.630539183815063,1410178,11776899.209039964,117.76899209039964
2016-03-11,21682143,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3532148,0.1629,buy,29580,123.821038,124999,-130478,3226490,0.1488,buy,33433,75.206984,665149,712095,-21.23,0.0,0.0,4271191,0.0,0.0,6039187,119.410004,-3.562427197621021,-5479,96.506149,28.32072732030968,1377244,11682143.282049961,116.82143282049961
2016-03-14,21646724,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3486595,0.1611,buy,29580,123.821038,124999,-176032,3236624,0.1495,buy,33433,75.206984,665149,722229,-21.36,0.0,0.0,4271191,0.0,0.0,6039187,117.87000300000001,-4.806158489625966,-51033,96.80925,28.723749730534685,1387378,11646723.62820296,116.4672362820296
2016-03-15,21652426,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3489257,0.1611,buy,29580,123.821038,124999,-173370,3239664,0.1496,buy,33433,75.206984,665149,725269,-21.34,0.0,0.0,4271191,0.0,0.0,6039187,117.959999,-4.733476172305872,-48370,96.900177,28.844652065711827,1390418,11652425.672273964,116.52425672273962
2016-03-16,21739849,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3567052,0.1641,buy,29580,123.821038,124999,-95574,3249292,0.1495,buy,33433,75.206984,665149,734897,-21.02,0.0,0.0,4271191,0.0,0.0,6039187,120.589996,-2.609445365326424,29425,97.188164,29.227577938122252,1400046,11739849.252904963,117.39849252904963
2016-03-17,21739667,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3553445,0.1635,buy,29580,123.821038,124999,-109181,3262717,0.1501,buy,33433,75.206984,665149,748322,-21.02,0.0,0.0,4271191,0.0,0.0,6039187,120.12999699999999,-2.980948468630251,15818,97.589706,29.761493776890745,1413471,11739667.236170962,117.39667236170963
2016-03-18,21736748,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3543684,0.163,buy,29580,123.821038,124999,-118942,3269559,0.1504,buy,33433,75.206984,665149,755164,-21.03,0.0,0.0,4271191,0.0,0.0,6039187,119.800003,-3.2474572981530003,6057,97.794365,30.033621428908507,1420313,11736748.37799796,117.36748377997961
2016-03-21,21686819,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3518837,0.1623,buy,29580,123.821038,124999,-143790,3244477,0.1496,buy,33433,75.206984,665149,730082,-21.21,0.0,0.0,4271191,0.0,0.0,6039187,118.959999,-3.925858974651486,-18790,97.044144,29.03607976582785,1395231,11686818.920984961,116.8681892098496
2016-03-22,21696413,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3529190,0.1627,buy,29580,123.821038,124999,-133437,3243718,0.1495,buy,33433,75.206984,665149,729322,-21.18,0.0,0.0,4271191,0.0,0.0,6039187,119.309998,-3.643193763089647,-8437,97.021431,29.005879113228737,1394472,11696412.527675964,116.96412527675963
2016-03-23,21653280,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3449324,0.1593,buy,29580,123.821038,124999,-213302,3280451,0.1515,buy,33433,75.206984,665149,766056,-21.33,0.0,0.0,4271191,0.0,0.0,6039187,116.61000100000001,-5.82375777390488,-88303,98.12014,30.46679263484664,1431205,11653279.754412964,116.53279754412964
2016-03-24,21646264,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3441041,0.159,buy,29580,123.821038,124999,-221585,3281717,0.1516,buy,33433,75.206984,665149,767322,-21.36,0.0,0.0,4271191,0.0,0.0,6039187,116.330002,-6.049889781630924,-96586,98.15802,30.517160297438693,1432471,11646263.826032959,116.46263826032958
2016-03-28,21658559,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3449028,0.1592,buy,29580,123.821038,124999,-213598,3286026,0.1517,buy,33433,75.206984,665149,771631,-21.31,0.0,0.0,4271191,0.0,0.0,6039187,116.599998,-5.831836368733034,-88599,98.286896,30.688522042006205,1436780,11658559.01902096,116.5855901902096
2016-03-29,21756906,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3512921,0.1615,buy,29580,123.821038,124999,-149705,3320480,0.1526,buy,33433,75.206984,665149,806085,-20.96,0.0,0.0,4271191,0.0,0.0,6039187,118.760002,-4.087379991330764,-24706,99.317429,32.0587844082683,1471234,11756905.747129962,117.56905747129962
2016-03-30,21672842,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3463818,0.1598,buy,29580,123.821038,124999,-198808,3285519,0.1516,buy,33433,75.206984,665149,771124,-21.26,0.0,0.0,4271191,0.0,0.0,6039187,117.099998,-5.428027769905841,-73809,98.271729,30.66835503201324,1436273,11672841.940709963,116.72841940709964
2016-03-31,21712120,14923505,False,,0,0.0,sell,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3479791,0.1603,buy,29580,123.821038,124999,-182835,3308823,0.1524,buy,33433,75.206984,665149,794428,-21.12,0.0,0.0,4271191,0.0,0.0,6039187,117.63999899999999,-4.991913675555281,-57836,98.968788,31.59520911117837,1459578,11712119.943836961,117.1211994383696
2016-04-01,21699750,14923505,False,,0,0.0,buy,0,0.0,4271191,0,0,0.0,sell,0,0.0,6039187,0,3458789,0.1594,buy,29580,123.821038,124999,-203837,3317455,0.1529,buy,33433,75.206984,665149,803060,-21.16,0.0,0.0,4271191,0.0,0.0,6039187,116.93,-5.565321078272678,-78838,99.226974,31.938509674377926,1468210,11699750.10595496,116.9975010595496
2016-04-04,21612746,7594868,True,monthly,7528820,0.3484,buy,987161,7.693686,4271191,-66087,0,0.0,buy,0,0.0,6039187,0,3232222,0.1496,buy,27828,123.821038,111857,-213470,3256835,0.1507,buy,32802,75.206984,680171,789896,-21.48,7.62674,-0.8701423714012724,4205104,0.0,0.0,6039187,116.15000200000001,-6.195260877208697,-101612,99.287704,32.01926015350194,1470067,11612745.843468614,116.12745843468615
