Date,equity,position,drawdown_pct
2016-01-27,18061884,448189,-18.65
2016-01-28,18115050,448189,-18.41
2016-01-29,18434019,448189,-16.98
2016-02-01,18414086,448189,-17.07
2016-02-02,17985466,448189,-19.0
2016-02-03,18134984,448189,-18.32
2016-02-04,18158244,448189,-18.22
2016-02-05,17879140,448189,-19.48
2016-02-08,17546876,448189,-20.97
2016-02-09,17344199,448189,-21.88
2016-02-10,17324260,448189,-21.97
2016-02-11,17071735,448189,-23.11
2016-02-12,17370778,448189,-21.77
2016-02-16,17722977,448189,-20.18
2016-02-17,18028655,448189,-18.8
2016-02-18,17935623,448189,-19.22
2016-02-19,17915690,448189,-19.31
2016-02-22,18118372,448189,-18.4
2016-02-23,17822655,448189,-19.73
2016-02-24,17759524,448189,-20.01
2016-02-25,17972174,448189,-19.06
2016-02-26,17925657,448189,-19.27
2016-02-29,17819331,448189,-19.74
2016-03-01,18284502,448189,-17.65
2016-03-02,18410764,448189,-17.08
2016-03-03,18590182,448189,-16.27
2016-03-04,18726410,448189,-15.66
2016-03-07,18703158,448189,-15.76
2016-03-08,18520407,448189,-16.59
2016-03-09,18590182,448189,-16.27
2016-03-10,18560283,448189,-16.41
2016-03-11,19045388,448189,-14.22
2016-03-14,19005516,448189,-14.4
2016-03-15,18826091,448189,-15.21
2016-03-16,18992228,448189,-14.46
2016-03-17,19138421,448189,-13.8
2016-03-18,19105192,448189,-13.95
2016-03-21,19075291,448189,-14.09
2016-03-22,19042063,448189,-14.24
2016-03-23,18849348,448189,-15.11
2016-03-24,18723088,448189,-15.67
2016-03-28,18836060,448189,-15.17
2016-03-29,19038741,448189,-14.25
2016-03-30,19181616,448189,-13.61
2016-03-31,18992228,448189,-14.46
2016-04-01,18789543,448189,-15.38
2016-04-04,18749674,448189,-15.55
2016-04-05,18380858,448189,-17.22
2016-04-06,18679896,448189,-15.87
2016-04-07,18407442,448189,-17.1
2016-04-08,18759638,448189,-15.51
2016-04-11,18769607,448189,-15.47
2016-04-12,19048710,448189,-14.21
2016-04-13,19351068,448189,-12.85
2016-04-14,19414201,448189,-12.56
2016-04-15,19371005,448189,-12.76
2016-04-18,19537137,448189,-12.01
2016-04-19,19876048,448189,-10.48
2016-04-20,19892658,448189,-10.41
2016-04-21,19773044,448189,-10.95
2016-04-22,19783016,448189,-10.9
2016-04-25,19683331,448189,-11.35
2016-04-26,19753112,448189,-11.04
2016-04-27,19766400,448189,-10.98
2016-04-28,19497265,448189,-12.19
2016-04-29,19414201,448189,-12.56
2016-05-02,19596946,448189,-11.74
2016-05-03,19274649,448189,-13.19
2016-05-04,19052032,448189,-14.19
2016-05-05,19012163,448189,-14.37
2016-05-06,19065325,448189,-14.13
2016-05-09,19025451,448189,-14.31
2016-05-10,19297903,448189,-13.09
2016-05-11,19131776,448189,-13.83
2016-05-12,19125130,448189,-13.86
2016-05-13,18929097,448189,-14.75
2016-05-16,19155033,448189,-13.73
2016-05-17,19015482,448189,-14.36
2016-05-18,19022122,448189,-14.33
2016-05-19,18885901,448189,-14.94
2016-05-20,19042063,448189,-14.24
2016-05-23,18978932,448189,-14.52
2016-05-24,19254714,448189,-13.28
2016-05-25,19457396,448189,-12.37
2016-05-26,19510554,448189,-12.13
2016-05-27,19490625,448189,-12.22
2016-05-31,19397587,448189,-12.64
2016-06-01,19380974,448189,-12.71
2016-06-02,19380974,448189,-12.71
2016-06-03,19507231,448189,-12.14
2016-06-06,19616879,448189,-11.65
2016-06-07,19759754,448189,-11.01
2016-06-08,19799624,448189,-10.83
2016-06-09,19557075,448189,-11.92
2016-06-10,18988903,448189,-14.48
2016-06-13,18713122,448189,-15.72
2016-06-14,18414086,448189,-17.07
2016-06-15,18537024,448189,-16.51
2016-06-16,18576894,448189,-16.33
2016-06-17,18759638,448189,-15.51
2016-06-20,19224811,448189,-13.41
2016-06-21,19380974,448189,-12.71
2016-06-22,19369103,448189,-12.77
2016-06-23,19904872,448189,-10.35
2016-06-24,18195839,448189,-18.05
2016-06-27,17846568,448189,-19.62
2016-06-28,18314520,448189,-17.51
2016-06-29,18650224,448189,-16.0
2016-06-30,18928284,448189,-14.75
2016-07-01,18928284,448189,-14.75
2016-07-05,18562063,448189,-16.4
2016-07-06,18528146,448189,-16.55
2016-07-07,18453551,448189,-16.89
2016-07-08,18734998,448189,-15.62
2016-07-11,19009665,448189,-14.38
2016-07-12,19267378,448189,-13.22
2016-07-13,19247029,448189,-13.31
2016-07-14,19413183,448189,-12.57
2016-07-15,19314848,448189,-13.01
2016-07-18,19362323,448189,-12.8
2016-07-19,19209730,448189,-13.48
2016-07-20,19382670,448189,-12.7
2016-07-21,19304675,448189,-13.06
2016-07-22,19341977,448189,-12.89
2016-07-25,19318238,448189,-12.99
2016-07-26,19399622,448189,-12.63
2016-07-27,19470834,448189,-12.31
2016-07-28,19450491,448189,-12.4
2016-07-29,19681072,448189,-11.36
