Date,equity,cash,is_month_start,rebalanced,rebalance_reason,sso_close,sso_shares,sso_weight,sso_signal_today,sso_pending_intent,sso_pending_reason,sso_pending_delta,sso_executed_intent,sso_exec_side,sso_exec_shares,sso_exec_price,qld_close,qld_shares,qld_weight,qld_signal_today,qld_pending_intent,qld_pending_reason,qld_pending_delta,qld_executed_intent,qld_exec_side,qld_exec_shares,qld_exec_price
2010-03-29,16128117,2,False,False,,2.425885,3280587,0.4934,hold,,,0.0,,,0,0.0,1.001246,8159622,0.5066,hold,,,0.0,,,0,0.0
2010-03-30,16195529,2,False,False,,2.430483,3280587,0.4923,hold,,,0.0,,,0,0.0,1.007659,8159622,0.5077,hold,,,0.0,,,0,0.0
2010-03-31,16072973,2,False,False,,2.414391,3280587,0.4928,hold,,,0.0,,,0,0.0,0.999109,8159622,0.5072,hold,,,0.0,,,0,0.0
2010-04-01,16171081,2,True,False,,2.446575,3280587,0.4963,hold,,,0.0,,,0,0.0,0.998193,8159622,0.5037,hold,,,0.0,,,0,0.0
2010-04-05,16445683,2,False,False,,2.486231,3280587,0.496,hold,,,0.0,,,0,0.0,1.015903,8159622,0.504,hold,,,0.0,,,0,0.0
2010-04-06,16531370,2,False,False,,2.4983,3280587,0.4958,hold,,,0.0,,,0,0.0,1.021552,8159622,0.5042,hold,,,0.0,,,0,0.0
2010-04-07,16411610,2,False,False,,2.471288,3280587,0.494,hold,,,0.0,,,0,0.0,1.017735,8159622,0.506,hold,,,0.0,,,0,0.0
2010-04-08,16484303,2,False,False,,2.486231,3280587,0.4948,hold,,,0.0,,,0,0.0,1.020636,8159622,0.5052,hold,,,0.0,,,0,0.0
2010-04-09,16695167,2,False,False,,2.518989,3280587,0.495,hold,,,0.0,,,0,0.0,1.033308,8159622,0.505,hold,,,0.0,,,0,0.0
2010-04-12,16737792,2,False,False,,2.528184,3280587,0.4955,hold,,,0.0,,,0,0.0,1.034835,8159622,0.5045,hold,,,0.0,,,0,0.0
2010-04-13,16838191,2,False,False,,2.532207,3280587,0.4934,hold,,,0.0,,,0,0.0,1.045522,8159622,0.5066,hold,,,0.0,,,0,0.0
2010-04-14,17226626,2,False,False,,2.587955,3280587,0.4928,hold,,,0.0,,,0,0.0,1.070713,8159622,0.5072,hold,,,0.0,,,0,0.0
2010-04-15,17319596,2,False,False,,2.593128,3280587,0.4912,hold,,,0.0,,,0,0.0,1.080027,8159622,0.5088,hold,,,0.0,,,0,0.0
2010-04-16,16845707,2,False,False,,2.512093,3280587,0.4892,hold,,,0.0,,,0,0.0,1.05453,8159622,0.5108,hold,,,0.0,,,0,0.0
2010-04-19,16889203,2,False,False,,2.529908,3280587,0.4914,hold,,,0.0,,,0,0.0,1.052698,8159622,0.5086,hold,,,0.0,,,0,0.0
2010-04-20,17120311,2,False,False,,2.573013,3280587,0.493,hold,,,0.0,,,0,0.0,1.063691,8159622,0.507,hold,,,0.0,,,0,0.0
2010-04-21,17185421,2,False,False,,2.563242,3280587,0.4893,hold,,,0.0,,,0,0.0,1.075599,8159622,0.5107,hold,,,0.0,,,0,0.0
2010-04-22,17328517,2,False,False,,2.57876,3280587,0.4882,hold,,,0.0,,,0,0.0,1.086897,8159622,0.5118,hold,,,0.0,,,0,0.0
2010-04-23,17510093,2,False,False,,2.610945,3280587,0.4892,hold,,,0.0,,,0,0.0,1.09621,8159622,0.5108,hold,,,0.0,,,0,0.0
2010-04-26,17406151,2,False,False,,2.592553,3280587,0.4886,hold,,,0.0,,,0,0.0,1.090866,8159622,0.5114,hold,,,0.0,,,0,0.0
2010-04-27,16642086,2,False,False,,2.471288,3280587,0.4872,hold,,,0.0,,,0,0.0,1.045981,8159622,0.5128,hold,,,0.0,,,0,0.0
2010-04-28,16762670,2,False,False,,2.505769,3280587,0.4904,hold,,,0.0,,,0,0.0,1.046896,8159622,0.5096,hold,,,0.0,,,0,0.0
2010-04-29,17252190,2,False,False,,2.567266,3280587,0.4882,hold,,,0.0,,,0,0.0,1.082164,8159622,0.5118,hold,,,0.0,,,0,0.0
2010-04-30,16639280,2,False,False,,2.482207,3280587,0.4894,hold,,,0.0,,,0,0.0,1.041247,8159622,0.5106,hold,,,0.0,,,0,0.0
2010-05-03,17087856,2,True,False,,2.54945,3280587,0.4895,hold,,,0.0,,,0,0.0,1.069187,8159622,0.5105,hold,,,0.0,,,0,0.0
2010-05-04,16161181,2,False,False,,2.427609,3280587,0.4928,hold,,,0.0,,,0,0.0,1.004605,8159622,0.5072,hold,,,0.0,,,0,0.0
2010-05-05,15977754,2,False,False,,2.395999,3280587,0.492,hold,,,0.0,,,0,0.0,0.994834,8159622,0.508,hold,,,0.0,,,0,0.0
2010-05-06,14914793,2,False,False,,2.235654,3280587,0.4917,hold,,,0.0,,,0,0.0,0.92903,8159622,0.5083,hold,,,0.0,,,0,0.0
2010-05-07,14338620,2,False,False,,2.171285,3280587,0.4968,hold,,,0.0,,,0,0.0,0.884297,8159622,0.5032,hold,,,0.0,,,0,0.0
2010-05-10,15684641,2,False,False,,2.362092,3280587,0.4941,hold,,,0.0,,,0,0.0,0.972544,8159622,0.5059,hold,,,0.0,,,0,0.0
2010-05-11,15628772,2,False,False,,2.347723,3280587,0.4928,hold,,,0.0,,,0,0.0,0.971474,8159622,0.5072,hold,,,0.0,,,0,0.0
2010-05-12,16142738,2,False,False,,2.414391,3280587,0.4907,hold,,,0.0,,,0,0.0,1.007659,8159622,0.5093,hold,,,0.0,,,0,0.0
2010-05-13,15690026,2,False,False,,2.35462,3280587,0.4923,hold,,,0.0,,,0,0.0,0.976208,8159622,0.5077,hold,,,0.0,,,0,0.0
2010-05-14,15113884,2,False,False,,2.270136,3280587,0.4928,hold,,,0.0,,,0,0.0,0.939566,8159622,0.5072,hold,,,0.0,,,0,0.0
2010-05-17,15166880,2,False,False,,2.271862,3280587,0.4914,hold,,,0.0,,,0,0.0,0.945367,8159622,0.5086,hold,,,0.0,,,0,0.0
2010-05-18,14752106,2,False,False,,2.210366,3280587,0.4915,hold,,,0.0,,,0,0.0,0.919259,8159622,0.5085,hold,,,0.0,,,0,0.0
2010-05-19,14538985,2,False,False,,2.185653,3280587,0.4932,hold,,,0.0,,,0,0.0,0.903076,8159622,0.5068,hold,,,0.0,,,0,0.0
2010-05-20,13458376,2,False,False,,2.018409,3280587,0.492,hold,,,0.0,,,0,0.0,0.837883,8159622,0.508,hold,,,0.0,,,0,0.0
2010-05-21,13793347,2,False,False,,2.077606,3280587,0.4941,hold,,,0.0,,,0,0.0,0.855135,8159622,0.5059,hold,,,0.0,,,0,0.0
2010-05-24,13554484,2,False,False,,2.024158,3280587,0.4899,hold,,,0.0,,,0,0.0,0.84735,8159622,0.5101,hold,,,0.0,,,0,0.0
2010-05-25,13585753,2,False,False,,2.028755,3280587,0.4899,hold,,,0.0,,,0,0.0,0.849334,8159622,0.5101,hold,,,0.0,,,0,0.0
2010-05-26,13328963,2,False,False,,2.001744,3280587,0.4927,hold,,,0.0,,,0,0.0,0.828723,8159622,0.5073,hold,,,0.0,,,0,0.0
2010-05-27,14306507,2,False,False,,2.137952,3280587,0.4902,hold,,,0.0,,,0,0.0,0.893763,8159622,0.5098,hold,,,0.0,,,0,0.0
2010-05-28,14032072,2,False,False,,2.082779,3280587,0.4869,hold,,,0.0,,,0,0.0,0.882312,8159622,0.5131,hold,,,0.0,,,0,0.0
2010-06-01,13663772,2,True,False,,2.012664,3280587,0.4832,hold,,,0.0,,,0,0.0,0.865365,8159622,0.5168,hold,,,0.0,,,0,0.0
2010-06-02,14349469,2,False,False,,2.116112,3280587,0.4838,hold,,,0.0,,,0,0.0,0.907809,8159622,0.5162,hold,,,0.0,,,0,0.0
2010-06-03,14544376,2,False,False,,2.135651,3280587,0.4817,hold,,,0.0,,,0,0.0,0.92384,8159622,0.5183,hold,,,0.0,,,0,0.0
2010-06-04,13560238,2,False,False,,1.9868,3280587,0.4807,hold,,,0.0,,,0,0.0,0.863075,8159622,0.5193,hold,,,0.0,,,0,0.0
2010-06-07,13118270,2,False,False,,1.932202,3280587,0.4832,hold,,,0.0,,,0,0.0,0.830861,8159622,0.5168,hold,,,0.0,,,0,0.0
2010-06-08,13221591,2,False,False,,1.972432,3280587,0.4894,hold,,,0.0,,,0,0.0,0.827349,8159622,0.5106,hold,,,0.0,,,0,0.0
2010-06-09,13036010,2,False,False,,1.952318,3280587,0.4913,hold,,,0.0,,,0,0.0,0.812692,8159622,0.5087,hold,,,0.0,,,0,0.0
2010-06-10,13794332,2,False,False,,2.06841,3280587,0.4919,hold,,,0.0,,,0,0.0,0.858953,8159622,0.5081,hold,,,0.0,,,0,0.0
2010-06-11,13987356,2,False,False,,2.087375,3280587,0.4896,hold,,,0.0,,,0,0.0,0.874984,8159622,0.5104,hold,,,0.0,,,0,0.0
2010-06-14,13975401,2,False,False,,2.083353,3280587,0.489,hold,,,0.0,,,0,0.0,0.875136,8159622,0.511,hold,,,0.0,,,0,0.0
2010-06-15,14660798,2,False,False,,2.176457,3280587,0.487,hold,,,0.0,,,0,0.0,0.921702,8159622,0.513,hold,,,0.0,,,0,0.0
2010-06-16,14725518,2,False,False,,2.174158,3280587,0.4844,hold,,,0.0,,,0,0.0,0.930558,8159622,0.5156,hold,,,0.0,,,0,0.0
2010-06-17,14789854,2,False,False,,2.18048,3280587,0.4837,hold,,,0.0,,,0,0.0,0.935901,8159622,0.5163,hold,,,0.0,,,0,0.0
2010-06-18,14824235,2,False,False,,2.184503,3280587,0.4834,hold,,,0.0,,,0,0.0,0.938497,8159622,0.5166,hold,,,0.0,,,0,0.0
2010-06-21,14673771,2,False,False,,2.172435,3280587,0.4857,hold,,,0.0,,,0,0.0,0.924909,8159622,0.5143,hold,,,0.0,,,0,0.0
2010-06-22,14291413,2,False,False,,2.101074,3280587,0.4823,hold,,,0.0,,,0,0.0,0.90674,8159622,0.5177,hold,,,0.0,,,0,0.0
2010-06-23,14191852,2,False,False,,2.086676,3280587,0.4824,hold,,,0.0,,,0,0.0,0.900327,8159622,0.5176,hold,,,0.0,,,0,0.0
2010-06-24,13739673,2,False,False,,2.018713,3280587,0.482,hold,,,0.0,,,0,0.0,0.872235,8159622,0.518,hold,,,0.0,,,0,0.0
2010-06-25,13769600,2,False,False,,2.036568,3280587,0.4852,hold,,,0.0,,,0,0.0,0.868724,8159622,0.5148,hold,,,0.0,,,0,0.0
2010-06-28,13674981,2,False,False,,2.021018,3280587,0.4848,hold,,,0.0,,,0,0.0,0.86338,8159622,0.5152,hold,,,0.0,,,0,0.0
2010-06-29,12729369,2,False,False,,1.898339,3280587,0.4892,hold,,,0.0,,,0,0.0,0.796814,8159622,0.5108,hold,,,0.0,,,0,0.0
2010-06-30,12389574,2,False,False,,1.855142,3280587,0.4912,sell,EXIT_ALL,signal sell,-6085955.0,,,0,0.0,0.772538,8159622,0.5088,hold,,,0.0,,,0,0.0
2010-07-01,12345257,6079002,True,False,,1.847079,0,0.0,hold,,,0.0,EXIT_ALL,sell,3280587,1.853022,0.767959,8159622,0.5076,hold,,,0.0,,,0,0.0
2010-07-02,12309118,6079002,False,False,,1.823465,0,0.0,hold,,,0.0,,,0,0.0,0.76353,8159622,0.5061,hold,,,0.0,,,0,0.0
2010-07-06,12341512,6079002,False,False,,1.847079,0,0.0,hold,,,0.0,,,0,0.0,0.7675,8159622,0.5074,hold,,,0.0,,,0,0.0
2010-07-07,12738918,6079002,False,False,,1.963422,0,0.0,hold,,,0.0,,,0,0.0,0.816204,8159622,0.5228,hold,,,0.0,,,0,0.0
2010-07-08,12808683,6079002,False,False,,2.001435,0,0.0,hold,,,0.0,,,0,0.0,0.824754,8159622,0.5254,hold,,,0.0,,,0,0.0
2010-07-09,12943227,6079002,False,False,,2.030808,0,0.0,hold,,,0.0,,,0,0.0,0.841243,8159622,0.5303,hold,,,0.0,,,0,0.0
2010-07-12,12980590,6079002,False,False,,2.035417,0,0.0,hold,,,0.0,,,0,0.0,0.845822,8159622,0.5317,hold,,,0.0,,,0,0.0
2010-07-13,13150016,6079002,False,False,,2.097618,0,0.0,hold,,,0.0,,,0,0.0,0.866586,8159622,0.5377,hold,,,0.0,,,0,0.0
2010-07-14,13232241,6079002,False,False,,2.095891,0,0.0,hold,,,0.0,,,0,0.0,0.876663,8159622,0.5406,hold,,,0.0,,,0,0.0
2010-07-15,13249678,6079002,False,False,,2.097618,0,0.0,hold,,,0.0,,,0,0.0,0.8788,8159622,0.5412,hold,,,0.0,,,0,0.0
2010-07-16,12854769,6079002,False,False,,1.980124,0,0.0,hold,,,0.0,,,0,0.0,0.830402,8159622,0.5271,hold,,,0.0,,,0,0.0
2010-07-19,12964401,6079002,False,False,,2.00489,0,0.0,hold,,,0.0,,,0,0.0,0.843838,8159622,0.5311,hold,,,0.0,,,0,0.0
2010-07-20,13122616,6079002,False,False,,2.047511,0,0.0,hold,,,0.0,,,0,0.0,0.863228,8159622,0.5368,hold,,,0.0,,,0,0.0
2010-07-21,12939482,6079002,False,False,,1.996251,0,0.0,hold,,,0.0,,,0,0.0,0.840784,8159622,0.5302,hold,,,0.0,,,0,0.0
2010-07-22,13283320,6079002,False,False,,2.084371,0,0.0,hold,,,0.0,,,0,0.0,0.882923,8159622,0.5424,hold,,,0.0,,,0,0.0
2010-07-23,13375499,6079002,False,False,,2.119505,0,0.0,hold,,,0.0,,,0,0.0,0.89422,8159622,0.5455,hold,,,0.0,,,0,0.0
2010-07-26,13488869,6079002,False,False,,2.167885,0,0.0,hold,,,0.0,,,0,0.0,0.908114,8159622,0.5493,hold,,,0.0,,,0,0.0
2010-07-27,13483884,6079002,False,False,,2.163277,0,0.0,hold,,,0.0,,,0,0.0,0.907503,8159622,0.5492,hold,,,0.0,,,0,0.0
2010-07-28,13370514,6079002,False,False,,2.136208,0,0.0,hold,,,0.0,,,0,0.0,0.893609,8159622,0.5453,hold,,,0.0,,,0,0.0
2010-07-29,13260889,6079002,False,False,,2.114897,0,0.0,hold,,,0.0,,,0,0.0,0.880174,8159622,0.5416,hold,,,0.0,,,0,0.0
2010-07-30,13297020,6079002,False,False,,2.116048,0,0.0,hold,,,0.0,,,0,0.0,0.884602,8159622,0.5428,hold,,,0.0,,,0,0.0
2010-08-02,13561131,6079002,True,False,,2.208777,0,0.0,hold,,,0.0,,,0,0.0,0.91697,8159622,0.5517,hold,REDUCE_TO_TARGET,rebalance 2010-08-02,-701563.0,,,0,0.0
2010-08-03,13504808,6780565,False,True,monthly,2.188619,0,0.0,hold,,,0.0,,,0,0.0,0.909794,7390951,0.4979,hold,,,0.0,REDUCE_TO_TARGET,sell,768671,0.912696
2010-08-04,13641341,6780565,False,False,,2.217417,0,0.0,hold,,,0.0,,,0,0.0,0.928267,7390951,0.5029,hold,,,0.0,,,0,0.0
2010-08-05,13608621,6780565,False,False,,2.213386,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,6804311.0,,,0,0.0,0.92384,7390951,0.5017,hold,REDUCE_TO_TARGET,rebalance 2010-08-05,-23746.0,,,0,0.0
2010-08-06,13646242,2,False,True,daily,2.194379,3128466,0.5031,hold,,,0.0,ENTER_TO_TARGET,buy,3128466,2.168461,0.920786,7364578,0.4969,hold,,,0.0,REDUCE_TO_TARGET,sell,26373,0.900367
2010-08-09,13806696,2,False,False,,2.217993,3128466,0.5026,hold,,,0.0,,,0,0.0,0.932542,7364578,0.4974,hold,,,0.0,,,0,0.0
2010-08-10,13627803,2,False,False,,2.194954,3128466,0.5039,hold,,,0.0,,,0,0.0,0.918038,7364578,0.4961,hold,,,0.0,,,0,0.0
2010-08-11,12874996,2,False,False,,2.074005,3128466,0.504,hold,,,0.0,,,0,0.0,0.867197,7364578,0.496,hold,,,0.0,,,0,0.0
2010-08-12,12685970,2,False,False,,2.048087,3128466,0.5051,hold,,,0.0,,,0,0.0,0.85254,7364578,0.4949,hold,,,0.0,,,0,0.0
2010-08-13,12556830,2,False,False,,2.03484,3128466,0.507,hold,,,0.0,,,0,0.0,0.840632,7364578,0.493,hold,,,0.0,,,0,0.0
2010-08-16,12580440,2,False,False,,2.03484,3128466,0.506,hold,,,0.0,,,0,0.0,0.843838,7364578,0.494,hold,,,0.0,,,0,0.0
2010-08-17,12885602,2,False,False,,2.082068,3128466,0.5055,hold,,,0.0,,,0,0.0,0.865212,7364578,0.4945,hold,,,0.0,,,0,0.0
2010-08-18,12963451,2,False,False,,2.091858,3128466,0.5048,hold,,,0.0,,,0,0.0,0.871624,7364578,0.4952,hold,,,0.0,,,0,0.0
2010-08-19,12545957,2,False,False,,2.019865,3128466,0.5037,hold,,,0.0,,,0,0.0,0.845517,7364578,0.4963,hold,,,0.0,,,0,0.0
2010-08-20,12516655,2,False,False,,2.005466,3128466,0.5013,hold,,,0.0,,,0,0.0,0.847655,7364578,0.4987,hold,,,0.0,,,0,0.0
2010-08-23,12349047,2,False,False,,1.991067,3128466,0.5044,hold,,,0.0,,,0,0.0,0.831013,7364578,0.4956,hold,,,0.0,,,0,0.0
2010-08-24,11940154,2,False,False,,1.931169,3128466,0.506,hold,,,0.0,,,0,0.0,0.800936,7364578,0.494,hold,,,0.0,,,0,0.0
2010-08-25,12086163,2,False,False,,1.944415,3128466,0.5033,hold,,,0.0,,,0,0.0,0.815135,7364578,0.4967,hold,,,0.0,,,0,0.0
2010-08-26,11864971,2,False,False,,1.917921,3128466,0.5057,hold,,,0.0,,,0,0.0,0.796355,7364578,0.4943,hold,,,0.0,,,0,0.0
2010-08-27,12201467,2,False,False,,1.978397,3128466,0.5073,hold,,,0.0,,,0,0.0,0.816356,7364578,0.4927,hold,,,0.0,,,0,0.0
2010-08-30,11894457,2,False,False,,1.921953,3128466,0.5055,hold,,,0.0,,,0,0.0,0.798646,7364578,0.4945,hold,,,0.0,,,0,0.0
2010-08-31,11856441,2,False,False,,1.920225,3128466,0.5067,hold,,,0.0,,,0,0.0,0.794218,7364578,0.4933,hold,,,0.0,,,0,0.0
2010-09-01,12553680,2,True,False,,2.035992,3128466,0.5074,hold,,,0.0,,,0,0.0,0.839715,7364578,0.4926,hold,,,0.0,,,0,0.0
2010-09-02,12814727,2,False,False,,2.073429,3128466,0.5062,hold,,,0.0,,,0,0.0,0.859258,7364578,0.4938,hold,,,0.0,,,0,0.0
2010-09-03,13201786,2,False,False,,2.128144,3128466,0.5043,hold,,,0.0,,,0,0.0,0.888572,7364578,0.4957,hold,,,0.0,,,0,0.0
2010-09-07,12957338,2,False,False,,2.080916,3128466,0.5024,hold,,,0.0,,,0,0.0,0.875442,7364578,0.4976,hold,,,0.0,,,0,0.0
2010-09-08,13194940,2,False,False,,2.107985,3128466,0.4998,hold,,,0.0,,,0,0.0,0.896206,7364578,0.5002,hold,,,0.0,,,0,0.0
2010-09-09,13309284,2,False,False,,2.12872,3128466,0.5004,hold,,,0.0,,,0,0.0,0.902924,7364578,0.4996,hold,,,0.0,,,0,0.0
2010-09-10,13427897,2,False,False,,2.151182,3128466,0.5012,hold,,,0.0,,,0,0.0,0.909488,7364578,0.4988,hold,,,0.0,,,0,0.0
2010-09-13,13767922,2,False,False,,2.19841,3128466,0.4995,hold,,,0.0,,,0,0.0,0.935596,7364578,0.5005,hold,,,0.0,,,0,0.0
2010-09-14,13810399,2,False,False,,2.194379,3128466,0.4971,hold,,,0.0,,,0,0.0,0.943076,7364578,0.5029,hold,,,0.0,,,0,0.0
2010-09-15,13951485,2,False,False,,2.211082,3128466,0.4958,hold,,,0.0,,,0,0.0,0.955138,7364578,0.5042,hold,,,0.0,,,0,0.0
2010-09-16,14000054,2,False,False,,2.209354,3128466,0.4937,hold,,,0.0,,,0,0.0,0.962467,7364578,0.5063,hold,,,0.0,,,0,0.0
2010-09-17,14060562,2,False,False,,2.213961,3128466,0.4926,hold,,,0.0,,,0,0.0,0.968726,7364578,0.5074,hold,,,0.0,,,0,0.0
2010-09-20,14512664,2,False,False,,2.279043,3128466,0.4913,hold,,,0.0,,,0,0.0,1.002468,7364578,0.5087,hold,,,0.0,,,0,0.0
2010-09-21,14468331,2,False,False,,2.270263,3128466,0.4909,hold,,,0.0,,,0,0.0,1.000178,7364578,0.5091,hold,,,0.0,,,0,0.0
2010-09-22,14380335,2,False,False,,2.250045,3128466,0.4895,hold,,,0.0,,,0,0.0,0.996818,7364578,0.5105,hold,,,0.0,,,0,0.0
2010-09-23,14251823,2,False,False,,2.210763,3128466,0.4853,hold,,,0.0,,,0,0.0,0.996055,7364578,0.5147,hold,,,0.0,,,0,0.0
2010-09-24,14827657,2,False,False,,2.300301,3128466,0.4853,hold,,,0.0,,,0,0.0,1.036209,7364578,0.5147,hold,,,0.0,,,0,0.0
2010-09-27,14687502,2,False,False,,2.280661,3128466,0.4858,hold,,,0.0,,,0,0.0,1.025521,7364578,0.5142,hold,,,0.0,,,0,0.0
2010-09-28,14751159,2,False,False,,2.297414,3128466,0.4872,hold,,,0.0,,,0,0.0,1.027048,7364578,0.5128,hold,,,0.0,,,0,0.0
2010-09-29,14672972,2,False,False,,2.286438,3128466,0.4875,hold,,,0.0,,,0,0.0,1.021094,7364578,0.5125,hold,,,0.0,,,0,0.0
2010-09-30,14568680,2,False,False,,2.274307,3128466,0.4884,hold,,,0.0,,,0,0.0,1.012086,7364578,0.5116,hold,,,0.0,,,0,0.0
2010-10-01,14610775,2,True,False,,2.292793,3128466,0.4909,hold,,,0.0,,,0,0.0,1.009949,7364578,0.5091,hold,,,0.0,,,0,0.0
2010-10-04,14337494,2,False,False,,2.257554,3128466,0.4926,hold,,,0.0,,,0,0.0,0.987811,7364578,0.5074,hold,,,0.0,,,0,0.0
2010-10-05,14974521,2,False,False,,2.349404,3128466,0.4908,hold,,,0.0,,,0,0.0,1.035292,7364578,0.5092,hold,,,0.0,,,0,0.0
2010-10-06,14854898,2,False,False,,2.349983,3128466,0.4949,hold,,,0.0,,,0,0.0,1.018803,7364578,0.5051,hold,,,0.0,,,0,0.0
2010-10-07,14878432,2,False,False,,2.344205,3128466,0.4929,hold,,,0.0,,,0,0.0,1.024453,7364578,0.5071,hold,,,0.0,,,0,0.0
2010-10-08,15048340,2,False,False,,2.369045,3128466,0.4925,hold,,,0.0,,,0,0.0,1.036972,7364578,0.5075,hold,,,0.0,,,0,0.0
2010-10-11,15087099,2,False,False,,2.374245,3128466,0.4923,hold,,,0.0,,,0,0.0,1.040026,7364578,0.5077,hold,,,0.0,,,0,0.0
2010-10-12,15244712,2,False,False,,2.388686,3128466,0.4902,hold,,,0.0,,,0,0.0,1.055293,7364578,0.5098,hold,,,0.0,,,0,0.0
2010-10-13,15477077,2,False,False,,2.424502,3128466,0.4901,hold,,,0.0,,,0,0.0,1.07163,7364578,0.5099,hold,,,0.0,,,0,0.0
2010-10-14,15399723,2,False,False,,2.409482,3128466,0.4895,hold,,,0.0,,,0,0.0,1.067507,7364578,0.5105,hold,,,0.0,,,0,0.0
2010-10-15,15753116,2,False,False,,2.416416,3128466,0.4799,hold,,,0.0,,,0,0.0,1.112547,7364578,0.5201,hold,,,0.0,,,0,0.0
2010-10-18,15809022,2,False,False,,2.441833,3128466,0.4832,hold,,,0.0,,,0,0.0,1.109341,7364578,0.5168,hold,,,0.0,,,0,0.0
2010-10-19,15401239,2,False,False,,2.373667,3128466,0.4822,hold,,,0.0,,,0,0.0,1.082927,7364578,0.5178,hold,,,0.0,,,0,0.0
2010-10-20,15668181,2,False,False,,2.421614,3128466,0.4835,hold,,,0.0,,,0,0.0,1.098806,7364578,0.5165,hold,,,0.0,,,0,0.0
2010-10-21,15731513,2,False,False,,2.431434,3128466,0.4835,hold,,,0.0,,,0,0.0,1.103234,7364578,0.5165,hold,,,0.0,,,0,0.0
2010-10-22,15878289,2,False,False,,2.442411,3128466,0.4812,hold,,,0.0,,,0,0.0,1.118501,7364578,0.5188,hold,,,0.0,,,0,0.0
2010-10-25,15981900,2,False,False,,2.453964,3128466,0.4804,hold,,,0.0,,,0,0.0,1.127662,7364578,0.5196,hold,,,0.0,,,0,0.0
2010-10-26,16034988,2,False,False,,2.455119,3128466,0.479,hold,,,0.0,,,0,0.0,1.13438,7364578,0.521,hold,,,0.0,,,0,0.0
2010-10-27,16053010,2,False,False,,2.441833,3128466,0.4759,hold,,,0.0,,,0,0.0,1.142471,7364578,0.5241,hold,,,0.0,,,0,0.0
2010-10-28,16096464,2,False,False,,2.445299,3128466,0.4753,hold,,,0.0,,,0,0.0,1.146899,7364578,0.5247,hold,,,0.0,,,0,0.0
2010-10-29,16071967,2,False,False,,2.446454,3128466,0.4762,hold,,,0.0,,,0,0.0,1.143082,7364578,0.5238,hold,,,0.0,,,0,0.0
2010-11-01,16079634,2,True,False,,2.448187,3128466,0.4763,hold,,,0.0,,,0,0.0,1.143387,7364578,0.5237,hold,,,0.0,,,0,0.0
2010-11-02,16375442,2,False,False,,2.486314,3128466,0.475,hold,,,0.0,,,0,0.0,1.167357,7364578,0.525,hold,,,0.0,,,0,0.0
2010-11-03,16528440,2,False,False,,2.508265,3128466,0.4748,hold,,,0.0,,,0,0.0,1.178807,7364578,0.5252,hold,,,0.0,,,0,0.0
2010-11-04,17029474,2,False,False,,2.603004,3128466,0.4782,hold,,,0.0,,,0,0.0,1.206595,7364578,0.5218,hold,,,0.0,,,0,0.0
2010-11-05,17096780,2,False,False,,2.6238,3128466,0.4801,hold,,,0.0,,,0,0.0,1.2069,7364578,0.5199,hold,,,0.0,,,0,0.0
2010-11-08,17092156,2,False,False,,2.615135,3128466,0.4787,hold,,,0.0,,,0,0.0,1.209953,7364578,0.5213,hold,,,0.0,,,0,0.0
2010-11-09,16855020,2,False,False,,2.575275,3128466,0.478,hold,,,0.0,,,0,0.0,1.194686,7364578,0.522,hold,,,0.0,,,0,0.0
2010-11-10,16891972,2,False,False,,2.596072,3128466,0.4808,hold,,,0.0,,,0,0.0,1.190869,7364578,0.5192,hold,,,0.0,,,0,0.0
2010-11-11,16850083,2,False,False,,2.575853,3128466,0.4782,hold,,,0.0,,,0,0.0,1.19377,7364578,0.5218,hold,,,0.0,,,0,0.0
2010-11-12,16362797,2,False,False,,2.514619,3128466,0.4808,hold,,,0.0,,,0,0.0,1.153616,7364578,0.5192,hold,,,0.0,,,0,0.0
2010-11-15,16286454,2,False,False,,2.507109,3128466,0.4816,hold,,,0.0,,,0,0.0,1.14644,7364578,0.5184,hold,,,0.0,,,0,0.0
2010-11-16,15757327,2,False,False,,2.428546,3128466,0.4822,hold,,,0.0,,,0,0.0,1.107966,7364578,0.5178,hold,,,0.0,,,0,0.0
2010-11-17,15804111,2,False,False,,2.429124,3128466,0.4809,hold,,,0.0,,,0,0.0,1.114073,7364578,0.5191,hold,,,0.0,,,0,0.0
2010-11-18,16302160,2,False,False,,2.504222,3128466,0.4806,hold,,,0.0,,,0,0.0,1.149799,7364578,0.5194,hold,,,0.0,,,0,0.0
2010-11-19,16352480,2,False,False,,2.516352,3128466,0.4814,hold,,,0.0,,,0,0.0,1.151479,7364578,0.5186,hold,,,0.0,,,0,0.0
2010-11-22,16490063,2,False,False,,2.512886,3128466,0.4767,hold,,,0.0,,,0,0.0,1.171633,7364578,0.5233,hold,,,0.0,,,0,0.0
2010-11-23,15992494,2,False,False,,2.4401,3128466,0.4773,hold,,,0.0,,,0,0.0,1.13499,7364578,0.5227,hold,,,0.0,,,0,0.0
2010-11-24,16546036,2,False,False,,2.511731,3128466,0.4749,hold,,,0.0,,,0,0.0,1.179724,7364578,0.5251,hold,,,0.0,,,0,0.0
2010-11-26,16259220,2,False,False,,2.457429,3128466,0.4728,hold,,,0.0,,,0,0.0,1.163846,7364578,0.5272,hold,,,0.0,,,0,0.0
2010-11-29,16291986,2,False,False,,2.468983,3128466,0.4741,hold,,,0.0,,,0,0.0,1.163387,7364578,0.5259,hold,,,0.0,,,0,0.0
