entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,pre_shares,post_shares,order_amount,holding_days
2010-01-22,2020-04-02,120.679312,150.746397,1670,50212,0.2491,0.0,0,gld,rebalance,25650,23980,251746.48300503,3723
2010-01-22,2020-04-02,82.991991,140.902962,4075,235987,0.6978,0.0,0,tlt,rebalance,29721,25646,574179.570846825,3723
2010-01-22,2020-04-20,120.679312,158.144135,1167,43721,0.3104,0.0,0,gld,rebalance,23980,22813,184554.205562505,3741
2020-04-20,2020-06-02,206.675473,225.794345,2268,43362,0.0925,0.0,3,qqq,rebalance,40844,38576,512101.57378413604,43
2020-04-20,2020-09-02,206.675473,292.528813,3266,280397,0.4154,0.0,3,qqq,rebalance,38576,35310,955399.1028660799,135
2020-06-02,2021-03-02,283.495474,361.807973,2390,187167,0.2762,0.0,3,spy,rebalance,31441,29051,864721.05549629,273
2020-04-20,2021-03-02,206.675473,313.322281,1711,182473,0.516,0.0,3,qqq,rebalance,35310,33599,536094.422400892,316
2020-06-02,2021-12-02,283.495474,422.433381,512,71136,0.4901,0.0,3,spy,rebalance,29051,28539,216285.89082521602,548
2020-04-20,2021-12-02,206.675473,374.116027,1509,252668,0.8102,0.0,3,qqq,rebalance,33599,32090,564541.084356696,591
2020-04-20,2022-01-26,206.675473,342.659314,32090,4363721,0.658,0.0,3,qqq,signal,32090,0,10995937.38128605,646
2020-06-02,2022-03-02,283.495474,406.649613,17,2094,0.4344,0.0,3,spy,rebalance,28539,28522,6913.043426117001,638
2010-01-22,2022-03-02,132.897228,179.589615,3912,182661,0.3513,0.0,0,gld,rebalance,31168,27256,702554.57382132,4422
2020-06-02,2022-05-02,283.495474,388.761232,28522,3002390,0.3713,0.0,3,spy,signal,28522,0,11088247.85696485,699
2010-01-22,2022-05-03,132.897228,173.368329,29,1174,0.3045,0.0,0,gld,rebalance,27256,27227,5027.6815410869995,4484
2010-01-22,2023-02-02,134.560296,180.536762,3430,157699,0.3417,0.0,0,gld,rebalance,29484,26054,619241.0936394201,4759
2010-01-22,2023-02-02,98.283062,95.68859,3748,-9724,-0.0264,0.0,0,tlt,rebalance,53456,49708,358640.83696912,4759
2010-01-22,2023-03-22,135.929312,179.858794,1072,47092,0.3232,0.0,0,gld,rebalance,26985,25913,192808.627187296,4807
2023-02-07,2023-07-05,392.971699,425.551809,332,10817,0.0829,0.0,3,spy,rebalance,28411,28079,141283.20061522402,148
2023-03-22,2023-07-05,305.776981,361.682578,2651,148206,0.1828,0.0,3,qqq,rebalance,35670,33019,958820.515144877,105
2023-02-07,2023-11-02,392.971699,412.238193,81,1561,0.049,0.0,3,spy,rebalance,28079,27998,33391.293642153,268
2010-01-22,2023-11-02,140.450248,183.577615,2092,90222,0.3071,0.0,0,gld,rebalance,28879,26787,384044.37054862,5032
2023-03-22,2023-11-02,305.776981,355.17229,405,20005,0.1615,0.0,3,qqq,rebalance,33019,32614,143844.777434205,225
2023-02-07,2024-03-04,392.971699,496.821576,645,66983,0.2643,0.0,3,spy,rebalance,27998,27353,320449.91679219,391
2023-03-22,2024-03-04,305.776981,438.866662,1601,213077,0.4353,0.0,3,qqq,rebalance,32614,31013,702625.526387128,348
2010-01-22,2024-05-02,146.743758,211.264294,3473,224080,0.4397,0.0,0,gld,rebalance,30300,26827,733720.8931245139,5214
2023-02-07,2025-01-03,393.279927,577.39167,395,72724,0.4681,0.0,3,spy,rebalance,27437,27042,228069.709582455,696
