date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2018-07-18,cash,0,0,0.0,36.68,46,11555049,0,11555003,
2018-09-05,qqq,60181,54511,33.1,29.74,10641102,9514072,-5670,-1127030,monthly
2018-09-05,spy,38671,37481,30.95,30.06,9948210,9616125,-1190,-332085,monthly
2018-09-05,gld,0,0,0.0,0.0,0,0,0,0,monthly
2018-09-05,cash,0,0,35.95,40.2,11555049,12857617,0,1302568,monthly
2018-11-21,qqq,54511,0,27.61,0.0,8269202,0,-54511,-8269202,
2018-11-21,spy,37481,37481,29.47,29.45,8827143,8857221,0,30078,
2018-11-21,gld,0,0,0.0,0.0,0,0,0,0,
2018-11-21,cash,0,0,42.92,70.55,12857617,21215450,0,8357833,
2018-12-18,qqq,0,0,0.0,0.0,0,0,0,0,
2018-12-18,spy,37481,0,28.69,0.0,8534376,0,-37481,-8534376,
2018-12-18,gld,0,0,0.0,0.0,0,0,0,0,
2018-12-18,cash,0,0,71.31,100.0,21215450,29785532,0,8570082,
2019-02-22,qqq,0,0,0.0,0.0,0,0,0,0,daily
2019-02-22,spy,0,36026,0.0,29.97,0,9019336,36026,9019336,daily
2019-02-22,gld,97341,96103,40.52,40.08,12172492,12060926,-1238,-111566,daily
2019-02-22,cash,0,0,59.48,29.95,17871375,9013301,0,-8858074,daily
2019-02-28,qqq,0,54279,0.0,30.04,0,8985470,54279,8985470,daily
2019-02-28,spy,36026,35962,30.05,30.05,9021276,8988476,-64,-32800,daily
2019-02-28,gld,96103,96294,39.92,39.91,11983083,11939492,191,-43591,daily
2019-02-28,cash,0,0,30.03,0.0,9013301,233,0,-9013068,daily
2020-03-10,qqq,54279,54279,29.49,30.61,10125592,10676935,0,551343,
2020-03-10,spy,35962,0,26.25,0.0,9012435,0,-35962,-9012435,
2020-03-10,gld,96294,96294,44.26,42.65,15196155,14875496,0,-320659,
2020-03-10,cash,0,0,0.0,26.74,233,9326724,0,9326491,
2020-03-13,qqq,54279,0,28.25,0.0,9275559,0,-54279,-9275559,
2020-03-13,spy,0,0,0.0,0.0,0,0,0,0,
2020-03-13,gld,96294,96294,43.34,41.96,14231289,13797004,0,-434285,
2020-03-13,cash,0,0,28.41,58.04,9326724,19082946,0,9756222,
2020-04-20,qqq,0,49864,0.0,29.79,0,10244984,49864,10244984,daily
2020-04-20,spy,0,0,0.0,0.0,0,0,0,0,daily
2020-04-20,gld,96294,86630,44.45,40.23,15269340,13834810,-9664,-1434530,daily
2020-04-20,cash,0,0,55.55,29.97,19082946,10305584,0,-8777362,daily
2020-06-02,qqq,49864,47450,31.52,30.2,11271698,10797962,-2414,-473736,monthly
2020-06-02,spy,0,37951,0.0,30.06,0,10747719,37951,10747719,monthly
2020-06-02,gld,86630,87385,39.65,39.74,14177866,14208801,755,30935,monthly
2020-06-02,cash,0,0,28.82,0.0,10305584,117,0,-10305467,monthly
2020-12-02,qqq,47450,42556,33.42,29.91,13930516,12509782,-4894,-1420734,monthly
2020-12-02,spy,37951,36845,30.9,29.95,12876552,12527591,-1106,-348961,monthly
2020-12-02,gld,87385,97905,35.68,40.14,14871178,16786791,10520,1915613,monthly
2020-12-02,cash,0,0,0.0,0.0,117,18,0,-99,monthly
2021-03-01,qqq,42556,42556,30.96,31.31,12956870,13346641,0,389771,
2021-03-01,spy,36845,36845,31.18,31.35,13046447,13362693,0,316246,
2021-03-01,gld,97905,0,37.86,0.0,15842007,0,-97905,-15842007,
2021-03-01,cash,0,0,0.0,37.34,18,15913586,0,15913568,
2021-05-21,qqq,42556,41166,31.02,29.96,13579897,13063632,-1390,-516265,daily
2021-05-21,spy,36845,33869,32.64,30.11,14290865,13125825,-2976,-1165040,daily
2021-05-21,gld,0,98883,0.0,39.93,0,17407362,98883,17407362,daily
2021-05-21,cash,0,0,36.35,0.0,15913586,50,0,-15913536,daily
2021-11-02,qqq,41166,37180,33.2,30.07,15512467,14069018,-3986,-1443449,monthly
2021-11-02,spy,33869,32410,31.35,30.08,14646860,14072575,-1459,-574285,monthly
2021-11-02,gld,98883,111533,35.45,39.85,16564880,18643856,12650,2078976,monthly
2021-11-02,cash,0,0,0.0,0.0,50,106,0,56,monthly
2022-01-26,qqq,37180,0,27.75,0.0,12495976,0,-37180,-12495976,
2022-01-26,spy,32410,32410,29.5,29.49,13283376,13250053,0,-33323,
2022-01-26,gld,111533,111533,42.75,42.15,19248365,18937187,0,-311178,
2022-01-26,cash,0,0,0.0,28.36,106,12740177,0,12740071,
2022-05-02,qqq,0,0,0.0,0.0,0,0,0,0,
2022-05-02,spy,32410,0,28.01,0.0,12635519,0,-32410,-12635519,
2022-05-02,gld,111533,111533,43.74,43.32,19731303,19365475,0,-365828,
2022-05-02,cash,0,0,28.24,56.68,12740177,25339927,0,12599750,
2022-07-07,qqq,0,0,0.0,0.0,0,0,0,0,
2022-07-07,spy,0,0,0.0,0.0,0,0,0,0,
2022-07-07,gld,111533,0,41.65,0.0,18083960,0,-111533,-18083960,
2022-07-07,cash,0,0,58.35,100.0,25339927,43401883,0,18061956,
2023-02-07,qqq,0,0,0.0,0.0,0,0,0,0,daily
2023-02-07,spy,0,33238,0.0,30.25,0,13229413,33238,13229413,daily
2023-02-07,gld,100773,100235,40.21,39.87,17516363,17438884,-538,-77479,daily
2023-02-07,cash,0,0,59.79,29.88,26041186,13067247,0,-12973939,daily
2023-03-22,qqq,0,43076,0.0,29.61,0,12956600,43076,12956600,daily
2023-03-22,spy,33238,34309,29.06,29.58,12759186,12945807,1071,186621,daily
2023-03-22,gld,100235,97361,41.18,40.81,18079386,17859902,-2874,-219484,daily
2023-03-22,cash,0,0,29.76,0.0,13067247,339,0,-13066908,daily
2023-08-02,qqq,43076,38917,33.16,29.7,16223902,14335831,-4159,-1888071,monthly
2023-08-02,spy,34309,33277,30.92,29.97,15127014,14467900,-1032,-659114,monthly
2023-08-02,gld,97361,108393,35.91,40.33,17569766,19467383,11032,1897617,monthly
2023-08-02,cash,0,0,0.0,0.0,339,75,0,-264,monthly
2025-04-02,qqq,38917,43371,26.95,30.09,18307449,20551622,4454,2244173,monthly
2025-04-02,spy,33277,36773,27.17,30.05,18455827,20523820,3496,2067993,monthly
2025-04-02,gld,108393,94487,45.88,39.86,31170575,27227374,-13906,-3943201,monthly
2025-04-02,cash,0,0,0.0,0.0,75,356,0,281,monthly
2025-04-04,qqq,43371,0,29.46,0.0,19451420,0,-43371,-19451420,
2025-04-04,spy,36773,36773,29.55,28.86,19512388,18370075,0,-1142313,
2025-04-04,gld,94487,94487,40.99,41.52,27062967,26429903,0,-633064,
2025-04-04,cash,0,0,0.0,29.62,356,18854655,0,18854299,
2025-04-07,qqq,0,0,0.0,0.0,0,0,0,0,
2025-04-07,spy,36773,0,28.86,0.0,18370075,0,-36773,-18370075,
2025-04-07,gld,94487,94487,41.52,41.41,26429903,25862035,0,-567868,
2025-04-07,cash,0,0,29.62,58.59,18854655,36586403,0,17731748,
2025-05-16,qqq,0,37364,0.0,30.12,0,19391833,37364,19391833,daily
2025-05-16,spy,0,33120,0.0,30.22,0,19456857,33120,19456857,daily
2025-05-16,gld,94487,86773,43.48,39.66,28142007,25532086,-7714,-2609921,daily
2025-05-16,cash,0,0,56.52,0.0,36586403,253,0,-36586150,daily
2026-01-30,qqq,37364,42699,26.26,31.22,23488405,26519787,5335,3031382,daily
2026-01-30,spy,33120,38768,25.63,31.5,22923998,26753227,5648,3829229,daily
2026-01-30,gld,86773,71170,48.11,37.28,43030730,31667092,-15603,-11363638,daily
2026-01-30,cash,0,0,0.0,0.0,253,1088,0,835,daily
