Date,equity,cash,rebalanced,qqq_value,qqq_weight,qqq_signal,tqqq_value,tqqq_weight,tqqq_signal,spy_value,spy_weight,spy_signal,gld_value,gld_weight,gld_signal,drawdown_pct
2011-07-18,21163310,4954295,False,2461148,0.1163,buy,2421189,0.1144,buy,2415809,0.1142,buy,8910869,0.4211,buy,-0.05
2011-07-19,21320596,4954295,False,2517181,0.1181,buy,2591933,0.1216,buy,2455023,0.1151,buy,8802165,0.4128,buy,0.0
2011-07-20,21349544,4954295,False,2506487,0.1174,buy,2555653,0.1197,buy,2453542,0.1149,buy,8879566,0.4159,buy,0.0
2011-07-21,21384361,4954295,False,2523169,0.118,buy,2607481,0.1219,buy,2487576,0.1163,buy,8811840,0.4121,buy,0.0
2011-07-22,21566438,4954295,False,2549260,0.1182,buy,2688384,0.1247,buy,2489241,0.1154,buy,8885257,0.412,buy,0.0
2011-07-25,21601036,4954295,False,2544128,0.1178,buy,2672552,0.1237,buy,2475369,0.1146,buy,8954691,0.4145,buy,0.0
2011-07-26,21637359,4954295,False,2550543,0.1179,buy,2687237,0.1242,buy,2466119,0.114,buy,8979164,0.415,buy,0.0
2011-07-27,21284135,4954295,False,2484674,0.1167,buy,2483387,0.1167,buy,2415625,0.1135,buy,8946155,0.4203,buy,-1.63
2011-07-28,21302024,4954295,False,2488950,0.1168,buy,2496629,0.1172,buy,2408596,0.1131,buy,8953554,0.4203,buy,-1.55
2011-07-29,21308456,4954295,False,2480824,0.1164,buy,2472444,0.116,buy,2392134,0.1123,buy,9008758,0.4228,buy,-1.52
2011-08-01,21220894,4954295,False,2469276,0.1164,buy,2439042,0.1149,buy,2381962,0.1122,buy,8976318,0.423,buy,-1.92
2011-08-02,21128721,4954295,False,2406827,0.1139,buy,2253903,0.1067,buy,2321109,0.1099,buy,9192588,0.4351,buy,-2.35
2011-08-03,21221138,4954295,False,2429924,0.1145,buy,2312353,0.109,buy,2333685,0.11,buy,9190881,0.4331,buy,-1.92
2011-08-04,20635826,4954295,False,2317004,0.1123,buy,1997650,0.0968,buy,2224373,0.1078,sell,9142504,0.443,buy,-4.63
2011-08-05,20661390,7199656,False,2302462,0.1114,buy,1953595,0.0946,buy,0,0.0,sell,9205678,0.4455,buy,-4.51
2011-08-08,20415231,7438073,True,2334852,0.1144,sell,2084258,0.1021,sell,0,0.0,sell,8558048,0.4192,buy,-5.65
2011-08-09,20595358,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8634350,0.4192,buy,-4.82
2011-08-10,20901076,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8940067,0.4277,buy,-3.4
2011-08-11,20704945,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8743937,0.4223,buy,-4.31
2011-08-12,20665002,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8703994,0.4212,buy,-4.49
2011-08-15,20758715,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8797706,0.4238,buy,-4.06
2011-08-16,20867278,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8906269,0.4268,buy,-3.56
2011-08-17,20892882,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8931874,0.4275,buy,-3.44
2011-08-18,21061872,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9100864,0.4321,buy,-2.66
2011-08-19,21176068,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9215059,0.4352,buy,-2.13
2011-08-22,21413678,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9452669,0.4414,buy,-1.03
2011-08-23,21059311,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9098303,0.432,buy,-2.67
2011-08-24,20751033,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8790025,0.4236,buy,-4.1
2011-08-25,20787392,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8826383,0.4246,buy,-3.93
2011-08-26,21049070,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9088061,0.4318,buy,-2.72
2011-08-29,20865741,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8904733,0.4268,buy,-3.57
2011-08-30,21132541,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9171532,0.434,buy,-2.33
2011-08-31,21061872,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9100864,0.4321,buy,-2.66
2011-09-01,21069553,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9108545,0.4323,buy,-2.62
2011-09-02,21344546,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9383537,0.4396,buy,-1.35
2011-09-06,21327134,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9366126,0.4392,buy,-1.43
2011-09-07,21029098,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9068090,0.4312,buy,-2.81
2011-09-08,21271317,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9310308,0.4377,buy,-1.69
2011-09-09,21214475,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9253466,0.4362,buy,-1.95
2011-09-12,21008102,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9047094,0.4306,buy,-2.91
2011-09-13,21103863,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9142855,0.4332,buy,-2.47
2011-09-14,21035756,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9074747,0.4314,buy,-2.78
2011-09-15,20891858,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8930849,0.4275,buy,-3.45
2011-09-16,20975329,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9014320,0.4298,buy,-3.06
2011-09-19,20836040,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8875032,0.4259,buy,-3.7
2011-09-20,20962526,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,9001518,0.4294,buy,-3.12
2011-09-21,20850379,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8889370,0.4263,buy,-3.64
2011-09-22,20617890,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8656882,0.4199,buy,-4.71
2011-09-23,20144207,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8183198,0.4062,buy,-6.9
2011-09-26,20030523,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8069514,0.4029,buy,-7.43
2011-09-27,20186710,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8225702,0.4075,buy,-6.7
2011-09-28,19960878,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,7999870,0.4008,buy,-7.75
2011-09-29,20036668,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8075659,0.403,buy,-7.4
2011-09-30,20055103,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8094094,0.4036,buy,-7.31
2011-10-03,20203609,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8242601,0.408,buy,-6.63
2011-10-04,20033595,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8072587,0.403,buy,-7.41
2011-10-05,20126796,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8165787,0.4057,buy,-6.98
2011-10-06,20179541,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8218533,0.4073,buy,-6.74
2011-10-07,20112457,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8151448,0.4053,buy,-7.05
2011-10-10,20321902,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8360894,0.4114,buy,-6.08
2011-10-11,20261988,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8300979,0.4097,buy,-6.36
2011-10-12,20321390,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8360381,0.4114,buy,-6.08
2011-10-13,20272229,11961008,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,8311221,0.41,buy,-6.31
2011-10-14,20328559,11961008,False,0,0.0,buy,0,0.0,buy,0,0.0,sell,8367550,0.4116,buy,-6.05
2011-10-17,20169713,7318263,True,2405669,0.1193,buy,2352997,0.1167,buy,0,0.0,sell,8092784,0.4012,buy,-6.78
2011-10-18,20246061,7318263,False,2435488,0.1203,buy,2438343,0.1204,buy,0,0.0,sell,8053967,0.3978,buy,-6.43
2011-10-19,19960400,7318263,False,2388449,0.1197,buy,2297758,0.1151,buy,0,0.0,sell,7955930,0.3986,buy,-7.75
2011-10-20,19814958,7318263,False,2376690,0.1199,buy,2268581,0.1145,buy,0,0.0,sell,7851424,0.3962,buy,-8.42
2011-10-21,20012561,7318263,False,2406509,0.1202,buy,2349276,0.1174,buy,0,0.0,sell,7938513,0.3967,buy,-7.51
2011-10-24,20283970,7318263,False,2456487,0.1211,buy,2496060,0.1231,buy,0,0.0,sell,8013160,0.395,buy,-6.25
2011-10-25,20321583,7318263,False,2408189,0.1185,buy,2354545,0.1159,buy,0,0.0,sell,8240586,0.4055,buy,-6.08
2011-10-26,20399415,7318263,False,2405249,0.1179,buy,2345242,0.115,buy,0,0.0,sell,8330661,0.4084,buy,-5.72
2011-10-27,20761765,7318263,False,2471606,0.119,buy,2534241,0.1221,buy,0,0.0,sell,8437656,0.4064,buy,-4.05
2011-10-28,20777402,7318263,False,2475387,0.1191,buy,2542614,0.1224,buy,0,0.0,sell,8441139,0.4063,buy,-3.97
2011-10-31,20496360,7318263,False,2433807,0.1187,buy,2416615,0.1179,buy,0,0.0,sell,8327675,0.4063,buy,-5.27
2011-11-01,20247802,7318263,False,2370390,0.1171,buy,2229483,0.1101,buy,0,0.0,sell,8329666,0.4114,buy,-6.42
2011-11-02,20406492,7318263,False,2390549,0.1171,buy,2284409,0.1119,buy,0,0.0,sell,8413271,0.4123,buy,-5.69
2011-11-03,20727462,7318263,False,2440108,0.1177,buy,2423445,0.1169,buy,0,0.0,sell,8545646,0.4123,buy,-4.21
2011-11-04,20634016,7318263,False,2427508,0.1176,buy,2385895,0.1156,buy,0,0.0,sell,8502351,0.4121,buy,-4.64
2011-11-07,20909830,7318263,False,2444727,0.1169,buy,2438961,0.1166,buy,0,0.0,sell,8707880,0.4164,buy,-3.36
2011-11-08,20947123,7318263,False,2472867,0.1181,buy,2520273,0.1203,buy,0,0.0,sell,8635720,0.4123,buy,-3.19
2011-11-09,20526840,7318263,False,2385930,0.1162,buy,2259584,0.1101,buy,0,0.0,sell,8563064,0.4172,buy,-5.13
2011-11-10,20469988,7318263,False,2384669,0.1165,buy,2250275,0.1099,buy,0,0.0,sell,8516782,0.4161,buy,-5.4
2011-11-11,20781570,7318263,False,2429608,0.1169,buy,2376580,0.1144,buy,0,0.0,sell,8657120,0.4166,buy,-3.96
2011-11-14,20688288,7318263,False,2414489,0.1167,buy,2336239,0.1129,buy,0,0.0,sell,8619298,0.4166,buy,-4.39
2011-11-15,20798236,7318263,False,2441368,0.1174,buy,2411345,0.1159,buy,0,0.0,sell,8627260,0.4148,buy,-3.88
2011-11-16,20546989,7318263,False,2401049,0.1169,buy,2292482,0.1116,buy,0,0.0,sell,8535195,0.4154,buy,-5.04
2011-11-17,20113593,7318263,False,2344771,0.1166,buy,2134828,0.1061,buy,0,0.0,sell,8315732,0.4134,buy,-7.04
2011-11-18,20070207,7318263,False,2326713,0.1159,buy,2083623,0.1038,buy,0,0.0,sell,8341609,0.4156,buy,-7.24
2011-11-21,19699621,7318263,False,2282193,0.1158,buy,1962587,0.0996,buy,0,0.0,sell,8136578,0.413,buy,-8.96
2011-11-22,19814326,7318263,False,2289753,0.1156,buy,1979658,0.0999,buy,0,0.0,sell,8226652,0.4152,buy,-8.43
2011-11-23,19607193,7318263,False,2238095,0.1141,buy,1848071,0.0943,buy,0,0.0,sell,8202765,0.4184,buy,-9.38
2011-11-25,19467453,7058584,True,2334907,0.1199,buy,2303475,0.1183,buy,0,0.0,sell,7770487,0.3992,buy,-10.03
2011-11-28,19940168,7058584,False,2416152,0.1212,buy,2541342,0.1274,buy,0,0.0,sell,7924090,0.3974,buy,-7.84
2011-11-29,19891138,7058584,False,2401139,0.1207,buy,2495436,0.1255,buy,0,0.0,sell,7935979,0.399,buy,-8.07
2011-11-30,20408325,7058584,False,2489890,0.122,buy,2769319,0.1357,buy,0,0.0,sell,8090532,0.3964,buy,-5.68
2011-12-01,20461139,7058584,False,2507110,0.1225,buy,2828690,0.1382,buy,0,0.0,sell,8066755,0.3942,buy,-5.44
2011-12-02,20448845,7366080,True,2448810,0.1198,buy,2441498,0.1194,buy,0,0.0,sell,8192457,0.4006,buy,-5.49
2011-12-05,20435068,7366080,False,2475625,0.1211,buy,2521511,0.1234,buy,0,0.0,sell,8071852,0.395,buy,-5.56
2011-12-06,20450324,7366080,False,2468705,0.1207,buy,2502200,0.1224,buy,0,0.0,sell,8113339,0.3967,buy,-5.49
2011-12-07,20512975,7366080,False,2468705,0.1203,buy,2505995,0.1222,buy,0,0.0,sell,8172195,0.3984,buy,-5.2
2011-12-08,20178854,7366080,False,2427185,0.1203,buy,2378381,0.1179,buy,0,0.0,sell,8007207,0.3968,buy,-6.74
2011-12-09,20350819,7366080,False,2466110,0.1212,buy,2491160,0.1224,buy,0,0.0,sell,8027469,0.3945,buy,-5.95
2011-12-12,20028651,7366080,False,2438430,0.1217,buy,2409419,0.1203,buy,0,0.0,sell,7814722,0.3902,buy,-7.43
2011-12-13,19749674,7366080,False,2411616,0.1221,buy,2328033,0.1179,buy,0,0.0,sell,7643945,0.387,buy,-8.72
2011-12-14,19335517,7366080,False,2373988,0.1228,buy,2219730,0.1148,buy,0,0.0,sell,7375719,0.3815,buy,-10.64
2011-12-15,19284772,7366080,False,2367501,0.1228,buy,2202486,0.1142,buy,0,0.0,sell,7348704,0.3811,buy,-10.87
2011-12-16,19464458,7366080,False,2379690,0.1223,buy,2230083,0.1146,buy,0,0.0,sell,7488605,0.3847,buy,-10.04
2011-12-19,19361925,7366080,False,2356267,0.1217,buy,2168340,0.112,buy,0,0.0,sell,7471238,0.3859,buy,-10.52
2011-12-20,19726005,7366080,False,2426104,0.123,buy,2360791,0.1197,buy,0,0.0,sell,7573029,0.3839,buy,-8.83
2011-12-21,19601696,7366080,False,2391402,0.122,buy,2262501,0.1154,buy,0,0.0,sell,7581713,0.3868,buy,-9.41
2011-12-22,19623230,7366080,False,2411789,0.1229,buy,2317680,0.1181,buy,0,0.0,sell,7527681,0.3836,buy,-9.31
2011-12-23,19717092,7366080,False,2432611,0.1234,buy,2377694,0.1206,buy,0,0.0,sell,7540707,0.3824,buy,-8.87
2011-12-27,19676904,7366080,False,2441684,0.1241,buy,2395972,0.1218,buy,0,0.0,sell,7473168,0.3798,buy,-9.06
2011-12-28,19384594,7366080,False,2413464,0.1245,buy,2319060,0.1196,buy,0,0.0,sell,7285989,0.3759,buy,-10.41
2011-12-29,19413853,7366080,False,2430831,0.1252,buy,2364240,0.1218,buy,0,0.0,sell,7252702,0.3736,buy,-10.28
2011-12-30,19467194,7366080,False,2423883,0.1245,buy,2344929,0.1205,buy,0,0.0,sell,7332302,0.3766,buy,-10.03
2012-01-03,19836711,7366080,False,2470339,0.1245,buy,2478399,0.1249,buy,0,0.0,sell,7521893,0.3792,buy,-8.32
2012-01-04,19914906,7366080,False,2480758,0.1246,buy,2508063,0.1259,buy,0,0.0,sell,7560004,0.3796,buy,-7.96
2012-01-05,20048665,7366080,False,2501163,0.1248,buy,2569799,0.1282,buy,0,0.0,sell,7611623,0.3797,buy,-7.34
2012-01-06,20055923,7366080,False,2509846,0.1251,buy,2596354,0.1295,buy,0,0.0,buy,7583642,0.3781,buy,-7.31
2012-01-09,19984512,4813524,True,2398805,0.12,buy,2387547,0.1195,buy,2399850,0.1201,buy,7984786,0.3995,buy,-7.64
2012-01-10,20180926,4813524,False,2416290,0.1197,buy,2436483,0.1207,buy,2420657,0.1199,buy,8093971,0.4011,buy,-6.73
2012-01-11,20256729,4813524,False,2421287,0.1195,buy,2453426,0.1211,buy,2421970,0.1196,buy,8146523,0.4022,buy,-6.38
2012-01-12,20337451,4813524,False,2430862,0.1195,buy,2482537,0.1221,buy,2427781,0.1194,buy,8182748,0.4023,buy,-6.01
2012-01-13,20230537,4813524,False,2422119,0.1197,buy,2454069,0.1213,buy,2415221,0.1194,buy,8125604,0.4017,buy,-6.5
2012-01-17,20391126,4813524,False,2444183,0.1199,buy,2519955,0.1236,buy,2424594,0.1189,buy,8188870,0.4016,buy,-5.76
2012-01-18,20606641,4813524,False,2476656,0.1202,buy,2620066,0.1271,buy,2451401,0.119,buy,8244994,0.4001,buy,-4.76
2012-01-19,20668041,4813524,False,2492060,0.1206,buy,2672515,0.1293,buy,2464336,0.1192,buy,8225606,0.398,buy,-4.48
2012-01-20,20705013,4813524,False,2488313,0.1202,buy,2660682,0.1285,buy,2473521,0.1195,buy,8268974,0.3994,buy,-4.31
2012-01-23,20754764,4813524,False,2489146,0.1199,buy,2660360,0.1282,buy,2467148,0.1189,buy,8324587,0.4011,buy,-4.08
2012-01-24,20673988,4813524,False,2484566,0.1202,buy,2645650,0.128,buy,2464336,0.1192,buy,8265912,0.3998,buy,-4.45
2012-01-25,21051905,4813524,False,2515790,0.1195,buy,2746721,0.1305,buy,2484956,0.118,buy,8490915,0.4033,buy,-2.71
2012-01-26,21044672,4813524,False,2507047,0.1191,buy,2717610,0.1291,buy,2472209,0.1175,buy,8534283,0.4055,buy,-2.74
2012-01-27,21164641,4813524,False,2514540,0.1188,buy,2744475,0.1297,buy,2471084,0.1168,buy,8621018,0.4073,buy,-2.18
2012-01-30,21114805,4813524,False,2516622,0.1192,buy,2748954,0.1302,buy,2462647,0.1166,buy,8573059,0.406,buy,-2.42
2012-01-31,21192108,4813524,False,2519953,0.1189,buy,2758554,0.1302,buy,2461712,0.1162,buy,8638365,0.4076,buy,-2.06
2012-02-01,21314617,4813524,False,2540352,0.1192,buy,2826350,0.1326,buy,2483270,0.1165,buy,8651121,0.4059,buy,-1.49
2012-02-02,21429176,5115498,True,2565604,0.1197,buy,2585936,0.1207,buy,2561403,0.1195,buy,8600736,0.4014,buy,-0.96
2012-02-03,21431655,5115498,False,2600812,0.1214,buy,2688760,0.1255,buy,2597312,0.1212,buy,8429274,0.3933,buy,-0.95
2012-02-06,21402082,5115498,False,2598716,0.1214,buy,2686149,0.1255,buy,2595575,0.1213,buy,8406144,0.3928,buy,-1.09
2012-02-07,21552390,5115498,False,2604165,0.1208,buy,2697734,0.1252,buy,2602138,0.1207,buy,8532855,0.3959,buy,-0.39
2012-02-08,21558500,5115498,False,2617997,0.1214,buy,2742628,0.1272,buy,2609860,0.1211,buy,8472517,0.393,buy,-0.36
2012-02-09,21617341,5115498,False,2636859,0.122,buy,2803459,0.1297,buy,2613142,0.1209,buy,8448382,0.3908,buy,-0.09
2012-02-10,21475381,5115498,False,2618417,0.1219,buy,2743496,0.1278,buy,2593837,0.1208,buy,8404133,0.3913,buy,-0.75
2012-02-13,21611468,5115498,False,2642727,0.1223,buy,2817363,0.1304,buy,2613142,0.1209,buy,8422738,0.3897,buy,-0.12
2012-02-14,21619897,5115498,False,2649433,0.1225,buy,2841978,0.1315,buy,2609860,0.1207,buy,8403128,0.3887,buy,-0.08
2012-02-15,21575635,5115498,False,2630990,0.1219,buy,2778542,0.1288,buy,2597698,0.1204,buy,8452907,0.3918,buy,-0.29
2012-02-16,21751066,5115498,False,2667037,0.1226,buy,2894692,0.1331,buy,2626462,0.1208,buy,8447376,0.3884,buy,0.0
2012-02-17,21692335,5115498,False,2658654,0.1226,buy,2870078,0.1323,buy,2633412,0.1214,buy,8414693,0.3879,buy,-0.27
2012-02-21,21909903,5115498,False,2666199,0.1217,buy,2894407,0.1321,buy,2634571,0.1202,buy,8599228,0.3925,buy,0.0
2012-02-22,21947561,5115498,False,2654045,0.1209,buy,2856174,0.1301,buy,2626076,0.1197,buy,8695769,0.3962,buy,0.0
2012-02-23,22034931,5115498,False,2671649,0.1212,buy,2910333,0.1321,buy,2637659,0.1197,buy,8699792,0.3948,buy,0.0
2012-02-24,22038611,5115498,False,2680869,0.1216,buy,2938724,0.1333,buy,2643451,0.1199,buy,8660069,0.3929,buy,0.0
2012-02-27,22034363,5115498,False,2684642,0.1218,buy,2952914,0.134,buy,2647891,0.1202,buy,8633419,0.3918,buy,-0.02
2012-02-28,22247672,5115498,False,2711886,0.1219,buy,3041250,0.1367,buy,2655613,0.1194,buy,8723424,0.3921,buy,0.0
2012-02-29,21722534,5115498,False,2699731,0.1243,buy,3001286,0.1382,buy,2645188,0.1218,buy,8260829,0.3803,buy,-2.36
2012-03-01,21947259,5115498,False,2721107,0.124,buy,3074274,0.1401,buy,2658895,0.1211,buy,8377484,0.3817,buy,-1.35
2012-03-02,21911447,5267354,True,2631313,0.1201,buy,2622908,0.1197,buy,2625584,0.1198,buy,8764288,0.4,buy,-1.51
2012-03-05,21755406,5267354,False,2604135,0.1197,buy,2541109,0.1168,buy,2614875,0.1202,buy,8727933,0.4012,buy,-2.21
2012-03-06,21463310,5267354,False,2578581,0.1201,buy,2468242,0.115,buy,2576633,0.12,buy,8572500,0.3994,buy,-3.53
2012-03-07,21606179,5267354,False,2598457,0.1203,buy,2524258,0.1168,buy,2594607,0.1201,buy,8621501,0.399,buy,-2.88
2012-03-08,21826981,5267354,False,2626445,0.1203,buy,2604322,0.1193,buy,2620422,0.1201,buy,8708438,0.399,buy,-1.89
2012-03-09,21937503,5267354,False,2637397,0.1202,buy,2635799,0.1202,buy,2630556,0.1199,buy,8766396,0.3996,buy,-1.39
2012-03-12,21874102,5267354,False,2638615,0.1206,buy,2640013,0.1207,buy,2630746,0.1203,buy,8697374,0.3976,buy,-1.68
2012-03-13,21973376,5267354,False,2687694,0.1223,buy,2788734,0.1269,buy,2678168,0.1219,buy,8551425,0.3892,buy,-1.23
2012-03-14,21867224,5267354,False,2697024,0.1233,buy,2819962,0.129,buy,2675300,0.1223,buy,8407584,0.3845,buy,-1.71
2012-03-15,21991544,5267354,False,2704731,0.123,buy,2841525,0.1292,buy,2690789,0.1224,buy,8487144,0.3859,buy,-1.15
2012-03-16,21998754,5267354,False,2702822,0.1229,buy,2835326,0.1289,buy,2694515,0.1225,buy,8498736,0.3863,buy,-1.12
2012-03-19,22105414,5267354,False,2721918,0.1231,buy,2897048,0.1311,buy,2705078,0.1224,buy,8514015,0.3852,buy,-0.64
2012-03-20,22041353,5267354,False,2726795,0.1237,buy,2912911,0.1322,buy,2697203,0.1224,buy,8437090,0.3828,buy,-0.93
2012-03-21,22040566,5267354,False,2727201,0.1237,buy,2911919,0.1321,buy,2692787,0.1222,buy,8441305,0.383,buy,-0.93
2012-03-22,21964161,5267354,False,2721513,0.1239,buy,2894320,0.1318,buy,2673390,0.1217,buy,8407584,0.3828,buy,-1.27
2012-03-23,22070483,5267354,False,2719888,0.1232,buy,2890356,0.131,buy,2682031,0.1215,buy,8510854,0.3856,buy,-0.8
2012-03-26,22457832,5267354,False,2767426,0.1232,buy,3041307,0.1354,buy,2719674,0.1211,buy,8662071,0.3857,buy,0.0
2012-03-27,22403971,5267354,False,2771490,0.1237,buy,3052951,0.1363,buy,2711223,0.121,buy,8600953,0.3839,buy,-0.24
2012-03-28,22252715,5267354,False,2760521,0.1241,buy,3017260,0.1356,buy,2697780,0.1212,buy,8509800,0.3824,buy,-0.91
2012-03-29,22194438,5267354,False,2749954,0.1239,buy,2986277,0.1346,buy,2693170,0.1213,buy,8497682,0.3829,buy,-1.17
2012-03-30,22223735,5267354,False,2744673,0.1235,buy,2965457,0.1334,buy,2704310,0.1217,buy,8541940,0.3844,buy,-1.04
2012-04-02,22405633,5267354,False,2773114,0.1238,buy,3055928,0.1364,buy,2724091,0.1216,buy,8585146,0.3832,buy,-0.23
2012-04-03,22224715,5377336,True,2687710,0.1209,buy,2689397,0.121,buy,2677602,0.1205,buy,8792671,0.3956,buy,-1.04
2012-04-04,21904453,5377336,False,2651076,0.121,buy,2579684,0.1178,buy,2651064,0.121,buy,8645293,0.3947,buy,-2.46
2012-04-05,22027275,5377336,False,2667621,0.1211,buy,2626797,0.1193,buy,2649738,0.1203,buy,8705783,0.3952,buy,-1.92
2012-04-09,21975298,5377336,False,2647530,0.1205,buy,2566378,0.1168,buy,2619979,0.1192,buy,8764075,0.3988,buy,-2.15
2012-04-10,21860023,5377336,False,2604986,0.1192,buy,2442487,0.1117,buy,2576003,0.1178,buy,8859212,0.4053,buy,-2.66
2012-04-11,21927164,5377336,False,2617592,0.1194,buy,2477822,0.113,buy,2596853,0.1184,buy,8857562,0.404,buy,-2.36
2012-04-12,22163771,5377336,False,2647530,0.1195,buy,2560924,0.1155,buy,2630783,0.1187,buy,8947198,0.4037,buy,-1.31
2012-04-13,21874759,5377336,False,2607350,0.1192,buy,2445102,0.1118,buy,2599506,0.1188,buy,8845464,0.4044,buy,-2.6
2012-04-16,21745464,5377336,False,2578201,0.1186,buy,2368109,0.1089,buy,2597801,0.1195,buy,8824017,0.4058,buy,-3.17
2012-04-17,21964377,5377336,False,2630591,0.1198,buy,2507702,0.1142,buy,2636280,0.12,buy,8812468,0.4012,buy,-2.2
2012-04-18,21878757,5377336,False,2623893,0.1199,buy,2489381,0.1138,buy,2627371,0.1201,buy,8760775,0.4004,buy,-2.58
2012-04-19,21758456,5377336,False,2594351,0.1192,buy,2408894,0.1107,buy,2610501,0.12,buy,8767374,0.4029,buy,-3.11
2012-04-20,21735818,5377336,False,2587261,0.119,buy,2382937,0.1096,buy,2614860,0.1203,buy,8773423,0.4036,buy,-3.21
2012-04-23,21604369,5377336,False,2563625,0.1187,buy,2322957,0.1075,buy,2592873,0.12,buy,8747578,0.4049,buy,-3.8
2012-04-24,21572082,5377336,False,2549838,0.1182,buy,2281953,0.1058,buy,2602729,0.1207,buy,8760226,0.4061,buy,-3.94
2012-04-25,21874323,5377336,False,2617592,0.1197,buy,2463209,0.1126,buy,2638364,0.1206,buy,8777823,0.4013,buy,-2.6
2012-04-26,22029671,5377336,False,2632954,0.1195,buy,2507268,0.1138,buy,2656751,0.1206,buy,8855362,0.402,buy,-1.91
2012-04-27,22112003,5377336,False,2648712,0.1198,buy,2550234,0.1153,buy,2661112,0.1203,buy,8874609,0.4013,buy,-1.54
2012-04-30,22057730,5377336,False,2629804,0.1192,buy,2497231,0.1132,buy,2651254,0.1202,buy,8902105,0.4036,buy,-1.78
2012-05-01,22061943,5377336,False,2634137,0.1194,buy,2511415,0.1138,buy,2667745,0.1209,buy,8871310,0.4021,buy,-1.76
2012-05-02,22037895,5377336,False,2641621,0.1199,buy,2527989,0.1147,buy,2659784,0.1207,buy,8831165,0.4007,buy,-1.87
2012-05-03,21822038,5377336,False,2613653,0.1198,buy,2449469,0.1122,buy,2639502,0.121,buy,8742078,0.4006,buy,-2.83
2012-05-04,21562155,5377336,False,2548656,0.1182,buy,2269736,0.1053,buy,2596853,0.1204,buy,8769574,0.4067,buy,-3.99
2012-05-07,21548237,5377336,False,2551020,0.1184,buy,2273005,0.1055,buy,2598749,0.1206,buy,8748127,0.406,buy,-4.05
2012-05-08,21333902,5377336,False,2541565,0.1191,buy,2247926,0.1054,buy,2588323,0.1213,buy,8578752,0.4021,buy,-5.0
2012-05-09,21214098,5377336,False,2533688,0.1194,buy,2235489,0.1054,buy,2572970,0.1213,buy,8494614,0.4004,buy,-5.54
2012-05-10,21207878,5377336,False,2528567,0.1192,buy,2212586,0.1043,buy,2578277,0.1216,buy,8511112,0.4013,buy,-5.57
2012-05-11,21130995,5377336,False,2528173,0.1196,buy,2210410,0.1046,buy,2570505,0.1216,buy,8444571,0.3996,buy,-5.91
