Date,equity,position,upper_channel,lower_channel,drawdown_pct
2006-07-19,1722552,0,36.212668,30.460385,-95.46
2006-07-20,1722552,0,36.212668,30.460385,-95.46
2006-07-21,1722552,0,36.212668,30.460385,-95.46
2006-07-24,1722552,0,36.212668,30.460385,-95.46
2006-07-25,1722552,0,36.212668,30.460385,-95.46
2006-07-26,1722552,0,36.212668,30.460385,-95.46
2006-07-27,1722552,0,36.126997,30.460385,-95.46
2006-07-28,1722552,0,35.955708,30.460385,-95.46
2006-07-31,1722552,0,35.673073,30.460385,-95.46
2006-08-01,1722552,0,34.79087,30.460385,-95.46
2006-08-02,1722552,0,34.551051,30.460385,-95.46
2006-08-03,1722552,0,34.482516,30.460385,-95.46
2006-08-04,1722552,0,34.259854,30.460385,-95.46
2006-08-07,1722552,0,34.259854,30.460385,-95.46
2006-08-08,1722552,0,34.259854,30.460385,-95.46
2006-08-09,1722552,0,34.259854,30.460385,-95.46
2006-08-10,1722552,0,34.259854,30.460385,-95.46
2006-08-11,1722552,0,34.259854,30.460385,-95.46
2006-08-14,1722552,0,34.259854,30.460385,-95.46
2006-08-15,1722552,0,34.259854,30.460385,-95.46
2006-08-16,1722552,0,34.259854,30.528931,-95.46
2006-08-17,1722552,0,34.259854,30.528931,-95.46
2006-08-18,1722552,0,34.259854,30.528931,-95.46
2006-08-21,1722552,0,34.259854,30.683194,-95.46
2006-08-22,1722552,0,33.882981,31.05174,-95.46
2006-08-23,1722552,0,33.548953,31.05174,-95.46
2006-08-24,1722552,0,33.548953,31.068902,-95.46
2006-08-25,1722552,0,33.54583,31.077463,-95.46
2006-08-28,1722552,0,33.54583,31.077463,-95.46
2006-08-29,1722552,0,33.54583,31.077463,-95.46
2006-08-30,1722552,0,33.54583,31.077463,-95.46
2006-08-31,1722552,0,33.54583,31.077463,-95.46
2006-09-01,1722552,0,33.54583,31.077463,-95.46
2006-09-05,1722552,0,33.605809,31.077463,-95.46
2006-09-06,1658653,4127213,33.837229,31.077463,-95.63
2006-09-07,1634534,4127213,33.837229,31.120317,-95.69
2006-09-08,1662892,4127213,33.837229,31.120317,-95.62
2006-09-11,1692851,4127213,33.837229,31.171739,-95.54
2006-09-12,1785730,4127213,33.837229,31.454573,-95.3
2006-09-13,1821150,4127213,34.111492,31.788827,-95.2
2006-09-14,1825570,4127213,34.26577,32.43162,-95.19
2006-09-15,1844113,4127213,34.471472,32.50019,-95.14
2006-09-18,1844423,4127213,34.697131,32.50019,-95.14
2006-09-19,1806118,4127213,34.697131,32.50019,-95.24
2006-09-20,1883937,4127213,34.697131,32.50019,-95.04
2006-09-21,1847902,4127213,34.765719,32.50019,-95.13
2006-09-22,1804067,4127213,34.877202,32.500196,-95.25
2006-09-25,1898044,4127213,34.877202,32.620188,-95.0
2006-09-26,1925019,4127213,34.877202,32.723031,-94.93
2006-09-27,1916818,4127213,34.988685,32.723031,-94.95
2006-09-28,1931251,4127213,35.117295,32.84303,-94.91
2006-09-29,1904594,4127213,35.117295,32.84303,-94.98
2006-10-02,1831810,4127213,35.117295,32.84303,-95.18
2006-10-03,1854023,4127213,35.117295,32.84303,-95.12
2006-10-04,1989556,4127213,35.117295,32.84303,-94.76
2006-10-05,2017312,4127213,35.426047,32.84303,-94.69
2006-10-06,2003015,4127213,35.640444,32.84303,-94.72
2006-10-09,2022178,4127213,35.640444,32.84303,-94.67
2006-10-10,2031233,4127213,35.794802,33.382981,-94.65
2006-10-11,2018348,4127213,35.803383,33.891005,-94.68
2006-10-12,2113385,4127213,35.871997,33.891005,-94.43
2006-10-13,2146721,4127213,36.232174,33.891005,-94.35
2006-10-16,2151550,4127213,36.463705,33.891005,-94.33
2006-10-17,2078873,4127213,36.549455,33.891005,-94.52
2006-10-18,2047977,4127213,36.549455,34.02821,-94.61
2006-10-19,2061494,4127213,36.549455,34.02821,-94.57
2006-10-20,2075060,4127213,36.549455,34.02821,-94.53
2006-10-23,2137600,4127213,36.549455,34.02821,-94.37
2006-10-24,2092534,4127213,36.549455,34.199728,-94.49
2006-10-25,2134525,4127213,36.549455,34.199728,-94.38
2006-10-26,2192149,4127213,36.549455,34.199728,-94.23
2006-10-27,2097198,4127213,36.806714,34.199728,-94.48
2006-10-30,2136233,4127213,36.806714,34.199728,-94.37
2006-10-31,2150088,4127213,36.806714,34.199728,-94.34
2006-11-01,2060982,4127213,36.806714,34.422693,-94.57
2006-11-02,2065683,4127213,36.806714,35.306001,-94.56
2006-11-03,2048274,4127213,36.806714,35.306001,-94.6
2006-11-06,2136485,4127213,36.806714,35.306001,-94.37
2006-11-07,2178946,4127213,36.806714,35.306001,-94.26
2006-11-08,2208212,4127213,36.952519,35.306001,-94.18
2006-11-09,2176148,4127213,37.04685,35.666168,-94.27
2006-11-10,2205372,4127213,37.175485,35.666168,-94.19
2006-11-13,2271755,4127213,37.175485,35.666168,-94.02
2006-11-14,2342561,4127213,37.33843,35.666168,-93.83
2006-11-15,2370003,4127213,37.707189,35.666168,-93.76
2006-11-16,2399257,4127213,38.075939,35.666168,-93.68
2006-11-17,2397870,4127213,38.093065,35.683328,-93.68
2006-11-20,2411102,4127213,38.093065,35.683328,-93.65
2006-11-21,2419484,4127213,38.144533,35.683328,-93.63
2006-11-22,2463810,4127213,38.170245,35.683328,-93.51
2006-11-24,2449171,4127213,38.376069,35.683328,-93.55
2006-11-27,2281553,4127213,38.470409,35.683328,-93.99
2006-11-28,2300624,4127213,38.470409,35.683328,-93.94
2006-11-29,2346602,4127213,38.470409,35.683328,-93.82
2006-11-30,2340452,4127213,38.470409,35.683328,-93.84
2006-12-01,2278519,4127213,38.470409,35.683328,-94.0
2006-12-04,2371142,4127213,38.470409,35.683328,-93.75
2006-12-05,2395493,4127213,38.470409,36.069215,-93.69
2006-12-06,2368224,4127213,38.470409,36.420827,-93.76
2006-12-07,2276971,4127213,38.470409,36.420827,-94.0
2006-12-08,2306923,4127213,38.470409,36.592338,-93.92
2006-12-11,2330815,4127213,38.470409,36.592338,-93.86
2006-12-12,2288210,4127213,38.470409,36.875343,-93.97
2006-12-13,2299432,4127213,38.470409,37.081166,-93.94
2006-12-14,2375133,4127213,38.470409,37.098291,-93.74
2006-12-15,2392096,4127213,38.470409,37.098291,-93.7
2006-12-18,2319647,4127213,38.470409,37.098291,-93.89
2006-12-19,2296163,4127213,38.470409,37.098291,-93.95
2006-12-20,2269707,4127213,38.470409,37.098291,-94.02
2006-12-21,2220082,4127213,38.470409,37.098291,-94.15
2006-12-22,2149717,4127213,38.470409,37.098291,-94.34
2006-12-26,2143264,0,38.470409,36.860168,-94.35
2006-12-27,2143264,0,38.470409,36.817229,-94.35
2006-12-28,2143264,0,38.470409,36.817229,-94.35
2006-12-29,2143264,0,38.470409,36.817229,-94.35
2007-01-03,2143264,0,38.470409,36.817229,-94.35
2007-01-04,2143264,0,38.470409,36.508153,-94.35
2007-01-05,2143264,0,38.470409,36.508153,-94.35
2007-01-08,2143264,0,38.470409,36.508153,-94.35
2007-01-09,2143264,0,38.470409,36.508153,-94.35
2007-01-10,2143264,0,38.470409,36.508153,-94.35
2007-01-11,2143264,0,38.470409,36.508153,-94.35
2007-01-12,2177019,3587183,38.843566,36.508153,-94.27
2007-01-16,2171437,3587183,38.937998,36.508153,-94.28
2007-01-17,2116955,3587183,38.980942,36.508153,-94.42
2007-01-18,1998359,3587183,38.980942,36.508153,-94.74
2007-01-19,2009444,3587183,38.980942,36.508153,-94.71
2007-01-22,1942776,3587183,38.980942,36.508153,-94.88
2007-01-23,1926981,3587183,38.980942,36.508153,-94.92
2007-01-24,2021367,3587183,38.980942,36.508153,-94.68
2007-01-25,1942177,3587183,38.980942,36.508153,-94.88
2007-01-26,1919739,3587183,38.980942,36.508153,-94.94
2007-01-29,1923918,3587183,38.980942,36.508153,-94.93
2007-01-30,1925453,3587183,38.980942,36.508153,-94.93
2007-01-31,1982597,3587183,38.980942,36.508153,-94.78
2007-02-01,1971997,3587183,38.980942,36.508153,-94.81
2007-02-02,1992372,3587183,38.980942,37.04907,-94.75
2007-02-05,1985804,3587183,38.980942,37.169262,-94.77
2007-02-06,1976553,3587183,38.980942,37.169262,-94.79
2007-02-07,2029241,3587183,38.980942,37.169262,-94.66
2007-02-08,2026694,3587183,38.980942,37.169262,-94.66
2007-02-09,1947558,3587183,38.980942,37.169262,-94.87
2007-02-12,1923792,3587183,38.980942,37.169262,-94.93
2007-02-13,1942485,3587183,38.980942,37.169262,-94.88
2007-02-14,2039680,3587183,38.980942,37.169262,-94.63
2007-02-15,2074171,3587183,38.980942,37.169262,-94.54
2007-02-16,2052167,3587183,38.980942,37.169262,-94.59
2007-02-20,2097796,3587183,38.980942,37.169262,-94.47
2007-02-21,2116137,3587183,38.980942,37.169262,-94.43
2007-02-22,2147220,3587183,38.980942,37.169262,-94.34
2007-02-23,2123286,3587183,39.109717,37.169262,-94.41
2007-02-26,2091099,3587183,39.109717,37.169262,-94.49
2007-02-27,1832212,3587183,39.109717,37.203634,-95.17
2007-02-28,1821640,0,39.109717,36.971768,-95.2
2007-03-01,1821640,0,39.109717,36.860152,-95.2
2007-03-02,1821640,0,39.109717,36.267713,-95.2
2007-03-05,1821640,0,39.109717,36.267713,-95.2
2007-03-06,1821640,0,39.109717,36.113174,-95.2
2007-03-07,1821640,0,39.109717,36.113174,-95.2
2007-03-08,1821640,0,39.109717,36.113174,-95.2
2007-03-09,1821640,0,39.109717,36.113174,-95.2
2007-03-12,1821640,0,39.109717,36.113174,-95.2
2007-03-13,1821640,0,39.109717,36.113174,-95.2
2007-03-14,1821640,0,39.109717,36.113174,-95.2
2007-03-15,1821640,0,39.109717,36.113174,-95.2
2007-03-16,1821640,0,39.109717,36.113174,-95.2
2007-03-19,1821640,0,39.109717,36.113174,-95.2
2007-03-20,1821640,0,39.109717,36.113174,-95.2
2007-03-21,1821640,0,39.109717,36.113174,-95.2
2007-03-22,1821640,0,39.109717,36.113174,-95.2
2007-03-23,1821640,0,39.109717,36.113174,-95.2
2007-03-26,1821640,0,39.109717,36.113174,-95.2
2007-03-27,1821640,0,39.109717,36.113174,-95.2
2007-03-28,1821640,0,39.109717,36.113174,-95.2
2007-03-29,1821640,0,39.109717,36.113174,-95.2
2007-03-30,1821640,0,39.109717,36.113174,-95.2
2007-04-02,1821640,0,39.109717,36.113174,-95.2
2007-04-03,1821640,0,39.109717,36.147523,-95.2
2007-04-04,1821640,0,39.109717,36.147523,-95.2
2007-04-05,1821640,0,39.109717,36.147523,-95.2
2007-04-09,1821640,0,39.109717,36.147523,-95.2
2007-04-10,1821640,0,39.109717,36.147523,-95.2
2007-04-11,1821640,0,39.109717,36.147523,-95.2
2007-04-12,1821640,0,39.109717,36.147523,-95.2
2007-04-13,1821640,0,39.109717,36.608459,-95.2
2007-04-16,1821640,0,39.109717,36.608459,-95.2
2007-04-17,1821640,0,39.109717,36.900559,-95.2
2007-04-18,1821640,0,39.109717,37.029433,-95.2
2007-04-19,1821640,0,39.109717,37.029433,-95.2
2007-04-20,1821640,0,39.109717,37.029433,-95.2
2007-04-23,1821640,0,39.23745,37.029433,-95.2
2007-04-24,1821640,0,39.23745,37.029433,-95.2
2007-04-25,1869460,3057906,39.374916,37.029433,-95.08
2007-04-26,1897446,3057906,39.795913,37.029433,-95.0
2007-04-27,1898795,3057906,40.079436,37.029433,-95.0
2007-04-30,1823084,3057906,40.122391,37.132545,-95.2
2007-05-01,1817271,3057906,40.122391,37.201273,-95.21
2007-05-02,1875582,3057906,40.122391,37.622251,-95.06
2007-05-03,1895110,3057906,40.122391,37.759726,-95.01
2007-05-04,1898893,3057906,40.139584,37.759726,-95.0
2007-05-07,1897798,3057906,40.285626,37.759726,-95.0
2007-05-08,1908910,3057906,40.285626,37.759726,-94.97
2007-05-09,1920062,3057906,40.285626,37.759726,-94.94
2007-05-10,1840233,3057906,40.354351,37.759726,-95.15
2007-05-11,1909687,3057906,40.354351,38.051835,-94.97
2007-05-14,1869393,3057906,40.354351,38.421256,-95.08
2007-05-15,1824861,3057906,40.354351,38.421256,-95.19
2007-05-16,1877246,3057906,40.354351,38.421256,-95.06
2007-05-17,1849544,3057906,40.354351,38.421256,-95.13
2007-05-18,1893988,3057906,40.354351,38.833651,-95.01
2007-05-21,1929383,3057906,40.354351,38.94534,-94.92
2007-05-22,1933193,3057906,40.586314,38.94534,-94.91
2007-05-23,1904959,3057906,40.620681,39.228873,-94.98
2007-05-24,1822099,3057906,40.698009,39.228873,-95.2
2007-05-25,1855388,3057906,40.698009,39.228873,-95.11
2007-05-29,1897455,3057906,40.698009,39.228873,-95.0
2007-05-30,1942569,3057906,40.698009,39.228873,-94.88
2007-05-31,1968616,3057906,40.698009,39.443662,-94.81
2007-06-01,1971215,3057906,40.826899,39.443662,-94.81
2007-06-04,1987532,3057906,41.041674,39.443662,-94.76
2007-06-05,1986382,3057906,41.041674,39.443662,-94.77
2007-06-06,1921359,3057906,41.041674,39.443662,-94.94
2007-06-07,1830857,3057906,41.041674,39.443662,-95.18
2007-06-08,1897358,3057906,41.041674,39.443662,-95.0
2007-06-11,1885343,3057906,41.041674,39.443662,-95.03
2007-06-12,1850428,3057906,41.041674,39.443662,-95.13
2007-06-13,1910192,3057906,41.041674,39.443662,-94.97
2007-06-14,1946844,3057906,41.041674,39.443662,-94.87
2007-06-15,1999657,3057906,41.041674,39.495221,-94.73
2007-06-18,1999758,3057906,41.159755,39.495221,-94.73
2007-06-19,1997345,3057906,41.159755,39.495221,-94.74
2007-06-20,1939734,3057906,41.159755,39.495221,-94.89
2007-06-21,1991504,3057906,41.202743,39.495221,-94.75
2007-06-22,1934037,3057906,41.202743,39.495221,-94.91
2007-06-25,1908381,3057906,41.202743,39.658436,-94.97
2007-06-26,1874454,3057906,41.202743,39.658436,-95.06
2007-06-27,1959852,3057906,41.202743,39.658436,-94.84
2007-06-28,1956244,3057906,41.202743,39.658436,-94.85
2007-06-29,1964992,3057906,41.202743,39.658436,-94.82
2007-07-02,2017108,3057906,41.202743,39.658436,-94.69
2007-07-03,2051219,3057906,41.314522,39.658436,-94.6
2007-07-05,2094614,3057906,41.546671,39.658436,-94.48
2007-07-06,2119227,3057906,41.933605,39.658436,-94.42
2007-07-09,2121906,3057906,42.053965,39.658436,-94.41
2007-07-10,2067295,3057906,42.114162,39.907597,-94.55
2007-07-11,2108313,3057906,42.114162,39.907597,-94.45
2007-07-12,2204280,3057906,42.114162,39.984911,-94.19
2007-07-13,2248372,3057906,42.707436,40.153789,-94.08
2007-07-16,2240311,3057906,42.965396,40.153789,-94.1
2007-07-17,2290243,3057906,43.059983,40.153789,-93.97
2007-07-18,2280715,3057906,43.249118,40.153789,-93.99
2007-07-19,2299851,3057906,43.249118,40.153789,-93.94
2007-07-20,2261496,3057906,43.558671,40.153789,-94.04
2007-07-23,2262900,3057906,43.558671,40.153789,-94.04
2007-07-24,2161258,3057906,43.558671,40.153789,-94.31
2007-07-25,2169208,3057906,43.558671,40.153789,-94.29
2007-07-26,2112625,3057906,43.558671,40.153789,-94.44
2007-07-27,1983297,3057906,43.558671,40.592266,-94.78
2007-07-30,2051580,3057906,43.558671,40.592266,-94.6
2007-07-31,1921084,3057906,43.558671,40.996388,-94.94
2007-08-01,1898394,0,43.558671,40.781424,-95.0
2007-08-02,1898394,0,43.558671,40.394481,-95.0
2007-08-03,1898394,0,43.558671,40.394481,-95.0
2007-08-06,1898394,0,43.558671,40.394481,-95.0
2007-08-07,1898394,0,43.558671,40.394481,-95.0
2007-08-08,1898394,0,43.558671,40.394481,-95.0
2007-08-09,1898394,0,43.558671,40.394481,-95.0
2007-08-10,1898394,0,43.558671,40.394481,-95.0
2007-08-13,1898394,0,43.558671,40.093571,-95.0
2007-08-14,1898394,0,43.558671,40.093571,-95.0
2007-08-15,1898394,0,43.558671,40.093571,-95.0
2007-08-16,1898394,0,43.558671,39.388528,-95.0
2007-08-17,1898394,0,43.558671,38.167569,-95.0
2007-08-20,1898394,0,43.558671,38.167569,-95.0
2007-08-21,1898394,0,43.558671,38.167569,-95.0
2007-08-22,1898394,0,43.558671,38.167569,-95.0
2007-08-23,1898394,0,43.558671,38.167569,-95.0
2007-08-24,1898394,0,43.558671,38.167569,-95.0
2007-08-27,1898394,0,43.558671,38.167569,-95.0
2007-08-28,1898394,0,43.558671,38.167569,-95.0
2007-08-29,1898394,0,43.558671,38.167569,-95.0
2007-08-30,1898394,0,43.558671,38.167569,-95.0
2007-08-31,1898394,0,43.558671,38.167569,-95.0
2007-09-04,1898394,0,43.558671,38.167569,-95.0
2007-09-05,1898394,0,43.558671,38.167569,-95.0
2007-09-06,1898394,0,43.558671,38.167569,-95.0
2007-09-07,1898394,0,43.558671,38.167569,-95.0
2007-09-10,1898394,0,43.558671,38.167569,-95.0
2007-09-11,1898394,0,43.558671,38.167569,-95.0
2007-09-12,1898394,0,43.558671,38.167569,-95.0
2007-09-13,1898394,0,43.558671,38.167569,-95.0
2007-09-14,1898394,0,43.558671,38.167569,-95.0
2007-09-17,1898394,0,43.558671,39.199358,-95.0
2007-09-18,1898394,0,43.558671,39.620666,-95.0
2007-09-19,1898394,0,43.558671,39.887204,-95.0
2007-09-20,1898394,0,43.558671,40.16234,-95.0
2007-09-21,1898394,0,43.558671,40.16234,-95.0
2007-09-24,1898394,0,43.558671,40.16234,-95.0
2007-09-25,1898394,0,43.839391,40.16234,-95.0
2007-09-26,1887339,2483448,43.934021,40.16234,-95.03
2007-09-27,1915005,2483448,44.312544,40.454689,-94.96
2007-09-28,1895038,2483448,44.432968,41.056579,-95.01
2007-10-01,1959300,2483448,44.458798,41.10817,-94.84
2007-10-02,1959414,2483448,44.871717,41.10817,-94.84
2007-10-03,1917709,2483448,44.871717,41.10817,-94.95
2007-10-04,1930084,2483448,44.871717,41.10817,-94.92
2007-10-05,2046518,2483448,44.871717,41.10817,-94.61
2007-10-08,2083817,2483448,45.508311,41.10817,-94.51
2007-10-09,2109789,2483448,45.731986,41.641251,-94.44
2007-10-10,2124109,2483448,45.981468,41.778832,-94.41
2007-10-11,2021786,2483448,46.084702,41.778832,-94.67
2007-10-12,2120942,2483448,46.403006,41.778832,-94.41
2007-10-15,2071107,2483448,46.403006,41.778832,-94.54
2007-10-16,2040794,2483448,46.403006,41.985195,-94.62
2007-10-17,2118479,2483448,46.403006,42.922375,-94.42
2007-10-18,2144677,2483448,46.403006,42.922375,-94.35
2007-10-19,1983255,2483448,46.403006,43.02213,-94.78
2007-10-22,2053703,2483448,46.403006,43.297423,-94.59
2007-10-23,2181504,2483448,46.403006,43.32323,-94.25
2007-10-24,2130849,2483448,46.635255,43.977039,-94.39
2007-10-25,2044147,2483448,46.635255,44.028662,-94.62
2007-10-26,2144811,2483448,46.635255,44.028662,-94.35
2007-10-29,2169948,2483448,46.635255,44.166308,-94.28
2007-10-30,2182047,2483448,46.738505,44.166308,-94.25
2007-10-31,2273811,2483448,46.93636,44.166308,-94.01
2007-11-01,2145027,2483448,47.375098,44.166308,-94.35
2007-11-02,2194033,2483448,47.375098,44.751273,-94.22
2007-11-05,2150629,2483448,47.375098,44.751273,-94.34
2007-11-06,2222371,2483448,47.375098,44.751273,-94.15
2007-11-07,2059122,2483448,47.375098,44.751273,-94.58
2007-11-08,1870541,2483448,47.375098,44.751273,-95.07
2007-11-09,1756773,0,47.375098,43.70176,-95.37
2007-11-12,1756773,0,47.375098,43.013523,-95.37
2007-11-13,1756773,0,47.375098,41.852162,-95.37
2007-11-14,1756773,0,47.375098,41.852162,-95.37
2007-11-15,1756773,0,47.375098,41.852162,-95.37
2007-11-16,1756773,0,47.375098,41.852162,-95.37
2007-11-19,1756773,0,47.375098,41.852162,-95.37
2007-11-20,1756773,0,47.375098,41.852162,-95.37
2007-11-21,1756773,0,47.375098,41.852162,-95.37
2007-11-23,1756773,0,47.375098,41.852162,-95.37
2007-11-26,1756773,0,47.375098,41.852162,-95.37
2007-11-27,1756773,0,47.375098,41.852162,-95.37
2007-11-28,1756773,0,47.375098,41.852162,-95.37
2007-11-29,1756773,0,47.375098,41.852162,-95.37
2007-11-30,1756773,0,47.375098,41.852162,-95.37
2007-12-03,1756773,0,47.375098,41.852162,-95.37
2007-12-04,1756773,0,47.375098,41.852162,-95.37
2007-12-05,1756773,0,47.375098,41.852162,-95.37
2007-12-06,1756773,0,47.375098,41.852162,-95.37
2007-12-07,1756773,0,47.375098,41.852162,-95.37
2007-12-10,1756773,0,47.375098,41.852162,-95.37
2007-12-11,1756773,0,47.375098,41.852162,-95.37
2007-12-12,1756773,0,47.375098,42.024203,-95.37
2007-12-13,1756773,0,47.375098,42.024203,-95.37
2007-12-14,1756773,0,47.375098,42.024203,-95.37
2007-12-17,1756773,0,47.375098,42.024203,-95.37
2007-12-18,1756773,0,47.375098,42.024203,-95.37
2007-12-19,1756773,0,47.375098,42.024203,-95.37
2007-12-20,1756773,0,47.375098,42.024203,-95.37
2007-12-21,1756773,0,47.375098,42.067239,-95.37
2007-12-24,1756773,0,47.375098,42.067239,-95.37
2007-12-26,1756773,0,47.375098,42.239304,-95.37
2007-12-27,1756773,0,47.375098,42.308108,-95.37
2007-12-28,1756773,0,47.375098,42.308108,-95.37
2007-12-31,1756773,0,47.375098,42.308108,-95.37
2008-01-02,1756773,0,47.375098,42.308108,-95.37
2008-01-03,1756773,0,47.375098,42.308108,-95.37
2008-01-04,1756773,0,47.375098,42.308108,-95.37
2008-01-07,1756773,0,47.375098,41.51688,-95.37
2008-01-08,1756773,0,47.375098,40.845164,-95.37
2008-01-09,1756773,0,47.375098,40.405968,-95.37
2008-01-10,1756773,0,47.375098,40.009828,-95.37
2008-01-11,1756773,0,47.375098,40.009828,-95.37
2008-01-14,1756773,0,47.375098,40.009828,-95.37
2008-01-15,1756773,0,47.375098,40.009828,-95.37
2008-01-16,1756773,0,47.375098,39.915096,-95.37
2008-01-17,1756773,0,47.375098,39.148672,-95.37
2008-01-18,1756773,0,47.375098,38.924773,-95.37
2008-01-22,1756773,0,47.375098,38.735316,-95.37
2008-01-23,1756773,0,47.117021,36.797667,-95.37
2008-01-24,1756773,0,47.048194,35.833179,-95.37
2008-01-25,1756773,0,47.048194,35.833179,-95.37
2008-01-28,1756773,0,47.048194,35.833179,-95.37
2008-01-29,1756773,0,46.953571,35.833179,-95.37
2008-01-30,1756773,0,45.878247,35.833179,-95.37
2008-01-31,1756773,0,45.456706,35.833179,-95.37
2008-02-01,1756773,0,45.456706,35.833179,-95.37
2008-02-04,1756773,0,45.456706,35.833179,-95.37
2008-02-05,1756773,0,45.456706,35.833179,-95.37
2008-02-06,1756773,0,45.456706,35.833179,-95.37
2008-02-07,1756773,0,45.456706,35.833179,-95.37
2008-02-08,1756773,0,45.456706,35.833179,-95.37
2008-02-11,1756773,0,45.456706,35.833179,-95.37
2008-02-12,1756773,0,45.456706,35.833179,-95.37
2008-02-13,1756773,0,45.456706,35.833179,-95.37
2008-02-14,1756773,0,45.456706,35.833179,-95.37
2008-02-15,1756773,0,45.456706,35.833179,-95.37
2008-02-19,1756773,0,45.456706,35.833179,-95.37
2008-02-20,1756773,0,45.456706,35.833179,-95.37
2008-02-21,1756773,0,45.456706,35.833179,-95.37
2008-02-22,1756773,0,45.456706,36.298196,-95.37
2008-02-25,1756773,0,45.456706,36.298196,-95.37
2008-02-26,1756773,0,45.456706,36.298196,-95.37
2008-02-27,1756773,0,45.456706,36.298196,-95.37
2008-02-28,1756773,0,45.456706,36.298196,-95.37
2008-02-29,1756773,0,45.456706,36.298196,-95.37
2008-03-03,1756773,0,45.456706,36.298196,-95.37
2008-03-04,1756773,0,45.323241,36.298196,-95.37
2008-03-05,1756773,0,45.323241,36.186244,-95.37
2008-03-06,1756773,0,45.323241,36.186244,-95.37
2008-03-07,1756773,0,45.323241,36.186244,-95.37
2008-03-10,1756773,0,45.323241,35.635094,-95.37
2008-03-11,1756773,0,45.323241,35.454256,-95.37
2008-03-12,1756773,0,45.323241,35.454256,-95.37
2008-03-13,1756773,0,45.323241,35.454256,-95.37
2008-03-14,1756773,0,45.323241,35.454256,-95.37
2008-03-17,1756773,0,45.323241,35.454256,-95.37
2008-03-18,1756773,0,45.211268,35.350912,-95.37
2008-03-19,1756773,0,44.918495,35.350912,-95.37
2008-03-20,1756773,0,44.505134,35.350912,-95.37
2008-03-24,1756773,0,44.324272,35.350912,-95.37
2008-03-25,1756773,0,43.71284,35.350912,-95.37
2008-03-26,1756773,0,42.911974,35.350912,-95.37
2008-03-27,1756773,0,41.990516,35.350912,-95.37
2008-03-28,1756773,0,41.990516,35.350912,-95.37
2008-03-31,1756773,0,41.689108,35.350912,-95.37
2008-04-01,1756773,0,41.689108,35.350912,-95.37
2008-04-02,1756773,0,41.344638,35.350912,-95.37
2008-04-03,1756773,0,41.344638,35.350912,-95.37
2008-04-04,1756773,0,40.922663,35.350912,-95.37
2008-04-07,1756773,0,40.397366,35.350912,-95.37
2008-04-08,1756773,0,40.113185,35.350912,-95.37
2008-04-09,1756773,0,39.998018,35.350912,-95.37
2008-04-10,1756773,0,39.998018,35.350912,-95.37
2008-04-11,1756773,0,39.998018,35.350912,-95.37
2008-04-14,1756773,0,39.998018,35.350912,-95.37
2008-04-15,1756773,0,39.998018,35.350912,-95.37
2008-04-16,1756773,0,39.998018,36.263744,-95.37
2008-04-17,1756773,0,39.998018,36.28348,-95.37
2008-04-18,1756773,0,39.998018,36.28348,-95.37
2008-04-21,1798586,3628653,40.446152,37.300457,-95.26
2008-04-22,1717823,3628653,40.57544,37.343536,-95.48
2008-04-23,1774092,3628653,40.57544,37.343536,-95.33
2008-04-24,1821345,3628653,40.57544,37.343536,-95.2
2008-04-25,1807001,3628653,41.187331,37.343536,-95.24
2008-04-28,1816878,3628653,41.187331,37.446964,-95.21
2008-04-29,1857943,3628653,41.187331,37.645192,-95.11
2008-04-30,1811790,3628653,41.187331,37.645192,-95.23
2008-05-01,1982921,3628653,41.420036,37.645192,-94.78
2008-05-02,1991010,3628653,41.988867,37.645192,-94.76
2008-05-05,1973403,3628653,42.393919,37.645192,-94.8
2008-05-06,2009465,3628653,42.393919,37.645192,-94.71
2008-05-07,1899346,3628653,42.393919,37.645192,-95.0
2008-05-08,1941609,3628653,42.428378,37.645192,-94.89
2008-05-09,1918295,3628653,42.428378,37.645192,-94.95
2008-05-12,2022895,3628653,42.428378,37.645192,-94.67
2008-05-13,2038494,3628653,42.428378,37.645192,-94.63
2008-05-14,2024353,3628653,42.514572,38.481162,-94.67
2008-05-15,2130241,3628653,43.03166,38.765572,-94.39
2008-05-16,2134860,3628653,43.109265,39.584329,-94.38
2008-05-19,2088261,3628653,43.18681,39.584329,-94.5
2008-05-20,2039829,3628653,43.497087,39.584329,-94.63
2008-05-21,1903976,3628653,43.497087,39.877343,-94.98
2008-05-22,1923687,3628653,43.497087,39.980754,-94.93
2008-05-23,1905337,3628653,43.497087,40.135896,-94.98
2008-05-27,2005698,3628653,43.497087,40.532338,-94.72
2008-05-28,2029767,3628653,43.497087,40.532338,-94.65
2008-05-29,2083700,3628653,43.497087,40.532338,-94.51
2008-05-30,2123470,3628653,43.497087,40.696107,-94.41
2008-06-02,2045276,3628653,43.497087,41.213206,-94.61
2008-06-03,2011257,3628653,43.497087,41.213206,-94.7
2008-06-04,2088159,3628653,43.497087,41.213206,-94.5
2008-06-05,2187131,3628653,43.497087,41.213206,-94.24
2008-06-06,1989322,3628653,43.617748,41.213206,-94.76
2008-06-09,1957209,3628653,43.617748,41.213206,-94.84
2008-06-10,1929061,3628653,43.617748,41.213206,-94.92
2008-06-11,1789115,3628653,43.617748,41.213206,-95.29
2008-06-12,1822157,0,43.617748,40.808122,-95.2
2008-06-13,1822157,0,43.617748,40.506494,-95.2
2008-06-16,1822157,0,43.617748,40.506494,-95.2
