Date,equity,position,buy_buffer_pct,sell_buffer_pct,upper_band,lower_band,drawdown_pct
2020-08-27,23832817,432314,0.03,0.05,53.802879,49.624015,-15.54
2020-08-28,24001427,432314,0.03,0.05,53.836521,49.655044,-14.94
2020-08-31,23818156,432314,0.03,0.05,53.865484,49.681757,-15.59
2020-09-01,23843813,432314,0.03,0.05,53.894767,49.708766,-15.5
2020-09-02,24162706,432314,0.03,0.05,53.931319,49.742479,-14.37
2020-09-03,23616554,432314,0.03,0.05,53.954559,49.763914,-16.3
2020-09-04,23649542,432314,0.03,0.05,53.978351,49.785857,-16.19
2020-09-08,23359975,432314,0.03,0.05,53.99504,49.801251,-17.21
2020-09-09,23796160,432314,0.03,0.05,54.021905,49.826029,-15.67
2020-09-10,23517587,432314,0.03,0.05,54.041898,49.844469,-16.66
2020-09-11,23752177,432314,0.03,0.05,54.067253,49.867855,-15.82
2020-09-14,23880469,432314,0.03,0.05,54.095397,49.893813,-15.37
2020-09-15,24034417,432314,0.03,0.05,54.126911,49.922879,-14.82
2020-09-16,24034417,432314,0.03,0.05,54.158111,49.951656,-14.82
2020-09-17,24067408,432314,0.03,0.05,54.189784,49.980868,-14.71
2020-09-18,23873135,432314,0.03,0.05,54.216535,50.005542,-15.4
2020-09-21,23268337,432314,0.03,0.05,54.228682,50.016746,-17.54
2020-09-22,23261008,432314,0.03,0.05,54.240535,50.027678,-17.56
2020-09-23,23066737,432314,0.03,0.05,54.247664,50.034253,-18.25
2020-09-24,23044746,432314,0.03,0.05,54.254201,50.040283,-18.33
2020-09-25,23121718,432314,0.03,0.05,54.262498,50.047935,-18.06
2020-09-28,23469937,432314,0.03,0.05,54.278967,50.063125,-16.82
2020-09-29,23444278,432314,0.03,0.05,54.294664,50.077603,-16.92
2020-09-30,23330648,432314,0.03,0.05,54.307511,50.089452,-17.32
2020-10-01,23466267,432314,0.03,0.05,54.323446,50.104149,-16.84
2020-10-02,23418619,432314,0.03,0.05,54.338092,50.117658,-17.01
2020-10-05,23774170,432314,0.03,0.05,54.361021,50.138806,-15.75
2020-10-06,23521253,432314,0.03,0.05,54.377727,50.154214,-16.64
2020-10-07,23722855,432314,0.03,0.05,54.399045,50.173877,-15.93
2020-10-08,23887796,432314,0.03,0.05,54.424062,50.196951,-15.34
2020-10-09,24074739,432314,0.03,0.05,54.453262,50.223882,-14.68
2020-10-12,24214024,432314,0.03,0.05,54.485473,50.253591,-14.19
2020-10-13,23942779,432314,0.03,0.05,54.510933,50.277074,-15.15
2020-10-14,23902462,432314,0.03,0.05,54.535184,50.299441,-15.29
2020-10-15,23620222,432314,0.03,0.05,54.552503,50.315415,-16.29
2020-10-16,23730182,432314,0.03,0.05,54.572256,50.333634,-15.9
2020-10-19,23642212,432314,0.03,0.05,54.589727,50.349748,-16.21
2020-10-20,23759506,432314,0.03,0.05,54.609805,50.368267,-15.8
2020-10-21,23645880,432314,0.03,0.05,54.62699,50.384117,-16.2
2020-10-22,23664203,432314,0.03,0.05,54.644437,50.400209,-16.14
2020-10-23,23818156,432314,0.03,0.05,54.665361,50.419508,-15.59
2020-10-26,23389297,432314,0.03,0.05,54.67591,50.429238,-17.11
2020-10-27,23206022,432314,0.03,0.05,54.68201,50.434863,-17.76
2020-10-28,22513252,432314,0.03,0.05,54.671625,50.425285,-20.21
2020-10-29,22619553,432314,0.03,0.05,54.663863,50.418126,-19.84
2020-10-30,22502255,432314,0.03,0.05,54.653398,50.408474,-20.25
2020-11-02,22795495,432314,0.03,0.05,54.649989,50.40533,-19.21
2020-11-03,23392958,432314,0.03,0.05,54.660778,50.415281,-17.1
2020-11-04,23649542,432314,0.03,0.05,54.677542,50.430743,-16.19
2020-11-05,24217691,432314,0.03,0.05,54.707608,50.458474,-14.17
2020-11-06,24269008,432314,0.03,0.05,54.738592,50.487051,-13.99
2020-11-09,24976437,432314,0.03,0.05,54.786038,50.530812,-11.49
2020-11-10,25200029,432314,0.03,0.05,54.838313,50.579027,-10.69
2020-11-11,25412625,432314,0.03,0.05,54.895108,50.63141,-9.94
2020-11-12,25042415,432314,0.03,0.05,54.942561,50.675177,-11.25
2020-11-13,25427288,432314,0.03,0.05,54.998665,50.726924,-9.89
