Date,equity,position,buy_buffer_pct,sell_buffer_pct,upper_band,lower_band,drawdown_pct
2004-10-14,14320872,1168927,0.03,0.05,11.880902,10.958113,-15.88
2004-10-15,14511986,1168927,0.03,0.05,11.88992,10.966431,-14.76
2004-10-18,14666055,1168927,0.03,0.05,11.900199,10.975912,-13.85
2004-10-19,14595334,1168927,0.03,0.05,11.909756,10.984727,-14.27
2004-10-20,14503565,1168927,0.03,0.05,11.918413,10.992711,-14.8
2004-10-21,14712364,1168927,0.03,0.05,11.928815,11.002305,-13.58
2004-10-22,14607125,1168927,0.03,0.05,11.938191,11.010953,-14.2
2004-10-25,14646692,1168927,0.03,0.05,11.94782,11.019834,-13.96
2004-10-26,14699733,1168927,0.03,0.05,11.957818,11.029056,-13.65
2004-10-27,14952303,1168927,0.03,0.05,11.969932,11.040228,-12.17
2004-10-28,14878216,1168927,0.03,0.05,11.981275,11.050691,-12.6
2004-10-29,14936307,1168927,0.03,0.05,11.993015,11.061518,-12.26
2004-11-01,15047434,1168927,0.03,0.05,12.005612,11.073137,-11.61
2004-11-02,15081958,1168927,0.03,0.05,12.018387,11.08492,-11.41
2004-11-03,15301693,1168927,0.03,0.05,12.032961,11.098362,-10.12
2004-11-04,15533223,1168927,0.03,0.05,12.04942,11.113542,-8.76
2004-11-05,15592154,1168927,0.03,0.05,12.066231,11.129048,-8.41
2004-11-08,15416196,1168927,0.03,0.05,12.081333,11.142977,-9.44
2004-11-09,15515543,1168927,0.03,0.05,12.097156,11.157571,-8.86
2004-11-10,15533223,1168927,0.03,0.05,12.112976,11.172163,-8.76
2004-11-11,15710019,1168927,0.03,0.05,12.130189,11.188039,-7.72
2004-11-12,15975221,1168927,0.03,0.05,12.149556,11.205901,-6.16
2004-11-15,15990378,1168927,0.03,0.05,12.168863,11.223709,-6.07
2004-11-16,15807682,1168927,0.03,0.05,12.186376,11.239861,-7.14
2004-11-17,16164647,1168927,0.03,0.05,12.206845,11.25874,-5.05
2004-11-18,16194121,1168927,0.03,0.05,12.227368,11.27767,-4.87
2004-11-19,15962592,1168927,0.03,0.05,12.245657,11.294538,-6.23
2004-11-22,16024894,1168927,0.03,0.05,12.264311,11.311743,-5.87
2004-11-23,16052676,1168927,0.03,0.05,12.283022,11.329001,-5.71
2004-11-24,16223590,1168927,0.03,0.05,12.303046,11.347469,-4.7
2004-11-26,16492994,1168927,0.03,0.05,12.325232,11.367933,-3.12
2004-11-29,16391967,1168927,0.03,0.05,12.346312,11.387375,-3.71
2004-11-30,16422272,1168927,0.03,0.05,12.367448,11.40687,-3.53
2004-12-01,16547719,1168927,0.03,0.05,12.389474,11.427184,-2.8
2004-12-02,16523311,1168927,0.03,0.05,12.411066,11.4471,-2.94
2004-12-03,16598234,1168927,0.03,0.05,12.4331,11.467423,-2.5
2004-12-06,16574659,1168927,0.03,0.05,12.454709,11.487353,-2.64
2004-12-07,16320407,1168927,0.03,0.05,12.473873,11.505029,-4.13
2004-12-08,16234529,1168927,0.03,0.05,12.492094,11.521834,-4.64
2004-12-09,15970177,1168927,0.03,0.05,12.507815,11.536335,-6.19
2004-12-10,15954178,1168927,0.03,0.05,12.52324,11.550561,-6.28
2004-12-13,16196647,1168927,0.03,0.05,12.540637,11.566607,-4.86
2004-12-14,16345663,1168927,0.03,0.05,12.559168,11.583699,-3.98
2004-12-15,16572138,1168927,0.03,0.05,12.5795,11.602452,-2.65
2004-12-16,16488785,1168927,0.03,0.05,12.598899,11.620344,-3.14
2004-12-17,16450897,1168927,0.03,0.05,12.617773,11.637751,-3.37
2004-12-20,16665587,1168927,0.03,0.05,12.638341,11.656722,-2.1
2004-12-21,16825551,1168927,0.03,0.05,12.660107,11.676797,-1.17
2004-12-22,16821336,1168927,0.03,0.05,12.681619,11.696639,-1.19
2004-12-23,16935790,1168927,0.03,0.05,12.703921,11.717209,-0.52
2004-12-27,16923004,1168927,0.03,0.05,12.725889,11.73747,-0.59
2004-12-28,17010781,1168927,0.03,0.05,12.748408,11.75824,-0.08
2004-12-29,17104531,1168927,0.03,0.05,12.771525,11.779562,0.0
2004-12-30,17061065,1168927,0.03,0.05,12.79403,11.800319,-0.25
2004-12-31,17201678,1168927,0.03,0.05,12.817545,11.822008,0.0
2005-01-03,17022715,1168927,0.03,0.05,12.839257,11.842033,-1.04
2005-01-04,16498613,1168927,0.03,0.05,12.856157,11.85762,-4.09
2005-01-05,16296640,1168927,0.03,0.05,12.871118,11.87142,-5.26
2005-01-06,16285566,1168927,0.03,0.05,12.885834,11.884992,-5.33
2005-01-07,16317093,1168927,0.03,0.05,12.900679,11.898685,-5.14
2005-01-10,16337550,1168927,0.03,0.05,12.915556,11.912406,-5.02
2005-01-11,16306863,1168927,0.03,0.05,12.930016,11.925743,-5.2
2005-01-12,16507138,1168927,0.03,0.05,12.946088,11.940567,-4.04
2005-01-13,16438956,1168927,0.03,0.05,12.961402,11.954692,-4.43
2005-01-14,16732973,1168927,0.03,0.05,12.979142,11.971053,-2.72
2005-01-18,16703146,1168927,0.03,0.05,12.996444,11.987011,-2.9
2005-01-19,16473048,1168927,0.03,0.05,13.011556,12.00095,-4.24
2005-01-20,16268520,1168927,0.03,0.05,13.024725,12.013096,-5.42
2005-01-21,16490090,1168927,0.03,0.05,13.039705,12.026912,-4.14
2005-01-24,16464530,1168927,0.03,0.05,13.054312,12.040385,-4.29
2005-01-25,16613661,1168927,0.03,0.05,13.070081,12.054929,-3.42
2005-01-26,16856536,1168927,0.03,0.05,13.087823,12.071293,-2.01
2005-01-27,16872729,1168927,0.03,0.05,13.10553,12.087625,-1.91
2005-01-28,16888065,1168927,0.03,0.05,13.123195,12.103918,-1.82
2005-01-31,17110487,1168927,0.03,0.05,13.142635,12.121848,-0.53
2005-02-01,17257072,1168927,0.03,0.05,13.163167,12.140785,0.0
2005-02-02,17311611,1168927,0.03,0.05,13.183972,12.159974,0.0
2005-02-03,17293718,1168927,0.03,0.05,13.204414,12.178828,-0.1
2005-02-04,17563863,1168927,0.03,0.05,13.227021,12.199679,0.0
2005-02-07,17619255,1168927,0.03,0.05,13.249888,12.22077,0.0
2005-02-08,17653351,1168927,0.03,0.05,13.272827,12.241928,0.0
2005-02-09,17596250,1168927,0.03,0.05,13.295037,12.262413,-0.32
2005-02-10,17681465,1168927,0.03,0.05,13.317773,12.283383,0.0
2005-02-11,17853615,1168927,0.03,0.05,13.341792,12.305536,0.0
2005-02-14,17981444,1168927,0.03,0.05,13.366693,12.328503,0.0
2005-02-15,18024051,1168927,0.03,0.05,13.39172,12.351586,0.0
2005-02-16,17968660,1168927,0.03,0.05,13.416012,12.373992,-0.31
2005-02-17,17938829,1168927,0.03,0.05,13.439801,12.395933,-0.47
2005-02-18,18159554,1168927,0.03,0.05,13.465288,12.41944,0.0
2005-02-22,18093083,1168927,0.03,0.05,13.489939,12.442177,-0.37
2005-02-23,18176596,1168927,0.03,0.05,13.515077,12.465362,0.0
2005-02-24,18458674,1168927,0.03,0.05,13.542438,12.490598,0.0
2005-02-25,18798707,1168927,0.03,0.05,13.572508,12.518332,0.0
2005-02-28,18767166,1168927,0.03,0.05,13.602002,12.545536,-0.17
2005-03-01,18820013,1168927,0.03,0.05,13.631666,12.572896,0.0
2005-03-02,18509801,1168927,0.03,0.05,13.658315,12.597475,-1.65
2005-03-03,18560935,1168927,0.03,0.05,13.685147,12.622223,-1.38
2005-03-04,18782507,1168927,0.03,0.05,13.713655,12.648517,-0.2
2005-03-07,18906084,1168927,0.03,0.05,13.742963,12.675549,0.0
2005-03-08,18762055,1168927,0.03,0.05,13.770717,12.701146,-0.76
2005-03-09,18654677,1168927,0.03,0.05,13.797252,12.725621,-1.33
2005-03-10,18475719,1168927,0.03,0.05,13.821955,12.748405,-2.28
2005-03-11,18371744,1168927,0.03,0.05,13.8455,12.770122,-2.83
2005-03-14,18231131,1168927,0.03,0.05,13.867578,12.790485,-3.57
2005-03-15,17776916,1168927,0.03,0.05,13.885454,12.806972,-5.97
