date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2013-10-02,sso,1555951,1528517,35.62,34.84,7837157,7673875,-27434,-163282,monthly
2013-10-02,qld,3237216,3069844,36.87,34.89,8113593,7685633,-167372,-427960,monthly
2013-10-02,gld,22954,26458,13.0,15.26,2859838,3361753,3504,501915,monthly
2013-10-02,tlt,43253,44709,14.51,15.0,3192514,3304970,1456,112456,monthly
2013-10-02,cash,0,0,0.0,0.0,0,37,0,37,monthly
2013-12-03,sso,1528517,1464663,36.51,34.8,8718929,8287707,-63854,-431222,monthly
2013-12-03,qld,3069844,2911870,36.89,35.03,8809924,8343180,-157974,-466744,monthly
2013-12-03,gld,26458,30453,13.03,15.08,3110931,3592235,3995,481304,monthly
2013-12-03,tlt,44709,49381,13.57,15.09,3241206,3593073,4672,351867,monthly
2013-12-03,cash,0,0,0.0,0.0,37,93,0,56,monthly
2014-09-03,sso,1464663,1463348,35.03,35.08,10427463,10411223,-1315,-16240,monthly
2014-09-03,qld,2911870,2639759,38.62,34.7,11494199,10297718,-272111,-1196481,monthly
2014-09-03,gld,30453,36681,12.45,15.1,3704607,4480584,6228,775977,monthly
2014-09-03,tlt,49381,53261,13.91,15.13,4139507,4489620,3880,350113,monthly
2014-09-03,cash,0,0,0.0,0.0,93,115,0,22,monthly
2015-01-05,sso,1463348,1446031,35.41,34.37,11042943,10514571,-17317,-528372,monthly
2015-01-05,qld,2639759,2609155,35.41,34.59,11040636,10580055,-30604,-460581,monthly
2015-01-05,gld,36681,40962,13.42,15.51,4184568,4743399,4281,558831,monthly
2015-01-05,tlt,53261,50691,15.76,15.53,4915326,4751633,-2570,-163693,monthly
2015-01-05,cash,0,0,0.0,0.0,115,77,0,-38,monthly
2015-07-02,sso,1446031,1446939,34.98,34.95,11187580,11177512,908,-10068,monthly
2015-07-02,qld,2609155,2452985,37.23,35.04,11908673,11204928,-156170,-703745,monthly
2015-07-02,gld,40962,42844,14.34,14.97,4586924,4788245,1882,201321,monthly
2015-07-02,tlt,50691,56485,13.45,15.04,4301520,4808939,5794,507419,monthly
2015-07-02,cash,0,0,0.0,0.0,77,92,0,15,monthly
2015-08-25,sso,1446939,1551478,32.49,34.72,9269865,9701323,104539,431458,daily
2015-08-25,qld,2452985,2628383,32.51,35.15,9273615,9820401,175398,546786,daily
2015-08-25,gld,42844,38685,16.6,15.11,4735547,4222854,-4159,-512693,daily
2015-08-25,tlt,56485,45860,18.4,15.01,5249869,4193875,-10625,-1055994,daily
2015-08-25,cash,0,0,0.0,0.0,92,6,0,-86,daily
2015-11-03,sso,1551478,1502614,36.13,35.18,12247167,11932447,-48864,-314720,monthly
2015-11-03,qld,2628383,2340909,39.26,35.18,13308186,11931765,-287474,-1376421,monthly
2015-11-03,gld,38685,46858,12.39,14.78,4200803,5012868,8173,812065,monthly
2015-11-03,tlt,45860,56315,12.21,14.87,4140087,5042241,10455,902154,monthly
2015-11-03,cash,0,0,0.0,0.0,6,21,0,15,monthly
2016-01-14,sso,1502614,1592220,33.01,35.37,9590965,10495006,89606,904041,daily
2016-01-14,qld,2340909,2550423,32.1,35.68,9325935,10587244,209514,1261309,daily
2016-01-14,gld,46858,41556,16.89,14.43,4906969,4281098,-5302,-625871,daily
2016-01-14,tlt,56315,46840,18.01,14.53,5232663,4311526,-9475,-921137,daily
2016-01-14,cash,0,0,0.0,0.0,21,9,0,-12,daily
2016-02-09,sso,1592220,1592220,34.67,34.99,9757222,9747787,0,-9435,
2016-02-09,qld,2550423,0,32.22,0.0,9067386,0,-2550423,-9067386,
2016-02-09,gld,41556,41556,16.81,16.94,4730319,4719930,0,-10389,
2016-02-09,tlt,46840,46840,16.3,16.49,4587288,4592169,0,4881,
2016-02-09,cash,0,0,0.0,31.58,9,8796244,0,8796235,
2016-03-02,sso,1592220,1468151,37.94,35.13,11112023,10338365,-124069,-773658,monthly
2016-03-02,qld,0,0,0.0,0.0,0,0,0,0,monthly
2016-03-02,gld,41556,37316,16.71,15.05,4894049,4428662,-4240,-465387,monthly
2016-03-02,tlt,46840,45842,15.33,14.99,4489032,4411516,-998,-77516,monthly
2016-03-02,cash,0,0,30.03,34.83,8796244,10251826,0,1455582,monthly
2016-04-19,sso,1468151,1370823,37.49,35.29,11483209,10785309,-97328,-697900,daily
2016-04-19,qld,0,2269199,0.0,34.46,0,10530676,2269199,10530676,daily
2016-04-19,gld,37316,38986,14.34,15.26,4393585,4661945,1670,268360,daily
2016-04-19,tlt,45842,46790,14.7,14.99,4501211,4579950,948,78739,daily
2016-04-19,cash,0,0,33.47,0.0,10251826,173,0,-10251653,daily
2016-12-02,sso,1370823,1287872,37.25,34.94,11844565,11146188,-82951,-698377,monthly
2016-12-02,qld,2269199,2217940,35.81,34.99,11385535,11162472,-51259,-223063,monthly
2016-12-02,gld,38986,42737,13.68,15.02,4348498,4792527,3751,444029,monthly
2016-12-02,tlt,46790,52866,13.27,15.05,4218073,4800741,6076,582668,monthly
2016-12-02,cash,0,0,0.0,0.0,173,93,0,-80,monthly
2017-03-02,sso,1287872,1271859,35.44,34.95,13354158,13041411,-16013,-312747,monthly
2017-03-02,qld,2217940,2029078,38.25,34.99,14411965,13054820,-188862,-1357145,monthly
2017-03-02,gld,42737,47512,13.5,14.97,5088267,5586461,4775,498194,monthly
2017-03-02,tlt,52866,61903,12.81,15.09,4827750,5632666,9037,804916,monthly
2017-03-02,cash,0,0,0.0,0.0,93,100,0,7,monthly
2017-10-03,sso,1271859,1281085,34.75,35.04,14792010,14971115,9226,179105,monthly
2017-10-03,qld,2029078,1880862,37.76,35.05,16073497,14973531,-148216,-1099966,monthly
2017-10-03,gld,47512,52860,13.48,14.95,5738024,6387073,5348,649049,monthly
2017-10-03,tlt,61903,66242,14.02,14.96,5967283,6391716,4339,424433,monthly
2017-10-03,cash,0,0,0.0,0.0,100,123,0,23,monthly
2018-02-02,sso,1281085,1237858,36.2,34.61,18564207,17158672,-43227,-1405535,monthly
2018-02-02,qld,1880862,1712712,38.4,34.7,19688229,17202361,-168150,-2485868,monthly
2018-02-02,gld,52860,60105,13.2,15.32,6769780,7596670,7245,826890,monthly
2018-02-02,tlt,66242,81495,12.2,15.37,6253598,7622172,15253,1368574,monthly
2018-02-02,cash,0,0,0.0,0.0,123,192,0,69,monthly
2018-04-03,sso,1237858,1321260,32.76,35.38,14912040,16311826,83402,1399786,monthly
2018-04-03,qld,1712712,1798835,33.29,35.26,15151749,16254881,86123,1103132,monthly
2018-04-03,gld,60105,53591,16.81,14.68,7648962,6768543,-6514,-880419,monthly
2018-04-03,tlt,81495,71246,17.14,14.68,7801081,6767404,-10249,-1033677,monthly
2018-04-03,cash,0,0,0.0,0.0,192,9,0,-183,monthly
2018-06-04,sso,1321260,1313175,35.22,35.06,17805212,17867456,-8085,62244,monthly
2018-06-04,qld,1798835,1638769,38.43,35.32,19427860,18001895,-160066,-1425965,monthly
2018-06-04,gld,53591,61865,12.98,14.85,6564361,7570420,8274,1006059,monthly
2018-06-04,tlt,71246,79892,13.37,14.77,6762103,7527877,8646,765774,monthly
2018-06-04,cash,0,0,0.0,0.0,9,114,0,105,monthly
2018-09-05,sso,1313175,1268341,36.23,35.18,19844469,19045390,-44834,-799079,monthly
