entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,pre_shares,post_shares,order_amount,holding_days
2012-01-17,2016-03-02,3.43407,6.932018,124069,433987,1.0186,0.0,3,sso,rebalance,1592220,1468151,860048.587023461,1506
2007-04-10,2016-03-02,115.458843,117.984976,4240,10711,0.0219,0.0,0,gld,rebalance,41556,37316,500256.29829088,3249
2012-01-17,2016-04-19,3.43407,7.837069,97328,428535,1.2822,0.0,3,sso,rebalance,1468151,1370823,762766.256206416,1554
2016-04-19,2016-12-02,4.724327,5.00667,51259,14473,0.0598,0.0,3,qld,rebalance,2269199,2217940,256636.887021905,227
2012-01-17,2016-12-02,3.43407,8.627584,82951,430807,1.5123,0.0,3,sso,rebalance,1370823,1287872,715666.7506611149,1781
2016-04-19,2017-03-02,4.724327,6.47657,188862,330932,0.3709,0.0,3,qld,rebalance,2217940,2029078,1223177.930478012,317
2012-01-17,2017-03-02,3.43407,10.327387,16013,110383,2.0073,0.0,3,sso,rebalance,1287872,1271859,165372.441849982,1871
2016-04-19,2017-10-03,4.724327,7.91869,148216,473456,0.6762,0.0,3,qld,rebalance,2029078,1880862,1173676.6231443358,532
2016-04-19,2018-02-02,4.724327,10.357663,168150,947245,1.1924,0.0,3,qld,rebalance,1880862,1712712,1741640.95156095,654
2012-01-17,2018-02-02,3.493485,14.287969,43227,466613,3.0899,0.0,3,sso,rebalance,1281085,1237858,617626.040890878,2208
2007-04-10,2018-04-03,82.703525,95.030361,10249,126338,0.149,0.0,0,tlt,rebalance,81495,71246,973966.1706064299,4011
2007-04-10,2018-04-03,117.514967,126.160381,6514,56316,0.0736,0.0,0,gld,rebalance,60105,53591,821808.721814458,4011
2016-04-19,2018-06-04,4.930711,10.820651,160066,942779,1.1945,0.0,3,qld,rebalance,1798835,1638769,1732018.381710222,776
2012-01-17,2018-06-04,4.043317,13.527326,8085,76678,2.3456,0.0,3,sso,rebalance,1321260,1313175,109368.42998235,2330
2016-04-19,2018-09-05,4.930711,12.321373,93820,693392,1.4989,0.0,3,qld,rebalance,1638769,1544949,1155991.18258592,869
2012-01-17,2018-09-05,4.043317,15.013938,44834,491857,2.7133,0.0,3,sso,rebalance,1313175,1268341,673134.88082427,2423
2007-04-10,2018-10-30,84.868271,90.686458,9267,53917,0.0686,0.0,0,tlt,rebalance,86174,76907,840391.4062118639,4221
2007-04-10,2018-10-30,117.596551,115.502448,12323,-25806,-0.0178,0.0,0,gld,rebalance,72681,60358,1423336.666777938,4221
2016-04-19,2018-12-20,5.406467,8.260095,1727780,4930442,0.5278,0.0,3,qld,signal,1727780,0,14271627.198267,975
2012-01-17,2018-12-24,4.322322,10.208793,1311474,7719954,1.3619,0.0,3,sso,signal,1311474,0,13388567.199405935,2533
2007-04-10,2019-01-03,84.868271,97.752396,11810,152162,0.1518,0.0,0,tlt,rebalance,76907,65097,1154455.80138952,4286
2007-04-10,2019-01-03,117.596551,121.414659,7791,29747,0.0325,0.0,0,gld,rebalance,60358,52567,945941.608292373,4286
2007-04-10,2019-03-21,84.868271,98.718165,233,3227,0.1632,0.0,0,tlt,rebalance,65097,64864,23001.332530511,4363
2007-04-10,2019-03-21,117.596551,123.986921,966,6173,0.0543,0.0,0,gld,rebalance,52567,51601,119771.365683102,4363
2007-04-10,2019-06-04,84.868271,106.157968,7926,168742,0.2509,0.0,0,tlt,rebalance,64864,56938,841408.0527828,4438
2007-04-10,2019-06-04,117.596551,124.505357,2694,18612,0.0588,0.0,0,gld,rebalance,51601,48907,335417.43178224604,4438
2019-03-21,2019-07-02,11.01088,12.109917,102755,112932,0.0998,0.0,3,qld,rebalance,1449015,1346260,1244354.5143476601,103
2019-03-21,2019-07-02,14.047192,15.415177,18402,25174,0.0974,0.0,3,sso,rebalance,1076747,1058345,283670.092932228,103
2007-04-10,2019-09-04,87.821595,119.069018,6767,211451,0.3558,0.0,0,tlt,rebalance,65285,58518,805740.0454827001,4530
2007-04-10,2019-09-04,118.844248,145.103373,5477,143821,0.221,0.0,0,gld,rebalance,53667,48190,794731.174036017,4530
2019-03-21,2019-11-04,11.051111,13.32177,77241,175388,0.2055,0.0,3,qld,rebalance,1418910,1341669,1028986.869938112,228
2019-03-21,2019-11-04,14.093238,16.561049,31873,78657,0.1751,0.0,3,sso,rebalance,1107646,1075773,527850.326060042,228
2019-03-21,2020-01-03,11.051111,15.087341,85331,344416,0.3652,0.0,3,qld,rebalance,1341669,1256338,1287417.876354173,288
2019-03-21,2020-01-03,14.093238,18.09432,22885,91565,0.2839,0.0,3,sso,rebalance,1075773,1052888,414088.50638027,288
2007-04-10,2020-03-02,93.407537,127.456627,13485,459152,0.3645,0.0,0,tlt,rebalance,74471,60986,1718752.609148115,4710
2007-04-10,2020-03-02,123.236416,149.55,5635,148277,0.2135,0.0,0,gld,rebalance,58168,52533,842714.2500000001,4710
2007-04-10,2020-03-13,93.407537,127.21041,13888,469454,0.3619,0.0,0,tlt,rebalance,60986,47098,1766698.1800518401,4721
2019-03-21,2020-03-13,11.150088,11.099496,1295081,-65521,-0.0045,0.0,3,qld,signal,1295081,0,14374746.787126515,358
2019-03-21,2020-03-13,14.245388,11.654113,1182400,-3063923,-0.1819,0.0,3,sso,signal,1182400,0,13779823.751556799,358
2007-04-10,2020-03-13,123.236416,148.971738,10899,280489,0.2088,0.0,0,gld,rebalance,52533,41634,1623642.9725273938,4721
2020-04-20,2020-06-02,13.776703,16.39499,118022,309015,0.1901,0.0,3,qld,rebalance,1134654,1016632,1934969.5134386818,43
2020-04-20,2020-06-08,13.776703,17.092933,39843,132129,0.2407,0.0,3,qld,rebalance,1016632,976789,681033.725614386,49
2020-04-20,2020-09-02,13.776703,27.075921,155492,2067922,0.9653,0.0,3,qld,rebalance,976789,821297,4210089.080298932,135
2007-04-10,2020-11-03,106.403754,130.792014,6722,163938,0.2292,0.0,0,tlt,rebalance,68560,61838,879183.9200372141,4956
2007-04-10,2020-11-03,132.077836,178.413147,4516,209250,0.3508,0.0,0,gld,rebalance,50375,45859,805713.771892644,4956
2020-04-20,2020-12-02,14.434628,26.275805,68873,815537,0.8203,0.0,3,qld,rebalance,897692,828819,1809693.54462547,226
2020-06-08,2020-12-02,16.633358,20.907294,58081,248234,0.2569,0.0,3,sso,rebalance,1103968,1045887,1214316.565175185,177
2020-04-20,2021-03-02,14.434628,29.980958,42139,655107,1.077,0.0,3,qld,rebalance,828819,786680,1263367.6095572761,316
2020-06-08,2021-03-02,16.633358,23.884308,60744,440452,0.4359,0.0,3,sso,rebalance,1045887,985143,1450828.433640936,267
2020-04-20,2021-07-02,14.434628,35.766405,21642,461662,1.4778,0.0,3,qld,rebalance,786680,765038,774056.5352569979,438
2020-06-08,2021-07-02,16.633358,29.375236,58757,748675,0.766,0.0,3,sso,rebalance,985143,926386,1726000.748644083,389
2020-04-20,2022-01-04,14.434628,44.845884,53806,1636308,2.1068,0.0,3,qld,rebalance,765038,711232,2412977.608784732,624
2020-06-08,2022-01-04,16.633358,36.14985,40144,783470,1.1733,0.0,3,sso,rebalance,926386,886242,1451199.583297568,575
2007-04-10,2022-01-26,113.609188,119.939619,15891,100597,0.0557,0.0,0,tlt,rebalance,112134,96243,1905960.4924733671,5405
2007-04-10,2022-01-26,147.785954,170.875829,14236,328707,0.1562,0.0,0,gld,rebalance,81195,66959,2432588.301686708,5405
2020-04-20,2022-02-24,17.031512,27.691393,816961,8708707,0.6259,0.0,3,qld,signal,816961,0,22622787.99331189,675
2007-04-10,2022-03-02,113.609188,118.219804,5421,24994,0.0406,0.0,0,tlt,rebalance,96243,90822,640869.5596903469,5440
2020-06-08,2022-03-02,16.981342,29.163344,30036,365899,0.7174,0.0,3,sso,rebalance,908778,878742,875950.1916435241,632
2007-04-10,2022-03-02,147.785954,179.589615,7076,225043,0.2152,0.0,0,gld,rebalance,66959,59883,1270776.11563386,5440
2007-04-10,2022-05-03,147.785954,173.368329,859,21975,0.1731,0.0,0,gld,rebalance,59883,59024,148923.394613577,5502
2020-06-08,2022-05-10,17.166539,25.245468,895561,7235173,0.4706,0.0,3,sso,signal,895561,0,22608856.30246195,701
2007-04-10,2023-02-02,109.076368,94.233957,8092,-120105,-0.1361,0.0,0,tlt,rebalance,115344,107252,762541.18384724,5777
2007-04-10,2023-02-02,148.182352,180.536762,7297,236090,0.2183,0.0,0,gld,rebalance,62657,55360,1317376.7522702182,5777
2007-04-10,2023-02-07,149.164979,173.198841,213,5119,0.1611,0.0,0,gld,rebalance,57496,57283,36891.353132361,5782
2023-02-07,2023-06-02,22.311174,29.288795,141214,985338,0.3127,0.0,3,qld,rebalance,1041317,900103,4135987.928479508,115
2023-02-07,2023-08-02,22.311174,33.264092,48812,534634,0.4909,0.0,3,qld,rebalance,900103,851291,1623686.8804253398,176
2023-02-06,2023-08-02,24.915355,29.433817,50258,227089,0.1814,0.0,3,sso,rebalance,1016860,966602,1479284.7671467839,177
2007-04-10,2023-10-27,103.732441,74.442344,4652,-136258,-0.2824,0.0,0,tlt,rebalance,143730,139078,346305.784153092,6044
2007-04-10,2023-10-27,154.670004,183.208715,12029,343292,0.1845,0.0,0,gld,rebalance,68791,56762,2203817.632915435,6044
2023-02-07,2023-12-04,22.61785,33.520048,56105,611668,0.482,0.0,3,qld,rebalance,905942,849837,1880642.308020035,300
2023-02-06,2023-12-04,24.892708,29.102499,24662,103822,0.1691,0.0,3,sso,rebalance,1009785,985123,717725.8252329661,301
2023-02-07,2024-02-02,22.61785,40.008559,35784,622309,0.7689,0.0,3,qld,rebalance,849837,814053,1431666.2810530078,360
2023-02-06,2024-02-02,24.892708,33.436034,17584,150226,0.3432,0.0,3,sso,rebalance,985123,967539,587939.223051712,361
2023-02-07,2024-04-02,22.61785,42.618577,8912,178246,0.8843,0.0,3,qld,rebalance,814053,805141,379816.75420468795,420
2023-02-06,2024-04-02,24.892708,37.203875,39318,484050,0.4946,0.0,3,sso,rebalance,967539,928221,1462781.938927812,421
2007-04-10,2024-04-02,162.400353,208.442797,364,16759,0.2835,0.0,0,gld,rebalance,72989,72625,75873.178100356,6202
2007-04-10,2024-05-02,99.105573,79.80809,6219,-120011,-0.1947,0.0,0,tlt,rebalance,180507,174288,496326.513544605,6232
2007-04-10,2024-05-02,162.400353,211.264294,7177,350697,0.3009,0.0,0,gld,rebalance,72625,65448,1516243.838167186,6232
2023-02-07,2024-07-02,23.327193,49.833919,80588,2136124,1.1363,0.0,3,qld,rebalance,840063,759475,4016015.8955595563,511
2023-02-06,2024-07-02,25.086238,40.433007,8657,132857,0.6118,0.0,3,sso,rebalance,946047,937390,350028.54148645897,512
2007-04-10,2024-08-06,97.092797,89.686123,34215,-253419,-0.0763,0.0,0,tlt,rebalance,199326,165111,3068610.6993688047,6328
2007-04-10,2024-08-06,169.858325,220.8355,8761,446611,0.3001,0.0,0,gld,rebalance,76032,67271,1934739.8155,6328
2023-02-07,2024-10-02,25.396586,48.438548,32209,742159,0.9073,0.0,3,qld,rebalance,860250,828041,1560157.195656273,603
2023-02-06,2024-10-02,25.373873,43.32759,35351,634682,0.7076,0.0,3,sso,rebalance,961144,925793,1531673.6379079078,604
2023-02-07,2024-12-03,25.396586,54.633706,38650,1130015,1.1512,0.0,3,qld,rebalance,828041,789391,2111592.725305,665
2023-02-06,2024-12-03,25.373873,48.324656,29038,666445,0.9045,0.0,3,sso,rebalance,925793,896755,1403251.355178476,666
2007-04-10,2025-03-04,95.217791,86.511087,8706,-75801,-0.0914,0.0,0,tlt,rebalance,213798,205092,753165.5216546819,6538
2007-04-10,2025-03-04,179.071896,268.20298,9666,861541,0.4977,0.0,0,gld,rebalance,76543,66877,2592450.00439002,6538
2007-04-10,2025-04-02,95.217791,86.756269,9247,-78244,-0.0889,0.0,0,tlt,rebalance,205092,195845,802235.219785139,6567
2007-04-10,2025-04-02,179.071896,287.415159,8202,888631,0.605,0.0,0,gld,rebalance,66877,58675,2357379.134142606,6567
2023-02-07,2025-04-07,27.480479,33.168794,875792,4981781,0.207,0.0,3,qld,signal,875792,0,29048964.6100064,790
2023-02-06,2025-04-07,26.425042,30.985841,955164,4356311,0.1726,0.0,3,sso,signal,955164,0,29596559.609415624,791
2007-04-10,2025-04-08,95.217791,83.85406,34774,-395162,-0.1193,0.0,0,tlt,rebalance,195845,161071,2915941.077675962,6573
2007-04-10,2025-04-08,179.071896,277.036385,8526,835245,0.5471,0.0,0,gld,rebalance,58675,50149,2362012.21863789,6573
2007-04-10,2025-05-16,179.071896,291.742135,3911,440653,0.6292,0.0,0,gld,rebalance,50149,46238,1141003.490043665,6611
2007-04-10,2025-05-21,179.071896,303.636338,816,101645,0.6956,0.0,0,gld,rebalance,46238,45422,247767.25183737598,6616
2025-05-16,2025-10-02,52.866593,69.831176,34559,586279,0.3209,0.0,3,qld,rebalance,611849,577290,2413295.6148399003,139
2025-05-21,2025-10-02,44.191397,56.265588,16775,202545,0.2732,0.0,3,sso,rebalance,728063,711288,943855.2440847751,134
2007-04-10,2026-01-27,188.824561,463.674797,8178,2247725,1.4556,0.0,0,gld,rebalance,48020,39842,3791932.4896942615,6867
2025-05-16,2026-05-04,53.486735,82.41669,42804,1238318,0.5409,0.0,3,qld,rebalance,595093,552289,3527763.996534192,353
2025-05-21,2026-05-04,44.570582,62.896798,7584,138986,0.4112,0.0,3,sso,rebalance,729136,721552,477009.314757888,348
2025-05-16,2026-06-02,53.486735,99.194944,46838,2140881,0.8546,0.0,3,qld,rebalance,552289,505451,4646092.774332064,382
