날짜,실제_종가,시뮬_종가,실제_일일수익률,시뮬_일일수익률,일일수익률_차이,가격_차이_비율,실제_누적수익률,시뮬_누적수익률,누적수익률_차이
2018-11-01,6.5131,6.187,4.367,3.9321,0.4349,-5.0071,3050.707,2892.949,157.758
2018-11-02,6.2215,5.8963,-4.4779,-4.6978,0.2199,-5.2257,2909.6218,2752.3473,157.2744
2018-11-05,6.1605,5.851,-0.9798,-0.7689,-0.2109,-5.0239,2880.1325,2730.4148,149.7177
2018-11-06,6.2908,5.9825,2.1149,2.2477,-0.1328,-4.9003,2943.1586,2794.0339,149.1247
2018-11-07,6.8693,6.544,9.1963,9.3853,-0.189,-4.7357,3223.0158,3065.6467,157.3691
2018-11-08,6.7522,6.4171,-1.7052,-1.9386,0.2334,-4.9619,3166.3505,3004.2777,162.0727
2018-11-09,6.4091,6.0911,-5.0805,-5.0807,0.0001,-4.962,3000.402,2846.5599,153.8421
2018-11-12,5.8461,5.5367,-8.784,-9.1026,0.3186,-5.2939,2728.0613,2578.3461,149.7151
2018-11-13,5.8437,5.5492,-0.0409,0.2275,-0.2684,-5.0396,2726.9046,2584.4395,142.4651
2018-11-14,5.6955,5.4208,-2.5363,-2.3138,-0.2225,-4.8228,2655.2063,2522.3272,132.8791
2018-11-15,6.0003,5.704,5.3515,5.2233,0.1282,-4.9387,2802.6514,2659.2988,143.3527
2018-11-16,5.9346,5.6425,-1.0956,-1.0781,-0.0175,-4.9219,2770.8498,2629.5497,141.3001
2018-11-19,5.3656,5.0913,-9.5871,-9.7682,0.181,-5.1123,2495.6177,2362.9231,132.6947
2018-11-20,5.068,4.8167,-5.5469,-5.3933,-0.1535,-4.958,2351.6421,2230.0895,121.5525
2018-11-21,5.1816,4.9254,2.2405,2.2556,-0.0151,-4.944,2406.5722,2282.6475,123.9247
2018-11-23,5.0668,4.8173,-2.2145,-2.195,-0.0195,-4.925,2351.064,2230.349,120.715
2018-11-26,5.4146,5.1501,6.8648,6.9092,-0.0444,-4.8855,2519.3248,2391.358,127.9668
2018-11-27,5.4708,5.201,1.0375,0.9881,0.0495,-4.9321,2546.5013,2415.974,130.5273
2018-11-28,5.9896,5.7018,9.4822,9.6299,-0.1477,-4.8038,2797.4473,2658.2591,139.1881
2018-11-29,5.9346,5.6446,-0.918,-1.0031,0.0851,-4.8856,2770.8498,2630.5907,140.2591
2018-11-30,6.0589,5.7661,2.0947,2.1517,-0.057,-4.8325,2830.9841,2689.3439,141.6402
2018-12-03,6.3697,6.0669,5.1292,5.2173,-0.0881,-4.7527,2981.3201,2834.8727,146.4474
2018-12-04,5.6692,5.3673,-10.9964,-11.5325,0.536,-5.3264,2642.4852,2496.4096,146.0756
2018-12-06,5.7517,5.4796,1.4548,2.0925,-0.6377,-4.7313,2682.3824,2550.7391,131.6433
2018-12-07,5.1887,4.9354,-9.788,-9.9304,0.1424,-4.8817,2410.0421,2287.5103,122.5318
2018-12-10,5.3513,5.0892,3.1329,3.1162,0.0167,-4.8971,2488.6793,2361.9101,126.7693
2018-12-11,5.4087,5.1385,1.0722,0.9679,0.1043,-4.9952,2516.4344,2385.7383,130.6961
2018-12-12,5.5449,5.2729,2.5193,2.6148,-0.0954,-4.9068,2582.3509,2450.7344,131.6165
2018-12-13,5.5461,5.2763,0.0215,0.0654,-0.0438,-4.8651,2582.9285,2452.402,130.5265
2018-12-14,5.1278,4.8895,-7.5431,-7.3302,-0.2129,-4.646,2380.5528,2265.3056,115.2472
2018-12-17,4.7967,4.5559,-6.4569,-6.8234,0.3665,-5.0196,2220.3861,2103.9115,116.4747
2018-12-18,4.8768,4.6407,1.6696,1.861,-0.1914,-4.8409,2259.1271,2144.9252,114.2019
2018-12-19,4.5242,4.2976,-7.2304,-7.392,0.1616,-5.0066,2088.5526,1978.9794,109.5731
2018-12-20,4.3425,4.1097,-4.0158,-4.3742,0.3584,-5.3613,2000.6637,1888.0407,112.623
2018-12-21,3.9229,3.7265,-9.6614,-9.3236,-0.3378,-5.0074,1797.7095,1702.6832,95.0263
2018-12-24,3.6325,3.4483,-7.404,-7.4649,0.0609,-5.0699,1657.2028,1568.1149,89.0879
2018-12-26,4.2921,4.0934,18.1588,18.7061,-0.5474,-4.6301,1976.2891,1880.1545,96.1346
2018-12-27,4.3531,4.1398,1.4222,1.1354,0.2868,-4.8998,2005.818,1902.6372,103.1808
2018-12-28,4.3352,4.1323,-0.4124,-0.1824,-0.2301,-4.6801,1997.1328,1898.9851,98.1477
2018-12-31,4.4333,4.2358,2.2639,2.5043,-0.2404,-4.456,2044.6108,1949.0465,95.5643
2019-01-02,4.4968,4.2857,1.4309,1.1792,0.2517,-4.6931,2075.2979,1973.2081,102.0897
2019-01-03,4.0611,3.8645,-9.6886,-9.8277,0.1391,-4.84,1864.5422,1769.4593,95.0829
2019-01-04,4.5805,4.3595,12.791,12.8087,-0.0177,-4.825,2115.8278,2008.913,106.9147
2019-01-07,4.7266,4.5141,3.1879,3.5451,-0.3572,-4.4956,2186.4652,2083.6758,102.7894
2019-01-08,4.863,4.6354,2.8868,2.6871,0.1997,-4.6809,2252.4712,2142.354,110.1173
2019-01-09,4.9779,4.7475,2.3628,2.4183,-0.0555,-4.6292,2308.0549,2196.58,111.4749
2019-01-10,5.0258,4.7869,0.9618,0.8315,0.1303,-4.7523,2331.2148,2215.6758,115.539
2019-01-11,4.9659,4.7331,-1.1907,-1.1241,-0.0667,-4.6881,2302.2654,2189.6457,112.6197
2019-01-14,4.8367,4.6064,-2.6031,-2.6776,0.0746,-4.761,2239.7332,2128.338,111.3952
2019-01-15,5.1048,4.875,5.5432,5.8313,-0.2881,-4.501,2369.4295,2258.2798,111.1497
2019-01-16,5.112,4.871,0.1407,-0.082,0.2226,-4.7133,2372.9028,2256.3465,116.5563
2019-01-17,5.2316,4.9849,2.3414,2.3386,0.0028,-4.7159,2430.8027,2311.4521,119.3506
2019-01-18,5.3753,5.1317,2.7454,2.9436,-0.1983,-4.532,2500.2825,2382.4366,117.8459
2019-01-22,5.0784,4.8219,-5.5222,-6.0357,0.5135,-5.0509,2356.691,2232.6052,124.0857
2019-01-23,5.0832,4.8394,0.0943,0.3623,-0.2681,-4.7967,2359.0067,2241.0566,117.95
2019-01-24,5.173,4.9321,1.766,1.9161,-0.1501,-4.6562,2402.4318,2285.9134,116.5184
2019-01-25,5.3573,5.1076,3.5632,3.5581,0.0051,-4.6609,2491.5973,2370.8059,120.7914
2019-01-28,5.1598,4.917,-3.6863,-3.7323,0.046,-4.7064,2396.0633,2278.5876,117.4756
2019-01-29,5.0138,4.7764,-2.83,-2.859,0.029,-4.7349,2325.4249,2210.583,114.8419
2019-01-30,5.3896,5.1396,7.4958,7.6047,-0.1089,-4.6384,2507.2306,2386.2965,120.934
2019-01-31,5.6266,5.3691,4.3971,4.464,-0.0669,-4.5773,2621.8722,2497.2843,124.5879
2019-02-01,5.5548,5.2996,-1.2763,-1.2933,0.0169,-4.5937,2587.1328,2463.6947,123.438
2019-02-04,5.7583,5.4957,3.663,3.6999,-0.0369,-4.5597,2685.562,2558.5489,127.0131
2019-02-05,5.9103,5.6401,2.6398,2.6279,0.0119,-4.5708,2759.0947,2628.4122,130.6826
2019-02-06,5.8636,5.5882,-0.7898,-0.9212,0.1314,-4.6972,2736.5143,2603.2774,133.2369
2019-02-07,5.6242,5.3616,-4.0825,-4.0554,-0.027,-4.6703,2620.7146,2493.6478,127.0668
2019-02-08,5.653,5.3917,0.5107,0.5619,-0.0512,-4.6218,2634.6098,2508.2216,126.3882
2019-02-11,5.6398,5.3749,-0.2329,-0.3113,0.0784,-4.6968,2628.2412,2500.1025,128.1387
2019-02-12,5.884,5.6119,4.3294,4.4093,-0.0799,-4.6238,2746.3571,2614.7478,131.6093
2019-02-13,5.8959,5.6222,0.2034,0.184,0.0194,-4.6422,2752.1466,2619.744,132.4026
2019-02-14,5.9175,5.6414,0.3654,0.3418,0.0236,-4.6647,2762.569,2629.0394,133.5296
2019-02-15,5.9881,5.7111,1.1934,1.235,-0.0416,-4.6255,2796.7299,2662.7428,133.987
2019-02-19,6.024,5.7435,0.5996,0.5666,0.033,-4.6568,2814.0998,2678.3965,135.7033
2019-02-20,6.0192,5.7389,-0.0795,-0.0789,-0.0006,-4.6562,2811.7841,2676.2048,135.5793
2019-02-21,5.951,5.6745,-1.1334,-1.1237,-0.0097,-4.6469,2778.7813,2645.0082,133.7731
2019-02-22,6.0803,5.7989,2.1721,2.1934,-0.0212,-4.6271,2841.3126,2705.2163,136.0963
2019-02-25,6.1473,5.8608,1.1024,1.0667,0.0357,-4.6607,2873.7368,2735.1388,138.598
2019-02-26,6.1664,5.8775,0.3115,0.2846,0.0269,-4.6863,2883.0011,2743.2078,139.7933
2019-02-27,6.1473,5.8647,-0.3106,-0.2166,-0.0939,-4.5965,2873.7368,2737.0488,136.688
2019-02-28,6.109,5.8226,-0.6231,-0.7179,0.0949,-4.6876,2855.2088,2716.6815,138.5273
2019-03-01,6.2311,5.9421,1.9984,2.0521,-0.0536,-4.6374,2914.2662,2774.4812,139.785
2019-03-04,6.2323,5.9436,0.0192,0.0249,-0.0057,-4.6321,2914.8458,2775.1966,139.6492
2019-03-05,6.2478,5.9553,0.2497,0.1971,0.0526,-4.6821,2922.3724,2780.8625,141.5099
2019-03-06,6.1401,5.8524,-1.7241,-1.7284,0.0042,-4.6862,2870.263,2731.071,139.192
2019-03-07,5.9163,5.6353,-3.6452,-3.7083,0.0631,-4.7486,2761.9899,2626.0854,135.9046
2019-03-08,5.8828,5.6082,-0.5665,-0.4816,-0.0848,-4.6674,2745.7781,2612.9552,132.8229
2019-03-11,6.2502,5.9566,6.2462,6.2127,0.0335,-4.6974,2923.5305,2781.5022,142.0283
2019-03-12,6.3519,6.0532,1.6277,1.6217,0.0061,-4.7031,2972.7456,2828.2309,144.5148
2019-03-13,6.4896,6.188,2.167,2.2272,-0.0603,-4.6469,3039.3307,2893.4495,145.8812
2019-03-14,6.4609,6.1549,-0.4426,-0.5351,0.0924,-4.7354,3025.4345,2877.4324,148.0021
2019-03-15,6.6212,6.3246,2.4824,2.7576,-0.2752,-4.4796,3103.0196,2959.5376,143.482
2019-03-18,6.6811,6.3681,0.9039,0.6878,0.2161,-4.6841,3131.9705,2980.5809,151.3895
2019-03-19,6.7481,6.4307,1.0032,0.9821,0.0211,-4.7041,3164.3942,3010.8347,153.5594
2019-03-20,6.8259,6.5055,1.1533,1.1629,-0.0096,-4.695,3202.0424,3047.0099,155.0324
2019-03-21,7.142,6.8088,4.6308,4.6629,-0.0322,-4.6657,3354.9519,3193.753,161.1989
2019-03-22,6.6751,6.3583,-6.5381,-6.6159,0.0778,-4.7451,3129.0626,2975.8408,153.2219
2019-03-25,6.6332,6.3203,-0.6278,-0.5979,-0.0299,-4.7164,3108.7897,2957.4506,151.3391
2019-03-26,6.7242,6.407,1.3719,1.3705,0.0013,-4.7176,3152.8099,2999.3538,153.4561
2019-03-27,6.5925,6.2818,-1.9587,-1.9535,-0.0052,-4.7126,3089.0978,2938.8075,150.2903
2019-03-28,6.6344,6.3235,0.6356,0.6647,-0.029,-4.6851,3109.3692,2959.0061,150.3632
2019-03-29,6.784,6.4655,2.2559,2.2447,0.0112,-4.6956,3181.7704,3027.6729,154.0975
2019-04-01,7.051,6.7207,3.9358,3.9473,-0.0116,-4.6849,3310.9327,3151.1326,159.8001
2019-04-02,7.1289,6.7953,1.1038,1.1104,-0.0067,-4.6786,3348.5809,3187.2345,161.3464
2019-04-03,7.2522,6.9107,1.7299,1.697,0.0329,-4.7095,3408.2387,3243.0182,165.2205
2019-04-04,7.2414,6.9009,-0.1486,-0.1409,-0.0077,-4.7021,3403.0258,3238.3086,164.7173
2019-04-05,7.3504,7.0061,1.5046,1.5245,-0.0199,-4.6834,3455.7336,3289.2028,166.5309
2019-04-08,7.4078,7.0577,0.7819,0.7368,0.0451,-4.7261,3483.5347,3314.1746,169.3601
2019-04-09,7.3264,6.9815,-1.0991,-1.08,-0.019,-4.7077,3444.1493,3277.2998,166.8495
2019-04-10,7.445,7.0921,1.6179,1.5832,0.0347,-4.7403,3501.4904,3330.7688,170.7217
2019-04-11,7.3887,7.0397,-0.7559,-0.7384,-0.0174,-4.7236,3474.268,3305.4352,168.8328
2019-04-12,7.4797,7.1291,1.2316,1.2703,-0.0387,-4.6871,3518.2871,3348.6941,169.593
2019-04-15,7.4857,7.1307,0.08,0.0217,0.0583,-4.7426,3521.1833,3349.4433,171.74
2019-04-16,7.5587,7.2024,0.9757,1.0063,-0.0306,-4.7138,3556.5154,3384.1535,172.3619
2019-04-17,7.6341,7.2758,0.9979,1.0189,-0.021,-4.694,3593.004,3419.6542,173.3498
2019-04-18,7.6581,7.3018,0.3137,0.3579,-0.0442,-4.652,3604.5884,3432.251,172.3373
2019-04-22,7.7227,7.3618,0.8443,0.8217,0.0226,-4.6733,3635.8661,3461.2768,174.5893
2019-04-23,8.0161,7.6408,3.7984,3.7887,0.0098,-4.6823,3777.7708,3596.2026,181.5682
2019-04-24,7.9383,7.5664,-0.9709,-0.9725,0.0016,-4.6838,3740.1221,3560.2578,179.8643
2019-04-25,8.0269,7.6565,1.1162,1.1907,-0.0746,-4.6135,3782.9841,3603.8419,179.1422
2019-04-26,8.0556,7.675,0.358,0.2411,0.1169,-4.7246,3796.8847,3612.7712,184.1135
2019-04-29,8.0987,7.7176,0.5351,0.5555,-0.0204,-4.7053,3817.7357,3633.3956,184.3401
2019-04-30,7.9131,7.5362,-2.2916,-2.3511,0.0596,-4.7634,3727.9587,3545.6192,182.3395
2019-05-01,7.8221,7.4614,-1.1499,-0.9921,-0.1579,-4.6113,3683.9396,3509.4518,174.4878
2019-05-02,7.7263,7.3623,-1.2246,-1.3285,0.104,-4.7117,3637.6032,3461.4985,176.1047
2019-05-03,8.0903,7.7126,4.711,4.7579,-0.0469,-4.669,3813.6819,3630.9516,182.7303
2019-05-06,7.9454,7.5689,-1.7908,-1.8631,0.0723,-4.7392,3743.5973,3561.4411,182.1562
2019-05-07,7.4833,7.1246,-5.8167,-5.8704,0.0537,-4.7935,3520.0253,3346.4994,173.5258
2019-05-08,7.4174,7.0687,-0.88,-0.7836,-0.0964,-4.7009,3488.1694,3319.4917,168.6778
2019-05-09,7.3001,6.9527,-1.5819,-1.6415,0.0596,-4.7586,3431.4069,3263.3605,168.0464
2019-05-10,7.3204,6.9768,0.2788,0.347,-0.0682,-4.6938,3441.2536,3275.0326,166.221
2019-05-13,6.5637,6.2486,-10.3369,-10.4374,0.1005,-4.8006,3075.1968,2922.767,152.4298
2019-05-14,6.7697,6.4527,3.1375,3.2661,-0.1286,-4.6819,3174.8199,3021.4949,153.325
2019-05-15,7.051,6.7244,4.1563,4.2108,-0.0545,-4.6321,3310.9327,3152.9348,157.9979
2019-05-16,7.2714,6.9254,3.1245,2.9884,0.1361,-4.7579,3417.5059,3250.145,167.3609
2019-05-17,7.0451,6.7112,-3.1121,-3.0925,-0.0196,-4.7387,3308.0365,3146.5411,161.4954
2019-05-20,6.6918,6.3696,-5.0136,-5.091,0.0774,-4.8163,3137.1717,2981.2605,155.9112
2019-05-21,6.893,6.5675,3.0059,3.1078,-0.1019,-4.7221,3234.4777,3077.0189,157.4588
2019-05-22,6.8032,6.478,-1.3028,-1.363,0.0602,-4.7803,3191.0371,3033.7162,157.321
2019-05-23,6.4823,6.1789,-4.7166,-4.6171,-0.0996,-4.6808,3035.8104,2889.0298,146.7807
2019-05-24,6.4727,6.1679,-0.1478,-0.178,0.0302,-4.7097,3031.1771,2883.7094,147.4677
2019-05-28,6.4033,6.0967,-1.0729,-1.1548,0.0819,-4.7885,2997.5827,2849.2546,148.3281
2019-05-29,6.2429,5.9446,-2.5056,-2.4942,-0.0114,-4.7774,2919.9696,2775.694,144.2756
2019-05-30,6.3171,6.018,1.1891,1.2346,-0.0455,-4.7345,2955.8797,2811.1977,144.682
2019-05-31,6.013,5.7284,-4.8142,-4.8124,-0.0018,-4.7327,2808.7621,2671.0985,137.6637
2019-06-03,5.6286,5.3485,-6.3919,-6.6318,0.2399,-4.9769,2622.8378,2487.3261,135.5116
2019-06-04,6.0848,5.7989,8.1047,8.4205,-0.3158,-4.6993,2843.5151,2705.1915,138.3236
2019-06-05,6.2189,5.9266,2.2038,2.2033,0.0005,-4.6997,2908.3853,2766.9995,141.3858
2019-06-06,6.3626,6.0663,2.3104,2.3571,-0.0468,-4.6562,2977.8898,2834.5784,143.3114
2019-06-07,6.7254,6.4162,5.7019,5.7672,-0.0652,-4.5973,3153.3889,3003.8207,149.5682
2019-06-10,6.9708,6.6388,3.6497,3.47,0.1797,-4.7627,3272.1264,3111.5219,160.6045
2019-06-11,6.9972,6.6643,0.3778,0.3831,-0.0052,-4.7577,3284.8679,3123.8251,161.0428
2019-06-12,6.8786,6.5469,-1.694,-1.7603,0.0663,-4.8219,3227.5272,3067.0757,160.4515
2019-06-13,6.9912,6.6615,1.6362,1.7504,-0.1142,-4.715,3281.9721,3122.5132,159.4589
2019-06-14,6.9002,6.5748,-1.3016,-1.3021,0.0005,-4.7155,3237.9525,3080.5522,157.4003
2019-06-17,7.0259,6.6919,1.822,1.7804,0.0415,-4.7544,3298.7693,3137.1799,161.5895
2019-06-18,7.33,6.9818,4.3286,4.333,-0.0044,-4.7503,3445.8869,3277.4457,168.4413
2019-06-19,7.4162,7.0586,1.1761,1.1001,0.076,-4.8219,3487.5899,3314.6005,172.9894
2019-06-20,7.6198,7.2537,2.7446,2.7634,-0.0188,-4.8044,3586.0545,3408.9603,177.0942
2019-06-21,7.5851,7.2195,-0.4557,-0.4713,0.0156,-4.8193,3569.2573,3392.4239,176.8334
2019-06-24,7.5827,7.2183,-0.0316,-0.0168,-0.0147,-4.8053,3568.0992,3391.8356,176.2636
2019-06-25,7.1947,6.8446,-5.1161,-5.1763,0.0603,-4.8658,3380.4367,3211.0863,169.3504
2019-06-26,7.2857,6.9383,1.2648,1.3687,-0.1039,-4.7682,3424.4559,3256.4037,168.0522
2019-06-27,7.3647,7.016,1.0846,1.1201,-0.0355,-4.7348,3462.6836,3293.9987,168.6849
2019-06-28,7.3959,7.0413,0.4227,0.3596,0.0631,-4.7946,3477.7432,3306.2043,171.5389
2019-07-01,7.6904,7.3245,3.9825,4.0218,-0.0393,-4.7586,3620.227,3443.1964,177.0306
2019-07-02,7.7838,7.4096,1.2144,1.1622,0.0522,-4.8077,3665.4062,3484.3769,181.0293
2019-07-03,7.9562,7.5749,2.215,2.2312,-0.0162,-4.7926,3748.8117,3564.3529,184.4588
2019-07-05,7.9047,7.5266,-0.6471,-0.6378,-0.0093,-4.7837,3723.9054,3540.9824,182.923
2019-07-08,7.7383,7.3662,-2.1054,-2.1307,0.0253,-4.8083,3643.3951,3463.4031,179.992
2019-07-09,7.8544,7.4749,1.5009,1.4757,0.0252,-4.8319,3699.5782,3515.9871,183.591
2019-07-10,8.0867,7.6964,2.9574,2.963,-0.0057,-4.8266,3811.9452,3623.1298,188.8154
2019-07-11,8.0652,7.6776,-0.2665,-0.2447,-0.0219,-4.8058,3801.5185,3614.0209,187.4976
2019-07-12,8.2005,7.8084,1.6776,1.704,-0.0264,-4.781,3866.9692,3677.3075,189.6616
2019-07-15,8.2699,7.8814,0.8468,0.9344,-0.0876,-4.6983,3900.5621,3712.6045,187.9576
2019-07-16,8.1526,7.7575,-1.4189,-1.5718,0.153,-4.8462,3843.7996,3652.677,191.1226
2019-07-17,8.0317,7.641,-1.4833,-1.502,0.0187,-4.8642,3785.3008,3596.3112,188.9896
2019-07-18,8.0664,7.6652,0.4323,0.3168,0.1155,-4.9737,3802.098,3608.0212,194.0768
2019-07-19,7.8712,7.4946,-2.4195,-2.225,-0.1945,-4.7842,3707.6868,3525.5194,182.1673
2019-07-22,8.0568,7.6716,2.3578,2.3608,-0.003,-4.7814,3797.4642,3611.1097,186.3545
2019-07-23,8.2124,7.8201,1.9319,1.9367,-0.0048,-4.7769,3872.7592,3682.9837,189.7754
2019-07-24,8.3873,7.9827,2.1286,2.0787,0.0499,-4.8234,3957.3237,3761.6217,195.702
2019-07-25,8.1478,7.7536,-2.8551,-2.8705,0.0154,-4.8386,3841.4829,3650.7721,190.7108
2019-07-26,8.3897,7.991,2.9684,3.0619,-0.0934,-4.7522,3958.4828,3765.6152,192.8676
2019-07-29,8.3118,7.9066,-0.9277,-1.0558,0.1281,-4.8754,3920.8341,3724.8029,196.0312
2019-07-30,8.2005,7.8021,-1.3396,-1.3215,-0.0182,-4.8579,3866.9692,3674.2588,192.7103
2019-07-31,7.8544,7.4763,-4.2196,-4.1756,-0.044,-4.8141,3699.5782,3516.662,182.9161
2019-08-01,7.7443,7.363,-1.4024,-1.5158,0.1134,-4.9236,3646.2918,3461.8408,184.4511
2019-08-02,7.3899,7.0359,-4.5764,-4.442,-0.1343,-4.7897,3474.8475,3303.6224,171.2251
2019-08-05,6.614,6.2884,-10.499,-10.6249,0.1259,-4.9236,3099.523,2941.9908,157.5322
2019-08-06,6.8858,6.5509,4.1093,4.1752,-0.0658,-4.8635,3231.0025,3068.999,162.0034
2019-08-07,6.9864,6.6555,1.4606,1.5962,-0.1356,-4.7363,3279.655,3119.5838,160.0712
2019-08-08,7.4486,7.0884,6.6153,6.5047,0.1106,-4.8351,3503.2281,3329.0075,174.2205
2019-08-09,7.2282,6.8867,-2.9577,-2.8449,-0.1128,-4.7245,3396.6549,3231.4543,165.2005
2019-08-12,6.9864,6.648,-3.3461,-3.4671,0.121,-4.8438,3279.655,3115.9509,163.7041
2019-08-13,7.445,7.0834,6.5638,6.55,0.0138,-4.8562,3501.4904,3326.5965,174.8939
2019-08-14,6.7781,6.4466,-8.9579,-8.9899,0.032,-4.8896,3178.8737,3018.5494,160.3243
2019-08-15,6.7493,6.4228,-0.4239,-0.3691,-0.0548,-4.8373,3164.9732,3007.0376,157.9357
2019-08-16,7.0606,6.7305,4.6124,4.7907,-0.1783,-4.6751,3315.5665,3155.8857,159.6809
2019-08-19,7.3911,7.05,4.6803,4.7469,-0.0665,-4.6145,3475.4265,3310.4387,164.9879
2019-08-20,7.239,6.8844,-2.0574,-2.3488,0.2915,-4.8984,3401.8673,3230.3335,171.5337
2019-08-21,7.4234,7.0661,2.5472,2.6391,-0.0919,-4.8131,3491.0652,3318.2241,172.8411
2019-08-22,7.3516,6.9958,-0.9677,-0.9946,0.0269,-4.8389,3456.3127,3284.2253,172.0873
2019-08-23,6.6787,6.33,-9.1531,-9.5181,0.3651,-5.2213,3130.8003,2962.1099,168.6903
2019-08-26,6.9493,6.6152,4.0516,4.5068,-0.4552,-4.8067,3261.6997,3100.1125,161.5872
2019-08-27,6.9074,6.5717,-0.603,-0.6575,0.0545,-4.8589,3241.4277,3079.0716,162.3561
2019-08-28,6.9768,6.6407,1.0054,1.0492,-0.0438,-4.8176,3275.0216,3112.4272,162.5944
2019-08-29,7.2941,6.9437,4.5478,4.5624,-0.0147,-4.8042,3428.5107,3258.9926,169.5181
2019-08-30,7.2426,6.8921,-0.7058,-0.7428,0.037,-4.8397,3403.6049,3234.0416,169.5633
2019-09-03,7.0319,6.6897,-2.9096,-2.9362,0.0267,-4.8658,3301.6651,3136.1464,165.5187
2019-09-04,7.3276,6.9779,4.2057,4.307,-0.1013,-4.7733,3444.7288,3275.5279,169.2009
2019-09-05,7.7323,7.3597,5.5229,5.4719,0.051,-4.8193,3640.4999,3460.2343,180.2656
2019-09-06,7.7108,7.3361,-0.2787,-0.3209,0.0422,-4.8595,3630.0742,3448.8101,181.2641
2019-09-09,7.6617,7.2884,-0.6366,-0.6501,0.0135,-4.8724,3606.3269,3425.7387,180.5882
2019-09-10,7.5982,7.2237,-0.8283,-0.8867,0.0585,-4.9285,3575.6288,3394.4748,181.154
2019-09-11,7.803,7.4255,2.6946,2.7931,-0.0985,-4.8373,3674.6729,3492.0797,182.5931
2019-09-12,7.8999,7.5164,1.2429,1.2234,0.0195,-4.8557,3721.5882,3536.0242,185.564
2019-09-13,7.8161,7.4341,-1.0609,-1.0949,0.034,-4.8883,3681.0438,3496.2137,184.8301
2019-09-16,7.7084,7.3327,-1.3787,-1.3638,-0.0149,-4.874,3628.9156,3447.1687,181.7469
2019-09-17,7.8101,7.4365,1.3203,1.4163,-0.096,-4.7839,3678.1476,3497.4063,180.7414
2019-09-18,7.8054,7.4255,-0.0613,-0.1483,0.087,-4.8668,3675.8314,3492.0702,183.7612
2019-09-19,7.8401,7.4608,0.4448,0.4748,-0.03,-4.8384,3692.6282,3509.1264,183.5017
2019-09-20,7.5934,7.2222,-3.146,-3.1973,0.0512,-4.8887,3573.3116,3393.7335,179.5781
2019-09-23,7.6006,7.2301,0.0946,0.1086,-0.014,-4.8754,3576.7873,3397.5287,179.2586
2019-09-24,7.3001,6.9403,-3.954,-4.008,0.054,-4.9289,3431.4069,3257.3463,174.0606
2019-09-25,7.5336,7.1723,3.1983,3.3438,-0.1455,-4.7949,3544.3515,3369.6102,174.7413
2019-09-26,7.4581,7.0914,-1.0013,-1.1286,0.1273,-4.9173,3507.8619,3330.4536,177.4083
2019-09-27,7.1875,6.8257,-3.6282,-3.7464,0.1182,-5.0339,3376.9615,3201.9364,175.0251
2019-09-30,7.3791,7.019,2.6653,2.8314,-0.1661,-4.8802,3469.6346,3295.4277,174.2069
2019-10-01,7.2007,6.8457,-2.4177,-2.469,0.0513,-4.9303,3383.3329,3211.5948,171.7382
2019-10-02,6.8319,6.4911,-5.1214,-5.1804,0.059,-4.9894,3204.9381,3040.0415,164.8966
2019-10-03,7.057,6.7034,3.2948,3.2705,0.0243,-5.0117,3313.8289,3142.7368,171.0921
2019-10-04,7.354,6.998,4.2077,4.3957,-0.188,-4.8404,3457.4713,3285.2765,172.1948
2019-10-07,7.2857,6.9331,-0.9281,-0.9277,-0.0004,-4.84,3424.4559,3253.8717,170.5842
2019-10-08,6.9541,6.62,-4.5522,-4.5163,-0.0358,-4.8043,3264.0169,3102.3995,161.6173
2019-10-09,7.1648,6.8124,3.0303,2.9064,0.1239,-4.9188,3365.9567,3195.4746,170.4821
2019-10-10,7.3216,6.9691,2.1892,2.3012,-0.1121,-4.8145,3441.8321,3271.3107,170.5215
2019-10-11,7.5958,7.2369,3.7449,3.8416,-0.0967,-4.7258,3574.4702,3400.8225,173.6477
2019-10-14,7.6042,7.233,0.1103,-0.0534,0.1638,-4.8816,3578.5245,3398.9525,179.572
2019-10-15,7.8928,7.5073,3.7947,3.7929,0.0017,-4.8832,3718.1125,3531.6654,186.4471
2019-10-16,7.8341,7.4498,-0.7433,-0.7662,0.0229,-4.9052,3689.732,3503.8393,185.8926
2019-10-17,7.888,7.5072,0.6878,0.7705,-0.0828,-4.827,3715.7958,3531.6084,184.1874
2019-10-18,7.6617,7.2891,-2.8688,-2.9051,0.0362,-4.8625,3606.3269,3426.1073,180.2197
2019-10-21,7.864,7.4815,2.641,2.6385,0.0025,-4.8648,3704.212,3519.1438,185.0682
2019-10-22,7.682,7.3011,-2.3142,-2.411,0.0968,-4.9591,3616.1732,3431.8855,184.2876
2019-10-23,7.718,7.3417,0.4676,0.5565,-0.0889,-4.8749,3633.5489,3451.5405,182.0085
2019-10-24,7.9395,7.5544,2.87,2.8965,-0.0265,-4.8505,3740.7016,3554.4095,186.2921
2019-10-25,8.1203,7.7337,2.2772,2.3738,-0.0966,-4.7606,3828.1614,3641.1575,187.004
2019-10-28,8.3681,7.9609,3.0522,2.9374,0.1148,-4.8667,3948.057,3751.0503,197.0067
2019-10-29,8.1753,7.7741,-2.3036,-2.3453,0.0416,-4.9072,3854.8048,3660.733,194.0718
2019-10-30,8.2903,7.8855,1.406,1.4317,-0.0257,-4.8831,3910.4083,3714.5759,195.8324
