Date,equity,cash,rebalanced,rebalance_reason,sso_value,sso_weight,sso_signal,sso_shares,sso_avg_price,sso_realized_pnl,sso_unrealized_pnl,qld_value,qld_weight,qld_signal,qld_shares,qld_avg_price,qld_realized_pnl,qld_unrealized_pnl,ugl_value,ugl_weight,ugl_signal,ugl_shares,ugl_avg_price,ugl_realized_pnl,ugl_unrealized_pnl,ubt_value,ubt_weight,ubt_signal,ubt_shares,ubt_avg_price,ubt_realized_pnl,ubt_unrealized_pnl,drawdown_pct,sso_current_price,sso_return_pct,sso_contribution,qld_current_price,qld_return_pct,qld_contribution,ugl_current_price,ugl_return_pct,ugl_contribution,ubt_current_price,ubt_return_pct,ubt_contribution,total_pnl,total_return_pct
2019-01-07,37870006,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5809243,0.1534,buy,617676,10.039984,-104370,-392215,5803846,0.1533,buy,173371,31.192952,2643590,395893,-16.27,0.0,0.0,9503292,0.0,0.0,15823816,9.405,-6.324554531280446,-496585,33.476452,7.320563627406229,3039482,27870005.849605165,278.7000584960516
2019-01-08,37798937,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5769094,0.1526,buy,617676,10.039984,-104370,-432363,5772926,0.1527,buy,173371,31.192952,2643590,364973,-16.42,0.0,0.0,9503292,0.0,0.0,15823816,9.34,-6.971965903472544,-536734,33.298107,6.7488158830475875,3008562,27798937.05861017,277.9893705861017
2019-01-09,37855209,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5854024,0.1546,buy,617676,10.039984,-104370,-347433,5744268,0.1517,buy,173371,31.192952,2643590,336314,-16.3,0.0,0.0,9503292,0.0,0.0,15823816,9.4775,-5.6024418469123205,-451803,33.132805,6.218882071401799,2979904,27855208.93556817,278.5520893556817
2019-01-10,37717059,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5782992,0.1533,buy,617676,10.039984,-104370,-418466,5677150,0.1505,buy,173371,31.192952,2643590,269197,-16.6,0.0,0.0,9503292,0.0,0.0,15823816,9.3625,-6.747861966944502,-522836,32.745674,4.977797230103764,2912787,27717058.906967163,277.1705890696716
2019-01-11,37774732,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5798433,0.1535,buy,617676,10.039984,-104370,-403024,5719381,0.1514,buy,173371,31.192952,2643590,311428,-16.48,0.0,0.0,9503292,0.0,0.0,15823816,9.3875,-6.498857593024477,-507394,32.989262,5.758704401893411,2955018,27774731.902115166,277.74731902115167
2019-01-14,37758035,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5826229,0.1543,buy,617676,10.039984,-104370,-375228,5674889,0.1503,buy,173371,31.192952,2643590,266936,-16.51,0.0,0.0,9503292,0.0,0.0,15823816,9.4325,-6.050649719968404,-479599,32.732632,4.935986503243317,2910525,27758035.122385167,277.58035122385166
2019-01-15,37689552,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5799978,0.1539,buy,617676,10.039984,-104370,-401480,5632657,0.1494,buy,173371,31.192952,2643590,224704,-16.67,0.0,0.0,9503292,0.0,0.0,15823816,9.39,-6.473957155632459,-505850,32.489037,4.155056890486941,2868293,27689551.583640166,276.89551583640167
2019-01-16,37740222,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5838582,0.1547,buy,617676,10.039984,-104370,-362875,5644723,0.1496,buy,173371,31.192952,2643590,236769,-16.55,0.0,0.0,9503292,0.0,0.0,15823816,9.4525,-5.851446220832357,-467245,32.558632,4.378168187515952,2880359,27740222.088385165,277.40222088385167
2019-01-17,37726970,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5820052,0.1543,buy,617676,10.039984,-104370,-381405,5650001,0.1498,buy,173371,31.192952,2643590,242048,-16.58,0.0,0.0,9503292,0.0,0.0,15823816,9.4225,-6.150251469536416,-485775,32.589077,4.475770363506282,2885637,27726970.088480167,277.26970088480164
2019-01-18,37564722,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5718136,0.1522,buy,617676,10.039984,-104370,-483322,5589669,0.1488,buy,173371,31.192952,2643590,181716,-16.94,0.0,0.0,9503292,0.0,0.0,15823816,9.2575,-7.793680337408682,-587692,32.241085,3.3601593788706197,2825306,27564721.827448167,275.64721827448165
2019-01-22,37672602,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5752108,0.1527,buy,617676,10.039984,-104370,-449350,5663577,0.1503,buy,173371,31.192952,2643590,255624,-16.7,0.0,0.0,9503292,0.0,0.0,15823816,9.3125,-7.245870714784585,-553720,32.667385,4.7268142524027335,2899214,27672602.064748168,276.7260206474817
2019-01-23,37651162,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5738210,0.1524,buy,617676,10.039984,-104370,-463247,5656034,0.1502,buy,173371,31.192952,2643590,248081,-16.75,0.0,0.0,9503292,0.0,0.0,15823816,9.29,-7.469974651312638,-567618,32.623878,4.5873372325041295,2891671,27651161.50265117,276.5116150265117
2019-01-24,37696660,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5716591,0.1516,buy,617676,10.039984,-104370,-484866,5723152,0.1518,buy,173371,31.192952,2643590,315198,-16.65,0.0,0.0,9503292,0.0,0.0,15823816,9.255,-7.818580774800676,-589236,33.011009,5.828422073802186,2958788,27696660.13125217,276.9666013125217
2019-01-25,37815887,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5881820,0.1555,buy,617676,10.039984,-104370,-319638,5677150,0.1501,buy,173371,31.192952,2643590,269197,-16.39,0.0,0.0,9503292,0.0,0.0,15823816,9.5225,-5.154233973856237,-424008,32.745674,4.977797230103764,2912787,27815887.066967167,278.15887066967167
2019-01-28,37846341,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5926601,0.1566,buy,617676,10.039984,-104370,-274856,5662823,0.1496,buy,173371,31.192952,2643590,254869,-16.32,0.0,0.0,9503292,0.0,0.0,15823816,9.595,-4.432121289488111,-379226,32.663033,4.71286238280475,2898459,27846341.024156168,278.4634102415617
2019-01-29,37962405,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5988369,0.1577,buy,617676,10.039984,-104370,-213089,5717119,0.1506,buy,173371,31.192952,2643590,309166,-16.06,0.0,0.0,9503292,0.0,0.0,15823816,9.695,-3.436103793807954,-317459,32.976215,5.716877645771046,2952756,27962405.300678164,279.62405300678165
2019-01-30,38024424,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,6060946,0.1594,buy,617676,10.039984,-104370,-140512,5706561,0.1501,buy,173371,31.192952,2643590,298608,-15.92,0.0,0.0,9503292,0.0,0.0,15823816,9.8125,-2.265783236383767,-244882,32.915314,5.521638029414078,2942197,28024423.76340717,280.2442376340717
2019-01-31,38120991,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,6062490,0.159,buy,617676,10.039984,-104370,-138967,5801584,0.1522,buy,173371,31.192952,2643590,393631,-15.71,0.0,0.0,9503292,0.0,0.0,15823816,9.815,-2.2408827989917612,-243338,33.463406,7.278740077136225,3037221,28120991.211539164,281.20991211539166
2019-02-01,38030815,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,6043960,0.1589,buy,617676,10.039984,-104370,-157498,5729938,0.1507,buy,173371,31.192952,2643590,321985,-15.91,0.0,0.0,9503292,0.0,0.0,15823816,9.785,-2.5396880476958095,-261868,33.050152,5.953908753874115,2965574,28030814.672305167,280.30814672305166
2019-02-04,37929977,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5988369,0.1579,buy,617676,10.039984,-104370,-213089,5684691,0.1499,buy,173371,31.192952,2643590,276738,-16.13,0.0,0.0,9503292,0.0,0.0,15823816,9.695,-3.436103793807954,-317459,32.789169,5.1172357797736545,2920327,27929976.94861217,279.29976948612165
2019-02-05,38007548,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,6016164,0.1583,buy,617676,10.039984,-104370,-185293,5734466,0.1509,buy,173371,31.192952,2643590,326513,-15.96,0.0,0.0,9503292,0.0,0.0,15823816,9.74,-2.987895920751882,-289663,33.076271,6.037642412428612,2970103,28007547.52945417,280.0754752945417
2019-02-06,37931055,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5937411,0.1565,buy,617676,10.039984,-104370,-264047,5736727,0.1512,buy,173371,31.192952,2643590,328774,-16.13,0.0,0.0,9503292,0.0,0.0,15823816,9.6125,-4.257818227744082,-368417,33.089314,6.079456345141465,2972364,27931055.117407165,279.3105511740717
2019-02-07,38030422,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5962118,0.1568,buy,617676,10.039984,-104370,-239340,5811387,0.1528,buy,173371,31.192952,2643590,403434,-15.91,0.0,0.0,9503292,0.0,0.0,15823816,9.6525,-3.8594112294720317,-343710,33.519951,7.460015000485676,3047024,28030422.124734163,280.3042212473416
2019-02-08,38128711,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,6005355,0.1575,buy,617676,10.039984,-104370,-196102,5866439,0.1539,buy,173371,31.192952,2643590,458486,-15.69,0.0,0.0,9503292,0.0,0.0,15823816,9.7225,-3.162198982495912,-300473,33.83749,8.477998162311874,3102076,28128711.498703167,281.28711498703166
2019-02-11,38028626,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5949764,0.1565,buy,617676,10.039984,-104370,-251693,5821945,0.1531,buy,173371,31.192952,2643590,413991,-15.92,0.0,0.0,9503292,0.0,0.0,15823816,9.6325,-4.058614728608056,-356064,33.580845,7.6552321758759145,3057581,28028625.858408168,280.2862585840817
2019-02-12,38017170,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5976015,0.1572,buy,617676,10.039984,-104370,-225442,5784238,0.1521,buy,173371,31.192952,2643590,376285,-15.94,0.0,0.0,9503292,0.0,0.0,15823816,9.675,-3.635307292943979,-329812,33.363354,6.957988133888193,3019874,28017170.456247166,280.17170456247163
2019-02-13,37921647,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5921969,0.1562,buy,617676,10.039984,-104370,-279489,5742761,0.1514,buy,173371,31.192952,2643590,334808,-16.15,0.0,0.0,9503292,0.0,0.0,15823816,9.5875,-4.506822601664129,-383859,33.124115,6.191023214139335,2978397,27921646.70157817,279.2164670157817
2019-02-14,38036886,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,5980648,0.1572,buy,617676,10.039984,-104370,-220809,5799321,0.1525,buy,173371,31.192952,2643590,391368,-15.9,0.0,0.0,9503292,0.0,0.0,15823816,9.6825,-3.5606059807679835,-325180,33.450352,7.236890880047109,3034957,28036885.956505165,280.36885956505165
2019-02-15,38141315,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,6060946,0.1589,buy,617676,10.039984,-104370,-140512,5823452,0.1527,buy,173371,31.192952,2643590,415499,-15.67,0.0,0.0,9503292,0.0,0.0,15823816,9.8125,-2.265783236383767,-244882,33.589542,7.68311347410513,3059089,28141315.345995165,281.4131534599516
2019-02-19,38353659,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,6241616,0.1627,buy,617676,10.039984,-104370,40159,5855126,0.1527,buy,173371,31.192952,2643590,447173,-15.2,0.0,0.0,9503292,0.0,0.0,15823816,10.105,0.6475679384807309,-64212,33.772236,8.268803470504537,3090763,28353659.417469166,283.5365941746917
2019-02-20,38302704,26256917,False,,0,0.0,sell,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,6223086,0.1625,buy,617676,10.039984,-104370,21628,5822701,0.152,buy,173371,31.192952,2643590,414748,-15.31,0.0,0.0,9503292,0.0,0.0,15823816,10.075,0.3487626897766605,-82742,33.585209,7.669222515702545,3058338,28302704.079452164,283.0270407945216
2019-02-21,38051933,26256917,False,,0,0.0,buy,0,0.0,9503292,0,0,0.0,sell,0,0.0,15823816,0,6076388,0.1597,buy,617676,10.039984,-104370,-125070,5718629,0.1503,buy,173371,31.192952,2643590,310675,-15.86,0.0,0.0,9503292,0.0,0.0,15823816,9.8375,-2.0167788624637195,-229440,32.984921,5.744787796671735,2954265,28051933.498604164,280.5193349860416
2019-02-22,38209534,13318170,True,daily,13372825,0.35,buy,968167,13.756071,9503292,54651,0,0.0,sell,0,0.0,15823816,0,5748188,0.1504,buy,580332,10.039984,-110707,-78336,5770351,0.151,buy,173045,31.192952,2644250,372566,-15.52,13.812519,0.41035134894973346,9557944,0.0,0.0,15823816,9.905,-1.3444670528796165,-189043,33.345955,6.9022095081678225,3016817,28209533.827424027,282.09533827424025
2019-02-25,38211468,13318170,False,,13419485,0.3512,buy,968167,13.756071,9503292,101311,0,0.0,sell,0,0.0,15823816,0,5736582,0.1501,buy,580332,10.039984,-110707,-89942,5737232,0.1501,buy,173045,31.192952,2644250,339448,-15.51,13.860713,0.7606984849725773,9604603,0.0,0.0,15823816,9.885,-1.5436705520156413,-200649,33.154568,6.288651036948778,2983698,28211468.464407027,282.1146846440703
2019-02-26,38250103,13318170,False,,13385653,0.35,buy,968167,13.756071,9503292,67480,0,0.0,sell,0,0.0,15823816,0,5751090,0.1504,buy,580332,10.039984,-110707,-75434,5795190,0.1515,buy,173045,31.192952,2644250,397406,-15.43,13.825769,0.506672458471713,9570772,0.0,0.0,15823816,9.91,-1.2946661780955937,-186141,33.489498,7.362387177676211,3041656,28250103.09860903,282.5010309860903
2019-02-27,38034411,13318170,False,,13376323,0.3517,buy,968167,13.756071,9503292,58149,0,0.0,buy,0,0.0,15823816,0,5674196,0.1492,buy,580332,10.039984,-110707,-152328,5665722,0.149,buy,173045,31.192952,2644250,267938,-15.9,13.816132,0.43661611639900233,9561441,0.0,0.0,15823816,9.7775,-2.614389359871816,-263035,32.741322,4.963845360505781,2912188,28034410.767310023,280.3441076731002
2019-02-28,37839404,20,True,daily,13244359,0.35,buy,963489,13.756071,9503216,-9464,13294484,0.3513,buy,1288964,10.327707,15823816,-17559,5638049,0.149,buy,583498,10.03857,-110707,-219436,5662492,0.1496,buy,174266,31.200607,2644250,225287,-16.33,13.746248,-0.07140685853193052,9493752,10.314085,-0.1319019837135338,15806257,9.6625,-3.7462465250866384,-330143,32.493382,4.143429731830195,2869537,27839403.869896777,278.39403869896773
2019-03-01,37919244,20,False,,13432419,0.3542,buy,963489,13.756071,9503216,178596,13488446,0.3557,buy,1288964,10.327707,15823816,176403,5438201,0.1434,buy,583498,10.03857,-110707,-419284,5560158,0.1466,buy,174266,31.200607,2644250,122953,-16.16,13.941435,1.3475084927336622,9681813,10.464564,1.3251396754731637,16000219,9.32,-7.158087204533747,-529991,31.906153,2.261322104560337,2767203,27919244.297181778,279.1924429718178
2019-03-04,37866555,20,False,,13322140,0.3518,buy,963489,13.756071,9503216,68317,13482087,0.356,buy,1288964,10.327707,15823816,170043,5411944,0.1429,buy,583498,10.03857,-110707,-445541,5650364,0.1492,buy,174266,31.200607,2644250,213159,-16.27,13.826977,0.5154540358530468,9571534,10.45963,1.2773652780726952,15993860,9.275,-7.6063582427092875,-556248,32.42379,3.9203827876278963,2857410,27866554.644285776,278.66554644285776
2019-03-05,37881028,20,False,,13283825,0.3507,buy,963489,13.756071,9503216,30002,13501166,0.3564,buy,1288964,10.327707,15823816,189123,5422155,0.1431,buy,583498,10.03857,-110707,-435330,5673863,0.1498,buy,174266,31.200607,2644250,236658,-16.24,13.787210000000002,0.2263671254861821,9533219,10.474432,1.4206884702741451,16012939,9.2925,-7.432030616752128,-546037,32.558632,4.352560280013895,2880908,27881028.413322784,278.8102841332278
2019-03-06,37583923,20,False,,13114342,0.3489,buy,963489,13.756071,9503216,-139481,13342177,0.355,buy,1288964,10.327707,15823816,30134,5414861,0.1441,buy,583498,10.03857,-110707,-442624,5712523,0.152,buy,174266,31.200607,2644250,275318,-16.9,13.611304,-1.0523846550100746,9363735,10.351086,0.22636726602607293,15853950,9.28,-7.556550349578684,-553331,32.780479,5.063594528640802,2919568,27583923.02804678,275.8392302804678
2019-03-07,37094386,20,False,,12898418,0.3477,buy,963489,13.756071,9503216,-355405,13017847,0.3509,buy,1288964,10.327707,15823816,-294196,5397356,0.1455,buy,583498,10.03857,-110707,-460129,5780745,0.1558,buy,174266,31.200607,2644250,343540,-17.98,13.387198,-2.681527188635391,9147811,10.099465,-2.2100011264155173,15529620,9.25,-7.855397708362366,-570836,33.171963,6.318326536688956,2987791,27094386.36231278,270.9438636231278
2019-03-08,37171351,20,False,,12845020,0.3456,buy,963489,13.756071,9503216,-408802,12971741,0.349,buy,1288964,10.327707,15823816,-340303,5516974,0.1484,buy,583498,10.03857,-110707,-340512,5837597,0.157,buy,174266,31.200607,2644250,400392,-17.81,13.331777,-3.0844111290745047,9094414,10.063695,-2.5563509835325293,15483514,9.455,-5.813274090007148,-451219,33.498196,7.363924791487553,3044642,27171351.00614178,271.7135100614178
2019-03-11,37994115,20,False,,13223463,0.348,buy,963489,13.756071,9503216,-30360,13513888,0.3557,buy,1288964,10.327707,15823816,201845,5460083,0.1437,buy,583498,10.03857,-110707,-397403,5796663,0.1526,buy,174266,31.200607,2644250,359458,-15.99,13.72456,-0.2290681584045995,9472856,10.484302,1.5162566304570912,16025661,9.3575,-6.784528006054147,-508110,33.263302,6.611074048421517,3003708,27994115.294372782,279.9411529437278
2019-03-12,38376210,20,False,,13307047,0.3468,buy,963489,13.756071,9503216,53224,13666515,0.3561,buy,1288964,10.327707,15823816,354472,5528644,0.1441,buy,583498,10.03857,-110707,-328842,5873984,0.1531,buy,174266,31.200607,2644250,436779,-15.15,13.811312,0.4015770410860986,9556441,10.602713,2.662793754613668,16178288,9.475,-5.614042517484696,-439549,33.707001,8.033158571004705,3081030,28376210.073238775,283.76210073238775
2019-03-13,38805060,20,False,,13489305,0.3476,buy,963489,13.756071,9503216,235482,13865245,0.3573,buy,1288964,10.327707,15823816,553202,5603040,0.1444,buy,583498,10.03857,-110707,-254446,5847451,0.1507,buy,174266,31.200607,2644250,410246,-14.2,14.000476,1.7767080872459484,9738698,10.756891,4.1556516878142435,16377018,9.6025,-4.343941242654015,-365153,33.554745,7.545168061514196,3054497,28805060.348930776,288.0506034893078
2019-03-14,38531951,20,False,,13470729,0.3496,buy,963489,13.756071,9503216,216906,13812782,0.3585,buy,1288964,10.327707,15823816,500739,5479046,0.1422,buy,583498,10.03857,-110707,-378439,5769374,0.1497,buy,174266,31.200607,2644250,332169,-14.8,13.981196,1.6365517859943335,9720122,10.716189,3.761546798678772,16324555,9.39,-6.460776700705139,-489146,33.106712,6.109192783439399,2976420,28531950.624504782,285.3195062450478
2019-03-15,39016037,20,False,,13600749,0.3486,buy,963489,13.756071,9503216,346926,14049672,0.3601,buy,1288964,10.327707,15823816,737628,5525726,0.1416,buy,583498,10.03857,-110707,-331759,5839871,0.1497,buy,174266,31.200607,2644250,402667,-13.73,14.116143,2.6175513910255743,9850142,10.899972,5.541060798973252,16561445,9.47,-5.663850410615301,-442466,33.51125,7.40576372138777,3046917,29016037.304507777,290.1603730450778
2019-03-18,39201651,20,False,,13702903,0.3495,buy,963489,13.756071,9503216,449081,14122805,0.3603,buy,1288964,10.327707,15823816,810762,5533020,0.1411,buy,583498,10.03857,-110707,-324465,5842903,0.149,buy,174266,31.200607,2644250,405698,-13.32,14.222169,3.388309274661694,9952297,10.95671,6.090437321005782,16634578,9.4825,-5.539330677788767,-435172,33.528645,7.461515842240729,3049948,29201650.510723777,292.0165051072378
2019-03-19,39313262,20,False,,13706384,0.3486,buy,963489,13.756071,9503216,452562,14224557,0.3618,buy,1288964,10.327707,15823816,912514,5563653,0.1415,buy,583498,10.03857,-110707,-293832,5818648,0.148,buy,174266,31.200607,2644250,381443,-13.08,14.225782,3.414574042110985,9955778,11.035651,6.8547986313405085,16736330,9.535,-5.016347799917309,-404539,33.389462,7.015425158902033,3025693,29313262.48392678,293.1326248392678
2019-03-20,39505236,20,False,,13604038,0.3444,buy,963489,13.756071,9503216,350215,14341178,0.363,buy,1288964,10.327707,15823816,1029135,5632214,0.1426,buy,583498,10.03857,-110707,-225271,5927786,0.1501,buy,174266,31.200607,2644250,490581,-12.65,14.119557,2.6423695244526035,9853431,11.126128,7.730859465066375,16852951,9.6525,-3.8458623113478585,-335978,34.015732,9.022661762901985,3134831,29505236.043549776,295.05236043549775
2019-03-21,40236752,20,False,,13915732,0.3458,buy,963489,13.756071,9503216,661909,14781882,0.3674,buy,1288964,10.327707,15823816,1469839,5586993,0.1389,buy,583498,10.03857,-110707,-270492,5952125,0.1479,buy,174266,31.200607,2644250,514920,-11.03,14.443063,4.9941021174353395,10165126,11.468033,11.0414199318706,17293655,9.575,-4.617884654872395,-381199,34.155399,9.470303698123006,3159170,30236751.86682578,302.36751866825784
2019-03-22,39257714,20,False,,13378409,0.3408,buy,963489,13.756071,9503216,124586,14120030,0.3597,buy,1288964,10.327707,15823816,807987,5614710,0.143,buy,583498,10.03857,-110707,-242776,6144546,0.1565,buy,174266,31.200607,2644250,707342,-13.2,13.885378,0.9400011390374718,9627802,10.954557,6.069590487279952,16631803,9.6225,-4.144709670131541,-353483,35.259583,13.009286153535339,3351592,29257714.308940776,292.57714308940774
2019-03-25,39306579,20,False,,13363289,0.34,buy,963489,13.756071,9503216,109466,14083436,0.3583,buy,1288964,10.327707,15823816,771393,5699317,0.145,buy,583498,10.03857,-110707,-158169,6160518,0.1567,buy,174266,31.200607,2644250,723313,-13.09,13.869685,0.825920597774954,9612682,10.926167,5.794698889752659,16595209,9.7675,-2.7002807693437214,-268875,35.351231,13.303024030622513,3367563,29306578.92847178,293.0657892847178
2019-03-26,39550170,20,False,,13551700,0.3426,buy,963489,13.756071,9503216,297877,14210717,0.3593,buy,1288964,10.327707,15823816,898674,5642426,0.1427,buy,583498,10.03857,-110707,-215060,6145307,0.1554,buy,174266,31.200607,2644250,708102,-12.55,14.065236,2.2474820534832407,9801094,11.024914,6.7508355780594,16722490,9.67,-3.6715346853907094,-325767,35.263947,13.023273061003149,3352352,29550169.80547478,295.5016980547478
2019-03-27,39298265,20,False,,13415626,0.3414,buy,963489,13.756071,9503216,161803,14042070,0.3573,buy,1288964,10.327707,15823816,730027,5581158,0.142,buy,583498,10.03857,-110707,-276327,6259390,0.1593,buy,174266,31.200607,2644250,822185,-13.11,13.924005,1.2208007992265957,9665019,10.894075,5.483961970138496,16553844,9.565,-4.717500441133627,-387034,35.918598,15.121472639531852,3466436,29298264.650885783,292.98264650885784
2019-03-28,39330592,20,False,,13524953,0.3439,buy,963489,13.756071,9503216,271130,14086621,0.3582,buy,1288964,10.327707,15823816,774578,5417779,0.1377,buy,583498,10.03857,-110707,-439706,6301220,0.1602,buy,174266,31.200607,2644250,864015,-13.04,14.037475,2.0456729726198386,9774346,10.928638,5.818624819216911,16598394,9.285,-7.506742456448057,-550413,36.15863,15.890791011051043,3508265,29330592.18695978,293.3059218695978
2019-03-29,39724450,20,False,,13700571,0.3449,buy,963489,13.756071,9503216,446748,14307766,0.3602,buy,1288964,10.327707,15823816,995723,5432366,0.1368,buy,583498,10.03857,-110707,-425119,6283727,0.1582,buy,174266,31.200607,2644250,846522,-12.17,14.219748,3.370709772310554,9949964,11.100206,7.4798647489303205,16819539,9.31,-7.257702990794979,-535826,36.05825,15.569066498764773,3490772,29724449.821928777,297.2444982192878
2019-04-01,40197749,20,False,,14007612,0.3485,buy,963489,13.756071,9503216,753789,14691194,0.3655,buy,1288964,10.327707,15823816,1379151,5388604,0.1341,buy,583498,10.03857,-110707,-468881,6110320,0.152,buy,174266,31.200607,2644250,673115,-11.12,14.538424,5.687330594803375,10257005,11.397676,10.360174841091174,17202967,9.235,-8.004821387754212,-579588,35.063179,12.379798395903642,3317365,30197749.370686777,301.9774937068678
2019-04-02,40343150,17,True,monthly,14079450,0.349,buy,967707,13.759745,9503216,764048,14154661,0.3509,buy,1234271,10.327707,15880937,1407471,6063691,0.1503,buy,652536,9.958871,-110707,-434831,6045332,0.1498,buy,171963,31.200607,2653034,679982,-10.8,14.54929,5.738079743890889,10267265,11.468033,11.0414199318706,17288408,9.2925,-6.69123121031685,-545538,35.154839,12.673574733781301,3333016,30343149.94269952,303.43149942699523
2019-04-03,40440811,17,False,,14130848,0.3494,buy,967707,13.759745,9503216,815446,14317676,0.354,buy,1234271,10.327707,15880937,1570486,6049009,0.1496,buy,652536,9.958871,-110707,-449513,5943262,0.147,buy,171963,31.200607,2653034,577912,-10.58,14.602403,6.124082540552256,10318662,11.600107,12.320251663178139,17451423,9.27,-6.917160432567915,-560220,34.561283,10.771188654735852,3230946,30440811.142216526,304.40811142216523
2019-04-04,40553415,17,False,,14196261,0.3501,buy,967707,13.759745,9503216,880859,14305484,0.3528,buy,1234271,10.327707,15880937,1558294,6078373,0.1499,buy,652536,9.958871,-110707,-420149,5973281,0.1473,buy,171963,31.200607,2653034,607931,-10.33,14.669999,6.615341649303819,10384076,11.590229,12.224606041467156,17439231,9.315,-6.465301988065808,-530856,34.735851,11.330690593974602,3260965,30553415.492634527,305.5341549263453
2019-04-05,40816761,17,False,,14317747,0.3508,buy,967707,13.759745,9503216,1002345,14445645,0.3539,buy,1234271,10.327707,15880937,1698455,6062059,0.1485,buy,652536,9.958871,-110707,-436462,5991293,0.1468,buy,171963,31.200607,2653034,625943,-9.75,14.795538999999998,7.527713217335519,10505562,11.703787,13.324153066194366,17579392,9.29,-6.7163344572336525,-547169,34.840595,11.66640201372866,3278977,30816761.468104526,308.1676146810453
2019-04-08,40938563,17,False,,14350451,0.3505,buy,967707,13.759745,9503216,1035050,14520294,0.3547,buy,1234271,10.327707,15880937,1773104,6120788,0.1495,buy,652536,9.958871,-110707,-377734,5947013,0.1453,buy,171963,31.200607,2653034,581664,-9.48,14.829335,7.773328236558097,10538266,11.764267,13.909762217953814,17654041,9.38,-5.812617568229439,-488441,34.583099,10.841110371811302,3234697,30938563.259308524,309.38563259308523
2019-04-09,40784357,17,False,,14197430,0.3481,buy,967707,13.759745,9503216,882028,14418222,0.3535,buy,1234271,10.327707,15880937,1671032,6181147,0.1516,buy,652536,9.958871,-110707,-317375,5987541,0.1468,buy,171963,31.200607,2653034,622191,-9.82,14.671207,6.624120881852669,10385245,11.681569,13.109023037527168,17551969,9.4725,-4.883797432308468,-428082,34.818775,11.596467476389694,3275225,30784357.075642526,307.84357075642527
2019-04-10,41087801,17,False,,14289712,0.3478,buy,967707,13.759745,9503216,974311,14573620,0.3547,buy,1234271,10.327707,15880937,1826430,6212143,0.1512,buy,652536,9.958871,-110707,-286379,6012308,0.1463,buy,171963,31.200607,2653034,646959,-9.15,14.766569,7.317171522848676,10477527,11.807472,14.328102882665593,17707367,9.52,-4.406835740889592,-397086,34.962803,12.058086703880866,3299993,31087800.919253528,310.8780091925353
