date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2013-03-04,ugl,122918,136911,13.46,14.88,2309014,2565712,13993,256698,monthly
2013-03-04,ubt,99701,93616,15.97,14.8,2739282,2550621,-6085,-188661,monthly
2013-03-04,cash,0,0,0.0,0.0,21,11,0,-10,monthly
2013-04-16,sso,1496030,1429630,36.65,35.36,6285167,6177261,-66400,-107906,daily
2013-04-16,qld,3354693,3234818,36.31,35.29,6227427,6165608,-119875,-61819,daily
2013-04-16,ugl,136911,184488,10.96,14.86,1879788,2595284,47577,715496,daily
2013-04-16,ubt,93616,87168,16.09,14.49,2758928,2532106,-6448,-226822,daily
2013-04-16,cash,0,0,0.0,0.0,11,1,0,-10,daily
2013-05-29,sso,1429630,1355684,36.88,34.65,6875735,6443763,-73946,-431972,daily
2013-05-29,qld,3234818,3033685,37.29,34.72,6952303,6456761,-201133,-495542,daily
2013-05-29,ugl,184488,198059,13.96,15.33,2602664,2850069,13571,247405,daily
2013-05-29,ubt,87168,109905,11.86,15.31,2211306,2846659,22737,635353,daily
2013-05-29,cash,0,0,0.0,0.0,1,21,0,20,daily
2013-07-02,sso,1355684,1325666,35.79,35.04,6173797,6022313,-30018,-151484,monthly
2013-07-02,qld,3033685,2973706,35.7,35.14,6159044,6039100,-59979,-119944,monthly
2013-07-02,ugl,198059,224976,13.19,14.79,2276193,2541666,26917,265473,monthly
2013-07-02,ubt,109905,107644,15.31,15.03,2641861,2582654,-2261,-59207,monthly
2013-07-02,cash,0,0,0.0,0.0,21,4,0,-17,monthly
2013-08-02,sso,1325666,1290541,35.95,34.86,6750592,6595207,-35125,-155385,monthly
2013-08-02,qld,2973706,2848374,36.54,35.15,6861698,6649372,-125332,-212326,monthly
2013-08-02,ugl,224976,225267,14.98,14.85,2813324,2809079,291,-4245,monthly
2013-08-02,ubt,107644,128411,12.54,15.14,2354331,2863852,20767,509521,monthly
2013-08-02,cash,0,0,0.0,0.0,4,11,0,7,monthly
2013-09-04,sso,1290541,1377241,32.79,35.29,6080891,6600156,86700,519265,monthly
2013-09-04,qld,2848374,2868931,34.75,35.48,6444092,6636655,20557,192563,monthly
2013-09-04,ugl,225267,191625,17.55,14.45,3255671,2701912,-33642,-553759,monthly
2013-09-04,ubt,128411,129175,14.91,14.78,2765336,2765359,764,23,monthly
2013-09-04,cash,0,0,0.0,0.0,11,18,0,7,monthly
2013-10-02,sso,1377241,1339285,35.98,34.76,6950641,6737053,-37956,-213588,monthly
2013-10-02,qld,2868931,2693225,37.24,34.81,7195353,6747247,-175706,-448106,monthly
2013-10-02,ugl,191625,240636,11.9,15.48,2299500,3001332,49011,701832,monthly
2013-10-02,ubt,129175,130224,14.88,14.95,2874532,2896807,1049,22275,monthly
2013-10-02,cash,0,0,0.0,0.0,18,15,0,-3,monthly
2013-12-03,sso,1339285,1268418,36.93,34.76,7654528,7191366,-70867,-463162,monthly
2013-12-03,qld,2693225,2525175,37.32,35.0,7734263,7240050,-168050,-494213,monthly
2013-12-03,ugl,240636,293053,12.32,15.11,2553749,3125410,52417,571661,monthly
2013-12-03,ubt,130224,145345,13.42,15.13,2781939,3129414,15121,347475,monthly
2013-12-03,cash,0,0,0.0,0.0,15,1,0,-14,monthly
2014-02-04,sso,1268418,1351585,32.82,35.3,6771448,7321145,83167,549697,monthly
2014-02-04,qld,2525175,2579819,34.25,35.28,7066583,7316812,54644,250229,monthly
2014-02-04,ugl,293053,275776,15.92,14.83,3285124,3075591,-17277,-209533,monthly
2014-02-04,ubt,145345,127869,17.01,14.59,3509259,3024885,-17476,-484374,monthly
2014-02-04,cash,0,0,0.0,0.0,1,6,0,5,monthly
2014-03-04,sso,1351585,1337384,35.38,35.63,8133460,8281587,-14201,148127,monthly
2014-03-04,qld,2579819,2528683,35.72,35.52,8212428,8255151,-51136,42723,monthly
2014-03-04,ugl,275776,266855,15.49,14.45,3560268,3358370,-8921,-201898,monthly
2014-03-04,ubt,127869,143141,13.42,14.41,3084166,3348577,15272,264411,monthly
2014-03-04,cash,0,0,0.0,0.0,6,1,0,-5,monthly
2014-04-02,sso,1337384,1274514,36.73,35.08,8390950,8051224,-62870,-339726,monthly
2014-04-02,qld,2528683,2533433,34.93,35.03,7981401,8039127,4750,57726,monthly
2014-04-02,ugl,266855,296066,13.49,15.12,3082842,3470633,29211,387791,monthly
2014-04-02,ubt,143141,144623,14.85,14.77,3392151,3389888,1482,-2263,monthly
2014-04-02,cash,0,0,0.0,0.0,1,14,0,13,monthly
2014-09-03,sso,1274514,1299196,34.33,35.03,9091551,9261497,24682,169946,monthly
2014-09-03,qld,2533433,2347063,37.78,34.66,10007065,9162035,-186370,-845030,monthly
2014-09-03,ugl,296066,356707,12.44,15.13,3295214,3999577,60641,704363,monthly
2014-09-03,ubt,144623,140419,15.44,15.18,4090475,4012018,-4204,-78457,monthly
2014-09-03,cash,0,0,0.0,0.0,14,5,0,-9,monthly
2014-10-16,sso,1299196,1365695,33.35,35.16,8041256,8439174,66499,397918,daily
2014-10-16,qld,2347063,2513359,32.77,34.78,7901788,8349705,166296,447917,daily
2014-10-16,ugl,356707,340538,15.71,15.13,3788228,3630986,-16169,-157242,daily
2014-10-16,ubt,140419,116464,18.17,14.93,4381660,3584612,-23955,-797048,daily
2014-10-16,cash,0,0,0.0,0.0,5,5,0,0,daily
2014-11-04,sso,1365695,1292735,36.96,34.93,9891014,9302455,-72960,-588559,monthly
2014-11-04,qld,2513359,2300810,38.2,34.92,10223464,9300936,-212549,-922528,monthly
2014-11-04,ugl,340538,425808,11.99,15.04,3208719,4004724,85270,796005,monthly
2014-11-04,ubt,116464,135706,12.85,15.12,3439322,4026621,19242,587299,monthly
2014-11-04,cash,0,0,0.0,0.0,5,11,0,6,monthly
2015-01-16,sso,1292735,1380836,32.76,35.27,9159017,10033351,88101,874334,daily
2015-01-16,qld,2300810,2500923,32.2,35.21,9001481,10014986,200113,1013505,daily
2015-01-16,ugl,425808,387282,16.52,15.18,4616823,4318194,-38526,-298629,daily
2015-01-16,ubt,135706,109692,18.52,14.33,5176368,4077353,-26014,-1099015,daily
2015-01-16,cash,0,0,0.0,0.0,11,5,0,-6,daily
2015-03-03,sso,1380836,1325693,36.44,35.0,11062439,10530699,-55143,-531740,monthly
2015-03-03,qld,2500923,2260580,38.68,34.93,11742183,10509520,-240343,-1232663,monthly
2015-03-03,ugl,387282,458107,12.65,15.03,3838932,4521516,70825,682584,monthly
2015-03-03,ubt,109692,134514,12.23,15.04,3711269,4526021,24822,814752,monthly
2015-03-03,cash,0,0,0.0,0.0,5,30,0,25,monthly
2015-04-02,sso,1325693,1352499,34.31,35.26,10066730,10331048,26806,264318,monthly
2015-04-02,qld,2260580,2366819,33.42,35.08,9807408,10278512,106239,471104,monthly
2015-04-02,ugl,458107,445784,15.41,14.94,4522661,4376484,-12323,-146177,monthly
2015-04-02,ubt,134514,119644,16.86,14.73,4947847,4317491,-14870,-630356,monthly
2015-04-02,cash,0,0,0.0,0.0,30,4,0,-26,monthly
2015-05-04,sso,1352499,1316052,35.97,35.14,10750012,10527235,-36447,-222777,monthly
2015-05-04,qld,2366819,2242870,36.94,35.02,11039828,10489956,-123949,-549872,monthly
2015-05-04,ugl,445784,474071,14.09,15.18,4210429,4547526,28287,337097,monthly
2015-05-04,ubt,119644,137985,13.0,14.66,3884650,4392565,18341,507915,monthly
2015-05-04,cash,0,0,0.0,0.0,4,35,0,31,monthly
2015-08-04,sso,1316052,1308265,35.21,35.04,10401365,10296460,-7787,-104905,monthly
2015-08-04,qld,2242870,2121390,36.99,35.01,10929310,10289074,-121480,-640236,monthly
2015-08-04,ugl,474071,557362,12.74,15.07,3764123,4428241,83291,664118,monthly
2015-08-04,ubt,137985,137466,15.06,14.88,4448072,4374030,-519,-74042,monthly
2015-08-04,cash,0,0,0.0,0.0,35,1,0,-34,monthly
2015-08-24,sso,1308265,1383541,33.28,33.94,9155162,8881117,75276,-274045,daily
2015-08-24,qld,2121390,2396883,31.55,34.65,8679043,9067583,275493,388540,daily
2015-08-24,ugl,557362,457343,18.29,15.6,5031585,4082929,-100019,-948656,daily
2015-08-24,ubt,137466,122263,16.88,15.81,4643396,4138527,-15203,-504869,daily
2015-08-24,cash,0,0,0.0,0.0,1,2,0,1,daily
2015-08-25,sso,1383541,0,33.94,0.0,8881117,0,-1383541,-8881117,
2015-08-25,qld,2396883,0,34.65,0.0,9067583,0,-2396883,-9067583,
2015-08-25,ugl,457343,457343,15.6,14.71,4082929,3984600,0,-98329,
2015-08-25,ubt,122263,122263,15.81,14.79,4138527,4007525,0,-131002,
2015-08-25,cash,0,0,0.0,70.5,2,19098478,0,19098476,
2015-10-28,sso,0,0,0.0,0.0,0,0,0,0,daily
2015-10-28,qld,0,1920182,0.0,35.33,0,9624962,1920182,9624962,daily
2015-10-28,ugl,457343,450915,15.22,14.76,4144670,4022161,-6428,-122509,daily
2015-10-28,ubt,122263,125056,14.66,14.91,3994047,4061727,2793,67680,daily
2015-10-28,cash,0,0,70.12,34.99,19098478,9533024,0,-9565454,daily
2015-11-03,sso,0,1198746,0.0,35.31,0,9538093,1198746,9538093,monthly
2015-11-03,qld,1920182,1871229,35.91,35.33,9728886,9544158,-48953,-184728,monthly
2015-11-03,ugl,450915,475761,14.23,14.63,3854195,3952384,24846,98189,monthly
2015-11-03,ubt,125056,127809,14.68,14.74,3977435,3980987,2753,3552,monthly
2015-11-03,cash,0,0,35.19,0.0,9533024,23,0,-9533001,monthly
2015-12-02,sso,1198746,1182463,35.48,34.82,9496950,9174793,-16283,-322157,monthly
2015-12-02,qld,1871229,1836496,35.66,35.14,9545309,9257440,-34733,-287869,monthly
2015-12-02,ugl,475761,530040,13.49,14.8,3609836,3899769,54279,289933,monthly
2015-12-02,ubt,127809,124681,15.37,15.24,4114758,4016141,-3128,-98617,monthly
2015-12-02,cash,0,0,0.0,0.0,23,0,0,-23,monthly
2016-01-11,sso,1182463,0,32.93,0.0,7826283,0,-1182463,-7826283,
2016-01-11,qld,1836496,1836496,32.13,32.44,7636622,7690874,0,54252,
2016-01-11,ugl,530040,530040,18.0,17.65,4277422,4185990,0,-91432,
2016-01-11,ubt,124681,124681,16.95,16.63,4029268,3943305,0,-85963,
2016-01-11,cash,0,0,0.0,33.28,0,7890994,0,7890994,
2016-01-14,sso,0,0,0.0,0.0,0,0,0,0,
2016-01-14,qld,1836496,0,31.08,0.0,7321303,0,-1836496,-7321303,
2016-01-14,ugl,530040,530040,17.85,17.36,4204542,4058781,0,-145761,
2016-01-14,ubt,124681,124681,17.57,17.42,4138295,4073823,0,-64472,
2016-01-14,cash,0,0,33.5,65.22,7890994,15247797,0,7356803,
2016-01-21,sso,0,0,0.0,0.0,0,0,0,0,daily
2016-01-21,qld,0,0,0.0,0.0,0,0,0,0,daily
2016-01-21,ugl,530040,444902,17.83,15.03,4236344,3561440,-85138,-674904,daily
2016-01-21,ubt,124681,103941,18.0,14.8,4277724,3508031,-20740,-769693,daily
2016-01-21,cash,0,0,64.17,70.17,15247797,16633295,0,1385498,daily
2016-02-12,sso,0,0,0.0,0.0,0,0,0,0,daily
2016-02-12,qld,0,0,0.0,0.0,0,0,0,0,daily
2016-02-12,ugl,444902,368607,18.04,14.86,4532439,3710029,-76295,-822410,daily
2016-02-12,ubt,103941,98781,15.77,14.7,3962920,3669427,-5160,-293493,daily
2016-02-12,cash,0,0,66.19,70.45,16633295,17590041,0,956746,daily
2016-04-05,sso,1126810,1132452,34.83,34.37,8593886,8466139,5642,-127747,daily
2016-04-05,qld,0,1901830,0.0,34.86,0,8587123,1901830,8587123,daily
2016-04-05,ugl,381118,384827,14.85,15.41,3664449,3795356,3709,130907,daily
2016-04-05,ubt,102323,101078,15.19,15.35,3747661,3781950,-1245,34289,daily
2016-04-05,cash,0,0,35.13,0.0,8669354,20,0,-8669334,daily
2016-05-03,sso,1132452,1116199,35.5,34.72,8761971,8486450,-16253,-275521,monthly
2016-05-03,qld,1901830,1999524,33.31,34.72,8220791,8486807,97694,266016,monthly
2016-05-03,ugl,384827,343027,16.84,15.08,4155169,3686682,-41800,-468487,monthly
2016-05-03,ubt,101078,105478,14.36,15.49,3543134,3785613,4400,242479,monthly
2016-05-03,cash,0,0,0.0,0.0,20,19,0,-1,monthly
2016-06-02,sso,1116199,1114168,35.06,35.01,8815148,8850704,-2031,35556,monthly
2016-06-02,qld,1999524,1908373,36.66,34.96,9216495,8838631,-91151,-377864,monthly
2016-06-02,ugl,343027,396433,12.98,14.85,3262186,3754220,53406,492034,monthly
2016-06-02,ubt,105478,103400,15.3,15.18,3846807,3836228,-2078,-10579,monthly
2016-06-02,cash,0,0,0.0,0.0,19,1,0,-18,monthly
2016-06-28,sso,1114168,1187708,32.79,35.42,7978805,8810465,73540,831660,daily
2016-06-28,qld,1908373,2139649,31.14,35.59,7578032,8853452,231276,1275420,daily
2016-06-28,ugl,396433,320977,18.43,14.28,4484648,3552412,-75456,-932236,daily
2016-06-28,ubt,103400,87883,17.65,14.72,4294128,3660828,-15517,-633300,daily
2016-06-28,cash,0,0,0.0,0.0,1,6,0,5,daily
2016-08-02,sso,1187708,1174450,35.39,34.87,10029161,9794324,-13258,-234837,monthly
2016-08-02,qld,2139649,1953688,38.31,34.75,10856018,9762127,-185961,-1093891,monthly
2016-08-02,ugl,320977,362027,13.27,15.36,3761047,4314456,41050,553409,monthly
2016-08-02,ubt,87883,101267,13.02,15.02,3690455,4217922,13384,527467,monthly
2016-08-02,cash,0,0,0.0,0.0,6,12,0,6,monthly
2016-11-18,sso,1174450,1092848,37.61,35.13,10131407,9385851,-81602,-745556,daily
2016-11-18,qld,1953688,1804513,37.89,35.03,10207232,9360072,-149175,-847160,daily
2016-11-18,ugl,362027,431924,12.59,14.87,3392192,3972620,69897,580428,daily
2016-11-18,ubt,101267,127297,11.91,14.97,3209413,3999459,26030,790046,daily
2016-11-18,cash,0,0,0.0,0.0,12,8,0,-4,daily
2017-01-04,sso,1092848,1041684,36.72,35.06,10059912,9701880,-51164,-358032,monthly
2017-01-04,qld,1804513,1776271,35.56,35.01,9740957,9689194,-28242,-51763,monthly
2017-01-04,ugl,431924,487831,13.26,14.96,3631401,4139246,55907,507845,monthly
2017-01-04,ubt,127297,131962,14.47,14.97,3964008,4142128,4665,178120,monthly
2017-01-04,cash,0,0,0.0,0.0,8,24,0,16,monthly
2017-03-02,sso,1041684,1050966,34.69,35.05,10822613,10797588,9282,-25025,monthly
2017-03-02,qld,1776271,1678984,37.02,35.09,11549765,10809591,-97287,-740174,monthly
2017-03-02,ugl,487831,483211,15.14,14.86,4723423,4576008,-4620,-147415,monthly
2017-03-02,ubt,131962,150541,13.15,15.0,4102036,4621126,18579,519090,monthly
2017-03-02,cash,0,0,0.0,0.0,24,33,0,9,monthly
2017-10-03,sso,1050966,1063658,34.58,35.03,12246989,12454626,12692,207637,monthly
2017-10-03,qld,1678984,1563700,37.58,35.04,13309099,12456931,-115284,-852168,monthly
2017-10-03,ugl,483211,543797,13.33,14.95,4720971,5316975,60586,596004,monthly
2017-10-03,ubt,150541,155638,14.51,14.98,5138874,5324810,5097,185936,monthly
2017-10-03,cash,0,0,0.0,0.0,33,43,0,10,monthly
2018-01-29,sso,1063658,1026001,36.27,34.91,16001271,15228501,-37657,-772770,daily
2018-01-29,qld,1563700,1422894,38.44,35.05,16955536,15290194,-140806,-1665342,daily
2018-01-29,ugl,543797,609891,13.38,15.02,5902916,6550229,66094,647313,daily
2018-01-29,ubt,155638,196340,11.91,15.02,5251749,6549533,40702,1297784,daily
2018-01-29,cash,0,0,0.0,0.0,43,16,0,-27,daily
