Date,equity,cash,is_month_start,rebalanced,rebalance_reason,sso_close,sso_shares,sso_weight,sso_signal_today,sso_pending_intent,sso_pending_reason,sso_pending_delta,sso_executed_intent,sso_exec_side,sso_exec_shares,sso_exec_price,qld_close,qld_shares,qld_weight,qld_signal_today,qld_pending_intent,qld_pending_reason,qld_pending_delta,qld_executed_intent,qld_exec_side,qld_exec_shares,qld_exec_price,ugl_close,ugl_shares,ugl_weight,ugl_signal_today,ugl_pending_intent,ugl_pending_reason,ugl_pending_delta,ugl_executed_intent,ugl_exec_side,ugl_exec_shares,ugl_exec_price,ubt_close,ubt_shares,ubt_weight,ubt_signal_today,ubt_pending_intent,ubt_pending_reason,ubt_pending_delta,ubt_executed_intent,ubt_exec_side,ubt_exec_shares,ubt_exec_price
2018-11-13,38675119,36,False,False,,13.279002,1039949,0.3571,hold,,,0.0,,,0,0.0,9.793038,1311918,0.3322,hold,,,0.0,,,0,0.0,8.26,740401,0.1581,hold,,,0.0,,,0,0.0,29.189592,202203,0.1526,hold,,,0.0,,,0,0.0
2018-11-14,38374500,36,False,False,,13.085563,1039949,0.3546,hold,,,0.0,,,0,0.0,9.629103,1311918,0.3292,hold,,,0.0,,,0,0.0,8.3925,740401,0.1619,hold,,,0.0,,,0,0.0,29.276205,202203,0.1543,hold,,,0.0,,,0,0.0
2018-11-15,39119153,36,False,False,,13.360703,1039949,0.3552,hold,,,0.0,,,0,0.0,9.971765,1311918,0.3344,hold,,,0.0,,,0,0.0,8.42,740401,0.1594,hold,,,0.0,,,0,0.0,29.219906,202203,0.151,hold,,,0.0,,,0,0.0
2018-11-16,39259208,36,False,False,,13.430391,1039949,0.3558,hold,,,0.0,,,0,0.0,9.905206,1311918,0.331,hold,,,0.0,,,0,0.0,8.5275,740401,0.1608,hold,,,0.0,,,0,0.0,29.592356,202203,0.1524,hold,,,0.0,,,0,0.0
2018-11-19,37983452,36,False,False,,12.976227,1039949,0.3553,hold,,,0.0,,,0,0.0,9.253157,1311918,0.3196,hold,,,0.0,,,0,0.0,8.5575,740401,0.1668,hold,,,0.0,,,0,0.0,29.739605,202203,0.1583,hold,,,0.0,,,0,0.0
2018-11-20,37041101,36,False,False,,12.496826,1039949,0.3509,hold,,,0.0,,,0,0.0,8.928984,1311918,0.3162,sell,EXIT_ALL,signal sell,-11714095.0,,,0,0.0,8.5325,740401,0.1706,hold,,,0.0,,,0,0.0,29.739605,202203,0.1623,hold,,,0.0,,,0,0.0
2018-11-21,37394853,11972413,False,False,,12.574923,1039949,0.3497,hold,,,0.0,,,0,0.0,9.055943,0,0.0,hold,,,0.0,EXIT_ALL,sell,1311918,9.125858,8.5825,740401,0.1699,hold,,,0.0,,,0,0.0,29.627007,202203,0.1602,hold,,,0.0,,,0,0.0
2018-11-23,37253017,11972413,False,False,,12.41873,1039949,0.3467,hold,,,0.0,,,0,0.0,8.924053,0,0.0,hold,,,0.0,,,0,0.0,8.55,740401,0.1699,hold,,,0.0,,,0,0.0,29.847872,202203,0.162,hold,,,0.0,,,0,0.0
2018-11-26,37607049,11972413,False,False,,12.800804,1039949,0.354,hold,,,0.0,,,0,0.0,9.335741,0,0.0,hold,,,0.0,,,0,0.0,8.54,740401,0.1681,hold,,,0.0,,,0,0.0,29.670319,202203,0.1595,hold,,,0.0,,,0,0.0
2018-11-27,37624452,11972413,False,False,,12.884909,1039949,0.3561,hold,,,0.0,,,0,0.0,9.402303,0,0.0,hold,,,0.0,,,0,0.0,8.43,740401,0.1659,hold,,,0.0,,,0,0.0,29.726612,202203,0.1598,hold,,,0.0,,,0,0.0
2018-11-28,38219268,11972413,False,False,,13.465237,1039949,0.3664,hold,,,0.0,,,0,0.0,9.993955,0,0.0,hold,,,0.0,,,0,0.0,8.4975,740401,0.1646,hold,,,0.0,,,0,0.0,29.436445,202203,0.1557,hold,,,0.0,,,0,0.0
2018-11-29,38258317,11972413,False,False,,13.420778,1039949,0.3648,hold,,,0.0,,,0,0.0,9.934787,0,0.0,hold,,,0.0,,,0,0.0,8.55,740401,0.1655,hold,,,0.0,,,0,0.0,29.665981,202203,0.1568,hold,,,0.0,,,0,0.0
2018-11-30,38432930,11972413,False,False,,13.58899,1039949,0.3677,hold,,,0.0,,,0,0.0,10.08763,0,0.0,hold,,,0.0,,,0,0.0,8.52,740401,0.1641,hold,,,0.0,,,0,0.0,29.774254,202203,0.1566,hold,,,0.0,,,0,0.0
2018-12-03,38974658,11972413,True,False,,13.935024,1039949,0.3718,hold,,,0.0,,,0,0.0,10.4229,0,0.0,hold,,,0.0,,,0,0.0,8.645,740401,0.1642,hold,,,0.0,,,0,0.0,30.215988,202203,0.1568,hold,,,0.0,,,0,0.0
2018-12-04,38347515,11972413,False,False,,13.049516,1039949,0.3539,hold,,,0.0,,,0,0.0,9.624173,0,0.0,hold,,,0.0,,,0,0.0,8.7425,740401,0.1688,hold,,,0.0,,,0,0.0,31.311678,202203,0.1651,hold,,,0.0,,,0,0.0
2018-12-06,38345212,11972413,False,False,,13.009867,1039949,0.3528,hold,,,0.0,,,0,0.0,9.762223,0,0.0,hold,,,0.0,,,0,0.0,8.7525,740401,0.169,hold,,,0.0,,,0,0.0,31.467588,202203,0.1659,hold,,,0.0,,,0,0.0
2018-12-07,37820091,11972413,False,False,,12.388689,1039949,0.3407,hold,,,0.0,,,0,0.0,9.108944,0,0.0,hold,,,0.0,,,0,0.0,8.885,740401,0.1739,hold,,,0.0,,,0,0.0,31.580193,202203,0.1688,hold,,,0.0,,,0,0.0
2018-12-10,37873431,11972413,False,False,,12.421131,1039949,0.3411,hold,,,0.0,,,0,0.0,9.303695,0,0.0,hold,,,0.0,,,0,0.0,8.8275,740401,0.1726,hold,,,0.0,,,0,0.0,31.88768,202203,0.1702,hold,,,0.0,,,0,0.0
2018-12-11,37865590,11972413,False,False,,12.431945,1039949,0.3414,hold,,,0.0,,,0,0.0,9.361626,0,0.0,hold,,,0.0,,,0,0.0,8.81,740401,0.1723,hold,,,0.0,,,0,0.0,31.857365,202203,0.1701,hold,,,0.0,,,0,0.0
2018-12-12,37967227,11972413,False,False,,12.559301,1039949,0.344,hold,,,0.0,,,0,0.0,9.528029,0,0.0,hold,,,0.0,,,0,0.0,8.85,740401,0.1726,hold,,,0.0,,,0,0.0,31.558546,202203,0.1681,hold,,,0.0,,,0,0.0
2018-12-13,37897745,11972413,False,False,,12.549692,1039949,0.3444,hold,,,0.0,,,0,0.0,9.536658,0,0.0,hold,,,0.0,,,0,0.0,8.8075,740401,0.1721,hold,,,0.0,,,0,0.0,31.419958,202203,0.1676,hold,,,0.0,,,0,0.0
2018-12-14,37379384,11972413,False,False,,12.076299,1039949,0.336,hold,,,0.0,,,0,0.0,9.043617,0,0.0,hold,,,0.0,,,0,0.0,8.725,740401,0.1728,hold,,,0.0,,,0,0.0,31.593184,202203,0.1709,hold,,,0.0,,,0,0.0
2018-12-17,37032719,11972413,False,False,,11.589691,1039949,0.3255,sell,EXIT_ALL,signal sell,-12052688.0,,,0,0.0,8.663972,0,0.0,hold,,,0.0,,,0,0.0,8.835,740401,0.1766,hold,,,0.0,,,0,0.0,31.97863,202203,0.1746,hold,,,0.0,,,0,0.0
2018-12-18,37300674,24172069,False,False,,11.575273,0,0.0,hold,,,0.0,EXIT_ALL,sell,1039949,11.731013,8.758884,0,0.0,hold,,,0.0,,,0,0.0,8.8825,740401,0.1763,hold,,,0.0,,,0,0.0,32.403046,202203,0.1757,hold,,,0.0,,,0,0.0
2018-12-19,37392817,24172069,False,False,,11.223233,0,0.0,hold,,,0.0,,,0,0.0,8.34473,0,0.0,hold,,,0.0,,,0,0.0,8.7775,740401,0.1738,hold,,,0.0,,,0,0.0,33.243217,202203,0.1798,hold,,,0.0,,,0,0.0
2018-12-20,37536581,24172069,False,False,,10.863982,0,0.0,hold,,,0.0,,,0,0.0,8.09451,0,0.0,hold,,,0.0,,,0,0.0,9.045,740401,0.1784,hold,,,0.0,,,0,0.0,32.974712,202203,0.1776,hold,,,0.0,,,0,0.0
2018-12-21,37464413,24172069,False,False,,10.403807,0,0.0,hold,,,0.0,,,0,0.0,7.573119,0,0.0,hold,,,0.0,,,0,0.0,8.97,740401,0.1773,hold,,,0.0,,,0,0.0,32.892426,202203,0.1775,hold,,,0.0,,,0,0.0
2018-12-24,37666966,24172069,False,False,,9.82949,0,0.0,hold,,,0.0,,,0,0.0,7.213199,0,0.0,hold,,,0.0,,,0,0.0,9.1525,740401,0.1799,hold,,,0.0,,,0,0.0,33.225903,202203,0.1784,hold,,,0.0,,,0,0.0
2018-12-26,37509922,24172069,False,False,,10.823259,0,0.0,hold,,,0.0,,,0,0.0,8.101282,0,0.0,hold,,,0.0,,,0,0.0,9.125,740401,0.1801,hold,REDUCE_TO_TARGET,rebalance 2018-12-26,-1129671.0,,,0,0.0,32.549934,202203,0.1755,hold,REDUCE_TO_TARGET,rebalance 2018-12-26,-955206.0,,,0,0.0
2018-12-27,37565783,26256941,False,True,daily,11.036517,0,0.0,hold,,,0.0,,,0,0.0,8.169122,0,0.0,hold,,,0.0,,,0,0.0,9.175,617675,0.1509,hold,,,0.0,REDUCE_TO_TARGET,sell,122726,9.204802,32.541237,173370,0.1502,hold,,,0.0,REDUCE_TO_TARGET,sell,28833,33.128828
2018-12-28,37730544,26256941,False,False,,10.9823,0,0.0,hold,,,0.0,,,0,0.0,8.15925,0,0.0,hold,,,0.0,,,0,0.0,9.305,617675,0.1523,hold,,,0.0,,,0,0.0,33.028419,173370,0.1518,hold,,,0.0,,,0,0.0
2018-12-31,37830771,26256941,False,False,,11.183511,0,0.0,hold,,,0.0,,,0,0.0,8.287532,0,0.0,hold,,,0.0,,,0,0.0,9.3525,617675,0.1527,hold,,,0.0,,,0,0.0,33.437298,173370,0.1532,hold,,,0.0,,,0,0.0
2019-01-02,37869090,26256941,True,False,,11.196762,0,0.0,hold,,,0.0,,,0,0.0,8.349203,0,0.0,hold,,,0.0,,,0,0.0,9.3425,617675,0.1524,hold,,,0.0,,,0,0.0,33.693954,173370,0.1543,hold,,,0.0,,,0,0.0
2019-01-03,38139177,26256941,False,False,,10.643733,0,0.0,hold,,,0.0,,,0,0.0,7.789218,0,0.0,hold,,,0.0,,,0,0.0,9.56,617675,0.1548,hold,,,0.0,,,0,0.0,34.476917,173370,0.1567,hold,,,0.0,,,0,0.0
2019-01-04,37875267,26256941,False,False,,11.377492,0,0.0,hold,,,0.0,,,0,0.0,8.487349,0,0.0,hold,,,0.0,,,0,0.0,9.3525,617675,0.1525,hold,,,0.0,,,0,0.0,33.693954,173370,0.1542,hold,,,0.0,,,0,0.0
2019-01-07,37869987,26256941,False,False,,11.54256,0,0.0,hold,,,0.0,,,0,0.0,8.658798,0,0.0,hold,,,0.0,,,0,0.0,9.405,617675,0.1534,hold,,,0.0,,,0,0.0,33.476456,173370,0.1533,hold,,,0.0,,,0,0.0
2019-01-08,37798919,26256941,False,False,,11.754615,0,0.0,hold,,,0.0,,,0,0.0,8.831481,0,0.0,hold,,,0.0,,,0,0.0,9.34,617675,0.1526,hold,,,0.0,,,0,0.0,33.298111,173370,0.1527,hold,,,0.0,,,0,0.0
2019-01-09,37855191,26256941,False,False,,11.863051,0,0.0,hold,,,0.0,,,0,0.0,8.963458,0,0.0,hold,,,0.0,,,0,0.0,9.4775,617675,0.1546,hold,,,0.0,,,0,0.0,33.132809,173370,0.1517,hold,,,0.0,,,0,0.0
2019-01-10,37717041,26256941,False,False,,11.95462,0,0.0,hold,,,0.0,,,0,0.0,9.009097,0,0.0,hold,,,0.0,,,0,0.0,9.3625,617675,0.1533,hold,,,0.0,,,0,0.0,32.745678,173370,0.1505,hold,,,0.0,,,0,0.0
2019-01-11,37774714,26256941,False,False,,11.949803,0,0.0,hold,,,0.0,,,0,0.0,8.954826,0,0.0,hold,,,0.0,,,0,0.0,9.3875,617675,0.1535,hold,,,0.0,,,0,0.0,32.989265,173370,0.1514,hold,,,0.0,,,0,0.0
2019-01-14,37758016,26256941,False,False,,11.816064,0,0.0,hold,,,0.0,,,0,0.0,8.792011,0,0.0,hold,,,0.0,,,0,0.0,9.4325,617675,0.1543,hold,,,0.0,,,0,0.0,32.732628,173370,0.1503,hold,,,0.0,,,0,0.0
2019-01-15,37689533,26256941,False,False,,12.085949,0,0.0,hold,,,0.0,,,0,0.0,9.138609,0,0.0,hold,,,0.0,,,0,0.0,9.39,617675,0.1539,hold,,,0.0,,,0,0.0,32.489037,173370,0.1494,hold,,,0.0,,,0,0.0
2019-01-16,37740203,26256941,False,False,,12.13294,0,0.0,hold,,,0.0,,,0,0.0,9.136143,0,0.0,hold,,,0.0,,,0,0.0,9.4525,617675,0.1547,hold,,,0.0,,,0,0.0,32.558628,173370,0.1496,hold,,,0.0,,,0,0.0
2019-01-17,37726953,26256941,False,False,,12.31126,0,0.0,hold,,,0.0,,,0,0.0,9.265656,0,0.0,hold,,,0.0,,,0,0.0,9.4225,617675,0.1543,hold,,,0.0,,,0,0.0,32.589085,173370,0.1498,hold,,,0.0,,,0,0.0
2019-01-18,37564704,26256941,False,False,,12.636573,0,0.0,hold,,,0.0,,,0,0.0,9.445739,0,0.0,hold,,,0.0,,,0,0.0,9.2575,617675,0.1522,hold,,,0.0,,,0,0.0,32.241085,173370,0.1488,hold,,,0.0,,,0,0.0
2019-01-22,37672583,26256941,False,False,,12.308851,0,0.0,hold,,,0.0,,,0,0.0,9.085571,0,0.0,hold,,,0.0,,,0,0.0,9.3125,617675,0.1527,hold,,,0.0,,,0,0.0,32.667381,173370,0.1503,hold,,,0.0,,,0,0.0
2019-01-23,37651144,26256941,False,False,,12.341382,0,0.0,hold,,,0.0,,,0,0.0,9.096671,0,0.0,hold,,,0.0,,,0,0.0,9.29,617675,0.1524,hold,,,0.0,,,0,0.0,32.623882,173370,0.1502,hold,,,0.0,,,0,0.0
2019-01-24,37696644,26256941,False,False,,12.361866,0,0.0,hold,,,0.0,,,0,0.0,9.20645,0,0.0,hold,,,0.0,,,0,0.0,9.255,617675,0.1516,hold,,,0.0,,,0,0.0,33.011021,173370,0.1518,hold,,,0.0,,,0,0.0
2019-01-25,37815869,26256941,False,False,,12.565485,0,0.0,hold,,,0.0,,,0,0.0,9.438337,0,0.0,hold,,,0.0,,,0,0.0,9.5225,617675,0.1555,hold,,,0.0,,,0,0.0,32.745678,173370,0.1501,hold,,,0.0,,,0,0.0
2019-01-28,37846322,26256941,False,False,,12.384756,0,0.0,hold,,,0.0,,,0,0.0,9.196582,0,0.0,hold,,,0.0,,,0,0.0,9.595,617675,0.1566,hold,,,0.0,,,0,0.0,32.663029,173370,0.1496,hold,,,0.0,,,0,0.0
2019-01-29,37962388,26256941,False,False,,12.340179,0,0.0,hold,,,0.0,,,0,0.0,9.0165,0,0.0,hold,,,0.0,,,0,0.0,9.695,617675,0.1577,hold,,,0.0,,,0,0.0,32.976223,173370,0.1506,hold,,,0.0,,,0,0.0
2019-01-30,38024407,26256941,False,False,,12.729346,0,0.0,hold,,,0.0,,,0,0.0,9.49261,0,0.0,hold,,,0.0,,,0,0.0,9.8125,617675,0.1594,hold,,,0.0,,,0,0.0,32.915325,173370,0.1501,hold,,,0.0,,,0,0.0
2019-01-31,38120970,26256941,False,False,,12.942608,0,0.0,hold,,,0.0,,,0,0.0,9.765202,0,0.0,hold,,,0.0,,,0,0.0,9.815,617675,0.159,hold,,,0.0,,,0,0.0,33.463398,173370,0.1522,hold,,,0.0,,,0,0.0
2019-02-01,38030797,26256941,True,False,,12.969113,0,0.0,hold,,,0.0,,,0,0.0,9.675159,0,0.0,hold,,,0.0,,,0,0.0,9.785,617675,0.1589,hold,,,0.0,,,0,0.0,33.050163,173370,0.1507,hold,,,0.0,,,0,0.0
2019-02-04,37929959,26256941,False,False,,13.151049,0,0.0,hold,,,0.0,,,0,0.0,9.913216,0,0.0,hold,,,0.0,,,0,0.0,9.695,617675,0.1579,hold,,,0.0,,,0,0.0,32.789173,173370,0.1499,hold,,,0.0,,,0,0.0
2019-02-05,38007526,26256941,False,False,,13.257074,0,0.0,hold,,,0.0,,,0,0.0,10.092064,0,0.0,hold,,,0.0,,,0,0.0,9.74,617675,0.1583,hold,,,0.0,,,0,0.0,33.07626,173370,0.1509,hold,,,0.0,,,0,0.0
2019-02-06,37931036,26256941,False,False,,13.212496,0,0.0,hold,,,0.0,,,0,0.0,10.025457,0,0.0,hold,,,0.0,,,0,0.0,9.6125,617675,0.1565,hold,,,0.0,,,0,0.0,33.089314,173370,0.1512,hold,,,0.0,,,0,0.0
2019-02-07,38030403,26256941,False,False,,12.96309,0,0.0,hold,,,0.0,,,0,0.0,9.755332,0,0.0,hold,,,0.0,,,0,0.0,9.6525,617675,0.1568,hold,,,0.0,,,0,0.0,33.519955,173370,0.1528,hold,,,0.0,,,0,0.0
2019-02-08,38128692,26256941,False,False,,12.989597,0,0.0,hold,,,0.0,,,0,0.0,9.786168,0,0.0,hold,,,0.0,,,0,0.0,9.7225,617675,0.1575,hold,,,0.0,,,0,0.0,33.837494,173370,0.1539,hold,,,0.0,,,0,0.0
2019-02-11,38028606,26256941,False,False,,13.004055,0,0.0,hold,,,0.0,,,0,0.0,9.773835,0,0.0,hold,,,0.0,,,0,0.0,9.6325,617675,0.1565,hold,,,0.0,,,0,0.0,33.580841,173370,0.1531,hold,,,0.0,,,0,0.0
2019-02-12,38017151,26256941,False,False,,13.342619,0,0.0,hold,,,0.0,,,0,0.0,10.066161,0,0.0,hold,,,0.0,,,0,0.0,9.675,617675,0.1572,hold,,,0.0,,,0,0.0,33.363354,173370,0.1521,hold,,,0.0,,,0,0.0
2019-02-13,37921626,26256941,False,False,,13.419731,0,0.0,hold,,,0.0,,,0,0.0,10.07233,0,0.0,hold,,,0.0,,,0,0.0,9.5875,617675,0.1562,hold,,,0.0,,,0,0.0,33.124107,173370,0.1514,hold,,,0.0,,,0,0.0
2019-02-14,38036866,26256941,False,False,,13.354669,0,0.0,hold,,,0.0,,,0,0.0,10.089598,0,0.0,hold,,,0.0,,,0,0.0,9.6825,617675,0.1572,hold,,,0.0,,,0,0.0,33.450348,173370,0.1525,hold,,,0.0,,,0,0.0
2019-02-15,38141296,26256941,False,False,,13.646246,0,0.0,hold,,,0.0,,,0,0.0,10.184572,0,0.0,hold,,,0.0,,,0,0.0,9.8125,617675,0.1589,hold,,,0.0,,,0,0.0,33.589542,173370,0.1527,hold,,,0.0,,,0,0.0
2019-02-19,38353640,26256941,False,False,,13.69685,0,0.0,hold,,,0.0,,,0,0.0,10.217878,0,0.0,hold,,,0.0,,,0,0.0,10.105,617675,0.1627,hold,,,0.0,,,0,0.0,33.772243,173370,0.1527,hold,,,0.0,,,0,0.0
2019-02-20,38302681,26256941,False,False,,13.746247,0,0.0,hold,,,0.0,,,0,0.0,10.216641,0,0.0,hold,,,0.0,,,0,0.0,10.075,617675,0.1625,hold,,,0.0,,,0,0.0,33.585194,173370,0.152,hold,,,0.0,,,0,0.0
2019-02-21,38051914,26256941,False,False,,13.646246,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,13318170.0,,,0,0.0,10.132769,0,0.0,hold,,,0.0,,,0,0.0,9.8375,617675,0.1597,hold,REDUCE_TO_TARGET,rebalance 2019-02-21,-368591.0,,,0,0.0,32.984917,173370,0.1503,hold,REDUCE_TO_TARGET,rebalance 2019-02-21,-10808.0,,,0,0.0
2019-02-22,38209514,13318165,False,True,daily,13.812518,968166,0.35,hold,,,0.0,ENTER_TO_TARGET,buy,968166,13.714925,10.286951,0,0.0,hold,,,0.0,,,0,0.0,9.905,580332,0.1504,hold,,,0.0,REDUCE_TO_TARGET,sell,37343,9.8703,33.345955,173045,0.151,hold,,,0.0,REDUCE_TO_TARGET,sell,325,33.219894
2019-02-25,38211444,13318165,False,False,,13.86071,968166,0.3512,hold,,,0.0,,,0,0.0,10.360958,0,0.0,hold,,,0.0,,,0,0.0,9.885,580332,0.1501,hold,,,0.0,,,0,0.0,33.154552,173045,0.1501,hold,,,0.0,,,0,0.0
2019-02-26,38250085,13318165,False,False,,13.82577,968166,0.35,hold,,,0.0,,,0,0.0,10.379457,0,0.0,hold,,,0.0,,,0,0.0,9.91,580332,0.1504,hold,,,0.0,,,0,0.0,33.489494,173045,0.1515,hold,,,0.0,,,0,0.0
2019-02-27,38034390,13318165,False,False,,13.816131,968166,0.3517,hold,REDUCE_TO_TARGET,rebalance 2019-02-27,-64272.0,,,0,0.0,10.362188,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,13312036.0,,,0,0.0,9.7775,580332,0.1492,hold,INCREASE_TO_TARGET,rebalance 2019-02-27,30962.0,,,0,0.0,32.741314,173045,0.149,hold,INCREASE_TO_TARGET,rebalance 2019-02-27,39438.0,,,0,0.0
2019-02-28,37839386,12,False,True,daily,13.746247,963489,0.35,hold,,,0.0,REDUCE_TO_TARGET,sell,4677,13.739844,10.314085,1288963,0.3513,hold,,,0.0,ENTER_TO_TARGET,buy,1288963,10.296817,9.6625,583498,0.149,hold,,,0.0,INCREASE_TO_TARGET,buy,3166,9.75,32.493393,174266,0.1496,hold,,,0.0,INCREASE_TO_TARGET,buy,1221,32.188905
2019-03-01,37919229,12,True,False,,13.941435,963489,0.3542,hold,,,0.0,,,0,0.0,10.464566,1288963,0.3557,hold,,,0.0,,,0,0.0,9.32,583498,0.1434,hold,,,0.0,,,0,0.0,31.906157,174266,0.1466,hold,,,0.0,,,0,0.0
2019-03-04,37866532,12,False,False,,13.826974,963489,0.3518,hold,,,0.0,,,0,0.0,10.459631,1288963,0.356,hold,,,0.0,,,0,0.0,9.275,583498,0.1429,hold,,,0.0,,,0,0.0,32.423775,174266,0.1492,hold,,,0.0,,,0,0.0
2019-03-05,37881015,12,False,False,,13.787215,963489,0.3507,hold,,,0.0,,,0,0.0,10.474433,1288963,0.3564,hold,,,0.0,,,0,0.0,9.2925,583498,0.1431,hold,,,0.0,,,0,0.0,32.558628,174266,0.1498,hold,,,0.0,,,0,0.0
2019-03-06,37583908,12,False,False,,13.611305,963489,0.3489,hold,,,0.0,,,0,0.0,10.351089,1288963,0.355,hold,,,0.0,,,0,0.0,9.28,583498,0.1441,hold,,,0.0,,,0,0.0,32.780472,174266,0.152,hold,,,0.0,,,0,0.0
2019-03-07,37094371,12,False,False,,13.3872,963489,0.3477,hold,,,0.0,,,0,0.0,10.099465,1288963,0.3509,hold,,,0.0,,,0,0.0,9.25,583498,0.1455,hold,,,0.0,,,0,0.0,33.171967,174266,0.1558,hold,,,0.0,,,0,0.0
2019-03-08,37171336,12,False,False,,13.331776,963489,0.3456,hold,,,0.0,,,0,0.0,10.063698,1288963,0.349,hold,,,0.0,,,0,0.0,9.455,583498,0.1484,hold,,,0.0,,,0,0.0,33.498196,174266,0.157,hold,,,0.0,,,0,0.0
2019-03-11,37994098,12,False,False,,13.724561,963489,0.348,hold,,,0.0,,,0,0.0,10.484302,1288963,0.3557,hold,,,0.0,,,0,0.0,9.3575,583498,0.1437,hold,,,0.0,,,0,0.0,33.263306,174266,0.1526,hold,,,0.0,,,0,0.0
2019-03-12,38376188,12,False,False,,13.811311,963489,0.3468,hold,,,0.0,,,0,0.0,10.602713,1288963,0.3561,hold,,,0.0,,,0,0.0,9.475,583498,0.1441,hold,,,0.0,,,0,0.0,33.706989,174266,0.1531,hold,,,0.0,,,0,0.0
2019-03-13,38805043,12,False,False,,14.000474,963489,0.3476,hold,,,0.0,,,0,0.0,10.756893,1288963,0.3573,hold,,,0.0,,,0,0.0,9.6025,583498,0.1444,hold,,,0.0,,,0,0.0,33.554749,174266,0.1507,hold,,,0.0,,,0,0.0
2019-03-14,38531928,12,False,False,,13.981195,963489,0.3496,hold,,,0.0,,,0,0.0,10.716187,1288963,0.3585,hold,,,0.0,,,0,0.0,9.39,583498,0.1422,hold,,,0.0,,,0,0.0,33.106712,174266,0.1497,hold,,,0.0,,,0,0.0
2019-03-15,39016018,12,False,False,,14.116141,963489,0.3486,hold,,,0.0,,,0,0.0,10.899973,1288963,0.3601,hold,,,0.0,,,0,0.0,9.47,583498,0.1416,hold,,,0.0,,,0,0.0,33.51125,174266,0.1497,hold,,,0.0,,,0,0.0
2019-03-18,39201634,12,False,False,,14.222168,963489,0.3495,hold,,,0.0,,,0,0.0,10.956712,1288963,0.3603,hold,,,0.0,,,0,0.0,9.4825,583498,0.1411,hold,,,0.0,,,0,0.0,33.528652,174266,0.149,hold,,,0.0,,,0,0.0
2019-03-19,39313246,12,False,False,,14.225782,963489,0.3486,hold,,,0.0,,,0,0.0,11.035654,1288963,0.3618,hold,,,0.0,,,0,0.0,9.535,583498,0.1415,hold,,,0.0,,,0,0.0,33.389454,174266,0.148,hold,,,0.0,,,0,0.0
2019-03-20,39505218,12,False,False,,14.119557,963489,0.3444,hold,,,0.0,,,0,0.0,11.126128,1288963,0.363,hold,,,0.0,,,0,0.0,9.6525,583498,0.1426,hold,,,0.0,,,0,0.0,34.015739,174266,0.1501,hold,,,0.0,,,0,0.0
2019-03-21,40236733,12,False,False,,14.443065,963489,0.3458,hold,,,0.0,,,0,0.0,11.468032,1288963,0.3674,hold,,,0.0,,,0,0.0,9.575,583498,0.1389,hold,,,0.0,,,0,0.0,34.155399,174266,0.1479,hold,,,0.0,,,0,0.0
2019-03-22,39257698,12,False,False,,13.88538,963489,0.3408,hold,,,0.0,,,0,0.0,10.954558,1288963,0.3597,hold,,,0.0,,,0,0.0,9.6225,583498,0.143,hold,,,0.0,,,0,0.0,35.259579,174266,0.1565,hold,,,0.0,,,0,0.0
2019-03-25,39306560,12,False,False,,13.869686,963489,0.34,hold,,,0.0,,,0,0.0,10.926166,1288963,0.3583,hold,,,0.0,,,0,0.0,9.7675,583498,0.145,hold,,,0.0,,,0,0.0,35.351234,174266,0.1567,hold,,,0.0,,,0,0.0
2019-03-26,39550153,12,False,False,,14.065239,963489,0.3426,hold,,,0.0,,,0,0.0,11.024914,1288963,0.3593,hold,,,0.0,,,0,0.0,9.67,583498,0.1427,hold,,,0.0,,,0,0.0,35.263943,174266,0.1554,hold,,,0.0,,,0,0.0
2019-03-27,39298245,12,False,False,,13.924004,963489,0.3414,hold,,,0.0,,,0,0.0,10.894076,1288963,0.3573,hold,,,0.0,,,0,0.0,9.565,583498,0.142,hold,,,0.0,,,0,0.0,35.918594,174266,0.1593,hold,,,0.0,,,0,0.0
2019-03-28,39330572,12,False,False,,14.037474,963489,0.3439,hold,,,0.0,,,0,0.0,10.928638,1288963,0.3582,hold,,,0.0,,,0,0.0,9.285,583498,0.1377,hold,,,0.0,,,0,0.0,36.15863,174266,0.1602,hold,,,0.0,,,0,0.0
2019-03-29,39724435,12,False,False,,14.219751,963489,0.3449,hold,,,0.0,,,0,0.0,11.100207,1288963,0.3602,hold,,,0.0,,,0,0.0,9.31,583498,0.1368,hold,,,0.0,,,0,0.0,36.058254,174266,0.1582,hold,,,0.0,,,0,0.0
2019-04-01,40197731,12,True,False,,14.538425,963489,0.3485,hold,INCREASE_TO_TARGET,rebalance 2019-04-01,61593.0,,,0,0.0,11.397676,1288963,0.3655,hold,REDUCE_TO_TARGET,rebalance 2019-04-01,-621977.0,,,0,0.0,9.235,583498,0.1341,hold,INCREASE_TO_TARGET,rebalance 2019-04-01,641056.0,,,0,0.0,35.063179,174266,0.152,hold,REDUCE_TO_TARGET,rebalance 2019-04-01,-80660.0,,,0,0.0
