Date,equity,cash,rebalanced,rebalance_reason,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,tqqq_value,tqqq_weight,tqqq_signal,tqqq_shares,tqqq_avg_price,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,drawdown_pct
2015-03-05,35346194,2,False,,14173131,0.401,buy,81319,107.374963,6978373,0.1974,buy,3135643,0.491691,8866385,0.2508,buy,77099,123.105551,5328302,0.1507,buy,57095,81.068394,-0.97
2015-03-06,34546964,2,False,,13973797,0.4045,buy,81319,107.374963,6738280,0.195,buy,3135643,0.491691,8624294,0.2496,sell,77099,123.105551,5210590,0.1508,buy,57095,81.068394,-3.21
2015-03-09,34734999,8641469,False,,14031712,0.404,buy,81319,107.374963,6803132,0.1959,buy,3135643,0.491691,0,0.0,sell,0,0.0,5258686,0.1514,buy,57095,81.068394,-2.68
2015-03-10,34199907,8641469,False,,13804091,0.4036,buy,81319,107.374963,6426466,0.1879,buy,3135643,0.491691,0,0.0,sell,0,0.0,5327881,0.1558,buy,57095,81.068394,-4.18
2015-03-11,34093524,8641469,False,,13771768,0.4039,buy,81319,107.374963,6313589,0.1852,buy,3135643,0.491691,0,0.0,sell,0,0.0,5366698,0.1574,buy,57095,81.068394,-4.48
2015-03-12,34385792,8641469,False,,13946859,0.4056,buy,81319,107.374963,6434568,0.1871,buy,3135643,0.491691,0,0.0,sell,0,0.0,5362896,0.156,buy,57095,81.068394,-3.66
2015-03-13,34200878,8641469,False,,13861333,0.4053,buy,81319,107.374963,6351631,0.1857,buy,3135643,0.491691,0,0.0,sell,0,0.0,5346445,0.1563,buy,57095,81.068394,-4.18
2015-03-16,34680762,8641469,False,,14046528,0.405,buy,81319,107.374963,6594847,0.1902,buy,3135643,0.491691,0,0.0,sell,0,0.0,5397918,0.1556,buy,57095,81.068394,-2.84
2015-03-17,34720528,8641469,False,,14004778,0.4034,buy,81319,107.374963,6631640,0.191,buy,3135643,0.491691,0,0.0,sell,0,0.0,5442640,0.1568,buy,57095,81.068394,-2.73
2015-03-18,35184767,8641469,False,,14173131,0.4028,buy,81319,107.374963,6822469,0.1939,buy,3135643,0.491691,0,0.0,sell,0,0.0,5547697,0.1577,buy,57095,81.068394,-1.42
2015-03-19,35124896,8641469,False,,14108482,0.4017,buy,81319,107.374963,6855519,0.1952,buy,3135643,0.491691,0,0.0,sell,0,0.0,5519426,0.1571,buy,57095,81.068394,-1.59
2015-03-20,35420727,8641469,False,,14233014,0.4018,buy,81319,107.374963,6997705,0.1976,buy,3135643,0.491691,0,0.0,sell,0,0.0,5548539,0.1566,buy,57095,81.068394,-0.76
2015-03-23,35327624,8641469,False,,14205284,0.4021,buy,81319,107.374963,6939084,0.1964,buy,3135643,0.491691,0,0.0,sell,0,0.0,5541787,0.1569,buy,57095,81.068394,-1.02
2015-03-24,35230914,8641469,False,,14125460,0.4009,buy,81319,107.374963,6868613,0.195,buy,3135643,0.491691,0,0.0,sell,0,0.0,5595371,0.1588,buy,57095,81.068394,-1.3
2015-03-25,34497743,8641469,False,,13918472,0.4035,buy,81319,107.374963,6389685,0.1852,buy,3135643,0.491691,0,0.0,sell,0,0.0,5548117,0.1608,buy,57095,81.068394,-3.35
2015-03-26,34325717,8641469,False,,13885326,0.4045,buy,81319,107.374963,6337294,0.1846,buy,3135643,0.491691,0,0.0,sell,0,0.0,5461628,0.1591,buy,57095,81.068394,-3.83
2015-03-27,34486555,8641469,False,,13917120,0.4036,buy,81319,107.374963,6398414,0.1855,buy,3135643,0.491691,0,0.0,sell,0,0.0,5529552,0.1603,buy,57095,81.068394,-3.38
2015-03-30,34859062,8641469,False,,14086906,0.4041,buy,81319,107.374963,6628558,0.1902,buy,3135643,0.491691,0,0.0,sell,0,0.0,5502129,0.1578,buy,57095,81.068394,-2.34
2015-03-31,34542565,8641469,False,,13963791,0.4042,buy,81319,107.374963,6423362,0.186,buy,3135643,0.491691,0,0.0,sell,0,0.0,5513943,0.1596,buy,57095,81.068394,-3.22
2015-04-01,34457093,8641469,False,,13914412,0.4038,buy,81319,107.374963,6314843,0.1833,buy,3135643,0.491691,0,0.0,sell,0,0.0,5586369,0.1621,buy,57095,81.068394,-3.46
2015-04-02,34458561,8641469,False,,13964470,0.4053,buy,81319,107.374963,6325445,0.1836,buy,3135643,0.491691,0,0.0,sell,0,0.0,5527177,0.1604,buy,57095,81.068394,-3.46
2015-04-06,34673902,8641469,False,,14058495,0.4054,buy,81319,107.374963,6477624,0.1868,buy,3135643,0.491691,0,0.0,sell,0,0.0,5496314,0.1585,buy,57095,81.068394,-2.86
2015-04-07,34652840,8641469,False,,14021286,0.4046,buy,81319,107.374963,6447688,0.1861,buy,3135643,0.491691,0,0.0,sell,0,0.0,5542397,0.1599,buy,57095,81.068394,-2.91
2015-04-08,34855313,8641469,False,,14068641,0.4036,buy,81319,107.374963,6601115,0.1894,buy,3135643,0.491691,0,0.0,sell,0,0.0,5544088,0.1591,buy,57095,81.068394,-2.35
2015-04-09,34968538,8641469,False,,14130874,0.4041,buy,81319,107.374963,6723982,0.1923,buy,3135643,0.491691,0,0.0,sell,0,0.0,5472213,0.1565,buy,57095,81.068394,-2.03
2015-04-10,35134141,8641469,False,,14207988,0.4044,buy,81319,107.374963,6804439,0.1937,buy,3135643,0.491691,0,0.0,sell,0,0.0,5480245,0.156,buy,57095,81.068394,-1.57
2015-04-13,35026975,8641469,False,,14143730,0.4038,buy,81319,107.374963,6753921,0.1928,buy,3135643,0.491691,0,0.0,sell,0,0.0,5487855,0.1567,buy,57095,81.068394,-1.87
2015-04-14,35034925,8641469,False,,14170785,0.4045,buy,81319,107.374963,6695915,0.1911,buy,3135643,0.491691,0,0.0,sell,0,0.0,5526756,0.1577,buy,57095,81.068394,-1.84
2015-04-15,35212360,8641469,False,,14234370,0.4042,buy,81319,107.374963,6814417,0.1935,buy,3135643,0.491691,0,0.0,sell,0,0.0,5522104,0.1568,buy,57095,81.068394,-1.35
2015-04-16,35157115,8641469,False,,14230310,0.4048,buy,81319,107.374963,6790715,0.1932,buy,3135643,0.491691,0,0.0,sell,0,0.0,5494621,0.1563,buy,57095,81.068394,-1.5
2015-04-17,34738958,8641469,False,,14066614,0.4049,buy,81319,107.374963,6473259,0.1863,buy,3135643,0.491691,0,0.0,sell,0,0.0,5557616,0.16,buy,57095,81.068394,-2.67
2015-04-20,35107823,8641469,False,,14195134,0.4043,buy,81319,107.374963,6762648,0.1926,buy,3135643,0.491691,0,0.0,sell,0,0.0,5508572,0.1569,buy,57095,81.068394,-1.64
2015-04-21,35152659,8641469,False,,14178220,0.4033,buy,81319,107.374963,6849342,0.1948,buy,3135643,0.491691,0,0.0,sell,0,0.0,5483628,0.156,buy,57095,81.068394,-1.51
2015-04-22,35249649,8641469,False,,14247904,0.4042,buy,81319,107.374963,6960359,0.1975,buy,3135643,0.491691,0,0.0,sell,0,0.0,5399917,0.1532,buy,57095,81.068394,-1.24
2015-04-23,35392323,8641469,False,,14283751,0.4036,buy,81319,107.374963,7043934,0.199,buy,3135643,0.491691,0,0.0,sell,0,0.0,5423169,0.1532,buy,57095,81.068394,-0.84
2015-04-24,35734963,8641469,False,,14316899,0.4006,buy,81319,107.374963,7319604,0.2048,buy,3135643,0.491691,0,0.0,sell,0,0.0,5456992,0.1527,buy,57095,81.068394,0.0
2015-04-27,35628658,8641469,False,,14257371,0.4002,buy,81319,107.374963,7272826,0.2041,buy,3135643,0.491691,0,0.0,sell,0,0.0,5456992,0.1532,buy,57095,81.068394,-0.3
2015-04-28,35551321,8641469,False,,14302689,0.4023,buy,81319,107.374963,7225428,0.2032,buy,3135643,0.491691,0,0.0,sell,0,0.0,5381735,0.1514,buy,57095,81.068394,-0.51
2015-04-29,35288677,8641469,False,,14243839,0.4036,buy,81319,107.374963,7087591,0.2008,buy,3135643,0.491691,0,0.0,sell,0,0.0,5315778,0.1506,buy,57095,81.068394,-1.25
2015-04-30,34822203,8641469,False,,14101111,0.4049,buy,81319,107.374963,6754542,0.194,buy,3135643,0.491691,0,0.0,sell,0,0.0,5325081,0.1529,buy,57095,81.068394,-2.55
2015-05-01,35176572,8641469,False,,14253989,0.4052,buy,81319,107.374963,7027716,0.1998,buy,3135643,0.491691,0,0.0,sell,0,0.0,5253398,0.1493,buy,57095,81.068394,-1.56
2015-05-04,35192539,8641469,False,,14294578,0.4062,buy,81319,107.374963,7052663,0.2004,buy,3135643,0.491691,0,0.0,sell,0,0.0,5203830,0.1479,buy,57095,81.068394,-1.52
2015-05-05,34687334,8641469,False,,14130874,0.4074,buy,81319,107.374963,6718369,0.1937,buy,3135643,0.491691,0,0.0,sell,0,0.0,5196622,0.1498,buy,57095,81.068394,-2.93
2015-05-06,34396745,8641469,False,,14072702,0.4091,buy,81319,107.374963,6574920,0.1911,buy,3135643,0.491691,0,0.0,sell,0,0.0,5107654,0.1485,buy,57095,81.068394,-3.74
2015-05-07,34634412,8641469,False,,14128845,0.4079,buy,81319,107.374963,6687806,0.1931,buy,3135643,0.491691,0,0.0,sell,0,0.0,5176292,0.1495,buy,57095,81.068394,-3.08
2015-05-08,35079527,8641469,False,,14314871,0.4081,buy,81319,107.374963,6932916,0.1976,buy,3135643,0.491691,0,0.0,sell,0,0.0,5190270,0.148,buy,57095,81.068394,-1.83
2015-05-11,34808860,8641469,False,,14246543,0.4093,buy,81319,107.374963,6856827,0.197,buy,3135643,0.491691,0,0.0,sell,0,0.0,5064022,0.1455,buy,57095,81.068394,-2.59
2015-05-12,34690815,8641469,False,,14203928,0.4094,buy,81319,107.374963,6768263,0.1951,buy,3135643,0.491691,0,0.0,sell,0,0.0,5077155,0.1464,buy,57095,81.068394,-2.92
2015-05-13,34687779,8641469,False,,14206634,0.4096,buy,81319,107.374963,6803191,0.1961,buy,3135643,0.491691,0,0.0,sell,0,0.0,5036485,0.1452,buy,57095,81.068394,-2.93
2015-05-14,35150721,8641469,False,,14354779,0.4084,buy,81319,107.374963,7104433,0.2021,buy,3135643,0.491691,0,0.0,sell,0,0.0,5050040,0.1437,buy,57095,81.068394,-1.63
2015-05-15,35266907,8641469,False,,14370336,0.4075,buy,81319,107.374963,7103809,0.2014,buy,3135643,0.491691,0,0.0,sell,0,0.0,5151293,0.1461,buy,57095,81.068394,-1.31
2015-05-18,35312438,8641469,False,,14414980,0.4082,buy,81319,107.374963,7191121,0.2036,buy,3135643,0.491691,0,0.0,sell,0,0.0,5064868,0.1434,buy,57095,81.068394,-1.18
2015-05-19,35242214,8641469,False,,14410244,0.4089,buy,81319,107.374963,7170541,0.2035,buy,3135643,0.491691,0,0.0,sell,0,0.0,5019959,0.1424,buy,57095,81.068394,-1.38
2015-05-20,35252399,8641469,False,,14400101,0.4085,buy,81319,107.374963,7182394,0.2037,buy,3135643,0.491691,0,0.0,sell,0,0.0,5028435,0.1426,buy,57095,81.068394,-1.35
2015-05-21,35477548,8641469,False,,14442035,0.4071,buy,81319,107.374963,7295280,0.2056,buy,3135643,0.491691,0,0.0,sell,0,0.0,5098763,0.1437,buy,57095,81.068394,-0.72
2015-05-22,35425208,8641469,False,,14407540,0.4067,buy,81319,107.374963,7275319,0.2054,buy,3135643,0.491691,0,0.0,sell,0,0.0,5100879,0.144,buy,57095,81.068394,-0.87
2015-05-26,35105609,8641469,False,,14252634,0.406,buy,81319,107.374963,7023351,0.2001,buy,3135643,0.491691,0,0.0,sell,0,0.0,5188155,0.1478,buy,57095,81.068394,-1.76
2015-05-27,35590799,8641469,False,,14387925,0.4043,buy,81319,107.374963,7361389,0.2068,buy,3135643,0.491691,0,0.0,sell,0,0.0,5200015,0.1461,buy,57095,81.068394,-0.4
2015-05-28,35507598,8641469,False,,14371691,0.4047,buy,81319,107.374963,7307130,0.2058,buy,3135643,0.491691,0,0.0,sell,0,0.0,5187308,0.1461,buy,57095,81.068394,-0.64
2015-05-29,35306250,8641469,False,,14282396,0.4045,buy,81319,107.374963,7183639,0.2035,buy,3135643,0.491691,0,0.0,sell,0,0.0,5198746,0.1472,buy,57095,81.068394,-1.2
2015-06-01,35342453,8641469,False,,14311481,0.4049,buy,81319,107.374963,7246631,0.205,buy,3135643,0.491691,0,0.0,sell,0,0.0,5142872,0.1455,buy,57095,81.068394,-1.1
2015-06-02,35190388,8641469,False,,14297280,0.4063,buy,81319,107.374963,7180522,0.204,buy,3135643,0.491691,0,0.0,sell,0,0.0,5071117,0.1441,buy,57095,81.068394,-1.52
2015-06-03,35209744,8641469,False,,14335165,0.4071,buy,81319,107.374963,7243511,0.2057,buy,3135643,0.491691,0,0.0,sell,0,0.0,4989599,0.1417,buy,57095,81.068394,-1.47
2015-06-04,34995825,8641469,False,,14214078,0.4062,buy,81319,107.374963,7085719,0.2025,buy,3135643,0.491691,0,0.0,sell,0,0.0,5054560,0.1444,buy,57095,81.068394,-2.07
2015-06-05,34856269,8641469,False,,14189724,0.4071,buy,81319,107.374963,7032081,0.2017,buy,3135643,0.491691,0,0.0,sell,0,0.0,4992995,0.1432,buy,57095,81.068394,-2.46
2015-06-08,34548322,8641469,False,,14102466,0.4082,buy,81319,107.374963,6816910,0.1973,buy,3135643,0.491691,0,0.0,sell,0,0.0,4987477,0.1444,buy,57095,81.068394,-3.32
2015-06-09,34473123,8641469,False,,14100431,0.409,buy,81319,107.374963,6783230,0.1968,buy,3135643,0.491691,0,0.0,sell,0,0.0,4947993,0.1435,buy,57095,81.068394,-3.53
2015-06-10,34867742,8641469,False,,14269544,0.4092,buy,81319,107.374963,7052042,0.2023,buy,3135643,0.491691,0,0.0,sell,0,0.0,4904687,0.1407,sell,57095,81.068394,-2.43
2015-06-11,34981720,13575464,False,,14315545,0.4092,buy,81319,107.374963,7090711,0.2027,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.11
2015-06-12,34691885,13575464,False,,14205959,0.4095,buy,81319,107.374963,6910462,0.1992,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.92
2015-06-15,34535583,13575464,False,,14145081,0.4096,buy,81319,107.374963,6815038,0.1973,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-3.36
2015-06-16,34716850,13575464,False,,14222191,0.4097,buy,81319,107.374963,6919195,0.1993,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.85
2015-06-17,34797857,13575464,False,,14245193,0.4094,buy,81319,107.374963,6977201,0.2005,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.62
2015-06-18,35241004,13575464,False,,14393335,0.4084,buy,81319,107.374963,7272205,0.2064,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.38
2015-06-19,35066086,13575464,False,,14329437,0.4086,buy,81319,107.374963,7161185,0.2042,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.87
2015-06-22,35312256,13575464,False,,14402842,0.4079,buy,81319,107.374963,7333949,0.2077,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.18
2015-06-23,35340549,13575464,False,,14413049,0.4078,buy,81319,107.374963,7352036,0.208,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.1
2015-06-24,35122980,13575464,False,,14308367,0.4074,buy,81319,107.374963,7239149,0.2061,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.71
2015-06-25,35032072,13575464,False,,14264863,0.4072,buy,81319,107.374963,7191745,0.2053,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.97
2015-06-26,34895886,13575464,False,,14262146,0.4087,buy,81319,107.374963,7058276,0.2023,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.35
2015-06-29,34097857,13575464,False,,13963064,0.4095,buy,81319,107.374963,6559329,0.1924,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-4.58
2015-06-30,34201923,13575464,False,,13992288,0.4091,buy,81319,107.374963,6634171,0.194,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-4.29
2015-07-01,34450043,13575464,False,,14104446,0.4094,buy,81319,107.374963,6770132,0.1965,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-3.6
2015-07-02,34462705,13575464,False,,14091534,0.4089,buy,81319,107.374963,6795707,0.1972,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-3.56
2015-07-06,34365219,13575464,False,,14051431,0.4089,buy,81319,107.374963,6738324,0.1961,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-3.83
2015-07-07,34487890,13575464,False,,14139798,0.41,buy,81319,107.374963,6772628,0.1964,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-3.49
2015-07-08,33911370,13575464,False,,13902564,0.41,buy,81319,107.374963,6433342,0.1897,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-5.1
2015-07-09,33917807,13575464,False,,13927714,0.4106,buy,81319,107.374963,6414629,0.1891,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-5.09
2015-07-10,34391305,13575464,False,,14103088,0.4101,buy,81319,107.374963,6712753,0.1952,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-3.76
2015-07-13,34889993,13575464,False,,14258746,0.4087,buy,81319,107.374963,7055783,0.2022,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.36
2015-07-14,35093428,13575464,False,,14320604,0.4081,buy,81319,107.374963,7197361,0.2051,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.8
2015-07-15,35122966,13575464,False,,14315840,0.4076,buy,81319,107.374963,7231661,0.2059,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.71
2015-07-16,35520379,13575464,False,,14430720,0.4063,buy,81319,107.374963,7514195,0.2115,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-0.6
2015-07-17,35876265,13575464,False,,14442955,0.4026,buy,81319,107.374963,7857846,0.219,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0.0
2015-07-20,35971681,13575464,False,,14450432,0.4017,buy,81319,107.374963,7945785,0.2209,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0.0
2015-07-21,35892754,13575464,False,,14393332,0.401,buy,81319,107.374963,7923958,0.2208,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-0.22
2015-07-22,35606850,13575464,False,,14367505,0.4035,buy,81319,107.374963,7663881,0.2152,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.01
2015-07-23,35434279,13575464,False,,14286616,0.4032,buy,81319,107.374963,7572198,0.2137,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.49
2015-07-24,35070920,13575464,False,,14138432,0.4031,buy,81319,107.374963,7357024,0.2098,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.5
2015-07-27,34799699,13575464,False,,14056187,0.4039,buy,81319,107.374963,7168049,0.206,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-3.26
2015-07-28,35161329,13575464,False,,14228841,0.4047,buy,81319,107.374963,7357024,0.2092,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.25
2015-07-29,35341537,13575464,False,,14326723,0.4054,buy,81319,107.374963,7439351,0.2105,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.75
2015-07-30,35448462,13575464,False,,14330117,0.4043,buy,81319,107.374963,7542880,0.2128,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.45
2015-07-31,35403639,13575464,False,,14308367,0.4041,buy,81319,107.374963,7519808,0.2124,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.58
2015-08-03,35286148,13575464,False,,14260107,0.4041,buy,81319,107.374963,7450576,0.2111,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.91
2015-08-04,35210254,13575464,False,,14232240,0.4042,buy,81319,107.374963,7402551,0.2102,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.12
2015-08-05,35430544,13575464,False,,14279140,0.403,buy,81319,107.374963,7575939,0.2138,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.5
2015-08-06,34950020,13575464,False,,14162226,0.4052,buy,81319,107.374963,7212330,0.2064,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.84
2015-08-07,34894140,13575464,False,,14135037,0.4051,buy,81319,107.374963,7183639,0.2059,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-3.0
2015-08-10,35314841,13575464,False,,14313124,0.4053,buy,81319,107.374963,7426253,0.2103,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.83
2015-08-11,34902540,13575464,False,,14183975,0.4064,buy,81319,107.374963,7143101,0.2047,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.97
2015-08-12,34982525,13575464,False,,14200971,0.4059,buy,81319,107.374963,7206090,0.206,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.75
2015-08-13,34932418,13575464,False,,14183293,0.406,buy,81319,107.374963,7173661,0.2054,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.89
2015-08-14,35022750,13575464,False,,14234956,0.4064,buy,81319,107.374963,7212330,0.2059,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.64
2015-08-17,35279401,13575464,False,,14314484,0.4057,buy,81319,107.374963,7389453,0.2095,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-1.92
2015-08-18,35120060,13575464,False,,14273018,0.4064,buy,81319,107.374963,7271578,0.207,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-2.37
2015-08-19,34870641,13575464,False,,14160187,0.4061,buy,81319,107.374963,7134989,0.2046,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-3.06
2015-08-20,33987442,13575464,False,,13864505,0.4079,buy,81319,107.374963,6547473,0.1926,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-5.52
2015-08-21,32755552,13575464,False,,13447148,0.4105,buy,81319,107.374963,5732940,0.175,buy,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,-8.94
2015-08-24,31510135,13575464,False,,12880927,0.4088,sell,81319,107.374963,5053744,0.1604,sell,3135643,0.491691,0,0.0,sell,0,0.0,0,0.0,buy,0,0.0,-12.4
2015-08-25,32362427,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4703977,0.1454,buy,50656,93.304593,-10.03
2015-08-26,32271621,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4613171,0.1429,buy,50656,93.304593,-10.29
2015-08-27,32274270,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4615819,0.143,buy,50656,93.304593,-10.28
2015-08-28,32287888,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4629438,0.1434,buy,50656,93.304593,-10.24
2015-08-31,32252328,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4593878,0.1424,buy,50656,93.304593,-10.34
2015-09-01,32285430,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4626980,0.1433,buy,50656,93.304593,-10.25
2015-09-02,32245614,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4587164,0.1423,buy,50656,93.304593,-10.36
2015-09-03,32267987,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4609537,0.1429,buy,50656,93.304593,-10.3
2015-09-04,32310075,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4651624,0.144,buy,50656,93.304593,-10.18
2015-09-08,32241444,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4582993,0.1421,buy,50656,93.304593,-10.37
2015-09-09,32263438,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4604988,0.1427,buy,50656,93.304593,-10.31
2015-09-10,32232345,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4573895,0.1419,buy,50656,93.304593,-10.4
2015-09-11,32261161,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4602711,0.1427,buy,50656,93.304593,-10.32
2015-09-14,32268365,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4609915,0.1429,buy,50656,93.304593,-10.3
2015-09-15,32180020,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4521570,0.1405,buy,50656,93.304593,-10.54
2015-09-16,32162957,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4504506,0.1401,buy,50656,93.304593,-10.59
2015-09-17,32217936,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4559485,0.1415,buy,50656,93.304593,-10.44
2015-09-18,32288083,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4629633,0.1434,buy,50656,93.304593,-10.24
2015-09-21,32212628,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4554178,0.1414,buy,50656,93.304593,-10.45
2015-09-22,32275950,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4617500,0.1431,buy,50656,93.304593,-10.27
2015-09-23,32275570,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4617120,0.1431,buy,50656,93.304593,-10.28
2015-09-24,32307041,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4648591,0.1439,buy,50656,93.304593,-10.19
2015-09-25,32266850,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4608399,0.1428,buy,50656,93.304593,-10.3
2015-09-28,32345717,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4687266,0.1449,buy,50656,93.304593,-10.08
2015-09-29,32358988,27658450,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,4700538,0.1453,buy,50656,93.304593,-10.04
