Date,equity,cash,is_month_start,rebalanced,rebalance_reason,qqq_close,qqq_shares,qqq_weight,qqq_signal_today,qqq_pending_intent,qqq_pending_reason,qqq_pending_delta,qqq_executed_intent,qqq_exec_side,qqq_exec_shares,qqq_exec_price,tqqq_close,tqqq_shares,tqqq_weight,tqqq_signal_today,tqqq_pending_intent,tqqq_pending_reason,tqqq_pending_delta,tqqq_executed_intent,tqqq_exec_side,tqqq_exec_shares,tqqq_exec_price,spy_close,spy_shares,spy_weight,spy_signal_today,spy_pending_intent,spy_pending_reason,spy_pending_delta,spy_executed_intent,spy_exec_side,spy_exec_shares,spy_exec_price,gld_close,gld_shares,gld_weight,gld_signal_today,gld_pending_intent,gld_pending_reason,gld_pending_delta,gld_executed_intent,gld_exec_side,gld_exec_shares,gld_exec_price
2014-12-18,35352235,13682010,False,False,,95.51387,56095,0.1516,hold,,,0.0,,,0,0.0,1.976562,2877304,0.1609,hold,,,0.0,,,0,0.0,170.303009,62390,0.3006,hold,,,0.0,,,0,0.0,115.150002,0,0.0,hold,,,0.0,,,0,0.0
2014-12-19,35484529,13682010,False,False,,95.934143,56095,0.1517,hold,,,0.0,,,0,0.0,1.998634,2877304,0.1621,hold,,,0.0,,,0,0.0,171.027664,62390,0.3007,hold,,,0.0,,,0,0.0,114.769997,0,0.0,hold,,,0.0,,,0,0.0
2014-12-22,35600074,13682010,False,False,,96.173225,56095,0.1515,hold,,,0.0,,,0,0.0,2.017071,2877304,0.163,hold,,,0.0,,,0,0.0,171.814407,62390,0.3011,hold,,,0.0,,,0,0.0,112.550003,0,0.0,hold,,,0.0,,,0,0.0
2014-12-23,35539947,13682010,False,False,,95.832962,56095,0.1513,hold,,,0.0,,,0,0.0,1.997779,2877304,0.1617,hold,,,0.0,,,0,0.0,172.04631,62390,0.302,hold,,,0.0,,,0,0.0,112.739998,0,0.0,hold,,,0.0,,,0,0.0
2014-12-24,35557643,13682010,False,False,,95.915756,56095,0.1513,hold,,,0.0,,,0,0.0,2.001956,2877304,0.162,hold,,,0.0,,,0,0.0,172.062866,62390,0.3019,hold,,,0.0,,,0,0.0,112.769997,0,0.0,hold,,,0.0,,,0,0.0
2014-12-26,35747171,13682010,False,False,,96.59626,56095,0.1516,hold,,,0.0,,,0,0.0,2.042528,2877304,0.1644,hold,,,0.0,,,0,0.0,172.617722,62390,0.3013,hold,,,0.0,,,0,0.0,114.830002,0,0.0,hold,,,0.0,,,0,0.0
2014-12-29,35761746,13682010,False,False,,96.577873,56095,0.1515,hold,,,0.0,,,0,0.0,2.042925,2877304,0.1644,hold,,,0.0,,,0,0.0,172.849564,62390,0.3016,hold,,,0.0,,,0,0.0,113.669998,0,0.0,hold,,,0.0,,,0,0.0
2014-12-30,35546454,13682010,False,False,,95.934143,56095,0.1514,hold,,,0.0,,,0,0.0,2.000762,2877304,0.162,hold,,,0.0,,,0,0.0,171.922058,62390,0.3018,hold,,,0.0,,,0,0.0,115.199997,0,0.0,hold,,,0.0,,,0,0.0
2014-12-31,35204564,13682010,False,False,,94.95015,56095,0.1513,hold,,,0.0,,,0,0.0,1.938114,2877304,0.1584,hold,,,0.0,,,0,0.0,170.216095,62390,0.3017,hold,,,0.0,,,0,0.0,113.580002,0,0.0,hold,,,0.0,,,0,0.0
2015-01-02,35137112,13682010,True,False,,94.665085,56095,0.1511,hold,,,0.0,,,0,0.0,1.922204,2877304,0.1574,hold,,,0.0,,,0,0.0,170.125,62390,0.3021,hold,,,0.0,,,0,0.0,114.080002,0,0.0,hold,,,0.0,,,0,0.0
2015-01-05,34618599,13682010,False,False,,93.276451,56095,0.1511,hold,,,0.0,,,0,0.0,1.83569,2877304,0.1526,hold,,,0.0,,,0,0.0,167.052551,62390,0.3011,hold,,,0.0,,,0,0.0,115.800003,0,0.0,hold,,,0.0,,,0,0.0
2015-01-06,34240837,13682010,False,False,,92.025772,56095,0.1508,hold,,,0.0,,,0,0.0,1.762899,2877304,0.1481,hold,,,0.0,,,0,0.0,165.479156,62390,0.3015,hold,,,0.0,,,0,0.0,117.120003,0,0.0,hold,,,0.0,,,0,0.0
2015-01-07,34631168,13682010,False,False,,93.212082,56095,0.151,hold,,,0.0,,,0,0.0,1.830717,2877304,0.1521,hold,,,0.0,,,0,0.0,167.541214,62390,0.3018,hold,,,0.0,,,0,0.0,116.43,0,0.0,hold,,,0.0,,,0,0.0
2015-01-08,35217158,13682010,False,False,,94.99614,56095,0.1513,hold,,,0.0,,,0,0.0,1.93513,2877304,0.1581,hold,,,0.0,,,0,0.0,170.514221,62390,0.3021,hold,,,0.0,,,0,0.0,115.940002,0,0.0,hold,,,0.0,,,0,0.0
2015-01-09,34984097,13682010,False,False,,94.370781,56095,0.1513,hold,,,0.0,,,0,0.0,1.895951,2877304,0.1559,hold,,,0.0,,,0,0.0,169.147781,62390,0.3017,hold,,,0.0,,,0,0.0,117.260002,0,0.0,hold,,,0.0,,,0,0.0
2015-01-12,34678564,13682010,False,False,,93.386787,56095,0.1511,hold,,,0.0,,,0,0.0,1.837678,2877304,0.1525,hold,,,0.0,,,0,0.0,167.822784,62390,0.3019,hold,,,0.0,,,0,0.0,118.559998,0,0.0,hold,,,0.0,,,0,0.0
2015-01-13,34642985,13682010,False,False,,93.359215,56095,0.1512,hold,,,0.0,,,0,0.0,1.836087,2877304,0.1525,hold,,,0.0,,,0,0.0,167.350693,62390,0.3014,hold,,,0.0,,,0,0.0,118.160004,0,0.0,hold,,,0.0,,,0,0.0
2015-01-14,34469808,13682010,False,False,,92.844246,56095,0.1511,hold,,,0.0,,,0,0.0,1.807846,2877304,0.1509,hold,,,0.0,,,0,0.0,166.340393,62390,0.3011,hold,,,0.0,,,0,0.0,117.970001,0,0.0,hold,,,0.0,,,0,0.0
2015-01-15,34100578,13682010,False,False,,91.639534,56095,0.1507,hold,,,0.0,,,0,0.0,1.736049,2877304,0.1465,hold,,,0.0,,,0,0.0,164.816605,62390,0.3015,hold,,,0.0,,,0,0.0,120.940002,0,0.0,hold,,,0.0,,,0,0.0
2015-01-16,34473754,13682010,False,False,,92.715485,56095,0.1509,hold,,,0.0,,,0,0.0,1.797901,2877304,0.1501,hold,,,0.0,,,0,0.0,166.978058,62390,0.3022,hold,,,0.0,,,0,0.0,122.519997,0,0.0,hold,,,0.0,,,0,0.0
2015-01-20,34651688,13682010,False,False,,93.451164,56095,0.1513,hold,,,0.0,,,0,0.0,1.837678,2877304,0.1526,hold,,,0.0,,,0,0.0,167.334137,62390,0.3013,hold,,,0.0,,,0,0.0,124.199997,0,0.0,hold,,,0.0,,,0,0.0
2015-01-21,34812470,13682010,False,False,,93.929375,56095,0.1514,hold,,,0.0,,,0,0.0,1.865919,2877304,0.1542,hold,,,0.0,,,0,0.0,168.178802,62390,0.3014,hold,,,0.0,,,0,0.0,124.230003,0,0.0,hold,,,0.0,,,0,0.0
2015-01-22,35364724,13682010,False,False,,95.66745,56095,0.1517,hold,,,0.0,,,0,0.0,1.969736,2877304,0.1603,hold,,,0.0,,,0,0.0,170.679901,62390,0.3011,hold,,,0.0,,,0,0.0,125.230003,0,0.0,hold,,,0.0,,,0,0.0
2015-01-23,35355973,13682010,False,False,,95.87896,56095,0.1521,hold,REDUCE_TO_TARGET,rebalance 2015-01-23,-74934.0,,,0,0.0,1.982863,2877304,0.1614,hold,REDUCE_TO_TARGET,rebalance 2015-01-23,-401904.0,,,0,0.0,169.74408,62390,0.2995,hold,INCREASE_TO_TARGET,rebalance 2015-01-23,16459.0,,,0,0.0,124.230003,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,14142389.0,,,0,0.0
2015-01-26,35279067,75,False,True,daily,95.768616,55311,0.1501,hold,,,0.0,REDUCE_TO_TARGET,sell,784,95.48131,1.978487,2673392,0.1499,hold,,,0.0,REDUCE_TO_TARGET,sell,203912,1.970965,170.14151,62486,0.3014,hold,,,0.0,INCREASE_TO_TARGET,buy,96,169.528694,122.989998,114328,0.3986,hold,,,0.0,ENTER_TO_TARGET,buy,114328,123.330002
2015-01-27,34753302,75,False,False,,93.285645,55311,0.1485,hold,,,0.0,,,0,0.0,1.825347,2673392,0.1404,hold,,,0.0,,,0,0.0,167.897339,62486,0.3019,hold,,,0.0,,,0,0.0,124.400002,114328,0.4092,hold,,,0.0,,,0,0.0
2015-01-28,34396260,75,False,False,,92.807434,55311,0.1492,hold,,,0.0,,,0,0.0,1.793924,2673392,0.1394,hold,,,0.0,,,0,0.0,165.744156,62486,0.3011,hold,,,0.0,,,0,0.0,123.419998,114328,0.4102,hold,,,0.0,,,0,0.0
2015-01-29,34375994,75,False,False,,93.699471,55311,0.1508,hold,,,0.0,,,0,0.0,1.845833,2673392,0.1435,hold,,,0.0,,,0,0.0,167.276245,62486,0.3041,hold,,,0.0,,,0,0.0,120.760002,114328,0.4016,hold,,,0.0,,,0,0.0
2015-01-30,34398661,75,False,False,,92.972946,55311,0.1495,hold,,,0.0,,,0,0.0,1.803471,2673392,0.1402,hold,,,0.0,,,0,0.0,165.172729,62486,0.3,hold,,,0.0,,,0,0.0,123.449997,114328,0.4103,hold,,,0.0,,,0,0.0
2015-02-02,34580025,75,True,False,,93.782249,55311,0.15,hold,,,0.0,,,0,0.0,1.850804,2673392,0.1431,hold,,,0.0,,,0,0.0,167.218292,62486,0.3022,hold,,,0.0,,,0,0.0,122.419998,114328,0.4047,hold,,,0.0,,,0,0.0
2015-02-03,34759394,75,False,False,,94.683479,55311,0.1507,hold,,,0.0,,,0,0.0,1.901321,2673392,0.1462,hold,,,0.0,,,0,0.0,169.636398,62486,0.305,hold,,,0.0,,,0,0.0,121.050003,114328,0.3981,hold,,,0.0,,,0,0.0
2015-02-04,34761750,75,False,False,,94.600677,55311,0.1505,hold,,,0.0,,,0,0.0,1.896348,2673392,0.1458,hold,,,0.0,,,0,0.0,168.990448,62486,0.3038,hold,,,0.0,,,0,0.0,121.580002,114328,0.3999,hold,,,0.0,,,0,0.0
2015-02-05,35072149,75,False,False,,95.419144,55311,0.1505,hold,,,0.0,,,0,0.0,1.946666,2673392,0.1484,hold,,,0.0,,,0,0.0,170.696442,62486,0.3041,hold,,,0.0,,,0,0.0,121.790001,114328,0.397,hold,,,0.0,,,0,0.0
2015-02-06,34555834,75,False,False,,94.83979,55311,0.1518,hold,,,0.0,,,0,0.0,1.911265,2673392,0.1479,hold,,,0.0,,,0,0.0,170.224396,62486,0.3078,hold,,,0.0,,,0,0.0,118.639999,114328,0.3925,hold,,,0.0,,,0,0.0
2015-02-09,34495672,75,False,False,,94.536324,55311,0.1516,hold,,,0.0,,,0,0.0,1.890183,2673392,0.1465,hold,,,0.0,,,0,0.0,169.462463,62486,0.307,hold,,,0.0,,,0,0.0,119.169998,114328,0.395,hold,,,0.0,,,0,0.0
2015-02-10,34851758,75,False,False,,96.007706,55311,0.1524,hold,,,0.0,,,0,0.0,1.980675,2673392,0.1519,hold,,,0.0,,,0,0.0,171.267838,62486,0.3071,hold,,,0.0,,,0,0.0,118.470001,114328,0.3886,hold,,,0.0,,,0,0.0
2015-02-11,34776783,75,False,False,,96.357162,55311,0.1533,hold,,,0.0,,,0,0.0,2.002949,2673392,0.154,hold,,,0.0,,,0,0.0,171.367188,62486,0.3079,hold,,,0.0,,,0,0.0,117.07,114328,0.3849,hold,,,0.0,,,0,0.0
2015-02-12,35159843,75,False,False,,97.47908,55311,0.1533,hold,,,0.0,,,0,0.0,2.072957,2673392,0.1576,hold,,,0.0,,,0,0.0,173.015228,62486,0.3075,hold,,,0.0,,,0,0.0,117.339996,114328,0.3816,hold,,,0.0,,,0,0.0
2015-02-13,35463637,75,False,False,,98.315933,55311,0.1533,hold,,,0.0,,,0,0.0,2.125263,2673392,0.1602,hold,,,0.0,,,0,0.0,173.727402,62486,0.3061,hold,,,0.0,,,0,0.0,117.980003,114328,0.3803,hold,,,0.0,,,0,0.0
2015-02-17,35275993,75,False,False,,98.407883,55311,0.1543,hold,,,0.0,,,0,0.0,2.131031,2673392,0.1615,hold,,,0.0,,,0,0.0,174.000687,62486,0.3082,hold,,,0.0,,,0,0.0,116.010002,114328,0.376,hold,,,0.0,,,0,0.0
2015-02-18,35346843,75,False,False,,98.545837,55311,0.1542,hold,,,0.0,,,0,0.0,2.140179,2673392,0.1619,hold,,,0.0,,,0,0.0,174.017273,62486,0.3076,hold,,,0.0,,,0,0.0,116.339996,114328,0.3763,hold,,,0.0,,,0,0.0
2015-02-19,35406441,75,False,False,,99.033226,55311,0.1547,hold,,,0.0,,,0,0.0,2.172398,2673392,0.164,hold,,,0.0,,,0,0.0,173.893021,62486,0.3069,hold,,,0.0,,,0,0.0,115.940002,114328,0.3744,hold,,,0.0,,,0,0.0
2015-02-20,35544466,75,False,False,,99.695366,55311,0.1551,hold,,,0.0,,,0,0.0,2.214163,2673392,0.1665,hold,,,0.0,,,0,0.0,174.936523,62486,0.3075,hold,,,0.0,,,0,0.0,115.279999,114328,0.3708,hold,,,0.0,,,0,0.0
2015-02-23,35589049,75,False,False,,99.796509,55311,0.1551,hold,,,0.0,,,0,0.0,2.222914,2673392,0.167,hold,,,0.0,,,0,0.0,174.911636,62486,0.3071,hold,,,0.0,,,0,0.0,115.43,114328,0.3708,hold,,,0.0,,,0,0.0
2015-02-24,35616964,75,False,False,,99.870079,55311,0.1551,hold,,,0.0,,,0,0.0,2.227489,2673392,0.1672,hold,,,0.0,,,0,0.0,175.408554,62486,0.3077,hold,,,0.0,,,0,0.0,115.260002,114328,0.37,hold,,,0.0,,,0,0.0
2015-02-25,35596365,75,False,False,,99.62178,55311,0.1548,hold,,,0.0,,,0,0.0,2.209589,2673392,0.1659,hold,,,0.0,,,0,0.0,175.259476,62486,0.3077,hold,,,0.0,,,0,0.0,115.699997,114328,0.3716,hold,,,0.0,,,0,0.0
2015-02-26,35743563,75,False,False,,100.127586,55311,0.1549,hold,,,0.0,,,0,0.0,2.243201,2673392,0.1678,hold,,,0.0,,,0,0.0,175.052414,62486,0.306,hold,,,0.0,,,0,0.0,116.07,114328,0.3713,hold,,,0.0,,,0,0.0
2015-02-27,35612959,75,False,False,,99.686157,55311,0.1548,hold,,,0.0,,,0,0.0,2.213567,2673392,0.1662,hold,,,0.0,,,0,0.0,174.456192,62486,0.3061,hold,,,0.0,,,0,0.0,116.160004,114328,0.3729,hold,,,0.0,,,0,0.0
2015-03-02,35836264,75,True,False,,100.587387,55311,0.1553,hold,REDUCE_TO_TARGET,rebalance 2015-03-02,-188149.0,,,0,0.0,2.273232,2673392,0.1696,hold,REDUCE_TO_TARGET,rebalance 2015-03-02,-701801.0,,,0,0.0,175.557678,62486,0.3061,hold,REDUCE_TO_TARGET,rebalance 2015-03-02,-219018.0,,,0,0.0,115.68,114328,0.3691,hold,INCREASE_TO_TARGET,rebalance 2015-03-02,1109043.0,,,0,0.0
2015-03-03,35646663,63,False,True,monthly,100.118385,53430,0.1501,hold,,,0.0,REDUCE_TO_TARGET,sell,1881,99.983064,2.240615,2361007,0.1484,hold,,,0.0,REDUCE_TO_TARGET,sell,312385,2.246584,174.837173,61232,0.3003,hold,,,0.0,REDUCE_TO_TARGET,sell,1254,174.601647,115.470001,123855,0.4012,hold,,,0.0,INCREASE_TO_TARGET,buy,9527,116.040001
2015-03-04,35477611,63,False,False,,99.732155,53430,0.1502,hold,,,0.0,,,0,0.0,2.215755,2361007,0.1475,hold,,,0.0,,,0,0.0,174.100098,61232,0.3005,hold,,,0.0,,,0,0.0,115.110001,123855,0.4019,hold,,,0.0,,,0,0.0
2015-03-05,35507989,63,False,False,,99.906837,53430,0.1503,hold,,,0.0,,,0,0.0,2.2255,2361007,0.148,hold,,,0.0,,,0,0.0,174.290527,61232,0.3006,hold,,,0.0,,,0,0.0,115.0,123855,0.4011,hold,,,0.0,,,0,0.0
2015-03-06,34727774,63,False,False,,98.775742,53430,0.152,hold,,,0.0,,,0,0.0,2.148931,2361007,0.1461,hold,,,0.0,,,0,0.0,171.839264,61232,0.303,hold,,,0.0,,,0,0.0,111.860001,123855,0.3989,sell,EXIT_ALL,signal sell,-13854420.0,,,0,0.0
2015-03-09,34863032,13882070,False,False,,99.060829,53430,0.1518,hold,,,0.0,,,0,0.0,2.169613,2361007,0.1469,hold,,,0.0,,,0,0.0,172.551453,61232,0.3031,hold,,,0.0,,,0,0.0,111.970001,0,0.0,hold,,,0.0,EXIT_ALL,sell,123855,112.082738
2015-03-10,34309754,13882070,False,False,,97.221588,53430,0.1514,hold,,,0.0,,,0,0.0,2.049489,2361007,0.141,hold,,,0.0,,,0,0.0,169.75235,61232,0.303,hold,,,0.0,,,0,0.0,111.419998,0,0.0,hold,,,0.0,,,0,0.0
2015-03-11,34170452,13882070,False,False,,96.660645,53430,0.1511,hold,,,0.0,,,0,0.0,2.013491,2361007,0.1391,hold,,,0.0,,,0,0.0,169.354858,61232,0.3035,hold,,,0.0,,,0,0.0,110.75,0,0.0,hold,,,0.0,,,0,0.0
2015-03-12,34427287,13882070,False,False,,97.295166,53430,0.151,hold,,,0.0,,,0,0.0,2.052073,2361007,0.1407,hold,,,0.0,,,0,0.0,171.507996,61232,0.305,hold,,,0.0,,,0,0.0,110.720001,0,0.0,hold,,,0.0,,,0,0.0
2015-03-13,34277837,13882070,False,False,,96.872139,53430,0.151,hold,,,0.0,,,0,0.0,2.025623,2361007,0.1395,hold,,,0.0,,,0,0.0,170.456268,61232,0.3045,hold,,,0.0,,,0,0.0,110.879997,0,0.0,hold,,,0.0,,,0,0.0
2015-03-16,34667241,13882070,False,False,,98.122803,53430,0.1512,hold,,,0.0,,,0,0.0,2.103188,2361007,0.1432,hold,,,0.0,,,0,0.0,172.733658,61232,0.3051,hold,,,0.0,,,0,0.0,110.809998,0,0.0,hold,,,0.0,,,0,0.0
2015-03-17,34671860,13882070,False,False,,98.279137,53430,0.1515,hold,,,0.0,,,0,0.0,2.114922,2361007,0.144,hold,,,0.0,,,0,0.0,172.220245,61232,0.3041,hold,,,0.0,,,0,0.0,110.209999,0,0.0,hold,,,0.0,,,0,0.0
2015-03-18,34993907,13882070,False,False,,99.244751,53430,0.1515,hold,,,0.0,,,0,0.0,2.17578,2361007,0.1468,hold,,,0.0,,,0,0.0,174.290527,61232,0.305,hold,,,0.0,,,0,0.0,112.370003,0,0.0,hold,,,0.0,,,0,0.0
2015-03-19,34977974,13882070,False,False,,99.391907,53430,0.1518,hold,,,0.0,,,0,0.0,2.18632,2361007,0.1476,hold,,,0.0,,,0,0.0,173.495514,61232,0.3037,hold,,,0.0,,,0,0.0,112.290001,0,0.0,hold,,,0.0,,,0,0.0
2015-03-20,35213177,13882070,False,False,,100.035225,53430,0.1518,hold,,,0.0,,,0,0.0,2.231665,2361007,0.1496,hold,,,0.0,,,0,0.0,175.026917,61232,0.3044,hold,,,0.0,,,0,0.0,113.57,0,0.0,hold,,,0.0,,,0,0.0
2015-03-23,35137818,13882070,False,False,,99.841705,53430,0.1518,hold,,,0.0,,,0,0.0,2.21297,2361007,0.1487,hold,,,0.0,,,0,0.0,174.685913,61232,0.3044,hold,,,0.0,,,0,0.0,114.290001,0,0.0,hold,,,0.0,,,0,0.0
2015-03-24,35005442,13882070,False,False,,99.482201,53430,0.1518,hold,,,0.0,,,0,0.0,2.190496,2361007,0.1477,hold,,,0.0,,,0,0.0,173.7043,61232,0.3038,hold,,,0.0,,,0,0.0,114.57,0,0.0,hold,,,0.0,,,0,0.0
2015-03-25,34367328,13882070,False,False,,97.205521,53430,0.1511,hold,,,0.0,,,0,0.0,2.037759,2361007,0.14,hold,,,0.0,,,0,0.0,171.15892,61232,0.305,hold,,,0.0,,,0,0.0,114.730003,0,0.0,hold,,,0.0,,,0,0.0
2015-03-26,34285192,13882070,False,False,,96.873703,53430,0.151,hold,,,0.0,,,0,0.0,2.021051,2361007,0.1392,hold,,,0.0,,,0,0.0,170.751312,61232,0.305,hold,,,0.0,,,0,0.0,115.480003,0,0.0,hold,,,0.0,,,0,0.0
2015-03-27,34375839,13882070,False,False,,97.260857,53430,0.1512,hold,,,0.0,,,0,0.0,2.040543,2361007,0.1401,hold,,,0.0,,,0,0.0,171.142288,61232,0.3048,hold,,,0.0,,,0,0.0,115.059998,0,0.0,hold,,,0.0,,,0,0.0
2015-03-30,34736562,13882070,False,False,,98.376106,53430,0.1513,hold,,,0.0,,,0,0.0,2.113939,2361007,0.1437,hold,,,0.0,,,0,0.0,173.230194,61232,0.3054,hold,,,0.0,,,0,0.0,113.75,0,0.0,hold,,,0.0,,,0,0.0
2015-03-31,34433705,13882070,False,False,,97.334587,53430,0.151,hold,,,0.0,,,0,0.0,2.048499,2361007,0.1405,hold,,,0.0,,,0,0.0,171.716217,61232,0.3054,hold,,,0.0,,,0,0.0,113.660004,0,0.0,hold,,,0.0,,,0,0.0
2015-04-01,34287727,13882070,True,False,,96.827621,53430,0.1509,hold,,,0.0,,,0,0.0,2.013891,2361007,0.1387,hold,,,0.0,,,0,0.0,171.108994,61232,0.3056,hold,,,0.0,,,0,0.0,115.599998,0,0.0,hold,,,0.0,,,0,0.0
2015-04-02,34336850,13882070,False,False,,96.892151,53430,0.1508,hold,,,0.0,,,0,0.0,2.017272,2361007,0.1387,hold,,,0.0,,,0,0.0,171.724564,61232,0.3062,hold,,,0.0,,,0,0.0,115.279999,0,0.0,hold,,,0.0,,,0,0.0
2015-04-06,34564587,13882070,False,False,,97.684837,53430,0.151,hold,,,0.0,,,0,0.0,2.065804,2361007,0.1411,hold,,,0.0,,,0,0.0,172.880814,61232,0.3063,hold,,,0.0,,,0,0.0,116.690002,0,0.0,hold,,,0.0,,,0,0.0
2015-04-07,34505164,13882070,False,False,,97.518929,53430,0.151,hold,,,0.0,,,0,0.0,2.056257,2361007,0.1407,hold,,,0.0,,,0,0.0,172.423248,61232,0.306,hold,,,0.0,,,0,0.0,116.110001,0,0.0,hold,,,0.0,,,0,0.0
2015-04-08,34697715,13882070,False,False,,98.29319,53430,0.1514,hold,,,0.0,,,0,0.0,2.105187,2361007,0.1432,hold,,,0.0,,,0,0.0,173.005585,61232,0.3053,hold,,,0.0,,,0,0.0,115.470001,0,0.0,hold,,,0.0,,,0,0.0
2015-04-09,34870084,13882070,False,False,,98.910744,53430,0.1516,hold,,,0.0,,,0,0.0,2.144371,2361007,0.1452,hold,,,0.0,,,0,0.0,173.770874,61232,0.3051,hold,,,0.0,,,0,0.0,114.669998,0,0.0,hold,,,0.0,,,0,0.0
2015-04-10,35010400,13882070,False,False,,99.316299,53430,0.1516,hold,,,0.0,,,0,0.0,2.17003,2361007,0.1463,hold,,,0.0,,,0,0.0,174.719162,61232,0.3056,hold,,,0.0,,,0,0.0,115.970001,0,0.0,hold,,,0.0,,,0,0.0
2015-04-13,34910680,13882070,False,False,,99.067436,53430,0.1516,hold,,,0.0,,,0,0.0,2.153919,2361007,0.1457,hold,,,0.0,,,0,0.0,173.92897,61232,0.3051,hold,,,0.0,,,0,0.0,115.139999,0,0.0,hold,,,0.0,,,0,0.0
2015-04-14,34872108,13882070,False,False,,98.781685,53430,0.1514,hold,,,0.0,,,0,0.0,2.13542,2361007,0.1446,hold,,,0.0,,,0,0.0,174.261673,61232,0.306,hold,,,0.0,,,0,0.0,114.440002,0,0.0,hold,,,0.0,,,0,0.0
2015-04-15,35042211,13882070,False,False,,99.399269,53430,0.1516,hold,,,0.0,,,0,0.0,2.173212,2361007,0.1464,hold,,,0.0,,,0,0.0,175.043594,61232,0.3059,hold,,,0.0,,,0,0.0,115.43,0,0.0,hold,,,0.0,,,0,0.0
2015-04-16,35013919,13882070,False,False,,99.260994,53430,0.1515,hold,,,0.0,,,0,0.0,2.165653,2361007,0.146,hold,,,0.0,,,0,0.0,174.993668,61232,0.306,hold,,,0.0,,,0,0.0,115.029999,0,0.0,hold,,,0.0,,,0,0.0
2015-04-17,34568891,13882070,False,False,,97.712486,53430,0.151,hold,,,0.0,,,0,0.0,2.064412,2361007,0.141,hold,,,0.0,,,0,0.0,172.980652,61232,0.3064,hold,,,0.0,,,0,0.0,115.599998,0,0.0,hold,,,0.0,,,0,0.0
2015-04-20,34961867,13882070,False,False,,99.178047,53430,0.1516,hold,,,0.0,,,0,0.0,2.156702,2361007,0.1456,hold,,,0.0,,,0,0.0,174.561096,61232,0.3057,hold,,,0.0,,,0,0.0,114.720001,0,0.0,hold,,,0.0,,,0,0.0
2015-04-21,35037061,13882070,False,False,,99.60202,53430,0.1519,hold,,,0.0,,,0,0.0,2.18435,2361007,0.1472,hold,,,0.0,,,0,0.0,174.353104,61232,0.3047,hold,,,0.0,,,0,0.0,115.379997,0,0.0,hold,,,0.0,,,0,0.0
2015-04-22,35202182,13882070,False,False,,100.145874,53430,0.152,hold,,,0.0,,,0,0.0,2.219755,2361007,0.1489,hold,,,0.0,,,0,0.0,175.210022,61232,0.3048,hold,,,0.0,,,0,0.0,113.830002,0,0.0,hold,,,0.0,,,0,0.0
2015-04-23,35312292,13882070,False,False,,100.52375,53430,0.1521,hold,,,0.0,,,0,0.0,2.246408,2361007,0.1502,hold,,,0.0,,,0,0.0,175.650848,61232,0.3046,hold,,,0.0,,,0,0.0,114.660004,0,0.0,hold,,,0.0,,,0,0.0
2015-04-24,35617708,13882070,False,False,,101.887932,53430,0.1528,hold,,,0.0,,,0,0.0,2.334323,2361007,0.1547,hold,,,0.0,,,0,0.0,176.058472,61232,0.3027,hold,,,0.0,,,0,0.0,113.050003,0,0.0,hold,,,0.0,,,0,0.0
2015-04-27,35523873,13882070,False,False,,101.629845,53430,0.1529,hold,,,0.0,,,0,0.0,2.319405,2361007,0.1542,hold,,,0.0,,,0,0.0,175.326447,61232,0.3022,hold,,,0.0,,,0,0.0,115.330002,0,0.0,hold,,,0.0,,,0,0.0
2015-04-28,35511473,13882070,False,False,,101.427063,53430,0.1526,hold,,,0.0,,,0,0.0,2.304289,2361007,0.1532,hold,,,0.0,,,0,0.0,175.883728,61232,0.3033,hold,,,0.0,,,0,0.0,116.330002,0,0.0,hold,,,0.0,,,0,0.0
2015-04-29,35329394,13882070,False,False,,100.791077,53430,0.1524,hold,,,0.0,,,0,0.0,2.260331,2361007,0.1511,hold,,,0.0,,,0,0.0,175.160034,61232,0.3036,hold,,,0.0,,,0,0.0,115.510002,0,0.0,hold,,,0.0,,,0,0.0
2015-04-30,34886444,13882070,False,False,,99.205704,53430,0.1519,hold,,,0.0,,,0,0.0,2.154117,2361007,0.1458,hold,,,0.0,,,0,0.0,173.404877,61232,0.3044,hold,,,0.0,,,0,0.0,113.470001,0,0.0,hold,,,0.0,,,0,0.0
2015-05-01,35277181,13882070,True,False,,100.514587,53430,0.1522,hold,,,0.0,,,0,0.0,2.241236,2361007,0.15,hold,,,0.0,,,0,0.0,175.284851,61232,0.3042,hold,,,0.0,,,0,0.0,113.080002,0,0.0,hold,,,0.0,,,0,0.0
2015-05-04,35335390,13882070,False,False,,100.680466,53430,0.1522,hold,,,0.0,,,0,0.0,2.249192,2361007,0.1503,hold,,,0.0,,,0,0.0,175.783981,61232,0.3046,hold,,,0.0,,,0,0.0,114.099998,0,0.0,hold,,,0.0,,,0,0.0
2015-05-05,34872753,13882070,False,False,,99.03978,53430,0.1517,hold,,,0.0,,,0,0.0,2.142581,2361007,0.1451,hold,,,0.0,,,0,0.0,173.770874,61232,0.3051,hold,,,0.0,,,0,0.0,114.419998,0,0.0,hold,,,0.0,,,0,0.0
2015-05-06,34684496,13882070,False,False,,98.357704,53430,0.1515,hold,,,0.0,,,0,0.0,2.096833,2361007,0.1427,hold,,,0.0,,,0,0.0,173.055527,61232,0.3055,hold,,,0.0,,,0,0.0,114.360001,0,0.0,hold,,,0.0,,,0,0.0
