Date,equity,cash,is_month_start,rebalanced,rebalance_reason,spy_close,spy_shares,spy_weight,spy_signal_today,spy_pending_intent,spy_pending_reason,spy_pending_delta,spy_executed_intent,spy_exec_side,spy_exec_shares,spy_exec_price,qqq_close,qqq_shares,qqq_weight,qqq_signal_today,qqq_pending_intent,qqq_pending_reason,qqq_pending_delta,qqq_executed_intent,qqq_exec_side,qqq_exec_shares,qqq_exec_price,gld_close,gld_shares,gld_weight,gld_signal_today,gld_pending_intent,gld_pending_reason,gld_pending_delta,gld_executed_intent,gld_exec_side,gld_exec_shares,gld_exec_price,tlt_close,tlt_shares,tlt_weight,tlt_signal_today,tlt_pending_intent,tlt_pending_reason,tlt_pending_delta,tlt_executed_intent,tlt_exec_side,tlt_exec_shares,tlt_exec_price
2009-12-16,15385507,101,False,False,,82.99527,56063,0.3024,hold,,,0.0,,,0,0.0,38.438648,140726,0.3516,hold,,,0.0,,,0,0.0,111.589996,29088,0.211,hold,,,0.0,,,0,0.0,57.100304,36378,0.135,hold,,,0.0,,,0,0.0
2009-12-17,15174337,101,False,False,,81.998009,56063,0.3029,hold,,,0.0,,,0,0.0,37.970718,140726,0.3521,hold,,,0.0,,,0,0.0,107.339996,29088,0.2058,hold,,,0.0,,,0,0.0,58.040806,36378,0.1391,hold,,,0.0,,,0,0.0
2009-12-18,15325202,101,False,False,,82.461906,56063,0.3017,hold,,,0.0,,,0,0.0,38.589592,140726,0.3544,hold,,,0.0,,,0,0.0,108.949997,29088,0.2068,hold,,,0.0,,,0,0.0,57.791603,36378,0.1372,hold,,,0.0,,,0,0.0
2009-12-21,15337697,101,False,False,,83.299927,56063,0.3045,hold,,,0.0,,,0,0.0,39.023552,140726,0.358,hold,,,0.0,,,0,0.0,106.949997,29088,0.2028,hold,,,0.0,,,0,0.0,56.764034,36378,0.1346,hold,,,0.0,,,0,0.0
2009-12-22,15353212,101,False,False,,83.59919,56063,0.3053,hold,,,0.0,,,0,0.0,39.257923,140726,0.3598,hold,,,0.0,,,0,0.0,106.169998,29088,0.2011,hold,,,0.0,,,0,0.0,56.446384,36378,0.1337,hold,,,0.0,,,0,0.0
2009-12-23,15414254,101,False,False,,83.763824,56063,0.3047,hold,,,0.0,,,0,0.0,39.544346,140726,0.361,hold,,,0.0,,,0,0.0,106.550003,29088,0.2011,hold,,,0.0,,,0,0.0,56.458778,36378,0.1332,hold,,,0.0,,,0,0.0
2009-12-24,15519139,101,False,False,,84.160378,56063,0.304,hold,,,0.0,,,0,0.0,39.908886,140726,0.3619,hold,,,0.0,,,0,0.0,108.360001,29088,0.2031,hold,,,0.0,,,0,0.0,55.873352,36378,0.131,hold,,,0.0,,,0,0.0
2009-12-28,15558386,101,False,False,,84.339966,56063,0.3039,hold,,,0.0,,,0,0.0,40.117203,140726,0.3629,hold,,,0.0,,,0,0.0,108.550003,29088,0.2029,hold,,,0.0,,,0,0.0,55.717686,36378,0.1303,hold,,,0.0,,,0,0.0
2009-12-29,15510419,101,False,False,,84.220238,56063,0.3044,hold,,,0.0,,,0,0.0,39.952282,140726,0.3625,hold,,,0.0,,,0,0.0,107.470001,29088,0.2015,hold,,,0.0,,,0,0.0,56.08519,36378,0.1315,hold,,,0.0,,,0,0.0
2009-12-30,15523548,101,False,False,,84.190292,56063,0.3041,hold,,,0.0,,,0,0.0,40.073799,140726,0.3633,hold,,,0.0,,,0,0.0,106.93,29088,0.2004,hold,,,0.0,,,0,0.0,56.453941,36378,0.1323,hold,,,0.0,,,0,0.0
2009-12-31,15428222,101,False,False,,83.382233,56063,0.303,hold,,,0.0,,,0,0.0,39.709251,140726,0.3622,hold,,,0.0,,,0,0.0,107.309998,29088,0.2023,hold,,,0.0,,,0,0.0,56.1852,36378,0.1325,hold,,,0.0,,,0,0.0
2010-01-04,15659948,101,True,False,,84.796371,56063,0.3036,hold,REDUCE_TO_TARGET,rebalance 2010-01-04,-55955.0,,,0,0.0,40.290783,140726,0.3621,hold,REDUCE_TO_TARGET,rebalance 2010-01-04,-188979.0,,,0,0.0,109.800003,29088,0.204,hold,REDUCE_TO_TARGET,rebalance 2010-01-04,-61873.0,,,0,0.0,56.135151,36378,0.1304,hold,INCREASE_TO_TARGET,rebalance 2010-01-04,306908.0,,,0,0.0
2010-01-05,15681923,6,False,True,monthly,85.020836,55401,0.3004,hold,,,0.0,REDUCE_TO_TARGET,sell,662,84.489764,40.290783,136019,0.3495,hold,,,0.0,REDUCE_TO_TARGET,sell,4707,40.143951,109.699997,28524,0.1995,hold,,,0.0,REDUCE_TO_TARGET,sell,564,109.550357,56.497723,41812,0.1506,hold,,,0.0,INCREASE_TO_TARGET,buy,5434,56.28521
2010-01-06,15672186,6,False,False,,85.080688,55401,0.3008,hold,,,0.0,,,0,0.0,40.047752,136019,0.3476,hold,,,0.0,,,0,0.0,111.510002,28524,0.203,hold,,,0.0,,,0,0.0,55.741386,41812,0.1487,hold,,,0.0,,,0,0.0
2010-01-07,15679865,6,False,False,,85.43988,55401,0.3019,hold,,,0.0,,,0,0.0,40.073799,136019,0.3476,hold,,,0.0,,,0,0.0,110.82,28524,0.2016,hold,,,0.0,,,0,0.0,55.835098,41812,0.1489,hold,,,0.0,,,0,0.0
2010-01-08,15755123,6,False,False,,85.724174,55401,0.3014,hold,,,0.0,,,0,0.0,40.403618,136019,0.3488,hold,,,0.0,,,0,0.0,111.370003,28524,0.2016,hold,,,0.0,,,0,0.0,55.810173,41812,0.1481,hold,,,0.0,,,0,0.0
2010-01-11,15768733,6,False,False,,85.843887,55401,0.3016,hold,,,0.0,,,0,0.0,40.238712,136019,0.3471,hold,,,0.0,,,0,0.0,112.849998,28524,0.2041,hold,,,0.0,,,0,0.0,55.503868,41812,0.1472,hold,,,0.0,,,0,0.0
2010-01-12,15628309,6,False,False,,85.043251,55401,0.3015,hold,,,0.0,,,0,0.0,39.735279,136019,0.3458,hold,,,0.0,,,0,0.0,110.489998,28524,0.2017,hold,,,0.0,,,0,0.0,56.453941,41812,0.151,hold,,,0.0,,,0,0.0
2010-01-13,15737913,6,False,False,,85.761604,55401,0.3019,hold,,,0.0,,,0,0.0,40.230042,136019,0.3477,hold,,,0.0,,,0,0.0,111.540001,28524,0.2022,hold,,,0.0,,,0,0.0,55.797657,41812,0.1482,hold,,,0.0,,,0,0.0
2010-01-14,15802130,6,False,False,,85.993538,55401,0.3015,hold,,,0.0,,,0,0.0,40.264763,136019,0.3466,hold,,,0.0,,,0,0.0,112.029999,28524,0.2022,hold,,,0.0,,,0,0.0,56.578972,41812,0.1497,hold,,,0.0,,,0,0.0
2010-01-15,15666164,6,False,False,,85.028313,55401,0.3007,hold,,,0.0,,,0,0.0,39.796051,136019,0.3455,hold,,,0.0,,,0,0.0,110.860001,28524,0.2018,hold,,,0.0,,,0,0.0,56.928986,41812,0.1519,hold,,,0.0,,,0,0.0
2010-01-19,15824421,6,False,False,,86.090797,55401,0.3014,hold,,,0.0,,,0,0.0,40.438343,136019,0.3476,hold,,,0.0,,,0,0.0,111.519997,28524,0.201,hold,,,0.0,,,0,0.0,56.766472,41812,0.15,hold,,,0.0,,,0,0.0
2010-01-20,15647275,6,False,False,,85.215385,55401,0.3017,hold,,,0.0,,,0,0.0,39.856812,136019,0.3465,hold,,,0.0,,,0,0.0,108.940002,28524,0.1986,hold,,,0.0,,,0,0.0,57.341511,41812,0.1532,hold,,,0.0,,,0,0.0
2010-01-21,15471922,6,False,False,,83.576782,55401,0.2993,hold,,,0.0,,,0,0.0,39.483574,136019,0.3471,hold,,,0.0,,,0,0.0,107.370003,28524,0.1979,hold,,,0.0,,,0,0.0,57.604042,41812,0.1557,hold,,,0.0,,,0,0.0
2010-01-22,15201802,6,False,False,,81.713722,55401,0.2978,hold,,,0.0,,,0,0.0,38.329212,136019,0.343,hold,,,0.0,,,0,0.0,107.169998,28524,0.2011,hold,,,0.0,,,0,0.0,57.503979,41812,0.1582,hold,,,0.0,,,0,0.0
2010-01-25,15240588,6,False,False,,82.13266,55401,0.2986,hold,,,0.0,,,0,0.0,38.459408,136019,0.3432,hold,,,0.0,,,0,0.0,107.480003,28524,0.2012,hold,,,0.0,,,0,0.0,57.241482,41812,0.157,hold,,,0.0,,,0,0.0
2010-01-26,15229308,6,False,False,,81.788513,55401,0.2975,hold,,,0.0,,,0,0.0,38.494102,136019,0.3438,hold,,,0.0,,,0,0.0,107.559998,28524,0.2015,hold,,,0.0,,,0,0.0,57.260273,41812,0.1572,hold,,,0.0,,,0,0.0
2010-01-27,15261499,6,False,False,,82.177605,55401,0.2983,hold,,,0.0,,,0,0.0,38.797897,136019,0.3458,hold,,,0.0,,,0,0.0,106.529999,28524,0.1991,hold,,,0.0,,,0,0.0,57.228992,41812,0.1568,hold,,,0.0,,,0,0.0
2010-01-28,15070766,6,False,False,,81.234802,55401,0.2986,hold,,,0.0,,,0,0.0,37.79974,136019,0.3412,hold,,,0.0,,,0,0.0,106.480003,28524,0.2015,hold,,,0.0,,,0,0.0,57.197754,41812,0.1587,hold,,,0.0,,,0,0.0
2010-01-29,14938203,6,False,False,,80.351913,55401,0.298,hold,,,0.0,,,0,0.0,37.140099,136019,0.3382,hold,,,0.0,,,0,0.0,105.959999,28524,0.2023,hold,,,0.0,,,0,0.0,57.697769,41812,0.1615,hold,,,0.0,,,0,0.0
2010-02-01,15109191,6,True,False,,81.601448,55401,0.2992,hold,,,0.0,,,0,0.0,37.548038,136019,0.338,hold,,,0.0,,,0,0.0,108.349998,28524,0.2045,hold,,,0.0,,,0,0.0,57.174042,41812,0.1582,hold,,,0.0,,,0,0.0
2010-02-02,15239016,6,False,False,,82.589119,55401,0.3003,hold,,,0.0,,,0,0.0,37.886524,136019,0.3382,hold,,,0.0,,,0,0.0,109.129997,28524,0.2043,hold,,,0.0,,,0,0.0,57.337116,41812,0.1573,hold,,,0.0,,,0,0.0
2010-02-03,15204489,6,False,False,,82.177605,55401,0.2994,hold,,,0.0,,,0,0.0,38.094845,136019,0.3408,hold,,,0.0,,,0,0.0,108.699997,28524,0.2039,hold,,,0.0,,,0,0.0,56.672245,41812,0.1558,hold,,,0.0,,,0,0.0
2010-02-04,14828023,6,False,False,,79.641106,55401,0.2976,hold,,,0.0,,,0,0.0,36.992531,136019,0.3393,hold,,,0.0,,,0,0.0,104.370003,28524,0.2008,hold,,,0.0,,,0,0.0,57.569199,41812,0.1623,hold,,,0.0,,,0,0.0
2010-02-05,14893731,6,False,False,,79.805695,55401,0.2969,hold,,,0.0,,,0,0.0,37.305,136019,0.3407,hold,,,0.0,,,0,0.0,104.68,28524,0.2005,hold,,,0.0,,,0,0.0,57.694641,41812,0.162,hold,,,0.0,,,0,0.0
2010-02-08,14810107,6,False,False,,79.229584,55401,0.2964,hold,,,0.0,,,0,0.0,37.035931,136019,0.3401,hold,,,0.0,,,0,0.0,104.040001,28524,0.2004,hold,,,0.0,,,0,0.0,57.769913,41812,0.1631,hold,,,0.0,,,0,0.0
2010-02-09,14932133,6,False,False,,80.224701,55401,0.2976,hold,,,0.0,,,0,0.0,37.417839,136019,0.3408,hold,,,0.0,,,0,0.0,105.410004,28524,0.2014,hold,,,0.0,,,0,0.0,57.192818,41812,0.1601,hold,,,0.0,,,0,0.0
2010-02-10,14881717,6,False,False,,80.067596,55401,0.2981,hold,,,0.0,,,0,0.0,37.339737,136019,0.3413,hold,,,0.0,,,0,0.0,105.120003,28524,0.2015,hold,,,0.0,,,0,0.0,56.647125,41812,0.1592,hold,,,0.0,,,0,0.0
2010-02-11,15049363,6,False,False,,80.905579,55401,0.2978,hold,,,0.0,,,0,0.0,37.903896,136019,0.3426,hold,,,0.0,,,0,0.0,107.129997,28524,0.2031,hold,,,0.0,,,0,0.0,56.339828,41812,0.1565,hold,,,0.0,,,0,0.0
2010-02-12,15063389,6,False,False,,80.838242,55401,0.2973,hold,,,0.0,,,0,0.0,37.981991,136019,0.343,hold,,,0.0,,,0,0.0,107.040001,28524,0.2027,hold,,,0.0,,,0,0.0,56.571846,41812,0.157,hold,,,0.0,,,0,0.0
2010-02-16,15278028,6,False,False,,82.11026,55401,0.2977,hold,,,0.0,,,0,0.0,38.468075,136019,0.3425,hold,,,0.0,,,0,0.0,109.620003,28524,0.2047,hold,,,0.0,,,0,0.0,56.678513,41812,0.1551,hold,,,0.0,,,0,0.0
2010-02-17,15291527,6,False,False,,82.499329,55401,0.2989,hold,,,0.0,,,0,0.0,38.685062,136019,0.3441,hold,,,0.0,,,0,0.0,109.25,28524,0.2038,hold,,,0.0,,,0,0.0,56.032375,41812,0.1532,hold,,,0.0,,,0,0.0
2010-02-18,15362913,6,False,False,,82.985687,55401,0.2993,hold,,,0.0,,,0,0.0,38.928093,136019,0.3447,hold,,,0.0,,,0,0.0,109.980003,28524,0.2042,hold,,,0.0,,,0,0.0,55.806629,41812,0.1519,hold,,,0.0,,,0,0.0
2010-02-19,15368126,6,False,False,,83.157768,55401,0.2998,hold,,,0.0,,,0,0.0,38.910732,136019,0.3444,hold,,,0.0,,,0,0.0,109.470001,28524,0.2032,hold,,,0.0,,,0,0.0,56.107712,41812,0.1527,hold,,,0.0,,,0,0.0
2010-02-22,15337215,6,False,False,,83.172722,55401,0.3004,hold,,,0.0,,,0,0.0,38.832607,136019,0.3444,hold,,,0.0,,,0,0.0,109.07,28524,0.2028,hold,,,0.0,,,0,0.0,55.875648,41812,0.1523,hold,,,0.0,,,0,0.0
2010-02-23,15215579,6,False,False,,82.162628,55401,0.2992,hold,,,0.0,,,0,0.0,38.329212,136019,0.3426,hold,,,0.0,,,0,0.0,107.889999,28524,0.2023,hold,,,0.0,,,0,0.0,56.747494,41812,0.1559,hold,,,0.0,,,0,0.0
2010-02-24,15301223,6,False,False,,82.918335,55401,0.3002,hold,,,0.0,,,0,0.0,38.719772,136019,0.3442,hold,,,0.0,,,0,0.0,107.360001,28524,0.2001,hold,,,0.0,,,0,0.0,56.885521,41812,0.1554,hold,,,0.0,,,0,0.0
2010-02-25,15334298,6,False,False,,82.806107,55401,0.2992,hold,,,0.0,,,0,0.0,38.711102,136019,0.3434,hold,,,0.0,,,0,0.0,108.309998,28524,0.2015,hold,,,0.0,,,0,0.0,57.205387,41812,0.156,hold,,,0.0,,,0,0.0
2010-02-26,15400360,6,False,False,,82.858452,55401,0.2981,hold,,,0.0,,,0,0.0,38.849964,136019,0.3431,hold,,,0.0,,,0,0.0,109.43,28524,0.2027,hold,,,0.0,,,0,0.0,57.500195,41812,0.1561,hold,,,0.0,,,0,0.0
2010-03-01,15523718,6,True,False,,83.718941,55401,0.2988,hold,,,0.0,,,0,0.0,39.414135,136019,0.3453,hold,,,0.0,,,0,0.0,109.43,28524,0.2011,hold,,,0.0,,,0,0.0,57.475037,41812,0.1548,hold,,,0.0,,,0,0.0
2010-03-02,15595292,6,False,False,,83.950882,55401,0.2982,hold,,,0.0,,,0,0.0,39.53566,136019,0.3448,hold,,,0.0,,,0,0.0,111.019997,28524,0.2031,hold,,,0.0,,,0,0.0,57.399502,41812,0.1539,hold,,,0.0,,,0,0.0
2010-03-03,15616691,6,False,False,,84.025703,55401,0.2981,hold,,,0.0,,,0,0.0,39.579063,136019,0.3447,hold,,,0.0,,,0,0.0,111.629997,28524,0.2039,hold,,,0.0,,,0,0.0,57.254814,41812,0.1533,hold,,,0.0,,,0,0.0
2010-03-04,15638302,6,False,False,,84.28009,55401,0.2986,hold,,,0.0,,,0,0.0,39.709251,136019,0.3454,hold,,,0.0,,,0,0.0,110.830002,28524,0.2022,hold,,,0.0,,,0,0.0,57.556854,41812,0.1539,hold,,,0.0,,,0,0.0
2010-03-05,15754361,6,False,False,,85.484756,55401,0.3006,hold,,,0.0,,,0,0.0,40.308159,136019,0.348,hold,,,0.0,,,0,0.0,110.809998,28524,0.2006,hold,,,0.0,,,0,0.0,56.80175,41812,0.1508,hold,,,0.0,,,0,0.0
2010-03-08,15726916,6,False,False,,85.49968,55401,0.3012,hold,,,0.0,,,0,0.0,40.386257,136019,0.3493,hold,,,0.0,,,0,0.0,109.879997,28524,0.1993,hold,,,0.0,,,0,0.0,56.505951,41812,0.1502,hold,,,0.0,,,0,0.0
2010-03-09,15761454,6,False,False,,85.641853,55401,0.301,hold,,,0.0,,,0,0.0,40.611927,136019,0.3505,hold,,,0.0,,,0,0.0,109.720001,28524,0.1986,hold,,,0.0,,,0,0.0,56.518627,41812,0.1499,hold,,,0.0,,,0,0.0
2010-03-10,15785751,6,False,False,,86.023445,55401,0.3019,hold,,,0.0,,,0,0.0,40.941761,136019,0.3528,hold,,,0.0,,,0,0.0,108.470001,28524,0.196,hold,,,0.0,,,0,0.0,56.373871,41812,0.1493,hold,,,0.0,,,0,0.0
2010-03-11,15839289,6,False,False,,86.382645,55401,0.3021,hold,,,0.0,,,0,0.0,41.097984,136019,0.3529,hold,,,0.0,,,0,0.0,108.599998,28524,0.1956,hold,,,0.0,,,0,0.0,56.581486,41812,0.1494,hold,,,0.0,,,0,0.0
2010-03-12,15837076,6,False,False,,86.390099,55401,0.3022,hold,,,0.0,,,0,0.0,41.106678,136019,0.3531,hold,,,0.0,,,0,0.0,107.949997,28524,0.1944,hold,,,0.0,,,0,0.0,56.933842,41812,0.1503,hold,,,0.0,,,0,0.0
2010-03-15,15832691,6,False,False,,86.412529,55401,0.3024,hold,,,0.0,,,0,0.0,41.002518,136019,0.3523,hold,,,0.0,,,0,0.0,108.360001,28524,0.1952,hold,,,0.0,,,0,0.0,56.858383,41812,0.1502,hold,,,0.0,,,0,0.0
2010-03-16,15983378,6,False,False,,87.100929,55401,0.3019,hold,,,0.0,,,0,0.0,41.262901,136019,0.3511,hold,,,0.0,,,0,0.0,110.400002,28524,0.197,hold,,,0.0,,,0,0.0,57.311432,41812,0.1499,hold,,,0.0,,,0,0.0
2010-03-17,16014483,6,False,False,,87.617172,55401,0.3031,hold,,,0.0,,,0,0.0,41.375736,136019,0.3514,hold,,,0.0,,,0,0.0,109.589996,28524,0.1952,hold,,,0.0,,,0,0.0,57.556854,41812,0.1503,hold,,,0.0,,,0,0.0
2010-03-18,16044384,6,False,False,,87.572281,55401,0.3024,hold,,,0.0,,,0,0.0,41.514606,136019,0.3519,hold,,,0.0,,,0,0.0,110.339996,28524,0.1962,hold,,,0.0,,,0,0.0,57.368042,41812,0.1495,hold,,,0.0,,,0,0.0
2010-03-19,15929284,6,False,False,,87.129044,55401,0.303,hold,,,0.0,,,0,0.0,41.263504,136019,0.3523,hold,,,0.0,,,0,0.0,108.279999,28524,0.1939,hold,,,0.0,,,0,0.0,57.42474,41812,0.1507,hold,,,0.0,,,0,0.0
2010-03-22,15993423,6,False,False,,87.594826,55401,0.3034,hold,,,0.0,,,0,0.0,41.637142,136019,0.3541,hold,,,0.0,,,0,0.0,107.75,28524,0.1922,hold,,,0.0,,,0,0.0,57.487625,41812,0.1503,hold,,,0.0,,,0,0.0
2010-03-23,16071495,6,False,False,,88.210892,55401,0.3041,hold,,,0.0,,,0,0.0,41.923851,136019,0.3548,hold,,,0.0,,,0,0.0,108.32,28524,0.1922,hold,,,0.0,,,0,0.0,57.217018,41812,0.1489,hold,,,0.0,,,0,0.0
2010-03-24,15919301,6,False,False,,87.782669,55401,0.3055,hold,,,0.0,,,0,0.0,41.72403,136019,0.3565,hold,,,0.0,,,0,0.0,106.300003,28524,0.1905,hold,,,0.0,,,0,0.0,56.172512,41812,0.1475,hold,,,0.0,,,0,0.0
2010-03-25,15901814,6,False,False,,87.639908,55401,0.3053,hold,,,0.0,,,0,0.0,41.663216,136019,0.3564,hold,,,0.0,,,0,0.0,106.779999,28524,0.1915,hold,,,0.0,,,0,0.0,55.813831,41812,0.1468,hold,,,0.0,,,0,0.0
2010-03-26,15963013,6,False,False,,87.587303,55401,0.304,hold,,,0.0,,,0,0.0,41.706646,136019,0.3554,hold,,,0.0,,,0,0.0,108.589996,28524,0.194,hold,,,0.0,,,0,0.0,55.971149,41812,0.1466,hold,,,0.0,,,0,0.0
2010-03-29,16016613,6,False,False,,88.14328,55401,0.3049,hold,,,0.0,,,0,0.0,41.906479,136019,0.3559,hold,,,0.0,,,0,0.0,108.75,28524,0.1937,hold,,,0.0,,,0,0.0,55.757183,41812,0.1456,hold,,,0.0,,,0,0.0
2010-03-30,16023975,6,False,False,,88.203415,55401,0.305,hold,,,0.0,,,0,0.0,42.045509,136019,0.3569,hold,,,0.0,,,0,0.0,107.970001,28524,0.1922,hold,,,0.0,,,0,0.0,55.933411,41812,0.1459,hold,,,0.0,,,0,0.0
2010-03-31,16024142,6,False,False,,87.902855,55401,0.3039,hold,,,0.0,,,0,0.0,41.845665,136019,0.3552,hold,,,0.0,,,0,0.0,108.949997,28524,0.1939,hold,,,0.0,,,0,0.0,56.317215,41812,0.1469,hold,,,0.0,,,0,0.0
2010-04-01,16089051,6,True,False,,88.503899,55401,0.3048,hold,,,0.0,,,0,0.0,41.845665,136019,0.3538,hold,,,0.0,,,0,0.0,110.260002,28524,0.1955,hold,,,0.0,,,0,0.0,56.179527,41812,0.146,hold,,,0.0,,,0,0.0
2010-04-05,16161077,6,False,False,,89.225159,55401,0.3059,hold,,,0.0,,,0,0.0,42.236652,136019,0.3555,hold,,,0.0,,,0,0.0,110.889999,28524,0.1957,hold,,,0.0,,,0,0.0,55.244781,41812,0.1429,hold,,,0.0,,,0,0.0
2010-04-06,16196968,6,False,False,,89.435539,55401,0.3059,hold,,,0.0,,,0,0.0,42.358299,136019,0.3557,hold,,,0.0,,,0,0.0,111.029999,28524,0.1955,hold,,,0.0,,,0,0.0,55.333187,41812,0.1428,hold,,,0.0,,,0,0.0
2010-04-07,16225707,6,False,False,,88.924644,55401,0.3036,hold,,,0.0,,,0,0.0,42.254044,136019,0.3542,hold,,,0.0,,,0,0.0,112.489998,28524,0.1978,hold,,,0.0,,,0,0.0,56.040588,41812,0.1444,hold,,,0.0,,,0,0.0
2010-04-08,16261392,6,False,False,,89.232674,55401,0.304,hold,,,0.0,,,0,0.0,42.349617,136019,0.3542,hold,,,0.0,,,0,0.0,112.650002,28524,0.1976,hold,,,0.0,,,0,0.0,56.065865,41812,0.1442,hold,,,0.0,,,0,0.0
2010-04-09,16361917,6,False,False,,89.818703,55401,0.3041,hold,,,0.0,,,0,0.0,42.601597,136019,0.3542,hold,,,0.0,,,0,0.0,113.639999,28524,0.1981,hold,,,0.0,,,0,0.0,56.198494,41812,0.1436,hold,,,0.0,,,0,0.0
2010-04-12,16368995,6,False,False,,89.961456,55401,0.3045,hold,,,0.0,,,0,0.0,42.636356,136019,0.3543,hold,,,0.0,,,0,0.0,113.010002,28524,0.1969,hold,,,0.0,,,0,0.0,56.495327,41812,0.1443,hold,,,0.0,,,0,0.0
2010-04-13,16400819,6,False,False,,90.029076,55401,0.3041,hold,,,0.0,,,0,0.0,42.853569,136019,0.3554,hold,,,0.0,,,0,0.0,112.690002,28524,0.196,hold,,,0.0,,,0,0.0,56.678532,41812,0.1445,hold,,,0.0,,,0,0.0
2010-04-14,16520214,6,False,False,,91.050819,55401,0.3053,hold,,,0.0,,,0,0.0,43.366219,136019,0.3571,hold,,,0.0,,,0,0.0,113.029999,28524,0.1952,hold,,,0.0,,,0,0.0,56.280598,41812,0.1424,hold,,,0.0,,,0,0.0
2010-04-15,16570704,6,False,False,,91.125984,55401,0.3047,hold,,,0.0,,,0,0.0,43.557373,136019,0.3575,hold,,,0.0,,,0,0.0,113.650002,28524,0.1956,hold,,,0.0,,,0,0.0,56.343754,41812,0.1422,hold,,,0.0,,,0,0.0
2010-04-16,16367881,6,False,False,,89.675964,55401,0.3035,hold,,,0.0,,,0,0.0,43.03603,136019,0.3576,hold,,,0.0,,,0,0.0,111.239998,28524,0.1939,hold,,,0.0,,,0,0.0,56.754272,41812,0.145,hold,,,0.0,,,0,0.0
2010-04-19,16374688,6,False,False,,90.01403,55401,0.3045,hold,,,0.0,,,0,0.0,43.009968,136019,0.3573,hold,,,0.0,,,0,0.0,111.150002,28524,0.1936,hold,,,0.0,,,0,0.0,56.615322,41812,0.1446,hold,,,0.0,,,0,0.0
2010-04-20,16466065,6,False,False,,90.817924,55401,0.3056,hold,,,0.0,,,0,0.0,43.227188,136019,0.3571,hold,,,0.0,,,0,0.0,111.459999,28524,0.1931,hold,,,0.0,,,0,0.0,56.817463,41812,0.1443,hold,,,0.0,,,0,0.0
2010-04-21,16533787,6,False,False,,90.652634,55401,0.3038,hold,,,0.0,,,0,0.0,43.470478,136019,0.3576,hold,,,0.0,,,0,0.0,112.309998,28524,0.1938,hold,,,0.0,,,0,0.0,57.284824,41812,0.1449,hold,,,0.0,,,0,0.0
2010-04-22,16561328,6,False,False,,90.923134,55401,0.3042,hold,,,0.0,,,0,0.0,43.713772,136019,0.359,hold,,,0.0,,,0,0.0,111.839996,28524,0.1926,hold,,,0.0,,,0,0.0,57.114277,41812,0.1442,hold,,,0.0,,,0,0.0
2010-04-23,16649086,6,False,False,,91.516655,55401,0.3045,hold,,,0.0,,,0,0.0,43.896236,136019,0.3586,hold,,,0.0,,,0,0.0,113.190002,28524,0.1939,hold,,,0.0,,,0,0.0,56.912178,41812,0.1429,hold,,,0.0,,,0,0.0
2010-04-26,16607027,6,False,False,,91.171036,55401,0.3041,hold,,,0.0,,,0,0.0,43.800663,136019,0.3587,hold,,,0.0,,,0,0.0,112.75,28524,0.1937,hold,,,0.0,,,0,0.0,56.975311,41812,0.1434,hold,,,0.0,,,0,0.0
2010-04-27,16448277,6,False,False,,89.014809,55401,0.2998,hold,,,0.0,,,0,0.0,42.870956,136019,0.3545,hold,,,0.0,,,0,0.0,114.629997,28524,0.1988,hold,,,0.0,,,0,0.0,57.77747,41812,0.1469,hold,,,0.0,,,0,0.0
2010-04-28,16459555,6,False,False,,89.690979,55401,0.3019,hold,,,0.0,,,0,0.0,42.897007,136019,0.3545,hold,,,0.0,,,0,0.0,114.309998,28524,0.1981,hold,,,0.0,,,0,0.0,57.284824,41812,0.1455,hold,,,0.0,,,0,0.0
2010-04-29,16631976,6,False,False,,90.802917,55401,0.3025,hold,,,0.0,,,0,0.0,43.644264,136019,0.3569,hold,,,0.0,,,0,0.0,114.279999,28524,0.196,hold,,,0.0,,,0,0.0,57.524784,41812,0.1446,hold,,,0.0,,,0,0.0
2010-04-30,16488178,6,False,False,,89.262718,55401,0.2999,hold,,,0.0,,,0,0.0,42.784054,136019,0.3529,hold,,,0.0,,,0,0.0,115.360001,28524,0.1996,hold,,,0.0,,,0,0.0,58.187977,41812,0.1476,hold,,,0.0,,,0,0.0
2010-05-03,16641203,6,True,False,,90.419754,55401,0.301,hold,,,0.0,,,0,0.0,43.383595,136019,0.3546,hold,,,0.0,,,0,0.0,115.730003,28524,0.1984,hold,,,0.0,,,0,0.0,58.111935,41812,0.146,hold,,,0.0,,,0,0.0
2010-05-04,16365324,6,False,False,,88.293549,55401,0.2989,hold,,,0.0,,,0,0.0,42.080261,136019,0.3497,hold,,,0.0,,,0,0.0,114.870003,28524,0.2002,hold,,,0.0,,,0,0.0,59.157669,41812,0.1511,hold,,,0.0,,,0,0.0
2010-05-05,16327493,6,False,False,,87.767639,55401,0.2978,hold,,,0.0,,,0,0.0,41.863045,136019,0.3487,hold,,,0.0,,,0,0.0,115.089996,28524,0.2011,hold,,,0.0,,,0,0.0,59.50626,41812,0.1524,hold,,,0.0,,,0,0.0
2010-05-06,16149547,6,False,False,,84.852547,55401,0.2911,hold,,,0.0,,,0,0.0,40.464127,136019,0.3408,hold,,,0.0,,,0,0.0,118.489998,28524,0.2093,hold,,,0.0,,,0,0.0,61.344261,41812,0.1588,hold,,,0.0,,,0,0.0
