Date,equity,cash,rebalanced,rebalance_reason,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,spy_realized_pnl,spy_unrealized_pnl,qqq_value,qqq_weight,qqq_signal,qqq_shares,qqq_avg_price,qqq_realized_pnl,qqq_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,tlt_realized_pnl,tlt_unrealized_pnl,drawdown_pct
2014-04-24,24250873,111,False,,7515747,0.3099,buy,49045,100.035833,1661319,2609490,8683457,0.3581,buy,108754,51.340228,2413227,3100002,4468590,0.1843,buy,35875,94.16206,1835823,1090526,3582966,0.1477,buy,44753,62.788737,767503,772982,-1.39
2014-04-25,24086827,111,False,,7454127,0.3095,buy,49045,100.035833,1661319,2547869,8544665,0.3547,buy,108754,51.340228,2413227,2961210,4499801,0.1868,buy,35875,94.16206,1835823,1121737,3588123,0.149,buy,44753,62.788737,767503,778138,-2.05
2014-04-28,24101058,111,False,,7477736,0.3103,buy,49045,100.035833,1661319,2571478,8572423,0.3557,buy,108754,51.340228,2413227,2988968,4480070,0.1859,buy,35875,94.16206,1835823,1102006,3570718,0.1482,buy,44753,62.788737,767503,760733,-1.99
2014-04-29,24198721,111,False,,7512544,0.3105,buy,49045,100.035833,1661319,2606286,8640831,0.3571,buy,108754,51.340228,2413227,3057376,4479353,0.1851,buy,35875,94.16206,1835823,1101289,3565883,0.1474,buy,44753,62.788737,767503,755899,-1.6
2014-04-30,24235793,111,False,,7534952,0.3109,buy,49045,100.035833,1661319,2628695,8663629,0.3575,buy,108754,51.340228,2413227,3080173,4456393,0.1839,buy,35875,94.16206,1835823,1078329,3580708,0.1477,buy,44753,62.788737,767503,770724,-1.45
2014-05-01,24285720,111,False,,7535754,0.3103,buy,49045,100.035833,1661319,2629497,8689407,0.3578,buy,108754,51.340228,2413227,3105951,4441325,0.1829,buy,35875,94.16206,1835823,1063261,3619123,0.149,buy,44753,62.788737,767503,809138,-1.24
2014-05-02,24326549,111,False,,7524951,0.3093,buy,49045,100.035833,1661319,2618693,8673544,0.3565,buy,108754,51.340228,2413227,3090089,4486527,0.1844,buy,35875,94.16206,1835823,1108464,3641416,0.1497,buy,44753,62.788737,767503,831431,-1.08
2014-05-05,24406207,111,False,,7539358,0.3089,buy,49045,100.035833,1661319,2633101,8719148,0.3573,buy,108754,51.340228,2413227,3135693,4528143,0.1855,buy,35875,94.16206,1835823,1150079,3619447,0.1483,buy,44753,62.788737,767503,809463,-0.75
2014-05-06,24233492,111,False,,7473734,0.3084,buy,49045,100.035833,1661319,2567477,8606127,0.3551,buy,108754,51.340228,2413227,3022672,4519533,0.1865,buy,35875,94.16206,1835823,1141469,3633987,0.15,buy,44753,62.788737,767503,824002,-1.46
2014-05-07,24174867,111,False,,7517750,0.311,buy,49045,100.035833,1661319,2611493,8581345,0.355,buy,108754,51.340228,2413227,2997889,4454599,0.1843,buy,35875,94.16206,1835823,1076535,3621062,0.1498,buy,44753,62.788737,767503,811078,-1.69
2014-05-08,24143426,111,False,,7509746,0.311,buy,49045,100.035833,1661319,2603489,8573418,0.3551,buy,108754,51.340228,2413227,2989963,4454599,0.1845,buy,35875,94.16206,1835823,1076535,3605552,0.1493,buy,44753,62.788737,767503,795568,-1.82
2014-05-09,24172209,111,False,,7520950,0.3111,buy,49045,100.035833,1661319,2614693,8605138,0.356,buy,108754,51.340228,2413227,3021683,4452087,0.1842,buy,35875,94.16206,1835823,1074024,3593923,0.1487,buy,44753,62.788737,767503,783938,-1.71
2014-05-12,24402797,111,False,,7594175,0.3112,buy,49045,100.035833,1661319,2687917,8746905,0.3584,buy,108754,51.340228,2413227,3163450,4482223,0.1837,buy,35875,94.16206,1835823,1104159,3579384,0.1467,buy,44753,62.788737,767503,769399,-0.77
2014-05-13,24434369,111,False,,7600976,0.3111,buy,49045,100.035833,1661319,2694719,8752855,0.3582,buy,108754,51.340228,2413227,3169400,4470025,0.1829,buy,35875,94.16206,1835823,1091961,3610402,0.1478,buy,44753,62.788737,767503,800418,-0.64
2014-05-14,24435251,111,False,,7564964,0.3096,buy,49045,100.035833,1661319,2658706,8707252,0.3563,buy,108754,51.340228,2413227,3123796,4513434,0.1847,buy,35875,94.16206,1835823,1135370,3649491,0.1494,buy,44753,62.788737,767503,839506,-0.64
2014-05-15,24292190,111,False,,7498542,0.3087,buy,49045,100.035833,1661319,2592284,8638844,0.3556,buy,108754,51.340228,2413227,3055389,4476124,0.1843,buy,35875,94.16206,1835823,1098060,3678570,0.1514,buy,44753,62.788737,767503,868585,-1.22
2014-05-16,24354687,111,False,,7524552,0.309,buy,49045,100.035833,1661319,2618294,8695355,0.357,buy,108754,51.340228,2413227,3111900,4466438,0.1834,buy,35875,94.16206,1835823,1088374,3668231,0.1506,buy,44753,62.788737,767503,858247,-0.96
2014-05-19,24418504,111,False,,7552163,0.3093,buy,49045,100.035833,1661319,2645905,8755830,0.3586,buy,108754,51.340228,2413227,3172374,4469308,0.183,buy,35875,94.16206,1835823,1091244,3641093,0.1491,buy,44753,62.788737,767503,831108,-0.7
2014-05-20,24351182,111,False,,7504542,0.3082,buy,49045,100.035833,1661319,2598285,8724106,0.3583,buy,108754,51.340228,2413227,3140651,4473254,0.1837,buy,35875,94.16206,1835823,1095190,3649169,0.1499,buy,44753,62.788737,767503,839184,-0.98
2014-05-21,24464629,111,False,,7567768,0.3093,buy,49045,100.035833,1661319,2661510,8807380,0.36,buy,108754,51.340228,2413227,3223925,4462491,0.1824,buy,35875,94.16206,1835823,1084427,3626878,0.1482,buy,44753,62.788737,767503,816894,-0.52
2014-05-22,24526567,111,False,,7586170,0.3093,buy,49045,100.035833,1661319,2679913,8846041,0.3607,buy,108754,51.340228,2413227,3262586,4472536,0.1824,buy,35875,94.16206,1835823,1094472,3621708,0.1477,buy,44753,62.788737,767503,811724,-0.26
2014-05-23,24635064,111,False,,7616582,0.3092,buy,49045,100.035833,1661319,2710325,8910482,0.3617,buy,108754,51.340228,2413227,3327026,4466796,0.1813,buy,35875,94.16206,1835823,1088732,3641093,0.1478,buy,44753,62.788737,767503,831108,0.0
2014-05-27,24718811,111,False,,7663398,0.31,buy,49045,100.035833,1661319,2757141,9021517,0.365,buy,108754,51.340228,2413227,3438062,4371369,0.1768,buy,35875,94.16206,1835823,993305,3662415,0.1482,buy,44753,62.788737,767503,852431,0.0
2014-05-28,24707363,111,False,,7657797,0.3099,buy,49045,100.035833,1661319,2751540,8993756,0.364,buy,108754,51.340228,2413227,3410301,4348050,0.176,buy,35875,94.16206,1835823,969986,3707648,0.1501,buy,44753,62.788737,767503,897663,-0.05
2014-05-29,24775439,111,False,,7697409,0.3107,buy,49045,100.035833,1661319,2791152,9051258,0.3653,buy,108754,51.340228,2413227,3467803,4338723,0.1751,buy,35875,94.16206,1835823,960659,3687938,0.1489,buy,44753,62.788737,767503,877953,0.0
2014-05-30,24768922,111,False,,7709815,0.3113,buy,49045,100.035833,1661319,2803557,9052247,0.3655,buy,108754,51.340228,2413227,3468792,4320426,0.1744,buy,35875,94.16206,1835823,942362,3686322,0.1488,buy,44753,62.788737,767503,876338,-0.03
2014-06-02,24715213,111,False,,7718617,0.3123,buy,49045,100.035833,1661319,2812360,9043328,0.3659,buy,108754,51.340228,2413227,3459872,4294237,0.1737,buy,35875,94.16206,1835823,916173,3658919,0.148,buy,44753,62.788737,767503,848935,-0.24
2014-06-03,24668601,46,True,monthly,7409145,0.3003,buy,47103,100.035833,1771018,2697158,8644055,0.3504,buy,103998,51.340228,2562050,3304774,4953653,0.2008,buy,41277,97.555194,1835823,926867,3661701,0.1484,buy,45345,63.03438,767503,803407,-0.43
2014-06-04,24704517,46,False,,7424133,0.3005,buy,47103,100.035833,1771018,2712145,8676288,0.3512,buy,103998,51.340228,2562050,3337007,4943334,0.2001,buy,41277,97.555194,1835823,916548,3660716,0.1482,buy,45345,63.03438,767503,802422,-0.29
2014-06-05,24864727,46,False,,7472554,0.3005,buy,47103,100.035833,1771018,2760566,8749286,0.3519,buy,103998,51.340228,2562050,3410005,4980483,0.2003,buy,41277,97.555194,1835823,953697,3662357,0.1473,buy,45345,63.03438,767503,804063,0.0
2014-06-06,24948647,46,False,,7508295,0.3009,buy,47103,100.035833,1771018,2796307,8799530,0.3527,buy,103998,51.340228,2562050,3460248,4978419,0.1995,buy,41277,97.555194,1835823,951633,3662357,0.1468,buy,45345,63.03438,767503,804063,0.0
2014-06-09,24946093,46,False,,7515976,0.3013,buy,47103,100.035833,1771018,2803988,8792895,0.3525,buy,103998,51.340228,2562050,3453614,4980070,0.1996,buy,41277,97.555194,1835823,953284,3657106,0.1466,buy,45345,63.03438,767503,798812,-0.01
2014-06-10,24979120,46,False,,7516746,0.3009,buy,47103,100.035833,1771018,2804758,8808062,0.3526,buy,103998,51.340228,2562050,3468781,5010615,0.2006,buy,41277,97.555194,1835823,983829,3643651,0.1459,buy,45345,63.03438,767503,785357,0.0
2014-06-11,24958480,46,False,,7490615,0.3001,buy,47103,100.035833,1771018,2778627,8806164,0.3528,buy,103998,51.340228,2562050,3466883,5011441,0.2008,buy,41277,97.555194,1835823,984655,3650214,0.1463,buy,45345,63.03438,767503,791920,-0.08
2014-06-12,24909083,46,False,,7437584,0.2986,buy,47103,100.035833,1771018,2725596,8726536,0.3503,buy,103998,51.340228,2562050,3387255,5062211,0.2032,buy,41277,97.555194,1835823,1035426,3682706,0.1478,buy,45345,63.03438,767503,824412,-0.28
2014-06-13,24968589,46,False,,7460257,0.2988,buy,47103,100.035833,1771018,2748270,8752130,0.3505,buy,103998,51.340228,2562050,3412849,5075420,0.2033,buy,41277,97.555194,1835823,1048634,3680735,0.1474,buy,45345,63.03438,767503,822441,-0.04
2014-06-16,24969219,46,False,,7466403,0.299,buy,47103,100.035833,1771018,2754416,8759712,0.3508,buy,103998,51.340228,2562050,3420431,5053130,0.2024,buy,41277,97.555194,1835823,1026345,3689927,0.1478,buy,45345,63.03438,767503,831633,-0.04
2014-06-17,24959723,46,False,,7487157,0.3,buy,47103,100.035833,1771018,2775169,8764452,0.3511,buy,103998,51.340228,2562050,3425171,5047352,0.2022,buy,41277,97.555194,1835823,1020566,3660716,0.1467,buy,45345,63.03438,767503,802422,-0.08
2014-06-18,25108300,46,False,,7542110,0.3004,buy,47103,100.035833,1771018,2830122,8813752,0.351,buy,103998,51.340228,2562050,3474471,5063450,0.2017,buy,41277,97.555194,1835823,1036664,3688942,0.1469,buy,45345,63.03438,767503,830648,0.0
2014-06-19,25240053,46,False,,7550561,0.2991,buy,47103,100.035833,1771018,2838573,8808062,0.349,buy,103998,51.340228,2562050,3468781,5239702,0.2076,buy,41277,97.555194,1835823,1212917,3641681,0.1443,buy,45345,63.03438,767503,783387,0.0
2014-06-20,25275157,46,False,,7565896,0.2993,buy,47103,100.035833,1771018,2853908,8818425,0.3489,buy,103998,51.340228,2562050,3479143,5221540,0.2066,buy,41277,97.555194,1835823,1194755,3669250,0.1452,buy,45345,63.03438,767503,810956,0.0
2014-06-23,25277700,46,False,,7563578,0.2992,buy,47103,100.035833,1771018,2851591,8820324,0.3489,buy,103998,51.340228,2562050,3481043,5235987,0.2071,buy,41277,97.555194,1835823,1209202,3657763,0.1447,buy,45345,63.03438,767503,799469,0.0
2014-06-24,25266029,46,False,,7518011,0.2976,buy,47103,100.035833,1771018,2806024,8811768,0.3488,buy,103998,51.340228,2562050,3472487,5241354,0.2074,buy,41277,97.555194,1835823,1214568,3694849,0.1462,buy,45345,63.03438,767503,836555,-0.05
2014-06-25,25366025,46,False,,7551991,0.2977,buy,47103,100.035833,1771018,2840003,8867854,0.3496,buy,103998,51.340228,2562050,3528573,5241766,0.2066,buy,41277,97.555194,1835823,1214980,3704367,0.146,buy,45345,63.03438,767503,846073,0.0
2014-06-26,25372365,46,False,,7546587,0.2974,buy,47103,100.035833,1771018,2834599,8872605,0.3497,buy,103998,51.340228,2562050,3533324,5231034,0.2062,buy,41277,97.555194,1835823,1204249,3722092,0.1467,buy,45345,63.03438,767503,863798,0.0
2014-06-27,25417541,46,False,,7561261,0.2975,buy,47103,100.035833,1771018,2849273,8911579,0.3506,buy,103998,51.340228,2562050,3572297,5228145,0.2057,buy,41277,97.555194,1835823,1201359,3716510,0.1462,buy,45345,63.03438,767503,858216,0.0
2014-06-30,25495040,46,False,,7557398,0.2964,buy,47103,100.035833,1771018,2845410,8926788,0.3501,buy,103998,51.340228,2562050,3587507,5285107,0.2073,buy,41277,97.555194,1835823,1258321,3725700,0.1461,buy,45345,63.03438,767503,867406,0.0
2014-07-01,25598304,46,False,,7607983,0.2972,buy,47103,100.035833,1771018,2895995,9024696,0.3526,buy,103998,51.340228,2562050,3685415,5271073,0.2059,buy,41277,97.555194,1835823,1244287,3694506,0.1443,buy,45345,63.03438,767503,836212,0.0
2014-07-02,25581752,46,False,,7615705,0.2977,buy,47103,100.035833,1771018,2903718,9039905,0.3534,buy,103998,51.340228,2562050,3700624,5271073,0.206,buy,41277,97.555194,1835823,1244287,3655022,0.1429,buy,45345,63.03438,767503,796728,-0.06
2014-07-03,25640790,46,False,,7653159,0.2985,buy,47103,100.035833,1771018,2941172,9096939,0.3548,buy,103998,51.340228,2562050,3757658,5248783,0.2047,buy,41277,97.555194,1835823,1221998,3641861,0.142,buy,45345,63.03438,767503,783567,0.0
2014-07-07,25607455,46,False,,7626516,0.2978,buy,47103,100.035833,1771018,2914528,9069374,0.3542,buy,103998,51.340228,2562050,3730093,5243004,0.2047,buy,41277,97.555194,1835823,1216219,3668514,0.1433,buy,45345,63.03438,767503,810220,-0.13
2014-07-08,25492289,46,False,,7577476,0.2972,buy,47103,100.035833,1771018,2865488,8960058,0.3515,buy,103998,51.340228,2562050,3620777,5245068,0.2058,buy,41277,97.555194,1835823,1218283,3709641,0.1455,buy,45345,63.03438,767503,851347,-0.58
2014-07-09,25627554,46,False,,7611456,0.297,buy,47103,100.035833,1771018,2899468,9026598,0.3522,buy,103998,51.340228,2562050,3687316,5276852,0.2059,buy,41277,97.555194,1835823,1250066,3712602,0.1449,buy,45345,63.03438,767503,854308,-0.05
2014-07-10,25598800,46,False,,7581338,0.2962,buy,47103,100.035833,1771018,2869351,8998080,0.3515,buy,103998,51.340228,2562050,3658799,5305745,0.2073,buy,41277,97.555194,1835823,1278960,3713590,0.1451,buy,45345,63.03438,767503,855296,-0.16
2014-07-11,25700809,46,False,,7591764,0.2954,buy,47103,100.035833,1771018,2879777,9056065,0.3524,buy,103998,51.340228,2562050,3716784,5315652,0.2068,buy,41277,97.555194,1835823,1288866,3737282,0.1454,buy,45345,63.03438,767503,878988,0.0
2014-07-14,25650793,46,False,,7629993,0.2975,buy,47103,100.035833,1771018,2918005,9110248,0.3552,buy,103998,51.340228,2562050,3770967,5189344,0.2023,buy,41277,97.555194,1835823,1162559,3721161,0.1451,buy,45345,63.03438,767503,862867,-0.19
2014-07-15,25548448,46,False,,7615705,0.2981,buy,47103,100.035833,1771018,2903718,9078882,0.3554,buy,103998,51.340228,2562050,3739601,5140225,0.2012,buy,41277,97.555194,1835823,1113439,3713590,0.1454,buy,45345,63.03438,767503,855296,-0.59
2014-07-16,25650662,46,False,,7643894,0.298,buy,47103,100.035833,1771018,2931906,9115001,0.3554,buy,103998,51.340228,2562050,3775720,5158387,0.2011,buy,41277,97.555194,1835823,1131601,3733334,0.1455,buy,45345,63.03438,767503,875040,-0.2
2014-07-17,25577618,46,False,,7557014,0.2955,buy,47103,100.035833,1771018,2845026,8994279,0.3516,buy,103998,51.340228,2562050,3654998,5245894,0.2051,buy,41277,97.555194,1835823,1219108,3780386,0.1478,buy,45345,63.03438,767503,922092,-0.48
2014-07-18,25745629,46,False,,7634239,0.2965,buy,47103,100.035833,1771018,2922251,9136865,0.3549,buy,103998,51.340228,2562050,3797584,5206268,0.2022,buy,41277,97.555194,1835823,1179482,3768211,0.1464,buy,45345,63.03438,767503,909917,0.0
2014-07-21,25747357,46,False,,7619950,0.296,buy,47103,100.035833,1771018,2907962,9125458,0.3544,buy,103998,51.340228,2562050,3786177,5214936,0.2025,buy,41277,97.555194,1835823,1188150,3786967,0.1471,buy,45345,63.03438,767503,928673,0.0
2014-07-22,25821684,46,False,,7653159,0.2964,buy,47103,100.035833,1771018,2941172,9183443,0.3556,buy,103998,51.340228,2562050,3844162,5190170,0.201,buy,41277,97.555194,1835823,1163384,3794865,0.147,buy,45345,63.03438,767503,936571,0.0
2014-07-23,25887722,46,False,,7670151,0.2963,buy,47103,100.035833,1771018,2958163,9242379,0.357,buy,103998,51.340228,2562050,3903098,5185217,0.2003,buy,41277,97.555194,1835823,1158431,3789929,0.1464,buy,45345,63.03438,767503,931635,0.0
2014-07-24,25796931,46,False,,7670537,0.2973,buy,47103,100.035833,1771018,2958549,9231920,0.3579,buy,103998,51.340228,2562050,3892639,5132795,0.199,buy,41277,97.555194,1835823,1106009,3761632,0.1458,buy,45345,63.03438,767503,903338,-0.35
2014-07-25,25828759,46,False,,7634626,0.2956,buy,47103,100.035833,1771018,2922638,9195800,0.356,buy,103998,51.340228,2562050,3856519,5192234,0.201,buy,41277,97.555194,1835823,1165448,3806052,0.1474,buy,45345,63.03438,767503,947758,-0.23
2014-07-28,25820762,46,False,,7637715,0.2958,buy,47103,100.035833,1771018,2925727,9198648,0.3563,buy,103998,51.340228,2562050,3859367,5183566,0.2008,buy,41277,97.555194,1835823,1156780,3800786,0.1472,buy,45345,63.03438,767503,942492,-0.26
2014-07-29,25769918,46,False,,7604893,0.2951,buy,47103,100.035833,1771018,2892906,9182491,0.3563,buy,103998,51.340228,2562050,3843209,5167880,0.2005,buy,41277,97.555194,1835823,1141095,3814607,0.148,buy,45345,63.03438,767503,956313,-0.46
2014-07-30,25738950,46,False,,7606051,0.2955,buy,47103,100.035833,1771018,2894063,9218613,0.3582,buy,103998,51.340228,2562050,3879332,5152608,0.2002,buy,41277,97.555194,1835823,1125822,3761632,0.1461,buy,45345,63.03438,767503,903338,-0.57
2014-07-31,25331807,46,False,,7455847,0.2943,buy,47103,100.035833,1771018,2743859,9032301,0.3566,buy,103998,51.340228,2562050,3693020,5093169,0.2011,buy,41277,97.555194,1835823,1066383,3750445,0.1481,buy,45345,63.03438,767503,892151,-2.15
2014-08-01,25345650,46,False,,7433064,0.2933,buy,47103,100.035833,1771018,2721076,8999031,0.3551,buy,103998,51.340228,2562050,3659750,5134033,0.2026,buy,41277,97.555194,1835823,1107247,3779476,0.1491,buy,45345,63.03438,767503,921182,-2.09
2014-08-04,25435115,46,False,,7486738,0.2943,buy,47103,100.035833,1771018,2774750,9060816,0.3562,buy,103998,51.340228,2562050,3721535,5117935,0.2012,buy,41277,97.555194,1835823,1091149,3769580,0.1482,buy,45345,63.03438,767503,911286,-1.75
2014-08-05,25300382,46,False,,7414143,0.293,buy,47103,100.035833,1771018,2702155,8991424,0.3554,buy,103998,51.340228,2562050,3652143,5112982,0.2021,buy,41277,97.555194,1835823,1086196,3781787,0.1495,buy,45345,63.03438,767503,923493,-2.27
2014-08-06,25372658,46,False,,7416462,0.2923,buy,47103,100.035833,1771018,2704474,8984774,0.3541,buy,103998,51.340228,2562050,3645493,5187281,0.2044,buy,41277,97.555194,1835823,1160495,3784095,0.1491,buy,45345,63.03438,767503,925802,-1.99
2014-08-07,25360333,46,False,,7376304,0.2909,buy,47103,100.035833,1771018,2664316,8956255,0.3532,buy,103998,51.340228,2562050,3616974,5208332,0.2054,buy,41277,97.555194,1835823,1181546,3819396,0.1506,buy,45345,63.03438,767503,961102,-2.04
2014-08-08,25502474,46,False,,7461639,0.2926,buy,47103,100.035833,1771018,2749651,9020895,0.3537,buy,103998,51.340228,2562050,3681614,5208745,0.2042,buy,41277,97.555194,1835823,1181959,3811149,0.1494,buy,45345,63.03438,767503,952855,-1.49
2014-08-11,25567504,46,False,,7483262,0.2927,buy,47103,100.035833,1771018,2771274,9074129,0.3549,buy,103998,51.340228,2562050,3734847,5199251,0.2034,buy,41277,97.555194,1835823,1172465,3810817,0.149,buy,45345,63.03438,767503,952523,-1.24
2014-08-12,25529771,46,False,,7472837,0.2927,buy,47103,100.035833,1771018,2760849,9070322,0.3553,buy,103998,51.340228,2562050,3731041,5200489,0.2037,buy,41277,97.555194,1835823,1173703,3786076,0.1483,buy,45345,63.03438,767503,927782,-1.38
2014-08-13,25709771,46,False,,7523418,0.2926,buy,47103,100.035833,1771018,2811430,9166333,0.3565,buy,103998,51.340228,2562050,3827052,5209157,0.2026,buy,41277,97.555194,1835823,1182372,3810817,0.1482,buy,45345,63.03438,767503,952523,-0.69
2014-08-14,25828047,46,False,,7558943,0.2927,buy,47103,100.035833,1771018,2846955,9213858,0.3567,buy,103998,51.340228,2562050,3874577,5213698,0.2019,buy,41277,97.555194,1835823,1186912,3841501,0.1487,buy,45345,63.03438,767503,983207,-0.23
2014-08-15,25878817,46,False,,7557398,0.292,buy,47103,100.035833,1771018,2845410,9258536,0.3578,buy,103998,51.340228,2562050,3919255,5179438,0.2001,buy,41277,97.555194,1835823,1152652,3883399,0.1501,buy,45345,63.03438,767503,1025105,-0.03
2014-08-18,25953374,46,False,,7620724,0.2936,buy,47103,100.035833,1771018,2908736,9329829,0.3595,buy,103998,51.340228,2562050,3990548,5157974,0.1987,buy,41277,97.555194,1835823,1131188,3844800,0.1481,buy,45345,63.03438,767503,986506,0.0
2014-08-19,26021991,46,False,,7660497,0.2944,buy,47103,100.035833,1771018,2948509,9382110,0.3605,buy,103998,51.340228,2562050,4042829,5146416,0.1978,buy,41277,97.555194,1835823,1119631,3832921,0.1473,buy,45345,63.03438,767503,974627,0.0
2014-08-20,26017198,46,False,,7680959,0.2952,buy,47103,100.035833,1771018,2968972,9382110,0.3606,buy,103998,51.340228,2562050,4042829,5127429,0.1971,buy,41277,97.555194,1835823,1100643,3826653,0.1471,buy,45345,63.03438,767503,968359,-0.02
2014-08-21,26024738,46,False,,7703357,0.296,buy,47103,100.035833,1771018,2991369,9401119,0.3612,buy,103998,51.340228,2562050,4061838,5072118,0.1949,buy,41277,97.555194,1835823,1045332,3848098,0.1479,buy,45345,63.03438,767503,989804,0.0
2014-08-22,26061273,46,False,,7691387,0.2951,buy,47103,100.035833,1771018,2979400,9415382,0.3613,buy,103998,51.340228,2562050,4076101,5084914,0.1951,buy,41277,97.555194,1835823,1058128,3869543,0.1485,buy,45345,63.03438,767503,1011249,0.0
2014-08-25,26129483,46,False,,7730386,0.2958,buy,47103,100.035833,1771018,3018398,9448652,0.3616,buy,103998,51.340228,2562050,4109371,5066339,0.1939,buy,41277,97.555194,1835823,1039553,3884059,0.1486,buy,45345,63.03438,767503,1025766,0.0
2014-08-26,26156648,46,False,,7735409,0.2957,buy,47103,100.035833,1771018,3023421,9458155,0.3616,buy,103998,51.340228,2562050,4118874,5091518,0.1947,buy,41277,97.555194,1835823,1064732,3871520,0.148,buy,45345,63.03438,767503,1013226,0.0
2014-08-27,26187216,46,False,,7732318,0.2953,buy,47103,100.035833,1771018,3020330,9460058,0.3612,buy,103998,51.340228,2562050,4120777,5090280,0.1944,buy,41277,97.555194,1835823,1063494,3904514,0.1491,buy,45345,63.03438,767503,1046220,0.0
2014-08-28,26221039,46,False,,7728072,0.2947,buy,47103,100.035833,1771018,3016085,9449603,0.3604,buy,103998,51.340228,2562050,4110322,5118348,0.1952,buy,41277,97.555194,1835823,1091562,3924969,0.1497,buy,45345,63.03438,767503,1066675,0.0
2014-08-29,26275073,46,False,,7750079,0.295,buy,47103,100.035833,1771018,3038091,9484772,0.361,buy,103998,51.340228,2562050,4145491,5112569,0.1946,buy,41277,97.555194,1835823,1085784,3927607,0.1495,buy,45345,63.03438,767503,1069313,0.0
2014-09-02,26139803,46,False,,7746218,0.2963,buy,47103,100.035833,1771018,3034230,9512339,0.3639,buy,103998,51.340228,2562050,4173058,5021347,0.1921,buy,41277,97.555194,1835823,994561,3859853,0.1477,buy,45345,63.03438,767503,1001559,-0.51
2014-09-03,26121607,46,False,,7741971,0.2964,buy,47103,100.035833,1771018,3029983,9456257,0.362,buy,103998,51.340228,2562050,4116976,5041986,0.193,buy,41277,97.555194,1835823,1015200,3881347,0.1486,buy,45345,63.03438,767503,1023053,-0.58
2014-09-04,26026905,46,False,,7730771,0.297,buy,47103,100.035833,1771018,3018783,9447698,0.363,buy,103998,51.340228,2562050,4108417,5014330,0.1927,buy,41277,97.555194,1835823,987544,3834060,0.1473,buy,45345,63.03438,767503,975766,-0.94
2014-09-05,26125854,46,False,,7765524,0.2972,buy,47103,100.035833,1771018,3053536,9495225,0.3634,buy,103998,51.340228,2562050,4155944,5038271,0.1928,buy,41277,97.555194,1835823,1011485,3826788,0.1465,buy,45345,63.03438,767503,968494,-0.57
2014-09-08,26070593,46,False,,7745446,0.2971,buy,47103,100.035833,1771018,3033459,9513288,0.3649,buy,103998,51.340228,2562050,4174007,4983372,0.1911,buy,41277,97.555194,1835823,956587,3828440,0.1468,buy,45345,63.03438,767503,970146,-0.78
2014-09-09,25945457,46,False,,7696406,0.2966,buy,47103,100.035833,1771018,2984419,9434389,0.3636,buy,103998,51.340228,2562050,4095108,4989151,0.1923,buy,41277,97.555194,1835823,962365,3825464,0.1474,buy,45345,63.03438,767503,967170,-1.25
2014-09-10,26003049,46,False,,7725366,0.2971,buy,47103,100.035833,1771018,3013379,9512339,0.3658,buy,103998,51.340228,2562050,4173058,4963972,0.1909,buy,41277,97.555194,1835823,937186,3801325,0.1462,buy,45345,63.03438,767503,943031,-1.04
2014-09-11,25959156,46,False,,7734248,0.2979,buy,47103,100.035833,1771018,3022260,9504737,0.3661,buy,103998,51.340228,2562050,4165456,4931363,0.19,buy,41277,97.555194,1835823,904578,3788762,0.146,buy,45345,63.03438,767503,930468,-1.2
2014-09-12,25780824,46,False,,7689069,0.2982,buy,47103,100.035833,1771018,2977081,9456257,0.3668,buy,103998,51.340228,2562050,4116976,4886371,0.1895,buy,41277,97.555194,1835823,859585,3749081,0.1454,buy,45345,63.03438,767503,890787,-1.88
2014-09-15,25700130,46,False,,7683277,0.299,buy,47103,100.035833,1771018,2971289,9365000,0.3644,buy,103998,51.340228,2562050,4025719,4897103,0.1905,buy,41277,97.555194,1835823,870318,3754704,0.1461,buy,45345,63.03438,767503,896410,-2.19
2014-09-16,25832431,46,False,,7741197,0.2997,buy,47103,100.035833,1771018,3029209,9446748,0.3657,buy,103998,51.340228,2562050,4107467,4904946,0.1899,buy,41277,97.555194,1835823,878160,3739494,0.1448,buy,45345,63.03438,767503,881200,-1.68
2014-09-17,25794278,46,False,,7751624,0.3005,buy,47103,100.035833,1771018,3039636,9461005,0.3668,buy,103998,51.340228,2562050,4121724,4851699,0.1881,buy,41277,97.555194,1835823,824913,3729904,0.1446,buy,45345,63.03438,767503,871610,-1.83
2014-09-18,25928700,46,False,,7792943,0.3006,buy,47103,100.035833,1771018,3080955,9532298,0.3676,buy,103998,51.340228,2562050,4193017,4861605,0.1875,buy,41277,97.555194,1835823,834819,3741808,0.1443,buy,45345,63.03438,767503,883514,-1.32
2014-09-19,25934902,46,False,,7785918,0.3002,buy,47103,100.035833,1771018,3073930,9526390,0.3673,buy,103998,51.340228,2562050,4187109,4833124,0.1864,buy,41277,97.555194,1835823,806338,3789424,0.1461,buy,45345,63.03438,767503,931130,-1.29
2014-09-22,25780882,46,False,,7725787,0.2997,buy,47103,100.035833,1771018,3013799,9437780,0.3661,buy,103998,51.340228,2562050,4098499,4823217,0.1871,buy,41277,97.555194,1835823,796432,3794051,0.1472,buy,45345,63.03438,767503,935757,-1.88
