Date,equity,cash,rebalanced,rebalance_reason,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,spy_realized_pnl,spy_unrealized_pnl,tqqq_value,tqqq_weight,tqqq_signal,tqqq_shares,tqqq_avg_price,tqqq_realized_pnl,tqqq_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,tlt_realized_pnl,tlt_unrealized_pnl,drawdown_pct
2018-07-06,53290105,10545171,False,,15989660,0.3,buy,65403,185.226484,4347035,3875293,16530937,0.3102,buy,2267808,2.645042,22569348,10532489,10224337,0.1919,buy,86020,122.998113,1727451,-355960,0,0.0,sell,0,0.0,594450,0,-2.07
2018-07-09,53919128,10545171,False,,16133644,0.2992,buy,65403,185.226484,4347035,4019277,16991030,0.3151,buy,2267808,2.645042,22569348,10992582,10249283,0.1901,buy,86020,122.998113,1727451,-331015,0,0.0,sell,0,0.0,594450,0,-0.92
2018-07-10,53998849,10545171,False,,16191696,0.2999,buy,65403,185.226484,4347035,4077329,17031624,0.3154,buy,2267808,2.645042,22569348,11033175,10230359,0.1895,buy,86020,122.998113,1727451,-349939,0,0.0,sell,0,0.0,594450,0,-0.77
2018-07-11,53520458,10545171,False,,16073263,0.3003,buy,65403,185.226484,4347035,3958896,16782632,0.3136,buy,2267808,2.645042,22569348,10784184,10119393,0.1891,buy,86020,122.998113,1727451,-460905,0,0.0,sell,0,0.0,594450,0,-1.65
2018-07-12,54536504,10545171,False,,16218985,0.2974,buy,65403,185.226484,4347035,4104617,17610806,0.3229,buy,2267808,2.645042,22569348,11612358,10161542,0.1863,buy,86020,122.998113,1727451,-418755,0,0.0,sell,0,0.0,594450,0,0.0
2018-07-13,54555960,10545171,False,,16231753,0.2975,buy,65403,185.226484,4347035,4117385,17662224,0.3237,buy,2267808,2.645042,22569348,11663776,10116812,0.1854,buy,86020,122.998113,1727451,-463485,0,0.0,sell,0,0.0,594450,0,0.0
2018-07-16,54417204,10545171,False,,16217241,0.298,buy,65403,185.226484,4347035,4102873,17543141,0.3224,buy,2267808,2.645042,22569348,11544693,10111651,0.1858,buy,86020,122.998113,1727451,-468646,0,0.0,sell,0,0.0,594450,0,-0.25
2018-07-17,54698342,10545171,False,,16282849,0.2977,buy,65403,185.226484,4347035,4168481,17867916,0.3267,buy,2267808,2.645042,22569348,11869468,10002406,0.1829,sell,86020,122.998113,1727451,-577892,0,0.0,sell,0,0.0,594450,0,0.0
2018-07-18,54567475,20496128,False,,16317104,0.299,buy,65403,185.226484,4347035,4202737,17754242,0.3254,buy,2267808,2.645042,22569348,11755794,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.24
2018-07-19,54243409,20496128,False,,16255560,0.2997,buy,65403,185.226484,4347035,4141192,17491721,0.3225,buy,2267808,2.645042,22569348,11493273,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.83
2018-07-20,54200470,20496128,False,,16236981,0.2996,buy,65403,185.226484,4347035,4122614,17467360,0.3223,buy,2267808,2.645042,22569348,11468912,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.91
2018-07-23,54382212,20496128,False,,16267166,0.2991,buy,65403,185.226484,4347035,4152798,17618918,0.324,buy,2267808,2.645042,22569348,11620470,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.58
2018-07-24,54688713,20496128,False,,16349027,0.2989,buy,65403,185.226484,4347035,4234659,17843558,0.3263,buy,2267808,2.645042,22569348,11845110,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.02
2018-07-25,55572313,20496128,False,,16488359,0.2967,buy,65403,185.226484,4347035,4373991,18587825,0.3345,buy,2267808,2.645042,22569348,12589377,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,0.0
2018-07-26,54721491,20496128,False,,16449465,0.3006,buy,65403,185.226484,4347035,4335097,17775898,0.3248,buy,2267808,2.645042,22569348,11777450,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.53
2018-07-27,53868455,20496128,False,,16337995,0.3033,buy,65403,185.226484,4347035,4223627,17034331,0.3162,buy,2267808,2.645042,22569348,11035883,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-3.07
2018-07-30,53049671,20496128,False,,16252656,0.3064,buy,65403,185.226484,4347035,4138289,16300886,0.3073,buy,2267808,2.645042,22569348,10302438,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-4.54
2018-07-31,53454557,20496128,False,,16332770,0.3055,buy,65403,185.226484,4347035,4218402,16625659,0.311,buy,2267808,2.645042,22569348,10627211,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-3.81
2018-08-01,53654616,20496128,False,,16305490,0.3039,buy,65403,185.226484,4347035,4191122,16852997,0.3141,buy,2267808,2.645042,22569348,10854549,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-3.45
2018-08-02,54414635,20496128,False,,16394308,0.3013,buy,65403,185.226484,4347035,4279941,17524198,0.322,buy,2267808,2.645042,22569348,11525750,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-2.08
2018-08-03,54641861,20496128,False,,16464557,0.3013,buy,65403,185.226484,4347035,4350189,17681176,0.3236,buy,2267808,2.645042,22569348,11682728,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.67
2018-08-06,55027008,20496128,False,,16524938,0.3003,buy,65403,185.226484,4347035,4410570,18005942,0.3272,buy,2267808,2.645042,22569348,12007494,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.98
2018-08-07,55257500,20496128,False,,16579509,0.3,buy,65403,185.226484,4347035,4465141,18181863,0.329,buy,2267808,2.645042,22569348,12183415,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.57
2018-08-08,55299250,20496128,False,,16572542,0.2997,buy,65403,185.226484,4347035,4458174,18230580,0.3297,buy,2267808,2.645042,22569348,12232132,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.49
2018-08-09,55260370,20496128,False,,16549904,0.2995,buy,65403,185.226484,4347035,4435536,18214338,0.3296,buy,2267808,2.645042,22569348,12215890,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.56
2018-08-10,54724566,20496128,False,,16439013,0.3004,buy,65403,185.226484,4347035,4324645,17789425,0.3251,buy,2267808,2.645042,22569348,11790977,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.53
2018-08-13,54611612,20496128,False,,16377479,0.2999,buy,65403,185.226484,4347035,4263111,17738005,0.3248,buy,2267808,2.645042,22569348,11739557,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.73
2018-08-14,55043596,20496128,False,,16481977,0.2994,buy,65403,185.226484,4347035,4367609,18065490,0.3282,buy,2267808,2.645042,22569348,12067042,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.95
2018-08-15,54262841,20496128,False,,16358895,0.3015,buy,65403,185.226484,4347035,4244528,17407817,0.3208,buy,2267808,2.645042,22569348,11409369,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-2.36
2018-08-16,54554892,20496128,False,,16491261,0.3023,buy,65403,185.226484,4347035,4376894,17567502,0.322,buy,2267808,2.645042,22569348,11569054,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.83
2018-08-17,54610240,20496128,False,,16549319,0.303,buy,65403,185.226484,4347035,4434951,17564792,0.3216,buy,2267808,2.645042,22569348,11566344,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.73
2018-08-20,54610475,20496128,False,,16584737,0.3037,buy,65403,185.226484,4347035,4470369,17529609,0.321,buy,2267808,2.645042,22569348,11531161,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.73
2018-08-21,54830702,20496128,False,,16623633,0.3032,buy,65403,185.226484,4347035,4509265,17710941,0.323,buy,2267808,2.645042,22569348,11712493,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.33
2018-08-22,55026520,20496128,False,,16613760,0.3019,buy,65403,185.226484,4347035,4499392,17916631,0.3256,buy,2267808,2.645042,22569348,11918183,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.98
2018-08-23,54915147,20496128,False,,16591700,0.3021,buy,65403,185.226484,4347035,4477332,17827318,0.3246,buy,2267808,2.645042,22569348,11828870,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.18
2018-08-24,55510289,20496128,False,,16691560,0.3007,buy,65403,185.226484,4347035,4577192,18322601,0.3301,buy,2267808,2.645042,22569348,12324152,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.11
2018-08-27,56194179,20496128,False,,16823343,0.2994,buy,65403,185.226484,4347035,4708975,18874707,0.3359,buy,2267808,2.645042,22569348,12876259,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,0.0
2018-08-28,56286204,20496128,False,,16831472,0.299,buy,65403,185.226484,4347035,4717105,18958603,0.3368,buy,2267808,2.645042,22569348,12960155,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,0.0
2018-08-29,57039858,20496128,False,,16922038,0.2967,buy,65403,185.226484,4347035,4807671,19621692,0.344,buy,2267808,2.645042,22569348,13623244,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,0.0
2018-08-30,56860379,20496128,False,,16853528,0.2964,buy,65403,185.226484,4347035,4739160,19510723,0.3431,buy,2267808,2.645042,22569348,13512275,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.31
2018-08-31,56917796,20496128,False,,16854106,0.2961,buy,65403,185.226484,4347035,4739739,19567561,0.3438,buy,2267808,2.645042,22569348,13569113,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.21
2018-09-04,56656014,20496128,False,,16825083,0.297,buy,65403,185.226484,4347035,4710716,19334803,0.3413,buy,2267808,2.645042,22569348,13336354,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.67
2018-09-05,55913594,22662511,True,monthly,16950663,0.3032,buy,66069,185.956722,4347035,4664688,16300420,0.2915,buy,1991052,2.645042,24175307,11034003,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.97
2018-09-06,55418241,22662511,False,,16899647,0.3049,buy,66069,185.956722,4347035,4613672,15856083,0.2861,buy,1991052,2.645042,24175307,10589666,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-2.84
2018-09-07,55228563,22662511,False,,16866798,0.3054,buy,66069,185.956722,4347035,4580823,15699254,0.2843,buy,1991052,2.645042,24175307,10432837,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-3.18
2018-09-10,55395710,22662511,False,,16896130,0.305,buy,66069,185.956722,4347035,4610155,15837069,0.2859,buy,1991052,2.645042,24175307,10570652,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-2.88
2018-09-11,55803091,22662511,False,,16951838,0.3038,buy,66069,185.956722,4347035,4665863,16188742,0.2901,buy,1991052,2.645042,24175307,10922325,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-2.17
2018-09-12,55667009,22662511,False,,16955949,0.3046,buy,66069,185.956722,4347035,4669975,16048548,0.2883,buy,1991052,2.645042,24175307,10782131,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-2.41
2018-09-13,56242532,22662511,False,,17056236,0.3033,buy,66069,185.956722,4347035,4770262,16523784,0.2938,buy,1991052,2.645042,24175307,11257368,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.4
2018-09-14,56119516,22662511,False,,17059164,0.304,buy,66069,185.956722,4347035,4773189,16397840,0.2922,buy,1991052,2.645042,24175307,11131424,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.61
2018-09-17,55337741,22662511,False,,16968849,0.3066,buy,66069,185.956722,4347035,4682875,15706380,0.2838,buy,1991052,2.645042,24175307,10439963,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-2.98
2018-09-18,55802879,22662511,False,,17060930,0.3057,buy,66069,185.956722,4347035,4774955,16079437,0.2881,buy,1991052,2.645042,24175307,10813021,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-2.17
2018-09-19,55785406,22662511,False,,17079105,0.3062,buy,66069,185.956722,4347035,4793130,16043789,0.2876,buy,1991052,2.645042,24175307,10777373,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-2.2
2018-09-20,56427562,22662511,False,,17217511,0.3051,buy,66069,185.956722,4347035,4931537,16547540,0.2933,buy,1991052,2.645042,24175307,11281123,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.07
2018-09-21,56148083,22662511,False,,17201780,0.3064,buy,66069,185.956722,4347035,4915806,16283791,0.29,buy,1991052,2.645042,24175307,11017374,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.56
2018-09-24,56231132,22662511,False,,17144637,0.3049,buy,66069,185.956722,4347035,4858663,16423983,0.2921,buy,1991052,2.645042,24175307,11157566,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.42
2018-09-25,56281752,22662511,False,,17128731,0.3043,buy,66069,185.956722,4347035,4842756,16490510,0.293,buy,1991052,2.645042,24175307,11224093,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.33
2018-09-26,56213868,22662511,False,,17077478,0.3038,buy,66069,185.956722,4347035,4791503,16473879,0.2931,buy,1991052,2.645042,24175307,11207462,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-1.45
2018-09-27,56717808,22662511,False,,17125197,0.3019,buy,66069,185.956722,4347035,4839222,16930100,0.2985,buy,1991052,2.645042,24175307,11663684,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.56
2018-09-28,56693440,22662511,False,,17126969,0.3021,buy,66069,185.956722,4347035,4840994,16903960,0.2982,buy,1991052,2.645042,24175307,11637543,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.61
2018-10-01,56850364,22662511,False,,17186467,0.3023,buy,66069,185.956722,4347035,4900492,17001386,0.2991,buy,1991052,2.645042,24175307,11734969,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.33
2018-10-02,56742925,22662511,False,,17176454,0.3027,buy,66069,185.956722,4347035,4890479,16903960,0.2979,buy,1991052,2.645042,24175307,11637543,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.52
2018-10-03,56802249,22662511,False,,17185876,0.3026,buy,66069,185.956722,4347035,4899901,16953862,0.2985,buy,1991052,2.645042,24175307,11687445,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-0.42
2018-10-04,55700830,22662511,False,,17051554,0.3061,buy,66069,185.956722,4347035,4765580,15986764,0.287,buy,1991052,2.645042,24175307,10720347,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-2.35
2018-10-05,55004229,22662511,False,,16956117,0.3083,buy,66069,185.956722,4347035,4670142,15385601,0.2797,buy,1991052,2.645042,24175307,10119185,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-3.57
2018-10-08,54728594,22662511,False,,16956117,0.3098,buy,66069,185.956722,4347035,4670142,15109966,0.2761,buy,1991052,2.645042,24175307,9843549,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-4.05
2018-10-09,54820289,22662511,False,,16931379,0.3089,buy,66069,185.956722,4347035,4645404,15226399,0.2778,buy,1991052,2.645042,24175307,9959982,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-3.89
2018-10-10,52309601,22662511,False,,16395275,0.3134,buy,66069,185.956722,4347035,4109300,13251815,0.2533,buy,1991052,2.645042,24175307,7985398,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-8.29
2018-10-11,51411459,22662511,False,,16034146,0.3119,buy,66069,185.956722,4347035,3748171,12714802,0.2473,buy,1991052,2.645042,24175307,7448386,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-9.87
2018-10-12,52708158,22662511,False,,16256825,0.3084,buy,66069,185.956722,4347035,3970850,13788822,0.2616,buy,1991052,2.645042,24175307,8522405,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-7.59
2018-10-15,52096472,22662511,False,,16165514,0.3103,buy,66069,185.956722,4347035,3879540,13268446,0.2547,buy,1991052,2.645042,24175307,8002029,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-8.67
2018-10-16,53592874,22662511,False,,16518987,0.3082,buy,66069,185.956722,4347035,4233012,14411376,0.2689,buy,1991052,2.645042,24175307,9144959,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-6.04
2018-10-17,53643343,22662511,False,,16521932,0.308,buy,66069,185.956722,4347035,4235957,14458900,0.2695,buy,1991052,2.645042,24175307,9192483,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-5.95
2018-10-18,52402006,22662511,False,,16283334,0.3107,buy,66069,185.956722,4347035,3997359,13456161,0.2568,buy,1991052,2.645042,24175307,8189744,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-8.13
2018-10-19,52338528,22662511,False,,16274505,0.3109,buy,66069,185.956722,4347035,3988530,13401512,0.2561,buy,1991052,2.645042,24175307,8135095,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-8.24
2018-10-22,52467451,22662511,False,,16201453,0.3088,buy,66069,185.956722,4347035,3915479,13603486,0.2593,buy,1991052,2.645042,24175307,8337070,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-8.02
2018-10-23,52235275,22662511,False,,16118976,0.3086,buy,66069,185.956722,4347035,3833001,13453787,0.2576,buy,1991052,2.645042,24175307,8187370,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-8.42
2018-10-24,49917255,22662511,False,,15630596,0.3131,buy,66069,185.956722,4347035,3344621,11624148,0.2329,buy,1991052,2.645042,24175307,6357731,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-12.49
2018-10-25,51558245,19966829,True,daily,15247062,0.2957,buy,63312,185.956722,4489695,3473770,16344354,0.317,buy,2539012,3.394014,24175307,7726912,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-9.61
2018-10-26,50020479,19966829,False,,14978909,0.2995,buy,63312,185.956722,4489695,3205617,15074741,0.3014,buy,2539012,3.394014,24175307,6457299,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-12.31
2018-10-29,49131486,19966829,False,,14895920,0.3032,buy,63312,185.956722,4489695,3122628,14268737,0.2904,buy,2539012,3.394014,24175307,5651295,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-13.86
2018-10-30,49903693,19966829,False,,15116651,0.3029,buy,63312,185.956722,4489695,3343359,14820213,0.297,buy,2539012,3.394014,24175307,6202771,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-12.51
2018-10-31,51065088,19966829,False,,15278112,0.2992,buy,63312,185.956722,4489695,3504820,15820147,0.3098,buy,2539012,3.394014,24175307,7202705,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-10.47
2018-11-01,51918538,19966829,False,,15440700,0.2974,buy,63312,185.956722,4489695,3667408,16511010,0.318,buy,2539012,3.394014,24175307,7893567,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-8.98
2018-11-02,51087738,19966829,False,,15349242,0.3004,buy,63312,185.956722,4489695,3575950,15771667,0.3087,buy,2539012,3.394014,24175307,7154225,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-10.44
2018-11-05,51017884,19966829,False,,15433928,0.3025,buy,63312,185.956722,4489695,3660636,15617128,0.3061,buy,2539012,3.394014,24175307,6999685,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-10.56
2018-11-06,51445831,19966829,False,,15531590,0.3019,buy,63312,185.956722,4489695,3758298,15947412,0.31,buy,2539012,3.394014,24175307,7329970,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-9.81
2018-11-07,53244913,19966829,False,,15864106,0.2979,buy,63312,185.956722,4489695,4090814,17413979,0.3271,buy,2539012,3.394014,24175307,8796537,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-6.65
2018-11-08,52919173,19966829,False,,15835313,0.2992,buy,63312,185.956722,4489695,4062021,17117031,0.3235,buy,2539012,3.394014,24175307,8499589,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-7.22
2018-11-09,51894848,19966829,False,,15680633,0.3022,buy,63312,185.956722,4489695,3907341,16247387,0.3131,buy,2539012,3.394014,24175307,7629944,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-9.02
2018-11-12,50174676,19966829,False,,15387634,0.3067,buy,63312,185.956722,4489695,3614342,14820213,0.2954,buy,2539012,3.394014,24175307,6202771,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-12.04
2018-11-13,50139825,19966829,False,,15358843,0.3063,buy,63312,185.956722,4489695,3585551,14814152,0.2955,buy,2539012,3.394014,24175307,6196710,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-12.1
2018-11-14,49659088,19966829,False,,15253835,0.3072,buy,63312,185.956722,4489695,3480543,14438424,0.2908,buy,2539012,3.394014,24175307,5820982,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-12.94
2018-11-15,50590965,19966829,False,,15413040,0.3047,buy,63312,185.956722,4489695,3639748,15211096,0.3007,buy,2539012,3.394014,24175307,6593654,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-11.31
2018-11-16,50464389,19966829,False,,15453120,0.3062,buy,63312,185.956722,4489695,3679828,15044441,0.2981,buy,2539012,3.394014,24175307,6426998,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-11.53
2018-11-19,48760684,19966829,False,,15191741,0.3116,buy,63312,185.956722,4489695,3418449,13602114,0.279,buy,2539012,3.394014,24175307,4984672,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-14.51
2018-11-20,47725045,19966829,False,,14910597,0.3124,buy,63312,185.956722,4489695,3137305,12847619,0.2692,sell,2539012,3.394014,24175307,4230177,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-16.33
2018-11-21,48229737,33268332,False,,14961404,0.3102,buy,63312,185.956722,4489695,3188113,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-15.45
2018-11-23,48129814,33268332,False,,14861481,0.3088,buy,63312,185.956722,4489695,3088190,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-15.62
2018-11-26,48369745,33268332,False,,15101413,0.3122,buy,63312,185.956722,4489695,3328121,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-15.2
2018-11-27,48420552,33268332,False,,15152220,0.3129,buy,63312,185.956722,4489695,3378928,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-15.11
2018-11-28,48769438,33268332,False,,15501106,0.3178,buy,63312,185.956722,4489695,3727814,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-14.5
2018-11-29,48735562,33268332,False,,15467230,0.3174,buy,63312,185.956722,4489695,3693938,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-14.56
2018-11-30,48829844,33268332,False,,15561512,0.3187,buy,63312,185.956722,4489695,3788220,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-14.39
2018-12-03,49035901,33268332,False,,15767569,0.3216,buy,63312,185.956722,4489695,3994277,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-14.03
2018-12-04,48524991,33268332,False,,15256659,0.3144,buy,63312,185.956722,4489695,3483367,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-14.93
2018-12-06,48501844,33268332,False,,15233512,0.3141,buy,63312,185.956722,4489695,3460220,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-14.97
2018-12-07,48147882,33268332,False,,14879550,0.309,buy,63312,185.956722,4489695,3106258,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-15.59
2018-12-10,48176108,33268332,False,,14907776,0.3094,buy,63312,185.956722,4489695,3134484,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-15.54
2018-12-11,48179492,33268332,False,,14911159,0.3095,buy,63312,185.956722,4489695,3137867,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-15.53
2018-12-12,48254576,33268332,False,,14986244,0.3106,buy,63312,185.956722,4489695,3212952,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-15.4
2018-12-13,48249496,33268332,False,,14981163,0.3105,buy,63312,185.956722,4489695,3207871,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-15.41
2018-12-14,47972872,33268332,False,,14704540,0.3065,buy,63312,185.956722,4489695,2931248,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-15.9
2018-12-17,47684394,33268332,False,,14416062,0.3023,sell,63312,185.956722,4489695,2642770,0,0.0,sell,0,0.0,28859368,0,0,0.0,sell,0,0.0,1098111,0,0,0.0,sell,0,0.0,594450,0,-16.4
