Date,equity,cash,rebalanced,rebalance_reason,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,spy_realized_pnl,spy_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,tlt_realized_pnl,tlt_unrealized_pnl,drawdown_pct
2016-07-22,22848412,79,False,,13596175,0.5951,buy,73285,176.24777,7718953,679857,4652207,0.2036,buy,36820,118.923695,2418489,273436,4599952,0.2013,buy,43389,93.289096,1205445,552231,-4.97
2016-07-25,22775765,79,False,,13559246,0.5953,buy,73285,176.24777,7718953,642928,4619805,0.2028,buy,36820,118.923695,2418489,241035,4596635,0.2018,buy,43389,93.289096,1205445,548914,-5.27
2016-07-26,22808835,79,False,,13565509,0.5947,buy,73285,176.24777,7718953,649191,4639320,0.2034,buy,36820,118.923695,2418489,260550,4603927,0.2018,buy,43389,93.289096,1205445,556207,-5.13
2016-07-27,22926519,79,False,,13551113,0.5911,buy,73285,176.24777,7718953,634795,4714065,0.2056,buy,36820,118.923695,2418489,335294,4661263,0.2033,buy,43389,93.289096,1205445,613542,-4.64
2016-07-28,22919918,79,False,,13566754,0.5919,buy,73285,176.24777,7718953,650436,4700441,0.2051,buy,36820,118.923695,2418489,321671,4652644,0.203,buy,43389,93.289096,1205445,604924,-4.67
2016-07-29,23029205,79,False,,13588661,0.5901,buy,73285,176.24777,7718953,672343,4749043,0.2062,buy,36820,118.923695,2418489,370273,4691422,0.2037,buy,43389,93.289096,1205445,643701,-4.22
2016-08-01,22975913,79,False,,13577398,0.5909,buy,73285,176.24777,7718953,661080,4757880,0.2071,buy,36820,118.923695,2418489,379110,4640556,0.202,buy,43389,93.289096,1205445,592835,-4.44
2016-08-02,22879770,79,False,,13490404,0.5896,buy,73285,176.24777,7718953,574086,4796542,0.2096,buy,36820,118.923695,2418489,417771,4592747,0.2007,buy,43389,93.289096,1205445,545026,-4.84
2016-08-03,22899022,79,False,,13529829,0.5908,buy,73285,176.24777,7718953,613512,4773713,0.2085,buy,36820,118.923695,2418489,394942,4595401,0.2007,buy,43389,93.289096,1205445,547680,-4.76
2016-08-04,22956049,79,False,,13544227,0.59,buy,73285,176.24777,7718953,627909,4781813,0.2083,buy,36820,118.923695,2418489,403043,4629931,0.2017,buy,43389,93.289096,1205445,582210,-4.52
2016-08-05,22933265,79,False,,13655005,0.5954,buy,73285,176.24777,7718953,738687,4696391,0.2048,buy,36820,118.923695,2418489,317621,4581790,0.1998,buy,43389,93.289096,1205445,534070,-4.62
2016-08-08,22929706,79,False,,13646867,0.5952,buy,73285,176.24777,7718953,730549,4692341,0.2046,buy,36820,118.923695,2418489,313570,4590420,0.2002,buy,43389,93.289096,1205445,542699,-4.63
2016-08-09,23002146,79,False,,13655005,0.5936,buy,73285,176.24777,7718953,738687,4711487,0.2048,buy,36820,118.923695,2418489,332717,4635575,0.2015,buy,43389,93.289096,1205445,587854,-4.33
2016-08-10,23008368,79,False,,13621206,0.592,buy,73285,176.24777,7718953,704889,4733579,0.2057,buy,36820,118.923695,2418489,354809,4653504,0.2023,buy,43389,93.289096,1205445,605783,-4.3
2016-08-11,22997311,79,False,,13684419,0.595,buy,73285,176.24777,7718953,768102,4700809,0.2044,buy,36820,118.923695,2418489,322039,4612004,0.2005,buy,43389,93.289096,1205445,564283,-4.35
2016-08-12,23014322,79,False,,13672528,0.5941,buy,73285,176.24777,7718953,756210,4690868,0.2038,buy,36820,118.923695,2418489,312098,4650847,0.2021,buy,43389,93.289096,1205445,603127,-4.28
2016-08-15,23026125,79,False,,13711956,0.5955,buy,73285,176.24777,7718953,795638,4707069,0.2044,buy,36820,118.923695,2418489,328298,4607022,0.2001,buy,43389,93.289096,1205445,559301,-4.23
2016-08-16,22966319,79,False,,13641235,0.594,buy,73285,176.24777,7718953,724917,4730265,0.206,buy,36820,118.923695,2418489,351495,4594740,0.2001,buy,43389,93.289096,1205445,547019,-4.48
2016-08-17,23020634,79,False,,13666893,0.5937,buy,73285,176.24777,7718953,750575,4731370,0.2055,buy,36820,118.923695,2418489,352600,4622293,0.2008,buy,43389,93.289096,1205445,574572,-4.25
2016-08-18,23081073,79,False,,13697564,0.5935,buy,73285,176.24777,7718953,781246,4753830,0.206,buy,36820,118.923695,2418489,375060,4629600,0.2006,buy,43389,93.289096,1205445,581879,-4.0
2016-08-19,22994829,79,False,,13677532,0.5948,buy,73285,176.24777,7718953,761214,4711855,0.2049,buy,36820,118.923695,2418489,333085,4605363,0.2003,buy,43389,93.289096,1205445,557642,-4.36
2016-08-22,23026056,79,False,,13676913,0.594,buy,73285,176.24777,7718953,760595,4704860,0.2043,buy,36820,118.923695,2418489,326089,4644205,0.2017,buy,43389,93.289096,1205445,596484,-4.23
2016-08-23,23057837,79,False,,13704446,0.5944,buy,73285,176.24777,7718953,788128,4704123,0.204,buy,36820,118.923695,2418489,325353,4649189,0.2016,buy,43389,93.289096,1205445,601469,-4.1
2016-08-24,22924497,79,False,,13634348,0.5948,buy,73285,176.24777,7718953,718030,4651839,0.2029,buy,36820,118.923695,2418489,273068,4638232,0.2023,buy,43389,93.289096,1205445,590511,-4.65
2016-08-25,22893468,79,False,,13624964,0.5951,buy,73285,176.24777,7718953,708646,4647789,0.203,buy,36820,118.923695,2418489,269018,4620637,0.2018,buy,43389,93.289096,1205445,572916,-4.78
2016-08-26,22834282,79,False,,13599302,0.5956,buy,73285,176.24777,7718953,682984,4641161,0.2033,buy,36820,118.923695,2418489,262391,4593740,0.2012,buy,43389,93.289096,1205445,546020,-5.03
2016-08-29,22971877,79,False,,13666267,0.5949,buy,73285,176.24777,7718953,749949,4650366,0.2024,buy,36820,118.923695,2418489,271596,4655166,0.2026,buy,43389,93.289096,1205445,607445,-4.46
2016-08-30,22884656,79,False,,13643738,0.5962,buy,73285,176.24777,7718953,727420,4603605,0.2012,buy,36820,118.923695,2418489,224834,4637235,0.2026,buy,43389,93.289096,1205445,589515,-4.82
2016-08-31,22843290,79,False,,13604935,0.5956,buy,73285,176.24777,7718953,688617,4594400,0.2011,buy,36820,118.923695,2418489,215629,4643877,0.2033,buy,43389,93.289096,1205445,596156,-4.99
2016-09-01,22867813,79,False,,13605559,0.595,buy,73285,176.24777,7718953,689241,4613178,0.2017,buy,36820,118.923695,2418489,234407,4648998,0.2033,buy,43389,93.289096,1205445,601277,-4.89
2016-09-02,22938360,79,False,,13666893,0.5958,buy,73285,176.24777,7718953,750575,4660307,0.2032,buy,36820,118.923695,2418489,281537,4611081,0.201,buy,43389,93.289096,1205445,563361,-4.6
2016-09-06,23092056,79,False,,13708202,0.5936,buy,73285,176.24777,7718953,791884,4739102,0.2052,buy,36820,118.923695,2418489,360332,4644673,0.2011,buy,43389,93.289096,1205445,596953,-3.96
2016-09-07,23071279,79,False,,13706952,0.5941,buy,73285,176.24777,7718953,790634,4722902,0.2047,buy,36820,118.923695,2418489,344131,4641347,0.2012,buy,43389,93.289096,1205445,593626,-4.04
2016-09-08,22956738,79,False,,13675658,0.5957,buy,73285,176.24777,7718953,759340,4697864,0.2046,buy,36820,118.923695,2418489,319093,4583138,0.1996,buy,43389,93.289096,1205445,535418,-4.52
2016-09-09,22522982,79,False,,13348333,0.5927,buy,73285,176.24777,7718953,432016,4666935,0.2072,buy,36820,118.923695,2418489,288165,4507636,0.2001,buy,43389,93.289096,1205445,459915,-6.32
2016-09-12,22710929,79,False,,13539844,0.5962,buy,73285,176.24777,7718953,623527,4661044,0.2052,buy,36820,118.923695,2418489,282273,4509963,0.1986,buy,43389,93.289096,1205445,462242,-5.54
2016-09-13,22434139,79,False,,13345205,0.5949,buy,73285,176.24777,7718953,428887,4630115,0.2064,buy,36820,118.923695,2418489,251345,4458741,0.1987,buy,43389,93.289096,1205445,411020,-6.69
2016-09-14,22451618,79,False,,13340199,0.5942,buy,73285,176.24777,7718953,423881,4645948,0.2069,buy,36820,118.923695,2418489,267177,4465393,0.1989,buy,43389,93.289096,1205445,417672,-6.62
2016-09-15,22535804,79,False,,13473500,0.5979,buy,73285,176.24777,7718953,557182,4616124,0.2048,buy,36820,118.923695,2418489,237353,4446102,0.1973,buy,43389,93.289096,1205445,398381,-6.27
2016-09-16,22508233,79,False,,13421422,0.5963,buy,73285,176.24777,7718953,505104,4604709,0.2046,buy,36820,118.923695,2418489,225939,4482024,0.1991,buy,43389,93.289096,1205445,434304,-6.38
2016-09-19,22505690,79,False,,13423939,0.5965,buy,73285,176.24777,7718953,507621,4614282,0.205,buy,36820,118.923695,2418489,235512,4467391,0.1985,buy,43389,93.289096,1205445,419670,-6.39
2016-09-20,22526365,79,False,,13424563,0.5959,buy,73285,176.24777,7718953,508245,4618701,0.205,buy,36820,118.923695,2418489,239930,4483023,0.199,buy,43389,93.289096,1205445,435302,-6.31
2016-09-21,22780967,79,False,,13575533,0.5959,buy,73285,176.24777,7718953,659215,4686081,0.2057,buy,36820,118.923695,2418489,307311,4519275,0.1984,buy,43389,93.289096,1205445,471554,-5.25
2016-09-22,22913484,79,False,,13661077,0.5962,buy,73285,176.24777,7718953,744759,4697127,0.205,buy,36820,118.923695,2418489,318357,4555200,0.1988,buy,43389,93.289096,1205445,507480,-4.7
2016-09-23,22837254,79,False,,13586227,0.5949,buy,73285,176.24777,7718953,669909,4700073,0.2058,buy,36820,118.923695,2418489,321303,4550876,0.1993,buy,43389,93.289096,1205445,503155,-5.02
2016-09-26,22752429,79,False,,13476146,0.5923,buy,73285,176.24777,7718953,559828,4696391,0.2064,buy,36820,118.923695,2418489,317621,4579813,0.2013,buy,43389,93.289096,1205445,532093,-5.37
2016-09-27,22835436,79,False,,13559803,0.5938,buy,73285,176.24777,7718953,643485,4662149,0.2042,buy,36820,118.923695,2418489,283378,4613406,0.202,buy,43389,93.289096,1205445,565686,-5.02
2016-09-28,22878034,79,False,,13627107,0.5956,buy,73285,176.24777,7718953,710790,4647420,0.2031,buy,36820,118.923695,2418489,268650,4603427,0.2012,buy,43389,93.289096,1205445,555707,-4.85
2016-09-29,22760869,79,False,,13503822,0.5933,buy,73285,176.24777,7718953,587505,4641897,0.2039,buy,36820,118.923695,2418489,263127,4615070,0.2028,buy,43389,93.289096,1205445,567350,-5.33
2016-09-30,22805698,79,False,,13605728,0.5966,buy,73285,176.24777,7718953,689410,4626065,0.2028,buy,36820,118.923695,2418489,247294,4573827,0.2006,buy,43389,93.289096,1205445,526106,-5.15
2016-10-03,22746108,79,False,,13573016,0.5967,buy,73285,176.24777,7718953,656698,4614282,0.2029,buy,36820,118.923695,2418489,235512,4558731,0.2004,buy,43389,93.289096,1205445,511010,-5.39
2016-10-04,22463431,79,False,,13503822,0.6011,buy,73285,176.24777,7718953,587505,4454115,0.1983,buy,36820,118.923695,2418489,75345,4505415,0.2006,buy,43389,93.289096,1205445,457694,-6.57
2016-10-05,22495203,79,False,,13563579,0.603,buy,73285,176.24777,7718953,647261,4447120,0.1977,buy,36820,118.923695,2418489,68349,4484426,0.1994,buy,43389,93.289096,1205445,436706,-6.44
2016-10-06,22438409,79,False,,13573016,0.6049,buy,73285,176.24777,7718953,656698,4405881,0.1964,buy,36820,118.923695,2418489,27111,4459433,0.1987,buy,43389,93.289096,1205445,411713,-6.67
2016-10-07,22397808,79,False,,13526468,0.6039,buy,73285,176.24777,7718953,610150,4408827,0.1968,buy,36820,118.923695,2418489,30056,4462434,0.1992,buy,43389,93.289096,1205445,414714,-6.84
2016-10-10,22457395,79,False,,13596916,0.6055,buy,73285,176.24777,7718953,680598,4424291,0.197,buy,36820,118.923695,2418489,45521,4436109,0.1975,buy,43389,93.289096,1205445,388389,-6.6
2016-10-11,22253218,79,False,,13425197,0.6033,buy,73285,176.24777,7718953,508879,4401831,0.1978,buy,36820,118.923695,2418489,23061,4426112,0.1989,buy,43389,93.289096,1205445,378391,-7.44
2016-10-12,22282156,79,False,,13442809,0.6033,buy,73285,176.24777,7718953,526491,4408827,0.1979,buy,36820,118.923695,2418489,30056,4430442,0.1988,buy,43389,93.289096,1205445,382721,-7.32
2016-10-13,22265467,79,False,,13398778,0.6018,buy,73285,176.24777,7718953,482461,4419505,0.1985,buy,36820,118.923695,2418489,40734,4447105,0.1997,buy,43389,93.289096,1205445,399385,-7.39
2016-10-14,22185402,79,False,,13405695,0.6043,buy,73285,176.24777,7718953,489377,4394835,0.1981,buy,36820,118.923695,2418489,16065,4384794,0.1976,buy,43389,93.289096,1205445,337073,-7.73
2016-10-17,22178631,79,False,,13359151,0.6023,buy,73285,176.24777,7718953,442833,4406618,0.1987,buy,36820,118.923695,2418489,27847,4412784,0.199,buy,43389,93.289096,1205445,365063,-7.75
2016-10-18,22303862,79,False,,13442809,0.6027,buy,73285,176.24777,7718953,526491,4433864,0.1988,buy,36820,118.923695,2418489,55094,4427110,0.1985,buy,43389,93.289096,1205445,379390,-7.23
2016-10-19,22368789,79,False,,13478663,0.6026,buy,73285,176.24777,7718953,562345,4459270,0.1994,buy,36820,118.923695,2418489,80500,4430777,0.1981,buy,43389,93.289096,1205445,383056,-6.96
2016-10-20,22334667,79,False,,13453499,0.6024,buy,73285,176.24777,7718953,537182,4445647,0.199,buy,36820,118.923695,2418489,66876,4435442,0.1986,buy,43389,93.289096,1205445,387722,-7.11
2016-10-21,22350937,79,False,,13459791,0.6022,buy,73285,176.24777,7718953,543473,4448961,0.1991,buy,36820,118.923695,2418489,70190,4442107,0.1987,buy,43389,93.289096,1205445,394386,-7.04
2016-10-24,22378911,79,False,,13517034,0.604,buy,73285,176.24777,7718953,600717,4439019,0.1984,buy,36820,118.923695,2418489,60249,4422778,0.1976,buy,43389,93.289096,1205445,375058,-6.92
2016-10-25,22378790,79,False,,13471742,0.602,buy,73285,176.24777,7718953,555425,4472525,0.1999,buy,36820,118.923695,2418489,93755,4434444,0.1982,buy,43389,93.289096,1205445,386723,-6.92
2016-10-26,22296707,79,False,,13444690,0.603,buy,73285,176.24777,7718953,528372,4447488,0.1995,buy,36820,118.923695,2418489,68717,4404451,0.1975,buy,43389,93.289096,1205445,356730,-7.26
2016-10-27,22220979,79,False,,13408841,0.6034,buy,73285,176.24777,7718953,492524,4455588,0.2005,buy,36820,118.923695,2418489,76818,4356471,0.1961,buy,43389,93.289096,1205445,308750,-7.58
2016-10-28,22192673,79,False,,13369213,0.6024,buy,73285,176.24777,7718953,452895,4476576,0.2017,buy,36820,118.923695,2418489,97805,4346805,0.1959,buy,43389,93.289096,1205445,299085,-7.7
2016-10-31,22233213,79,False,,13369841,0.6013,buy,73285,176.24777,7718953,453523,4489831,0.2019,buy,36820,118.923695,2418489,111060,4373463,0.1967,buy,43389,93.289096,1205445,325742,-7.53
2016-11-01,22165767,79,False,,13272972,0.5988,buy,73285,176.24777,7718953,356654,4518919,0.2039,buy,36820,118.923695,2418489,140148,4373798,0.1973,buy,43389,93.289096,1205445,326077,-7.81
2016-11-02,22138417,79,False,,13193087,0.5959,buy,73285,176.24777,7718953,276769,4552425,0.2056,buy,36820,118.923695,2418489,173654,4392827,0.1984,buy,43389,93.289096,1205445,345106,-7.92
2016-11-03,22068612,79,False,,13132699,0.5951,buy,73285,176.24777,7718953,216381,4576726,0.2074,buy,36820,118.923695,2418489,197956,4359109,0.1975,buy,43389,93.289096,1205445,311388,-8.21
2016-11-04,22096521,79,False,,13118234,0.5937,buy,73285,176.24777,7718953,201916,4580040,0.2073,buy,36820,118.923695,2418489,201269,4398169,0.199,buy,43389,93.289096,1205445,350448,-8.1
2016-11-07,22266001,79,False,,13407582,0.6022,buy,73285,176.24777,7718953,491264,4497563,0.202,buy,36820,118.923695,2418489,118793,4360778,0.1958,buy,43389,93.289096,1205445,313057,-7.39
2016-11-08,22289915,79,False,,13467968,0.6042,buy,73285,176.24777,7718953,551651,4478785,0.2009,buy,36820,118.923695,2418489,100014,4343083,0.1948,buy,43389,93.289096,1205445,295363,-7.29
2016-11-09,22245470,79,False,,13610756,0.6118,buy,73285,176.24777,7718953,694439,4475839,0.2012,buy,36820,118.923695,2418489,97069,4158796,0.187,sell,43389,93.289096,1205445,111075,-7.48
2016-11-10,22180347,4126428,False,,13644724,0.6152,buy,73285,176.24777,7718953,728406,4409195,0.1988,buy,36820,118.923695,2418489,30425,0,0.0,sell,0,0.0,1284074,0,-7.75
2016-11-11,22051321,4126428,False,,13613271,0.6173,buy,73285,176.24777,7718953,696954,4311622,0.1955,buy,36820,118.923695,2418489,-67149,0,0.0,sell,0,0.0,1284074,0,-8.28
2016-11-14,22025563,4126428,False,,13623965,0.6186,buy,73285,176.24777,7718953,707647,4275170,0.1941,buy,36820,118.923695,2418489,-103600,0,0.0,sell,0,0.0,1284074,0,-8.39
2016-11-15,22169057,4126428,False,,13730271,0.6193,buy,73285,176.24777,7718953,813953,4312359,0.1945,buy,36820,118.923695,2418489,-66412,0,0.0,sell,0,0.0,1284074,0,-7.79
2016-11-16,22130379,4126428,False,,13704480,0.6193,buy,73285,176.24777,7718953,788162,4299471,0.1943,buy,36820,118.923695,2418489,-79299,0,0.0,sell,0,0.0,1284074,0,-7.96
2016-11-17,22178740,4126428,False,,13774933,0.6211,buy,73285,176.24777,7718953,858615,4277379,0.1929,buy,36820,118.923695,2418489,-101391,0,0.0,sell,0,0.0,1284074,0,-7.75
2016-11-18,22110361,4126428,False,,13744110,0.6216,buy,73285,176.24777,7718953,827792,4239823,0.1918,buy,36820,118.923695,2418489,-138947,0,0.0,sell,0,0.0,1284074,0,-8.04
2016-11-21,22229975,4126428,False,,13847892,0.6229,buy,73285,176.24777,7718953,931574,4255656,0.1914,buy,36820,118.923695,2418489,-123115,0,0.0,sell,0,0.0,1284074,0,-7.54
2016-11-22,22255555,4126428,False,,13874944,0.6234,buy,73285,176.24777,7718953,958626,4254183,0.1912,buy,36820,118.923695,2418489,-124588,0,0.0,sell,0,0.0,1284074,0,-7.43
2016-11-23,22178784,4126428,False,,13882491,0.6259,buy,73285,176.24777,7718953,966173,4169865,0.188,sell,36820,118.923695,2418489,-208905,0,0.0,sell,0,0.0,1284074,0,-7.75
2016-11-25,22224096,8290024,False,,13934072,0.627,buy,73285,176.24777,7718953,1017754,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-7.57
2016-11-28,22158682,8290024,False,,13868658,0.6259,buy,73285,176.24777,7718953,952341,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-7.84
2016-11-29,22185726,8290024,False,,13895702,0.6263,buy,73285,176.24777,7718953,979384,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-7.73
2016-11-30,22152388,8290024,False,,13862364,0.6258,buy,73285,176.24777,7718953,946046,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-7.86
2016-12-01,22101441,8290024,False,,13811417,0.6249,buy,73285,176.24777,7718953,895099,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-8.08
2016-12-02,22108354,8290024,False,,13818330,0.625,buy,73285,176.24777,7718953,902012,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-8.05
2016-12-05,22191387,8290024,False,,13901364,0.6264,buy,73285,176.24777,7718953,985046,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-7.7
2016-12-06,22235418,8290024,False,,13945394,0.6272,buy,73285,176.24777,7718953,1029076,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-7.52
2016-12-07,22417835,8290024,False,,14127812,0.6302,buy,73285,176.24777,7718953,1211494,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.76
2016-12-08,22452433,8290024,False,,14162409,0.6308,buy,73285,176.24777,7718953,1246091,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.62
2016-12-09,22537976,8290024,False,,14247952,0.6322,buy,73285,176.24777,7718953,1331634,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.26
2016-12-12,22521624,8290024,False,,14231600,0.6319,buy,73285,176.24777,7718953,1315282,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.33
2016-12-13,22616606,8290024,False,,14326582,0.6335,buy,73285,176.24777,7718953,1410265,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.93
2016-12-14,22498347,8290024,False,,14208323,0.6315,buy,73285,176.24777,7718953,1292005,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.43
2016-12-15,22556848,8290024,False,,14266825,0.6325,buy,73285,176.24777,7718953,1350507,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.18
2016-12-16,22528946,8290024,False,,14238922,0.632,buy,73285,176.24777,7718953,1322605,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.3
2016-12-19,22559949,8290024,False,,14269926,0.6325,buy,73285,176.24777,7718953,1353608,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.17
2016-12-20,22614998,8290024,False,,14324974,0.6334,buy,73285,176.24777,7718953,1408657,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.94
2016-12-21,22575131,8290024,False,,14285107,0.6328,buy,73285,176.24777,7718953,1368789,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.11
2016-12-22,22550459,8290024,False,,14260435,0.6324,buy,73285,176.24777,7718953,1344117,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.21
2016-12-23,22571340,8290024,False,,14281316,0.6327,buy,73285,176.24777,7718953,1364998,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.12
2016-12-27,22606772,8290024,False,,14316749,0.6333,buy,73285,176.24777,7718953,1400431,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.97
2016-12-28,22488450,8290024,False,,14198426,0.6314,buy,73285,176.24777,7718953,1282109,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.47
2016-12-29,22485288,8290024,False,,14195264,0.6313,buy,73285,176.24777,7718953,1278946,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.48
2016-12-30,22433405,8290024,False,,14143381,0.6305,buy,73285,176.24777,7718953,1227063,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.7
2017-01-03,22541600,8290024,False,,14251576,0.6322,buy,73285,176.24777,7718953,1335259,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.25
2017-01-04,22626386,8290024,False,,14336362,0.6336,buy,73285,176.24777,7718953,1420045,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.89
2017-01-05,22614998,8290024,False,,14324974,0.6334,buy,73285,176.24777,7718953,1408657,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.94
2017-01-06,22666249,8290024,False,,14376226,0.6343,buy,73285,176.24777,7718953,1459908,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.73
2017-01-09,22618796,8290024,False,,14328772,0.6335,buy,73285,176.24777,7718953,1412454,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.92
2017-01-10,22618796,8290024,False,,14328772,0.6335,buy,73285,176.24777,7718953,1412454,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.92
2017-01-11,22659288,8290024,False,,14369264,0.6341,buy,73285,176.24777,7718953,1452947,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.76
2017-01-12,22623222,8290024,False,,14333198,0.6336,buy,73285,176.24777,7718953,1416880,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.91
2017-01-13,22656127,8290024,False,,14366103,0.6341,buy,73285,176.24777,7718953,1449785,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.77
2017-01-17,22605509,8290024,False,,14315485,0.6333,buy,73285,176.24777,7718953,1399167,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.98
2017-01-18,22637139,8290024,False,,14347115,0.6338,buy,73285,176.24777,7718953,1430798,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.85
2017-01-19,22583993,8290024,False,,14293969,0.6329,buy,73285,176.24777,7718953,1377651,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.07
2017-01-20,22636509,8290024,False,,14346485,0.6338,buy,73285,176.24777,7718953,1430167,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.85
2017-01-23,22599178,8290024,False,,14309155,0.6332,buy,73285,176.24777,7718953,1392837,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-6.01
2017-01-24,22690923,8290024,False,,14400899,0.6347,buy,73285,176.24777,7718953,1484582,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.62
2017-01-25,22815571,8290024,False,,14525548,0.6367,buy,73285,176.24777,7718953,1609230,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.11
2017-01-26,22800387,8290024,False,,14510363,0.6364,buy,73285,176.24777,7718953,1594045,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.17
2017-01-27,22777605,8290024,False,,14487581,0.636,buy,73285,176.24777,7718953,1571263,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.26
2017-01-30,22687759,8290024,False,,14397735,0.6346,buy,73285,176.24777,7718953,1481417,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.64
2017-01-31,22686497,8290024,False,,14396474,0.6346,buy,73285,176.24777,7718953,1480156,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.64
2017-02-01,22692188,8290024,False,,14402164,0.6347,buy,73285,176.24777,7718953,1485846,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.62
2017-02-02,22701684,8290024,False,,14411660,0.6348,buy,73285,176.24777,7718953,1495342,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.58
2017-02-03,22801017,8290024,False,,14510994,0.6364,buy,73285,176.24777,7718953,1594676,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.17
2017-02-06,22775076,8290024,False,,14485053,0.636,buy,73285,176.24777,7718953,1568735,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.27
2017-02-07,22775709,8290024,False,,14485686,0.636,buy,73285,176.24777,7718953,1569368,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.27
2017-02-08,22794693,8290024,False,,14504669,0.6363,buy,73285,176.24777,7718953,1588351,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-5.19
2017-02-09,22880742,8290024,False,,14590719,0.6377,buy,73285,176.24777,7718953,1674401,0,0.0,sell,0,0.0,2203315,0,0,0.0,sell,0,0.0,1284074,0,-4.83
