Date,equity,cash,is_month_start,rebalanced,rebalance_reason,spy_close,spy_shares,spy_weight,spy_signal_today,spy_pending_intent,spy_pending_reason,spy_pending_delta,spy_executed_intent,spy_exec_side,spy_exec_shares,spy_exec_price,gld_close,gld_shares,gld_weight,gld_signal_today,gld_pending_intent,gld_pending_reason,gld_pending_delta,gld_executed_intent,gld_exec_side,gld_exec_shares,gld_exec_price,tlt_close,tlt_shares,tlt_weight,tlt_signal_today,tlt_pending_intent,tlt_pending_reason,tlt_pending_delta,tlt_executed_intent,tlt_exec_side,tlt_exec_shares,tlt_exec_price
2013-07-10,19756188,7752439,False,False,,132.80687,90385,0.6076,hold,,,0.0,,,0,0.0,120.949997,0,0.0,hold,,,0.0,,,0,0.0,74.904251,0,0.0,hold,,,0.0,,,0,0.0
2013-07-11,19919688,7752439,False,False,,134.615799,90385,0.6108,hold,,,0.0,,,0,0.0,124.239998,0,0.0,hold,,,0.0,,,0,0.0,75.782936,0,0.0,hold,,,0.0,,,0,0.0
2013-07-12,19924772,7752439,False,False,,134.672043,90385,0.6109,hold,,,0.0,,,0,0.0,124.129997,0,0.0,hold,,,0.0,,,0,0.0,75.719681,0,0.0,hold,,,0.0,,,0,0.0
2013-07-15,19971283,7752439,False,False,,135.18663,90385,0.6118,hold,,,0.0,,,0,0.0,124.18,0,0.0,hold,,,0.0,,,0,0.0,76.120323,0,0.0,hold,,,0.0,,,0,0.0
2013-07-16,19925498,7752439,False,False,,134.680084,90385,0.6109,hold,,,0.0,,,0,0.0,124.889999,0,0.0,hold,,,0.0,,,0,0.0,76.380463,0,0.0,hold,,,0.0,,,0,0.0
2013-07-17,19956746,7752439,False,False,,135.025803,90385,0.6115,hold,,,0.0,,,0,0.0,123.32,0,0.0,hold,,,0.0,,,0,0.0,76.521027,0,0.0,hold,,,0.0,,,0,0.0
2013-07-18,20023600,7752439,False,False,,135.765457,90385,0.6128,hold,,,0.0,,,0,0.0,124.010002,0,0.0,hold,,,0.0,,,0,0.0,75.565041,0,0.0,hold,,,0.0,,,0,0.0
2013-07-19,20045398,7752439,False,False,,136.006622,90385,0.6133,hold,,,0.0,,,0,0.0,125.110001,0,0.0,hold,,,0.0,,,0,0.0,76.76001,0,0.0,hold,,,0.0,,,0,0.0
2013-07-22,20069379,7752439,False,False,,136.271942,90385,0.6137,hold,,,0.0,,,0,0.0,128.839996,0,0.0,hold,,,0.0,,,0,0.0,76.872475,0,0.0,hold,,,0.0,,,0,0.0
2013-07-23,20043218,7752439,False,False,,135.982513,90385,0.6132,hold,,,0.0,,,0,0.0,129.710007,0,0.0,hold,,,0.0,,,0,0.0,76.549141,0,0.0,hold,,,0.0,,,0,0.0
2013-07-24,19998160,7752439,False,False,,135.483994,90385,0.6123,hold,,,0.0,,,0,0.0,127.480003,0,0.0,hold,,,0.0,,,0,0.0,75.579071,0,0.0,hold,,,0.0,,,0,0.0
2013-07-25,20027957,7752439,False,False,,135.81366,90385,0.6129,hold,,,0.0,,,0,0.0,128.669998,0,0.0,hold,,,0.0,,,0,0.0,75.550949,0,0.0,hold,,,0.0,,,0,0.0
2013-07-26,20041037,7752439,False,False,,135.958374,90385,0.6132,hold,,,0.0,,,0,0.0,128.779999,0,0.0,hold,,,0.0,,,0,0.0,76.014931,0,0.0,hold,,,0.0,,,0,0.0
2013-07-29,20003249,7752439,False,False,,135.540298,90385,0.6124,hold,,,0.0,,,0,0.0,128.470001,0,0.0,hold,,,0.0,,,0,0.0,75.459572,0,0.0,hold,,,0.0,,,0,0.0
2013-07-30,20003249,7752439,False,False,,135.540298,90385,0.6124,hold,,,0.0,,,0,0.0,128.119995,0,0.0,hold,,,0.0,,,0,0.0,75.431458,0,0.0,hold,,,0.0,,,0,0.0
2013-07-31,20011976,7752439,False,False,,135.636856,90385,0.6126,hold,,,0.0,,,0,0.0,127.959999,0,0.0,hold,,,0.0,,,0,0.0,75.70562,0,0.0,hold,,,0.0,,,0,0.0
2013-08-01,20153670,7752439,True,False,,137.204529,90385,0.6153,hold,,,0.0,,,0,0.0,126.610001,0,0.0,hold,,,0.0,,,0,0.0,74.246902,0,0.0,hold,,,0.0,,,0,0.0
2013-08-02,20174747,7752439,False,False,,137.437714,90385,0.6157,hold,,,0.0,,,0,0.0,126.360001,0,0.0,hold,,,0.0,,,0,0.0,75.064316,0,0.0,hold,,,0.0,,,0,0.0
2013-08-05,20156579,7752439,False,False,,137.23671,90385,0.6154,hold,,,0.0,,,0,0.0,125.699997,0,0.0,hold,,,0.0,,,0,0.0,74.486465,0,0.0,hold,,,0.0,,,0,0.0
2013-08-06,20086090,7752439,False,False,,136.456833,90385,0.614,hold,,,0.0,,,0,0.0,123.970001,0,0.0,hold,,,0.0,,,0,0.0,74.704948,0,0.0,hold,,,0.0,,,0,0.0
2013-08-07,20046129,7752439,False,False,,136.014709,90385,0.6133,hold,,,0.0,,,0,0.0,124.150002,0,0.0,hold,,,0.0,,,0,0.0,75.261696,0,0.0,hold,,,0.0,,,0,0.0
2013-08-08,20091179,7752439,False,False,,136.513138,90385,0.6141,hold,,,0.0,,,0,0.0,126.860001,0,0.0,hold,,,0.0,,,0,0.0,75.466019,0,0.0,hold,,,0.0,,,0,0.0
2013-08-09,20055573,7752439,False,False,,136.119202,90385,0.6135,hold,,,0.0,,,0,0.0,126.860001,0,0.0,hold,,,0.0,,,0,0.0,75.5858,0,0.0,hold,,,0.0,,,0,0.0
2013-08-12,20041037,7752439,False,False,,135.958374,90385,0.6132,hold,,,0.0,,,0,0.0,129.130005,0,0.0,hold,,,0.0,,,0,0.0,75.071358,0,0.0,hold,,,0.0,,,0,0.0
2013-08-13,20077379,7752439,False,False,,136.360458,90385,0.6139,hold,,,0.0,,,0,0.0,127.739998,0,0.0,hold,,,0.0,,,0,0.0,73.986168,0,0.0,hold,,,0.0,,,0,0.0
2013-08-14,20014157,7752439,False,False,,135.66098,90385,0.6127,hold,,,0.0,,,0,0.0,129.0,0,0.0,hold,,,0.0,,,0,0.0,74.098915,0,0.0,hold,,,0.0,,,0,0.0
2013-08-15,19842660,7752439,False,False,,133.76358,90385,0.6093,hold,,,0.0,,,0,0.0,131.690002,0,0.0,hold,,,0.0,,,0,0.0,73.098251,0,0.0,hold,,,0.0,,,0,0.0
2013-08-16,19802693,7752439,False,False,,133.321396,90385,0.6085,hold,,,0.0,,,0,0.0,132.580002,0,0.0,hold,,,0.0,,,0,0.0,72.844528,0,0.0,hold,,,0.0,,,0,0.0
2013-08-19,19725668,7752439,False,False,,132.469208,90385,0.607,hold,,,0.0,,,0,0.0,132.009995,0,0.0,hold,,,0.0,,,0,0.0,72.210289,0,0.0,hold,,,0.0,,,0,0.0
2013-08-20,19784530,7752439,False,False,,133.120438,90385,0.6082,hold,,,0.0,,,0,0.0,132.449997,0,0.0,hold,,,0.0,,,0,0.0,72.767059,0,0.0,hold,,,0.0,,,0,0.0
2013-08-21,19710409,7752439,False,False,,132.300385,90385,0.6067,hold,,,0.0,,,0,0.0,132.070007,0,0.0,hold,,,0.0,,,0,0.0,71.970741,0,0.0,hold,,,0.0,,,0,0.0
2013-08-22,19819408,7752439,False,False,,133.506317,90385,0.6088,hold,,,0.0,,,0,0.0,132.809998,0,0.0,hold,,,0.0,,,0,0.0,72.703636,0,0.0,hold,,,0.0,,,0,0.0
2013-08-23,19860101,7752439,False,False,,133.956543,90385,0.6096,hold,,,0.0,,,0,0.0,134.899994,0,0.0,hold,,,0.0,,,0,0.0,73.492867,0,0.0,hold,,,0.0,,,0,0.0
2013-08-26,19815044,7752439,False,False,,133.458038,90385,0.6088,hold,,,0.0,,,0,0.0,135.449997,0,0.0,hold,,,0.0,,,0,0.0,73.859306,0,0.0,hold,,,0.0,,,0,0.0
2013-08-27,19621026,7752439,False,False,,131.311462,90385,0.6049,hold,,,0.0,,,0,0.0,136.75,0,0.0,hold,,,0.0,,,0,0.0,74.78952,0,0.0,hold,,,0.0,,,0,0.0
2013-08-28,19663178,7752439,False,False,,131.777832,90385,0.6057,hold,,,0.0,,,0,0.0,136.710007,0,0.0,hold,,,0.0,,,0,0.0,74.183449,0,0.0,hold,,,0.0,,,0,0.0
2013-08-29,19682065,7752439,False,False,,131.986786,90385,0.6061,hold,,,0.0,,,0,0.0,135.869995,0,0.0,hold,,,0.0,,,0,0.0,74.775391,0,0.0,hold,,,0.0,,,0,0.0
2013-08-30,19644281,7752439,False,False,,131.568756,90385,0.6054,hold,,,0.0,,,0,0.0,134.619995,0,0.0,hold,,,0.0,,,0,0.0,74.690865,0,0.0,hold,,,0.0,,,0,0.0
2013-09-03,19698053,7752439,True,False,,132.163681,90385,0.6064,hold,,,0.0,,,0,0.0,136.419998,0,0.0,hold,,,0.0,,,0,0.0,73.637375,0,0.0,hold,,,0.0,,,0,0.0
2013-09-04,19796882,7752439,False,False,,133.257095,90385,0.6084,hold,,,0.0,,,0,0.0,134.660004,0,0.0,hold,,,0.0,,,0,0.0,73.474884,0,0.0,hold,,,0.0,,,0,0.0
2013-09-05,19812141,7752439,False,False,,133.425919,90385,0.6087,hold,,,0.0,,,0,0.0,132.199997,0,0.0,hold,,,0.0,,,0,0.0,72.450371,0,0.0,hold,,,0.0,,,0,0.0
2013-09-06,19817955,7752439,False,False,,133.49025,90385,0.6088,hold,,,0.0,,,0,0.0,134.149994,0,0.0,hold,,,0.0,,,0,0.0,72.810722,0,0.0,hold,,,0.0,,,0,0.0
2013-09-09,19933495,7752439,False,False,,134.768555,90385,0.6111,hold,,,0.0,,,0,0.0,133.910004,0,0.0,hold,,,0.0,,,0,0.0,72.846069,0,0.0,hold,,,0.0,,,0,0.0
2013-09-10,20023600,7752439,False,False,,135.765457,90385,0.6128,hold,,,0.0,,,0,0.0,131.740005,0,0.0,hold,,,0.0,,,0,0.0,72.337341,0,0.0,hold,,,0.0,,,0,0.0
2013-09-11,20062114,7752439,False,False,,136.191574,90385,0.6136,hold,,,0.0,,,0,0.0,131.699997,0,0.0,hold,,,0.0,,,0,0.0,72.980217,0,0.0,hold,,,0.0,,,0,0.0
2013-09-12,20029413,7752439,False,False,,135.829773,90385,0.6129,hold,,,0.0,,,0,0.0,127.669998,0,0.0,hold,,,0.0,,,0,0.0,72.881371,0,0.0,hold,,,0.0,,,0,0.0
2013-09-13,20057027,7752439,False,False,,136.135284,90385,0.6135,hold,,,0.0,,,0,0.0,127.82,0,0.0,hold,,,0.0,,,0,0.0,73.163986,0,0.0,hold,,,0.0,,,0,0.0
2013-09-16,20128240,7752439,False,False,,136.923172,90385,0.6148,hold,,,0.0,,,0,0.0,126.449997,0,0.0,hold,,,0.0,,,0,0.0,72.67646,0,0.0,hold,,,0.0,,,0,0.0
2013-09-17,20183463,7752439,False,False,,137.534149,90385,0.6159,hold,,,0.0,,,0,0.0,126.5,0,0.0,hold,,,0.0,,,0,0.0,73.277023,0,0.0,hold,,,0.0,,,0,0.0
2013-09-18,20327343,7752439,False,False,,139.126007,90385,0.6186,hold,,,0.0,,,0,0.0,132.009995,0,0.0,hold,,,0.0,,,0,0.0,74.181419,0,0.0,hold,,,0.0,,,0,0.0
2013-09-19,20306271,7752439,False,False,,138.892868,90385,0.6182,hold,,,0.0,,,0,0.0,131.75,0,0.0,hold,,,0.0,,,0,0.0,73.743355,0,0.0,hold,,,0.0,,,0,0.0
2013-09-20,20218501,7752439,False,False,,137.921799,90385,0.6166,hold,,,0.0,,,0,0.0,127.959999,0,0.0,hold,,,0.0,,,0,0.0,74.131966,0,0.0,hold,,,0.0,,,0,0.0
2013-09-23,20160816,7752439,False,False,,137.283585,90385,0.6155,hold,,,0.0,,,0,0.0,127.550003,0,0.0,hold,,,0.0,,,0,0.0,74.676025,0,0.0,hold,,,0.0,,,0,0.0
2013-09-24,20131604,7752439,False,False,,136.960388,90385,0.6149,hold,,,0.0,,,0,0.0,127.660004,0,0.0,hold,,,0.0,,,0,0.0,75.481491,0,0.0,hold,,,0.0,,,0,0.0
2013-09-25,20095828,7752439,False,False,,136.564575,90385,0.6142,hold,,,0.0,,,0,0.0,128.789993,0,0.0,hold,,,0.0,,,0,0.0,75.636902,0,0.0,hold,,,0.0,,,0,0.0
2013-09-26,20143291,7752439,False,False,,137.089691,90385,0.6151,hold,,,0.0,,,0,0.0,127.790001,0,0.0,hold,,,0.0,,,0,0.0,75.107002,0,0.0,hold,,,0.0,,,0,0.0
2013-09-27,20086338,7752439,False,False,,136.459579,90385,0.614,hold,,,0.0,,,0,0.0,128.970001,0,0.0,hold,,,0.0,,,0,0.0,75.290703,0,0.0,hold,,,0.0,,,0,0.0
2013-09-30,20020617,7752439,False,False,,135.732452,90385,0.6128,hold,,,0.0,,,0,0.0,128.179993,0,0.0,hold,,,0.0,,,0,0.0,75.177673,0,0.0,hold,,,0.0,,,0,0.0
2013-10-01,20117735,7752439,True,False,,136.806946,90385,0.6146,hold,,,0.0,,,0,0.0,124.589996,0,0.0,hold,,,0.0,,,0,0.0,74.949539,0,0.0,hold,,,0.0,,,0,0.0
2013-10-02,20106051,7752439,False,False,,136.677673,90385,0.6144,hold,,,0.0,,,0,0.0,127.059998,0,0.0,hold,,,0.0,,,0,0.0,75.062943,0,0.0,hold,,,0.0,,,0,0.0
2013-10-03,19992137,7752439,False,False,,135.417358,90385,0.6122,hold,,,0.0,,,0,0.0,127.18,0,0.0,hold,,,0.0,,,0,0.0,74.94249,0,0.0,hold,,,0.0,,,0,0.0
2013-10-04,20084874,7752439,False,False,,136.443375,90385,0.614,hold,,,0.0,,,0,0.0,126.529999,0,0.0,hold,,,0.0,,,0,0.0,74.885826,0,0.0,hold,,,0.0,,,0,0.0
2013-10-07,19978268,7752439,False,False,,135.263916,90385,0.612,hold,,,0.0,,,0,0.0,127.639999,0,0.0,hold,,,0.0,,,0,0.0,75.190453,0,0.0,hold,,,0.0,,,0,0.0
2013-10-08,19835875,7752439,False,False,,133.688507,90385,0.6092,hold,,,0.0,,,0,0.0,127.400002,0,0.0,hold,,,0.0,,,0,0.0,75.211662,0,0.0,hold,,,0.0,,,0,0.0
2013-10-09,19844638,7752439,False,False,,133.785461,90385,0.6093,hold,,,0.0,,,0,0.0,126.110001,0,0.0,hold,,,0.0,,,0,0.0,74.609512,0,0.0,hold,,,0.0,,,0,0.0
2013-10-10,20105321,7752439,False,False,,136.669601,90385,0.6144,hold,,,0.0,,,0,0.0,124.269997,0,0.0,hold,,,0.0,,,0,0.0,74.729958,0,0.0,hold,,,0.0,,,0,0.0
2013-10-11,20184913,7752439,False,False,,137.550186,90385,0.6159,hold,,,0.0,,,0,0.0,122.599998,0,0.0,hold,,,0.0,,,0,0.0,74.708725,0,0.0,hold,,,0.0,,,0,0.0
2013-10-14,20234563,7752439,False,False,,138.099503,90385,0.6169,hold,,,0.0,,,0,0.0,122.830002,0,0.0,hold,,,0.0,,,0,0.0,74.10656,0,0.0,hold,,,0.0,,,0,0.0
2013-10-15,20144023,7752439,False,False,,137.097794,90385,0.6151,hold,,,0.0,,,0,0.0,123.730003,0,0.0,hold,,,0.0,,,0,0.0,74.056961,0,0.0,hold,,,0.0,,,0,0.0
2013-10-16,20317077,7752439,False,False,,139.012421,90385,0.6184,hold,,,0.0,,,0,0.0,123.540001,0,0.0,hold,,,0.0,,,0,0.0,74.985046,0,0.0,hold,,,0.0,,,0,0.0
2013-10-17,20401049,7752439,False,False,,139.941467,90385,0.62,hold,,,0.0,,,0,0.0,127.419998,0,0.0,hold,,,0.0,,,0,0.0,75.665047,0,0.0,hold,,,0.0,,,0,0.0
2013-10-18,20486481,7752439,False,False,,140.886673,90385,0.6216,hold,,,0.0,,,0,0.0,126.849998,0,0.0,hold,,,0.0,,,0,0.0,75.828041,0,0.0,hold,,,0.0,,,0,0.0
2013-10-21,20487216,7752439,False,False,,140.894806,90385,0.6216,hold,,,0.0,,,0,0.0,126.980003,0,0.0,hold,,,0.0,,,0,0.0,75.587158,0,0.0,hold,,,0.0,,,0,0.0
2013-10-22,20560964,7752439,False,False,,141.710739,90385,0.623,hold,,,0.0,,,0,0.0,129.339996,0,0.0,hold,,,0.0,,,0,0.0,76.430138,0,0.0,hold,,,0.0,,,0,0.0
2013-10-23,20499629,7752439,False,False,,141.032135,90385,0.6218,hold,,,0.0,,,0,0.0,128.690002,0,0.0,hold,,,0.0,,,0,0.0,76.727654,0,0.0,hold,,,0.0,,,0,0.0
2013-10-24,20541983,7752439,False,False,,141.500732,90385,0.6226,hold,,,0.0,,,0,0.0,129.899994,0,0.0,hold,,,0.0,,,0,0.0,76.430138,0,0.0,hold,,,0.0,,,0,0.0
2013-10-25,20600397,7752439,False,False,,142.147018,90385,0.6237,hold,,,0.0,,,0,0.0,130.460007,0,0.0,hold,,,0.0,,,0,0.0,76.713516,0,0.0,hold,,,0.0,,,0,0.0
2013-10-28,20620843,7752439,False,False,,142.37323,90385,0.624,hold,,,0.0,,,0,0.0,130.559998,0,0.0,hold,,,0.0,,,0,0.0,76.451363,0,0.0,hold,,,0.0,,,0,0.0
2013-10-29,20689482,7752439,False,False,,143.132629,90385,0.6253,hold,,,0.0,,,0,0.0,129.770004,0,0.0,hold,,,0.0,,,0,0.0,76.550606,0,0.0,hold,,,0.0,,,0,0.0
2013-10-30,20625225,7752439,False,False,,142.421707,90385,0.6241,hold,,,0.0,,,0,0.0,129.600006,0,0.0,hold,,,0.0,,,0,0.0,76.090096,0,0.0,hold,,,0.0,,,0,0.0
2013-10-31,20588714,7752439,False,False,,142.017761,90385,0.6235,hold,,,0.0,,,0,0.0,127.739998,0,0.0,hold,,,0.0,,,0,0.0,76.253044,0,0.0,hold,,,0.0,,,0,0.0
2013-11-01,20619384,7752439,True,False,,142.357086,90385,0.624,hold,,,0.0,,,0,0.0,126.949997,0,0.0,hold,,,0.0,,,0,0.0,75.427673,0,0.0,hold,,,0.0,,,0,0.0
2013-11-04,20664655,7752439,False,False,,142.857956,90385,0.6248,hold,,,0.0,,,0,0.0,126.809998,0,0.0,hold,,,0.0,,,0,0.0,75.498749,0,0.0,hold,,,0.0,,,0,0.0
2013-11-05,20623766,7752439,False,False,,142.405563,90385,0.6241,hold,,,0.0,,,0,0.0,126.559998,0,0.0,hold,,,0.0,,,0,0.0,74.596588,0,0.0,hold,,,0.0,,,0,0.0
2013-11-06,20689482,7752439,False,False,,143.132629,90385,0.6253,hold,,,0.0,,,0,0.0,127.199997,0,0.0,hold,,,0.0,,,0,0.0,74.632118,0,0.0,hold,,,0.0,,,0,0.0
2013-11-07,20525916,7752439,False,False,,141.322968,90385,0.6223,hold,,,0.0,,,0,0.0,126.160004,0,0.0,hold,,,0.0,,,0,0.0,75.26429,0,0.0,hold,,,0.0,,,0,0.0
2013-11-08,20698245,7752439,False,False,,143.229584,90385,0.6255,hold,,,0.0,,,0,0.0,124.279999,0,0.0,hold,,,0.0,,,0,0.0,73.453018,0,0.0,hold,,,0.0,,,0,0.0
2013-11-11,20700434,7752439,False,False,,143.253799,90385,0.6255,hold,,,0.0,,,0,0.0,123.870003,0,0.0,hold,,,0.0,,,0,0.0,73.175972,0,0.0,hold,,,0.0,,,0,0.0
2013-11-12,20674150,7752439,False,False,,142.962997,90385,0.625,hold,,,0.0,,,0,0.0,122.449997,0,0.0,hold,,,0.0,,,0,0.0,73.516907,0,0.0,hold,,,0.0,,,0,0.0
2013-11-13,20777839,7752439,False,False,,144.110199,90385,0.6269,hold,,,0.0,,,0,0.0,122.849998,0,0.0,hold,,,0.0,,,0,0.0,73.786873,0,0.0,hold,,,0.0,,,0,0.0
2013-11-14,20842830,7752439,False,False,,144.829239,90385,0.6281,hold,,,0.0,,,0,0.0,124.269997,0,0.0,hold,,,0.0,,,0,0.0,74.241455,0,0.0,hold,,,0.0,,,0,0.0
2013-11-15,20899785,7752439,False,False,,145.459381,90385,0.6291,hold,,,0.0,,,0,0.0,124.32,0,0.0,hold,,,0.0,,,0,0.0,74.39061,0,0.0,hold,,,0.0,,,0,0.0
2013-11-18,20853779,7752439,False,False,,144.950378,90385,0.6282,hold,,,0.0,,,0,0.0,122.900002,0,0.0,hold,,,0.0,,,0,0.0,74.838135,0,0.0,hold,,,0.0,,,0,0.0
2013-11-19,20825303,7752439,False,False,,144.63533,90385,0.6277,hold,,,0.0,,,0,0.0,122.949997,0,0.0,hold,,,0.0,,,0,0.0,74.269875,0,0.0,hold,,,0.0,,,0,0.0
2013-11-20,20784410,7752439,False,False,,144.182892,90385,0.627,hold,,,0.0,,,0,0.0,120.120003,0,0.0,hold,,,0.0,,,0,0.0,73.00547,0,0.0,hold,,,0.0,,,0,0.0
2013-11-21,20889560,7752439,False,False,,145.346252,90385,0.6289,hold,,,0.0,,,0,0.0,119.940002,0,0.0,hold,,,0.0,,,0,0.0,73.126266,0,0.0,hold,,,0.0,,,0,0.0
2013-11-22,20955277,7752439,False,False,,146.073334,90385,0.63,hold,,,0.0,,,0,0.0,119.919998,0,0.0,hold,,,0.0,,,0,0.0,73.808189,0,0.0,hold,,,0.0,,,0,0.0
2013-11-25,20942134,7752439,False,False,,145.927917,90385,0.6298,hold,,,0.0,,,0,0.0,120.459999,0,0.0,hold,,,0.0,,,0,0.0,74.021233,0,0.0,hold,,,0.0,,,0,0.0
2013-11-26,20945786,7752439,False,False,,145.968323,90385,0.6299,hold,,,0.0,,,0,0.0,119.82,0,0.0,hold,,,0.0,,,0,0.0,74.298225,0,0.0,hold,,,0.0,,,0,0.0
2013-11-27,20977915,7752439,False,False,,146.323792,90385,0.6304,hold,,,0.0,,,0,0.0,119.459999,0,0.0,hold,,,0.0,,,0,0.0,74.170395,0,0.0,hold,,,0.0,,,0,0.0
2013-11-29,20969153,7752439,False,False,,146.226852,90385,0.6303,hold,,,0.0,,,0,0.0,120.699997,0,0.0,hold,,,0.0,,,0,0.0,74.191711,0,0.0,hold,,,0.0,,,0,0.0
2013-12-02,20934828,7752439,True,False,,145.847092,90385,0.6297,hold,,,0.0,,,0,0.0,117.580002,0,0.0,hold,,,0.0,,,0,0.0,73.614655,0,0.0,hold,,,0.0,,,0,0.0
2013-12-03,20877877,7752439,False,False,,145.216995,90385,0.6287,hold,,,0.0,,,0,0.0,117.959999,0,0.0,hold,,,0.0,,,0,0.0,73.885368,0,0.0,hold,,,0.0,,,0,0.0
2013-12-04,20876411,7752439,False,False,,145.200775,90385,0.6287,hold,,,0.0,,,0,0.0,119.959999,0,0.0,hold,,,0.0,,,0,0.0,73.180069,0,0.0,hold,,,0.0,,,0,0.0
2013-12-05,20818729,7752439,False,False,,144.562592,90385,0.6276,hold,,,0.0,,,0,0.0,118.300003,0,0.0,hold,,,0.0,,,0,0.0,72.973465,0,0.0,hold,,,0.0,,,0,0.0
2013-12-06,20964766,7752439,False,False,,146.178314,90385,0.6302,hold,,,0.0,,,0,0.0,118.550003,0,0.0,hold,,,0.0,,,0,0.0,73.322556,0,0.0,hold,,,0.0,,,0,0.0
2013-12-09,20998356,7752439,False,False,,146.549942,90385,0.6308,hold,,,0.0,,,0,0.0,119.720001,0,0.0,hold,,,0.0,,,0,0.0,73.493553,0,0.0,hold,,,0.0,,,0,0.0
2013-12-10,20950898,7752439,False,False,,146.024887,90385,0.63,hold,,,0.0,,,0,0.0,121.82,0,0.0,hold,,,0.0,,,0,0.0,74.020729,0,0.0,hold,,,0.0,,,0,0.0
2013-12-11,20802664,7752439,False,False,,144.384857,90385,0.6273,hold,,,0.0,,,0,0.0,120.860001,0,0.0,hold,,,0.0,,,0,0.0,73.450836,0,0.0,hold,,,0.0,,,0,0.0
2013-12-12,20759583,7752439,False,False,,143.908218,90385,0.6266,hold,,,0.0,,,0,0.0,118.290001,0,0.0,hold,,,0.0,,,0,0.0,73.172958,0,0.0,hold,,,0.0,,,0,0.0
2013-12-13,20758126,7752439,False,False,,143.89209,90385,0.6265,hold,,,0.0,,,0,0.0,119.379997,0,0.0,hold,,,0.0,,,0,0.0,73.529167,0,0.0,hold,,,0.0,,,0,0.0
2013-12-16,20839172,7752439,False,False,,144.788773,90385,0.628,hold,,,0.0,,,0,0.0,119.690002,0,0.0,hold,,,0.0,,,0,0.0,73.258484,0,0.0,hold,,,0.0,,,0,0.0
2013-12-17,20797550,7752439,False,False,,144.328278,90385,0.6272,hold,,,0.0,,,0,0.0,118.650002,0,0.0,hold,,,0.0,,,0,0.0,73.586151,0,0.0,hold,,,0.0,,,0,0.0
2013-12-18,21020268,7752439,False,False,,146.792374,90385,0.6312,hold,,,0.0,,,0,0.0,117.610001,0,0.0,hold,,,0.0,,,0,0.0,73.215683,0,0.0,hold,,,0.0,,,0,0.0
2013-12-19,21004934,7752439,False,False,,146.622726,90385,0.6309,hold,,,0.0,,,0,0.0,114.82,0,0.0,hold,,,0.0,,,0,0.0,73.144478,0,0.0,hold,,,0.0,,,0,0.0
2013-12-20,21082014,7752439,False,False,,147.475525,90385,0.6323,hold,,,0.0,,,0,0.0,115.940002,0,0.0,hold,,,0.0,,,0,0.0,74.270119,0,0.0,hold,,,0.0,,,0,0.0
2013-12-23,21153232,7752439,False,False,,148.263458,90385,0.6335,hold,,,0.0,,,0,0.0,115.57,0,0.0,hold,,,0.0,,,0,0.0,73.849785,0,0.0,hold,,,0.0,,,0,0.0
2013-12-24,21182597,7752439,False,False,,148.588348,90385,0.634,hold,,,0.0,,,0,0.0,116.099998,0,0.0,hold,,,0.0,,,0,0.0,73.258484,0,0.0,hold,,,0.0,,,0,0.0
2013-12-26,21250878,7752439,False,False,,149.343796,90385,0.6352,hold,,,0.0,,,0,0.0,116.739998,0,0.0,hold,,,0.0,,,0,0.0,72.976105,0,0.0,hold,,,0.0,,,0,0.0
2013-12-27,21250143,7752439,False,False,,149.335663,90385,0.6352,hold,,,0.0,,,0,0.0,117.120003,0,0.0,hold,,,0.0,,,0,0.0,72.76886,0,0.0,hold,,,0.0,,,0,0.0
2013-12-30,21247945,7752439,False,False,,149.31134,90385,0.6351,hold,,,0.0,,,0,0.0,115.389999,0,0.0,hold,,,0.0,,,0,0.0,73.269188,0,0.0,hold,,,0.0,,,0,0.0
2013-12-31,21311814,7752439,False,False,,150.017975,90385,0.6362,hold,,,0.0,,,0,0.0,116.120003,0,0.0,hold,,,0.0,,,0,0.0,72.804581,0,0.0,hold,,,0.0,,,0,0.0
2014-01-02,21181867,7752439,True,False,,148.580276,90385,0.634,hold,,,0.0,,,0,0.0,118.0,0,0.0,hold,,,0.0,,,0,0.0,73.026123,0,0.0,hold,,,0.0,,,0,0.0
2014-01-03,21179662,7752439,False,False,,148.555878,90385,0.634,hold,,,0.0,,,0,0.0,119.290001,0,0.0,hold,,,0.0,,,0,0.0,73.026123,0,0.0,hold,,,0.0,,,0,0.0
2014-01-06,21140759,7752439,False,False,,148.125458,90385,0.6333,hold,,,0.0,,,0,0.0,119.5,0,0.0,hold,,,0.0,,,0,0.0,73.333519,0,0.0,hold,,,0.0,,,0,0.0
2014-01-07,21222980,7752439,False,False,,149.035141,90385,0.6347,hold,,,0.0,,,0,0.0,118.82,0,0.0,hold,,,0.0,,,0,0.0,73.519325,0,0.0,hold,,,0.0,,,0,0.0
2014-01-08,21225915,7752439,False,False,,149.067612,90385,0.6348,hold,,,0.0,,,0,0.0,118.120003,0,0.0,hold,,,0.0,,,0,0.0,73.319221,0,0.0,hold,,,0.0,,,0,0.0
2014-01-09,21234732,7752439,False,False,,149.165161,90385,0.6349,hold,,,0.0,,,0,0.0,118.459999,0,0.0,hold,,,0.0,,,0,0.0,73.748077,0,0.0,hold,,,0.0,,,0,0.0
2014-01-10,21271433,7752439,False,False,,149.571213,90385,0.6355,hold,,,0.0,,,0,0.0,120.260002,0,0.0,hold,,,0.0,,,0,0.0,74.627205,0,0.0,hold,,,0.0,,,0,0.0
