date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2024-04-02,gld,39072,38033,20.55,20.34,8119943,8020779,-1039,-99164,monthly
2024-04-02,tlt,81741,93079,17.58,19.95,6946787,7866760,11338,919973,monthly
2024-04-02,cash,0,0,0.0,0.0,243,59,0,-184,monthly
2024-04-16,spy,46498,46498,58.87,58.95,22898633,22856870,0,-41763,
2024-04-16,gld,38033,38033,21.6,21.7,8403391,8413660,0,10269,
2024-04-16,tlt,93079,0,19.53,0.0,7597526,0,-93079,-7597526,
2024-04-16,cash,0,0,0.0,19.35,59,7503212,0,7503153,
2024-08-07,spy,46498,46549,59.93,59.88,23778557,23645532,51,-133025,daily
2024-08-07,gld,38033,35960,21.16,20.09,8393882,7930978,-2073,-462904,daily
2024-08-07,tlt,0,88596,0.0,20.03,0,7908067,88596,7908067,daily
2024-08-07,cash,0,0,18.91,0.0,7503212,339,0,-7502873,daily
2024-11-04,spy,46549,45728,61.07,59.77,26113369,25597540,-821,-515829,monthly
2024-11-04,gld,35960,33872,21.23,20.0,9078821,8563857,-2088,-514964,monthly
2024-11-04,tlt,88596,99941,17.69,20.23,7564134,8665190,11345,1101056,monthly
2024-11-04,cash,0,0,0.0,0.0,339,67,0,-272,monthly
2024-12-30,spy,45728,45728,62.03,61.73,26819564,26513506,0,-306058,
2024-12-30,gld,33872,33872,18.91,18.98,8176700,8150619,0,-26081,
2024-12-30,tlt,99941,0,19.06,0.0,8241752,0,-99941,-8241752,
2024-12-30,cash,0,0,0.0,19.29,67,8285964,0,8285897,
2025-04-02,spy,45728,46947,58.45,60.13,25361303,26202153,1219,840850,monthly
2025-04-02,gld,33872,30174,22.45,19.95,9740571,8694939,-3698,-1045632,monthly
2025-04-02,tlt,0,0,0.0,0.0,0,0,0,0,monthly
2025-04-02,cash,0,0,19.1,19.91,8285964,8677880,0,391916,monthly
2025-04-07,spy,46947,0,57.81,0.0,23452530,0,-46947,-23452530,
2025-04-07,gld,30174,30174,20.8,20.87,8440271,8258925,0,-181346,
2025-04-07,tlt,0,0,0.0,0.0,0,0,0,0,
2025-04-07,cash,0,0,21.39,79.13,8677880,31315478,0,22637598,
2025-05-02,spy,0,0,0.0,0.0,0,0,0,0,monthly
2025-05-02,gld,30174,27109,22.28,20.04,8975557,8077940,-3065,-897617,monthly
2025-05-02,tlt,0,0,0.0,0.0,0,0,0,0,monthly
2025-05-02,cash,0,0,77.72,79.96,31315478,32232739,0,917261,monthly
2025-05-16,spy,0,41248,0.0,60.19,0,24231777,41248,24231777,daily
2025-05-16,gld,27109,27066,20.03,19.78,8074144,7963899,-43,-110245,daily
2025-05-16,tlt,0,0,0.0,0.0,0,0,0,0,daily
2025-05-16,cash,0,0,79.97,20.02,32232739,8061475,0,-24171264,daily
2025-09-16,spy,41248,40527,61.07,59.94,27031923,26522848,-721,-509075,daily
2025-09-16,gld,27066,26124,20.72,20.05,9172938,8871449,-942,-301489,daily
2025-09-16,tlt,0,100513,0.0,20.0,0,8851332,100513,8851332,daily
2025-09-16,cash,0,0,18.21,0.0,8061475,30,0,-8061445,daily
2026-01-05,spy,40527,41092,59.17,59.76,27611423,28182821,565,571398,monthly
2026-01-05,gld,26124,23481,22.3,20.35,10404666,9598093,-2643,-806573,monthly
2026-01-05,tlt,100513,108403,18.54,19.88,8650867,9376034,7890,725167,monthly
2026-01-05,cash,0,0,0.0,0.0,30,616,0,586,monthly
2026-03-03,spy,41092,43250,57.04,60.44,28127910,29344135,2158,1216225,monthly
2026-03-03,gld,23481,19995,23.33,19.28,11505690,9360459,-3486,-2145231,monthly
2026-03-03,tlt,108403,110501,19.62,20.27,9675334,9842776,2098,167442,monthly
2026-03-03,cash,0,0,0.0,0.0,616,292,0,-324,monthly
