Date,equity,cash,rebalanced,rebalance_reason,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,spy_realized_pnl,spy_unrealized_pnl,qqq_value,qqq_weight,qqq_signal,qqq_shares,qqq_avg_price,qqq_realized_pnl,qqq_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,tlt_realized_pnl,tlt_unrealized_pnl,drawdown_pct
2017-01-18,26763475,139,False,,7917979,0.2959,buy,40445,176.242483,4186772,789852,8095193,0.3025,buy,70047,101.941939,5356007,954466,5448629,0.2036,buy,47433,100.12866,1848088,699226,5301534,0.1981,buy,56675,68.623502,1516766,1412297,-2.89
2017-01-19,26689091,139,False,,7888648,0.2956,buy,40445,176.242483,4186772,760521,8091247,0.3032,buy,70047,101.941939,5356007,950520,5443885,0.204,buy,47433,100.12866,1848088,694483,5265172,0.1973,buy,56675,68.623502,1516766,1375935,-3.16
2017-01-20,26738605,139,False,,7917631,0.2961,buy,40445,176.242483,4186772,789504,8109011,0.3033,buy,70047,101.941939,5356007,968284,5457167,0.2041,buy,47433,100.12866,1848088,707764,5254657,0.1965,buy,56675,68.623502,1516766,1365420,-2.98
2017-01-23,26812254,139,False,,7897029,0.2945,buy,40445,176.242483,4186772,768902,8115590,0.3027,buy,70047,101.941939,5356007,974863,5492267,0.2048,buy,47433,100.12866,1848088,742864,5307229,0.1979,buy,56675,68.623502,1516766,1417992,-2.72
2017-01-24,26856467,139,False,,7947662,0.2959,buy,40445,176.242483,4186772,819534,8170197,0.3042,buy,70047,101.941939,5356007,1029470,5467602,0.2036,buy,47433,100.12866,1848088,718199,5270867,0.1963,buy,56675,68.623502,1516766,1381630,-2.56
2017-01-25,26896287,139,False,,8016453,0.2981,buy,40445,176.242483,4186772,888326,8252440,0.3068,buy,70047,101.941939,5356007,1111713,5422541,0.2016,buy,47433,100.12866,1848088,673138,5204714,0.1935,buy,56675,68.623502,1516766,1315477,-2.41
2017-01-26,26863700,139,False,,8008073,0.2981,buy,40445,176.242483,4186772,879946,8260991,0.3075,buy,70047,101.941939,5356007,1120264,5372262,0.2,buy,47433,100.12866,1848088,622859,5222235,0.1944,buy,56675,68.623502,1516766,1332998,-2.53
2017-01-27,26896670,139,False,,7995500,0.2973,buy,40445,176.242483,4186772,867373,8276783,0.3077,buy,70047,101.941939,5356007,1136056,5383171,0.2001,buy,47433,100.12866,1848088,633768,5241077,0.1949,buy,56675,68.623502,1516766,1351840,-2.41
2017-01-30,26789602,139,False,,7945915,0.2966,buy,40445,176.242483,4186772,817788,8212305,0.3065,buy,70047,101.941939,5356007,1071578,5405939,0.2018,buy,47433,100.12866,1848088,656536,5225303,0.195,buy,56675,68.623502,1516766,1336066,-2.8
2017-01-31,26883765,139,False,,7945219,0.2955,buy,40445,176.242483,4186772,817092,8195857,0.3049,buy,70047,101.941939,5356007,1055130,5480883,0.2039,buy,47433,100.12866,1848088,731481,5261667,0.1957,buy,56675,68.623502,1516766,1372430,-2.46
2017-02-01,26894352,139,False,,7948360,0.2955,buy,40445,176.242483,4186772,820232,8252440,0.3068,buy,70047,101.941939,5356007,1111713,5464281,0.2032,buy,47433,100.12866,1848088,714879,5229131,0.1944,buy,56675,68.623502,1516766,1339894,-2.42
2017-02-02,26920516,139,False,,7953600,0.2954,buy,40445,176.242483,4186772,825473,8245201,0.3063,buy,70047,101.941939,5356007,1104474,5494639,0.2041,buy,47433,100.12866,1848088,745236,5226937,0.1942,buy,56675,68.623502,1516766,1337700,-2.32
2017-02-03,27010583,139,False,,8008421,0.2965,buy,40445,176.242483,4186772,880294,8268887,0.3061,buy,70047,101.941939,5356007,1128160,5508394,0.2039,buy,47433,100.12866,1848088,758991,5224742,0.1934,buy,56675,68.623502,1516766,1335505,-2.0
2017-02-06,27112219,139,False,,7994105,0.2949,buy,40445,176.242483,4186772,865977,8278757,0.3054,buy,70047,101.941939,5356007,1138030,5582864,0.2059,buy,47433,100.12866,1848088,833461,5256355,0.1939,buy,56675,68.623502,1516766,1367118,-1.63
2017-02-07,27170084,139,False,,7994454,0.2942,buy,40445,176.242483,4186772,866327,8309021,0.3058,buy,70047,101.941939,5356007,1168294,5571480,0.2051,buy,47433,100.12866,1848088,822077,5294990,0.1949,buy,56675,68.623502,1516766,1405753,-1.42
2017-02-08,27301008,139,False,,8004930,0.2932,buy,40445,176.242483,4186772,876803,8322836,0.3049,buy,70047,101.941939,5356007,1182109,5606106,0.2053,buy,47433,100.12866,1848088,856704,5366996,0.1966,buy,56675,68.623502,1516766,1477759,-0.94
2017-02-09,27274169,139,False,,8052420,0.2952,buy,40445,176.242483,4186772,924293,8353104,0.3063,buy,70047,101.941939,5356007,1212377,5563417,0.204,buy,47433,100.12866,1848088,814014,5305089,0.1945,buy,56675,68.623502,1516766,1415852,-1.04
2017-02-10,27345207,139,False,,8084196,0.2956,buy,40445,176.242483,4186772,956069,8380736,0.3065,buy,70047,101.941939,5356007,1240009,5578121,0.204,buy,47433,100.12866,1848088,828718,5302016,0.1939,buy,56675,68.623502,1516766,1412779,-0.78
2017-02-13,27381951,139,False,,8128195,0.2968,buy,40445,176.242483,4186772,1000068,8428111,0.3078,buy,70047,101.941939,5356007,1287384,5540175,0.2023,buy,47433,100.12866,1848088,790772,5285331,0.193,buy,56675,68.623502,1516766,1396094,-0.65
2017-02-14,27410679,139,False,,8160671,0.2977,buy,40445,176.242483,4186772,1032543,8456397,0.3085,buy,70047,101.941939,5356007,1315670,5546341,0.2023,buy,47433,100.12866,1848088,796938,5247132,0.1914,buy,56675,68.623502,1516766,1357895,-0.55
2017-02-15,27503802,139,False,,8203272,0.2983,buy,40445,176.242483,4186772,1075145,8506400,0.3093,buy,70047,101.941939,5356007,1365673,5571006,0.2026,buy,47433,100.12866,1848088,821603,5222985,0.1899,buy,56675,68.623502,1516766,1333748,-0.21
2017-02-16,27552611,139,False,,8196289,0.2975,buy,40445,176.242483,4186772,1068162,8503769,0.3086,buy,70047,101.941939,5356007,1363042,5600889,0.2033,buy,47433,100.12866,1848088,851486,5251525,0.1906,buy,56675,68.623502,1516766,1362288,-0.03
2017-02-17,27614573,139,False,,8209208,0.2973,buy,40445,176.242483,4186772,1081081,8540614,0.3093,buy,70047,101.941939,5356007,1399887,5581915,0.2021,buy,47433,100.12866,1848088,832513,5282696,0.1913,buy,56675,68.623502,1516766,1393459,0.0
2017-02-21,27699667,139,False,,8258097,0.2981,buy,40445,176.242483,4186772,1129970,8582720,0.3098,buy,70047,101.941939,5356007,1441993,5585236,0.2016,buy,47433,100.12866,1848088,835833,5273476,0.1904,buy,56675,68.623502,1516766,1384239,0.0
2017-02-22,27711996,139,False,,8250761,0.2977,buy,40445,176.242483,4186772,1122634,8586011,0.3098,buy,70047,101.941939,5356007,1445284,5592825,0.2018,buy,47433,100.12866,1848088,843423,5282259,0.1906,buy,56675,68.623502,1516766,1393022,0.0
2017-02-23,27750002,139,False,,8256350,0.2975,buy,40445,176.242483,4186772,1128223,8553771,0.3082,buy,70047,101.941939,5356007,1413044,5641681,0.2033,buy,47433,100.12866,1848088,892278,5298060,0.1909,buy,56675,68.623502,1516766,1408824,0.0
2017-02-24,27871812,139,False,,8266826,0.2966,buy,40445,176.242483,4186772,1138699,8570219,0.3075,buy,70047,101.941939,5356007,1429492,5677730,0.2037,buy,47433,100.12866,1848088,928327,5356898,0.1922,buy,56675,68.623502,1516766,1467661,0.0
2017-02-27,27836137,139,False,,8279746,0.2974,buy,40445,176.242483,4186772,1151619,8580748,0.3083,buy,70047,101.941939,5356007,1440021,5650219,0.203,buy,47433,100.12866,1848088,900816,5325285,0.1913,buy,56675,68.623502,1516766,1436048,-0.13
2017-02-28,27812449,139,False,,8257398,0.2969,buy,40445,176.242483,4186772,1129271,8554431,0.3076,buy,70047,101.941939,5356007,1413704,5655437,0.2033,buy,47433,100.12866,1848088,906034,5345043,0.1922,buy,56675,68.623502,1516766,1455806,-0.21
2017-03-01,27923830,139,False,,8372983,0.2999,buy,40445,176.242483,4186772,1244855,8647856,0.3097,buy,70047,101.941939,5356007,1507129,5647373,0.2022,buy,47433,100.12866,1848088,897970,5255479,0.1882,buy,56675,68.623502,1516766,1366242,0.0
2017-03-02,27738558,139,False,,8320253,0.3,buy,40445,176.242483,4186772,1192126,8604434,0.3102,buy,70047,101.941939,5356007,1463707,5577172,0.2011,buy,47433,100.12866,1848088,827770,5236560,0.1888,buy,56675,68.623502,1516766,1347323,-0.66
2017-03-03,27769906,139,False,,8325492,0.2998,buy,40445,176.242483,4186772,1197365,8620226,0.3104,buy,70047,101.941939,5356007,1479499,5573852,0.2007,buy,47433,100.12866,1848088,824449,5250198,0.1891,buy,56675,68.623502,1516766,1360961,-0.55
2017-03-06,27663485,139,False,,8300698,0.3001,buy,40445,176.242483,4186772,1172571,8601143,0.3109,buy,70047,101.941939,5356007,1460416,5536380,0.2001,buy,47433,100.12866,1848088,786977,5225125,0.1889,buy,56675,68.623502,1516766,1335888,-0.93
2017-03-07,27563797,139,False,,8275905,0.3002,buy,40445,176.242483,4186772,1147778,8586669,0.3115,buy,70047,101.941939,5356007,1445942,5491793,0.1992,buy,47433,100.12866,1848088,742390,5209290,0.189,buy,56675,68.623502,1516766,1320053,-1.29
2017-03-08,27501258,139,False,,8260543,0.3004,buy,40445,176.242483,4186772,1132415,8601800,0.3128,buy,70047,101.941939,5356007,1461073,5457641,0.1985,buy,47433,100.12866,1848088,708238,5181136,0.1884,buy,56675,68.623502,1516766,1291899,-1.51
2017-03-09,27448978,139,False,,8271017,0.3013,buy,40445,176.242483,4186772,1142890,8608379,0.3136,buy,70047,101.941939,5356007,1467652,5429656,0.1978,buy,47433,100.12866,1848088,680253,5139787,0.1872,buy,56675,68.623502,1516766,1250550,-1.7
2017-03-10,27544040,139,False,,8300000,0.3013,buy,40445,176.242483,4186772,1171872,8644566,0.3138,buy,70047,101.941939,5356007,1503839,5441514,0.1976,buy,47433,100.12866,1848088,692111,5157821,0.1873,buy,56675,68.623502,1516766,1268585,-1.36
2017-03-13,27531102,139,False,,8304190,0.3016,buy,40445,176.242483,4186772,1176063,8659043,0.3145,buy,70047,101.941939,5356007,1518316,5442462,0.1977,buy,47433,100.12866,1848088,693060,5125268,0.1862,buy,56675,68.623502,1516766,1236031,-1.41
2017-03-14,27473494,139,False,,8272411,0.3011,buy,40445,176.242483,4186772,1144284,8637986,0.3144,buy,70047,101.941939,5356007,1497259,5413054,0.197,buy,47433,100.12866,1848088,663651,5149903,0.1874,buy,56675,68.623502,1516766,1260667,-1.61
2017-03-15,27762315,139,False,,8343999,0.3006,buy,40445,176.242483,4186772,1215872,8691280,0.3131,buy,70047,101.941939,5356007,1550553,5514086,0.1986,buy,47433,100.12866,1848088,764684,5212811,0.1878,buy,56675,68.623502,1516766,1323574,-0.58
2017-03-16,27736352,139,False,,8327585,0.3002,buy,40445,176.242483,4186772,1199457,8685359,0.3131,buy,70047,101.941939,5356007,1544632,5536854,0.1996,buy,47433,100.12866,1848088,787452,5186415,0.187,buy,56675,68.623502,1516766,1297178,-0.67
2017-03-17,27763581,139,False,,8312959,0.2994,buy,40445,176.242483,4186772,1184832,8682328,0.3127,buy,70047,101.941939,5356007,1541601,5549187,0.1999,buy,47433,100.12866,1848088,799784,5218968,0.188,buy,56675,68.623502,1516766,1329731,-0.57
2017-03-20,27809473,139,False,,8303843,0.2986,buy,40445,176.242483,4186772,1175716,8690236,0.3125,buy,70047,101.941939,5356007,1549509,5573852,0.2004,buy,47433,100.12866,1848088,824449,5241402,0.1885,buy,56675,68.623502,1516766,1352165,-0.41
2017-03-21,27663400,139,False,,8197224,0.2963,buy,40445,176.242483,4186772,1069097,8558377,0.3094,buy,70047,101.941939,5356007,1417650,5622708,0.2033,buy,47433,100.12866,1848088,873305,5284952,0.191,buy,56675,68.623502,1516766,1395715,-0.93
2017-03-22,27775580,139,False,,8216516,0.2958,buy,40445,176.242483,4186772,1088389,8616395,0.3102,buy,70047,101.941939,5356007,1475668,5636463,0.2029,buy,47433,100.12866,1848088,887061,5306067,0.191,buy,56675,68.623502,1516766,1416830,-0.53
2017-03-23,27729986,139,False,,8207746,0.296,buy,40445,176.242483,4186772,1079619,8594639,0.3099,buy,70047,101.941939,5356007,1453912,5628874,0.203,buy,47433,100.12866,1848088,879471,5298588,0.1911,buy,56675,68.623502,1516766,1409351,-0.69
2017-03-24,27769757,139,False,,8201786,0.2953,buy,40445,176.242483,4186772,1073659,8612441,0.3101,buy,70047,101.941939,5356007,1471714,5637886,0.203,buy,47433,100.12866,1848088,888484,5317504,0.1915,buy,56675,68.623502,1516766,1428267,-0.55
2017-03-27,27831157,139,False,,8193368,0.2944,buy,40445,176.242483,4186772,1065241,8626284,0.31,buy,70047,101.941939,5356007,1485557,5669666,0.2037,buy,47433,100.12866,1848088,920264,5341699,0.1919,buy,56675,68.623502,1516766,1452462,-0.33
2017-03-28,27884650,139,False,,8252989,0.296,buy,40445,176.242483,4186772,1124862,8679030,0.3112,buy,70047,101.941939,5356007,1538303,5646424,0.2025,buy,47433,100.12866,1848088,897022,5306067,0.1903,buy,56675,68.623502,1516766,1416830,-0.14
2017-03-29,27978007,139,False,,8260705,0.2953,buy,40445,176.242483,4186772,1132578,8719243,0.3116,buy,70047,101.941939,5356007,1578516,5660180,0.2023,buy,47433,100.12866,1848088,910777,5337740,0.1908,buy,56675,68.623502,1516766,1448503,0.0
2017-03-30,27934916,139,False,,8287007,0.2967,buy,40445,176.242483,4186772,1158880,8733753,0.3126,buy,70047,101.941939,5356007,1593026,5619388,0.2012,buy,47433,100.12866,1848088,869985,5294629,0.1895,buy,56675,68.623502,1516766,1405392,-0.15
2017-03-31,27936950,139,False,,8267719,0.2959,buy,40445,176.242483,4186772,1139592,8727818,0.3124,buy,70047,101.941939,5356007,1587091,5631246,0.2016,buy,47433,100.12866,1848088,881843,5310027,0.1901,buy,56675,68.623502,1516766,1420791,-0.15
2017-04-03,28000739,139,False,,8253340,0.2948,buy,40445,176.242483,4186772,1125213,8722545,0.3115,buy,70047,101.941939,5356007,1581818,5661128,0.2022,buy,47433,100.12866,1848088,911726,5363587,0.1916,buy,56675,68.623502,1516766,1474350,0.0
2017-04-04,28003554,139,False,,8258600,0.2949,buy,40445,176.242483,4186772,1130473,8736388,0.312,buy,70047,101.941939,5356007,1595660,5673936,0.2026,buy,47433,100.12866,1848088,924533,5334492,0.1905,buy,56675,68.623502,1516766,1445255,0.0
2017-04-05,27959716,139,False,,8234052,0.2945,buy,40445,176.242483,4186772,1105925,8700787,0.3112,buy,70047,101.941939,5356007,1560060,5673936,0.2029,buy,47433,100.12866,1848088,924533,5350802,0.1914,buy,56675,68.623502,1516766,1461565,-0.16
2017-04-06,27958668,139,False,,8257197,0.2953,buy,40445,176.242483,4186772,1129070,8705399,0.3114,buy,70047,101.941939,5356007,1564672,5653065,0.2022,buy,47433,100.12866,1848088,903662,5342868,0.1911,buy,56675,68.623502,1516766,1453631,-0.16
2017-04-07,27937321,139,False,,8248780,0.2953,buy,40445,176.242483,4186772,1120653,8700787,0.3114,buy,70047,101.941939,5356007,1560060,5666346,0.2028,buy,47433,100.12866,1848088,916943,5321269,0.1905,buy,56675,68.623502,1516766,1432032,-0.24
2017-04-10,27970212,139,False,,8253690,0.2951,buy,40445,176.242483,4186772,1125563,8704083,0.3112,buy,70047,101.941939,5356007,1563356,5666346,0.2026,buy,47433,100.12866,1848088,916943,5345953,0.1911,buy,56675,68.623502,1516766,1456716,-0.12
2017-04-11,28055564,139,False,,8243869,0.2938,buy,40445,176.242483,4186772,1115741,8666501,0.3089,buy,70047,101.941939,5356007,1525774,5748405,0.2049,buy,47433,100.12866,1848088,999003,5396650,0.1924,buy,56675,68.623502,1516766,1507413,0.0
2017-04-12,28053402,139,False,,8207746,0.2926,buy,40445,176.242483,4186772,1079619,8631558,0.3077,buy,70047,101.941939,5356007,1490831,5787775,0.2063,buy,47433,100.12866,1848088,1038372,5426184,0.1934,buy,56675,68.623502,1516766,1536947,-0.01
2017-04-13,28010076,139,False,,8154440,0.2911,buy,40445,176.242483,4186772,1026313,8597276,0.3069,buy,70047,101.941939,5356007,1456549,5815286,0.2076,buy,47433,100.12866,1848088,1065883,5442936,0.1943,buy,56675,68.623502,1516766,1553699,-0.16
2017-04-17,28119699,139,False,,8226686,0.2926,buy,40445,176.242483,4186772,1098559,8668480,0.3083,buy,70047,101.941939,5356007,1527753,5798210,0.2062,buy,47433,100.12866,1848088,1048807,5426184,0.193,buy,56675,68.623502,1516766,1536947,0.0
2017-04-18,28180450,139,False,,8202135,0.2911,buy,40445,176.242483,4186772,1074008,8655295,0.3071,buy,70047,101.941939,5356007,1514568,5825721,0.2067,buy,47433,100.12866,1848088,1076318,5497160,0.1951,buy,56675,68.623502,1516766,1607923,0.0
2017-04-19,28097539,139,False,,8187056,0.2914,buy,40445,176.242483,4186772,1058929,8669141,0.3085,buy,70047,101.941939,5356007,1528414,5774019,0.2055,buy,47433,100.12866,1848088,1024617,5467184,0.1946,buy,56675,68.623502,1516766,1577947,-0.29
2017-04-20,28226442,139,False,,8253690,0.2924,buy,40445,176.242483,4186772,1125563,8741662,0.3097,buy,70047,101.941939,5356007,1600935,5784929,0.2049,buy,47433,100.12866,1848088,1035526,5446022,0.1929,buy,56675,68.623502,1516766,1556785,0.0
2017-04-21,28214765,139,False,,8227387,0.2916,buy,40445,176.242483,4186772,1099259,8739687,0.3098,buy,70047,101.941939,5356007,1598960,5801530,0.2056,buy,47433,100.12866,1848088,1052127,5446022,0.193,buy,56675,68.623502,1516766,1556785,-0.04
2017-04-24,28344473,139,False,,8317871,0.2935,buy,40445,176.242483,4186772,1189744,8845171,0.3121,buy,70047,101.941939,5356007,1704444,5762161,0.2033,buy,47433,100.12866,1848088,1012758,5419131,0.1912,buy,56675,68.623502,1516766,1529894,0.0
2017-04-25,28333240,139,False,,8366269,0.2953,buy,40445,176.242483,4186772,1238142,8909125,0.3144,buy,70047,101.941939,5356007,1768398,5703818,0.2013,buy,47433,100.12866,1848088,954416,5353889,0.189,buy,56675,68.623502,1516766,1464652,-0.04
2017-04-26,28372975,139,False,,8361009,0.2947,buy,40445,176.242483,4186772,1232882,8896598,0.3136,buy,70047,101.941939,5356007,1755871,5731804,0.202,buy,47433,100.12866,1848088,982401,5383425,0.1897,buy,56675,68.623502,1516766,1494188,0.0
2017-04-27,28410281,139,False,,8368023,0.2945,buy,40445,176.242483,4186772,1239896,8949998,0.315,buy,70047,101.941939,5356007,1809271,5710459,0.201,buy,47433,100.12866,1848088,961056,5381661,0.1894,buy,56675,68.623502,1516766,1492424,0.0
2017-04-28,28437797,139,False,,8349786,0.2936,buy,40445,176.242483,4186772,1221659,8965825,0.3153,buy,70047,101.941939,5356007,1825098,5728483,0.2014,buy,47433,100.12866,1848088,979081,5393563,0.1897,buy,56675,68.623502,1516766,1504326,0.0
2017-05-01,28441599,139,False,,8370829,0.2943,buy,40445,176.242483,4186772,1242702,9045599,0.318,buy,70047,101.941939,5356007,1904872,5676307,0.1996,buy,47433,100.12866,1848088,926904,5348725,0.1881,buy,56675,68.623502,1516766,1459488,0.0
2017-05-02,28486363,139,False,,8373984,0.294,buy,40445,176.242483,4186772,1245857,9060765,0.3181,buy,70047,101.941939,5356007,1920038,5675359,0.1992,buy,47433,100.12866,1848088,925956,5376117,0.1887,buy,56675,68.623502,1516766,1486880,0.0
2017-05-03,28371502,139,False,,8363814,0.2948,buy,40445,176.242483,4186772,1235687,9031753,0.3183,buy,70047,101.941939,5356007,1891026,5596145,0.1972,buy,47433,100.12866,1848088,846743,5379650,0.1896,buy,56675,68.623502,1516766,1490413,-0.4
2017-05-04,28301668,139,False,,8373633,0.2959,buy,40445,176.242483,4186772,1245506,9035051,0.3192,buy,70047,101.941939,5356007,1894324,5539700,0.1957,buy,47433,100.12866,1848088,790297,5353144,0.1891,buy,56675,68.623502,1516766,1463907,-0.65
2017-05-05,28382894,139,False,,8406601,0.2962,buy,40445,176.242483,4186772,1278474,9068016,0.3195,buy,70047,101.941939,5356007,1927289,5550135,0.1955,buy,47433,100.12866,1848088,800733,5358003,0.1888,buy,56675,68.623502,1516766,1468766,-0.36
2017-05-08,28359785,139,False,,8405199,0.2964,buy,40445,176.242483,4186772,1277072,9087796,0.3204,buy,70047,101.941939,5356007,1947069,5537803,0.1953,buy,47433,100.12866,1848088,788400,5328848,0.1879,buy,56675,68.623502,1516766,1439611,-0.44
2017-05-09,28350068,139,False,,8397483,0.2962,buy,40445,176.242483,4186772,1269355,9119441,0.3217,buy,70047,101.941939,5356007,1978713,5504600,0.1942,buy,47433,100.12866,1848088,755197,5328406,0.188,buy,56675,68.623502,1516766,1439169,-0.48
2017-05-10,28363767,139,False,,8412565,0.2966,buy,40445,176.242483,4186772,1284438,9124716,0.3217,buy,70047,101.941939,5356007,1983989,5504125,0.1941,buy,47433,100.12866,1848088,754723,5322221,0.1876,buy,56675,68.623502,1516766,1432984,-0.43
2017-05-11,28361147,139,False,,8395378,0.296,buy,40445,176.242483,4186772,1267251,9117464,0.3215,buy,70047,101.941939,5356007,1976737,5525944,0.1948,buy,47433,100.12866,1848088,776542,5322221,0.1877,buy,56675,68.623502,1516766,1432984,-0.44
2017-05-12,28423411,139,False,,8381349,0.2949,buy,40445,176.242483,4186772,1253221,9137903,0.3215,buy,70047,101.941939,5356007,1997176,5541597,0.195,buy,47433,100.12866,1848088,792195,5362422,0.1887,buy,56675,68.623502,1516766,1473185,-0.22
2017-05-15,28498833,139,False,,8427643,0.2957,buy,40445,176.242483,4186772,1299516,9166908,0.3217,buy,70047,101.941939,5356007,2026181,5556302,0.195,buy,47433,100.12866,1848088,806899,5347841,0.1877,buy,56675,68.623502,1516766,1458604,0.0
2017-05-16,28573436,139,False,,8419930,0.2947,buy,40445,176.242483,4186772,1291803,9205151,0.3222,buy,70047,101.941939,5356007,2064424,5580493,0.1953,buy,47433,100.12866,1848088,831090,5367723,0.1879,buy,56675,68.623502,1516766,1478486,0.0
2017-05-17,28369674,139,False,,8270526,0.2915,buy,40445,176.242483,4186772,1142399,8971098,0.3162,buy,70047,101.941939,5356007,1830371,5681999,0.2003,buy,47433,100.12866,1848088,932596,5445911,0.192,buy,56675,68.623502,1516766,1556674,-0.71
2017-05-18,28441150,139,False,,8303843,0.292,buy,40445,176.242483,4186772,1175716,9049558,0.3182,buy,70047,101.941939,5356007,1908831,5635515,0.1981,buy,47433,100.12866,1848088,886112,5452095,0.1917,buy,56675,68.623502,1516766,1562859,-0.46
2017-05-19,28574193,139,False,,8357852,0.2925,buy,40445,176.242483,4186772,1229725,9087796,0.318,buy,70047,101.941939,5356007,1947069,5663500,0.1982,buy,47433,100.12866,1848088,914098,5464906,0.1913,buy,56675,68.623502,1516766,1575669,0.0
2017-05-22,28701808,139,False,,8400289,0.2927,buy,40445,176.242483,4186772,1272162,9164277,0.3193,buy,70047,101.941939,5356007,2023550,5687217,0.1981,buy,47433,100.12866,1848088,937814,5449886,0.1899,buy,56675,68.623502,1516766,1560649,0.0
2017-05-23,28656906,139,False,,8418875,0.2938,buy,40445,176.242483,4186772,1290747,9173504,0.3201,buy,70047,101.941939,5356007,2032777,5651168,0.1972,buy,47433,100.12866,1848088,901765,5413220,0.1889,buy,56675,68.623502,1516766,1523984,-0.16
2017-05-24,28771519,139,False,,8438517,0.2933,buy,40445,176.242483,4186772,1310390,9215700,0.3203,buy,70047,101.941939,5356007,2074973,5673461,0.1972,buy,47433,100.12866,1848088,924058,5443703,0.1892,buy,56675,68.623502,1516766,1554466,0.0
2017-05-25,28885908,139,False,,8478847,0.2935,buy,40445,176.242483,4186772,1350720,9294157,0.3218,buy,70047,101.941939,5356007,2153430,5667295,0.1962,buy,47433,100.12866,1848088,917892,5445469,0.1885,buy,56675,68.623502,1516766,1556232,0.0
2017-05-26,28960193,139,False,,8477095,0.2927,buy,40445,176.242483,4186772,1348968,9310638,0.3215,buy,70047,101.941939,5356007,2169910,5717574,0.1974,buy,47433,100.12866,1848088,968171,5454747,0.1884,buy,56675,68.623502,1516766,1565510,0.0
2017-05-30,28968713,139,False,,8469728,0.2924,buy,40445,176.242483,4186772,1341601,9318550,0.3217,buy,70047,101.941939,5356007,2177823,5698601,0.1967,buy,47433,100.12866,1848088,949198,5481695,0.1892,buy,56675,68.623502,1516766,1592458,0.0
2017-05-31,28999776,139,False,,8467625,0.292,buy,40445,176.242483,4186772,1339498,9315255,0.3212,buy,70047,101.941939,5356007,2174528,5721369,0.1973,buy,47433,100.12866,1848088,971966,5495388,0.1895,buy,56675,68.623502,1516766,1606151,0.0
2017-06-01,29108696,139,False,,8534963,0.2932,buy,40445,176.242483,4186772,1406836,9351517,0.3213,buy,70047,101.941939,5356007,2210790,5726112,0.1967,buy,47433,100.12866,1848088,976709,5495964,0.1888,buy,56675,68.623502,1516766,1606727,0.0
2017-06-02,29351200,139,False,,8563369,0.2918,buy,40445,176.242483,4186772,1435242,9458327,0.3222,buy,70047,101.941939,5356007,2317600,5768327,0.1965,buy,47433,100.12866,1848088,1018924,5561038,0.1895,buy,56675,68.623502,1516766,1671801,0.0
2017-06-05,29314067,139,False,,8557057,0.2919,buy,40445,176.242483,4186772,1428930,9456345,0.3226,buy,70047,101.941939,5356007,2315618,5774019,0.197,buy,47433,100.12866,1848088,1024617,5526507,0.1885,buy,56675,68.623502,1516766,1637270,-0.13
2017-06-06,29344216,139,False,,8529702,0.2907,buy,40445,176.242483,4186772,1401574,9418762,0.321,buy,70047,101.941939,5356007,2278035,5839002,0.199,buy,47433,100.12866,1848088,1089599,5556611,0.1894,buy,56675,68.623502,1516766,1667374,-0.02
2017-06-07,29339525,139,False,,8545483,0.2913,buy,40445,176.242483,4186772,1417356,9455683,0.3223,buy,70047,101.941939,5356007,2314956,5808171,0.198,buy,47433,100.12866,1848088,1058768,5530049,0.1885,buy,56675,68.623502,1516766,1640812,-0.04
2017-06-08,29301075,139,False,,8549693,0.2918,buy,40445,176.242483,4186772,1421566,9465575,0.323,buy,70047,101.941939,5356007,2324848,5770225,0.1969,buy,47433,100.12866,1848088,1020822,5515443,0.1882,buy,56675,68.623502,1516766,1626206,-0.17
2017-06-09,28990342,139,False,,8536717,0.2945,buy,40445,176.242483,4186772,1408589,9228882,0.3183,buy,70047,101.941939,5356007,2088155,5717574,0.1972,buy,47433,100.12866,1848088,968171,5507030,0.19,buy,56675,68.623502,1516766,1617793,-1.23
2017-06-12,28928834,139,False,,8534963,0.295,buy,40445,176.242483,4186772,1406836,9179436,0.3173,buy,70047,101.941939,5356007,2038709,5709036,0.1973,buy,47433,100.12866,1848088,959633,5505259,0.1903,buy,56675,68.623502,1516766,1616022,-1.44
2017-06-13,29051650,139,False,,8576697,0.2952,buy,40445,176.242483,4186772,1448570,9253939,0.3185,buy,70047,101.941939,5356007,2113212,5714728,0.1967,buy,47433,100.12866,1848088,965325,5506146,0.1895,buy,56675,68.623502,1516766,1616909,-1.02
2017-06-14,29054248,139,False,,8565825,0.2948,buy,40445,176.242483,4186772,1437697,9213723,0.3171,buy,70047,101.941939,5356007,2072996,5683422,0.1956,buy,47433,100.12866,1848088,934019,5591139,0.1924,buy,56675,68.623502,1516766,1701902,-1.01
2017-06-15,28964317,139,False,,8549342,0.2952,buy,40445,176.242483,4186772,1421215,9172845,0.3167,buy,70047,101.941939,5356007,2032118,5659706,0.1954,buy,47433,100.12866,1848088,910303,5582286,0.1927,buy,56675,68.623502,1516766,1693049,-1.32
