Date,Open,High,Low,Close,Volume,ma_250,ma_200,ma_150,upper_band_250,lower_band_250,upper_band_200,lower_band_200,upper_band_150,lower_band_150,change_pct
2011-06-10,48.512113,48.608734,47.94996,47.993877,53740600,46.792057,47.740596,48.727414,48.195819,44.452454,49.172814,45.353566,50.189236,46.291043,-1.53
2011-06-13,48.020227,48.248604,47.826989,47.993877,37736800,46.801633,47.743116,48.717698,48.205682,44.461552,49.17541,45.35596,50.179229,46.281813,0.0
2011-06-14,48.362778,48.722907,48.336425,48.608719,40565300,46.816032,47.751729,48.716255,48.220513,44.475231,49.184281,45.364143,50.177742,46.280442,1.28
2011-06-15,48.143194,48.441838,47.589823,47.686443,59022400,46.822968,47.751079,48.702615,48.227657,44.48182,49.183612,45.363525,50.163693,46.267484,-1.9
2011-06-16,47.712786,47.870892,47.097929,47.50198,66316200,46.828378,47.748601,48.686712,48.23323,44.486959,49.181059,45.361171,50.147314,46.252377,-0.39
2011-06-17,47.890204,48.066268,47.212346,47.353199,70337000,46.83256,47.744666,48.66905,48.237537,44.490932,49.177006,45.357433,50.129121,46.235597,-0.31
2011-06-20,47.221157,47.740554,47.221157,47.599701,37402900,46.838673,47.743224,48.654886,48.243833,44.496739,49.175521,45.356063,50.114533,46.222142,0.52
2011-06-21,47.766962,48.673709,47.564485,48.620888,55892800,46.852874,47.751957,48.654436,48.25846,44.51023,49.184516,45.364359,50.114069,46.221714,2.15
2011-06-22,48.41842,48.700127,48.259959,48.268764,36833300,46.864156,47.757099,48.649328,48.27008,44.520948,49.189812,45.369244,50.108808,46.216861,-0.72
2011-06-23,47.749357,48.744133,47.590896,48.717724,80743300,46.878925,47.766658,48.650234,48.285293,44.534979,49.199658,45.378325,50.109741,46.217722,0.93
2011-06-24,48.488843,48.532859,47.775771,47.872608,56298300,46.886843,47.767712,48.639934,48.293448,44.542501,49.200743,45.379326,50.099132,46.207937,-1.73
2011-06-27,47.925401,48.884966,47.819762,48.638474,49968900,46.9008,47.776376,48.639915,48.307824,44.55576,49.209668,45.387558,50.099112,46.207919,1.6
2011-06-28,48.744121,49.369161,48.673696,49.360355,47028800,46.920398,47.792137,48.649457,48.32801,44.574378,49.225901,45.40253,50.108941,46.216984,1.48
2011-06-29,49.474819,49.659688,49.210719,49.562851,65407300,46.941454,47.809756,48.661555,48.349697,44.594381,49.244049,45.419269,50.121401,46.228477,0.41
2011-06-30,49.738908,50.258305,49.712499,50.223091,50347200,46.967602,47.83377,48.682237,48.37663,44.619222,49.268783,45.442081,50.142705,46.248126,1.33
2011-07-01,50.249499,51.050603,50.108642,50.980175,53203900,46.999575,47.865077,48.712674,48.409562,44.649596,49.301029,45.471823,50.174054,46.27704,1.51
2011-07-05,51.033027,51.288322,50.909781,51.235504,43128800,47.033327,47.898614,48.746089,48.444327,44.681661,49.335572,45.503683,50.208471,46.308784,0.5
2011-07-06,51.173866,51.490787,51.006601,51.402752,49282700,47.068143,47.933481,48.781276,48.480188,44.714736,49.371485,45.536807,50.244715,46.342212,0.33
2011-07-07,51.790104,52.25668,51.710873,52.107021,54799800,47.108294,47.975009,48.825326,48.521543,44.752879,49.414259,45.576258,50.290086,46.38406,1.37
2011-07-08,51.658052,51.974973,51.385147,51.966167,69519500,47.147002,48.014722,48.866926,48.561412,44.789652,49.455163,45.613986,50.332934,46.42358,-0.27
2011-07-11,51.420359,51.684459,50.84814,51.024208,52080800,47.177896,48.044667,48.8955,48.593233,44.819001,49.486007,45.642433,50.362365,46.450725,-1.81
2011-07-12,51.015393,51.121032,50.584027,50.636848,84000700,47.205457,48.07046,48.918564,48.621621,44.845185,49.512573,45.666937,50.386121,46.472636,-0.76
2011-07-13,51.006597,51.358733,50.663267,50.848137,82378100,47.234483,48.098098,48.944121,48.651517,44.872759,49.541041,45.693193,50.412445,46.496915,0.42
2011-07-14,50.980179,51.217869,50.06463,50.258305,98774200,47.258577,48.119593,48.961528,48.676334,44.895648,49.563181,45.713613,50.430373,46.513451,-1.16
2011-07-15,50.821729,50.927368,50.45199,50.927368,68281500,47.28781,48.147531,48.987565,48.706445,44.92342,49.591957,45.740154,50.457192,46.538187,1.33
2011-07-18,50.645652,50.874541,50.161468,50.654457,59512200,47.314636,48.172475,49.009643,48.734075,44.948904,49.61765,45.763852,50.479933,46.559161,-0.54
2011-07-19,51.138644,51.851717,51.138644,51.807697,73904600,47.350438,48.208647,49.046704,48.770951,44.982916,49.654906,45.798214,50.518105,46.594368,2.28
2011-07-20,52.098212,52.107014,51.499584,51.587616,57085500,47.3842,48.242268,49.080358,48.805726,45.01499,49.689536,45.830155,50.552769,46.62634,-0.42
2011-07-21,51.64043,52.221451,51.358724,51.930943,70148800,47.420429,48.278972,49.118114,48.843042,45.049408,49.727341,45.865023,50.591658,46.662208,0.67
2011-07-22,51.904539,52.555988,51.869325,52.467953,43620400,47.460648,48.320653,49.162483,48.884468,45.087616,49.770273,45.90462,50.637357,46.704359,1.03
2011-07-25,52.0542,52.652828,51.957363,52.362316,48916100,47.499705,48.360868,49.204865,48.924697,45.12472,49.811695,45.942825,50.681011,46.744621,-0.2
2011-07-26,52.327089,52.670422,52.221449,52.494354,40918900,47.539503,48.401998,49.248434,48.965689,45.162528,49.854058,45.981898,50.725887,46.786012,0.25
2011-07-27,52.151039,52.195055,51.006601,51.138653,83969500,47.568182,48.429228,49.27347,48.995227,45.189773,49.882105,46.007767,50.751674,46.809797,-2.58
2011-07-28,51.16505,51.878122,50.962573,51.226673,61031900,47.597333,48.457063,49.29934,49.025253,45.217467,49.910775,46.03421,50.778321,46.834373,0.17
2011-07-29,50.812929,51.596426,50.566433,51.059422,82860500,47.62492,48.482957,49.322653,49.053667,45.243674,49.937446,46.05881,50.802332,46.85652,-0.33
2011-08-01,51.675669,51.781308,50.205508,50.821743,85421100,47.650392,48.506229,49.342508,49.079904,45.267873,49.961416,46.080918,50.822783,46.875383,-0.47
2011-08-02,50.584035,50.812924,49.483617,49.536438,90853300,47.665421,48.51648,49.345077,49.095383,45.282149,49.971974,46.090656,50.825429,46.877823,-2.53
2011-08-03,49.59806,50.073441,48.726527,50.011818,103612300,47.684117,48.531359,49.353908,49.11464,45.299911,49.9873,46.104791,50.834525,46.886212,0.96
2011-08-04,49.298751,49.377981,47.687737,47.687737,132830000,47.684146,48.522965,49.331839,49.11467,45.299938,49.978653,46.096816,50.811795,46.865247,-4.65
2011-08-05,48.171933,48.444835,46.059128,47.388435,214111800,47.681789,48.511676,49.306099,49.112243,45.2977,49.967026,46.086092,50.785282,46.840794,-0.63
2011-08-08,45.935885,46.763399,44.536152,44.536152,204804500,47.656725,48.472118,49.242921,49.086426,45.273888,49.926282,46.048512,50.720208,46.780775,-6.02
2011-08-09,45.205192,46.728174,43.955118,46.684155,193707100,47.648975,48.454328,49.20903,49.078444,45.266526,49.907957,46.031611,50.685301,46.748578,4.82
2011-08-10,45.627749,46.692953,44.721001,44.773823,205917900,47.626066,48.417706,49.150285,49.054847,45.244762,49.870237,45.99682,50.624794,46.692771,-4.09
2011-08-11,45.416469,47.265171,45.196386,46.745773,143825300,47.619051,48.401069,49.118438,49.047623,45.238099,49.853102,45.981016,50.591991,46.662516,4.4
2011-08-12,47.036288,47.450047,46.552105,47.159534,90483300,47.61539,48.388716,49.092492,49.043851,45.23462,49.840377,45.96928,50.565267,46.637867,0.89
2011-08-15,47.35322,47.855011,47.124331,47.855011,73554300,47.617299,48.383405,49.076101,49.045818,45.236434,49.834908,45.964235,50.548384,46.622296,1.47
2011-08-16,47.38842,47.846191,46.816201,47.450043,89219200,47.615966,48.374118,49.054564,49.044445,45.235168,49.825342,45.955412,50.526201,46.601836,-0.85
2011-08-17,47.511657,47.907805,46.675339,47.168327,84416600,47.6124,48.36212,49.029581,49.040771,45.23178,49.812984,45.944014,50.500468,46.578102,-0.59
2011-08-18,45.891845,45.900647,44.439292,44.85305,130019400,47.590413,48.327204,48.974263,49.018125,45.210892,49.77702,45.910844,50.44349,46.525549,-4.91
2011-08-19,44.386486,45.486904,44.007945,44.043156,96674600,47.562148,48.284577,48.90895,48.989012,45.18404,49.733114,45.870348,50.376218,46.463502,-1.81
2011-08-22,45.099552,45.108358,44.069562,44.201611,77107700,47.53537,48.24395,48.846601,48.961432,45.158602,49.691269,45.831753,50.311999,46.404271,0.36
2011-08-23,44.500924,46.023903,44.316055,46.023903,75688400,47.523327,48.22186,48.809214,48.949027,45.147161,49.668516,45.810767,50.273491,46.368754,4.12
2011-08-24,45.891849,46.47287,45.522107,46.384834,80197700,47.514255,48.203581,48.777103,48.939683,45.138543,49.649689,45.793402,50.240416,46.338248,0.78
2011-08-25,46.35843,46.569712,45.469294,45.627754,93623700,47.499223,48.177951,48.73539,48.9242,45.124262,49.62329,45.769054,50.197452,46.298621,-1.63
2011-08-26,45.478101,46.930654,45.029131,46.772194,91573300,47.49343,48.163964,48.709387,48.918233,45.118759,49.608883,45.755765,50.170669,46.273918,2.51
2011-08-29,47.238751,48.127887,47.221144,48.075069,45985800,47.498065,48.163079,48.700986,48.923007,45.123162,49.607972,45.754925,50.162015,46.265937,2.79
2011-08-30,47.899002,48.682499,47.634902,48.391991,61617900,47.505188,48.165357,48.696893,48.930343,45.129928,49.610318,45.757089,50.1578,46.262049,0.66
2011-08-31,48.682516,49.069865,48.066281,48.471237,60900400,47.512885,48.1684,48.693904,48.938272,45.137241,49.613452,45.75998,50.154722,46.259209,0.16
2011-09-01,48.594469,48.981815,47.94302,48.031055,57158400,47.517014,48.167034,48.685125,48.942525,45.141164,49.612045,45.758682,50.145679,46.250869,-0.91
2011-09-02,47.168362,48.075106,46.648964,46.904259,58185700,47.512132,48.154469,48.661537,48.937496,45.136525,49.599103,45.746745,50.121383,46.22846,-2.35
2011-09-06,45.812614,46.983458,45.69817,46.913033,52992200,47.507358,48.142116,48.638378,48.932579,45.13199,49.58638,45.73501,50.09753,46.206459,0.02
2011-09-07,47.582096,48.110299,47.450048,48.101494,48952200,47.512092,48.141712,48.631267,48.937455,45.136488,49.585963,45.734626,50.090205,46.199704,2.53
2011-09-08,47.855004,48.568073,47.722952,47.881413,61422800,47.515035,48.139122,48.621335,48.940486,45.139283,49.583296,45.732166,50.079976,46.190269,-0.46
2011-09-09,47.546888,47.749368,46.5257,46.816212,63663500,47.509467,48.125959,48.597427,48.934751,45.133993,49.569738,45.719661,50.055349,46.167555,-2.22
2011-09-12,46.296804,47.450043,46.279197,47.414829,65973000,47.508713,48.118883,48.581763,48.933974,45.133277,49.562449,45.712939,50.039216,46.152675,1.28
2011-09-13,47.590901,48.14551,47.362012,48.048676,59020000,47.513015,48.118184,48.574702,48.938406,45.137364,49.56173,45.712275,50.031943,46.145967,1.34
2011-09-14,48.295158,49.281131,47.819776,48.735325,90757300,47.522755,48.124325,48.57683,48.948437,45.146617,49.568055,45.718109,50.034135,46.147988,1.43
2011-09-15,49.263536,49.545243,48.761745,49.457211,83536100,47.538169,48.137588,48.58849,48.964314,45.16126,49.581715,45.730708,50.046145,46.159066,1.48
2011-09-16,49.566575,49.963461,49.469558,49.910542,91902100,47.557072,48.155229,48.606001,48.983784,45.179218,49.599886,45.747467,50.064181,46.175701,0.92
2011-09-19,49.293163,50.19277,48.887459,49.928181,73042900,47.575965,48.17287,48.623513,49.003244,45.197167,49.618056,45.764227,50.082219,46.192338,0.04
2011-09-20,50.183951,50.580833,49.593031,49.707687,66570100,47.592951,48.188142,48.637873,49.02074,45.213304,49.633786,45.778735,50.097009,46.20598,-0.44
2011-09-21,49.963464,50.210414,48.834543,48.843365,79938000,47.602915,48.194662,48.640595,49.031002,45.222769,49.640501,45.784929,50.099813,46.208565,-1.74
2011-09-22,47.599773,48.031935,46.523772,47.255806,151885500,47.600149,48.18532,48.622253,49.028153,45.220141,49.630879,45.776054,50.080921,46.191141,-3.25
2011-09-23,46.858934,47.961393,46.823654,47.758541,85940600,47.601411,48.181073,48.610813,49.029453,45.22134,49.626505,45.77202,50.069138,46.180273,1.06
2011-09-26,47.996673,48.402381,46.929493,48.314182,96261400,47.60709,48.182398,48.606885,49.035303,45.226736,49.62787,45.773278,50.065091,46.17654,1.16
2011-09-27,49.134407,49.566573,48.490571,48.816898,81148600,47.61673,48.188711,48.609666,49.045232,45.235894,49.634372,45.779276,50.067956,46.179183,1.04
2011-09-28,49.028587,49.363736,47.979047,48.0937,76757100,47.620531,48.187766,48.602832,49.049147,45.239504,49.633399,45.778377,50.060917,46.172691,-1.48
2011-09-29,48.825712,48.88745,46.717811,47.520401,116900200,47.619733,48.181125,48.588495,49.048325,45.238746,49.626559,45.772069,50.04615,46.159071,-1.19
2011-09-30,46.885396,47.282282,46.268018,46.294479,104870100,47.609173,48.162353,48.558111,49.037448,45.228714,49.607223,45.754235,50.014854,46.130206,-2.58
2011-10-03,45.879945,46.611977,45.077355,45.103813,99149500,47.58921,48.131919,48.512359,49.016886,45.20975,49.575877,45.725323,49.96773,46.086741,-2.57
2011-10-04,44.645188,46.118075,44.186565,46.029877,137013700,47.576785,48.111004,48.479478,49.004089,45.197946,49.554334,45.705453,49.933863,46.055504,2.05
2011-10-05,45.915233,47.34402,45.562445,47.211723,108825700,47.573876,48.102056,48.462687,49.001093,45.195182,49.545117,45.696953,49.916567,46.039552,2.57
2011-10-06,47.149995,48.014323,46.929503,48.005505,71939200,47.577316,48.101095,48.456631,49.004635,45.19845,49.544128,45.69604,49.91033,46.0338,1.68
2011-10-07,47.979028,48.208338,47.37929,47.687977,72525200,47.578197,48.096984,48.446451,49.005543,45.199287,49.539894,45.692135,49.899844,46.024128,-0.66
2011-10-10,48.499384,49.33725,48.411185,49.33725,48230200,47.592214,48.109325,48.458249,49.01998,45.212603,49.552605,45.703859,49.911997,46.035337,3.46
2011-10-11,49.204986,49.795903,49.125609,49.672428,66449100,47.608789,48.124878,48.474331,49.037053,45.22835,49.568625,45.718635,49.928561,46.050614,0.68
2011-10-12,50.148682,50.475009,49.884093,49.919369,85627600,47.6272,48.142734,48.493471,49.056016,45.24584,49.587016,45.735597,49.948275,46.068797,0.5
2011-10-13,49.822335,50.439709,49.769415,50.377972,63443700,47.649119,48.164975,48.518431,49.078592,45.266663,49.609925,45.756726,49.973984,46.092509,0.92
2011-10-14,50.995354,51.321681,50.721943,51.312862,65643600,47.678312,48.196297,48.555443,49.108661,45.294396,49.642186,45.786483,50.012107,46.127671,1.86
2011-10-17,51.074745,51.233499,50.245696,50.519104,65161300,47.700948,48.21941,48.581452,49.131976,45.3159,49.665992,45.80844,50.038896,46.152379,-1.55
2011-10-18,50.439725,51.409891,49.972283,51.145302,91434600,47.728393,48.248523,48.61541,49.160244,45.341973,49.695979,45.836097,50.073873,46.18464,1.24
2011-10-19,50.863055,51.02181,49.98991,50.157482,67639400,47.747748,48.267518,48.635835,49.18018,45.36036,49.715544,45.854142,50.09491,46.204043,-1.93
2011-10-20,50.148673,50.201589,49.204968,49.910542,80378300,47.764981,48.283866,48.652719,49.197931,45.376732,49.732382,45.869673,50.1123,46.220083,-0.49
2011-10-21,50.43973,50.854256,50.078123,50.536747,60455800,47.787067,48.306283,48.677673,49.220679,45.397714,49.755472,45.890969,50.138003,46.243789,1.25
2011-10-24,50.721942,51.727388,50.545551,51.586273,61449500,47.81734,48.33892,48.716197,49.25186,45.426473,49.789088,45.921974,50.177683,46.280387,2.08
2011-10-25,51.418706,51.436345,50.466183,50.572018,65299200,47.839289,48.36114,48.740778,49.274468,45.447325,49.811974,45.943083,50.203001,46.303739,-1.97
2011-10-26,50.854247,50.960083,49.575394,50.510281,98193800,47.860572,48.382524,48.764215,49.296389,45.467543,49.834,45.963398,50.227141,46.326004,-0.12
2011-10-27,51.71857,52.212473,51.180569,51.903782,104455500,47.892789,48.417562,48.805798,49.329573,45.498149,49.870089,45.996684,50.269972,46.365508,2.76
2011-10-28,51.612745,52.044907,51.595105,51.98317,42950000,47.925382,48.45304,48.847883,49.363143,45.529112,49.906632,46.030388,50.313319,46.405489,0.15
2011-10-31,51.533352,51.718564,51.074729,51.110008,60520200,47.950757,48.479478,48.877845,49.38928,45.553219,49.933862,46.055504,50.34418,46.433952,-1.68
2011-11-01,49.848799,51.074733,49.496011,49.77824,99933000,47.965319,48.492401,48.88977,49.404278,45.567053,49.947173,46.067781,50.356464,46.445282,-2.61
2011-11-02,50.298605,50.413261,49.725328,50.201588,65003800,47.983138,48.509408,48.907145,49.422632,45.583981,49.96469,46.083937,50.37436,46.461788,0.85
2011-11-03,50.598485,51.31288,50.016386,51.242321,78994200,48.009107,48.536601,48.938075,49.44938,45.608652,49.992699,46.109771,50.406217,46.491171,2.07
2011-11-04,50.99535,51.198203,50.466171,50.977711,61527800,48.032761,48.560891,48.96509,49.473744,45.631123,50.017717,46.132846,50.434043,46.516835,-0.52
2011-11-07,50.942428,51.374593,50.422067,51.339314,65559000,48.059108,48.588537,48.996537,49.500882,45.656153,50.046193,46.15911,50.466433,46.54671,0.71
2011-11-08,51.709768,52.018455,51.127669,51.93026,62906900,48.089954,48.621787,49.035394,49.532653,45.685457,50.080441,46.190698,50.506456,46.583624,1.15
2011-11-09,50.924802,51.00418,49.945818,50.104572,69539000,48.106007,48.636542,49.049555,49.549187,45.700707,50.095638,46.204714,50.521042,46.597077,-3.52
2011-11-10,50.598463,50.642561,49.593021,50.078102,66052400,48.121721,48.650885,49.063178,49.565373,45.715635,50.110412,46.218341,50.535074,46.610019,-0.05
2011-11-11,50.510281,51.171756,50.448543,51.02182,54471000,48.144829,48.674477,49.089121,49.589174,45.737588,50.134711,46.240753,50.561794,46.634665,1.88
2011-11-14,50.880706,51.162935,50.519099,50.704315,44617600,48.165224,48.694674,49.110514,49.61018,45.756962,50.155514,46.259941,50.583829,46.654988,-0.62
2011-11-15,50.554381,51.471628,50.501462,51.268776,52203900,48.189953,48.720287,49.1391,49.635652,45.780455,50.181896,46.284273,50.613273,46.682145,1.11
2011-11-16,50.898337,51.295223,50.32506,50.422073,68342800,48.207739,48.73722,49.156093,49.653971,45.797352,50.199337,46.300359,50.630776,46.698289,-1.65
2011-11-17,50.289782,50.307422,48.931551,49.240242,101706900,48.215966,48.742226,49.157208,49.662445,45.805168,50.204492,46.305114,50.631924,46.699347,-2.34
2011-11-18,49.249076,49.301995,48.772813,48.861012,60417000,48.221106,48.743408,49.153285,49.667739,45.81005,50.20571,46.306237,50.627883,46.69562,-0.77
2011-11-21,48.19952,48.270076,47.432206,47.926109,52283700,48.218755,48.735275,49.137031,49.665318,45.807817,50.197333,46.298511,50.611142,46.680179,-1.91
2011-11-22,47.802636,48.22598,47.511585,48.084866,51940100,48.217688,48.728803,49.123095,49.664219,45.806804,50.190668,46.292363,50.596788,46.66694,0.33
2011-11-23,47.723251,47.776167,46.973577,47.000038,48437300,48.207986,48.711602,49.094975,49.654226,45.797587,50.17295,46.276022,50.567824,46.640226,-2.26
2011-11-25,46.797205,47.335203,46.629629,46.638451,25448100,48.19548,48.690973,49.062438,49.641344,45.785706,50.151703,46.256425,50.534311,46.609316,-0.77
2011-11-28,47.776172,48.322995,47.749714,48.261257,46710700,48.196004,48.686698,49.051826,49.641884,45.786204,50.147299,46.252363,50.523381,46.599235,3.48
2011-11-29,48.234803,48.59641,47.820281,47.961395,52056700,48.194134,48.679481,49.037384,49.639958,45.784428,50.139865,46.245507,50.508505,46.585514,-0.62
2011-11-30,49.266693,49.778232,49.099117,49.734135,66918600,48.206405,48.689975,49.046612,49.652598,45.796085,50.150674,46.255476,50.51801,46.594281,3.7
2011-12-01,49.725317,50.210399,49.698856,50.078102,45362200,48.221319,48.703787,49.060274,49.667959,45.810253,50.164901,46.268598,50.532082,46.60726,0.69
2011-12-02,50.572006,50.572006,49.892891,49.936989,36938900,48.23499,48.716058,49.071886,49.68204,45.82324,50.177539,46.280255,50.544043,46.618292,-0.28
2011-12-05,50.686659,50.818952,50.201574,50.483807,40492200,48.252909,48.733647,49.090587,49.700496,45.840263,50.195657,46.296965,50.563305,46.636058,1.1
2011-12-06,50.527909,50.669024,50.175121,50.342697,38670000,48.269561,48.749658,49.107171,49.717647,45.856082,50.212147,46.312175,50.580387,46.651813,-0.28
2011-12-07,50.201579,50.572007,49.698858,50.342697,44576200,48.28608,48.765509,49.123536,49.734662,45.871776,50.228474,46.327233,50.597242,46.667359,0.0
2011-12-08,50.016371,50.404439,49.398993,49.49601,51692600,48.29572,48.772777,49.128469,49.744592,45.880934,50.235961,46.334139,50.602324,46.672046,-1.68
2011-12-09,49.619486,50.439716,49.60185,50.289783,55757900,48.311609,48.787872,49.143851,49.760958,45.896029,50.251508,46.348478,50.618167,46.686659,1.6
2011-12-12,49.760591,50.280952,49.301971,49.725315,55411700,48.322874,48.7972,49.151553,49.77256,45.90673,50.261116,46.35734,50.626099,46.693975,-1.12
2011-12-13,50.051662,50.254514,48.97566,49.178513,68557700,48.329692,48.800994,49.15191,49.779583,45.913207,50.265024,46.360944,50.626467,46.694314,-1.1
2011-12-14,48.993285,49.028564,48.137778,48.411186,63682800,48.330341,48.797115,49.142099,49.780251,45.913824,50.261029,46.35726,50.616362,46.684994,-1.56
2011-12-15,48.825727,48.878643,48.208349,48.278908,58732900,48.329931,48.791959,49.130666,49.779829,45.913435,50.255718,46.352361,50.604586,46.674133,-0.27
2011-12-16,48.53631,49.190893,48.447854,48.527466,60978900,48.331505,48.789327,49.122676,49.78145,45.91493,50.253007,46.349861,50.596357,46.666543,0.51
2011-12-19,48.713236,48.828231,47.917122,48.049809,46733900,48.329261,48.781969,49.108466,49.779139,45.912798,50.245428,46.34287,50.58172,46.653043,-0.98
2011-12-20,48.828226,49.53588,48.801686,49.473961,81758800,48.338382,48.788854,49.113307,49.788533,45.921463,50.25252,46.349412,50.586706,46.657642,2.96
2011-12-21,49.182042,49.217425,48.200173,48.766296,78552300,48.341792,48.78863,49.108711,49.792045,45.924702,50.252289,46.349198,50.581972,46.653275,-1.43
2011-12-22,48.872443,49.208581,48.801676,49.182041,40334100,48.348487,48.792544,49.109682,49.798941,45.931062,50.256321,46.352917,50.582973,46.654198,0.85
2011-12-23,49.279354,49.606647,49.164363,49.606647,26594600,48.358512,48.800645,49.116265,49.809267,45.940586,50.264664,46.360613,50.589753,46.660451,0.86
2011-12-27,49.570332,49.951026,49.517211,49.791668,21443500,48.369931,48.810506,49.12521,49.821029,45.951435,50.274821,46.369981,50.598967,46.66895,0.37
2011-12-28,49.729699,49.80938,49.083399,49.216202,38180100,48.376675,48.814543,49.126416,49.827975,45.957841,50.278979,46.373816,50.600208,46.670095,-1.16
2011-12-29,49.295897,49.605766,49.136535,49.570354,28077900,48.386186,48.822063,49.132296,49.837772,45.966877,50.286725,46.38096,50.606264,46.675681,0.72
2011-12-30,49.464076,49.685412,49.41981,49.428665,21832400,48.394493,48.828099,49.136221,49.846327,45.974768,50.292942,46.386694,50.610308,46.67941,-0.29
2012-01-03,50.384863,50.632758,50.243208,50.376011,39514100,48.410282,48.843501,49.152642,49.86259,45.989768,50.308806,46.401326,50.627221,46.69501,1.92
2012-01-04,50.296328,50.659319,50.074992,50.58849,29403400,48.427638,48.860864,49.17166,49.880467,46.006256,50.32669,46.417821,50.64681,46.713077,0.42
2012-01-05,50.482241,51.048859,50.287464,51.004593,41260600,48.448171,48.882195,49.195937,49.901617,46.025763,50.348661,46.438085,50.671815,46.73614,0.82
2012-01-06,51.013435,51.296744,50.818662,51.181652,46325200,48.469952,48.905075,49.222238,49.924051,46.046455,50.372227,46.459821,50.698905,46.761126,0.35
2012-01-09,51.314456,51.332163,50.845225,51.013439,39195500,48.490219,48.926054,49.245962,49.944926,46.065708,50.393835,46.479751,50.723341,46.783664,-0.33
2012-01-10,51.553502,51.704012,51.03115,51.385288,35949900,48.513287,48.950524,49.274298,49.968686,46.087623,50.419039,46.502998,50.752527,46.810583,0.73
2012-01-11,51.376443,51.606635,51.18167,51.491539,37144100,48.537018,48.975807,49.303665,49.993129,46.110167,50.445082,46.527017,50.782775,46.838482,0.21
2012-01-12,51.606631,51.765993,51.225933,51.695164,26188300,48.562183,49.002866,49.335341,50.019048,46.134074,50.472952,46.552722,50.815401,46.868574,0.4
2012-01-13,51.420702,51.526943,51.066564,51.509235,35980400,48.585665,49.027805,49.364134,50.043235,46.156382,50.498639,46.576415,50.845058,46.895927,-0.36
2012-01-17,51.960759,52.199802,51.783693,51.978466,41790800,48.6127,49.057165,49.398761,50.071081,46.182065,50.528879,46.604306,50.880724,46.928823,0.91
2012-01-18,52.075852,52.669033,51.951904,52.669033,48692700,48.645021,49.093104,49.442076,50.104372,46.21277,50.565897,46.638448,50.925338,46.969972,1.33
2012-01-19,52.908091,53.094016,52.810707,52.996628,47774500,48.679695,49.131945,49.489156,50.140086,46.24571,50.605903,46.675347,50.973831,47.014698,0.62
2012-01-20,52.766414,52.943483,52.731002,52.916924,41041700,48.713458,49.169606,49.534557,50.174862,46.277785,50.644694,46.711126,51.020594,47.057829,-0.15
2012-01-23,52.925784,53.306481,52.624767,52.934639,40958300,48.747093,49.207069,49.579591,50.209506,46.309738,50.683281,46.746716,51.066979,47.100612,0.03
2012-01-24,52.695603,52.978912,52.598214,52.837257,38440200,48.779684,49.24319,49.622739,50.243074,46.3407,50.720486,46.781031,51.111421,47.141602,-0.18
2012-01-25,53.350756,53.634069,52.970062,53.501266,61591800,48.817306,49.285559,49.67411,50.281825,46.376441,50.764126,46.821281,51.164334,47.190405,1.26
2012-01-26,53.731447,53.828835,53.058588,53.315338,37852700,48.853147,49.325657,49.722338,50.318741,46.410489,50.805426,46.859374,51.214009,47.236222,-0.35
2012-01-27,53.200228,53.572071,53.173669,53.474686,45532300,48.889972,49.36694,49.772038,50.356671,46.445473,50.847949,46.898593,51.2652,47.283437,0.3
2012-01-30,53.02317,53.598644,52.819541,53.518963,42797800,48.926856,49.408254,49.821667,50.394662,46.480513,50.890502,46.937841,51.316317,47.330583,0.08
2012-01-31,53.784571,53.881959,53.244511,53.589794,51449600,48.964011,49.449861,49.871576,50.432931,46.515811,50.933357,46.977368,51.367723,47.377997,0.13
2012-02-01,53.899666,54.218389,53.704889,54.023613,46146700,49.004327,49.495371,49.926569,50.474456,46.55411,50.980233,47.020603,51.424367,47.430241,0.81
2012-02-02,54.200681,54.368895,53.979346,54.191826,46373600,49.045661,49.542102,49.983063,50.517031,46.593378,51.028365,47.064997,51.482555,47.48391,0.31
2012-02-03,54.696462,54.997479,54.607929,54.935505,36453800,49.092592,49.595768,50.048658,50.56537,46.637963,51.083641,47.11598,51.550118,47.546225,1.37
2012-02-06,54.731889,54.908958,54.590234,54.891251,28541300,49.138797,49.648459,50.112798,50.612961,46.681857,51.137913,47.166036,51.616182,47.607159,-0.08
2012-02-07,54.846978,55.11258,54.59908,55.00634,37935700,49.18555,49.701772,50.177614,50.661117,46.726273,51.192825,47.216683,51.682942,47.668733,0.21
2012-02-08,55.015194,55.298504,54.811566,55.298504,41171100,49.234259,49.757461,50.24544,50.711287,46.772546,51.250184,47.269587,51.752803,47.733168,0.53
2012-02-09,55.511001,55.758896,55.17457,55.696922,46856400,49.285754,49.81656,50.317645,50.764327,46.821467,51.311056,47.325732,51.827174,47.801763,0.72
2012-02-10,55.29851,55.457872,55.112589,55.307365,58090500,49.333735,49.871195,50.383734,50.813747,46.867048,51.36733,47.377635,51.895246,47.864547,-0.7
2012-02-13,55.723474,55.891691,55.466727,55.820862,36810200,49.385425,49.930395,50.455749,50.866988,46.916154,51.428307,47.433875,51.969421,47.932961,0.93
2012-02-14,55.696915,55.971372,55.502138,55.962517,51648200,49.437833,49.990416,50.528686,50.920968,46.965941,51.490129,47.490895,52.044547,48.002252,0.25
2012-02-15,56.228092,56.537964,55.484405,55.572941,105709100,49.486718,50.045964,50.595498,50.971319,47.012382,51.547343,47.543666,52.113363,48.065723,-0.7
