Date,equity,active_tranches,avg_entry_price,ma250_equity,ma250_position,ma200_equity,ma200_position,ma150_equity,ma150_position,drawdown_pct
2013-09-16,29162291,3,0.38885905035242235,5064921,5932099,11811431,13833696,12285939,14389445,-47.74
2013-09-17,29746277,3,0.38885905035242235,5166348,5932099,12047960,13833696,12531969,14389445,-46.7
2013-09-18,30839587,3,0.38885905035242235,5356235,5932099,12490776,13833696,12992575,14389445,-44.74
2013-09-19,31029695,3,0.38885905035242235,5389253,5932099,12567775,13833696,13072667,14389445,-44.4
2013-09-20,30690192,3,0.38885905035242235,5330288,5932099,12430268,13833696,12929636,14389445,-45.0
2013-09-23,30517025,3,0.38885905035242235,5300212,5932099,12360131,13833696,12856681,14389445,-45.31
2013-09-24,30523787,3,0.38885905035242235,5301387,5932099,12362870,13833696,12859531,14389445,-45.3
2013-09-25,30235210,3,0.38885905035242235,5251266,5932099,12245989,13833696,12737954,14389445,-45.82
2013-09-26,30927844,3,0.38885905035242235,5371563,5932099,12526523,13833696,13029758,14389445,-44.58
2013-09-27,30781864,3,0.38885905035242235,5346210,5932099,12467397,13833696,12968257,14389445,-44.84
2013-09-30,30588341,3,0.38885905035242235,5312598,5932099,12389016,13833696,12886727,14389445,-45.19
2013-10-01,31505067,3,0.38885905035242235,5471816,5932099,12760312,13833696,13272939,14389445,-43.54
2013-10-02,31447345,3,0.38885905035242235,5461791,5932099,12736933,13833696,13248621,14389445,-43.65
2013-10-03,30354036,3,0.38885905035242235,5271904,5932099,12294117,13833696,12788015,14389445,-45.61
2013-10-04,31134961,3,0.38885905035242235,5407536,5932099,12610410,13833696,13117015,14389445,-44.21
2013-10-07,30364248,3,0.38885905035242235,5273678,5932099,12298253,13833696,12792317,14389445,-45.59
2013-10-08,28646205,3,0.38885905035242235,4975287,5932099,11602404,13833696,12068514,14389445,-48.67
2013-10-09,28330440,3,0.38885905035242235,4920445,5932099,11474512,13833696,11935484,14389445,-49.23
2013-10-10,30129943,3,0.38885905035242235,5232984,5932099,12203354,13833696,12693606,14389445,-46.01
2013-10-11,30809018,3,0.38885905035242235,5350926,5932099,12478395,13833696,12979697,14389445,-44.79
2013-10-14,31447345,3,0.38885905035242235,5461791,5932099,12736933,13833696,13248621,14389445,-43.65
2013-10-15,31111189,3,0.38885905035242235,5403407,5932099,12600782,13833696,13107000,14389445,-44.25
2013-10-16,32173929,3,0.38885905035242235,5587984,5932099,13031217,13833696,13554728,14389445,-42.35
2013-10-17,32693431,3,0.38885905035242235,5678211,5932099,13241628,13833696,13773591,14389445,-41.41
2013-10-18,34309554,3,0.38885905035242235,5958901,5932099,13896197,13833696,14454457,14389445,-38.52
2013-10-21,34506493,3,0.38885905035242235,5993105,5932099,13975962,13833696,14537426,14389445,-38.17
2013-10-22,34625353,3,0.38885905035242235,6013749,5932099,14024103,13833696,14587501,14389445,-37.95
2013-10-23,34068486,3,0.38885905035242235,5917032,5932099,13798559,13833696,14352896,14389445,-38.95
2013-10-24,34492899,3,0.38885905035242235,5990744,5932099,13970456,13833696,14531699,14389445,-38.19
2013-10-25,35182186,3,0.38885905035242235,6110460,5932099,14249634,13833696,14822093,14389445,-36.95
2013-10-28,35253468,3,0.38885905035242235,6122840,5932099,14278505,13833696,14852123,14389445,-36.83
2013-10-29,35423220,3,0.38885905035242235,6152323,5932099,14347258,13833696,14923639,14389445,-36.52
2013-10-30,35311191,3,0.38885905035242235,6132865,5932099,14301884,13833696,14876442,14389445,-36.72
2013-10-31,35083717,3,0.38885905035242235,6093358,5932099,14209751,13833696,14780608,14389445,-37.13
2013-11-01,35066707,3,0.38885905035242235,6090403,5932099,14202862,13833696,14773442,14389445,-37.16
2013-11-04,35236493,3,0.38885905035242235,6119892,5932099,14271630,13833696,14844972,14389445,-36.86
2013-11-05,35385888,3,0.38885905035242235,6145839,5932099,14332138,13833696,14907911,14389445,-36.59
2013-11-06,35324784,3,0.38885905035242235,6135226,5932099,14307390,13833696,14882169,14389445,-36.7
2013-11-07,33365674,3,0.38885905035242235,5794967,5932099,13513903,13833696,14056804,14389445,-40.21
2013-11-08,34683076,3,0.38885905035242235,6023774,5932099,14047482,13833696,14611820,14389445,-37.85
2013-11-11,34516671,3,0.38885905035242235,5994873,5932099,13980084,13833696,14541714,14389445,-38.15
2013-11-12,34686457,3,0.38885905035242235,6024361,5932099,14048852,13833696,14613244,14389445,-37.84
2013-11-13,35929161,3,0.38885905035242235,6240195,5932099,14552177,13833696,15136790,14389445,-35.62
2013-11-14,36207561,3,0.38885905035242235,6288547,5932099,14664935,13833696,15254078,14389445,-35.12
2013-11-15,36458807,3,0.38885905035242235,6332184,5932099,14766696,13833696,15359927,14389445,-34.67
2013-11-18,35450407,3,0.38885905035242235,6157045,5932099,14358270,13833696,14935093,14389445,-36.47
2013-11-19,35100692,3,0.38885905035242235,6096306,5932099,14216627,13833696,14787759,14389445,-37.1
2013-11-20,34856209,3,0.38885905035242235,6053844,5932099,14117605,13833696,14684760,14389445,-37.54
2013-11-21,35922330,3,0.38885905035242235,6239008,5932099,14549410,13833696,15133912,14389445,-35.63
2013-11-22,36489342,3,0.38885905035242235,6337487,5932099,14779063,13833696,15372791,14389445,-34.61
2013-11-25,36730443,3,0.38885905035242235,6379362,5932099,14876715,13833696,15474366,14389445,-34.18
2013-11-26,37338202,3,0.38885905035242235,6484918,5932099,15122872,13833696,15730412,14389445,-33.09
2013-11-27,38085177,3,0.38885905035242235,6614653,5932099,15425415,13833696,16045109,14389445,-31.75
2013-11-29,38709876,3,0.38885905035242235,6723151,5932099,15678433,13833696,16308292,14389445,-30.63
2013-12-02,38468808,3,0.38885905035242235,6681282,5932099,15580795,13833696,16206731,14389445,-31.06
2013-12-03,38356779,3,0.38885905035242235,6661825,5932099,15535421,13833696,16159534,14389445,-31.27
2013-12-04,38455249,3,0.38885905035242235,6678927,5932099,15575303,13833696,16201019,14389445,-31.09
2013-12-05,38336423,3,0.38885905035242235,6658289,5932099,15527176,13833696,16150958,14389445,-31.3
2013-12-06,39127526,3,0.38885905035242235,6795688,5932099,15847592,13833696,16484246,14389445,-29.88
2013-12-09,39596068,3,0.38885905035242235,6877065,5932099,16037363,13833696,16681641,14389445,-29.04
2013-12-10,39524752,3,0.38885905035242235,6864679,5932099,16008478,13833696,16651595,14389445,-29.17
