Date,Open,High,Low,Close,Volume,ma_200,open_pct,high_pct,low_pct,close_pct
2009-04-02,61.0337,62.1577,59.6011,61.2908,476230700,72.8963,2.49,4.38,0.09,2.92
2009-04-03,61.3349,61.9153,60.7325,61.9006,284646300,72.7253,0.07,1.02,-0.91,0.99
2009-04-06,61.2247,61.9153,60.4533,61.4157,264866600,72.5513,-1.09,0.02,-2.34,-0.78
2009-04-07,60.4239,60.7178,59.8803,59.9831,258947800,72.3779,-1.61,-1.14,-2.5,-2.33
2009-04-08,60.2844,60.9308,59.9023,60.6296,230402800,72.2083,0.5,1.58,-0.13,1.08
2009-04-09,62.2018,63.0466,61.952,63.0392,269653500,72.0516,2.59,3.99,2.18,3.97
2009-04-13,62.3854,63.5755,62.1356,63.0539,224847500,71.8928,-1.04,0.85,-1.43,0.02
2009-04-14,62.4662,63.0025,61.7683,61.9667,276598800,71.7414,-0.93,-0.08,-2.04,-1.72
2009-04-15,61.592,62.7527,61.423,62.6278,250726100,71.5958,-0.6,1.27,-0.88,1.07
2009-04-16,63.1274,64.0237,62.2752,63.5462,335202900,71.4532,0.8,2.23,-0.56,1.47
2009-04-17,63.7886,64.391,63.2817,63.9722,262649000,71.3113,0.38,1.33,-0.42,0.67
2009-04-20,62.8409,63.9502,61.2247,61.2908,293690100,71.1639,-1.77,-0.03,-4.29,-4.19
2009-04-21,60.8427,62.5397,60.7913,62.4883,114090900,71.022,-0.73,2.04,-0.82,1.95
2009-04-22,61.9226,63.4286,61.761,62.1063,340395200,70.8828,-0.91,1.5,-1.16,-0.61
2009-04-23,62.2312,62.7528,61.4378,62.716,324903700,70.7388,0.2,1.04,-1.08,0.98
2009-04-24,63.2009,64.1412,62.9511,63.6637,287703000,70.6082,0.77,2.27,0.37,1.51
2009-04-27,62.9438,63.9208,62.8409,63.0613,289581600,70.4728,-1.13,0.4,-1.29,-0.95
2009-04-28,62.4222,63.6123,62.2679,62.8629,247926300,70.3417,-1.01,0.87,-1.26,-0.31
2009-04-29,63.5608,64.9126,63.3992,64.2,311505700,70.2213,1.11,3.26,0.85,2.13
2009-04-30,65.0521,65.3974,63.8547,64.222,301419800,70.1072,1.33,1.87,-0.54,0.03
2009-05-01,64.2367,64.8024,63.7078,64.5673,236110300,69.9842,0.02,0.9,-0.8,0.54
2009-05-04,65.0522,66.808,64.9273,66.7639,287120000,69.8677,0.75,3.47,0.56,3.4
2009-05-05,66.5361,66.8006,65.9999,66.5361,243036300,69.7472,-0.34,0.06,-1.14,-0.34
2009-05-06,67.3516,67.7336,66.5655,67.6895,291941000,69.6323,1.23,1.8,0.04,1.73
2009-05-07,68.3286,68.4315,66.3231,66.7492,317728000,69.5075,0.94,1.1,-2.02,-1.39
2009-05-08,67.6086,68.4829,67.1752,68.3066,299081700,69.388,1.29,2.6,0.64,2.33
2009-05-11,67.3663,67.6675,66.8814,67.0284,247923600,69.2717,-1.38,-0.94,-2.09,-1.87
2009-05-12,67.3149,67.4618,66.0072,66.83,282431300,69.1545,0.43,0.65,-1.52,-0.3
2009-05-13,65.9264,66.1247,65.0154,65.1477,269619100,69.0355,-1.35,-1.06,-2.72,-2.52
2009-05-14,65.177,66.2055,65.0154,65.706,260098700,68.9098,0.05,1.62,-0.2,0.86
2009-05-15,65.6546,66.1174,64.7583,65.1697,271502700,68.7734,-0.08,0.63,-1.44,-0.82
2009-05-18,65.7868,67.1018,65.0668,67.021,241447400,68.6523,0.95,2.96,-0.16,2.84
