Date,equity,cash,rebalanced,rebalance_reason,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,spy_realized_pnl,spy_unrealized_pnl,tqqq_value,tqqq_weight,tqqq_signal,tqqq_shares,tqqq_avg_price,tqqq_realized_pnl,tqqq_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,tlt_realized_pnl,tlt_unrealized_pnl,drawdown_pct,spy_current_price,spy_return_pct,spy_contribution,tqqq_current_price,tqqq_return_pct,tqqq_contribution,gld_current_price,gld_return_pct,gld_contribution,tlt_current_price,tlt_return_pct,tlt_contribution,total_pnl,total_return_pct
2019-11-07,42734185,224,False,,12950716,0.3031,buy,46210,252.371544,4098641,1288627,13190199,0.3087,buy,1515610,6.155629,19279183,3860666,8318600,0.1947,buy,60162,125.072311,347409,794000,8274445,0.1936,buy,73539,92.709749,1608997,1456663,-0.77,280.257874,11.049712417761581,5387268,8.702898,41.381121781158335,23139849,138.270004,10.552050203235531,1141409,112.517776,21.365636030201607,3065659,32734184.593653083,327.34184593653083
2019-11-08,42834186,224,False,,12982654,0.3031,buy,46210,252.371544,4098641,1320564,13346016,0.3116,buy,1515610,6.155629,19279183,4016482,8265657,0.193,buy,60162,125.072311,347409,741057,8239635,0.1924,buy,73539,92.709749,1608997,1421853,-0.54,280.949005,11.323566984977052,5419205,8.805706,43.0512677909217,23295665,137.389999,9.848453225404397,1088466,112.044426,20.855064048980655,3030850,32834186.043583088,328.3418604358309
2019-11-11,42738870,224,False,,12957862,0.3032,buy,46210,252.371544,4098641,1295773,13289848,0.311,buy,1515610,6.155629,19279183,3960314,8245804,0.1929,buy,60162,125.072311,347409,721203,8245133,0.1929,buy,73539,92.709749,1608997,1427351,-0.76,280.412506,11.110983984856194,5394414,8.768646,42.44921725864961,23239497,137.059998,9.584605058313045,1068612,112.119186,20.935702818001612,3036347,32738870.17367109,327.3887017367109
2019-11-12,42935020,224,False,,12985174,0.3024,buy,46210,252.371544,4098641,1323085,13398559,0.3121,buy,1515610,6.155629,19279183,4069026,8268063,0.1926,buy,60162,125.072311,347409,743463,8283000,0.1929,buy,73539,92.709749,1608997,1465218,-0.3,281.00354,11.345175998062995,5421725,8.840374,43.6144595840358,23348209,137.429993,9.880429927276978,1090872,112.634109,21.49111690120904,3074214,32935020.090578087,329.35020090578087
2019-11-13,43006126,224,False,,12989375,0.302,buy,46210,252.371544,4098641,1327286,13378629,0.3111,buy,1515610,6.155629,19279183,4049095,8301153,0.193,buy,60162,125.072311,347409,776552,8336746,0.1939,buy,73539,92.709749,1608997,1518964,-0.14,281.094452,11.381199076777015,5425926,8.827224,43.40083399042063,23328278,137.979996,10.320177938479258,1123961,113.36496,22.279438530124906,3127960,33006126.194773085,330.0612619477309
2019-11-14,43142425,224,False,,13008287,0.3015,buy,46210,252.371544,4098641,1346198,13375005,0.31,buy,1515610,6.155629,19279183,4045472,8336047,0.1932,buy,60162,125.072311,347409,811446,8422861,0.1952,buy,73539,92.709749,1608997,1605079,0.0,281.503723,11.543369103268141,5444839,8.824833,43.36199149655495,23324655,138.559998,10.78391127446714,1158855,114.53597999999998,23.542541945038508,3214076,33142424.504277088,331.42424504277085
2019-11-15,43458179,224,False,,13102416,0.3015,buy,46210,252.371544,4098641,1440327,13626850,0.3136,buy,1515610,6.155629,19279183,4297316,8314990,0.1913,buy,60162,125.072311,347409,790390,8413699,0.1936,buy,73539,92.709749,1608997,1595917,0.0,283.54071,12.350507248292097,5538968,8.991,46.0614229805284,23576499,138.210007,10.504080353201806,1137799,114.41138499999998,23.408149389846322,3204913,33458179.29017008,334.5817929017008
2019-11-18,43578445,224,False,,13112085,0.3009,buy,46210,252.371544,4098641,1449996,13697512,0.3143,buy,1515610,6.155629,19279183,4367978,8339656,0.1914,buy,60162,125.072311,347409,815056,8428969,0.1934,buy,73539,92.709749,1608997,1611186,0.0,283.749939,12.433412395426192,5548636,9.037623,46.818827242971,23647161,138.619995,10.831881124500864,1162465,114.619026,23.632118285489522,3220183,33578445.45684508,335.7844545684508
2019-11-19,43705280,224,False,,13108302,0.2999,buy,46210,252.371544,4098641,1446213,13753680,0.3147,buy,1515610,6.155629,19279183,4424147,8343868,0.1909,buy,60162,125.072311,347409,819268,8499205,0.1945,buy,73539,92.709749,1608997,1681423,0.0,283.668091,12.400980846823328,5544854,9.074683,47.420877775243085,23703330,138.690002,10.887854344683735,1166676,115.57411999999998,24.66231631196516,3290420,33705280.18616509,337.05280186165083
2019-11-20,43507718,224,False,,13059556,0.3002,buy,46210,252.371544,4098641,1397466,13512707,0.3106,buy,1515610,6.155629,19279183,4183174,8348079,0.1919,buy,60162,125.072311,347409,823478,8587152,0.1974,buy,73539,92.709749,1608997,1769370,-0.45,282.61319,11.98298562332707,5496107,8.915689,44.83797377286669,23462357,138.759995,10.943816371341919,1170887,116.77004199999999,25.9522799011185,3378367,33507718.141439088,335.07718141439085
2019-11-21,43282149,224,False,,13038545,0.3012,buy,46210,252.371544,4098641,1376456,13407618,0.3098,buy,1515610,6.155629,19279183,4078084,8302356,0.1918,buy,60162,125.072311,347409,777756,8533406,0.1972,buy,73539,92.709749,1608997,1715624,-0.97,282.158508,11.802821888332304,5475096,8.846351,43.7115576960539,23357267,138.0,10.336171886177903,1125165,116.03919200000001,25.163959350837885,3324621,33282149.12269909,332.8214912269909
2019-11-22,43342733,224,False,,13067539,0.3015,buy,46210,252.371544,4098641,1405450,13443855,0.3102,buy,1515610,6.155629,19279183,4114321,8286714,0.1912,buy,60162,125.072311,347409,762114,8544401,0.1971,buy,73539,92.709749,1608997,1726618,-0.83,282.78595,12.051440250643974,5504091,8.87026,44.09996638941853,23393504,137.740005,10.128296139731896,1109523,116.188698,25.325221787986752,3335615,33342732.639553085,333.4273263955308
2019-11-25,43894987,224,False,,13168815,0.3,buy,46210,252.371544,4098641,1506726,13909497,0.3169,buy,1515610,6.155629,19279183,4579964,8247007,0.1879,buy,60162,125.072311,347409,722407,8569444,0.1952,buy,73539,92.709749,1608997,1751662,0.0,284.9776,12.919862246239312,5605367,9.177491,49.091023785006406,23859147,137.080002,9.600599006011667,1069816,116.52924300000001,25.692545618862205,3360658,33894987.400232084,338.9498740023209
2019-11-26,44097955,224,False,,13198649,0.2993,buy,46210,252.371544,4098641,1536560,13992844,0.3173,buy,1515610,6.155629,19279183,4663310,8286714,0.1879,buy,60162,125.072311,347409,762114,8619524,0.1955,buy,73539,92.709749,1608997,1801741,0.0,285.62323,13.1756874432444,5635201,9.232483,49.984384898625066,23942493,137.740005,10.128296139731896,1109523,117.21023599999998,26.427088652996744,3410738,34097955.03236508,340.9795503236508
2019-11-27,44370474,224,False,,13257482,0.2988,buy,46210,252.371544,4098641,1595393,14275491,0.3217,buy,1515610,6.155629,19279183,4945958,8242795,0.1858,buy,60162,125.072311,347409,718195,8594481,0.1937,buy,73539,92.709749,1608997,1776699,0.0,286.896393,13.680167060509095,5694034,9.418974,53.013985703103074,24225141,137.009995,9.544625785828798,1065604,116.869705,26.059779923014403,3385696,34370474.348276086,343.7047434827609
2019-11-29,44163882,224,False,,13208318,0.2991,buy,46210,252.371544,4098641,1546229,14085244,0.3189,buy,1515610,6.155629,19279183,4755711,8293933,0.1878,buy,60162,125.072311,347409,769333,8576162,0.1942,buy,73539,92.709749,1608997,1758380,-0.47,285.832458,13.258592194137297,5644870,9.293449,50.97479538838494,24034894,137.860001,10.22423743887433,1116742,116.620598,25.791084339353244,3367377,34163881.94797509,341.6388194797509
2019-12-02,43480164,224,False,,13096115,0.3012,buy,46210,252.371544,4098641,1434026,13632288,0.3135,buy,1515610,6.155629,19279183,4302754,8289722,0.1907,buy,60162,125.072311,347409,765121,8461815,0.1946,buy,73539,92.709749,1608997,1644033,-2.01,283.404358,12.29647897008006,5532667,8.994588,46.1197110892654,23581937,137.789993,10.168263419153977,1112530,115.065681,24.11389609952195,3253030,33480163.86420609,334.80163864206094
2019-12-03,43342968,224,False,,13008287,0.3001,buy,46210,252.371544,4098641,1346198,13326086,0.3075,buy,1515610,6.155629,19279183,3996552,8369136,0.1931,buy,60162,125.072311,347409,844536,8639235,0.1993,buy,73539,92.709749,1608997,1821453,-2.32,281.503723,11.543369103268141,5444839,8.792556,42.83764219730652,23275735,139.110001,11.223659285669418,1191944,117.478279,26.716209273177217,3430450,33342968.166954085,333.42968166954086
2019-12-04,43523029,224,False,,13088551,0.3007,buy,46210,252.371544,4098641,1426462,13523574,0.3107,buy,1515610,6.155629,19279183,4194041,8357705,0.192,buy,60162,125.072311,347409,833105,8552974,0.1965,buy,73539,92.709749,1608997,1735192,-1.91,283.240662,12.231615872874313,5525103,8.922859,44.95445251858692,23473224,138.919998,11.071744766344116,1180513,116.30528300000002,25.450974475069565,3344189,33523028.734644085,335.2302873464409
2019-12-05,43580435,224,False,,13112085,0.3009,buy,46210,252.371544,4098641,1449996,13594238,0.3119,buy,1515610,6.155629,19279183,4264705,8362518,0.1919,buy,60162,125.072311,347409,837918,8511370,0.1953,buy,73539,92.709749,1608997,1693588,-1.78,283.749939,12.433412395426192,5548636,8.969483,45.71187302632176,23543888,139.0,11.135709363613966,1185327,115.73954000000002,24.840744149999573,3302585,33580435.13130109,335.8043513130109
2019-12-06,43990416,224,False,,13231847,0.3008,buy,46210,252.371544,4098641,1569758,14014587,0.3186,buy,1515610,6.155629,19279183,4685053,8279494,0.1882,buy,60162,125.072311,347409,754894,8464264,0.1924,buy,73539,92.709749,1608997,1646481,-0.86,286.341644,13.460352658741236,5668399,9.246829,50.217439861819216,23964236,137.619995,10.032343647064778,1102303,115.098976,24.14980925916015,3255478,33990415.89360508,339.90415893605086
2019-12-09,43792638,224,False,,13190247,0.3012,buy,46210,252.371544,4098641,1528158,13842462,0.3161,buy,1515610,6.155629,19279183,4512928,8277088,0.189,buy,60162,125.072311,347409,752488,8482616,0.1937,buy,73539,92.709749,1608997,1664834,-1.3,285.441406,13.10364128581638,5626799,9.133261,48.37249450701411,23792111,137.580002,10.000367744729699,1099897,115.348541,24.418998857751916,3273831,33792637.800814085,337.92637800814083
2019-12-10,43771193,224,False,,13175535,0.301,buy,46210,252.371544,4098641,1513446,13811657,0.3155,buy,1515610,6.155629,19279183,4482123,8300551,0.1896,buy,60162,125.072311,347409,775951,8483226,0.1938,buy,73539,92.709749,1608997,1665444,-1.35,285.123016,12.977482054562483,5612086,9.112936,48.042308941217286,23761306,137.970001,10.312186561392277,1123360,115.356827,24.42793642918193,3274440,33771192.689656086,337.71192689656084
2019-12-11,44140797,224,False,,13212938,0.2993,buy,46210,252.371544,4098641,1550849,14020018,0.3176,buy,1515610,6.155629,19279183,4690485,8357705,0.1893,buy,60162,125.072311,347409,833105,8549912,0.1937,buy,73539,92.709749,1608997,1732130,-0.52,285.932434,13.298206802962454,5649490,9.250413,50.27566298938704,23969668,138.919998,11.071744766344116,1180513,116.263641,25.406057947252926,3341126,34140797.325666085,341.40797325666085
2019-12-12,44405188,224,False,,13326824,0.3001,buy,46210,252.371544,4098641,1664735,14340714,0.323,buy,1515610,6.155629,19279183,5011180,8328225,0.1876,buy,60162,125.072311,347409,803625,8409201,0.1894,buy,73539,92.709749,1608997,1591419,0.0,288.396973,14.274758659601305,5763376,9.462008,53.71308561151638,24290363,138.429993,10.679967404713064,1151034,114.35022,23.342174666636485,3200415,34405188.423077084,344.05188423077084
2019-12-13,44676386,224,False,,13334805,0.2985,buy,46210,252.371544,4098641,1672715,14469357,0.3239,buy,1515610,6.155629,19279183,5139824,8365526,0.1872,buy,60162,125.072311,347409,840926,8506474,0.1904,buy,73539,92.709749,1608997,1688691,0.0,288.569672,14.343189116205846,5771356,9.546887,55.091969775810036,24419007,139.050003,11.175688636098213,1188335,115.672958,24.768926459804863,3297688,34676386.17645909,346.7638617645909
2019-12-16,45105831,224,False,,13426416,0.2977,buy,46210,252.371544,4098641,1764327,14884268,0.33,buy,1515610,6.155629,19279183,5554734,8364924,0.1855,buy,60162,125.072311,347409,840324,8429999,0.1869,buy,73539,92.709749,1608997,1612216,0.0,290.552185,15.128742418856223,5862968,9.820645,59.53924850257053,24833917,139.039993,11.167685265949068,1187733,114.633034,23.647227807646367,3221213,35105831.27191309,351.0583127191309
2019-12-17,45115275,224,False,,13429358,0.2977,buy,46210,252.371544,4098641,1767269,14904198,0.3304,buy,1515610,6.155629,19279183,5574664,8363119,0.1854,buy,60162,125.072311,347409,838519,8418375,0.1866,buy,73539,92.709749,1608997,1600593,0.0,290.615845,15.153967132765644,5865910,9.833795,59.75287409618568,24853847,139.009995,11.143700740700947,1185928,114.474976,23.476740882099058,3209590,35115275.10507508,351.15275105075085
2019-12-18,45082014,224,False,,13430200,0.2979,buy,46210,252.371544,4098641,1768111,14938625,0.3314,buy,1515610,6.155629,19279183,5609092,8363721,0.1855,buy,60162,125.072311,347409,839121,8349243,0.1852,buy,73539,92.709749,1608997,1531461,-0.07,290.634064,15.161186250935877,5866752,9.85651,60.121885910555896,24888275,139.020004,11.151703311312588,1186530,113.534897,22.46273856344643,3140457,35082013.77809209,350.82013778092085
2019-12-19,45476468,224,False,,13485252,0.2965,buy,46210,252.371544,4098641,1823163,15243011,0.3352,buy,1515610,6.155629,19279183,5913478,8385380,0.1844,buy,60162,125.072311,347409,860779,8362601,0.1839,buy,73539,92.709749,1608997,1544819,0.0,291.825409,15.63324620683324,5921804,10.057344,63.3844929423512,25192661,139.380005,11.439537602727068,1208188,113.716545,22.658670493825262,3153815,35476468.44171608,354.7646844171608
2019-12-20,45736229,224,False,,13544374,0.2961,buy,46210,252.371544,4098641,1882285,15424199,0.3372,buy,1515610,6.155629,19279183,6094666,8393802,0.1835,buy,60162,125.072311,347409,869202,8373629,0.1831,buy,73539,92.709749,1608997,1555846,0.0,293.104828,16.140204708958407,5980926,10.176892,65.32658514505125,25373849,139.520004,11.55147205003062,1216611,113.866501,22.820418316822998,3164843,35736228.772108085,357.36228772108086
2019-12-23,45884677,224,False,,13565065,0.2956,buy,46210,252.371544,4098641,1902976,15538341,0.3386,buy,1515610,6.155629,19279183,6208808,8419672,0.1835,buy,60162,125.072311,347409,895071,8361375,0.1822,buy,73539,92.709749,1608997,1543593,0.0,293.552582,16.317623285015625,6001617,10.252203,66.55003435271296,25487991,139.949997,11.895267568565803,1242480,113.699875,22.64068964471373,3152590,35884677.31861008,358.8467731861008
2019-12-24,46008537,224,False,,13565486,0.2948,buy,46210,252.371544,4098641,1903397,15558463,0.3382,buy,1515610,6.155629,19279183,6228929,8499086,0.1847,buy,60162,125.072311,347409,974486,8385277,0.1823,buy,73539,92.709749,1608997,1567495,0.0,293.561707,16.321238985839127,6002038,10.265479,66.76570685315669,25508112,141.270004,12.950662635543765,1321895,114.024902,22.99127521425064,3176492,36008536.64490709,360.0853664490709
2019-12-26,46571935,224,False,,13637699,0.2928,buy,46210,252.371544,4098641,1975610,15962650,0.3428,buy,1515610,6.155629,19279183,6633116,8565866,0.1839,buy,60162,125.072311,347409,1041265,8405496,0.1805,buy,73539,92.709749,1608997,1587713,0.0,295.12442,16.94045023854953,6074251,10.532162,71.09805013696453,25912299,142.380005,13.83815003503528,1388674,114.299835,23.287827631094473,3196710,36571935.21231609,365.7193521231609
2019-12-27,46527617,224,False,,13634321,0.293,buy,46210,252.371544,4098641,1972232,15915524,0.3421,buy,1515610,6.155629,19279183,6585990,8562858,0.184,buy,60162,125.072311,347409,1038257,8414691,0.1809,buy,73539,92.709749,1608997,1596909,-0.1,295.0513,16.911477083019257,6070872,10.501068,70.59291901849534,25865173,142.330002,13.798170762551031,1385666,114.42488100000001,23.42270665077073,3205906,36527617.437084086,365.27617437084086
2019-12-30,46122671,224,False,,13559152,0.294,buy,46210,252.371544,4098641,1897063,15598340,0.3382,buy,1515610,6.155629,19279183,6268806,8580906,0.186,buy,60162,125.072311,347409,1056306,8384049,0.1818,buy,73539,92.709749,1608997,1566267,-0.96,293.424622,16.266920262837647,5995704,10.29179,67.19313673860223,25547989,142.630005,14.038034404394306,1403715,114.008202,22.973262006082496,3175264,36122671.44062909,361.2267144062909
2019-12-31,46178548,224,False,,13592089,0.2943,buy,46210,252.371544,4098641,1930000,15687149,0.3397,buy,1515610,6.155629,19279183,6357615,8597149,0.1862,buy,60162,125.072311,347409,1072549,8301937,0.1798,buy,73539,92.709749,1608997,1484154,-0.84,294.13739,16.549348300597533,6028641,10.350386,68.14504588563449,25636798,142.89999400000002,14.253900728389791,1419958,112.891617,21.768874099350487,3093151,36178547.667372085,361.78547667372084
2020-01-02,47240142,224,False,,13719200,0.2904,buy,46210,252.371544,4098641,2057111,16464708,0.3485,buy,1515610,6.155629,19279183,7135174,8660320,0.1833,buy,60162,125.072311,347409,1135719,8395690,0.1777,buy,73539,92.709749,1608997,1577908,0.0,296.888123,17.63930200726145,6155752,10.86342,76.47943317040729,26414357,143.949997,15.093417478310078,1483128,114.166496,23.144003489541664,3186904,37240142.10730909,372.4014210730909
2020-01-03,46899374,167,True,monthly,14068474,0.3,buy,47748,253.724612,4098641,1953632,13689013,0.2919,buy,1295322,6.155629,20215834,5715491,9561123,0.2039,buy,65550,126.807891,347409,1248866,9580596,0.2043,buy,82645,95.227665,1608997,1710506,-0.72,294.640076,16.125934154916322,6052272,10.568039,71.68088248845741,25931325,145.860001,15.024388074613704,1596275,115.92469,21.734256522179464,3319502,36899374.2952396,368.993742952396
2020-01-06,47259176,167,False,,14122144,0.2988,buy,47748,253.724612,4098641,2007301,13949254,0.2952,buy,1295322,6.155629,20215834,5975732,9661414,0.2044,buy,65550,126.807891,347409,1349157,9526196,0.2016,buy,82645,95.227665,1608997,1656105,0.0,295.764099,16.568943207380073,6105942,10.768947,74.94469167188218,26191565,147.389999,16.230936014411014,1696566,115.266449,21.04302777058722,3265102,37259175.73927459,372.59175739274593
2020-01-07,47193616,167,False,,14082434,0.2984,buy,47748,253.724612,4098641,1967591,13932214,0.2952,buy,1295322,6.155629,20215834,5958692,9699434,0.2055,buy,65550,126.807891,347409,1387176,9479367,0.2009,buy,82645,95.227665,1608997,1609276,-0.14,294.932434,16.24116065878698,6066232,10.755792,74.73098485180554,26174525,147.970001,16.688322375816924,1734585,114.69982100000001,20.448003205029643,3218273,37193615.5979846,371.936155979846
2020-01-08,47453902,167,False,,14157493,0.2983,buy,47748,253.724612,4098641,2042651,14252870,0.3004,buy,1295322,6.155629,20215834,6279347,9626673,0.2029,buy,65550,126.807891,347409,1314416,9416698,0.1984,buy,82645,95.227665,1608997,1546608,0.0,296.504425,16.86072648919399,6141291,11.003341,78.7524907129341,26495181,146.860001,15.812982530160259,1661825,113.941536,19.651716747788118,3155605,37453901.726205595,374.53901726205595
2020-01-09,47887922,167,False,,14253486,0.2976,buy,47748,253.724612,4098641,2138643,14612248,0.3051,buy,1295322,6.155629,20215834,6638725,9572266,0.1999,buy,65550,126.807891,347409,1260009,9449754,0.1973,buy,82645,95.227665,1608997,1579663,0.0,298.514832,17.653084385906514,6237284,11.280784,83.2596333417837,26854559,146.029999,15.158447554867704,1607418,114.341507,20.071732296809053,3188660,37887921.6334826,378.87921633482597
2020-01-10,47869330,167,False,,14212469,0.2969,buy,47748,253.724612,4098641,2097626,14492972,0.3028,buy,1295322,6.155629,20215834,6519450,9629951,0.2012,buy,65550,126.807891,347409,1317693,9533771,0.1992,buy,82645,95.227665,1608997,1663681,-0.04,297.655792,17.314512580499986,6196267,11.188702,81.76373433712425,26735283,146.910004,15.852414618720934,1665102,115.358116,21.13928866283217,3272678,37869330.32971359,378.6933032971359
2020-01-13,48373248,167,False,,14310213,0.2958,buy,47748,253.724612,4098641,2195370,14999517,0.3101,buy,1295322,6.155629,20215834,7025994,9558501,0.1976,buy,65550,126.807891,347409,1246244,9504850,0.1965,buy,82645,95.227665,1608997,1634759,0.0,299.702881,18.12132788427845,6294011,11.579759,88.1165696042243,27241828,145.820007,14.992849027958588,1593653,115.008163,20.771797766175858,3243756,38373248.30160459,383.73248301604593
2020-01-14,48216752,167,False,,14288395,0.2963,buy,47748,253.724612,4098641,2173552,14824469,0.3075,buy,1295322,6.155629,20215834,6850947,9549980,0.1981,buy,65550,126.807891,347409,1237722,9553740,0.1981,buy,82645,95.227665,1608997,1683650,-0.32,299.245941,17.941234988997135,6272193,11.444621,85.92121329472118,27066781,145.690002,14.890327805765246,1585131,115.59973900000001,21.393020600900424,3292647,38216752.07681859,382.1675207681859
2020-01-15,48377415,167,False,,14320687,0.296,buy,47748,253.724612,4098641,2205844,14833767,0.3066,buy,1295322,6.155629,20215834,6860245,9605697,0.1986,buy,65550,126.807891,347409,1293439,9617097,0.1988,buy,82645,95.227665,1608997,1747006,0.0,299.922241,18.207783824902847,6304485,11.451799,86.03782200277969,27076079,146.539993,15.560625995629728,1640848,116.36634800000002,22.19804821545097,3356003,38377415.18138959,383.7741518138959
2020-01-16,48864761,167,False,,14439809,0.2955,buy,47748,253.724612,4098641,2324967,15247363,0.312,buy,1295322,6.155629,20215834,7273841,9590620,0.1963,buy,65550,126.807891,347409,1278363,9586800,0.1962,buy,82645,95.227665,1608997,1716710,0.0,302.417053,19.19105934523937,6423608,11.771099,91.22494383101713,27489675,146.309998,15.379253213826294,1625772,115.999763,21.813091806016672,3325707,38864761.1897906,388.647611897906
2020-01-17,49073168,167,False,,14484758,0.2952,buy,47748,253.724612,4098641,2369915,15475073,0.3153,buy,1295322,6.155629,20215834,7501551,9608319,0.1958,buy,65550,126.807891,347409,1296062,9504850,0.1937,buy,82645,95.227665,1608997,1634759,0.0,303.358429,19.56208208211587,6468556,11.946893,94.08076874386764,27717385,146.580002,15.59217687120169,1643471,115.008163,20.771797766175858,3243756,39073167.8269066,390.731678269066
2020-01-21,49147393,167,False,,14456390,0.2941,buy,47748,253.724612,4098641,2341548,15467326,0.3147,buy,1295322,6.155629,20215834,7493804,9618807,0.1957,buy,65550,126.807891,347409,1306550,9604702,0.1954,buy,82645,95.227665,1608997,1734612,0.0,302.764313,19.327924270208506,6440189,11.940912,93.98360565068043,27709637,146.740005,15.718354349872477,1653959,116.21637,22.040554067097528,3343608,39147393.119421594,391.47393119421594
2020-01-22,49291502,167,False,,14458136,0.2933,buy,47748,253.724612,4098641,2343293,15572664,0.3159,buy,1295322,6.155629,20215834,7599142,9622084,0.1952,buy,65550,126.807891,347409,1309827,9638450,0.1955,buy,82645,95.227665,1608997,1768359,0.0,302.800873,19.3423335936459,6441934,12.022234,95.30470531029806,27814976,146.789993,15.75777460951635,1657236,116.624718,22.469366429522818,3377356,39291501.595845595,392.91501595845597
2020-01-23,49541260,167,False,,14474720,0.2922,buy,47748,253.724612,4098641,2359877,15716726,0.3172,buy,1295322,6.155629,20215834,7743204,9643716,0.1947,buy,65550,126.807891,347409,1331458,9705931,0.1959,buy,82645,95.227665,1608997,1835841,0.0,303.148193,19.47922216630118,6458518,12.133451,97.11145798292911,27959037,147.119995,16.018012357035616,1678867,117.441238,23.326806334132357,3444837,39541260.184579596,395.41260184579596
2020-01-24,49140023,167,False,,14345996,0.2919,buy,47748,253.724612,4098641,2231154,15309325,0.3115,buy,1295322,6.155629,20215834,7335803,9700089,0.1974,buy,65550,126.807891,347409,1387831,9784446,0.1991,buy,82645,95.227665,1608997,1914355,-0.81,300.452301,18.416695367058942,6329795,11.818934,92.00203738771535,27551637,147.979996,16.696204377400115,1735240,118.391258,24.324436592028253,3523352,39140023.41233959,391.4002341233959
2020-01-27,48181986,167,False,,14116042,0.293,buy,47748,253.724612,4098641,2001199,14362849,0.2981,buy,1295322,6.155629,20215834,6389327,9766295,0.2027,buy,65550,126.807891,347409,1454038,9936633,0.2062,buy,82645,95.227665,1608997,2066543,-2.74,295.636292,16.518570876948925,6099840,11.088246,80.1317972548273,26605160,148.990005,17.492691874852206,1801447,120.232719,26.258182420889973,3675539,38181986.0073666,381.81986007366595
2020-01-28,48832554,167,False,,14263962,0.2921,buy,47748,253.724612,4098641,2149119,15030496,0.3078,buy,1295322,6.155629,20215834,7056973,9679113,0.1982,buy,65550,126.807891,347409,1366856,9858816,0.2019,buy,82645,95.227665,1608997,1988726,-1.43,298.734222,17.73955215037397,6247760,11.603675,88.50509201463498,27272807,147.660004,16.443860460380844,1714265,119.291138,25.269414083528808,3597722,38832553.9648496,388.325539648496
2020-01-29,49023842,167,False,,14252179,0.2907,buy,47748,253.724612,4098641,2137336,15084713,0.3077,buy,1295322,6.155629,20215834,7111190,9731553,0.1985,buy,65550,126.807891,347409,1419296,9955229,0.2031,buy,82645,95.227665,1608997,2085139,-1.04,298.487457,17.6422951290931,6235977,11.645531,89.1850549687305,27327024,148.460007,17.074738390601453,1766705,120.457733,26.49447299882539,3694136,39023841.8676866,390.238418676866
2020-01-30,49242519,167,False,,14298431,0.2904,buy,47748,253.724612,4098641,2183588,15255110,0.3098,buy,1295322,6.155629,20215834,7281587,9732209,0.1976,buy,65550,126.807891,347409,1419951,9956603,0.2022,buy,82645,95.227665,1608997,2086513,-0.6,299.456116,18.024070862997554,6282229,11.777079,91.3220906789121,27497421,148.470001,17.08261960359019,1767360,120.47435800000001,26.51193116079831,3695510,39242519.495899595,392.425194958996
2020-01-31,48380423,167,False,,14038802,0.2902,buy,47748,253.724612,4098641,1923960,14505365,0.2998,buy,1295322,6.155629,20215834,6531843,9788582,0.2023,buy,65550,126.807891,347409,1476324,10047506,0.2077,buy,82645,95.227665,1608997,2177416,-2.34,294.018646,15.881011128009792,6022600,11.19827,81.9191692937562,26747677,149.330002,17.760811623954687,1823733,121.57428,27.666975758307167,3786413,38380423.266081594,383.80423266081596
2020-02-03,49079086,167,False,,14143089,0.2882,buy,47748,253.724612,4098641,2028247,15171462,0.3091,buy,1295322,6.155629,20215834,7197939,9724998,0.1981,buy,65550,126.807891,347409,1412741,10039369,0.2046,buy,82645,95.227665,1608997,2169279,-0.93,296.202759,16.7418314409427,6126887,11.712502,90.2730184386926,27413773,148.360001,16.99587421348008,1760150,121.475822,27.563583535057212,3778276,39079085.6893496,390.79085689349597
2020-02-04,50069243,167,False,,14358647,0.2868,buy,47748,253.724612,4098641,2243805,16207777,0.3237,buy,1295322,6.155629,20215834,8234255,9598486,0.1917,buy,65550,126.807891,347409,1286229,9904164,0.1978,buy,82645,95.227665,1608997,2034074,0.0,300.717255,18.521121184401213,6342446,12.512547,103.26998330894695,28450089,146.429993,15.473880605519597,1633638,119.83985100000001,25.845625838755893,3643071,40069242.886152595,400.69242886152597
2020-02-05,50325995,167,False,,14524463,0.2886,buy,47748,253.724612,4098641,2409620,16395212,0.3258,buy,1295322,6.155629,20215834,8421690,9610286,0.191,buy,65550,126.807891,347409,1298028,9795867,0.1946,buy,82645,95.227665,1608997,1925777,0.0,304.189972,19.889816547080443,6508261,12.657248,105.62069334862052,28637523,146.610001,15.615833916273614,1645437,118.52945699999998,24.46956143572727,3534773,40325994.5784606,403.259945784606
2020-02-06,50870457,167,False,,14573334,0.2865,buy,47748,253.724612,4098641,2458491,16794870,0.3301,buy,1295322,6.155629,20215834,8821348,9662070,0.1899,buy,65550,126.807891,347409,1349812,9840016,0.1934,buy,82645,95.227665,1608997,1969925,0.0,305.213501,20.2932180899841,6557132,12.965787999999998,110.6330158318162,29037182,147.399994,16.238818015994184,1697221,119.063652,25.030527621298848,3578922,40870457.277957596,408.7045727795759
