date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2020-03-13,gld,54608,54608,20.89,19.7,8070515,7824234,0,-246281,
2020-03-13,tlt,60149,60149,20.5,19.49,7918760,7739770,0,-178990,
2020-03-13,cash,0,0,34.67,60.81,13394601,24153957,0,10759356,
2020-04-20,spy,0,0,0.0,0.0,0,0,0,0,daily
2020-04-20,tqqq,0,1583087,0.0,29.65,0,12224330,1583087,12224330,daily
2020-04-20,gld,54608,52037,20.99,20.15,8659190,8310308,-2571,-348882,daily
2020-04-20,tlt,60149,58749,20.48,20.18,8449315,8319041,-1400,-130274,daily
2020-04-20,cash,0,0,58.54,30.02,24153957,12378619,0,-11775338,daily
2020-06-02,spy,0,47508,0.0,29.92,0,13454258,47508,13454258,monthly
2020-06-02,tqqq,1583087,1340629,35.44,30.47,15863041,13701273,-242458,-2161768,monthly
2020-06-02,gld,52037,54686,19.03,19.77,8516375,8891943,2649,375568,monthly
2020-06-02,tlt,58749,65733,17.88,19.84,8001320,8919955,6984,918635,monthly
2020-06-02,cash,0,0,27.66,0.0,12378619,341,0,-12378278,monthly
2020-07-02,spy,47508,50159,28.39,29.86,13620494,14459726,2651,839232,monthly
2020-07-02,tqqq,1340629,1194018,33.8,30.45,16215153,14748867,-146611,-1466286,monthly
2020-07-02,gld,54686,57583,18.99,19.85,9111781,9615209,2897,503428,monthly
2020-07-02,tlt,65733,69881,18.81,19.83,9025967,9605521,4148,579554,monthly
2020-07-02,cash,0,0,0.0,0.0,341,230,0,-111,monthly
2020-08-25,spy,50159,53623,28.05,29.91,15881017,17037171,3464,1156154,daily
2020-08-25,tqqq,1194018,984380,36.31,30.44,20553318,17340236,-209638,-3213082,daily
2020-08-25,gld,57583,62536,18.41,19.9,10422523,11332773,4953,910250,daily
2020-08-25,tlt,69881,81192,17.23,19.74,9753755,11245770,11311,1492015,daily
2020-08-25,cash,0,0,0.0,0.0,230,392,0,162,daily
2020-09-02,spy,53623,55472,28.99,30.03,17457012,18320161,1849,863149,monthly
2020-09-02,tqqq,984380,892743,33.18,30.55,19981888,18633139,-91637,-1348749,monthly
2020-09-02,gld,62536,65090,19.22,19.49,11572286,11886735,2554,314449,monthly
2020-09-02,tlt,81192,87269,18.61,19.93,11203772,12156992,6077,953220,monthly
2020-09-02,cash,0,0,0.0,0.0,392,371,0,-21,monthly
2020-09-18,spy,55472,52345,31.79,30.15,17200570,16044100,-3127,-1156470,daily
2020-09-18,tqqq,892743,1116359,23.91,29.22,12935263,15550513,223616,2615250,daily
2020-09-18,gld,65090,59129,22.01,20.36,11908866,10832432,-5961,-1076434,daily
2020-09-18,tlt,87269,78289,22.29,20.27,12058515,10784068,-8980,-1274447,daily
2020-09-18,cash,0,0,0.0,0.0,371,3,0,-368,daily
2020-12-02,spy,52345,53197,29.52,30.05,17760352,18087403,852,327051,monthly
2020-12-02,tqqq,1116359,915953,36.44,30.0,21925313,18061633,-200406,-3863680,monthly
2020-12-02,gld,59129,70646,16.73,20.12,10062572,12112963,11517,2050391,monthly
2020-12-02,tlt,78289,90450,17.31,19.83,10416406,11938926,12161,1522520,monthly
2020-12-02,cash,0,0,0.0,0.0,3,68,0,65,monthly
2021-02-02,spy,53197,54678,29.18,29.94,18631994,19421506,1481,789512,monthly
2021-02-02,tqqq,915953,826975,33.32,31.04,21276558,20139328,-88978,-1137230,monthly
2021-02-02,gld,70646,73320,19.28,19.45,12308652,12619105,2674,310453,monthly
2021-02-02,tlt,90450,99290,18.23,19.57,11639780,12694994,8840,1055214,monthly
2021-02-02,cash,0,0,0.0,0.0,68,327,0,259,monthly
2021-05-04,spy,54678,50892,32.21,30.36,21356773,19755358,-3786,-1601415,monthly
2021-05-04,tqqq,826975,784137,31.59,28.92,20946322,18814769,-42838,-2131553,monthly
2021-05-04,gld,73320,79002,18.56,20.23,12303829,13160153,5682,856324,monthly
2021-05-04,tlt,99290,112475,17.63,20.49,11691299,13333691,13185,1642392,monthly
2021-05-04,cash,0,0,0.0,0.0,327,161,0,-166,monthly
2021-08-03,spy,50892,53846,28.35,30.01,20867687,22258565,2954,1390878,monthly
2021-08-03,tqqq,784137,696071,33.81,30.3,24887562,22477027,-88066,-2410535,monthly
2021-08-03,gld,79002,86793,18.2,19.83,13399529,14710546,7791,1311017,monthly
2021-08-03,tlt,112475,114496,19.65,19.86,14462627,14730313,2021,267686,monthly
2021-08-03,cash,0,0,0.0,0.0,161,477,0,316,monthly
2021-11-02,spy,53846,54299,29.75,29.96,23286043,23576883,453,290840,monthly
2021-11-02,tqqq,696071,626098,33.33,30.21,26086409,23777028,-69973,-2309381,monthly
2021-11-02,gld,86793,93436,18.57,19.85,14539563,15618762,6643,1079199,monthly
2021-11-02,tlt,114496,124755,18.35,19.98,14363837,15720324,10259,1356487,monthly
2021-11-02,cash,0,0,0.0,0.0,477,399,0,-78,monthly
2022-01-24,spy,54299,51345,31.7,29.86,22434468,21304068,-2954,-1130400,daily
2022-01-24,tqqq,626098,791022,23.98,30.49,16972467,21753563,164924,4781096,daily
2022-01-24,gld,93436,82751,22.59,19.96,15985964,14235654,-10685,-1750310,daily
2022-01-24,tlt,124755,114795,21.74,19.68,15386511,14041793,-9960,-1344718,daily
2022-01-24,cash,0,0,0.0,0.0,399,11,0,-388,daily
2022-01-26,spy,51345,51345,30.28,29.82,21043971,20991171,0,-52800,
2022-01-26,tqqq,791022,0,28.99,0.0,20149194,0,-791022,-20149194,
2022-01-26,gld,82751,82751,20.55,19.96,14281167,14050291,0,-230876,
2022-01-26,tlt,114795,114795,20.17,19.68,14019125,13849572,0,-169553,
2022-01-26,cash,0,0,0.0,30.54,11,21499686,0,21499675,
2022-05-02,spy,51345,0,29.45,0.0,20017610,0,-51345,-20017610,
2022-05-02,tqqq,0,0,0.0,0.0,0,0,0,0,
2022-05-02,gld,82751,82751,21.53,21.3,14639479,14368056,0,-271423,
2022-05-02,tlt,114795,114795,17.39,17.23,11824696,11619729,0,-204967,
2022-05-02,cash,0,0,31.63,61.47,21499686,41460632,0,19960946,
2022-05-03,spy,0,0,0.0,0.0,0,0,0,0,monthly
2022-05-03,tqqq,0,0,0.0,0.0,0,0,0,0,monthly
2022-05-03,gld,82751,77685,21.3,20.02,14368056,13524181,-5066,-843875,monthly
2022-05-03,tlt,114795,132925,17.23,20.06,11619729,13545586,18130,1925857,monthly
2022-05-03,cash,0,0,61.47,59.92,41460632,40469047,0,-991585,monthly
2023-02-02,spy,0,0,0.0,0.0,0,0,0,0,monthly
2023-02-02,tqqq,0,0,0.0,0.0,0,0,0,0,monthly
2023-02-02,gld,82903,74338,22.29,19.65,15060987,13224729,-8565,-1836258,monthly
2023-02-02,tlt,150296,141808,21.2,20.11,14326882,13535262,-8488,-791620,monthly
2023-02-02,cash,0,0,56.51,60.24,38185317,40543819,0,2358502,monthly
2023-03-22,spy,50897,52082,29.32,29.84,19538011,19652092,1185,114081,daily
2023-03-22,tqqq,0,1603176,0.0,29.06,0,19135883,1603176,19135883,daily
2023-03-22,gld,76739,73894,20.77,20.58,13841413,13555115,-2845,-286298,daily
2023-03-22,tlt,142944,143714,19.89,20.51,13258101,13507248,770,249147,daily
2023-03-22,cash,0,0,30.02,0.0,20010170,112,0,-20010058,daily
2023-05-30,spy,52082,55227,28.28,29.72,21050907,22330581,3145,1279674,daily
2023-05-30,tqqq,1603176,1329589,36.43,30.36,27122093,22808715,-273587,-4313378,daily
2023-05-30,gld,73894,82228,17.96,19.92,13368902,14968784,8334,1599882,daily
2023-05-30,tlt,143714,165751,17.33,20.0,12898159,15024581,22037,2126422,daily
2023-05-30,cash,0,0,0.0,0.0,112,256,0,144,daily
2023-07-05,spy,55227,56046,29.56,30.07,23672948,23988288,819,315340,monthly
2023-07-05,tqqq,1329589,1197341,33.25,30.04,26628737,23962676,-132248,-2666061,monthly
2023-07-05,gld,82228,89678,18.33,19.99,14675231,15948335,7450,1273104,monthly
2023-07-05,tlt,165751,175766,18.86,19.89,15102348,15862685,10015,760337,monthly
2023-07-05,cash,0,0,0.0,0.0,256,337,0,81,monthly
2023-11-02,spy,56046,53494,31.44,29.82,22960870,22335366,-2552,-625504,monthly
2023-11-02,tqqq,1197341,1301223,27.52,30.7,20094623,22997415,103882,2902792,monthly
2023-11-02,gld,89678,79596,22.53,19.57,16456809,14655215,-10082,-1801594,monthly
2023-11-02,tlt,175766,189628,18.51,19.91,13516684,14915130,13862,1398446,monthly
2023-11-02,cash,0,0,0.0,0.0,337,47,0,-290,monthly
2023-12-04,spy,53494,56034,28.65,30.34,23804825,24804227,2540,999402,monthly
2023-12-04,tqqq,1301223,1152519,33.73,29.5,28027699,24117662,-148704,-3910037,monthly
2023-12-04,gld,79596,86626,18.39,19.91,15283227,16273560,7030,990333,monthly
2023-12-04,tlt,189628,197179,19.24,20.25,15985167,16555568,7551,570401,monthly
2023-12-04,cash,0,0,0.0,0.0,47,503,0,456,monthly
2024-02-02,spy,56034,57688,29.14,29.94,26677674,27754276,1654,1076602,monthly
2024-02-02,tqqq,1152519,1031806,33.55,31.15,30716209,28881566,-120713,-1834643,monthly
2024-02-02,gld,86626,96263,18.01,19.58,16494457,18156164,9637,1661707,monthly
2024-02-02,tlt,197179,204433,19.3,19.33,17673381,17918822,7254,245441,monthly
2024-02-02,cash,0,0,0.0,0.0,503,558,0,55,monthly
2024-04-02,spy,57688,57764,29.96,30.07,29406695,29258218,76,-148477,monthly
2024-04-02,tqqq,1031806,966261,31.96,29.38,31365809,28586103,-65545,-2779706,monthly
2024-04-02,gld,96263,94465,20.38,20.47,20005377,19921723,-1798,-83654,monthly
2024-04-02,tlt,204433,231190,17.7,20.08,17373805,19539488,26757,2165683,monthly
2024-04-02,cash,0,0,0.0,0.0,558,282,0,-276,monthly
2024-05-02,spy,57764,56356,30.75,29.9,28215538,27785262,-1408,-430276,monthly
2024-05-02,tqqq,966261,1083503,26.67,30.62,24469856,28454589,117242,3984733,monthly
2024-05-02,gld,94465,85727,22.01,19.66,20195671,18270995,-8738,-1924676,monthly
2024-05-02,tlt,231190,224811,20.56,19.83,18866578,18424730,-6379,-441848,monthly
2024-05-02,cash,0,0,0.0,0.0,282,7,0,-275,monthly
2024-06-04,spy,56356,58382,28.96,29.95,29037999,30115547,2026,1077548,monthly
2024-06-04,tqqq,1083503,970200,33.48,30.12,33575457,30288233,-113303,-3287224,monthly
2024-06-04,gld,85727,92336,18.57,19.77,18621619,19877171,6609,1255552,monthly
2024-06-04,tlt,224811,236675,18.99,20.17,19040614,20279603,11864,1238989,monthly
2024-06-04,cash,0,0,0.0,0.0,7,473,0,466,monthly
2024-07-02,spy,58382,59925,29.23,29.84,31181881,32221395,1543,1039514,monthly
2024-07-02,tqqq,970200,864522,33.61,30.5,35862558,32935865,-105678,-2926693,monthly
2024-07-02,gld,92336,98969,18.66,19.76,19904872,21333757,6633,1428885,monthly
2024-07-02,tlt,236675,255633,18.5,19.9,19738193,21485230,18958,1747037,monthly
2024-07-02,cash,0,0,0.0,0.0,473,579,0,106,monthly
2024-08-02,spy,59925,58574,30.68,30.0,31869251,30570787,-1351,-1298464,monthly
2024-08-02,tqqq,864522,1006212,25.98,28.58,26985859,29118467,141690,2132608,monthly
2024-08-02,gld,98969,92065,21.51,20.36,22344231,20745926,-6904,-1598305,monthly
2024-08-02,tlt,255633,234523,21.83,21.05,22675026,21450766,-21110,-1224260,monthly
2024-08-02,cash,0,0,0.0,0.0,579,14,0,-565,monthly
2024-11-04,spy,58574,59570,29.5,29.95,32859231,33345990,996,486759,monthly
2024-11-04,tqqq,1006212,952940,31.66,29.73,35274497,33096107,-53272,-2178390,monthly
2024-11-04,gld,92065,88250,20.86,20.04,23243650,22312247,-3815,-931403,monthly
2024-11-04,tlt,234523,260468,17.97,20.28,20023063,22583373,25945,2560310,monthly
2024-11-04,cash,0,0,0.0,0.0,14,308,0,294,monthly
2025-04-02,spy,59570,58950,30.31,29.87,33038244,32901288,-620,-136956,monthly
2025-04-02,tqqq,952940,1128296,25.49,30.53,27782606,33630159,175356,5847553,monthly
2025-04-02,gld,88250,75798,23.28,19.83,25378053,21841951,-12452,-3536102,monthly
2025-04-02,tlt,260468,249153,20.91,19.78,22795824,21791252,-11315,-1004572,monthly
2025-04-02,cash,0,0,0.0,0.0,308,0,0,-308,monthly
2025-04-04,spy,58950,58950,30.34,29.89,31279886,29448669,0,-1831217,
2025-04-04,tqqq,1128296,0,27.38,0.0,28226215,0,-1128296,-28226215,
2025-04-04,gld,75798,75798,21.06,21.52,21710064,21202216,0,-507848,
2025-04-04,tlt,249153,249153,21.23,22.46,21891354,22129689,0,238335,
2025-04-04,cash,0,0,0.0,26.12,0,25730203,0,25730203,
2025-04-07,spy,58950,0,29.89,0.0,29448669,0,-58950,-29448669,
2025-04-07,tqqq,0,0,0.0,0.0,0,0,0,0,
2025-04-07,gld,75798,75798,21.52,21.53,21202216,20746669,0,-455547,
2025-04-07,tlt,249153,249153,22.46,22.27,22129689,21462347,0,-667342,
2025-04-07,cash,0,0,26.12,56.2,25730203,54155586,0,28425383,
2025-04-22,spy,0,0,0.0,0.0,0,0,0,0,daily
2025-04-22,tqqq,0,0,0.0,0.0,0,0,0,0,daily
2025-04-22,gld,75798,62510,24.27,19.76,23921090,19447485,-13288,-4473605,daily
2025-04-22,tlt,249153,239705,20.79,20.15,20497077,19829881,-9448,-667196,daily
2025-04-22,cash,0,0,54.94,60.09,54155586,59144053,0,4988467,daily
2025-05-16,spy,0,49924,0.0,30.08,0,29328631,49924,29328631,daily
2025-05-16,tqqq,0,825176,0.0,30.07,0,29323135,825176,29323135,daily
2025-05-16,gld,62510,65563,19.08,19.78,18617978,19291256,3053,673278,daily
2025-05-16,tlt,239705,236165,20.3,20.07,19808485,19568105,-3540,-240380,daily
2025-05-16,cash,0,0,60.62,0.0,59144053,647,0,-59143406,daily
2025-09-03,spy,49924,51303,29.19,29.78,31695987,32748016,1379,1052029,monthly
2025-09-03,tqqq,825176,751282,33.0,30.36,35837733,33389120,-73894,-2448613,monthly
2025-09-03,gld,65563,66693,19.66,19.9,21346656,21884642,1130,537986,monthly
2025-09-03,tlt,236165,260065,18.15,19.95,19710593,21943585,23900,2232992,monthly
2025-09-03,cash,0,0,0.0,0.0,647,274,0,-373,monthly
2025-11-04,spy,51303,55993,27.5,30.49,34858907,37594651,4690,2735744,monthly
2025-11-04,tqqq,751282,638656,35.01,28.72,44376359,35415500,-112626,-8960859,monthly
2025-11-04,gld,66693,68757,19.41,20.2,24595044,24912036,2064,316992,monthly
2025-11-04,tlt,260065,287659,18.08,20.59,22908749,25395940,27594,2487191,monthly
2025-11-04,cash,0,0,0.0,0.0,274,785,0,511,monthly
2026-01-05,spy,55993,54483,30.83,29.76,38148553,37366997,-1510,-781556,monthly
2026-01-05,tqqq,638656,706730,27.02,30.17,33433640,37880726,68074,4447086,monthly
2026-01-05,gld,68757,62243,22.13,20.26,27384537,25442449,-6514,-1942088,monthly
2026-01-05,tlt,287659,287510,20.01,19.81,24757991,24867427,-149,109436,monthly
2026-01-05,cash,0,0,0.0,0.0,785,16,0,-769,monthly
2026-03-03,spy,54483,56377,29.0,30.4,37294192,38250504,1894,956312,monthly
2026-03-03,tqqq,706730,780195,27.32,29.82,35124481,37527377,73465,2402896,monthly
2026-03-03,gld,62243,52097,23.72,19.38,30499070,24388690,-10146,-6110380,monthly
2026-03-03,tlt,287510,288123,19.96,20.4,25661239,25664296,613,3057,monthly
2026-03-03,cash,0,0,0.0,0.0,16,346,0,330,monthly
