Date,equity,cash,is_month_start,rebalanced,rebalance_reason,qqq_close,qqq_shares,qqq_weight,qqq_signal_today,qqq_pending_intent,qqq_pending_reason,qqq_pending_delta,qqq_executed_intent,qqq_exec_side,qqq_exec_shares,qqq_exec_price
2017-11-08,32865841,32,False,False,,145.9742,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-09,32693552,32,False,False,,145.209,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-10,32691415,32,False,False,,145.1995,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-13,32731833,32,False,False,,145.379,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-14,32612708,32,False,False,,144.8499,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-15,32459547,32,False,False,,144.1697,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-16,32874358,32,False,False,,146.0121,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-17,32748856,32,False,False,,145.4547,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-20,32723327,32,False,False,,145.3413,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-21,33078570,32,False,False,,146.9191,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-22,33119002,32,False,False,,147.0987,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-24,33240240,32,False,False,,147.6371,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-27,33225341,32,False,False,,147.571,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-28,33310427,32,False,False,,147.9489,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-29,32729707,32,False,False,,145.3696,225148,1.0,hold,,,0.0,,,0,0.0
2017-11-30,33004119,32,False,False,,146.5884,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-01,32863711,32,True,False,,145.9648,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-04,32485069,32,False,False,,144.283,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-05,32506335,32,False,False,,144.3775,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-06,32653133,32,False,False,,145.0295,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-07,32763752,32,False,False,,145.5208,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-08,32908386,32,False,False,,146.1632,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-11,33163660,32,False,False,,147.297,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-12,33119002,32,False,False,,147.0987,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-13,33182803,32,False,False,,147.382,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-14,33159407,32,False,False,,147.2781,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-15,33535909,32,False,False,,148.9504,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-18,33817100,32,False,False,,150.1993,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-19,33616708,32,False,False,,149.3092,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-20,33580474,32,False,False,,149.1483,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-21,33584744,32,False,False,,149.1673,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-22,33546366,32,False,False,,148.9968,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-26,33365179,32,False,False,,148.1921,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-27,33369449,32,False,False,,148.211,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-28,33409940,32,False,False,,148.3909,225148,1.0,hold,,,0.0,,,0,0.0
2017-12-29,33203172,32,False,False,,147.4725,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-02,33785122,32,True,False,,150.0573,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-03,34113400,32,False,False,,151.5153,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-04,34173092,32,False,False,,151.7804,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-05,34516286,32,False,False,,153.3047,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-08,34650583,32,False,False,,153.9012,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-09,34652716,32,False,False,,153.9107,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-10,34571711,32,False,False,,153.5509,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-11,34808320,32,False,False,,154.6018,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-12,35064133,32,False,False,,155.738,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-16,34963944,32,False,False,,155.293,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-17,35341250,32,False,False,,156.9688,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-18,35347650,32,False,False,,156.9973,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-19,35458485,32,False,False,,157.4895,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-22,35837938,32,False,False,,159.1749,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-23,36134249,32,False,False,,160.491,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-24,35899763,32,False,False,,159.4495,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-25,35886959,32,False,False,,159.3926,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-26,36436946,32,False,False,,161.8354,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-29,36260005,32,False,False,,161.0495,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-30,35961575,32,False,False,,159.724,225148,1.0,hold,,,0.0,,,0,0.0
2018-01-31,36110792,32,False,False,,160.3868,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-01,35803831,32,True,False,,159.0234,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-02,35089717,32,False,False,,155.8516,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-05,33706250,32,False,False,,149.7069,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-06,34599429,32,False,False,,153.674,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-07,34151768,32,False,False,,151.6857,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-08,32710750,32,False,False,,145.2854,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-09,33275650,32,False,False,,147.7944,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-12,33866117,32,False,False,,150.417,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-13,34040922,32,False,False,,151.1934,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-14,34678290,32,False,False,,154.0243,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-15,35322069,32,False,False,,156.8836,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-16,35164329,32,False,False,,156.183,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-20,35234660,32,False,False,,156.4954,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-21,35134488,32,False,False,,156.0505,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-22,35130211,32,False,False,,156.0315,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-23,35848585,32,False,False,,159.2222,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-26,36323950,32,False,False,,161.3335,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-27,35874172,32,False,False,,159.3358,225148,1.0,hold,,,0.0,,,0,0.0
2018-02-28,35643964,32,False,False,,158.3133,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-01,35061983,32,True,False,,155.7285,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-02,35383887,32,False,False,,157.1582,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-05,35776107,32,False,False,,158.9003,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-06,35927457,32,False,False,,159.5725,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-07,36010582,32,False,False,,159.9417,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-08,36208840,32,False,False,,160.8222,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-09,36912301,32,False,False,,163.9467,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-12,37108412,32,False,False,,164.8177,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-13,36603210,32,False,False,,162.5739,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-14,36596806,32,False,False,,162.5454,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-15,36564839,32,False,False,,162.4034,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-16,36456130,32,False,False,,161.9206,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-19,35678305,32,False,False,,158.4659,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-20,35795720,32,False,False,,158.9874,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-21,35639855,32,False,False,,158.2951,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-22,34760178,32,False,False,,154.388,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-23,33844195,32,False,False,,150.3196,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-26,35101800,32,False,False,,155.9053,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-27,33965918,32,False,False,,150.8603,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-28,33575173,32,False,False,,149.1248,225148,1.0,hold,,,0.0,,,0,0.0
2018-03-29,34190097,32,False,False,,151.856,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-02,33203653,32,True,False,,147.4746,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-03,33577310,32,False,False,,149.1342,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-04,34106835,32,False,False,,151.4861,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-05,34301122,32,False,False,,152.3491,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-06,33442797,32,False,False,,148.5368,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-09,33677657,32,False,False,,149.5799,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-10,34420701,32,False,False,,152.8802,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-11,34222116,32,False,False,,151.9982,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-12,34634206,32,False,False,,153.8285,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-13,34454853,32,False,False,,153.0319,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-16,34717482,32,False,False,,154.1983,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-17,35464773,32,False,False,,157.5175,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-18,35537371,32,False,False,,157.8399,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-19,35210694,32,False,False,,156.389,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-20,34653421,32,False,False,,153.9138,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-23,34565874,32,False,False,,153.525,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-24,33833528,32,False,False,,150.2722,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-25,33874084,32,False,False,,150.4524,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-26,34587240,32,False,False,,153.6199,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-27,34608581,32,False,False,,153.7147,225148,1.0,hold,,,0.0,,,0,0.0
2018-04-30,34363047,32,False,False,,152.6241,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-01,34755905,32,True,False,,154.369,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-02,34550937,32,False,False,,153.4586,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-03,34546656,32,False,False,,153.4396,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-04,35202157,32,False,False,,156.351,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-07,35494668,32,False,False,,157.6502,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-08,35458365,32,False,False,,157.489,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-09,35844847,32,False,False,,159.2056,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-10,36216344,32,False,False,,160.8556,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-11,36182188,32,False,False,,160.7039,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-14,36244102,32,False,False,,160.9789,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-15,35842686,32,False,False,,159.196,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-16,36079694,32,False,False,,160.2486,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-17,35940917,32,False,False,,159.6323,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-18,35755147,32,False,False,,158.8072,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-21,35955862,32,False,False,,159.6986,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-22,35908878,32,False,False,,159.49,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-23,36212080,32,False,False,,160.8366,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-24,36201406,32,False,False,,160.7892,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-25,36237702,32,False,False,,160.9504,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-29,36077567,32,False,False,,160.2392,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-30,36335905,32,False,False,,161.3866,225148,1.0,hold,,,0.0,,,0,0.0
2018-05-31,36312420,32,False,False,,161.2823,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-01,36882512,32,True,False,,163.8144,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-04,37215592,32,False,False,,165.2938,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-05,37330894,32,False,False,,165.8059,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-06,37548676,32,False,False,,166.7732,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-07,37243344,32,False,False,,165.417,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-08,37245481,32,False,False,,165.4265,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-11,37345838,32,False,False,,165.8723,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-12,37542259,32,False,False,,166.7447,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-13,37540139,32,False,False,,166.7352,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-14,37920190,32,False,False,,168.4232,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-15,37787814,32,False,False,,167.8353,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-18,37765985,32,False,False,,167.7383,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-19,37659000,32,False,False,,167.2632,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-20,37926463,32,False,False,,168.4511,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-21,37596959,32,False,False,,166.9876,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-22,37513504,32,False,False,,166.6169,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-25,36668309,32,False,False,,162.863,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-26,36818086,32,False,False,,163.5282,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-27,36317402,32,False,False,,161.3044,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-28,36629804,32,False,False,,162.692,225148,1.0,hold,,,0.0,,,0,0.0
2018-06-29,36728238,32,False,False,,163.1292,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-02,36974294,32,True,False,,164.222,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-03,36546353,32,False,False,,162.3213,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-05,36999968,32,False,False,,164.3361,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-06,37575542,32,False,False,,166.8925,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-09,37913625,32,False,False,,168.3941,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-10,37941449,32,False,False,,168.5177,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-11,37748869,32,False,False,,167.6623,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-12,38399341,32,False,False,,170.5514,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-13,38431435,32,False,False,,170.694,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-16,38339426,32,False,False,,170.2853,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-17,38572654,32,False,False,,171.3212,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-18,38499911,32,False,False,,170.9981,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-19,38307338,32,False,False,,170.1428,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-20,38298780,32,False,False,,170.1048,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-23,38420744,32,False,False,,170.6465,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-24,38579068,32,False,False,,171.3497,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-25,39118288,32,False,False,,173.7446,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-26,38525577,32,False,False,,171.1121,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-27,38005620,32,False,False,,168.8027,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-30,37468575,32,False,False,,166.4174,225148,1.0,hold,,,0.0,,,0,0.0
2018-07-31,37755290,32,False,False,,167.6908,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-01,37898656,32,True,False,,168.3276,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-02,38414316,32,False,False,,170.6179,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-03,38532005,32,False,False,,171.1406,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-06,38758819,32,False,False,,172.148,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-07,38900042,32,False,False,,172.7753,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-08,38947098,32,False,False,,172.9843,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-09,38923572,32,False,False,,172.8798,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-10,38626155,32,False,False,,171.5588,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-13,38583345,32,False,False,,171.3687,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-14,38825148,32,False,False,,172.4426,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-15,38350120,32,False,False,,170.3328,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-16,38476374,32,False,False,,170.8936,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-17,38484929,32,False,False,,170.9315,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-20,38450684,32,False,False,,170.7794,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-21,38591920,32,False,False,,171.4068,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-22,38741687,32,False,False,,172.0719,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-23,38686066,32,False,False,,171.8249,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-24,39045535,32,False,False,,173.4215,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-27,39443522,32,False,False,,175.1892,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-28,39501297,32,False,False,,175.4458,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-29,39957062,32,False,False,,177.4701,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-30,39886452,32,False,False,,177.1564,225148,1.0,hold,,,0.0,,,0,0.0
2018-08-31,39937796,32,False,False,,177.3845,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-04,39766626,32,True,False,,176.6242,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-05,39253079,32,False,False,,174.3433,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-06,38902175,32,False,False,,172.7848,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-07,38752395,32,False,False,,172.1195,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-10,38882912,32,False,False,,172.6992,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-11,39182477,32,False,False,,174.0297,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-12,39066928,32,False,False,,173.5165,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-13,39484171,32,False,False,,175.3697,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-14,39368635,32,False,False,,174.8566,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-17,38801612,32,False,False,,172.3381,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-18,39122569,32,False,False,,173.7636,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-19,39092618,32,False,False,,173.6306,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-20,39524826,32,False,False,,175.5503,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-21,39308720,32,False,False,,174.5904,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-24,39418044,32,False,False,,175.076,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-25,39471624,32,False,False,,175.314,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-26,39499503,32,False,False,,175.4378,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-27,39833889,32,False,False,,176.923,225148,1.0,hold,,,0.0,,,0,0.0
2018-09-28,39825318,32,False,False,,176.8849,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-01,39906766,32,True,False,,177.2467,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-02,39816743,32,False,False,,176.8468,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-03,39859607,32,False,False,,177.0372,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-04,39094367,32,False,False,,173.6384,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-05,38616353,32,False,False,,171.5153,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-08,38380559,32,False,False,,170.468,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-09,38504889,32,False,False,,171.0202,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-10,36811455,32,False,False,,163.4988,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-11,36354890,32,False,False,,161.4709,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-12,37366647,32,False,False,,165.9647,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-15,36914362,32,False,False,,163.9558,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-16,37988274,32,False,False,,168.7256,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-17,38003284,32,False,False,,168.7923,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-18,37122284,32,False,False,,164.8793,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-19,37087991,32,False,False,,164.727,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-22,37278771,32,False,False,,165.5744,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-23,37141582,32,False,False,,164.965,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-24,35441721,32,False,False,,157.4151,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-25,36667849,32,False,False,,162.8609,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-26,35724688,32,False,False,,158.6719,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-29,34989432,32,False,False,,155.4062,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-30,35566054,32,False,False,,157.9673,225148,1.0,hold,,,0.0,,,0,0.0
2018-10-31,36402049,32,False,False,,161.6804,225148,1.0,hold,,,0.0,,,0,0.0
2018-11-01,36882203,32,True,False,,163.813,225148,1.0,hold,,,0.0,,,0,0.0
2018-11-02,36307721,32,False,False,,161.2614,225148,1.0,hold,,,0.0,,,0,0.0
2018-11-05,36217704,32,False,False,,160.8616,225148,1.0,hold,,,0.0,,,0,0.0
2018-11-06,36492082,32,False,False,,162.0803,225148,1.0,hold,,,0.0,,,0,0.0
2018-11-07,37636735,32,False,False,,167.1643,225148,1.0,hold,,,0.0,,,0,0.0
2018-11-08,37396670,32,False,False,,166.098,225148,1.0,hold,,,0.0,,,0,0.0
2018-11-09,36766447,32,False,False,,163.2989,225148,1.0,hold,,,0.0,,,0,0.0
2018-11-12,35653941,32,False,False,,158.3577,225148,1.0,hold,,,0.0,,,0,0.0
2018-11-13,35683950,32,False,False,,158.4909,225148,1.0,hold,,,0.0,,,0,0.0
2018-11-14,35411718,32,False,False,,157.2818,225148,1.0,hold,,,0.0,,,0,0.0
2018-11-15,36031209,32,False,False,,160.0333,225148,1.0,hold,,,0.0,,,0,0.0
2018-11-16,35904735,32,False,False,,159.4716,225148,1.0,hold,,,0.0,,,0,0.0
2018-11-19,34738648,32,False,False,,154.2924,225148,1.0,sell,EXIT_ALL,signal sell,-34738616.0,,,0,0.0
2018-11-20,33845818,33845818,False,False,,151.5313,0,0.0,hold,,,0.0,EXIT_ALL,sell,225148,150.3268
2018-11-21,33845818,33845818,False,False,,152.6833,0,0.0,hold,,,0.0,,,0,0.0
2018-11-23,33845818,33845818,False,False,,151.5789,0,0.0,hold,,,0.0,,,0,0.0
2018-11-26,33845818,33845818,False,False,,155.0826,0,0.0,hold,,,0.0,,,0,0.0
2018-11-27,33845818,33845818,False,False,,155.6062,0,0.0,hold,,,0.0,,,0,0.0
2018-11-28,33845818,33845818,False,False,,160.6141,0,0.0,hold,,,0.0,,,0,0.0
2018-11-29,33845818,33845818,False,False,,160.0904,0,0.0,hold,,,0.0,,,0,0.0
2018-11-30,33845818,33845818,False,False,,161.2519,0,0.0,hold,,,0.0,,,0,0.0
2018-12-03,33845818,33845818,True,False,,164.0701,0,0.0,hold,,,0.0,,,0,0.0
2018-12-04,33845818,33845818,False,False,,157.7769,0,0.0,hold,,,0.0,,,0,0.0
2018-12-06,33845818,33845818,False,False,,158.8908,0,0.0,hold,,,0.0,,,0,0.0
2018-12-07,33845818,33845818,False,False,,153.6449,0,0.0,hold,,,0.0,,,0,0.0
2018-12-10,33845818,33845818,False,False,,155.2539,0,0.0,hold,,,0.0,,,0,0.0
2018-12-11,33845818,33845818,False,False,,155.768,0,0.0,hold,,,0.0,,,0,0.0
2018-12-12,33845818,33845818,False,False,,157.1391,0,0.0,hold,,,0.0,,,0,0.0
2018-12-13,33845818,33845818,False,False,,157.1866,0,0.0,hold,,,0.0,,,0,0.0
2018-12-14,33845818,33845818,False,False,,153.3593,0,0.0,hold,,,0.0,,,0,0.0
2018-12-17,33845818,33845818,False,False,,149.8843,0,0.0,hold,,,0.0,,,0,0.0
2018-12-18,33845818,33845818,False,False,,150.8268,0,0.0,hold,,,0.0,,,0,0.0
2018-12-19,33845818,33845818,False,False,,147.1232,0,0.0,hold,,,0.0,,,0,0.0
2018-12-20,33845818,33845818,False,False,,144.9906,0,0.0,hold,,,0.0,,,0,0.0
2018-12-21,33845818,33845818,False,False,,140.4968,0,0.0,hold,,,0.0,,,0,0.0
2018-12-24,33845818,33845818,False,False,,137.0128,0,0.0,hold,,,0.0,,,0,0.0
2018-12-26,33845818,33845818,False,False,,145.5678,0,0.0,hold,,,0.0,,,0,0.0
2018-12-27,33845818,33845818,False,False,,146.1311,0,0.0,hold,,,0.0,,,0,0.0
2018-12-28,33845818,33845818,False,False,,146.0547,0,0.0,hold,,,0.0,,,0,0.0
2018-12-31,33845818,33845818,False,False,,147.2863,0,0.0,hold,,,0.0,,,0,0.0
2019-01-02,33845818,33845818,True,False,,147.8784,0,0.0,hold,,,0.0,,,0,0.0
2019-01-03,33845818,33845818,False,False,,143.0471,0,0.0,hold,,,0.0,,,0,0.0
2019-01-04,33845818,33845818,False,False,,149.1673,0,0.0,hold,,,0.0,,,0,0.0
2019-01-07,33845818,33845818,False,False,,150.9432,0,0.0,hold,,,0.0,,,0,0.0
2019-01-08,33845818,33845818,False,False,,152.3086,0,0.0,hold,,,0.0,,,0,0.0
2019-01-09,33845818,33845818,False,False,,153.5498,0,0.0,hold,,,0.0,,,0,0.0
2019-01-10,33845818,33845818,False,False,,153.989,0,0.0,hold,,,0.0,,,0,0.0
