Date,equity,cash,rebalanced,rebalance_reason,sso_value,sso_weight,sso_signal,sso_shares,sso_avg_price,sso_realized_pnl,sso_unrealized_pnl,qld_value,qld_weight,qld_signal,qld_shares,qld_avg_price,qld_realized_pnl,qld_unrealized_pnl,ugl_value,ugl_weight,ugl_signal,ugl_shares,ugl_avg_price,ugl_realized_pnl,ugl_unrealized_pnl,ubt_value,ubt_weight,ubt_signal,ubt_shares,ubt_avg_price,ubt_realized_pnl,ubt_unrealized_pnl,drawdown_pct
2021-03-29,71039237,41,False,,26292449,0.3701,buy,1059090,15.166948,11175215,10229287,24055225,0.3386,buy,846833,13.785922,20991901,12380852,10673159,0.1502,buy,789873,12.638796,1156263,690115,10018363,0.141,buy,248229,46.440475,5925115,-1509510,-7.98
2021-03-30,70421480,41,False,,26153268,0.3714,buy,1059090,15.166948,11175215,10090105,23820865,0.3383,buy,846833,13.785922,20991901,12146491,10325615,0.1466,buy,789873,12.638796,1156263,342571,10121691,0.1437,buy,248229,46.440475,5925115,-1406181,-8.78
2021-03-31,71577518,41,False,,26369769,0.3684,buy,1059090,15.166948,11175215,10306607,24521849,0.3426,buy,846833,13.785922,20991901,12847475,10645513,0.1487,buy,789873,12.638796,1156263,662470,10040345,0.1403,buy,248229,46.440475,5925115,-1487527,-7.28
2021-04-01,73557093,41,False,,26921340,0.366,buy,1059090,15.166948,11175215,10858178,25381859,0.3451,buy,846833,13.785922,20991901,13707485,10910121,0.1483,buy,789873,12.638796,1156263,927077,10343732,0.1406,buy,248229,46.440475,5925115,-1184140,-4.71
2021-04-05,75228823,41,False,,27694573,0.3681,buy,1059090,15.166948,11175215,11631411,26398809,0.3509,buy,846833,13.785922,20991901,14724435,10888399,0.1447,buy,789873,12.638796,1156263,905356,10247001,0.1362,buy,248229,46.440475,5925115,-1280872,-2.55
2021-04-06,75467940,41,False,,27663644,0.3666,buy,1059090,15.166948,11175215,11600481,26342310,0.3491,buy,846833,13.785922,20991901,14667936,11072045,0.1467,buy,789873,12.638796,1156263,1089001,10389901,0.1377,buy,248229,46.440475,5925115,-1137972,-2.24
2021-04-07,75466092,41,False,,27730659,0.3675,buy,1059090,15.166948,11175215,11667496,26472045,0.3508,buy,846833,13.785922,20991901,14797672,11000956,0.1458,buy,789873,12.638796,1156263,1017912,10262391,0.136,buy,248229,46.440475,5925115,-1265482,-2.24
2021-04-08,76672815,41,False,,27988398,0.365,buy,1059090,15.166948,11175215,11925235,27028648,0.3525,buy,846833,13.785922,20991901,15354275,11243842,0.1466,buy,789873,12.638796,1156263,1260798,10411886,0.1358,buy,248229,46.440475,5925115,-1115987,-0.68
2021-04-09,77170934,41,False,,28395635,0.368,buy,1059090,15.166948,11175215,12332472,27359256,0.3545,buy,846833,13.785922,20991901,15684882,11070070,0.1434,buy,789873,12.638796,1156263,1087026,10345932,0.1341,buy,248229,46.440475,5925115,-1181941,-0.03
2021-04-12,76950388,41,False,,28421411,0.3693,buy,1059090,15.166948,11175215,12358248,27279743,0.3545,buy,846833,13.785922,20991901,15605369,10931842,0.1421,buy,789873,12.638796,1156263,948799,10317351,0.1341,buy,248229,46.440475,5925115,-1210521,-0.32
2021-04-13,78066584,41,False,,28578631,0.3661,buy,1059090,15.166948,11175215,12515468,27915860,0.3576,buy,846833,13.785922,20991901,16241486,11089817,0.1421,buy,789873,12.638796,1156263,1106773,10482236,0.1343,buy,248229,46.440475,5925115,-1045637,0.0
2021-04-14,77056388,41,False,,28398214,0.3685,buy,1059090,15.166948,11175215,12335051,27244173,0.3536,buy,846833,13.785922,20991901,15569800,10991083,0.1426,buy,789873,12.638796,1156263,1008039,10422878,0.1353,buy,248229,46.440475,5925115,-1104995,-1.29
2021-04-15,79162571,41,False,,28996182,0.3663,buy,1059090,15.166948,11175215,12933020,28062333,0.3545,buy,846833,13.785922,20991901,16387960,11342576,0.1433,buy,789873,12.638796,1156263,1359533,10761439,0.1359,buy,248229,46.440475,5925115,-766434,0.0
2021-04-16,79427608,41,False,,29199795,0.3676,buy,1059090,15.166948,11175215,13136633,28137669,0.3543,buy,846833,13.785922,20991901,16463296,11484753,0.1446,buy,789873,12.638796,1156263,1501710,10605349,0.1335,buy,248229,46.440475,5925115,-922524,0.0
2021-04-19,78488105,41,False,,28916273,0.3684,buy,1059090,15.166948,11175215,12853110,27618730,0.3519,buy,846833,13.785922,20991901,15944356,11413665,0.1454,buy,789873,12.638796,1156263,1430621,10539397,0.1343,buy,248229,46.440475,5925115,-988476,-1.18
2021-04-20,77829336,41,False,,28483272,0.366,buy,1059090,15.166948,11175215,12420110,27198130,0.3495,buy,846833,13.785922,20991901,15523756,11498576,0.1477,buy,789873,12.638796,1156263,1515532,10649317,0.1368,buy,248229,46.440475,5925115,-878556,-2.01
2021-04-21,79101855,41,False,,29014220,0.3668,buy,1059090,15.166948,11175215,12951057,27679410,0.3499,buy,846833,13.785922,20991901,16005036,11723690,0.1482,buy,789873,12.638796,1156263,1740646,10684495,0.1351,buy,248229,46.440475,5925115,-843378,-0.41
2021-04-22,77848445,41,False,,28491002,0.366,buy,1059090,15.166948,11175215,12427839,27014001,0.347,buy,846833,13.785922,20991901,15339628,11577563,0.1487,buy,789873,12.638796,1156263,1594520,10765837,0.1383,buy,248229,46.440475,5925115,-762035,-1.99
2021-04-23,78977418,41,False,,29101853,0.3685,buy,1059090,15.166948,11175215,13038690,27691967,0.3506,buy,846833,13.785922,20991901,16017593,11474880,0.1453,buy,789873,12.638796,1156263,1491836,10708678,0.1356,buy,248229,46.440475,5925115,-819195,-0.57
2021-04-26,79507194,41,False,,29225569,0.3676,buy,1059090,15.166948,11175215,13162407,28049780,0.3528,buy,846833,13.785922,20991901,16375406,11534120,0.1451,buy,789873,12.638796,1156263,1551077,10697683,0.1345,buy,248229,46.440475,5925115,-830190,0.0
2021-04-27,78990294,41,False,,29207531,0.3698,buy,1059090,15.166948,11175215,13144368,27792406,0.3518,buy,846833,13.785922,20991901,16118032,11472905,0.1452,buy,789873,12.638796,1156263,1489862,10517410,0.1331,buy,248229,46.440475,5925115,-1010462,-0.65
2021-04-28,78822273,41,False,,29171445,0.3701,buy,1059090,15.166948,11175215,13108282,27572689,0.3498,buy,846833,13.785922,20991901,15898316,11551893,0.1466,buy,789873,12.638796,1156263,1568849,10526205,0.1335,buy,248229,46.440475,5925115,-1001667,-0.86
2021-04-29,79252147,41,False,,29550326,0.3729,buy,1059090,15.166948,11175215,13487163,27802863,0.3508,buy,846833,13.785922,20991901,16128489,11445260,0.1444,buy,789873,12.638796,1156263,1462216,10453658,0.1319,buy,248229,46.440475,5925115,-1074214,-0.32
2021-04-30,78458196,41,False,,29166287,0.3717,buy,1059090,15.166948,11175215,13103124,27426219,0.3496,buy,846833,13.785922,20991901,15751846,11370222,0.1449,buy,789873,12.638796,1156263,1387178,10495427,0.1338,buy,248229,46.440475,5925115,-1032446,-1.32
2021-05-03,78620474,41,False,,29284852,0.3725,buy,1059090,15.166948,11175215,13221689,27145823,0.3453,buy,846833,13.785922,20991901,15471449,11672348,0.1485,buy,789873,12.638796,1156263,1689305,10517410,0.1338,buy,248229,46.440475,5925115,-1010462,-1.12
2021-05-04,77202845,39,True,monthly,27154637,0.3517,buy,994302,15.166948,11960263,12074111,26527026,0.3436,buy,858568,14.030006,20991901,14481312,11605351,0.1503,buy,798030,12.660879,1156263,1501590,11915792,0.1543,buy,277807,46.087756,5925115,-887709,-2.9
2021-05-05,77184468,39,False,,27166733,0.352,buy,994302,15.166948,11960263,12086207,26336090,0.3412,buy,858568,14.030006,20991901,14290376,11719071,0.1518,buy,798030,12.660879,1156263,1615309,11962536,0.155,buy,277807,46.087756,5925115,-840965,-2.92
2021-05-06,78450368,39,False,,27609550,0.3519,buy,994302,15.166948,11960263,12529024,26747657,0.341,buy,858568,14.030006,20991901,14701943,12096140,0.1542,buy,798030,12.660879,1156263,1992378,11996983,0.1529,buy,277807,46.087756,5925115,-806518,-1.33
2021-05-07,79380931,39,False,,27994294,0.3527,buy,994302,15.166948,11960263,12913768,27167711,0.3422,buy,858568,14.030006,20991901,15121997,12337544,0.1554,buy,798030,12.660879,1156263,2233782,11881343,0.1497,buy,277807,46.087756,5925115,-922158,-0.16
2021-05-10,77295786,39,False,,27459527,0.3553,buy,994302,15.166948,11960263,12379001,25786630,0.3336,buy,858568,14.030006,20991901,13740916,12409366,0.1605,buy,798030,12.660879,1156263,2305605,11640224,0.1506,buy,277807,46.087756,5925115,-1163277,-2.78
2021-05-11,76631597,39,False,,26973148,0.352,buy,994302,15.166948,11960263,11892622,25737830,0.3359,buy,858568,14.030006,20991901,13692116,12403381,0.1619,buy,798030,12.660879,1156263,2299620,11517200,0.1503,buy,277807,46.087756,5925115,-1286301,-3.62
2021-05-12,73659075,39,False,,25816502,0.3505,buy,994302,15.166948,11960263,10735975,24405541,0.3313,buy,858568,14.030006,20991901,12359828,12155992,0.165,buy,798030,12.660879,1156263,2052231,11281002,0.1532,buy,277807,46.087756,5925115,-1522500,-7.36
2021-05-13,74772194,39,False,,26428702,0.3535,buy,994302,15.166948,11960263,11348176,24783165,0.3314,buy,858568,14.030006,20991901,12737451,12249760,0.1638,buy,798030,12.660879,1156263,2145999,11310528,0.1513,buy,277807,46.087756,5925115,-1492973,-5.96
2021-05-14,77062995,39,False,,27234489,0.3534,buy,994302,15.166948,11960263,12153962,25865121,0.3356,buy,858568,14.030006,20991901,13819407,12473209,0.1619,buy,798030,12.660879,1156263,2369448,11490138,0.1491,buy,277807,46.087756,5925115,-1313363,-3.07
2021-05-17,76903060,39,False,,27106238,0.3525,buy,994302,15.166948,11960263,12025711,25553263,0.3323,buy,858568,14.030006,20991901,13507549,12780450,0.1662,buy,798030,12.660879,1156263,2676688,11463071,0.1491,buy,277807,46.087756,5925115,-1340430,-3.28
2021-05-18,76059938,39,False,,26631965,0.3501,buy,994302,15.166948,11960263,11551439,25201098,0.3313,buy,858568,14.030006,20991901,13155385,12820353,0.1686,buy,798030,12.660879,1156263,2716591,11406483,0.15,buy,277807,46.087756,5925115,-1397018,-4.34
2021-05-19,75954997,39,False,,26498876,0.3489,buy,994302,15.166948,11960263,11418350,25260498,0.3326,buy,858568,14.030006,20991901,13214785,12838308,0.169,buy,798030,12.660879,1156263,2734546,11357276,0.1495,buy,277807,46.087756,5925115,-1446225,-4.47
2021-05-20,77763486,39,False,,27057847,0.348,buy,994302,15.166948,11960263,11977320,26238499,0.3374,buy,858568,14.030006,20991901,14192785,12940056,0.1664,buy,798030,12.660879,1156263,2836295,11527045,0.1482,buy,277807,46.087756,5925115,-1276456,-2.19
2021-05-21,77551564,39,False,,27023966,0.3485,buy,994302,15.166948,11960263,11943440,25941493,0.3345,buy,858568,14.030006,20991901,13895779,12967988,0.1672,buy,798030,12.660879,1156263,2864226,11618078,0.1498,buy,277807,46.087756,5925115,-1185423,-2.46
2021-05-24,79079499,39,False,,27561160,0.3485,buy,994302,15.166948,11960263,12480633,26821912,0.3392,buy,858568,14.030006,20991901,14776198,13011879,0.1645,buy,798030,12.660879,1156263,2908118,11684510,0.1478,buy,277807,46.087756,5925115,-1118991,-0.54
2021-05-25,79495692,39,False,,27447429,0.3453,buy,994302,15.166948,11960263,12366903,26891918,0.3383,buy,858568,14.030006,20991901,14846205,13255279,0.1667,buy,798030,12.660879,1156263,3151518,11901026,0.1497,buy,277807,46.087756,5925115,-902475,-0.01
2021-05-26,79691534,39,False,,27549058,0.3457,buy,994302,15.166948,11960263,12468532,27070125,0.3397,buy,858568,14.030006,20991901,15024412,13193430,0.1656,buy,798030,12.660879,1156263,3089669,11878882,0.1491,buy,277807,46.087756,5925115,-924619,0.0
2021-05-27,79429908,39,False,,27565992,0.347,buy,994302,15.166948,11960263,12485465,26874948,0.3383,buy,858568,14.030006,20991901,14829234,13213383,0.1664,buy,798030,12.660879,1156263,3109621,11775548,0.1483,buy,277807,46.087756,5925115,-1027954,-0.33
2021-05-28,79735030,39,False,,27679722,0.3471,buy,994302,15.166948,11960263,12599196,27023448,0.3389,buy,858568,14.030006,20991901,14977734,13293184,0.1667,buy,798030,12.660879,1156263,3189423,11738638,0.1472,buy,277807,46.087756,5925115,-1064864,0.0
2021-06-01,79483111,39,False,,27624068,0.3475,buy,994302,15.166948,11960263,12543542,26857973,0.3379,buy,858568,14.030006,20991901,14812259,13235327,0.1665,buy,798030,12.660879,1156263,3131565,11765705,0.148,buy,277807,46.087756,5925115,-1037797,-0.32
2021-06-02,79825059,5,True,monthly,27915405,0.3497,buy,1001280,15.256008,11960263,12639870,27919102,0.3498,buy,889118,14.628912,20991901,14912273,12043886,0.1509,buy,719038,12.660879,1469001,2940233,11946660,0.1497,buy,281491,46.041458,5925115,-1013596,0.0
2021-06-03,78435938,5,False,,27705843,0.3532,buy,1001280,15.256008,11960263,12430308,27317133,0.3483,buy,889118,14.628912,20991901,14310304,11558537,0.1474,buy,719038,12.660879,1469001,2454883,11854420,0.1511,buy,281491,46.041458,5925115,-1105837,-1.74
2021-06-04,80464458,5,False,,28200506,0.3505,buy,1001280,15.256008,11960263,12924970,28279407,0.3515,buy,889118,14.628912,20991901,15272578,11820985,0.1469,buy,719038,12.660879,1469001,2717332,12163554,0.1512,buy,281491,46.041458,5925115,-796702,0.0
2021-06-07,80603239,5,False,,28156640,0.3493,buy,1001280,15.256008,11960263,12881105,28424410,0.3526,buy,889118,14.628912,20991901,15417581,11923448,0.1479,buy,719038,12.660879,1469001,2819794,12098735,0.1501,buy,281491,46.041458,5925115,-861521,0.0
2021-06-08,80698706,5,False,,28159079,0.3489,buy,1001280,15.256008,11960263,12883543,28446375,0.3525,buy,889118,14.628912,20991901,15439546,11829972,0.1466,buy,719038,12.660879,1469001,2726319,12263275,0.152,buy,281491,46.041458,5925115,-696981,0.0
2021-06-09,80804437,5,False,,28066482,0.3473,buy,1001280,15.256008,11960263,12790947,28472747,0.3524,buy,889118,14.628912,20991901,15465918,11785032,0.1458,buy,719038,12.660879,1469001,2681379,12480171,0.1544,buy,281491,46.041458,5925115,-480085,0.0
2021-06-10,81932818,5,False,,28324777,0.3457,buy,1001280,15.256008,11960263,13049242,29070317,0.3548,buy,889118,14.628912,20991901,16063488,11905472,0.1453,buy,719038,12.660879,1469001,2801819,12632246,0.1542,buy,281491,46.041458,5925115,-328010,0.0
2021-06-11,81826230,5,False,,28422248,0.3473,buy,1001280,15.256008,11960263,13146713,29210927,0.357,buy,889118,14.628912,20991901,16204098,11610665,0.1419,buy,719038,12.660879,1469001,2507012,12582384,0.1538,buy,281491,46.041458,5925115,-377872,-0.13
2021-06-14,82203155,5,False,,28561142,0.3474,buy,1001280,15.256008,11960263,13285606,29768955,0.3621,buy,889118,14.628912,20991901,16762126,11477644,0.1396,buy,719038,12.660879,1469001,2373991,12395409,0.1508,buy,281491,46.041458,5925115,-564847,0.0
2021-06-15,81581900,5,False,,28449053,0.3487,buy,1001280,15.256008,11960263,13173518,29373499,0.36,buy,889118,14.628912,20991901,16366670,11391360,0.1396,buy,719038,12.660879,1469001,2287706,12367983,0.1516,buy,281491,46.041458,5925115,-592273,-0.76
2021-06-16,80625108,5,False,,28124964,0.3488,buy,1001280,15.256008,11960263,12849428,29162588,0.3617,buy,889118,14.628912,20991901,16155759,10999484,0.1364,buy,719038,12.660879,1469001,1895831,12338067,0.153,buy,281491,46.041458,5925115,-622189,-1.92
2021-06-17,81037326,5,False,,28098161,0.3467,buy,1001280,15.256008,11960263,12822625,29900768,0.369,buy,889118,14.628912,20991901,16893939,10316398,0.1273,buy,719038,12.660879,1469001,1212745,12721994,0.157,buy,281491,46.041458,5925115,-238262,-1.42
2021-06-18,80169298,5,False,,27347639,0.3411,buy,1001280,15.256008,11960263,12072104,29435007,0.3672,buy,889118,14.628912,20991901,16428178,10195959,0.1272,buy,719038,12.660879,1469001,1092306,13190688,0.1645,buy,281491,46.041458,5925115,230432,-2.47
2021-06-21,81106552,5,False,,28120091,0.3467,buy,1001280,15.256008,11960263,12844555,29790924,0.3673,buy,889118,14.628912,20991901,16784095,10438634,0.1287,buy,719038,12.660879,1469001,1334981,12756898,0.1573,buy,281491,46.041458,5925115,-203358,-1.33
2021-06-22,81936269,5,False,,28416024,0.3468,buy,1001280,15.256008,11960263,13140489,30348953,0.3704,buy,889118,14.628912,20991901,17342124,10359540,0.1264,buy,719038,12.660879,1469001,1255887,12811747,0.1564,buy,281491,46.041458,5925115,-148509,-0.32
2021-06-23,81797158,5,False,,28350209,0.3466,buy,1001280,15.256008,11960263,13074673,30370921,0.3713,buy,889118,14.628912,20991901,17364092,10341564,0.1264,buy,719038,12.660879,1469001,1237911,12734459,0.1557,buy,281491,46.041458,5925115,-225797,-0.49
2021-06-24,82548541,5,False,,28681733,0.3475,buy,1001280,15.256008,11960263,13406197,30748802,0.3725,buy,889118,14.628912,20991901,17741973,10336171,0.1252,buy,719038,12.660879,1469001,1232518,12781830,0.1548,buy,281491,46.041458,5925115,-178426,0.0
2021-06-25,82482163,5,False,,28881621,0.3502,buy,1001280,15.256008,11960263,13606086,30682898,0.372,buy,889118,14.628912,20991901,17676069,10390099,0.126,buy,719038,12.660879,1469001,1286446,12527539,0.1519,buy,281491,46.041458,5925115,-432717,-0.08
2021-06-28,83593795,5,False,,29001069,0.3469,buy,1001280,15.256008,11960263,13725533,31421081,0.3759,buy,889118,14.628912,20991901,18414252,10397289,0.1244,buy,719038,12.660879,1469001,1293636,12774351,0.1528,buy,281491,46.041458,5925115,-185905,0.0
2021-06-29,83670840,5,False,,29032758,0.347,buy,1001280,15.256008,11960263,13757223,31645162,0.3782,buy,889118,14.628912,20991901,18638332,10176185,0.1216,buy,719038,12.660879,1469001,1072532,12816729,0.1532,buy,281491,46.041458,5925115,-143527,0.0
2021-06-30,83856420,5,False,,29091260,0.3469,buy,1001280,15.256008,11960263,13815725,31552890,0.3763,buy,889118,14.628912,20991901,18546061,10285839,0.1227,buy,719038,12.660879,1469001,1182185,12926426,0.1541,buy,281491,46.041458,5925115,-33830,0.0
2021-07-01,84253798,5,False,,29400851,0.349,buy,1001280,15.256008,11960263,14125316,31574862,0.3748,buy,889118,14.628912,20991901,18568033,10354147,0.1229,buy,719038,12.660879,1469001,1250494,12923932,0.1534,buy,281491,46.041458,5925115,-36324,0.0
2021-07-02,85694212,40,True,monthly,29942813,0.3494,buy,1004250,15.298459,11960263,14579336,30170205,0.3521,buy,830834,14.628912,22225273,18016007,12765477,0.149,buy,874947,13.015114,1469001,1377941,12815677,0.1496,buy,275257,46.041458,5923947,142443,0.0
2021-07-06,86222568,40,False,,29825452,0.3459,buy,1004250,15.298459,11960263,14461974,30424770,0.3529,buy,830834,14.628912,22225273,18270572,12883595,0.1494,buy,874947,13.015114,1469001,1496059,13088712,0.1518,buy,275257,46.041458,5923947,415478,0.0
2021-07-07,86883488,40,False,,30035719,0.3457,buy,1004250,15.298459,11960263,14672241,30531520,0.3514,buy,830834,14.628912,22225273,18377323,12988588,0.1495,buy,874947,13.015114,1469001,1601053,13327621,0.1534,buy,275257,46.041458,5923947,654387,0.0
2021-07-08,86172876,40,False,,29549179,0.3429,buy,1004250,15.298459,11960263,14185701,30203058,0.3505,buy,830834,14.628912,22225273,18048861,12971089,0.1505,buy,874947,13.015114,1469001,1583554,13449510,0.1561,buy,275257,46.041458,5923947,776276,-0.82
2021-07-09,86840398,40,False,,30157962,0.3473,buy,1004250,15.298459,11960263,14794485,30568476,0.352,buy,830834,14.628912,22225273,18414278,13052022,0.1503,buy,874947,13.015114,1469001,1664487,13061898,0.1504,buy,275257,46.041458,5923947,388665,-0.05
2021-07-12,87257775,40,False,,30395120,0.3483,buy,1004250,15.298459,11960263,15031642,30802512,0.353,buy,830834,14.628912,22225273,18648314,13032336,0.1494,buy,874947,13.015114,1469001,1644800,13027767,0.1493,buy,275257,46.041458,5923947,354534,0.0
2021-07-13,86852547,40,False,,30184859,0.3475,buy,1004250,15.298459,11960263,14821381,30790199,0.3545,buy,830834,14.628912,22225273,18636001,13052022,0.1503,buy,874947,13.015114,1469001,1664487,12825427,0.1477,buy,275257,46.041458,5923947,152193,-0.46
2021-07-14,87623926,40,False,,30260645,0.3453,buy,1004250,15.298459,11960263,14897168,30896956,0.3526,buy,830834,14.628912,22225273,18742758,13338567,0.1522,buy,874947,13.015114,1469001,1951032,13127717,0.1498,buy,275257,46.041458,5923947,454483,0.0
2021-07-15,87278750,40,False,,30057724,0.3444,buy,1004250,15.298459,11960263,14694246,30461728,0.349,buy,830834,14.628912,22225273,18307530,13356066,0.153,buy,874947,13.015114,1469001,1968531,13403192,0.1536,buy,275257,46.041458,5923947,729959,-0.39
2021-07-16,86001219,40,False,,29583407,0.344,buy,1004250,15.298459,11960263,14219930,29973127,0.3485,buy,830834,14.628912,22225273,17818929,13080458,0.1521,buy,874947,13.015114,1469001,1692922,13364187,0.1554,buy,275257,46.041458,5923947,690953,-1.85
2021-07-19,85229908,40,False,,28700794,0.3367,buy,1004250,15.298459,11960263,13337317,29480415,0.3459,buy,830834,14.628912,22225273,17326217,13106706,0.1538,buy,874947,13.015114,1469001,1719171,13941952,0.1636,buy,275257,46.041458,5923947,1268719,-2.73
2021-07-20,86431252,40,False,,29527175,0.3416,buy,1004250,15.298459,11960263,14163698,30166100,0.349,buy,830834,14.628912,22225273,18011903,13073896,0.1513,buy,874947,13.015114,1469001,1686360,13664040,0.1581,buy,275257,46.041458,5923947,990806,-1.36
2021-07-21,86930992,40,False,,30008826,0.3452,buy,1004250,15.298459,11960263,14645348,30609541,0.3521,buy,830834,14.628912,22225273,18455344,12977651,0.1493,buy,874947,13.015114,1469001,1590116,13334934,0.1534,buy,275257,46.041458,5923947,661700,-0.79
2021-07-22,87788746,40,False,,30143291,0.3434,buy,1004250,15.298459,11960263,14779813,31036548,0.3535,buy,830834,14.628912,22225273,18882351,13030148,0.1484,buy,874947,13.015114,1469001,1642613,13578718,0.1547,buy,275257,46.041458,5923947,905485,0.0
2021-07-23,88826064,40,False,,30737409,0.346,buy,1004250,15.298459,11960263,15373932,31742769,0.3574,buy,830834,14.628912,22225273,19588571,12942653,0.1457,buy,874947,13.015114,1469001,1555118,13403192,0.1509,buy,275257,46.041458,5923947,729959,0.0
2021-07-26,88898957,40,False,,30893883,0.3475,buy,1004250,15.298459,11960263,15530406,31812572,0.3579,buy,830834,14.628912,22225273,19658374,12877032,0.1449,buy,874947,13.015114,1469001,1489497,13315429,0.1498,buy,275257,46.041458,5923947,642196,0.0
2021-07-27,88248755,40,False,,30610271,0.3469,buy,1004250,15.298459,11960263,15246794,31114569,0.3526,buy,830834,14.628912,22225273,18960371,12920780,0.1464,buy,874947,13.015114,1469001,1533245,13603094,0.1541,buy,275257,46.041458,5923947,929861,-0.73
2021-07-28,88565316,40,False,,30583376,0.3453,buy,1004250,15.298459,11960263,15219899,31336283,0.3538,buy,830834,14.628912,22225273,19182086,13049835,0.1473,buy,874947,13.015114,1469001,1662299,13595781,0.1535,buy,275257,46.041458,5923947,922547,-0.38
2021-07-29,89087662,40,False,,30835203,0.3461,buy,1004250,15.298459,11960263,15471726,31459465,0.3531,buy,830834,14.628912,22225273,19305267,13338567,0.1497,buy,874947,13.015114,1469001,1951032,13454387,0.151,buy,275257,46.041458,5923947,781153,0.0
2021-07-30,88354928,40,False,,30539369,0.3456,buy,1004250,15.298459,11960263,15175892,31122781,0.3522,buy,830834,14.628912,22225273,18968583,13106706,0.1483,buy,874947,13.015114,1469001,1719171,13586032,0.1538,buy,275257,46.041458,5923947,912798,-0.82
2021-08-02,88447269,40,False,,30412232,0.3438,buy,1004250,15.298459,11960263,15048755,31118664,0.3518,buy,830834,14.628912,22225273,18964466,13091394,0.148,buy,874947,13.015114,1469001,1703859,13824938,0.1563,buy,275257,46.041458,5923947,1151704,-0.72
2021-08-03,89270015,40,False,,30903662,0.3462,buy,1004250,15.298459,11960263,15540184,31496416,0.3528,buy,830834,14.628912,22225273,19342218,13049835,0.1462,buy,874947,13.015114,1469001,1662299,13820062,0.1548,buy,275257,46.041458,5923947,1146829,0.0
2021-08-04,89160115,40,False,,30598046,0.3432,buy,1004250,15.298459,11960263,15234569,31599060,0.3544,buy,830834,14.628912,22225273,19444862,13067333,0.1466,buy,874947,13.015114,1469001,1679798,13895635,0.1559,buy,275257,46.041458,5923947,1222401,-0.12
2021-08-05,89673492,40,False,,30986785,0.3456,buy,1004250,15.298459,11960263,15623307,31997337,0.3568,buy,830834,14.628912,22225273,19843139,12944841,0.1444,buy,874947,13.015114,1469001,1557306,13744489,0.1533,buy,275257,46.041458,5923947,1071256,0.0
2021-08-06,88378623,40,False,,31084583,0.3517,buy,1004250,15.298459,11960263,15721106,31705820,0.3587,buy,830834,14.628912,22225273,19551623,12299567,0.1392,buy,874947,13.015114,1469001,912032,13288612,0.1504,buy,275257,46.041458,5923947,615378,-1.44
2021-08-09,87910203,40,False,,31038132,0.3531,buy,1004250,15.298459,11960263,15674654,31820774,0.362,buy,830834,14.628912,22225273,19666576,11857719,0.1349,buy,874947,13.015114,1469001,470184,13193538,0.1501,buy,275257,46.041458,5923947,520305,-1.97
2021-08-10,87540861,40,False,,31099248,0.3553,buy,1004250,15.298459,11960263,15735771,31500517,0.3598,buy,830834,14.628912,22225273,19346319,11862094,0.1355,buy,874947,13.015114,1469001,474559,13078961,0.1494,buy,275257,46.041458,5923947,405727,-2.38
2021-08-11,87900608,40,False,,31258168,0.3556,buy,1004250,15.298459,11960263,15894691,31397867,0.3572,buy,830834,14.628912,22225273,19243670,12192386,0.1387,buy,874947,13.015114,1469001,804851,13052146,0.1485,buy,275257,46.041458,5923947,378912,-1.98
2021-08-12,88275676,40,False,,31434208,0.3561,buy,1004250,15.298459,11960263,16070731,31619588,0.3582,buy,830834,14.628912,22225273,19465390,12198949,0.1382,buy,874947,13.015114,1469001,811413,13022891,0.1475,buy,275257,46.041458,5923947,349657,-1.56
2021-08-13,89342505,40,False,,31556454,0.3532,buy,1004250,15.298459,11960263,16192977,31824890,0.3562,buy,830834,14.628912,22225273,19670693,12555489,0.1405,buy,874947,13.015114,1469001,1167954,13405630,0.15,buy,275257,46.041458,5923947,732397,-0.37
2021-08-16,89715598,40,False,,31708036,0.3534,buy,1004250,15.298459,11960263,16344558,31849523,0.355,buy,830834,14.628912,22225273,19695325,12667045,0.1412,buy,874947,13.015114,1469001,1279510,13490954,0.1504,buy,275257,46.041458,5923947,817721,0.0
2021-08-17,88719959,40,False,,31299734,0.3528,buy,1004250,15.298459,11960263,15936257,31291123,0.3527,buy,830834,14.628912,22225273,19136925,12642984,0.1425,buy,874947,13.015114,1469001,1255449,13486078,0.152,buy,275257,46.041458,5923947,812844,-1.11
2021-08-18,87517805,40,False,,30602935,0.3497,buy,1004250,15.298459,11960263,15239458,30683445,0.3506,buy,830834,14.628912,22225273,18529247,12664858,0.1447,buy,874947,13.015114,1469001,1277323,13566527,0.155,buy,275257,46.041458,5923947,893294,-2.45
2021-08-19,88002283,40,False,,30678730,0.3486,buy,1004250,15.298459,11960263,15315252,30987283,0.3521,buy,830834,14.628912,22225273,18833086,12579550,0.1429,buy,874947,13.015114,1469001,1192015,13756679,0.1563,buy,275257,46.041458,5923947,1083445,-1.91
2021-08-20,89185116,40,False,,31179939,0.3496,buy,1004250,15.298459,11960263,15816462,31631907,0.3547,buy,830834,14.628912,22225273,19477709,12597049,0.1412,buy,874947,13.015114,1469001,1209514,13776180,0.1545,buy,275257,46.041458,5923947,1102946,-0.59
2021-08-23,90970281,40,False,,31730037,0.3488,buy,1004250,15.298459,11960263,16366560,32568056,0.358,buy,830834,14.628912,22225273,20413859,12903281,0.1418,buy,874947,13.015114,1469001,1515746,13768867,0.1514,buy,275257,46.041458,5923947,1095633,0.0
