entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,pre_shares,post_shares,order_amount,holding_days
2012-01-09,2013-11-04,2.820783,5.464521,22858,60431,0.9372,0.0,3,sso,rebalance,1332178,1309320,124908.02348666401,665
2011-10-17,2013-11-04,1.381642,2.71056,312236,414936,0.9618,0.0,3,qld,rebalance,2952801,2640565,846334.3659490721,749
2012-01-09,2014-04-16,2.820783,6.063554,53736,174254,1.1496,0.0,3,sso,rebalance,1309320,1255584,325831.116410808,828
2011-10-17,2014-04-16,1.381642,2.902882,7120,10831,1.101,0.0,3,qld,rebalance,2640565,2633445,20668.52090088,912
2011-10-17,2014-09-03,1.381642,3.957445,306163,788616,1.8643,0.0,3,qld,rebalance,2633445,2327282,1211623.215471383,1052
2014-04-16,2014-10-16,25.097937,31.921912,22947,156590,0.2719,0.0,3,ubt,rebalance,139290,116343,732512.117004594,183
2012-01-09,2014-11-04,3.103507,7.183757,53137,216812,1.3147,0.0,3,sso,rebalance,1364884,1311747,381723.289385697,1030
2011-10-17,2014-11-04,1.517803,4.030029,177279,445365,1.6552,0.0,3,qld,rebalance,2511980,2334701,714439.4286562651,1114
2014-04-16,2015-01-07,25.839279,35.915889,23310,234886,0.39,0.0,3,ubt,rebalance,137662,114352,837199.3753172699,266
2011-10-17,2015-01-26,1.634726,4.256033,66901,175368,1.6035,0.0,3,qld,rebalance,2449415,2382514,284732.89584548003,1197
2012-01-09,2015-03-03,3.247101,7.947367,57362,269617,1.4475,0.0,3,sso,rebalance,1358060,1300698,455876.87485983403,1149
2011-10-17,2015-03-03,1.634726,4.651638,163846,494309,1.8455,0.0,3,qld,rebalance,2382514,2218668,762152.29531337,1233
2015-01-26,2015-03-09,11.148093,9.329428,449578,-817632,-0.1631,0.0,3,ugl,signal,449578,0,4194305.356595,42
2014-04-16,2015-04-02,26.94284,36.72657,15588,152509,0.3631,0.0,3,ubt,rebalance,131999,116411,572493.769372116,351
