Date,Open,High,Low,Close,change_pct
2016-05-25,99.824719,100.353357,99.630884,100.089035,0.58
2016-05-26,100.238826,100.459092,99.780675,99.97451,-0.11
2016-05-27,100.053814,100.970123,100.009765,100.970123,1.0
2016-05-31,101.163956,101.798324,100.882015,101.322548,0.35
2016-06-01,100.978921,102.159545,100.811516,102.009766,0.68
2016-06-02,101.75425,102.793907,101.648526,102.793907,0.77
2016-06-03,102.617695,102.617695,101.322528,102.177162,-0.6
2016-06-06,102.274112,103.595711,102.212438,103.278526,1.08
2016-06-07,103.340134,103.948071,103.04938,103.578018,0.29
2016-06-08,103.666172,104.529612,103.657359,104.344589,0.74
2016-06-09,103.912887,103.912887,103.340193,103.674995,-0.64
2016-06-10,102.714612,102.978927,101.930464,102.265266,-1.36
2016-06-13,101.895242,102.362206,100.961308,101.155144,-1.09
2016-06-14,100.785111,101.419479,100.150743,100.86441,-0.29
2016-06-15,101.225621,101.815933,100.846763,100.934868,0.07
2016-06-16,100.194762,100.961285,99.463476,100.926048,-0.01
2016-06-17,100.80271,101.252048,100.159529,100.494331,-0.43
2016-06-20,102.027401,102.600088,101.586868,101.586868,1.09
2016-06-21,101.622093,101.683774,100.732221,101.393021,-0.19
2016-06-22,101.586855,102.097868,100.873188,100.996536,-0.39
2016-06-23,102.045006,103.005371,101.965713,102.926071,1.91
2016-06-24,98.626481,100.476717,98.23881,99.014145,-3.8
2016-06-27,97.859942,97.859942,95.322475,95.763008,-3.28
2016-06-28,96.608842,97.692548,96.538355,97.24321,1.55
2016-06-29,98.415001,99.604445,98.265222,99.454659,2.27
2016-06-30,99.666134,101.340153,99.181545,101.304916,1.86
2016-07-01,101.366624,102.159578,101.146358,101.666183,0.36
2016-07-05,101.340162,101.551623,99.622087,100.16835,-1.47
2016-07-06,99.699721,101.002002,99.49596,100.895691,0.73
2016-07-07,101.188027,101.87017,100.470446,101.108292,0.21
2016-07-08,102.100497,103.730558,102.011907,103.46479,2.33
2016-07-11,104.14694,104.91768,104.067212,104.660767,1.16
2016-07-12,105.422649,106.680632,105.272047,106.060501,1.34
2016-07-13,106.600859,106.654011,105.378307,105.644081,-0.39
2016-07-14,106.574311,106.627463,105.688407,105.75042,0.1
2016-07-15,106.211079,106.343966,105.670677,106.042755,0.28
2016-07-18,105.892138,106.618579,105.71496,106.219925,0.17
2016-07-19,106.095931,106.28197,105.360628,105.688416,-0.5
2016-07-20,105.909889,106.698344,105.369487,106.379417,0.65
2016-07-21,106.317411,106.840091,105.644121,105.874458,-0.47
2016-07-22,105.936461,106.884379,105.7327,106.662903,0.74
2016-07-25,106.441435,106.716064,106.095933,106.503448,-0.15
2016-07-26,106.485725,107.167875,106.237673,107.017273,0.48
2016-07-27,107.19444,107.610816,106.618601,107.318466,0.28
2016-07-28,107.08816,107.407086,106.778095,107.043869,-0.26
2016-07-29,106.937536,107.867738,106.352842,107.256462,0.2
2016-08-01,107.371638,107.814591,106.698356,107.345062,0.08
2016-08-02,107.336197,107.380489,105.511229,105.847878,-1.39
2016-08-03,105.750412,106.751482,105.511214,106.707184,0.81
2016-08-04,106.707222,107.362797,106.538905,106.804672,0.09
