Date,equity,cash,is_month_start,rebalanced,rebalance_reason,qld_close,qld_shares,qld_weight,qld_signal_today,qld_pending_intent,qld_pending_reason,qld_pending_delta,qld_executed_intent,qld_exec_side,qld_exec_shares,qld_exec_price
2016-02-24,32113329,32113329,False,False,,3.9956,0,0.0,hold,,,0.0,,,0,0.0
2016-02-25,32113329,32113329,False,False,,4.0718,0,0.0,hold,,,0.0,,,0,0.0
2016-02-26,32113329,32113329,False,False,,4.0626,0,0.0,hold,,,0.0,,,0,0.0
2016-02-29,32113329,32113329,False,False,,3.99,0,0.0,hold,,,0.0,,,0,0.0
2016-03-01,32113329,32113329,True,False,,4.244,0,0.0,hold,,,0.0,,,0,0.0
2016-03-02,32113329,32113329,False,False,,4.2483,0,0.0,hold,,,0.0,,,0,0.0
2016-03-03,32113329,32113329,False,False,,4.2336,0,0.0,hold,,,0.0,,,0,0.0
2016-03-04,32113329,32113329,False,False,,4.2373,0,0.0,hold,,,0.0,,,0,0.0
2016-03-07,32113329,32113329,False,False,,4.1862,0,0.0,hold,,,0.0,,,0,0.0
2016-03-08,32113329,32113329,False,False,,4.113,0,0.0,hold,,,0.0,,,0,0.0
2016-03-09,32113329,32113329,False,False,,4.1672,0,0.0,hold,,,0.0,,,0,0.0
2016-03-10,32113329,32113329,False,False,,4.1567,0,0.0,hold,,,0.0,,,0,0.0
2016-03-11,32113329,32113329,False,False,,4.2988,0,0.0,hold,,,0.0,,,0,0.0
2016-03-14,32113329,32113329,False,False,,4.3117,0,0.0,hold,,,0.0,,,0,0.0
2016-03-15,32113329,32113329,False,False,,4.3098,0,0.0,hold,,,0.0,,,0,0.0
2016-03-16,32113329,32113329,False,False,,4.3861,0,0.0,hold,,,0.0,,,0,0.0
2016-03-17,32113329,32113329,False,False,,4.3812,0,0.0,hold,,,0.0,,,0,0.0
2016-03-18,32113329,32113329,False,False,,4.3978,0,0.0,hold,,,0.0,,,0,0.0
2016-03-21,32113329,32113329,False,False,,4.4298,0,0.0,hold,,,0.0,,,0,0.0
2016-03-22,32113329,32113329,False,False,,4.4544,0,0.0,hold,,,0.0,,,0,0.0
2016-03-23,32113329,32113329,False,False,,4.3769,0,0.0,hold,,,0.0,,,0,0.0
2016-03-24,32113329,32113329,False,False,,4.3793,0,0.0,hold,,,0.0,,,0,0.0
2016-03-28,32113329,32113329,False,False,,4.3683,0,0.0,hold,,,0.0,,,0,0.0
2016-03-29,32113329,32113329,False,False,,4.5023,0,0.0,hold,,,0.0,,,0,0.0
2016-03-30,32113329,32113329,False,False,,4.5528,0,0.0,hold,,,0.0,,,0,0.0
2016-03-31,32113329,32113329,False,False,,4.5386,0,0.0,hold,,,0.0,,,0,0.0
2016-04-01,32113329,32113329,True,False,,4.6321,0,0.0,hold,,,0.0,,,0,0.0
2016-04-04,32113329,32113329,False,False,,4.5952,0,0.0,hold,,,0.0,,,0,0.0
2016-04-05,32113329,32113329,False,False,,4.5122,0,0.0,hold,,,0.0,,,0,0.0
2016-04-06,32113329,32113329,False,False,,4.6573,0,0.0,hold,,,0.0,,,0,0.0
2016-04-07,32113329,32113329,False,False,,4.5171,0,0.0,hold,,,0.0,,,0,0.0
2016-04-08,32113329,32113329,False,False,,4.5171,0,0.0,hold,,,0.0,,,0,0.0
2016-04-11,32113329,32113329,False,False,,4.482,0,0.0,hold,,,0.0,,,0,0.0
2016-04-12,32113329,32113329,False,False,,4.5589,0,0.0,hold,,,0.0,,,0,0.0
2016-04-13,32113329,32113329,False,False,,4.6745,0,0.0,hold,,,0.0,,,0,0.0
2016-04-14,32113329,32113329,False,False,,4.6739,0,0.0,hold,,,0.0,,,0,0.0
2016-04-15,32113329,32113329,False,False,,4.6493,0,0.0,hold,,,0.0,,,0,0.0
2016-04-18,32113329,32113329,False,False,,4.6985,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,32113329.0,,,0,0.0
2016-04-19,31544896,3,False,False,,4.6407,6797440,1.0,hold,,,0.0,ENTER_TO_TARGET,buy,6797440,4.7102
2016-04-20,31582527,3,False,False,,4.6462,6797440,1.0,hold,,,0.0,,,0,0.0
2016-04-21,31599242,3,False,False,,4.6487,6797440,1.0,hold,,,0.0,,,0,0.0
2016-04-22,30658660,3,False,False,,4.5103,6797440,1.0,hold,,,0.0,,,0,0.0
2016-04-25,30654486,3,False,False,,4.5097,6797440,1.0,hold,,,0.0,,,0,0.0
2016-04-26,30374398,3,False,False,,4.4685,6797440,1.0,hold,,,0.0,,,0,0.0
2016-04-27,29851858,3,False,False,,4.3916,6797440,1.0,hold,,,0.0,,,0,0.0
2016-04-28,29157921,3,False,False,,4.2895,6797440,1.0,hold,,,0.0,,,0,0.0
2016-04-29,28827674,3,False,False,,4.241,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-02,29362762,3,True,False,,4.3197,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-03,28831854,3,False,False,,4.2416,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-04,28455623,3,False,False,,4.1862,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-05,28451449,3,False,False,,4.1856,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-06,28744066,3,False,False,,4.2287,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-09,28894561,3,False,False,,4.2508,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-10,29688821,3,False,False,,4.3676,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-11,29162101,3,False,False,,4.2902,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-12,28894561,3,False,False,,4.2508,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-13,28693907,3,False,False,,4.2213,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-16,29387838,3,False,False,,4.3234,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-17,28660457,3,False,False,,4.2164,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-18,28861117,3,False,False,,4.2459,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-19,28568494,3,False,False,,4.2028,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-20,29170462,3,False,False,,4.2914,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-23,29091041,3,False,False,,4.2797,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-24,30278261,3,False,False,,4.4544,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-25,30713019,3,False,False,,4.5183,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-26,30884403,3,False,False,,4.5435,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-27,31202108,3,False,False,,4.5903,6797440,1.0,hold,,,0.0,,,0,0.0
2016-05-31,31327521,3,False,False,,4.6087,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-01,31310806,3,True,False,,4.6063,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-02,31461295,3,False,False,,4.6284,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-03,31151943,3,False,False,,4.5829,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-06,31365145,3,False,False,,4.6143,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-07,31239739,3,False,False,,4.5958,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-08,31323341,3,False,False,,4.6081,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-09,31214643,3,False,False,,4.5921,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-10,30516532,3,False,False,,4.4894,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-13,29985638,3,False,False,,4.4113,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-14,30014895,3,False,False,,4.4156,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-15,29830956,3,False,False,,4.3886,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-16,30010714,3,False,False,,4.415,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-17,29316770,3,False,False,,4.3129,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-20,29655385,3,False,False,,4.3627,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-21,29847678,3,False,False,,4.391,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-22,29701288,3,False,False,,4.3695,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-23,30537822,3,False,False,,4.4925,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-24,28057490,3,False,False,,4.1277,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-27,26974175,3,False,False,,3.9683,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-28,28107676,3,False,False,,4.135,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-29,29090613,3,False,False,,4.2796,6797440,1.0,hold,,,0.0,,,0,0.0
2016-06-30,29764021,3,False,False,,4.3787,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-01,30061002,3,True,False,,4.4224,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-05,29684553,3,False,False,,4.367,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-06,30165560,3,False,False,,4.4378,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-07,30357961,3,False,False,,4.4661,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-08,31294886,3,False,False,,4.6039,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-11,31662961,3,False,False,,4.6581,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-12,31964115,3,False,False,,4.7024,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-13,31826079,3,False,False,,4.6821,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-14,32227631,3,False,False,,4.7411,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-15,32135607,3,False,False,,4.7276,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-18,32562249,3,False,False,,4.7904,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-19,32319648,3,False,False,,4.7547,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-20,33080900,3,False,False,,4.8667,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-21,32934504,3,False,False,,4.8451,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-22,33193826,3,False,False,,4.8833,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-25,33210568,3,False,False,,4.8857,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-26,33294211,3,False,False,,4.8981,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-27,33720845,3,False,False,,4.9608,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-28,33980174,3,False,False,,4.999,6797440,1.0,hold,,,0.0,,,0,0.0
2016-07-29,34109836,3,False,False,,5.018,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-01,34465369,3,True,False,,5.0703,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-02,33942537,3,False,False,,4.9934,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-03,34180944,3,False,False,,5.0285,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-04,34369165,3,False,False,,5.0562,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-05,35021671,3,False,False,,5.1522,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-08,34954744,3,False,False,,5.1423,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-09,35113681,3,False,False,,5.1657,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-10,34933835,3,False,False,,5.1393,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-11,35226621,3,False,False,,5.1823,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-12,35272640,3,False,False,,5.1891,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-15,35573787,3,False,False,,5.2334,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-16,35184796,3,False,False,,5.1762,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-17,35289361,3,False,False,,5.1916,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-18,35322825,3,False,False,,5.1965,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-19,35293542,3,False,False,,5.1922,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-22,35335373,3,False,False,,5.1983,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-23,35456667,3,False,False,,5.2162,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-24,34992395,3,False,False,,5.1479,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-25,34875275,3,False,False,,5.1306,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-26,34984027,3,False,False,,5.1466,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-29,35084405,3,False,False,,5.1614,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-30,34854352,3,False,False,,5.1276,6797440,1.0,hold,,,0.0,,,0,0.0
2016-08-31,34762342,3,False,False,,5.114,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-01,34942196,3,True,False,,5.1405,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-02,35163874,3,False,False,,5.1731,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-06,35607244,3,False,False,,5.2383,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-07,35665797,3,False,False,,5.2469,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-08,35234982,3,False,False,,5.1836,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-09,33448975,3,False,False,,4.9208,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-12,34632674,3,False,False,,5.095,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-13,34038734,3,False,False,,5.0076,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-14,34381713,3,False,False,,5.058,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-15,35444119,3,False,False,,5.2143,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-16,35398107,3,False,False,,5.2076,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-19,35080231,3,False,False,,5.1608,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-20,35209892,3,False,False,,5.1799,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-21,35891669,3,False,False,,5.2802,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-22,36477248,3,False,False,,5.3663,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-23,36000414,3,False,False,,5.2962,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-26,35406474,3,False,False,,5.2088,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-27,36092445,3,False,False,,5.3097,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-28,36230474,3,False,False,,5.33,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-29,35682539,3,False,False,,5.2494,6797440,1.0,hold,,,0.0,,,0,0.0
2016-09-30,36196996,3,False,False,,5.3251,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-03,36109173,3,True,False,,5.3122,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-04,36012969,3,False,False,,5.298,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-05,36251376,3,False,False,,5.3331,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-06,36226273,3,False,False,,5.3294,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-07,36063161,3,False,False,,5.3054,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-10,36493976,3,False,False,,5.3688,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-11,35444119,3,False,False,,5.2143,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-12,35419022,3,False,False,,5.2106,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-13,35163874,3,False,False,,5.1731,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-14,35218253,3,False,False,,5.1811,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-17,35038393,3,False,False,,5.1546,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-18,35657443,3,False,False,,5.2457,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-19,35636520,3,False,False,,5.2426,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-20,35569599,3,False,False,,5.2328,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-21,35837296,3,False,False,,5.2722,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-24,36694746,3,False,False,,5.3983,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-25,36439597,3,False,False,,5.3608,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-26,35966957,3,False,False,,5.2912,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-27,35649061,3,False,False,,5.2445,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-28,35155513,3,False,False,,5.1719,6797440,1.0,hold,,,0.0,,,0,0.0
2016-10-31,35088592,3,False,False,,5.162,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-01,34586669,3,True,False,,5.0882,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-02,34013638,3,False,False,,5.0039,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-03,33361138,3,False,False,,4.9079,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-04,33105990,3,False,False,,4.8704,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-07,34707963,3,False,False,,5.106,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-08,35155513,3,False,False,,5.1719,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-09,35452486,3,False,False,,5.2156,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-10,34302237,3,False,False,,5.0463,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-11,34339888,3,False,False,,5.0519,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-14,33653931,3,False,False,,4.951,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-15,34590843,3,False,False,,5.0888,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-16,34988208,3,False,False,,5.1473,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-17,35490117,3,False,False,,5.2211,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-18,35234982,3,False,False,,5.1836,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-21,35946042,3,False,False,,5.2882,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-22,36180268,3,False,False,,5.3226,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-23,35887488,3,False,False,,5.2796,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-25,36109173,3,False,False,,5.3122,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-28,35954402,3,False,False,,5.2894,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-29,36192816,3,False,False,,5.3245,6797440,1.0,hold,,,0.0,,,0,0.0
2016-11-30,35289361,3,False,False,,5.1916,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-01,34105648,3,True,False,,5.0174,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-02,34210234,3,False,False,,5.0328,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-05,34737246,3,False,False,,5.1103,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-06,34917100,3,False,False,,5.1368,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-07,35791277,3,False,False,,5.2654,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-08,35912571,3,False,False,,5.2832,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-09,36473054,3,False,False,,5.3657,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-12,36138443,3,False,False,,5.3165,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-13,37054459,3,False,False,,5.4512,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-14,36887147,3,False,False,,5.4266,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-15,37004260,3,False,False,,5.4439,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-16,36757479,3,False,False,,5.4075,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-19,37050279,3,False,False,,5.4506,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-20,37338878,3,False,False,,5.4931,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-21,37258940,3,False,False,,5.4813,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-22,37045480,3,False,False,,5.4499,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-23,37087332,3,False,False,,5.4561,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-27,37497510,3,False,False,,5.5164,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-28,36903176,3,False,False,,5.429,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-29,36777613,3,False,False,,5.4105,6797440,1.0,hold,,,0.0,,,0,0.0
2016-12-30,36045155,3,False,False,,5.3028,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-03,36668793,3,True,False,,5.3945,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-04,37053854,3,False,False,,5.4511,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-05,37468213,3,False,False,,5.5121,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-06,38125328,3,False,False,,5.6088,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-09,38380640,3,False,False,,5.6463,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-10,38548061,3,False,False,,5.671,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-11,38728030,3,False,False,,5.6974,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-12,38610835,3,False,False,,5.6802,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-13,38887097,3,False,False,,5.7208,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-17,38644326,3,False,False,,5.6851,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-18,38820101,3,False,False,,5.711,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-19,38757327,3,False,False,,5.7018,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-20,38928935,3,False,False,,5.727,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-23,38987536,3,False,False,,5.7356,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-24,39519089,3,False,False,,5.8138,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-25,40305947,3,False,False,,5.9296,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-26,40368728,3,False,False,,5.9388,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-27,40523594,3,False,False,,5.9616,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-30,39916691,3,False,False,,5.8723,6797440,1.0,hold,,,0.0,,,0,0.0
2017-01-31,39749277,3,False,False,,5.8477,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-01,40289205,3,True,False,,5.9271,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-02,40218056,3,False,False,,5.9166,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-03,40427329,3,False,False,,5.9474,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-06,40536142,3,False,False,,5.9634,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-07,40829132,3,False,False,,6.0065,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-08,40983991,3,False,False,,6.0293,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-09,41268607,3,False,False,,6.0712,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-10,41532287,3,False,False,,6.11,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-13,42005239,3,False,False,,6.1796,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-14,42273119,3,False,False,,6.219,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-15,42758633,3,False,False,,6.2904,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-16,42746078,3,False,False,,6.2886,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-17,43118578,3,False,False,,6.3434,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-21,43528749,3,False,False,,6.4037,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-22,43566427,3,False,False,,6.4092,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-23,43252508,3,False,False,,6.3631,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-24,43386451,3,False,False,,6.3828,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-27,43507833,3,False,False,,6.4006,6797440,1.0,hold,,,0.0,,,0,0.0
2017-02-28,43231592,3,False,False,,6.36,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-01,44169129,3,True,False,,6.4979,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-02,43733835,3,False,False,,6.4339,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-03,43884513,3,False,False,,6.456,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-06,43696177,3,False,False,,6.4283,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-07,43520381,3,False,False,,6.4025,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-08,43679428,3,False,False,,6.4259,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-09,43738022,3,False,False,,6.4345,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-10,44114716,3,False,False,,6.4899,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-13,44248652,3,False,False,,6.5096,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-14,44018450,3,False,False,,6.4757,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-15,44566745,3,False,False,,6.5564,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-16,44533268,3,False,False,,6.5515,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-17,44449551,3,False,False,,6.5392,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-20,44545816,3,False,False,,6.5533,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-21,43223211,3,False,False,,6.3587,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-22,43787935,3,False,False,,6.4418,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-23,43582809,3,False,False,,6.4116,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-24,43708405,3,False,False,,6.4301,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-27,43884221,3,False,False,,6.456,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-28,44407509,3,False,False,,6.533,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-29,44821935,3,False,False,,6.5939,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-30,44947524,3,False,False,,6.6124,6797440,1.0,hold,,,0.0,,,0,0.0
2017-03-31,44901472,3,False,False,,6.6056,6797440,1.0,hold,,,0.0,,,0,0.0
2017-04-03,44834496,3,True,False,,6.5958,6797440,1.0,hold,,,0.0,,,0,0.0
2017-04-04,44960079,3,False,False,,6.6143,6797440,1.0,hold,,,0.0,,,0,0.0
2017-04-05,44616808,3,False,False,,6.5638,6797440,1.0,hold,,,0.0,,,0,0.0
2017-04-06,44658674,3,False,False,,6.5699,6797440,1.0,hold,,,0.0,,,0,0.0
2017-04-07,44612628,3,False,False,,6.5632,6797440,1.0,hold,,,0.0,,,0,0.0
2017-04-10,44654493,3,False,False,,6.5693,6797440,1.0,hold,,,0.0,,,0,0.0
2017-04-11,44273538,3,False,False,,6.5133,6797440,1.0,hold,,,0.0,,,0,0.0
2017-04-12,43905151,3,False,False,,6.4591,6797440,1.0,hold,,,0.0,,,0,0.0
2017-04-13,43532583,3,False,False,,6.4043,6797440,1.0,hold,,,0.0,,,0,0.0
2017-04-17,44244241,3,False,False,,6.509,6797440,1.0,hold,,,0.0,,,0,0.0
