Date,equity,cash,rebalanced,rebalance_reason,qld_value,qld_weight,qld_signal,qld_shares,qld_avg_price,qld_realized_pnl,qld_unrealized_pnl,drawdown_pct,qld_current_price,qld_return_pct,qld_contribution,total_pnl,total_return_pct
2017-07-05,48274246,3,False,,48274243,1.0,buy,6797440,4.724327,22113329,16160916,-8.14,7.101827,50.324641358177026,38274246,38274245.84599237,382.74245845992374
2017-07-06,47390891,3,False,,47390888,1.0,buy,6797440,4.724327,22113329,15277562,-9.82,6.971873,47.57390011327476,37390891,37390891.32823237,373.90891328232374
2017-07-07,48378906,3,False,,48378903,1.0,buy,6797440,4.724327,22113329,16265577,-7.94,7.117224,50.65055024091829,38378906,38378906.02967237,383.7890602967237
2017-07-10,49048739,3,False,,49048736,1.0,buy,6797440,4.724327,22113329,16935410,-6.67,7.215766,52.73639249090798,39048739,39048739.362152375,390.4873936215238
2017-07-11,49316667,3,False,,49316664,1.0,buy,6797440,4.724327,22113329,17203338,-6.16,7.255182,53.570712457273515,39316667,39316667.257192366,393.16667257192364
2017-07-12,50509822,3,False,,50509819,1.0,buy,6797440,4.724327,22113329,18396492,-3.89,7.430712,57.286162622083324,40509822,40509821.90039237,405.0982190039237
2017-07-13,50719142,3,False,,50719139,1.0,buy,6797440,4.724327,22113329,18605813,-3.49,7.461506,57.9379803875659,40719142,40719142.26775237,407.19142267752375
2017-07-14,51489455,3,False,,51489452,1.0,buy,6797440,4.724327,22113329,19376126,-2.03,7.574830000000001,60.3367137919806,41489455,41489455.358312376,414.89455358312375
2017-07-17,51543876,3,False,,51543873,1.0,buy,6797440,4.724327,22113329,19430546,-1.92,7.582836,60.506177097509365,41543876,41543875.66295237,415.4387566295237
2017-07-18,52247207,3,False,,52247204,1.0,buy,6797440,4.724327,22113329,20133877,-0.58,7.686306000000001,62.69633051033266,42247207,42247206.77975237,422.4720677975237
2017-07-19,52850051,3,False,,52850048,1.0,buy,6797440,4.724327,22113329,20736722,0.0,7.774993,64.57357160169303,42850051,42850051.34103237,428.5005134103237
2017-07-20,52984022,3,False,,52984019,1.0,buy,6797440,4.724327,22113329,20870693,0.0,7.794702000000001,64.99075275191373,42984022,42984022.08599237,429.84022085992376
2017-07-21,52908672,3,False,,52908670,1.0,buy,6797440,4.724327,22113329,20795343,-0.14,7.783617,64.75611613665183,42908672,42908672.463592365,429.08672463592364
2017-07-24,53377553,3,False,,53377550,1.0,buy,6797440,4.724327,22113329,21264224,0.0,7.852595999999999,66.21619724482943,43377553,43377553.07735237,433.7755307735237
2017-07-25,53151477,3,False,,53151474,1.0,buy,6797440,4.724327,22113329,21038148,-0.42,7.819337000000001,65.5122027308922,43151477,43151477.02039237,431.5147702039237
2017-07-26,53478019,3,False,,53478016,1.0,buy,6797440,4.724327,22113329,21364690,0.0,7.867376,66.52904606517862,43478019,43478019.24055237,434.78019240552374
2017-07-27,52850051,3,False,,52850048,1.0,buy,6797440,4.724327,22113329,20736722,-1.17,7.774993,64.57357160169303,42850051,42850051.34103237,428.5005134103237
2017-07-28,52707713,3,False,,52707710,1.0,buy,6797440,4.724327,22113329,20594384,-1.44,7.754053,64.13033382780185,42707713,42707712.94743237,427.07712947432367
2017-07-31,52238839,3,False,,52238836,1.0,buy,6797440,4.724327,22113329,20125510,-2.32,7.685075,62.67027388666215,42238839,42238839.131112374,422.3883913111237
2017-08-01,52464902,3,False,,52464899,1.0,buy,6797440,4.724327,22113329,20351572,-1.89,7.718332,63.37422606652361,42464902,42464901.59319237,424.64901593192366
2017-08-02,52749585,3,False,,52749582,1.0,buy,6797440,4.724327,22113329,20636256,-1.36,7.760213,64.26072278134387,42749585,42749585.17783237,427.49585177832375
2017-08-03,52397913,3,False,,52397910,1.0,buy,6797440,4.724327,22113329,20284583,-2.02,7.708477000000001,63.165624907894326,42397913,42397912.821992375,423.9791282199238
2017-08-04,52531890,3,False,,52531887,1.0,buy,6797440,4.724327,22113329,20418561,-1.77,7.728187,63.5828272251529,42531890,42531890.36439237,425.3189036439237
2017-08-07,53168233,3,False,,53168230,1.0,buy,6797440,4.724327,22113329,21054903,-0.58,7.821802,65.56437947934688,43168233,43168232.70999237,431.6823270999238
2017-08-08,53017527,3,False,,53017524,1.0,buy,6797440,4.724327,22113329,20904197,-0.86,7.799631,65.09508508178523,43017527,43017526.66775237,430.1752666775237
2017-08-09,52866807,3,False,,52866804,1.0,buy,6797440,4.724327,22113329,20753478,-1.14,7.777458,64.62574835014775,42866807,42866807.03063237,428.66807030632367
2017-08-10,50572617,3,False,,50572614,1.0,buy,6797440,4.724327,22113329,18459287,-5.43,7.43995,57.48170371832051,40572617,40572616.65111237,405.72616651112367
2017-08-11,51334555,3,False,,51334552,1.0,buy,6797440,4.724327,22113329,19221226,-4.01,7.552041999999999,59.85435933202679,41334555,41334555.29559237,413.3455529559237
2017-08-14,52665848,3,False,,52665845,1.0,buy,6797440,4.724327,22113329,20552518,-1.52,7.747894,63.99996604129774,42665848,42665847.514472365,426.6584751447237
2017-08-15,52732836,3,False,,52732833,1.0,buy,6797440,4.724327,22113329,20619507,-1.39,7.757749,64.20856719992705,42732836,42732836.28567237,427.3283628567237
2017-08-16,52933789,3,False,,52933786,1.0,buy,6797440,4.724327,22113329,20820460,-1.02,7.787312,64.83432834173912,42933789,42933789.00439237,429.33789004392366
2017-08-17,50773569,3,False,,50773566,1.0,buy,6797440,4.724327,22113329,18660240,-5.06,7.469513000000001,58.10746486013261,40773569,40773569.369832374,407.73569369832376
2017-08-18,50639599,3,False,,50639596,1.0,buy,6797440,4.724327,22113329,18526269,-5.31,7.449804,57.69028370991192,40639599,40639598.62487237,406.39598624872366
2017-08-21,50580984,3,False,,50580981,1.0,buy,6797440,4.724327,22113329,18467655,-5.42,7.441181,57.50776034199101,40580984,40580984.29975237,405.8098429975237
2017-08-22,52088126,3,False,,52088123,1.0,buy,6797440,4.724327,22113329,19974797,-2.6,7.662903,62.20095832206258,42088126,42088126.29143237,420.8812629143237
2017-08-23,51694602,3,False,,51694599,1.0,buy,6797440,4.724327,22113329,19581273,-3.33,7.60501,60.975534996184756,41694602,41694602.09751237,416.9460209751237
2017-08-24,51426654,3,False,,51426651,1.0,buy,6797440,4.724327,22113329,19313324,-3.84,7.565591,60.14115152870547,41426654,41426653.810152374,414.26653810152374
2017-08-25,51192217,3,False,,51192214,1.0,buy,6797440,4.724327,22113329,19078887,-4.27,7.531102,59.41112155813562,41192217,41192216.901992366,411.9221690199237
2017-08-28,51451770,3,False,,51451767,1.0,buy,6797440,4.724327,22113329,19338441,-3.79,7.569286,60.219363733792754,41451770,41451770.35095237,414.5177035095237
2017-08-29,51878786,3,False,,51878783,1.0,buy,6797440,4.724327,22113329,19765456,-2.99,7.632106,61.549077055466284,41878786,41878785.53175237,418.7878553175237
2017-08-30,53117986,3,False,,53117983,1.0,buy,6797440,4.724327,22113329,21004657,-0.67,7.81441,65.40791273509647,43117986,43117986.03351237,431.1798603351237
2017-08-31,54105994,3,False,,54105991,1.0,buy,6797440,4.724327,22113329,21992664,0.0,7.959759999999999,68.4845416957021,44105994,44105993.93751237,441.05993937512363
2017-09-01,54097626,3,False,,54097623,1.0,buy,6797440,4.724327,22113329,21984297,-0.02,7.958529000000001,68.45848507203165,44097626,44097626.288872376,440.9762628887238
2017-09-05,53101244,3,False,,53101241,1.0,buy,6797440,4.724327,22113329,20987914,-1.86,7.811947,65.35577832071759,43101244,43101243.93879237,431.0124393879237
2017-09-06,53411051,3,False,,53411048,1.0,buy,6797440,4.724327,22113329,21297721,-1.28,7.857524000000001,66.32050840766306,43411051,43411050.86167237,434.11050861672373
2017-09-07,53670604,3,False,,53670601,1.0,buy,6797440,4.724327,22113329,21557275,-0.8,7.895708,67.1287505833202,43670604,43670604.31063237,436.7060431063237
2017-09-08,52757946,3,False,,52757943,1.0,buy,6797440,4.724327,22113329,20644617,-2.49,7.761443,64.28675823797643,42757946,42757946.02903237,427.5794602903237
2017-09-11,53896680,3,False,,53896677,1.0,buy,6797440,4.724327,22113329,21783351,-0.39,7.928967,67.83274509725747,43896680,43896680.36759237,438.9668036759237
2017-09-12,54198092,3,False,,54198090,1.0,buy,6797440,4.724327,22113329,22084763,0.0,7.973309,68.7713338923808,44198092,44198092.452072375,441.98092452072376
2017-09-13,54348819,3,False,,54348816,1.0,buy,6797440,4.724327,22113329,22235489,0.0,7.995483,69.24069179105618,44348819,44348818.88663237,443.4881888663237
2017-09-14,53695721,3,False,,53695718,1.0,buy,6797440,4.724327,22113329,21582391,-1.2,7.899403,67.2069627884075,43695721,43695720.851432376,436.9572085143237
2017-09-15,54039019,3,False,,54039016,1.0,buy,6797440,4.724327,22113329,21925689,-0.57,7.949907,68.27598287114864,44039019,44039018.76119237,440.3901876119237
2017-09-18,53921790,3,False,,53921787,1.0,buy,6797440,4.724327,22113329,21808461,-0.79,7.932661,67.91093613530686,43921790,43921790.11095237,439.2179011095237
2017-09-19,54105994,3,False,,54105991,1.0,buy,6797440,4.724327,22113329,21992664,-0.45,7.959759999999999,68.4845416957021,44105994,44105993.93751237,441.05993937512363
2017-09-20,53787833,3,False,,53787830,1.0,buy,6797440,4.724327,22113329,21674504,-1.03,7.912953999999999,67.49379731916196,43787833,43787832.96087237,437.8783296087237
2017-09-21,53084502,3,False,,53084499,1.0,buy,6797440,4.724327,22113329,20971172,-2.33,7.809484,65.30364390633872,43084502,43084501.84407237,430.8450184407238
2017-09-22,53000764,3,False,,53000761,1.0,buy,6797440,4.724327,22113329,20887435,-2.48,7.797164999999999,65.04288716629256,43000764,43000764.180712365,430.0076418071236
2017-09-25,51895541,3,False,,51895538,1.0,buy,6797440,4.724327,22113329,19782212,-4.51,7.634571,61.60125380392101,41895541,41895541.22135237,418.95541221352374
2017-09-26,52146734,3,False,,52146731,1.0,buy,6797440,4.724327,22113329,20033404,-4.05,7.671525,62.38346052294557,42146734,42146733.81911237,421.4673381911237
2017-09-27,53076127,3,False,,53076124,1.0,buy,6797440,4.724327,22113329,20962798,-2.34,7.808252,65.27756611563032,43076127,43076127.39799237,430.76127397992377
2017-09-28,53025888,3,False,,53025885,1.0,buy,6797440,4.724327,22113329,20912558,-2.43,7.800861,65.12112053841781,43025888,43025887.51895237,430.2588751895237
2017-09-29,53771077,3,False,,53771074,1.0,buy,6797440,4.724327,22113329,21657748,-1.06,7.910489,67.44162057070729,43771077,43771077.27127237,437.7107727127237
2017-10-02,53846447,3,False,,53846444,1.0,buy,6797440,4.724327,22113329,21733118,-0.92,7.921577,67.67632068708289,43846447,43846447.28599237,438.46447285992366
2017-10-03,54114382,3,False,,54114379,1.0,buy,6797440,4.724327,22113329,22001053,-0.43,7.960994,68.51066182048635,44114382,44114381.978472374,441.14381978472375
2017-10-04,54189738,3,False,,54189735,1.0,buy,6797440,4.724327,22113329,22076409,-0.29,7.97208,68.74531960278614,44189738,44189738.39831237,441.8973839831237
2017-10-05,55261477,3,False,,55261474,1.0,buy,6797440,4.724327,22113329,23148148,0.0,8.129748,72.08268413639993,45261477,45261477.16823237,452.61477168232364
2017-10-06,55378692,3,False,,55378689,1.0,buy,6797440,4.724327,22113329,23265363,0.0,8.146992,72.4476885381659,45378692,45378692.22359236,453.78692223592367
2017-10-09,55278199,3,False,,55278196,1.0,buy,6797440,4.724327,22113329,23164869,-0.18,8.132208,72.13475504966512,45278199,45278198.87063237,452.7819887063237
2017-10-10,55353576,3,False,,55353573,1.0,buy,6797440,4.724327,22113329,23240246,-0.05,8.143297,72.36947633307864,45353576,45353575.68279237,453.5357568279237
2017-10-11,55688492,3,False,,55688489,1.0,buy,6797440,4.724327,22113329,23575163,0.0,8.192568,73.41239745807346,45688492,45688492.349032365,456.8849234903237
2017-10-12,55479165,3,False,,55479162,1.0,buy,6797440,4.724327,22113329,23365836,-0.38,8.161773,72.76055852555301,45479165,45479165.18423237,454.7916518423237
2017-10-13,55881064,3,False,,55881061,1.0,buy,6797440,4.724327,22113329,23767734,0.0,8.220898,74.01205964213922,45881064,45881063.82423237,458.8106382423237
2017-10-16,56266207,3,False,,56266204,1.0,buy,6797440,4.724327,22113329,24152877,0.0,8.277558,75.21138401027076,46266207,46266206.77463238,462.6620677463238
2017-10-17,56391810,3,False,,56391807,1.0,buy,6797440,4.724327,22113329,24278480,0.0,8.296036,75.60250853682095,46391810,46391809.870952375,463.91809870952375
2017-10-18,56266207,3,False,,56266204,1.0,buy,6797440,4.724327,22113329,24152877,-0.22,8.277558,75.21138401027076,46266207,46266206.77463238,462.6620677463238
2017-10-19,55847573,3,False,,55847570,1.0,buy,6797440,4.724327,22113329,23734243,-0.97,8.215971,73.90776964634354,45847573,45847572.837352365,458.4757283735237
2017-10-20,56132256,3,False,,56132253,1.0,buy,6797440,4.724327,22113329,24018927,-0.46,8.257852,74.79426636116378,46132256,46132256.42199237,461.32256421992366
2017-10-23,55403795,3,False,,55403792,1.0,buy,6797440,4.724327,22113329,23290466,-1.75,8.150685,72.52585840917737,45403795,45403795.16951237,454.0379516951237
2017-10-24,55613122,3,False,,55613119,1.0,buy,6797440,4.724327,22113329,23499793,-1.38,8.18148,73.17769734169788,45613122,45613122.33431237,456.1312233431237
2017-10-25,55160977,3,False,,55160974,1.0,buy,6797440,4.724327,22113329,23047648,-2.18,8.114963,71.7697294808612,45160977,45160977.01783237,451.6097701783237
2017-10-26,54842830,3,False,,54842827,1.0,buy,6797440,4.724327,22113329,22729500,-2.75,8.068159,70.77902743839692,44842830,44842829.63607237,448.4282963607237
2017-10-27,57940797,3,False,,57940794,1.0,buy,6797440,4.724327,22113329,25827467,0.0,8.523914,80.42601080228285,47940797,47940796.90327237,479.4079690327237
2017-10-30,58258985,3,False,,58258982,1.0,buy,6797440,4.724327,22113329,26145656,0.0,8.570724,81.41683984697463,48258985,48258985.06967237,482.58985069672366
2017-10-31,58677626,3,False,,58677623,1.0,buy,6797440,4.724327,22113329,26564296,0.0,8.632312,82.72047537793976,48677626,48677625.804392375,486.7762580439238
2017-11-01,58652516,3,False,,58652513,1.0,buy,6797440,4.724327,22113329,26539187,-0.04,8.628618,82.64228433989035,48652516,48652516.06103237,486.52516061032367
2017-11-02,58384581,3,False,,58384578,1.0,buy,6797440,4.724327,22113329,26271252,-0.5,8.589201,81.8079432064869,48384581,48384581.368552364,483.84581368552364
2017-11-03,59489811,3,False,,59489808,1.0,buy,6797440,4.724327,22113329,27376482,0.0,8.751796,85.24959773589644,49489811,49489811.125352375,494.8981112535238
2017-11-06,59908465,3,False,,59908463,1.0,buy,6797440,4.724327,22113329,27795136,0.0,8.813386,86.55327560093737,49908465,49908465.45495237,499.0846545495237
2017-11-07,59975420,3,False,,59975417,1.0,buy,6797440,4.724327,22113329,27862091,0.0,8.823236,86.76177092437709,49975420,49975420.23895237,499.7542023895237
2017-11-08,60469424,3,False,,60469421,1.0,buy,6797440,4.724327,22113329,28356095,0.0,8.895911,88.30008540467993,50469424,50469424.19095237,504.6942419095237
2017-11-09,59799611,3,False,,59799608,1.0,buy,6797440,4.724327,22113329,27686282,-1.11,8.797372,86.21430665580397,49799611,49799611.25079236,497.9961125079236
2017-11-10,59816340,3,False,,59816337,1.0,buy,6797440,4.724327,22113329,27703010,-1.08,8.799833,86.26639873610704,49816340,49816339.75063237,498.1633975063237
2017-11-13,59941943,3,False,,59941940,1.0,buy,6797440,4.724327,22113329,27828613,-0.87,8.818311,86.65752326265724,49941943,49941942.846952364,499.41942846952367
2017-11-14,59531683,3,False,,59531680,1.0,buy,6797440,4.724327,22113329,27418354,-1.55,8.757956,85.37998668943845,49531683,49531683.35575237,495.3168335575237
2017-11-15,58912076,3,False,,58912073,1.0,buy,6797440,4.724327,22113329,26798747,-2.58,8.666803,83.45054768258542,48912076,48912076.30743237,489.1207630743237
2017-11-16,60444321,3,False,,60444318,1.0,buy,6797440,4.724327,22113329,28330992,-0.04,8.892218,88.22191553366845,50444321,50444321.24503237,504.44321245032364
2017-11-17,59983815,3,False,,59983812,1.0,buy,6797440,4.724327,22113329,27870486,-0.8,8.824471,86.78791221619926,49983815,49983815.077352375,499.8381507735237
2017-11-20,59883329,3,False,,59883326,1.0,buy,6797440,4.724327,22113329,27769999,-0.97,8.809688,86.47499989473633,49883329,49883328.52183237,498.8332852183237
2017-11-21,61156020,3,False,,61156017,1.0,buy,6797440,4.724327,22113329,29042691,0.0,8.996919,90.43812557016224,51156020,51156020.01047237,511.5602001047237
2017-11-22,61323482,3,False,,61323479,1.0,buy,6797440,4.724327,22113329,29210152,0.0,9.021555,90.9595967161786,51323482,51323481.742312364,513.2348174231236
2017-11-24,61775627,3,False,,61775624,1.0,buy,6797440,4.724327,22113329,29662298,0.0,9.088072,92.36756457701524,51775627,51775627.058792375,517.7562705879237
2017-11-27,61708638,3,False,,61708635,1.0,buy,6797440,4.724327,22113329,29595309,-0.11,9.078217,92.15896341838597,51708638,51708638.287592374,517.0863828759237
2017-11-28,62018432,3,False,,62018429,1.0,buy,6797440,4.724327,22113329,29905102,0.0,9.123792,93.12365117125559,52018432,52018431.61559237,520.1843161559236
2017-11-29,59891710,3,False,,59891707,1.0,buy,6797440,4.724327,22113329,27778380,-3.43,8.810921,86.50109885248267,49891710,49891709.765352376,498.91709765352374
2017-11-30,60854594,3,False,,60854591,1.0,buy,6797440,4.724327,22113329,28741265,-1.88,8.952575,89.49949444096308,50854594,50854594.33111237,508.54594331112366
2017-12-01,60335487,3,False,,60335485,1.0,buy,6797440,4.724327,22113329,28222158,-2.71,8.876207,87.88301008964882,50335487,50335487.43319237,503.3548743319237
2017-12-04,58945554,3,False,,58945551,1.0,buy,6797440,4.724327,22113329,26832224,-4.95,8.671728,83.5547953443053,48945554,48945553.699432366,489.45553699432367
2017-12-05,58962296,3,False,,58962293,1.0,buy,6797440,4.724327,22113329,26848966,-4.93,8.674191,83.6069297586842,48962296,48962295.79415237,489.62295794152374
2017-12-06,59498172,3,False,,59498169,1.0,buy,6797440,4.724327,22113329,27384843,-4.06,8.753026,85.27563319252903,49498172,49498171.976552375,494.98171976552374
2017-12-07,59916820,3,False,,59916817,1.0,buy,6797440,4.724327,22113329,27803490,-3.39,8.814615,86.57928989053202,49916820,49916819.508712366,499.16819508712365
2017-12-08,60444321,3,False,,60444318,1.0,buy,6797440,4.724327,22113329,28330992,-2.54,8.892218,88.22191553366845,50444321,50444321.24503237,504.44321245032364
2017-12-11,61382089,3,False,,61382086,1.0,buy,6797440,4.724327,22113329,29268760,-1.03,9.030177,91.1420989170616,51382089,51382089.269992374,513.8208926999237
2017-12-12,61206260,3,False,,61206257,1.0,buy,6797440,4.724327,22113329,29092930,-1.31,9.00431,90.59457114737475,51206260,51206259.889512375,512.0625988951238
2017-12-13,61423968,3,False,,61423965,1.0,buy,6797440,4.724327,22113329,29310639,-0.96,9.036338,91.27250903764153,51423968,51423968.29783238,514.2396829783238
2017-12-14,61331843,3,False,,61331840,1.0,buy,6797440,4.724327,22113329,29218513,-1.11,9.022785,90.98563217281122,51331843,51331842.59351238,513.3184259351239
2017-12-15,62671523,3,False,,62671520,1.0,buy,6797440,4.724327,22113329,30558193,0.0,9.219871,95.15735900686637,52671523,52671522.85335237,526.7152285335237
2017-12-18,63751636,3,False,,63751633,1.0,buy,6797440,4.724327,22113329,31638307,0.0,9.378771,98.52080133118861,53751636,53751636.06935237,537.5163606935238
2017-12-19,63031563,3,False,,63031560,1.0,buy,6797440,4.724327,22113329,30918233,-1.13,9.272838,96.27851350398645,53031563,53031562.85783237,530.3156285783238
2017-12-20,62872482,3,False,,62872479,1.0,buy,6797440,4.724327,22113329,30759153,-1.38,9.249435,95.78314131571636,52872482,52872482.36951237,528.7248236951237
2017-12-21,62880843,3,False,,62880840,1.0,buy,6797440,4.724327,22113329,30767514,-1.37,9.250665,95.80917677234892,52880843,52880843.22071237,528.8084322071237
2017-12-22,62730130,3,False,,62730127,1.0,buy,6797440,4.724327,22113329,30616801,-1.6,9.228493,95.33986120774938,52730130,52730130.38103237,527.3013038103237
2017-12-26,62051916,3,False,,62051913,1.0,buy,6797440,4.724327,22113329,29938586,-2.67,9.128718,93.22792000001334,52051916,52051915.805032365,520.5191580503237
2017-12-27,62060304,3,False,,62060301,1.0,buy,6797440,4.724327,22113329,29946974,-2.65,9.129952,93.25404012479758,52060304,52060303.845992364,520.6030384599236
2017-12-28,62185900,3,False,,62185897,1.0,buy,6797440,4.724327,22113329,30072571,-2.46,9.148429,93.64514348430988,52185900,52185900.14487237,521.8590014487237
2017-12-29,61398838,3,False,,61398835,1.0,buy,6797440,4.724327,22113329,29285509,-3.69,9.032641,91.1942544984784,51398838,51398838.16215237,513.9883816215237
2018-01-02,63525567,3,False,,63525564,1.0,buy,6797440,4.724327,22113329,31412237,-0.35,9.345513,97.81682798428926,53525567,53525566.80983237,535.2556680983237
2018-01-03,64764761,3,False,,64764758,1.0,buy,6797440,4.724327,22113329,32651431,0.0,9.527816,101.67564249688152,54764761,54764760.51415237,547.6476051415237
2018-01-04,64999197,3,False,,64999194,1.0,buy,6797440,4.724327,22113329,32885868,0.0,9.562305,102.40567246745141,54999197,54999197.42231237,549.9919742231237
2018-01-05,66288645,3,False,,66288642,1.0,buy,6797440,4.724327,22113329,34175315,0.0,9.752001,106.42097489133198,56288645,56288644.60055237,562.8864460055238
2018-01-08,66782655,3,False,,66782652,1.0,buy,6797440,4.724327,22113329,34669326,0.0,9.824677,107.9593105386727,56782655,56782655.349992365,567.8265534999236
2018-01-09,66841263,3,False,,66841260,1.0,buy,6797440,4.724327,22113329,34727933,0.0,9.833299,108.1418127395557,56841263,56841262.877672374,568.4126287767237
2018-01-10,66472842,3,False,,66472839,1.0,buy,6797440,4.724327,22113329,34359512,-0.55,9.779099,106.99455928468934,56472842,56472841.62967237,564.7284162967237
2018-01-11,67393868,3,False,,67393865,1.0,buy,6797440,4.724327,22113329,35280538,0.0,9.914595,109.86260825370363,57393868,57393867.55991238,573.9386755991238
2018-01-12,68348378,3,False,,68348375,1.0,buy,6797440,4.724327,22113329,36235048,0.0,10.055017,112.8349260514756,58348378,58348377.67959237,583.4837767959237
2018-01-16,67963242,3,False,,67963239,1.0,buy,6797440,4.724327,22113329,35849912,-0.56,9.998357999999998,111.63562285038195,57963242,57963241.52663237,579.6324152663237
2018-01-17,69428484,3,False,,69428481,1.0,buy,6797440,4.724327,22113329,37315155,0.0,10.213916,116.1983472087599,59428484,59428484.09815237,594.2848409815236
2018-01-18,69453628,3,False,,69453625,1.0,buy,6797440,4.724327,22113329,37340298,0.0,10.217615,116.2766440819989,59453628,59453627.828712374,594.5362782871238
2018-01-19,69897385,3,False,,69897382,1.0,buy,6797440,4.724327,22113329,37784056,0.0,10.282898,117.65849181805126,59897385,59897385.10423237,598.9738510423238
2018-01-22,71379390,3,False,,71379387,1.0,buy,6797440,4.724327,22113329,39266061,0.0,10.500922,122.27341409192181,61379390,61379390.162792355,613.7939016279236
2018-01-23,72543221,3,False,,72543218,1.0,buy,6797440,4.724327,22113329,40429891,0.0,10.672138,125.8975496551764,62543221,62543220.64983237,625.4322064983237
2018-01-24,71655720,3,False,,71655717,1.0,buy,6797440,4.724327,22113329,39542390,-1.22,10.541574000000002,123.13389651714748,61655720,61655719.69367239,616.5571969367239
2018-01-25,71563594,3,False,,71563591,1.0,buy,6797440,4.724327,22113329,39450265,-1.35,10.528020999999999,122.84701965231707,61563594,61563593.989352375,615.6359398935238
2018-01-26,73656852,3,False,,73656849,1.0,buy,6797440,4.724327,22113329,41543523,0.0,10.835969,129.365366643446,63656852,63656852.04247236,636.5685204247236
2018-01-29,72995386,3,False,,72995383,1.0,buy,6797440,4.724327,22113329,40882057,-0.9,10.738658,127.30558101712677,62995386,62995386.358632356,629.9538635863236
2018-01-30,71823161,3,False,,71823158,1.0,buy,6797440,4.724327,22113329,39709832,-2.49,10.566207,123.65530416205006,61823161,61823161.03319237,618.2316103319237
2018-01-31,72350649,3,False,,72350646,1.0,buy,6797440,4.724327,22113329,40237320,-1.77,10.643807999999998,125.29788747111064,62350649,62350649.17463237,623.5064917463237
2018-02-01,71153314,3,False,,71153311,1.0,buy,6797440,4.724327,22113329,39039985,-3.4,10.467663,121.56941957798453,61153314,61153314.10583237,611.5331410583237
2018-02-02,68273021,3,False,,68273018,1.0,buy,6797440,4.724327,22113329,36159692,-7.31,10.043931,112.60026826917584,58273021,58273021.25975236,582.7302125975236
2018-02-05,62989718,3,False,,62989715,1.0,buy,6797440,4.724327,22113329,30876388,-14.48,9.266682,96.14820921859607,52989718,52989717.81719237,529.8971781719237
2018-02-06,66196532,3,False,,66196530,1.0,buy,6797440,4.724327,22113329,34083203,-10.13,9.73845,106.1341403605775,56196532,56196532.491112374,561.9653249111237
2018-02-07,64505207,3,False,,64505204,1.0,buy,6797440,4.724327,22113329,32391878,-12.42,9.489632,100.86740032122438,54505207,54505207.06519237,545.0520706519237
2018-02-08,59129778,3,False,,59129775,1.0,buy,6797440,4.724327,22113329,27016448,-19.72,8.69883,84.12846440581427,49129778,49129777.91831236,491.2977791831237
2018-02-09,61072289,3,False,,61072286,1.0,buy,6797440,4.724327,22113329,28958960,-17.09,8.984601,90.17738999715404,51072289,51072289.144552365,510.7228914455236
2018-02-12,63299511,3,False,,63299508,1.0,buy,6797440,4.724327,22113329,31186182,-14.06,9.312257,97.11289697146572,53299511,53299511.14519238,532.9951114519238
2018-02-13,63868851,3,False,,63868848,1.0,buy,6797440,4.724327,22113329,31755522,-13.29,9.396015,98.88580573295458,53868851,53868851.12471237,538.6885112471238
2018-02-14,66313761,3,False,,66313758,1.0,buy,6797440,4.724327,22113329,34200432,-9.97,9.755696,106.49918709641928,56313761,56313761.14135237,563.1376114135237
2018-02-15,68691696,3,False,,68691693,1.0,buy,6797440,4.724327,22113329,36578367,-6.74,10.105523999999999,113.9040096353305,58691696,58691695.98167238,586.9169598167238
2018-02-16,68180943,3,False,,68180940,1.0,buy,6797440,4.724327,22113329,36067614,-7.43,10.030385,112.31353957361092,58180943,58180943.137512386,581.8094313751238
2018-02-20,68348378,3,False,,68348375,1.0,buy,6797440,4.724327,22113329,36235048,-7.21,10.055017,112.8349260514756,58348378,58348377.67959237,583.4837767959237
2018-02-21,67946486,3,False,,67946483,1.0,buy,6797440,4.724327,22113329,35833156,-7.75,9.995893,111.5834461019273,57946486,57946485.83703238,579.4648583703238
2018-02-22,68021842,3,False,,68021839,1.0,buy,6797440,4.724327,22113329,35908513,-7.65,10.006979,111.81810388422706,58021842,58021842.256872356,580.2184225687236
2018-02-23,70709564,3,False,,70709561,1.0,buy,6797440,4.724327,22113329,38596234,-4.0,10.402381,120.18759300897005,60709564,60709563.62775236,607.0956362775237
2018-02-26,72568358,3,False,,72568355,1.0,buy,6797440,4.724327,22113329,40455028,-1.48,10.675836,125.97582536137746,62568358,62568357.58295238,625.6835758295238
2018-02-27,70759810,3,False,,70759807,1.0,buy,6797440,4.724327,22113329,38646481,-3.93,10.409773,120.34405975322046,60759810,60759810.30423236,607.5981030423236
2018-02-28,69872262,3,False,,69872259,1.0,buy,6797440,4.724327,22113329,37758932,-5.14,10.279202,117.58025844592606,59872262,59872261.76599237,598.7226176599237
2018-03-01,67661809,3,False,,67661806,1.0,buy,6797440,4.724327,22113329,35548480,-8.14,9.954013,110.69697055414495,57661809,57661809.049832374,576.6180904983237
2018-03-02,68842409,3,False,,68842406,1.0,buy,6797440,4.724327,22113329,36729079,-6.54,10.127696,114.37332519993011,58842409,58842408.82135236,588.4240882135236
2018-03-05,70332775,3,False,,70332772,1.0,buy,6797440,4.724327,22113329,38219445,-4.51,10.34695,119.01428293043321,60332775,60332774.73111236,603.3277473111236
2018-03-06,70918864,3,False,,70918861,1.0,buy,6797440,4.724327,22113329,38805534,-3.72,10.433172,120.83934727333889,60918864,60918863.60279238,609.1886360279238
