Date,equity,position,drawdown_pct
2013-02-08,154546,266351,-99.77
2013-02-11,154493,266351,-99.77
2013-02-12,152693,266351,-99.77
2013-02-13,154467,266351,-99.77
2013-02-14,154149,266351,-99.77
2013-02-15,152825,266351,-99.77
2013-02-19,156162,266351,-99.77
2013-02-20,149039,266351,-99.78
2013-02-21,144194,266351,-99.78
2013-02-22,148430,266351,-99.78
2013-02-25,142896,266351,-99.79
2013-02-26,144617,266351,-99.78
2013-02-27,149013,266351,-99.78
2013-02-28,148456,266351,-99.78
2013-03-01,149992,266351,-99.78
2013-03-04,151925,266351,-99.77
2013-03-05,158597,266351,-99.76
2013-03-06,157591,266351,-99.76
2013-03-07,158968,266351,-99.76
2013-03-08,159154,266351,-99.76
2013-03-11,160795,266351,-99.76
2013-03-12,158836,266351,-99.76
2013-03-13,158333,266351,-99.76
2013-03-14,159948,266351,-99.76
2013-03-15,158438,266351,-99.76
2013-03-18,157353,266351,-99.76
2013-03-19,156717,266351,-99.77
2013-03-20,159709,266351,-99.76
2013-03-21,154599,266351,-99.77
2013-03-22,158862,266351,-99.76
2013-03-25,157247,266351,-99.76
2013-03-26,159656,266351,-99.76
2013-03-27,160504,266351,-99.76
2013-03-28,161431,266351,-99.76
2013-04-01,158306,266351,-99.76
2013-04-02,161881,266351,-99.76
2013-04-03,157591,266351,-99.76
2013-04-04,157670,266351,-99.76
2013-04-05,153805,266351,-99.77
2013-04-08,156162,266351,-99.77
2013-04-09,159233,266351,-99.76
2013-04-10,168553,266351,-99.75
2013-04-11,168262,266351,-99.75
2013-04-12,168076,266351,-99.75
2013-04-15,157856,266351,-99.76
2013-04-16,164449,266351,-99.75
2013-04-17,154838,266351,-99.77
2013-04-18,148139,266351,-99.78
2013-04-19,154281,266351,-99.77
2013-04-22,159021,266351,-99.76
2013-04-23,163707,266351,-99.76
2013-04-24,163310,266351,-99.76
2013-04-25,165958,266351,-99.75
2013-04-26,164555,266351,-99.75
2013-04-29,168924,266351,-99.75
2013-04-30,172631,266351,-99.74
2013-05-01,170433,266351,-99.75
2013-05-02,176602,266351,-99.74
2013-05-03,182771,266351,-99.73
2013-05-06,185128,266351,-99.72
2013-05-07,184678,266351,-99.72
2013-05-08,187564,266351,-99.72
2013-05-09,186902,266351,-99.72
2013-05-10,190079,266351,-99.72
2013-05-13,190821,266351,-99.71
2013-05-14,193627,266351,-99.71
2013-05-15,195057,266351,-99.71
2013-05-16,194342,266351,-99.71
2013-05-17,199823,266351,-99.7
2013-05-20,198923,266351,-99.7
2013-05-21,199664,266351,-99.7
2013-05-22,194792,266351,-99.71
2013-05-23,192674,266351,-99.71
2013-05-24,192568,266351,-99.71
2013-05-28,196540,266351,-99.71
2013-05-29,193574,266351,-99.71
2013-05-30,196725,266351,-99.71
2013-05-31,191112,266351,-99.71
2013-06-03,192224,266351,-99.71
2013-06-04,189338,266351,-99.72
2013-06-05,182083,266351,-99.73
2013-06-06,184307,266351,-99.72
2013-06-07,192012,266351,-99.71
2013-06-10,192091,266351,-99.71
2013-06-11,186531,266351,-99.72
2013-06-12,180071,266351,-99.73
2013-06-13,186531,266351,-99.72
2013-06-14,183248,266351,-99.73
2013-06-17,188331,266351,-99.72
2013-06-18,192780,266351,-99.71
2013-06-19,186716,266351,-99.72
2013-06-20,172948,266351,-99.74
2013-06-21,170512,266351,-99.74
2013-06-24,165243,266351,-99.75
2013-06-25,168765,266351,-99.75
2013-06-26,173372,266351,-99.74
2013-06-27,175305,266351,-99.74
2013-06-28,175781,266351,-99.74
2013-07-01,179541,266351,-99.73
2013-07-02,179620,266351,-99.73
2013-07-03,182057,266351,-99.73
2013-07-05,186081,266351,-99.72
2013-07-08,186690,266351,-99.72
2013-07-09,190106,266351,-99.72
2013-07-10,193309,266351,-99.71
2013-07-11,205357,266351,-99.69
2013-07-12,207501,266351,-99.69
2013-07-15,209116,266351,-99.69
2013-07-16,208296,266351,-99.69
2013-07-17,209778,266351,-99.69
2013-07-18,208243,266351,-99.69
2013-07-19,201915,266351,-99.7
2013-07-22,203371,266351,-99.7
2013-07-23,198843,266351,-99.7
2013-07-24,200723,266351,-99.7
2013-07-25,204350,266351,-99.69
2013-07-26,207740,266351,-99.69
2013-07-29,206786,266351,-99.69
2013-07-30,209858,266351,-99.69
2013-07-31,211181,266351,-99.68
2013-08-01,217616,266351,-99.67
2013-08-02,221243,266351,-99.67
2013-08-05,221720,266351,-99.67
2013-08-06,217774,266351,-99.67
2013-08-07,216530,266351,-99.68
2013-08-08,219416,266351,-99.67
2013-08-09,217060,266351,-99.68
2013-08-12,218410,266351,-99.67
2013-08-13,222037,266351,-99.67
2013-08-14,219575,266351,-99.67
2013-08-15,208560,266351,-99.69
2013-08-16,207819,266351,-99.69
2013-08-19,206998,266351,-99.69
2013-08-20,209831,266351,-99.69
2013-08-21,207740,266351,-99.69
2013-08-22,213671,266351,-99.68
2013-08-23,218172,266351,-99.67
2013-08-26,218357,266351,-99.67
2013-08-27,204615,266351,-99.69
2013-08-28,207263,266351,-99.69
2013-08-29,211552,266351,-99.68
2013-08-30,207607,266351,-99.69
2013-09-03,211023,266351,-99.68
2013-09-04,217907,266351,-99.67
2013-09-05,218860,266351,-99.67
2013-09-06,219655,266351,-99.67
2013-09-09,227386,266351,-99.66
2013-09-10,230828,266351,-99.65
2013-09-11,229663,266351,-99.66
2013-09-12,228630,266351,-99.66
2013-09-13,229372,266351,-99.66
2013-09-16,227439,266351,-99.66
2013-09-17,231993,266351,-99.65
2013-09-18,240519,266351,-99.64
2013-09-19,242001,266351,-99.64
2013-09-20,239354,266351,-99.64
2013-09-23,238003,266351,-99.64
2013-09-24,238056,266351,-99.64
2013-09-25,235806,266351,-99.65
2013-09-26,241207,266351,-99.64
2013-09-27,240069,266351,-99.64
2013-09-30,238559,266351,-99.64
2013-10-01,245708,266351,-99.63
2013-10-02,245258,266351,-99.63
2013-10-03,236732,266351,-99.65
2013-10-04,242822,266351,-99.64
2013-10-07,236812,266351,-99.65
2013-10-08,223414,266351,-99.67
2013-10-09,220952,266351,-99.67
2013-10-10,234985,266351,-99.65
2013-10-11,240280,266351,-99.64
2013-10-14,245258,266351,-99.63
2013-10-15,242637,266351,-99.64
2013-10-16,250924,266351,-99.62
2013-10-17,254975,266351,-99.62
2013-10-18,267578,266351,-99.6
2013-10-21,269114,266351,-99.6
2013-10-22,270041,266351,-99.6
2013-10-23,265698,266351,-99.6
2013-10-24,269008,266351,-99.6
2013-10-25,274383,266351,-99.59
2013-10-28,274939,266351,-99.59
2013-10-29,276263,266351,-99.59
2013-10-30,275389,266351,-99.59
2013-10-31,273615,266351,-99.59
2013-11-01,273483,266351,-99.59
2013-11-04,274807,266351,-99.59
2013-11-05,275972,266351,-99.59
2013-11-06,275495,266351,-99.59
2013-11-07,260218,266351,-99.61
2013-11-08,270491,266351,-99.6
2013-11-11,269194,266351,-99.6
2013-11-12,270518,266351,-99.6
2013-11-13,280208,266351,-99.58
2013-11-14,282379,266351,-99.58
2013-11-15,284339,266351,-99.57
2013-11-18,276475,266351,-99.59
2013-11-19,273748,266351,-99.59
2013-11-20,271841,266351,-99.59
2013-11-21,280155,266351,-99.58
2013-11-22,284577,266351,-99.57
2013-11-25,286457,266351,-99.57
2013-11-26,291197,266351,-99.56
2013-11-27,297022,266351,-99.56
2013-11-29,301893,266351,-99.55
2013-12-02,300013,266351,-99.55
2013-12-03,299140,266351,-99.55
2013-12-04,299908,266351,-99.55
2013-12-05,298981,266351,-99.55
2013-12-06,305150,266351,-99.54
2013-12-09,308804,266351,-99.54
2013-12-10,308248,266351,-99.54
2013-12-11,296730,266351,-99.56
2013-12-12,294321,266351,-99.56
2013-12-13,292917,266351,-99.56
2013-12-16,297948,266351,-99.55
2013-12-17,296068,266351,-99.56
2013-12-18,306288,266351,-99.54
2013-12-19,303535,266351,-99.55
2013-12-20,312669,266351,-99.53
2013-12-23,322784,266351,-99.52
2013-12-24,323234,266351,-99.52
2013-12-26,326385,266351,-99.51
2013-12-27,324002,266351,-99.52
2013-12-30,322307,266351,-99.52
2013-12-31,328636,266351,-99.51
2014-01-02,320957,266351,-99.52
2014-01-03,313967,266351,-99.53
2014-01-06,310631,266351,-99.54
2014-01-07,318680,266351,-99.52
2014-01-08,321063,266351,-99.52
2014-01-09,317753,266351,-99.52
2014-01-10,320931,266351,-99.52
2014-01-13,306659,266351,-99.54
2014-01-14,324214,266351,-99.51
2014-01-15,331786,266351,-99.5
2014-01-16,332475,266351,-99.5
2014-01-17,326570,266351,-99.51
2014-01-21,333878,266351,-99.5
2014-01-22,336976,266351,-99.5
2014-01-23,332925,266351,-99.5
2014-01-24,313199,266351,-99.53
2014-01-27,304091,266351,-99.55
2014-01-28,303985,266351,-99.55
2014-01-29,294400,266351,-99.56
2014-01-30,309916,266351,-99.54
2014-01-31,307745,266351,-99.54
2014-02-03,287357,266351,-99.57
2014-02-04,292970,266351,-99.56
2014-02-05,290270,266351,-99.57
2014-02-06,301390,266351,-99.55
2014-02-07,317383,266351,-99.53
2014-02-10,323207,266351,-99.52
2014-02-11,334275,266351,-99.5
2014-02-12,335864,266351,-99.5
2014-02-13,344495,266351,-99.48
2014-02-14,345502,266351,-99.48
2014-02-18,350903,266351,-99.48
2014-02-19,343224,266351,-99.49
2014-02-20,348203,266351,-99.48
2014-02-21,346402,266351,-99.48
2014-02-24,352492,266351,-99.47
2014-02-25,351221,266351,-99.47
2014-02-26,350056,266351,-99.48
2014-02-27,356940,266351,-99.47
2014-02-28,355139,266351,-99.47
2014-03-03,347355,266351,-99.48
2014-03-04,361335,266351,-99.46
2014-03-05,364301,266351,-99.45
2014-03-06,362924,266351,-99.46
2014-03-07,357734,266351,-99.46
2014-03-10,358475,266351,-99.46
2014-03-11,354027,266351,-99.47
2014-03-12,357999,266351,-99.46
2014-03-13,342801,266351,-99.49
2014-03-14,335758,266351,-99.5
2014-03-17,344707,266351,-99.48
2014-03-18,357099,266351,-99.47
2014-03-19,351221,266351,-99.47
2014-03-20,353974,266351,-99.47
2014-03-21,341000,266351,-99.49
2014-03-24,332422,266351,-99.5
2014-03-25,335493,266351,-99.5
2014-03-26,322731,266351,-99.52
2014-03-27,317012,266351,-99.53
2014-03-28,319077,266351,-99.52
2014-03-31,325432,266351,-99.51
2014-04-01,343066,266351,-99.49
2014-04-02,345766,266351,-99.48
2014-04-03,337611,266351,-99.49
2014-04-04,310816,266351,-99.53
2014-04-07,301496,266351,-99.55
2014-04-08,309916,266351,-99.54
2014-04-09,325802,266351,-99.51
2014-04-10,295724,266351,-99.56
2014-04-11,285398,266351,-99.57
2014-04-14,291805,266351,-99.56
2014-04-15,294718,266351,-99.56
2014-04-16,306156,266351,-99.54
2014-04-17,306315,266351,-99.54
2014-04-21,313252,266351,-99.53
2014-04-22,320931,266351,-99.52
2014-04-23,312193,266351,-99.53
2014-04-24,321407,266351,-99.52
2014-04-25,305891,266351,-99.54
2014-04-28,309175,266351,-99.54
2014-04-29,316006,266351,-99.53
2014-04-30,318813,266351,-99.52
2014-05-01,321672,266351,-99.52
2014-05-02,320083,266351,-99.52
2014-05-05,324637,266351,-99.51
2014-05-06,312087,266351,-99.53
2014-05-07,309281,266351,-99.54
2014-05-08,308221,266351,-99.54
2014-05-09,311822,266351,-99.53
2014-05-12,327020,266351,-99.51
2014-05-13,327709,266351,-99.51
2014-05-14,322837,266351,-99.52
2014-05-15,315370,266351,-99.53
2014-05-16,321248,266351,-99.52
2014-05-19,328132,266351,-99.51
2014-05-20,324532,266351,-99.51
2014-05-21,333693,266351,-99.5
2014-05-22,337823,266351,-99.49
2014-05-23,345396,266351,-99.48
2014-05-27,358370,266351,-99.46
2014-05-28,354980,266351,-99.47
2014-05-29,362183,266351,-99.46
2014-05-30,361865,266351,-99.46
2014-06-02,360964,266351,-99.46
2014-06-03,360435,266351,-99.46
2014-06-04,364248,266351,-99.46
2014-06-05,373726,266351,-99.44
2014-06-06,379763,266351,-99.43
2014-06-09,379075,266351,-99.43
2014-06-10,381246,266351,-99.43
2014-06-11,380664,266351,-99.43
2014-06-12,370708,266351,-99.45
2014-06-13,373250,266351,-99.44
2014-06-16,374627,266351,-99.44
2014-06-17,375156,266351,-99.44
2014-06-18,381988,266351,-99.43
2014-06-19,380505,266351,-99.43
2014-06-20,381882,266351,-99.43
2014-06-23,382305,266351,-99.43
2014-06-24,381246,266351,-99.43
2014-06-25,388248,266351,-99.42
2014-06-26,389307,266351,-99.42
2014-06-27,393174,266351,-99.41
2014-06-30,396087,266351,-99.41
2014-07-01,409380,266351,-99.39
2014-07-02,410969,266351,-99.39
2014-07-03,418861,266351,-99.37
2014-07-07,414836,266351,-99.38
2014-07-08,400377,266351,-99.4
2014-07-09,409433,266351,-99.39
2014-07-10,405567,266351,-99.39
2014-07-11,412611,266351,-99.38
2014-07-14,420503,266351,-99.37
2014-07-15,416107,266351,-99.38
2014-07-16,420821,266351,-99.37
2014-07-17,404031,266351,-99.4
2014-07-18,423151,266351,-99.37
