Date,equity,cash,rebalanced,rebalance_reason,tqqq_value,tqqq_weight,tqqq_signal,tqqq_shares,tqqq_avg_price,tqqq_realized_pnl,tqqq_unrealized_pnl,drawdown_pct
2007-06-20,11593818,0,False,,11593818,1.0,buy,18277121,0.47175,-1377768,2971585,-14.36
2007-06-21,11903249,0,False,,11903249,1.0,buy,18277121,0.47175,-1377768,3281017,-12.08
2007-06-22,11559767,0,False,,11559767,1.0,buy,18277121,0.47175,-1377768,2937535,-14.61
2007-06-25,11406422,0,False,,11406422,1.0,buy,18277121,0.47175,-1377768,2784190,-15.75
2007-06-26,11203619,0,False,,11203619,1.0,buy,18277121,0.47175,-1377768,2581387,-17.24
2007-06-27,11714026,0,False,,11714026,1.0,buy,18277121,0.47175,-1377768,3091794,-13.47
2007-06-28,11692496,0,False,,11692496,1.0,buy,18277121,0.47175,-1377768,3070264,-13.63
2007-06-29,11744787,0,False,,11744787,1.0,buy,18277121,0.47175,-1377768,3122554,-13.25
2007-07-02,12056284,0,False,,12056284,1.0,buy,18277121,0.47175,-1377768,3434051,-10.95
2007-07-03,12260147,0,False,,12260147,1.0,buy,18277121,0.47175,-1377768,3637914,-9.44
2007-07-05,12519517,0,False,,12519517,1.0,buy,18277121,0.47175,-1377768,3897285,-7.53
2007-07-06,12666648,0,False,,12666648,1.0,buy,18277121,0.47175,-1377768,4044416,-6.44
2007-07-09,12682659,0,False,,12682659,1.0,buy,18277121,0.47175,-1377768,4060427,-6.32
2007-07-10,12356230,0,False,,12356229,1.0,buy,18277121,0.47175,-1377768,3733997,-8.73
2007-07-11,12601399,0,False,,12601399,1.0,buy,18277121,0.47175,-1377768,3979167,-6.92
2007-07-12,13174990,0,False,,13174990,1.0,buy,18277121,0.47175,-1377768,4552757,-2.68
2007-07-13,13438528,0,False,,13438527,1.0,buy,18277121,0.47175,-1377768,4816295,-0.74
2007-07-16,13390349,0,False,,13390349,1.0,buy,18277121,0.47175,-1377768,4768117,-1.09
2007-07-17,13688833,0,False,,13688833,1.0,buy,18277121,0.47175,-1377768,5066600,0.0
2007-07-18,13631826,0,False,,13631826,1.0,buy,18277121,0.47175,-1377768,5009594,-0.42
2007-07-19,13746223,0,False,,13746223,1.0,buy,18277121,0.47175,-1377768,5123991,0.0
2007-07-20,13516991,0,False,,13516991,1.0,buy,18277121,0.47175,-1377768,4894759,-1.67
2007-07-23,13525362,0,False,,13525362,1.0,buy,18277121,0.47175,-1377768,4903130,-1.61
2007-07-24,12917867,0,False,,12917867,1.0,buy,18277121,0.47175,-1377768,4295635,-6.03
2007-07-25,12965369,0,False,,12965369,1.0,buy,18277121,0.47175,-1377768,4343137,-5.68
2007-07-26,12627170,0,False,,12627169,1.0,buy,18277121,0.47175,-1377768,4004937,-8.14
2007-07-27,11854175,0,False,,11854175,1.0,buy,18277121,0.47175,-1377768,3231943,-13.76
2007-07-30,12262322,0,False,,12262322,1.0,buy,18277121,0.47175,-1377768,3640089,-10.79
2007-07-31,11482346,0,False,,11482345,1.0,buy,18277121,0.47175,-1377768,2860113,-16.47
2007-08-01,11744184,0,False,,11744183,1.0,buy,18277121,0.47175,-1377768,3121951,-14.56
2007-08-02,12061365,0,False,,12061365,1.0,buy,18277121,0.47175,-1377768,3439132,-12.26
2007-08-03,11366103,0,False,,11366103,1.0,buy,18277121,0.47175,-1377768,2743871,-17.31
2007-08-06,11755351,0,False,,11755351,1.0,buy,18277121,0.47175,-1377768,3133119,-14.48
2007-08-07,11998857,0,False,,11998857,1.0,buy,18277121,0.47175,-1377768,3376625,-12.71
2007-08-08,12387173,0,False,,12387173,1.0,buy,18277121,0.47175,-1377768,3764940,-9.89
2007-08-09,11520563,0,False,,11520563,1.0,buy,18277121,0.47175,-1377768,2898331,-16.19
2007-08-10,11202742,0,False,,11202742,1.0,buy,18277121,0.47175,-1377768,2580510,-18.5
2007-08-13,11424060,0,False,,11424060,1.0,buy,18277121,0.47175,-1377768,2801828,-16.89
2007-08-14,10834568,0,False,,10834568,1.0,buy,18277121,0.47175,-1377768,2212336,-21.18
2007-08-15,10210368,0,False,,10210367,1.0,buy,18277121,0.47175,-1377768,1588135,-25.72
2007-08-16,9904445,0,False,,9904445,1.0,buy,18277121,0.47175,-1377768,1282213,-27.95
2007-08-17,10461239,0,False,,10461239,1.0,buy,18277121,0.47175,-1377768,1839007,-23.9
2007-08-20,10604587,0,False,,10604587,1.0,buy,18277121,0.47175,-1377768,1982355,-22.85
2007-08-21,10933776,0,False,,10933776,1.0,buy,18277121,0.47175,-1377768,2311544,-20.46
2007-08-22,11374236,0,False,,11374236,1.0,buy,18277121,0.47175,-1377768,2752004,-17.26
2007-08-23,11274937,0,False,,11274937,1.0,buy,18277121,0.47175,-1377768,2652704,-17.98
2007-08-24,11745536,0,False,,11745536,1.0,buy,18277121,0.47175,-1377768,3123304,-14.55
2007-08-27,11505155,0,False,,11505155,1.0,buy,18277121,0.47175,-1377768,2882923,-16.3
2007-08-28,10677037,0,False,,10677037,1.0,buy,18277121,0.47175,-1377768,2054805,-22.33
2007-08-29,11589486,0,False,,11589486,1.0,buy,18277121,0.47175,-1377768,2967254,-15.69
2007-08-30,11763886,0,False,,11763886,1.0,buy,18277121,0.47175,-1377768,3141654,-14.42
2007-08-31,12151745,0,False,,12151745,1.0,buy,18277121,0.47175,-1377768,3529513,-11.6
2007-09-04,12749425,0,False,,12749425,1.0,buy,18277121,0.47175,-1377768,4127193,-7.25
2007-09-05,12357600,0,False,,12357600,1.0,buy,18277121,0.47175,-1377768,3735368,-10.1
2007-09-06,12320772,0,False,,12320772,1.0,buy,18277121,0.47175,-1377768,3698540,-10.37
2007-09-07,11629641,0,False,,11629641,1.0,buy,18277121,0.47175,-1377768,3007409,-15.4
2007-09-10,11601659,0,False,,11601658,1.0,buy,18277121,0.47175,-1377768,2979426,-15.6
2007-09-11,12122520,0,False,,12122520,1.0,buy,18277121,0.47175,-1377768,3500288,-11.81
2007-09-12,12123416,0,False,,12123415,1.0,buy,18277121,0.47175,-1377768,3501183,-11.81
2007-09-13,12295221,0,False,,12295220,1.0,buy,18277121,0.47175,-1377768,3672988,-10.56
2007-09-14,12318597,0,False,,12318597,1.0,buy,18277121,0.47175,-1377768,3696365,-10.39
2007-09-17,12004103,0,False,,12004102,1.0,buy,18277121,0.47175,-1377768,3381870,-12.67
2007-09-18,12905128,0,False,,12905128,1.0,buy,18277121,0.47175,-1377768,4282896,-6.12
2007-09-19,12998725,0,False,,12998725,1.0,buy,18277121,0.47175,-1377768,4376493,-5.44
2007-09-20,12882903,0,False,,12882903,1.0,buy,18277121,0.47175,-1377768,4260671,-6.28
2007-09-21,13151102,0,False,,13151101,1.0,buy,18277121,0.47175,-1377768,4528869,-4.33
2007-09-24,13324204,0,False,,13324204,1.0,buy,18277121,0.47175,-1377768,4701972,-3.07
2007-09-25,13696272,0,False,,13696271,1.0,buy,18277121,0.47175,-1377768,5074039,-0.36
2007-09-26,13889991,0,False,,13889991,1.0,buy,18277121,0.47175,-1377768,5267758,0.0
2007-09-27,14093653,0,False,,14093652,1.0,buy,18277121,0.47175,-1377768,5471420,0.0
2007-09-28,13946668,0,False,,13946668,1.0,buy,18277121,0.47175,-1377768,5324436,-1.04
2007-10-01,14419607,0,False,,14419607,1.0,buy,18277121,0.47175,-1377768,5797375,0.0
2007-10-02,14420466,0,False,,14420466,1.0,buy,18277121,0.47175,-1377768,5798234,0.0
2007-10-03,14113538,0,False,,14113538,1.0,buy,18277121,0.47175,-1377768,5491306,-2.13
2007-10-04,14204613,0,False,,14204613,1.0,buy,18277121,0.47175,-1377768,5582381,-1.5
2007-10-05,15061536,0,False,,15061536,1.0,buy,18277121,0.47175,-1377768,6439304,0.0
2007-10-08,15335985,0,False,,15335985,1.0,buy,18277121,0.47175,-1377768,6713753,0.0
2007-10-09,15527146,0,False,,15527145,1.0,buy,18277121,0.47175,-1377768,6904913,0.0
2007-10-10,15632531,0,False,,15632531,1.0,buy,18277121,0.47175,-1377768,7010299,0.0
2007-10-11,14879459,0,False,,14879459,1.0,buy,18277121,0.47175,-1377768,6257227,-4.82
2007-10-12,15609246,0,False,,15609246,1.0,buy,18277121,0.47175,-1377768,6987014,-0.15
2007-10-15,15242479,0,False,,15242479,1.0,buy,18277121,0.47175,-1377768,6620247,-2.5
2007-10-16,15019389,0,False,,15019389,1.0,buy,18277121,0.47175,-1377768,6397157,-3.92
2007-10-17,15591115,0,False,,15591115,1.0,buy,18277121,0.47175,-1377768,6968883,-0.26
2007-10-18,15783921,0,False,,15783921,1.0,buy,18277121,0.47175,-1377768,7161689,0.0
2007-10-19,14595926,0,False,,14595926,1.0,buy,18277121,0.47175,-1377768,5973694,-7.53
2007-10-22,15114393,0,False,,15114393,1.0,buy,18277121,0.47175,-1377768,6492161,-4.24
2007-10-23,16054952,0,False,,16054952,1.0,buy,18277121,0.47175,-1377768,7432720,0.0
2007-10-24,15682154,0,False,,15682154,1.0,buy,18277121,0.47175,-1377768,7059921,-2.32
2007-10-25,15044026,0,False,,15044026,1.0,buy,18277121,0.47175,-1377768,6421794,-6.3
2007-10-26,15784890,0,False,,15784889,1.0,buy,18277121,0.47175,-1377768,7162657,-1.68
2007-10-29,15969927,0,False,,15969927,1.0,buy,18277121,0.47175,-1377768,7347695,-0.53
2007-10-30,16058955,0,False,,16058955,1.0,buy,18277121,0.47175,-1377768,7436723,0.0
2007-10-31,16734295,0,False,,16734294,1.0,buy,18277121,0.47175,-1377768,8112062,0.0
2007-11-01,15786480,0,False,,15786479,1.0,buy,18277121,0.47175,-1377768,7164247,-5.66
2007-11-02,16147179,0,False,,16147178,1.0,buy,18277121,0.47175,-1377768,7524946,-3.51
2007-11-05,15827731,0,False,,15827731,1.0,buy,18277121,0.47175,-1377768,7205499,-5.42
2007-11-06,16355702,0,False,,16355702,1.0,buy,18277121,0.47175,-1377768,7733470,-2.26
2007-11-07,15154274,0,False,,15154274,1.0,buy,18277121,0.47175,-1377768,6532042,-9.44
2007-11-08,13766383,0,False,,13766382,1.0,buy,18277121,0.47175,-1377768,5144150,-17.74
2007-11-09,12378528,0,False,,12378527,1.0,buy,18277121,0.47175,-1377768,3756295,-26.03
2007-11-12,11429269,0,False,,11429269,1.0,buy,18277121,0.47175,-1377768,2807036,-31.7
2007-11-13,12837978,0,False,,12837978,1.0,buy,18277121,0.47175,-1377768,4215746,-23.28
2007-11-14,12338318,0,False,,12338318,1.0,buy,18277121,0.47175,-1377768,3716086,-26.27
2007-11-15,12132792,0,False,,12132792,1.0,buy,18277121,0.47175,-1377768,3510559,-27.5
2007-11-16,12462950,0,False,,12462949,1.0,buy,18277121,0.47175,-1377768,3840717,-25.52
2007-11-19,12025596,0,False,,12025596,1.0,buy,18277121,0.47175,-1377768,3403364,-28.14
2007-11-20,12164905,0,False,,12164904,1.0,buy,18277121,0.47175,-1377768,3542672,-27.31
2007-11-21,11727478,0,False,,11727478,1.0,buy,18277121,0.47175,-1377768,3105246,-29.92
2007-11-23,12099929,0,False,,12099929,1.0,buy,18277121,0.47175,-1377768,3477697,-27.69
2007-11-26,11467669,0,False,,11467669,1.0,buy,18277121,0.47175,-1377768,2845437,-31.47
2007-11-27,12150429,0,False,,12150429,1.0,buy,18277121,0.47175,-1377768,3528197,-27.39
2007-11-28,13253508,0,False,,13253508,1.0,buy,18277121,0.47175,-1377768,4631276,-20.8
2007-11-29,13416961,0,False,,13416960,1.0,buy,18277121,0.47175,-1377768,4794728,-19.82
2007-11-30,13106798,0,False,,13106798,1.0,buy,18277121,0.47175,-1377768,4484565,-21.68
2007-12-03,12771266,0,False,,12771266,1.0,buy,18277121,0.47175,-1377768,4149034,-23.68
2007-12-04,12607266,0,False,,12607266,1.0,buy,18277121,0.47175,-1377768,3985033,-24.66
2007-12-05,13280723,0,False,,13280723,1.0,buy,18277121,0.47175,-1377768,4658491,-20.64
2007-12-06,13846235,0,False,,13846235,1.0,buy,18277121,0.47175,-1377768,5224003,-17.26
2007-12-07,13847807,0,False,,13847807,1.0,buy,18277121,0.47175,-1377768,5225575,-17.25
2007-12-10,14008171,0,False,,14008170,1.0,buy,18277121,0.47175,-1377768,5385938,-16.29
2007-12-11,13025885,0,False,,13025885,1.0,buy,18277121,0.47175,-1377768,4403653,-22.16
2007-12-12,13370189,0,False,,13370189,1.0,buy,18277121,0.47175,-1377768,4747957,-20.1
2007-12-13,13147135,0,False,,13147135,1.0,buy,18277121,0.47175,-1377768,4524903,-21.44
2007-12-14,12735206,0,False,,12735205,1.0,buy,18277121,0.47175,-1377768,4112973,-23.9
2007-12-17,11799874,0,False,,11799874,1.0,buy,18277121,0.47175,-1377768,3177642,-29.49
2007-12-18,11908367,0,False,,11908367,1.0,buy,18277121,0.47175,-1377768,3286135,-28.84
2007-12-19,11895737,0,False,,11895737,1.0,buy,18277121,0.47175,-1377768,3273505,-28.91
2007-12-20,12620042,0,False,,12620041,1.0,buy,18277121,0.47175,-1377768,3997809,-24.59
2007-12-21,13361069,0,False,,13361069,1.0,buy,18277121,0.47175,-1377768,4738837,-20.16
2007-12-24,13656427,0,False,,13656427,1.0,buy,18277121,0.47175,-1377768,5034195,-18.39
2007-12-26,13854058,0,False,,13854058,1.0,buy,18277121,0.47175,-1377768,5231826,-17.21
2007-12-27,13348951,0,False,,13348951,1.0,buy,18277121,0.47175,-1377768,4726719,-20.23
2007-12-28,13304209,0,False,,13304209,1.0,buy,18277121,0.47175,-1377768,4681977,-20.5
2007-12-31,12835967,0,False,,12835967,1.0,buy,18277121,0.47175,-1377768,4213735,-23.3
2008-01-02,12221545,0,False,,12221545,1.0,buy,18277121,0.47175,-1377768,3599313,-26.97
2008-01-03,12369078,0,False,,12369078,1.0,buy,18277121,0.47175,-1377768,3746846,-26.09
2008-01-04,10736401,0,False,,10736401,1.0,buy,18277121,0.47175,-1377768,2114169,-35.84
2008-01-07,10578761,0,False,,10578761,1.0,buy,18277121,0.47175,-1377768,1956529,-36.78
2008-01-08,9750716,0,False,,9750716,1.0,buy,18277121,0.47175,-1377768,1128484,-41.73
2008-01-09,10370000,0,False,,10370000,1.0,buy,18277121,0.47175,-1377768,1747768,-38.03
2008-01-10,10411014,0,False,,10411014,1.0,buy,18277121,0.47175,-1377768,1788782,-37.79
2008-01-11,9794801,0,False,,9794801,1.0,buy,18277121,0.47175,-1377768,1172568,-41.47
2008-01-14,10302740,0,False,,10302740,1.0,buy,18277121,0.47175,-1377768,1680508,-38.43
2008-01-15,9446073,0,False,,9446073,1.0,buy,18277121,0.47175,-1377768,823841,-43.55
2008-01-16,9137647,0,False,,9137647,1.0,sell,18277121,0.47175,-1377768,515415,-45.4
2008-01-17,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-01-18,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-01-22,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-01-23,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-01-24,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-01-25,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-01-28,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-01-29,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-01-30,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-01-31,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-01,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-04,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-05,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-06,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-07,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-08,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-11,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-12,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-13,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-14,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-15,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-19,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-20,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-21,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-22,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-25,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-26,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-27,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-28,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-02-29,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-03,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-04,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-05,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-06,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-07,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-10,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-11,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-12,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-13,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-14,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-17,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-18,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-19,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-20,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-24,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-25,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-26,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-27,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-28,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-03-31,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-01,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-02,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-03,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-04,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-07,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-08,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-09,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-10,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-11,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-14,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-15,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-16,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-17,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-18,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-21,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-22,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-23,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-24,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-25,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-28,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-29,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-04-30,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-05-01,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-05-02,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-05-05,9223012,9223012,False,,0,0.0,sell,0,0.0,-776988,0,-44.89
2008-05-06,9223012,9223012,False,,0,0.0,buy,0,0.0,-776988,0,-44.89
2008-05-07,8686199,0,False,,8686199,1.0,buy,16594736,0.555779,-776988,-536812,-48.09
2008-05-08,8879462,0,False,,8879462,1.0,buy,16594736,0.555779,-776988,-343550,-46.94
2008-05-09,8772840,0,False,,8772840,1.0,buy,16594736,0.555779,-776988,-450171,-47.58
2008-05-12,9251217,0,False,,9251217,1.0,buy,16594736,0.555779,-776988,28205,-44.72
2008-05-13,9322558,0,False,,9322558,1.0,buy,16594736,0.555779,-776988,99546,-44.29
2008-05-14,9257905,0,False,,9257905,1.0,buy,16594736,0.555779,-776988,34893,-44.68
2008-05-15,9742106,0,False,,9742106,1.0,buy,16594736,0.555779,-776988,519094,-41.78
2008-05-16,9763231,0,False,,9763231,1.0,buy,16594736,0.555779,-776988,540219,-41.66
2008-05-19,9550138,0,False,,9550138,1.0,buy,16594736,0.555779,-776988,327126,-42.93
2008-05-20,9328648,0,False,,9328648,1.0,buy,16594736,0.555779,-776988,105636,-44.25
2008-05-21,8707358,0,False,,8707358,1.0,buy,16594736,0.555779,-776988,-515654,-47.97
2008-05-22,8797500,0,False,,8797500,1.0,buy,16594736,0.555779,-776988,-425511,-47.43
2008-05-23,8713597,0,False,,8713597,1.0,buy,16594736,0.555779,-776988,-509414,-47.93
2008-05-27,9172558,0,False,,9172558,1.0,buy,16594736,0.555779,-776988,-50454,-45.19
2008-05-28,9282631,0,False,,9282631,1.0,buy,16594736,0.555779,-776988,59619,-44.53
2008-05-29,9529278,0,False,,9529278,1.0,buy,16594736,0.555779,-776988,306267,-43.06
2008-05-30,9711157,0,False,,9711157,1.0,buy,16594736,0.555779,-776988,488145,-41.97
2008-06-02,9353523,0,False,,9353523,1.0,buy,16594736,0.555779,-776988,130512,-44.11
2008-06-03,9197981,0,False,,9197981,1.0,buy,16594736,0.555779,-776988,-25031,-45.04
2008-06-04,9549690,0,False,,9549690,1.0,buy,16594736,0.555779,-776988,326678,-42.93
2008-06-05,10002295,0,False,,10002295,1.0,buy,16594736,0.555779,-776988,779283,-40.23
2008-06-06,9097666,0,False,,9097666,1.0,buy,16594736,0.555779,-776988,-125346,-45.63
2008-06-09,8950819,0,False,,8950819,1.0,buy,16594736,0.555779,-776988,-272193,-46.51
2008-06-10,8822077,0,False,,8822077,1.0,buy,16594736,0.555779,-776988,-400935,-47.28
2008-06-11,8182084,0,False,,8182084,1.0,buy,16594736,0.555779,-776988,-1040927,-51.11
2008-06-12,8206080,0,False,,8206080,1.0,buy,16594736,0.555779,-776988,-1016931,-50.96
2008-06-13,8697368,0,False,,8697368,1.0,buy,16594736,0.555779,-776988,-525644,-48.03
2008-06-16,8927271,0,False,,8927271,1.0,buy,16594736,0.555779,-776988,-295741,-46.65
2008-06-17,8782499,0,False,,8782499,1.0,buy,16594736,0.555779,-776988,-440513,-47.52
2008-06-18,8498198,0,False,,8498197,1.0,buy,16594736,0.555779,-776988,-724814,-49.22
2008-06-19,8894397,0,False,,8894397,1.0,buy,16594736,0.555779,-776988,-328615,-46.85
2008-06-20,8171812,0,False,,8171812,1.0,buy,16594736,0.555779,-776988,-1051199,-51.17
2008-06-23,7978600,0,False,,7978600,1.0,buy,16594736,0.555779,-776988,-1244412,-52.32
2008-06-24,7854654,0,False,,7854654,1.0,buy,16594736,0.555779,-776988,-1368358,-53.06
2008-06-25,8235403,0,False,,8235403,1.0,buy,16594736,0.555779,-776988,-987608,-50.79
2008-06-26,7236284,0,False,,7236284,1.0,buy,16594736,0.555779,-776988,-1986728,-56.76
2008-06-27,7234608,0,False,,7234608,1.0,buy,16594736,0.555779,-776988,-1988404,-56.77
2008-06-30,7004704,0,False,,7004704,1.0,buy,16594736,0.555779,-776988,-2218307,-58.14
2008-07-01,7300788,0,False,,7300788,1.0,buy,16594736,0.555779,-776988,-1922224,-56.37
2008-07-02,6773158,0,False,,6773158,1.0,sell,16594736,0.555779,-776988,-2449854,-59.53
2008-07-03,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-07,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-08,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-09,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-10,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-11,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-14,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-15,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-16,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-17,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-18,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-21,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-22,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-23,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-24,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-25,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-28,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-29,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-30,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-07-31,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-08-01,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-08-04,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-08-05,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-08-06,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-08-07,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-08-08,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-08-11,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-08-12,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
2008-08-13,6875172,6875172,False,,0,0.0,sell,0,0.0,-3124828,0,-58.92
